,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_y,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity
2009-02-23,23968524.0,890927533.47,9.9,12.32,4.89,1097.45,1.0,591188045.21,14239141.0,15904666.0,529279265.17,,,299690.0,22.17,,150000.0,,7.87,556200.0,160590.0,,,22.17,299690.0,6.86,128113.0,35286.0,664.36,1.81,,,34.99,34.99,26461448.0,983591338.32,,1213.67,35.38,18.49,0.1208,22.21,0.5889
2009-02-24,23539040.0,887629913.92,9.72,12.12,4.8,1059.42,1.0,578904352.94,13874297.0,15351953.0,523183657.95,,,181280.0,2.44,,,,26.11,139116.0,566324.0,,,2.44,181280.0,,20200.0,691829.0,641.54,39.21,,,34.08,34.08,26842268.0,1012190812.98,,1233.75,34.21,16.78,0.1206,22.83,0.5781
2009-02-25,23743052.0,902150051.44,9.8,12.24,4.85,1078.2,1.0,581988782.94,14092257.0,15316953.0,535454767.04,,,33192.0,5.11,,,,8.02,135000.0,184972.0,,,5.11,33192.0,,390437.0,170000.0,664.28,6.43,0.93,,34.79,34.79,26417136.0,1003755566.1,20697.0,1224.94,35.16,15.89,0.1156,22.33,0.5861
2009-02-26,24055638.0,918078551.96,9.93,12.98,4.91,1097.4,1.0,594624336.89,14142363.0,15580440.0,539740419.46,,,75326.0,14.16,,10000.0,,3.23,256187.0,71585.0,,,14.16,75326.0,0.48,46365.0,2700.0,668.4,0.08,,,34.83,34.83,26460248.0,1009850005.58,,1237.15,35.08,15.57,0.1133,22.0,0.5925
2009-02-27,23372528.0,871366135.74,9.65,13.1,4.77,1072.41,1.0,567729933.35,13757241.0,15228138.0,512892483.37,,,47667.0,9.65,,,,21.98,191552.0,472006.0,,,9.65,47667.0,,39217.0,543854.0,648.51,27.43,,,33.83,33.83,26903012.0,1002988363.35,,1244.77,34.25,15.98,0.1204,23.47,0.5748
2009-03-02,23166510.0,826096668.9,9.57,13.28,4.73,1047.87,1.0,536007902.18,13623124.0,15031452.0,485788207.04,,,75523.0,0.0,,,,11.04,6558.0,227856.0,,,0.0,75523.0,,18216.0,203244.0,625.73,8.68,,,33.8,33.8,26680940.0,951418045.15,,1195.48,34.36,16.36,0.1228,23.64,0.5748
2009-03-03,22971452.0,830369944.38,9.49,13.3,4.69,1010.63,1.0,528636520.4,13646816.0,14624263.0,493303855.71,,,322834.0,9.24,,,,19.91,251988.0,434218.0,,,9.24,322834.0,,136076.0,659177.0,610.56,42.62,0.04,,33.99,33.99,26503584.0,958049128.63,1000.0,1170.81,34.27,17.08,0.1226,23.5,0.5721
2009-03-04,23415788.0,908759918.42,9.67,13.83,4.78,1039.61,1.0,569904936.44,13935533.0,14684597.0,540833980.57,,20697.0,153987.0,5.77,0.91,,,7.57,83534.0,208319.0,,20697.0,5.77,153987.0,,322352.0,23200.0,643.16,6.08,,,33.93,33.93,27139116.0,1053261194.63,,1253.55,33.91,16.56,0.1206,23.45,0.5701
2009-03-05,24499696.0,920936641.55,10.12,14.28,5.0,1128.46,2.0,561663259.86,14772733.0,14941939.0,555302854.19,,,92021.0,21.58,,,,2.36,397342.0,46952.0,,,21.58,92021.0,,792131.0,140000.0,704.69,0.0,,,36.01,36.01,26253336.0,986855473.03,,1230.07,36.42,15.27,0.1132,22.4,0.5972
2009-03-06,24492576.0,899843029.25,10.11,14.28,5.0,1105.97,1.0,538081536.36,15009538.0,14645891.0,551441716.12,,,145964.0,5.16,,,,3.38,130032.0,66541.0,,,5.16,145964.0,,157382.0,426080.0,692.43,22.07,,,36.61,36.61,25988350.0,954796898.02,,1183.93,36.9,15.55,0.1145,22.13,0.5974
2009-03-09,25979910.0,922151228.58,10.73,15.04,5.3,1156.34,2.0,564096413.48,15481828.0,15892376.0,549524101.93,,,323840.0,55.15,,40000.0,,5.47,1269285.0,106766.0,,,55.15,323840.0,1.83,255216.0,62800.0,697.83,5.71,,,37.46,37.46,25844872.0,917358084.28,,1143.25,37.9,14.8,0.1136,22.82,0.6286
2009-03-10,27679962.0,1047872534.82,11.43,15.99,5.65,1214.87,2.0,630021923.06,16367864.0,16642275.0,619633623.03,,1842579.0,282343.0,35.38,79.36,,,13.02,871427.0,322673.0,,1842579.0,35.38,282343.0,,856366.0,121528.0,737.02,14.95,78.86,,39.28,39.28,25299460.0,957754540.26,1772579.0,1141.22,39.24,13.17,0.0938,19.35,0.6643
2009-03-11,27151322.0,1075594774.86,11.21,15.51,5.54,1237.61,2.0,648675747.12,16095809.0,16374572.0,637632600.64,,,637481.0,11.69,,,,42.02,212100.0,982600.0,,,11.69,637481.0,,73064.0,479803.0,761.01,20.5,,,38.72,38.72,25473236.0,1009117697.49,,1209.5,38.62,13.01,0.0936,20.01,0.6532
2009-03-12,27966512.0,1132702140.06,11.55,15.65,5.71,1314.66,2.0,695327054.25,16113486.0,17167684.0,652629833.71,,,212057.0,47.09,,,,11.11,822293.0,270612.0,,,47.09,212057.0,,76232.0,29180.0,788.02,0.0,,,38.28,38.28,25984062.0,1052408775.0,,1267.76,38.33,12.22,0.0911,19.46,0.6643
2009-03-13,30477536.0,1211618713.8,12.59,16.92,6.22,1447.53,2.0,767001624.19,16261328.0,19293462.0,646460701.94,,,789264.0,125.61,,,,37.2,2750713.0,799550.0,,,125.61,789264.0,,158128.0,624936.0,805.33,25.21,,,38.59,38.59,25881372.0,1028900586.13,,1273.73,38.74,14.46,0.0928,17.97,0.7232
2009-03-16,29695050.0,1194173018.81,12.26,16.44,6.06,1411.0,2.0,743781902.32,16506995.0,18495344.0,663821345.67,,,52656.0,28.26,,,,10.33,599114.0,208745.0,,,28.26,52656.0,,401756.0,1397231.0,810.35,56.54,,,39.17,39.17,25632824.0,1030812435.63,,1260.52,39.13,11.38,0.0868,18.15,0.7047
2009-03-17,29767068.0,1166255968.9,12.29,16.42,6.08,1416.23,2.0,750235898.0,15877675.0,19148732.0,622077835.85,,,96712.0,92.59,,,,33.75,1902086.0,700038.0,,,92.59,96712.0,,1273.0,1248700.0,781.32,59.77,1.31,,37.56,37.56,26391220.0,1033992257.87,27267.0,1287.56,37.77,12.51,0.0885,18.56,0.7042
2009-03-18,30052240.0,1218289494.64,12.41,16.54,6.13,1389.4,2.0,773089156.4,16371096.0,19070230.0,663668807.14,,,444246.0,4.59,,,,6.34,121019.0,108751.0,,,4.59,444246.0,,157926.0,199520.0,783.57,11.17,,,38.78,38.78,25840880.0,1047564928.15,,1259.73,38.35,12.64,0.0884,17.92,0.7119
2009-03-19,30541528.0,1228715572.92,12.61,16.89,6.23,1444.68,2.0,764237333.34,16950604.0,18996240.0,681939394.3,,11825.0,294293.0,4.44,0.57,,,14.12,130917.0,331500.0,,11825.0,4.44,294293.0,,604889.0,204908.0,835.61,7.9,,,40.19,40.19,25226640.0,1014892425.17,,1239.91,40.26,12.33,0.0855,17.92,0.7241
2009-03-20,30200804.0,1216124419.99,12.47,16.56,6.16,1450.33,2.0,776379335.41,16280788.0,19280330.0,655593932.65,,,132639.0,33.62,,,,41.02,544591.0,837869.0,,,33.62,132639.0,,35415.0,260500.0,812.63,10.46,,,38.7,38.7,25792744.0,1038620886.94,,1272.04,38.98,11.58,0.0863,18.13,0.7178
2009-03-23,30251906.0,1212963009.57,12.49,17.88,6.17,1448.55,2.0,779864825.31,16156252.0,19450220.0,647791780.44,,,28981.0,13.49,,,,8.03,276238.0,160968.0,,,13.49,28981.0,,7451.0,106348.0,800.07,5.68,,,38.21,38.21,26125752.0,1047523113.86,,1287.92,38.32,11.58,0.0872,18.23,0.7155
2009-03-24,30997452.0,1249349759.43,12.8,18.6,6.33,1493.63,2.0,777025615.53,17071606.0,19278680.0,688069679.05,,,329678.0,0.24,,,,7.35,11259.0,151352.0,,,0.24,329678.0,,741629.0,182798.0,852.33,7.37,0.22,,40.81,40.81,24761474.0,998009177.82,4601.0,1221.71,41.1,11.36,0.0844,17.83,0.741
2009-03-25,31305804.0,1256762641.69,12.93,19.08,6.39,1500.28,2.0,822373760.81,16724332.0,20485230.0,671393574.97,,,533070.0,72.8,,,,51.39,1480827.0,1040728.0,,,72.8,533070.0,,160384.0,274278.0,828.51,16.63,,,39.97,39.97,25114744.0,1008224290.13,,1238.07,40.09,11.26,0.0837,17.42,0.7482
2009-03-26,31365560.0,1233779883.92,12.95,19.23,6.4,1500.31,2.0,807393011.53,16687812.0,20525812.0,656423374.95,,,135750.0,7.31,,13000.0,,9.37,155000.0,172270.0,,,7.31,135750.0,0.64,,127419.0,822.05,6.21,,,39.15,39.15,25940872.0,1020397086.64,,1267.55,39.34,11.31,0.0837,17.41,0.7358
2009-03-27,31442300.0,1209159091.78,12.98,19.47,6.42,1496.49,2.0,798583621.55,16508349.0,20765924.0,634852421.21,,,108254.0,24.52,,,,14.99,484599.0,301386.0,,,24.52,108254.0,,13669.0,244487.0,805.57,12.59,,,39.47,39.47,25319424.0,973695045.47,,1213.31,39.9,11.46,0.0836,16.77,0.7517
2009-03-30,30330000.0,1129755394.11,12.53,18.78,6.19,1426.48,2.0,721675677.15,16816444.0,19374480.0,626391965.67,,,12330.0,3.7,,,,26.55,128800.0,457750.0,,,3.7,12330.0,,753515.0,1520244.0,795.13,60.15,,,39.45,39.45,25806640.0,961265768.01,,1198.57,39.88,11.86,0.08,17.29,0.7116
2009-03-31,31698928.0,1231528273.69,13.09,19.35,6.47,1456.48,2.0,804576937.41,17052360.0,20709412.0,662497592.13,,,178694.0,63.67,,,,3.17,1595000.0,30379.0,,,63.67,178694.0,,87600.0,260068.0,795.17,18.58,,,39.5,39.5,26116860.0,1014660543.41,,1219.24,39.47,11.63,0.081,16.84,0.7343
2009-04-01,31668110.0,1256737947.0,13.08,19.55,6.46,1481.97,2.0,816297590.9,17100640.0,20569604.0,678632959.34,,,219942.0,,,,,7.89,,236566.0,,,,219942.0,,64906.0,139806.0,828.76,10.11,,,39.48,39.48,26215112.0,1040337615.2,,1264.72,39.59,11.41,0.0796,16.59,0.7311
2009-04-02,31838932.0,1341595793.68,13.15,19.76,6.5,1508.04,2.0,872113036.57,17209860.0,20697104.0,725171176.78,,,66677.0,11.47,,5500.0,,2.21,140000.0,61190.0,,,11.47,66677.0,0.27,103732.0,18000.0,849.37,0.0,,,39.83,39.83,26003040.0,1095689047.83,,1302.46,39.47,11.21,0.0788,16.35,0.7368
2009-04-03,31254548.0,1331350730.06,12.91,19.07,6.38,1539.94,2.0,883385772.71,16575678.0,20738204.0,706074552.95,,,190747.0,7.31,,,,39.79,41456.0,826952.0,,,7.31,190747.0,,2023.0,358.0,859.83,0.02,,,38.52,38.52,26457986.0,1127031463.62,,1371.41,38.54,11.0,0.0813,16.95,0.7263
2009-04-06,30107930.0,1271006454.4,12.43,18.2,6.15,1504.98,2.0,834874190.38,16270869.0,19776716.0,686874837.22,,,5868.0,0.92,,,,11.53,15000.0,250244.0,,,0.92,5868.0,,28565.0,976487.0,852.25,49.96,4.55,,37.27,37.27,27386812.0,1156134440.91,88998.0,1422.11,37.47,11.54,0.0862,17.7,0.6896
2009-04-07,30185828.0,1251851853.83,12.47,18.12,6.16,1510.0,2.0,823073271.91,16278766.0,19846716.0,675104999.45,,,110888.0,3.19,,,,7.68,70000.0,146791.0,,,3.19,110888.0,,43800.0,,847.6,,,,37.29,37.29,27370454.0,1135094044.14,,1407.34,37.59,11.81,0.0866,17.71,0.6916
2009-04-08,31293624.0,1295222919.27,12.92,18.9,6.39,1544.25,2.0,863992028.59,16330857.0,20874740.0,675923641.11,,,78759.0,0.0,,1047087.0,,9.38,22000.0,157792.0,,,0.0,78759.0,52.87,131124.0,41063.0,835.52,2.88,,,37.4,37.4,27335528.0,1131399878.01,,1387.74,37.58,11.36,0.0821,16.85,0.7167
2009-04-09,30161380.0,1287262914.76,12.46,18.14,6.16,1489.22,2.0,842593506.85,16130596.0,19742496.0,688440582.75,,,83197.0,,,,,15.55,,311121.0,,,,83197.0,,27663.0,1132244.0,836.9,62.15,,,37.4,37.4,26995956.0,1152165219.48,,1395.95,37.48,11.57,0.0846,16.73,0.6994
2009-04-10,29842580.0,1273656792.72,12.32,17.97,6.09,1484.37,2.0,828987384.81,16130596.0,19423696.0,688440582.75,,,,,,,,,,,,,,,,,,842.1,,,12.5,37.4,37.4,27004788.0,1152542161.98,,1412.16,37.36,11.6,0.0837,16.77,0.6918
2009-04-13,30023580.0,1281381723.99,12.4,18.08,6.13,1488.05,2.0,843114192.83,15980596.0,19754696.0,682038706.01,12.5,,,0.47,,,318800.0,0.05,12200.0,979.0,12.5,,0.47,,,979.0,,833.88,,7.6,,37.47,37.47,26665664.0,1138068628.32,150000.0,1396.09,37.39,11.62,0.0843,16.58,0.704
2009-04-14,29831552.0,1293037537.0,12.32,17.96,6.09,1500.48,2.0,848252904.7,15899781.0,19569966.0,689170099.6,,,30443.0,0.87,,,,5.99,11369.0,133800.0,,,0.87,30443.0,,22542.0,196099.0,845.38,9.88,,,37.25,37.25,26788852.0,1161152836.07,,1416.19,37.38,11.72,0.0853,16.96,0.6988
2009-04-15,29828580.0,1283351582.58,12.32,17.89,6.09,1511.69,2.0,835943855.71,15985190.0,19429608.0,687750435.47,,150000.0,228091.0,0.55,7.91,,,21.48,10000.0,400774.0,,150000.0,0.55,228091.0,,108092.0,150358.0,852.87,4.73,,,37.22,37.22,26967198.0,1160242835.26,,1428.19,37.39,11.49,0.0855,17.1,0.6945
2009-04-16,31174740.0,1359068999.11,12.87,18.87,6.36,1574.33,2.0,877611815.46,16674056.0,20130928.0,726908792.15,,,152022.0,33.21,,,,6.31,723319.0,128008.0,,,33.21,152022.0,,664852.0,22000.0,888.24,1.86,,,38.95,38.95,26133960.0,1139315191.08,,1387.75,39.03,12.14,0.0824,16.25,0.7282
2009-04-17,31759516.0,1391998593.97,13.11,19.32,6.48,1619.83,2.0,918125072.28,16784404.0,20947728.0,735649333.22,,,383173.0,43.09,,,,25.14,817302.0,493002.0,,,43.09,383173.0,,220177.0,500.0,905.83,0.02,,,38.98,38.98,26270972.0,1151439338.26,,1407.09,39.16,11.72,0.082,15.93,0.7376
2009-04-20,31498768.0,1357280337.75,13.01,19.7,6.43,1608.56,2.0,908193604.15,16363539.0,21076692.0,705104077.11,,38687.0,62707.0,9.94,2.08,,,37.38,128962.0,701078.0,,38687.0,9.94,62707.0,,178819.0,,880.12,,,,38.13,38.13,26551684.0,1144110735.61,,1412.98,38.38,11.88,0.0848,16.21,0.734
2009-04-21,31225860.0,1410936911.58,12.89,19.58,6.37,1586.57,2.0,984738250.04,16360686.0,21793532.0,739255725.1,,,120758.0,61.93,,,,8.66,1212846.0,200157.0,,,61.93,120758.0,,76546.0,496005.0,884.12,28.3,,,38.31,38.31,26341154.0,1190222029.82,,1429.57,38.21,12.03,0.0834,16.1,0.7313
2009-04-22,31785816.0,1384011606.3,13.13,19.23,6.49,1641.88,2.0,950112007.49,16876936.0,21820688.0,734852152.38,,,105342.0,1.4,,,,6.13,42455.0,111780.0,,,1.4,105342.0,,522688.0,15300.0,922.29,0.0,,,39.67,39.67,25669196.0,1117682968.67,,1393.04,39.83,11.61,0.0839,16.12,0.7471
2009-04-23,32236664.0,1439395493.15,13.31,18.68,6.58,1643.26,2.0,995627697.55,16763142.0,22298052.0,748489082.05,,,70858.0,15.0,,,,5.93,496670.0,100268.0,,,15.0,70858.0,,71984.0,19305.0,903.65,0.0,8.55,,39.37,39.37,25814254.0,1152629219.53,156368.0,1402.9,39.18,11.58,0.0827,15.54,0.7571
2009-04-24,32376320.0,1540189106.24,13.37,18.39,6.61,1674.16,2.0,1054369474.13,17134064.0,22163904.0,815092596.02,,,240804.0,0.0,,,,1.87,63488.0,45535.0,,,0.0,240804.0,,175654.0,197637.0,945.83,9.72,,,40.28,40.28,25401096.0,1208367453.3,,1414.38,40.07,11.38,0.0824,15.52,0.7612
2009-04-27,32812832.0,1541410678.93,13.55,18.7,6.7,1775.29,2.0,1056360128.96,17337178.0,22487302.0,814428675.7,,,196805.0,29.88,,54990.0,,4.36,373605.0,138904.0,,,29.88,196805.0,3.4,145212.0,105196.0,997.66,0.0,,,40.43,40.43,25544394.0,1199969624.64,,1495.09,40.02,10.76,0.0806,15.73,0.7652
2009-04-28,32684012.0,1490517522.96,13.5,18.78,6.67,1760.72,2.0,1008668554.42,17594676.0,22118046.0,802385364.71,,,410358.0,24.11,,,,16.27,346185.0,284865.0,,,24.11,410358.0,,132005.0,715441.0,998.35,35.56,,,40.9,40.9,25423788.0,1159423191.8,,1441.57,40.92,11.47,0.0845,16.59,0.7598
2009-04-29,32513510.0,1529620230.5,13.43,18.84,6.64,1732.04,2.0,1032537161.08,17594676.0,21947544.0,827753520.27,,,66007.0,4.63,,62189.0,,4.33,171937.0,83685.0,,,4.63,66007.0,3.07,17678.0,404628.0,993.17,19.16,,,41.04,41.04,25281064.0,1189364880.72,,1444.55,40.74,11.43,0.0832,16.24,0.7583
2009-04-30,32229480.0,1519567585.1,13.31,18.72,6.58,1766.7,2.0,1022786288.04,17448392.0,21692928.0,822663316.17,,,27246.0,59.02,,,,8.25,792372.0,157605.0,,,59.02,27246.0,,24550.0,1046989.0,1006.88,41.04,2.26,,40.12,40.12,26046032.0,1228028064.61,40476.0,1503.21,40.11,11.09,0.081,16.86,0.741
2009-05-01,32425726.0,1528820264.96,13.39,19.0,6.62,1781.76,2.0,1032867459.13,17430820.0,21906746.0,821834824.94,,31859.0,4828.0,14.55,1.83,,,3.1,330690.0,54259.0,,31859.0,14.55,4828.0,,,116871.0,1008.0,1.54,,,40.03,40.03,26108228.0,1230960504.9,,1510.06,40.03,10.91,0.0807,16.72,0.7448
2009-05-04,31930494.0,1546524408.53,13.18,18.71,6.52,1761.27,2.0,1042835643.25,16968024.0,21531026.0,821830795.37,,20697.0,90896.0,5.91,1.18,,,25.9,124680.0,452187.0,,20697.0,5.91,90896.0,,5399.0,500400.0,986.34,20.13,7.32,,39.63,39.63,25844164.0,1251738555.76,127600.0,1513.44,39.46,10.98,0.0806,16.77,0.7458
2009-05-05,31125784.0,1490160608.76,12.85,18.58,6.35,1746.69,2.0,1013250273.55,17429716.0,21164302.0,834455325.05,,127600.0,319441.0,25.24,7.52,,,14.16,283200.0,248418.0,,127600.0,25.24,319441.0,,263068.0,649924.0,1033.06,33.66,,,40.04,40.04,26102152.0,1249652015.65,,1541.7,40.12,10.55,0.0827,18.45,0.715
2009-05-06,31489532.0,1530728869.02,13.0,19.06,6.43,1762.86,2.0,1039308502.55,17952866.0,21380232.0,872701768.57,,,278718.0,62.33,,,,10.61,1115777.0,181279.0,,,62.33,278718.0,,425712.0,899848.0,1059.41,50.4,,,80.3,41.28,4404740.0,214117589.25,,260.18,80.28,12.37,0.0824,17.66,0.7241
2009-05-07,33348148.0,1603680470.43,13.77,20.3,6.81,1890.32,2.0,1106628868.26,18403712.0,23012080.0,885016868.64,,,1092961.0,108.84,,,,45.4,1755550.0,764713.0,,,108.84,1092961.0,,122597.0,123700.0,1089.77,3.84,,,81.5,42.29,4176802.0,200858404.38,,247.67,81.48,15.32,0.0845,16.69,0.7663
2009-05-08,34244868.0,1698287444.92,14.14,20.87,6.99,1928.82,2.0,1171861040.08,18957788.0,23629820.0,940163452.93,,,381487.0,53.81,,,,29.1,1022990.0,480650.0,,,53.81,381487.0,,653241.0,405251.0,1111.79,19.71,,,84.52,43.59,3473242.0,172246635.08,,212.76,83.94,14.93,0.083,16.28,0.7873
2009-05-11,34329848.0,1664004090.9,14.18,20.76,7.01,1982.46,2.0,1196350659.6,19137336.0,24681752.0,927606944.05,44.38,,268660.0,27.25,,,736723.0,3.45,398817.0,108635.0,44.38,,27.25,268660.0,,19522.0,83607.0,1154.44,0.0,,,86.11,44.18,3087784.0,149668160.72,,186.14,86.12,14.97,0.0824,16.36,0.7924
2009-05-12,33613424.0,1629830558.58,13.88,20.27,6.86,1921.36,2.0,1157275554.42,19546628.0,23867508.0,947766928.82,,141548.0,464310.0,2.19,8.32,,,28.4,68716.0,467318.0,,141548.0,2.19,464310.0,,299652.0,882961.0,1157.93,56.74,1.71,,83.81,44.53,3777028.0,183138607.21,28901.0,225.71,83.69,15.11,0.0843,16.62,0.7657
2009-05-13,35744064.0,1682044324.0,14.76,21.77,7.3,2047.77,2.0,1200274168.04,20707024.0,25506270.0,974431228.25,,,655911.0,122.93,,5000.0,,23.86,2086113.0,398119.0,,,122.93,655911.0,0.31,902605.0,452351.0,1223.04,24.42,,,83.56,44.32,4075012.0,191761932.97,,238.67,83.67,14.82,0.0858,16.83,0.765
2009-05-14,38655784.0,1822239797.14,15.96,23.4,7.89,2178.75,2.0,1221039101.53,23141584.0,25902312.0,1090897945.15,,,771744.0,40.9,,,,48.2,732556.0,750298.0,,,40.9,771744.0,,2413114.0,336514.0,1333.56,26.77,,,84.15,52.11,4360014.0,205531752.43,,251.45,84.14,13.39,0.0804,15.32,0.8705
2009-05-15,42347272.0,2018522805.02,17.49,25.8,8.64,2395.58,2.0,1358884924.11,24509228.0,28508506.0,1168255552.6,,,937750.0,180.47,,,,9.65,3117764.0,173879.0,,,180.47,937750.0,,603772.0,511570.0,1422.01,34.16,,,86.87,56.14,3704860.0,176595658.85,,214.88,86.87,12.37,0.0752,14.09,0.9699
2009-05-18,40430096.0,1994067177.37,16.69,24.73,8.25,2303.54,2.0,1366166457.71,23250916.0,27699288.0,1146766716.54,,,710449.0,34.45,,,,116.15,569292.0,2034068.0,,,34.45,710449.0,,65309.0,1359055.0,1363.52,71.66,,1.12,84.97,52.94,4114030.0,202909540.2,,248.77,84.57,13.07,0.0786,14.47,0.9205
2009-05-19,39889604.0,2003293667.43,16.47,24.27,8.14,2333.36,2.0,1303765601.75,24438436.0,25960594.0,1227321386.31,,230.0,1008793.0,86.03,0.01,,,35.02,1508297.0,654479.0,,230.0,86.03,1008793.0,,832975.0,3246992.0,1470.62,162.61,,,84.99,53.51,4316232.0,216765256.25,,266.5,84.66,10.43,0.0726,13.39,0.8734
2009-05-20,45528252.0,2293726852.45,18.8,28.18,9.29,2712.47,2.0,1424358806.8,27745748.0,28272140.0,1397839021.56,,,1471598.0,237.96,,,,28.92,3698747.0,472685.0,,,237.96,1471598.0,,2308399.0,1387200.0,1690.81,76.31,,,89.58,58.73,3226238.0,162538828.26,,201.88,89.33,11.51,0.0764,15.21,0.9636
2009-05-21,47054932.0,2303551541.4,19.43,29.74,9.6,2774.95,2.0,1401734115.59,29088530.0,28633396.0,1424014981.44,,,1413484.0,50.11,,,,22.43,942500.0,364081.0,,,50.11,1413484.0,,296459.0,581244.0,1745.24,36.43,0.19,,95.81,61.24,1272840.0,62311269.39,3080.0,78.69,95.69,11.15,0.0762,15.58,0.9907
2009-05-22,46908792.0,2307413111.03,19.37,29.8,9.57,2646.88,2.0,1399699556.65,29494204.0,28455336.0,1450800801.03,,,246476.0,0.0,,,,21.11,159390.0,387224.0,,,0.0,246476.0,,853454.0,337451.0,1685.96,37.09,18.44,,95.11,62.54,1518046.0,74671700.0,307033.0,104.39,94.17,11.34,0.0735,15.04,0.9947
2009-05-25,45162848.0,2208274036.17,18.65,28.77,9.22,2613.22,2.0,1339913200.8,28775586.0,27403436.0,1407005586.53,,,216157.0,24.88,,,,54.04,335890.0,925997.0,,,24.88,216157.0,,22223.0,1387789.0,1692.72,66.42,1.8,,95.28,61.22,1426444.0,69747134.84,31000.0,83.67,95.29,11.58,0.0722,13.22,0.9608
2009-05-26,44416096.0,2196160708.37,18.34,28.84,9.07,2502.84,2.0,1319905753.17,29032848.0,26694340.0,1435533641.44,,,43978.0,64.92,,,,39.25,1255370.0,630946.0,,,64.92,43978.0,,845719.0,1964468.0,1657.44,119.96,0.09,,93.05,64.17,2168616.0,107227552.16,1489.0,142.81,92.07,9.66,0.0665,12.07,0.9817
2009-05-27,42324924.0,2112108591.46,17.48,27.72,8.64,2480.62,2.0,1197484335.1,27392286.0,23996604.0,1366936479.32,,384083.0,26272.0,0.87,22.64,,,107.14,13960.0,2118164.0,,384083.0,0.87,26272.0,,67247.0,2711696.0,1635.07,121.95,,,88.2,58.13,3663512.0,182817461.65,,218.82,88.2,9.42,0.0685,13.61,0.8982
2009-05-28,39643876.0,1947562917.58,16.38,26.59,8.09,2324.19,2.0,1114232310.88,25832420.0,22680904.0,1269055106.1,,,21811.0,40.43,,,,95.05,663189.0,1592915.0,,,40.43,21811.0,,11239.0,1978889.0,1538.4,116.13,,,85.36,56.2,4430036.0,217631944.9,,263.11,85.4,10.85,0.0702,14.82,0.8624
2009-05-29,39969060.0,1962029573.37,16.52,26.93,8.16,2335.17,2.0,1092628963.49,25282276.0,22258254.0,1241074300.82,,,48657.0,0.82,,,,36.91,15000.0,598802.0,,,0.82,48657.0,,,437649.0,1499.55,26.84,,,84.75,55.05,4548354.0,223272827.99,,269.34,84.77,10.79,0.0696,14.74,0.8702
2009-06-01,33710148.0,1697196365.51,13.93,22.75,6.88,1952.45,2.0,1066179614.04,20180596.0,21176732.0,1016027404.71,,17500.0,85296.0,78.05,1.02,,,269.89,1319602.0,4560899.0,,17500.0,78.05,85296.0,,195063.0,2401125.0,1192.38,153.44,49.82,,80.91,49.08,4761066.0,239704195.64,838640.0,282.72,80.83,11.38,0.0803,17.23,0.8198
2009-06-02,32718540.0,1683356798.03,13.52,22.16,6.68,1916.72,2.0,1056693917.1,19642246.0,20538416.0,1010586301.61,,1489.0,230366.0,85.68,0.09,,,68.23,1419474.0,1205258.0,,1489.0,85.68,230366.0,,435053.0,2057788.0,1183.34,121.87,,,79.91,47.0,4937700.0,254042841.2,,304.15,79.55,13.7,0.0948,19.64,0.7829
2009-06-03,33263008.0,1703000238.54,13.75,22.63,6.79,1991.51,2.0,1080192471.01,19711144.0,21098324.0,1009171597.89,,,922368.0,128.03,,,,94.57,2000000.0,1666327.0,,,128.03,922368.0,,855032.0,1440094.0,1217.52,78.21,2.51,,80.46,46.51,4787008.0,245085344.23,42176.0,294.2,80.54,16.65,0.1006,19.22,0.7849
2009-06-04,33699480.0,1685353857.32,13.93,24.28,6.88,2015.3,2.0,1076277579.27,18138092.0,21520700.0,907109050.84,,,565695.0,117.29,,40000.0,,134.69,1787030.0,2160184.0,,,117.29,565695.0,2.44,21439.0,1404654.0,1107.2,91.24,,,80.0,43.32,4534988.0,226800517.95,,274.51,80.13,16.13,0.1044,18.43,0.8049
2009-06-05,31124646.0,1540137596.98,12.86,24.0,6.35,1849.18,2.0,1048536117.07,15854287.0,21189870.0,784516022.51,,,201512.0,8.46,,,,158.25,142460.0,2552311.0,,,8.46,201512.0,,66993.0,473289.0,956.5,28.88,,,76.32,37.06,4919083.0,243410468.7,,288.55,76.82,17.41,0.1136,19.8,0.7276
2009-06-08,28595426.0,1396038066.51,11.82,22.87,5.84,1664.5,2.0,997589986.02,12746784.0,20433906.0,622302171.32,,,154736.0,5.4,,,,262.03,169282.0,4325820.0,,,5.4,154736.0,,1063581.0,925246.0,753.8,66.8,,,29.82,29.82,30001124.0,1464664703.44,,1670.14,31.1,17.41,0.1118,17.86,0.6689
