,EVAE FP Equity_DX_SI_QTY,EVAE FP Equity_DX_SHORT_INTEREST_VALUE,EVAE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EVAE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EVAE FP Equity_DX_SI_MV,EVAE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EVAE FP Equity_DX_SUPPLY_SI_QTY,EVAE FP Equity_DX_BROKER_SI_QTY,EVAE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EVAE FP Equity_DX_BROKER_SI_MV_NEW_x,EVAE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EVAE FP Equity_DX_BROKER_SI_MV_INC_x,EVAE FP Equity_DX_BROKER_SI_QTY_ADD,EVAE FP Equity_DX_BROKER_SI_QTY_NEW,EVAE FP Equity_DX_SUPPLY_SI_MV_DEC,EVAE FP Equity_DX_BROKER_SI_QTY_INC,EVAE FP Equity_DX_SUPPLY_SI_QTY_DEC,EVAE FP Equity_DX_BROKER_SI_MV_NEW_y,EVAE FP Equity_DX_BROKER_SI_MV_INC_y,EVAE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EVAE FP Equity_DX_BROKER_SI_MV_ADD,EVAE FP Equity_DX_SUPPLY_SI_QTY_ADD,EVAE FP Equity_DX_BROKER_SI_QTY_DEC,EVAE FP Equity_DX_SUPPLY_SI_MV,EVAE FP Equity_DX_BROKER_SI_MV_DEC,EVAE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EVAE FP Equity_DX_UTILIZATION_QUANTITY,EVAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EVAE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EVAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EVAE FP Equity_DX_ACTIVE_UTILIZATION_MV,EVAE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EVAE FP Equity_DX_BROKER_SI_CON_RATIO,EVAE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EVAE FP Equity_DX_DEMAND_SUPPLY_RATIO,EVAE FP Equity_PX_LAST
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.266
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.077
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.778
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.24
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.934
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.949
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.976
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.117
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.084
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.016
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.971
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.406
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.959
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.063
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.578
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.384
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.44
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.872
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.779
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.416
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.57
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.303
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.46
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.536
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.953
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.162
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.94
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.495
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.813
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.14
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.422
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.46
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.563
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.648
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.348
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.876
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.907
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.644
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.667
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.131
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.921
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.694
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.312
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.567
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.524
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.65
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.311
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.436
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.342
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.431
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.885
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.018
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.739
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.806
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.705
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.67
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.149
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7320720.0,7.27,0.0,0.0,0.0,0.0,0.0,122.012
2017-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7260900.0,7.33,0.0,,0.0,,0.0,121.015
2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7258620.0,7.27,0.0,,0.0,,0.0,120.977
2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7259160.0,7.25,0.0,,0.0,,0.0,120.986
2017-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7291500.0,7.28,0.0,,0.0,,0.0,121.525
2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7269300.0,7.3,0.0,,0.0,,0.0,121.155
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7356600.0,7.26,0.0,,0.0,,0.0,122.61
2017-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7388640.0,7.36,0.0,,0.0,,0.0,123.144
2017-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7381380.0,7.39,0.0,,0.0,,0.0,123.023
2017-09-14,1800.0,221765.4,9.3,0.17,0.22,110882.7,900.0,900.0,110882.7,,,,900.0,,,,,,,,0.11,900.0,,0.11,,1.5,1.5,59100.0,7281297.3,7.29,1.5,50.0,0.5,50.0,0.03,123.203
2017-09-15,1800.0,221112.0,3.41,0.17,0.22,110556.0,900.0,900.0,110556.0,,,,,,,,,,,,,,,0.11,,1.5,1.5,59100.0,7259844.0,7.28,1.5,49.93,0.5,50.07,0.03,122.84
2017-09-18,1800.0,221535.0,3.45,0.17,0.22,110767.5,900.0,900.0,110767.5,,,,,,,,,,,,,,,0.11,,1.5,1.5,59100.0,7273732.5,7.27,1.5,50.0,0.5,50.0,0.03,123.075
2017-09-19,1800.0,222213.6,3.24,0.19,0.22,111106.8,900.0,900.0,111106.8,,,,,,,,,,,,,,,0.11,,1.5,1.5,59100.0,7296013.2,7.29,1.5,50.0,0.5,50.0,0.03,123.452
2017-09-20,1800.0,222298.2,0.44,0.19,0.22,111149.1,900.0,900.0,111149.1,,,,,,,,,,,,,,,0.11,,1.5,1.5,59100.0,7298790.9,7.23,1.5,50.0,0.5,50.0,0.03,123.499
2017-09-21,1800.0,221970.6,0.4,0.19,0.22,110985.3,900.0,900.0,110985.3,,,,,,,,,,,,,,,0.11,,1.5,1.5,59100.0,7288034.7,7.3,1.5,50.0,0.5,50.0,0.03,123.317
2017-09-22,1800.0,221904.0,0.39,0.19,0.22,110952.0,900.0,900.0,110952.0,,,,,,,,,,,,,,,0.11,,1.5,1.5,59100.0,7285848.0,7.29,1.5,50.0,0.5,50.0,0.03,123.28
2017-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.11,,900.0,,,,,,900.0,0.0,0.11,0.0,0.0,60000.0,7420740.0,7.4,0.0,,0.0,,0.0,123.679
2017-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7409940.0,7.43,0.0,,0.0,,0.0,123.499
2017-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7453140.0,7.41,0.0,,0.0,,0.0,124.219
2017-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7462980.0,7.46,0.0,,0.0,,0.0,124.383
2017-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7486680.0,7.47,0.0,,0.0,,0.0,124.778
2017-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7536960.0,7.48,0.0,,0.0,,0.0,125.616
2017-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7541160.0,7.53,0.0,,0.0,,0.0,125.686
2017-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7497540.0,7.54,0.0,,0.0,,0.0,124.959
2017-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7501200.0,7.5,0.0,,0.0,,0.0,125.02
2017-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7461480.0,7.51,0.0,,0.0,,0.0,124.358
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7481280.0,7.46,0.0,,0.0,,0.0,124.688
2017-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7479720.0,7.49,0.0,,0.0,,0.0,124.662
2017-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7487520.0,7.49,0.0,,0.0,,0.0,124.792
2017-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7497540.0,7.49,0.0,,0.0,,0.0,124.959
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7547940.0,7.49,0.0,,0.0,,0.0,125.799
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7547820.0,7.54,0.0,,0.0,,0.0,125.797
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7519500.0,7.56,0.0,,0.0,,0.0,125.325
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7534980.0,7.52,0.0,,0.0,,0.0,125.583
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7488540.0,7.55,0.0,,0.0,,0.0,124.809
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7536180.0,7.6,0.0,,0.0,,0.0,125.603
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7564380.0,7.54,0.0,,0.0,,0.0,126.073
2017-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7541520.0,7.57,0.0,,0.0,,0.0,125.692
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7500720.0,7.55,0.0,,0.0,,0.0,125.012
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7575060.0,7.48,0.0,,0.0,,0.0,126.251
2017-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7600620.0,7.59,0.0,,0.0,,0.0,126.677
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7639500.0,7.62,0.0,,0.0,,0.0,127.325
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7650420.0,7.64,0.0,,0.0,,0.0,127.507
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7703220.0,7.64,0.0,,0.0,,0.0,128.387
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7652700.0,7.71,0.0,,0.0,,0.0,127.545
2017-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7640460.0,7.75,0.0,,0.0,,0.0,127.341
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7685460.0,7.64,0.0,,0.0,,0.0,128.091
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7645260.0,7.69,0.0,,0.0,,0.0,127.421
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7618500.0,7.65,0.0,,0.0,,0.0,126.975
2017-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7499460.0,7.62,0.0,,0.0,,0.0,124.991
2017-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7463160.0,7.5,0.0,,0.0,,0.0,124.386
2017-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7383120.0,7.47,0.0,,0.0,,0.0,123.052
2017-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7338780.0,7.39,0.0,,0.0,,0.0,122.313
2017-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7311480.0,7.34,0.0,,0.0,,0.0,121.858
2017-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7400040.0,7.31,0.0,,0.0,,0.0,123.334
2017-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7369260.0,7.39,0.0,,0.0,,0.0,122.821
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.891
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7473600.0,7.43,0.0,,0.0,,0.0,124.56
2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7484520.0,7.49,0.0,,0.0,,0.0,124.742
2017-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7461780.0,7.49,0.0,,0.0,,0.0,124.363
2017-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7416840.0,7.47,0.0,,0.0,,0.0,123.614
2017-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7386420.0,7.41,0.0,,0.0,,0.0,123.107
2017-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7424340.0,7.37,0.0,,0.0,,0.0,123.739
2017-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7490340.0,7.42,0.0,,0.0,,0.0,124.839
2017-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7443360.0,7.5,0.0,,0.0,,0.0,124.056
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7414080.0,7.44,0.0,,0.0,,0.0,123.568
2017-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7449720.0,7.46,0.0,,0.0,,0.0,124.162
2017-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7443540.0,7.47,0.0,,0.0,,0.0,124.059
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7433040.0,7.45,0.0,,0.0,,0.0,123.884
2017-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7452420.0,7.42,0.0,,0.0,,0.0,124.207
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7519200.0,7.4,0.0,,0.0,,0.0,125.32
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7521540.0,7.44,0.0,,0.0,,0.0,125.359
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7640760.0,7.53,0.0,,0.0,,0.0,127.346
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7605120.0,7.56,0.0,,0.0,,0.0,126.752
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7568160.0,7.64,0.0,,0.0,,0.0,126.136
2017-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7541640.0,7.59,0.0,,0.0,,0.0,125.694
2017-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7626960.0,7.54,0.0,,0.0,,0.0,127.116
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7639800.0,7.63,0.0,,0.0,,0.0,127.33
2017-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7631340.0,7.64,0.0,,0.0,,0.0,127.189
2017-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7655160.0,7.63,0.0,,0.0,,0.0,127.586
2017-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7677240.0,7.63,0.0,,0.0,,0.0,127.954
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7677240.0,7.67,0.0,,0.0,,0.0,
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7677240.0,7.67,0.0,,0.0,,0.0,
2017-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7688640.0,7.67,0.0,,0.0,,0.0,128.144
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7665360.0,7.68,0.0,,0.0,,0.0,127.756
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7652820.0,7.68,0.0,,0.0,,0.0,127.547
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7652820.0,7.65,0.0,,0.0,,0.0,
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7706160.0,7.66,0.0,,0.0,,0.0,128.436
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,60000.0,7740180.0,7.7,0.0,,0.0,,0.0,129.003
2018-01-04,2400.0,311565.6,0.75,0.29,0.31,155782.8,1200.0,1200.0,155782.8,,,,1200.0,,,,,,,,0.15,1200.0,,0.15,,2.0,2.0,58800.0,7633357.2,7.58,2.0,50.0,0.5,50.0,0.04,129.819
2018-01-05,2400.0,315391.2,0.75,0.29,0.31,157695.6,1200.0,1200.0,157695.6,,,,,,,,,,,,,,,0.16,,2.0,2.0,58800.0,7727084.4,7.63,2.0,49.69,0.5,50.31,0.04,131.413
2018-01-08,2400.0,315873.6,0.73,0.29,0.32,157936.8,1200.0,1200.0,157936.8,,,,,,,,,,,,,,,0.16,,2.0,2.0,58800.0,7738903.2,7.72,2.0,50.0,0.5,50.0,0.04,131.614
2018-01-09,2400.0,317757.6,0.73,0.29,0.32,158878.8,1200.0,1200.0,158878.8,,,,,,,,,,,,,,,0.16,,2.0,2.0,58800.0,7785061.2,7.75,2.0,50.0,0.5,50.0,0.04,132.399
2018-01-10,2400.0,315672.0,0.72,0.29,0.32,157836.0,1200.0,1200.0,157836.0,,,,,,,,,,,,,,,0.16,,2.0,2.0,58800.0,7733964.0,7.78,2.0,50.0,0.5,50.0,0.04,131.53
2018-01-11,2400.0,313610.4,0.71,0.29,0.32,156805.2,1200.0,1200.0,156805.2,,,,,,,,,,,,,,,0.16,,2.0,2.0,58800.0,7683454.8,7.73,2.0,50.0,0.5,50.0,0.04,130.671
2018-01-12,2400.0,316144.8,0.71,0.29,0.32,158072.4,1200.0,1200.0,158072.4,,,,,,,,,,,,,,,0.16,,2.0,2.0,58800.0,7745547.6,7.78,2.0,50.0,0.5,50.0,0.04,131.727
2018-01-15,3600.0,472935.6,1.02,0.43,0.48,157645.2,2400.0,1200.0,315290.4,,1200.0,,,,,,,,,1200.0,,,,0.32,,100.0,100.0,0.0,0.0,0.0,100.0,32.88,0.5586,67.12,1.5,131.371
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.78
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.668
