,ALSGD FP Equity_DX_SI_QTY,ALSGD FP Equity_DX_SHORT_INTEREST_VALUE,ALSGD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSGD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSGD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSGD FP Equity_DX_SI_MV,ALSGD FP Equity_DX_DSS,ALSGD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSGD FP Equity_DX_SUPPLY_SI_QTY,ALSGD FP Equity_DX_BROKER_SI_QTY,ALSGD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSGD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSGD FP Equity_DX_BROKER_SI_MV_INC_x,ALSGD FP Equity_DX_BROKER_SI_QTY_ADD,ALSGD FP Equity_DX_SUPPLY_SI_MV_DEC,ALSGD FP Equity_DX_BROKER_SI_QTY_INC,ALSGD FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSGD FP Equity_DX_BROKER_SI_MV_INC_y,ALSGD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSGD FP Equity_DX_BROKER_SI_MV_ADD,ALSGD FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSGD FP Equity_DX_BROKER_SI_QTY_DEC,ALSGD FP Equity_DX_SUPPLY_SI_MV,ALSGD FP Equity_DX_BROKER_SI_MV_DEC,ALSGD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSGD FP Equity_DX_UTILIZATION_QUANTITY,ALSGD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSGD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSGD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSGD FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSGD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSGD FP Equity_DX_BROKER_SI_CON_RATIO,ALSGD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSGD FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSGD FP Equity_PX_LAST
2022-07-12,57134.0,39993.8,0.19,0.9,0.18,0.04,1.0,22372.7,25173.0,31961.0,17621.1,,,,0.0,,1700.0,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,33.38,0.4557,58.04,2.2697,0.7
2022-07-13,57134.0,39993.8,0.19,0.91,0.18,0.04,1.0,22372.7,25173.0,31961.0,17621.1,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,33.9,0.4541,57.62,2.2697,0.7
2022-07-14,61134.0,42640.97,0.2,0.88,0.2,0.04,1.0,25082.8,25173.0,35961.0,17558.17,,0.0,,,4000.0,,0.0,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,31.6,0.4715,60.44,2.4286,0.6975
2022-07-15,61134.0,41418.29,0.2,0.85,0.2,0.04,1.0,24363.58,25173.0,35961.0,17054.71,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,31.37,0.4736,60.74,2.4286,0.6775
2022-07-18,58734.0,38177.1,0.19,0.78,0.19,0.04,1.0,22594.65,23973.0,34761.0,15582.45,,,,0.0,,1200.0,,,,,1200.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,32.48,0.4633,59.25,2.45,0.65
2022-07-19,54934.0,36311.37,0.18,0.68,0.18,0.04,1.0,21721.12,22073.0,32861.0,14590.25,,,,0.0,,1900.0,,,,,1900.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,35.4,0.4457,55.94,2.4887,0.661
2022-07-20,54934.0,36586.04,0.18,0.67,0.18,0.04,1.0,21885.43,22073.0,32861.0,14700.62,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.26,0.4449,55.93,2.4887,0.666
2022-07-21,54934.0,36586.04,0.18,0.7,0.18,0.04,1.0,21885.43,22073.0,32861.0,14700.62,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.2,0.446,56.08,2.4887,0.666
2022-07-22,54934.0,35240.16,0.18,0.68,0.18,0.04,1.0,21080.33,22073.0,32861.0,14159.83,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,34.8,0.4468,56.39,2.4887,0.6415
2022-07-25,54934.0,35350.03,0.18,0.68,0.18,0.04,1.0,21146.05,22073.0,32861.0,14203.98,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.19,0.4455,56.03,2.4887,0.6435
2022-07-26,54934.0,35404.96,0.18,0.69,0.18,0.04,1.0,21178.91,22073.0,32861.0,14226.05,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.15,0.4451,56.02,2.4887,0.6445
2022-07-27,54934.0,35157.76,0.18,0.69,0.18,0.04,1.0,21031.04,22073.0,32861.0,14126.72,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.1,0.4466,56.2,2.4887,0.64
2022-07-28,58934.0,37570.43,0.19,0.73,0.19,0.04,1.0,22223.89,24073.0,34861.0,15346.54,2000.0,0.0,,,2000.0,,0.0,2000.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,32.84,0.4627,59.01,2.4481,0.6375
2022-07-29,59134.0,38259.7,0.19,0.74,0.19,0.04,1.0,22619.77,24173.0,34961.0,15639.93,100.0,0.0,,,100.0,,0.0,100.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,33.29,0.4609,58.61,2.4463,0.647
2022-08-01,56134.0,35588.96,0.18,0.71,0.18,0.04,1.0,22165.27,21173.0,34961.0,13423.68,,,,0.0,,3000.0,,,,,,0.01,,100.0,87.59,0.0,0.0,0.0,100.0,34.63,0.4499,56.8,2.3222,0.634
2022-08-02,59134.0,35362.13,0.19,0.77,0.19,0.04,1.0,20906.68,24173.0,34961.0,14455.45,3000.0,,,,,,,3000.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,32.32,0.4642,59.41,2.4463,0.598
2022-08-03,59134.0,36663.08,0.19,0.73,0.19,0.04,1.0,21675.82,24173.0,34961.0,14987.26,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,33.53,0.4596,58.36,2.4463,0.62
2022-08-04,59134.0,34889.06,0.19,0.65,0.19,0.04,1.0,20626.99,24173.0,34961.0,14262.07,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,32.54,0.4642,59.31,2.4463,0.59
2022-08-05,59134.0,36308.28,0.19,0.64,0.19,0.04,1.0,21466.05,24173.0,34961.0,14842.22,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,33.5,0.46,58.42,2.4463,0.614
2022-08-08,59134.0,36515.25,0.19,0.64,0.19,0.04,1.0,21588.42,24173.0,34961.0,14926.83,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,33.14,0.4609,58.69,2.4463,0.6175
2022-08-09,59134.0,35835.2,0.19,0.64,0.19,0.04,1.0,21186.37,24173.0,34961.0,14648.84,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.84,0.4626,59.0,2.4463,0.606
2022-08-10,59134.0,35480.4,0.19,0.62,0.19,0.04,1.0,20976.6,24173.0,34961.0,14503.8,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,33.03,0.4622,58.87,2.4463,0.6
2022-08-11,59134.0,36071.74,0.19,0.62,0.19,0.04,1.0,21326.21,24173.0,34961.0,14745.53,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,33.27,0.4607,58.6,2.4463,0.61
2022-08-12,59134.0,38318.83,0.19,0.62,0.19,0.04,1.0,22654.73,24173.0,34961.0,15664.1,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,33.79,0.4586,58.12,2.4463,0.648
2022-08-15,55134.0,34293.35,0.18,0.52,0.18,0.04,1.0,20501.74,22173.0,32961.0,13791.61,,,,0.0,,2000.0,,,,,2000.0,0.01,0.0,100.0,91.73,0.0,0.0,0.0,100.0,34.89,0.4454,56.18,2.2808,0.622
2022-08-16,55134.0,34651.72,0.18,0.5,0.18,0.03,1.0,20715.99,22173.0,32961.0,13935.73,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.6,0.4444,55.69,2.4865,0.6285
2022-08-17,55634.0,36050.83,0.18,0.54,0.18,0.04,1.0,21682.73,22173.0,33461.0,14368.1,,0.0,,,500.0,,0.0,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.47,0.4422,54.93,2.5091,0.648
2022-08-18,55634.0,35355.41,0.18,0.52,0.18,0.04,1.0,21264.47,22173.0,33461.0,14090.94,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.78,0.4434,55.47,2.5091,0.6355
2022-08-19,55634.0,35132.87,0.18,0.5,0.18,0.04,1.0,21130.62,22173.0,33461.0,14002.25,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.89,0.4426,55.32,2.5091,0.6315
2022-08-22,55634.0,33602.94,0.18,0.5,0.18,0.04,1.0,20210.44,22173.0,33461.0,13392.49,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.4,0.4438,55.73,2.5091,0.604
2022-08-23,55634.0,33658.57,0.18,0.49,0.18,0.03,1.0,20243.91,22173.0,33461.0,13414.67,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.07,0.4433,55.3,2.5091,0.605
2022-08-24,55634.0,36329.0,0.18,0.49,0.18,0.03,1.0,21850.03,22173.0,33461.0,14478.97,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,37.04,0.4402,54.37,2.5091,0.653
2022-08-25,55634.0,34993.79,0.18,0.47,0.18,0.04,1.0,21046.97,22173.0,33461.0,13946.82,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.56,0.4446,55.73,2.5091,0.629
2022-08-26,55636.0,34855.95,0.18,0.45,0.18,0.04,1.0,20964.57,22173.0,33463.0,13891.38,,0.0,,,2.0,,0.0,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.02,0.4431,55.3,2.5092,0.6265
2022-08-29,55636.0,35551.4,0.18,0.46,0.18,0.04,1.0,21382.86,22173.0,33463.0,14168.55,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.31,0.4422,55.04,2.5092,0.639
2022-08-30,55636.0,34883.77,0.18,0.48,0.18,0.04,1.0,20981.3,22173.0,33463.0,13902.47,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.83,0.4439,55.5,2.5092,0.627
2022-08-31,55636.0,34216.14,0.18,0.47,0.18,0.03,1.0,20579.75,22173.0,33463.0,13636.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.83,0.4439,55.49,2.5092,0.615
2022-09-01,55636.0,34661.23,0.18,0.46,0.18,0.03,1.0,20847.45,22173.0,33463.0,13813.78,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.17,0.4421,55.11,2.5092,0.623
2022-09-02,55636.0,34383.05,0.18,0.42,0.18,0.03,1.0,20680.13,22173.0,33463.0,13702.91,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,36.01,0.4436,55.36,2.5092,0.618
2022-09-05,55636.0,34355.23,0.18,0.42,0.18,0.03,1.0,20663.4,22173.0,33463.0,13691.83,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.92,0.4435,55.41,2.5092,0.6175
2022-09-06,49836.0,30898.32,0.16,0.38,0.16,0.03,1.0,19011.06,19373.0,30663.0,12011.26,,,200.0,0.0,,2800.0,,,0.0,,3000.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,40.26,0.4184,49.69,2.5724,0.62
2022-09-07,49836.0,29926.52,0.16,0.37,0.16,0.03,1.0,18413.13,19373.0,30663.0,11633.49,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,39.81,0.4186,50.07,2.5724,0.6005
2022-09-08,52036.0,32080.19,0.17,0.39,0.17,0.03,1.0,19581.89,20473.0,31763.0,12621.6,1100.0,0.0,,,1100.0,,0.0,1100.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.91,0.4253,51.52,2.5417,0.6165
2022-09-09,52036.0,31924.09,0.17,0.38,0.17,0.03,1.0,19486.6,20473.0,31763.0,12560.19,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.49,0.4257,51.87,2.5417,0.6135
2022-09-12,52036.0,32574.54,0.17,0.38,0.17,0.03,1.0,19883.64,20473.0,31763.0,12816.1,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.82,0.4255,51.61,2.5417,0.626
2022-09-13,52036.0,32262.32,0.17,0.38,0.17,0.03,1.0,19693.06,20473.0,31763.0,12693.26,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.29,0.4247,51.88,2.5417,0.62
2022-09-14,52036.0,32080.19,0.17,0.37,0.17,0.03,1.0,19581.89,20473.0,31763.0,12621.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.47,0.4256,51.86,2.5417,0.6165
2022-09-15,52036.0,32054.18,0.17,0.39,0.17,0.03,1.0,19566.01,20473.0,31763.0,12611.37,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.51,0.4255,51.81,2.5417,0.616
2022-09-16,52036.0,32002.14,0.17,0.4,0.17,0.03,1.0,19534.25,20473.0,31763.0,12590.9,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.52,0.4255,51.82,2.5417,0.615
2022-09-19,52036.0,31820.01,0.17,0.39,0.17,0.03,1.0,19423.07,20473.0,31763.0,12519.24,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.44,0.4256,51.88,2.5417,0.6115
2022-09-20,52436.0,31382.95,0.17,0.38,0.17,0.03,1.0,20027.61,19173.0,33463.0,11475.04,,0.0,,0.0,1700.0,1300.0,0.0,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,37.92,0.4275,52.45,2.7349,0.5985
2022-09-21,52436.0,29626.34,0.17,0.38,0.17,0.03,1.0,18906.6,19173.0,33463.0,10832.75,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,37.22,0.4284,53.01,2.7349,0.565
2022-09-22,52436.0,29783.65,0.17,0.38,0.17,0.03,1.0,19006.98,19173.0,33463.0,10890.26,,,,,,,,,,,,0.01,,100.0,10.45,0.0,0.0,0.0,100.0,37.73,0.4295,52.81,0.2859,0.568
2022-09-23,191009.0,102189.82,0.62,1.37,0.61,0.1,1.0,92532.53,158668.0,172958.0,84887.38,,0.07,,0.0,140417.0,922.0,0.07,,,140417.0,922.0,0.09,0.0,100.0,49.0,0.0,0.0,0.0,100.0,14.4,0.7072,82.81,0.5899,0.535
2022-09-26,188341.0,94453.01,0.61,1.42,0.6,0.1,1.0,85400.44,158668.0,170290.0,79572.0,,,,,,,,,,,2668.0,0.09,0.01,100.0,86.95,0.0,0.0,0.0,100.0,14.36,0.7071,82.81,1.0321,0.5015
2022-09-27,65163.0,33396.04,0.21,0.49,0.21,0.03,1.0,24144.9,35490.0,47112.0,18188.63,,,,0.07,,123178.0,,,,,123178.0,0.02,0.06,100.0,19.45,0.0,0.0,0.0,100.0,39.42,0.4417,53.01,0.3571,0.5125
2022-09-28,64963.0,31429.1,0.21,0.49,0.21,0.03,1.0,22696.03,35290.0,46912.0,17073.3,,,,0.0,,200.0,,,,,200.0,0.02,0.0,100.0,19.29,0.0,0.0,0.0,100.0,40.56,0.4404,52.0,0.3551,0.4838
2022-09-29,64963.0,28570.73,0.21,0.48,0.21,0.03,1.0,20631.9,35290.0,46912.0,15520.54,,,,,,,,,,,,0.02,,100.0,19.29,0.0,0.0,0.0,100.0,41.49,0.4377,50.98,0.3551,0.4398
2022-09-30,64963.0,28323.87,0.21,0.47,0.21,0.03,1.0,20453.63,35290.0,46912.0,15386.44,,,,,,,,,,,,0.02,,100.0,19.24,0.0,0.0,0.0,100.0,39.44,0.4433,53.12,0.3541,0.436
2022-10-03,104963.0,44084.46,0.34,0.76,0.34,0.05,1.0,28103.04,55290.0,66912.0,23221.8,20000.0,,20000.0,,,,,20000.0,0.01,,,0.02,,100.0,30.14,0.0,0.0,0.0,100.0,24.47,0.2407,32.21,0.5722,0.42
2022-10-04,113696.0,47343.01,0.37,0.83,0.36,0.05,1.0,31498.58,64023.0,75645.0,26659.18,8733.0,0.0,,,8733.0,,0.0,8733.0,,,,0.03,,100.0,48.17,0.0,0.0,0.0,100.0,22.32,0.2578,37.67,0.8555,0.4164
2022-10-05,113696.0,51163.2,0.37,0.83,0.36,0.05,1.0,34040.25,64023.0,75645.0,28810.35,,,,,,,,,,,,0.03,,100.0,51.56,0.0,0.0,0.0,100.0,21.72,0.2628,38.98,0.9156,0.45
2022-10-06,113696.0,52391.12,0.37,0.77,0.36,0.05,1.0,34857.22,64023.0,75645.0,29501.8,,,,,,,,,,,,0.03,,100.0,51.56,0.0,0.0,0.0,100.0,22.36,0.261,38.52,0.9156,0.4608
2022-10-07,122429.0,57051.91,0.4,0.87,0.39,0.06,1.0,39320.15,64023.0,84378.0,29834.72,,0.0,,,8733.0,,0.0,,,,,0.03,,100.0,51.56,0.0,0.0,0.0,100.0,21.02,0.282,43.02,0.9859,0.466
2022-10-10,95493.0,47841.99,0.31,0.67,0.31,0.05,1.0,35525.91,59288.0,70910.0,29703.29,,,,0.0,,4735.0,,,,,13468.0,0.03,0.01,100.0,47.75,0.0,0.0,0.0,100.0,26.01,0.3923,56.01,0.769,0.501
2022-10-11,98961.0,56902.58,0.32,0.67,0.32,0.05,1.0,42767.35,59288.0,74378.0,34090.6,,0.0,,,3468.0,,0.0,,,,,0.03,,100.0,44.19,0.0,0.0,0.0,100.0,23.97,0.3828,55.71,0.7376,0.575
2022-10-12,102429.0,67091.0,0.33,0.67,0.33,0.06,1.0,48717.59,62756.0,74378.0,41105.18,3468.0,,,,,,,3468.0,,,,0.04,,100.0,50.54,0.0,0.0,0.0,100.0,23.01,0.3712,54.83,0.8249,0.655
2022-10-13,104629.0,67956.54,0.34,0.61,0.33,0.07,1.0,49022.96,63856.0,75478.0,41474.47,1100.0,0.0,,,1100.0,,0.0,1100.0,,,,0.04,,100.0,50.97,0.0,0.0,0.0,100.0,25.81,0.3531,51.82,0.8352,0.6495
2022-10-14,104329.0,67761.69,0.34,0.64,0.33,0.07,1.0,48763.16,63956.0,75078.0,41539.42,100.0,0.0,,,100.0,,0.0,100.0,,,500.0,0.04,0.0,100.0,44.3,0.0,0.0,0.0,100.0,26.06,0.356,52.01,0.7226,0.6495
2022-10-17,113062.0,70098.44,0.37,0.69,0.36,0.07,1.0,51962.82,72689.0,83811.0,45067.18,8733.0,0.0,,,8733.0,,0.0,8733.0,,,,0.05,,100.0,50.61,0.0,0.0,0.0,100.0,24.48,0.3777,54.98,0.7872,0.62
2022-10-18,85249.0,53195.38,0.28,0.51,0.27,0.05,1.0,34942.75,72689.0,55998.0,45357.94,,,,,,,,,,,27813.0,0.04,0.02,100.0,50.61,0.0,0.0,0.0,100.0,32.19,0.2955,40.58,0.5936,0.624
2022-10-19,91980.0,56199.78,0.3,0.55,0.29,0.06,1.0,50089.78,77858.0,81980.0,47571.24,23220.0,0.02,,0.01,25982.0,18051.0,0.02,23220.0,,,,0.05,,100.0,61.11,0.0,0.0,0.0,100.0,25.13,0.346,51.22,0.722,0.611
2022-10-20,91980.0,56107.8,0.3,0.55,0.29,0.06,1.0,50007.8,77858.0,81980.0,47493.38,,,,,,,,,,,,0.05,,100.0,61.6,0.0,0.0,0.0,100.0,26.76,0.3293,48.51,0.7277,0.61
2022-10-21,64798.0,38878.8,0.21,0.39,0.21,0.04,1.0,32878.8,50676.0,54798.0,30405.6,,,,0.02,,27182.0,,,,,27182.0,0.03,0.02,100.0,40.09,0.0,0.0,0.0,100.0,26.0,0.2605,38.2,0.5127,0.6
2022-10-24,64798.0,38716.81,0.21,0.39,0.21,0.04,1.0,32741.81,50676.0,54798.0,30278.91,,,,,,,,,,,,0.03,,100.0,40.67,0.0,0.0,0.0,100.0,25.84,0.2613,38.45,0.5201,0.5975
2022-10-25,120666.0,71494.61,0.39,0.72,0.39,0.07,1.0,65569.61,106544.0,110666.0,63127.32,55868.0,0.03,,,55868.0,,0.03,55868.0,,,,0.06,,100.0,59.04,0.0,0.0,0.0,100.0,13.82,0.4832,67.14,0.6686,0.5925
2022-10-26,88419.0,52786.14,0.29,0.55,0.28,0.05,1.0,37074.3,106544.0,62101.0,63606.77,,,,,,,,,,,48565.0,0.06,0.03,100.0,85.51,0.0,0.0,0.0,100.0,36.63,0.2991,37.46,0.7096,0.597
2022-10-27,72101.0,41746.48,0.23,0.45,0.23,0.04,1.0,35956.48,57979.0,62101.0,33569.84,,,,0.03,,48565.0,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,23.45,0.287,43.94,0.5787,0.579
2022-10-28,72101.0,38177.48,0.23,0.45,0.23,0.04,1.0,32882.48,57979.0,62101.0,30699.88,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,23.93,0.2787,42.41,0.5787,0.5295
2022-10-31,72101.0,39583.45,0.23,0.46,0.23,0.04,1.0,34093.45,57979.0,62101.0,31830.47,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,22.36,0.2915,44.97,0.5787,0.549
2022-11-01,72101.0,40304.46,0.23,0.46,0.23,0.04,1.0,34714.46,57979.0,62101.0,32410.26,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,22.7,0.291,44.79,0.5787,0.559
2022-11-02,72101.0,38682.19,0.23,0.48,0.23,0.04,1.0,33317.19,57979.0,62101.0,31105.73,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,23.32,0.2833,43.38,0.5787,0.5365
2022-11-03,72101.0,38213.53,0.23,0.48,0.23,0.04,1.0,32913.53,57979.0,62101.0,30728.87,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,22.89,0.2841,43.63,0.5787,0.53
2022-11-04,72101.0,37492.52,0.23,0.48,0.23,0.04,1.0,32292.52,57979.0,62101.0,30149.08,,,,,,,,,,,,0.03,,100.0,46.53,0.0,0.0,0.0,100.0,23.03,0.2858,43.86,0.5787,0.52
2022-11-07,84601.0,45261.54,0.27,0.58,0.27,0.04,1.0,39911.54,70479.0,74601.0,37706.27,12500.0,0.01,,,12500.0,,0.01,12500.0,,,,0.04,,100.0,51.41,0.0,0.0,0.0,100.0,33.82,0.2895,38.26,0.6171,0.535
2022-11-08,84501.0,44785.53,0.27,0.59,0.27,0.04,1.0,39485.53,70379.0,74501.0,37300.87,,,,0.0,,100.0,,,,,100.0,0.04,0.0,100.0,51.37,0.0,0.0,0.0,100.0,34.43,0.2878,37.43,0.6168,0.53
2022-11-09,84501.0,45884.04,0.27,0.59,0.27,0.05,1.0,40454.04,70379.0,74501.0,38215.8,,,,,,,,,,,,0.04,,100.0,51.04,0.0,0.0,0.0,100.0,33.78,0.2889,38.19,0.6128,0.543
2022-11-10,84501.0,46475.55,0.27,0.63,0.27,0.05,1.0,40975.55,70379.0,74501.0,38708.45,,,,,,,,,,,,0.04,,100.0,51.04,0.0,0.0,0.0,100.0,34.3,0.2906,38.06,0.6128,0.55
2022-11-11,84501.0,48207.82,0.27,0.68,0.27,0.05,1.0,42502.82,70379.0,74501.0,40151.22,,,,,,,,,,,,0.04,,100.0,51.04,0.0,0.0,0.0,100.0,33.89,0.2927,38.78,0.6128,0.5705
2022-11-14,84501.0,52306.12,0.27,0.68,0.27,0.05,1.0,46116.12,70379.0,74501.0,43564.6,,,,,,,,,,,,0.04,,100.0,51.04,0.0,0.0,0.0,100.0,33.54,0.2968,39.77,0.6128,0.619
2022-11-15,84501.0,51249.86,0.27,0.66,0.27,0.05,1.0,45184.86,70379.0,74501.0,42684.86,,,,,,,,,,,,0.04,,100.0,51.04,0.0,0.0,0.0,100.0,34.98,0.2923,37.78,0.6128,0.6065
2022-11-16,84501.0,51968.12,0.27,0.66,0.27,0.05,1.0,45818.12,70379.0,74501.0,43283.09,,,,,,,,,,,,0.04,,100.0,51.04,0.0,0.0,0.0,100.0,34.52,0.294,38.49,0.6128,0.615
2022-11-17,84501.0,55179.15,0.27,0.75,0.27,0.05,1.0,48649.15,70379.0,74501.0,45957.49,,,,,,,,,,,,0.04,,100.0,51.04,0.0,0.0,0.0,100.0,33.95,0.2977,39.59,0.6128,0.653
2022-11-18,84501.0,52897.63,0.27,0.74,0.27,0.05,1.0,46637.63,70379.0,74501.0,44057.25,,,,,,,,,,,,0.05,,100.0,51.04,0.0,0.0,0.0,100.0,35.55,0.293,37.38,0.6128,0.626
2022-11-21,116140.0,74329.6,0.38,0.94,0.37,0.07,1.0,47666.56,70379.0,74479.0,45042.56,,,,,,,,,,,22.0,0.04,0.0,100.0,51.04,0.0,0.0,0.0,100.0,24.92,0.3858,55.66,0.8422,0.64
2022-11-22,89653.0,57108.96,0.29,0.77,0.29,0.06,1.0,50738.96,75553.0,79653.0,48127.26,17674.0,0.01,,0.01,17674.0,12500.0,0.01,17674.0,,,12500.0,0.05,0.01,100.0,43.24,0.0,0.0,0.0,100.0,18.56,0.3736,56.19,0.5131,0.637
2022-11-23,89653.0,55540.03,0.29,0.85,0.29,0.06,1.0,49345.03,75553.0,79653.0,46805.08,,,,,,,,,,,,0.05,,100.0,60.06,0.0,0.0,0.0,100.0,18.87,0.3681,55.55,0.7127,0.6195
2022-11-24,89653.0,56750.35,0.29,1.05,0.29,0.06,1.0,50420.35,75553.0,79653.0,47825.05,,,,,,,,,,,,0.05,,100.0,60.11,0.0,0.0,0.0,100.0,18.2,0.3759,56.53,0.7132,0.633
2022-11-25,89653.0,56481.39,0.29,1.12,0.29,0.06,1.0,50181.39,75553.0,79653.0,47598.39,,,,,,,,,,,,0.05,,100.0,60.11,0.0,0.0,0.0,100.0,18.69,0.3718,55.98,0.7132,0.63
2022-11-28,89653.0,55853.82,0.29,1.15,0.29,0.06,1.0,49623.82,75553.0,79653.0,47069.52,,,,,,,,,,,,0.05,,100.0,60.15,0.0,0.0,0.0,100.0,18.56,0.3703,55.84,0.7138,0.623
2022-11-29,89653.0,54912.46,0.29,1.18,0.29,0.05,1.0,48787.46,75553.0,79653.0,46276.21,,,,,,,,,,,,0.05,,100.0,60.25,0.0,0.0,0.0,100.0,18.78,0.3679,55.53,0.7149,0.6125
2022-11-30,89653.0,53612.49,0.29,1.25,0.29,0.05,1.0,47632.49,75553.0,79653.0,45180.69,,,,,,,,,,,,0.05,,100.0,60.25,0.0,0.0,0.0,100.0,18.88,0.3667,55.38,0.7149,0.598
2022-12-01,89653.0,52760.79,0.29,1.29,0.29,0.05,1.0,46875.79,75553.0,79653.0,44462.94,,,,,,,,,,,,0.04,,100.0,60.25,0.0,0.0,0.0,100.0,18.65,0.3687,55.66,0.7149,0.5885
2022-12-02,89653.0,52760.79,0.29,1.29,0.29,0.05,1.0,46875.79,75553.0,79653.0,44462.94,,,,,,,,,,,,0.04,,100.0,60.25,0.0,0.0,0.0,100.0,18.4,0.37,55.84,0.7149,0.5885
