,MTA FP Equity_DX_SI_QTY,MTA FP Equity_DX_SHORT_INTEREST_VALUE,MTA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTA FP Equity_DX_SI_MV,MTA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTA FP Equity_DX_SUPPLY_SI_QTY,MTA FP Equity_DX_BROKER_SI_QTY,MTA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTA FP Equity_DX_BROKER_SI_MV_NEW_x,MTA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTA FP Equity_DX_BROKER_SI_MV_INC_x,MTA FP Equity_DX_SUPPLY_SI_MV_NEW,MTA FP Equity_DX_BROKER_SI_QTY_ADD,MTA FP Equity_DX_BROKER_SI_QTY_NEW,MTA FP Equity_DX_SUPPLY_SI_MV_DEC,MTA FP Equity_DX_BROKER_SI_QTY_INC,MTA FP Equity_DX_SUPPLY_SI_QTY_DEC,MTA FP Equity_DX_BROKER_SI_MV_NEW_y,MTA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTA FP Equity_DX_BROKER_SI_MV_INC_y,MTA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTA FP Equity_DX_BROKER_SI_MV_ADD,MTA FP Equity_DX_SUPPLY_SI_QTY_ADD,MTA FP Equity_DX_BROKER_SI_QTY_DEC,MTA FP Equity_DX_SUPPLY_SI_MV,MTA FP Equity_DX_BROKER_SI_MV_DEC,MTA FP Equity_DX_SUPPLY_SI_MV_RMV,MTA FP Equity_DX_BROKER_SI_MV_RMV,MTA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTA FP Equity_DX_UTILIZATION_QUANTITY,MTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTA FP Equity_DX_ACTIVE_UTILIZATION_MV,MTA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTA FP Equity_DX_BROKER_SI_CON_RATIO,MTA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTA FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-01-04,2400.0,300000.0,2.35,0.03,0.3,200000.0,800.0,1600.0,100000.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.22,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0066
2019-01-07,2400.0,300072.0,2.17,0.03,0.3,200048.0,800.0,1600.0,100024.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.22,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0066
2019-01-08,22000.0,2749780.0,19.72,0.3,2.75,1424886.0,10600.0,11400.0,1324894.0,,,,1.22,,,,,9800.0,,,,1.22,,,9800.0,,1.32,,,,42.3,2.92,14459.0,1807230.41,,1.81,42.3,7.02,0.8695,92.98,0.0607
2019-01-09,22000.0,2751100.0,19.71,0.3,2.75,1425570.0,10600.0,11400.0,1325530.0,,,,,,,,,,,,,,,,,,1.33,,,,42.3,2.92,14459.0,1808097.95,,1.81,42.3,7.02,0.8695,92.98,0.0607
2019-01-10,22000.0,2750220.0,19.31,0.3,2.75,1425114.0,10600.0,11400.0,1325106.0,,,,,,,,,,,,,,,,,,1.32,,,,42.3,2.92,14459.0,1807519.59,,1.81,42.3,7.02,0.8695,92.98,0.0607
2019-01-11,22000.0,2751760.0,19.31,0.3,2.75,1425912.0,10600.0,11400.0,1325848.0,,,,,,,,,,,,,,,,,,1.32,,,,42.3,2.92,14459.0,1808531.72,,1.81,42.3,7.02,0.8695,92.98,0.0607
2019-01-14,22000.0,2751980.0,19.25,0.3,2.75,1426026.0,10600.0,11400.0,1325954.0,,,,,,,,,,,,,,,,,,1.33,,,,42.3,2.92,14459.0,1808676.31,,1.81,42.3,7.02,0.8695,92.98,0.0607
2019-01-15,22000.0,2753080.0,19.22,0.3,2.76,1426596.0,10600.0,11400.0,1326484.0,,,,,,,,,,,,,,,,,,1.33,,,,42.3,2.92,14459.0,1809399.26,,1.81,42.3,7.02,0.8695,92.98,0.0607
2019-01-16,22000.0,2753520.0,19.72,0.3,2.75,1426824.0,10600.0,11400.0,1326696.0,,,,,,,,,,,,,,,,,,1.33,,,,42.3,2.92,14459.0,1809688.44,,1.81,42.3,7.02,0.8695,92.98,0.0607
2019-01-17,12200.0,1526586.0,10.98,0.17,1.53,1426482.0,800.0,11400.0,100104.0,,,,,,,,1.23,,9800.0,,,,,,,,0.1,,,,100.0,0.22,0.0,0.0,,0.0,100.0,7.02,0.8695,92.98,0.0336
2019-01-18,9000.0,1125720.0,8.09,0.12,1.13,750480.0,3000.0,6000.0,375240.0,,,2200.0,0.28,,,,,2200.0,,,,0.28,2200.0,,,7600.0,0.38,0.95,,,100.0,0.83,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0248
2019-01-21,8200.0,1025574.0,7.24,0.11,1.03,750420.0,2200.0,6000.0,275154.0,,,,,,,,0.1,,800.0,,,,,,,,0.28,,,,100.0,0.61,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0226
2019-01-22,6600.0,825792.0,5.77,0.09,0.82,550528.0,2200.0,4400.0,275264.0,,,,,,,,,,,,,,,,,1600.0,0.27,0.2,,,100.0,0.61,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0182
2019-01-23,6600.0,825792.0,5.7,0.09,0.82,550528.0,2200.0,4400.0,275264.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.61,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0182
2019-01-24,6600.0,825924.0,6.37,0.09,0.83,550616.0,2200.0,4400.0,275308.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,0.61,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0182
2019-01-25,4400.0,550484.0,4.35,0.06,0.55,550484.0,0.0,4400.0,0.0,,,,,,,,0.27,,2200.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0121
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4400.0,0.0,0.55,,,0.0,0.0,622634.0,77916418.76,,77.41,0.0,,0.0,,0.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,622634.0,77916418.76,,77.48,0.0,,0.0,,0.0
2019-01-30,17000.0,2127380.0,11.21,0.22,2.14,1063690.0,8500.0,8500.0,1063690.0,,,,,,8500.0,,,,,,,,,1.07,8500.0,,1.07,,,,35.04,1.37,15759.0,1972081.26,,1.98,35.04,,1.0,100.0,0.0273
2019-01-31,17000.0,2127210.0,11.42,0.22,2.13,1063605.0,8500.0,8500.0,1063605.0,,,,,,,,,,,,,,,,,,1.06,,,,35.04,1.37,15759.0,1971923.67,,1.97,35.04,,1.0,100.0,0.0273
2019-02-01,17000.0,2125850.0,8.78,0.22,2.12,1062925.0,8500.0,8500.0,1062925.0,,,,,,,,,,,,,,,,,,1.06,,,,35.04,1.37,15759.0,1970662.95,,1.97,35.04,,1.0,100.0,0.0273
2019-02-04,17000.0,2125340.0,7.41,0.22,2.13,1062670.0,8500.0,8500.0,1062670.0,,,,,,,,,,,,,,,,,,1.06,,,,35.04,1.37,15759.0,1970190.18,,1.97,35.04,,1.0,100.0,0.0273
2019-02-05,17000.0,2125000.0,7.58,0.22,2.12,1062500.0,8500.0,8500.0,1062500.0,,,,,,,,,,,,,,,,,,1.06,,,,35.04,1.37,15759.0,1969875.0,,1.97,35.04,,1.0,100.0,0.0273
2019-02-06,8500.0,1062585.0,3.79,0.11,1.06,1062585.0,0.0,8500.0,0.0,,,,,,,,1.06,,8500.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0137
2019-02-07,3200.0,399872.0,1.44,0.04,0.4,199936.0,1600.0,1600.0,199936.0,,,,,,,,,,,,,,,,1600.0,6900.0,0.2,0.86,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0051
2019-02-08,3200.0,399744.0,1.44,0.04,0.4,199872.0,1600.0,1600.0,199872.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0051
2019-02-11,3200.0,399808.0,1.52,0.04,0.4,199904.0,1600.0,1600.0,199904.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0051
2019-02-12,3200.0,399872.0,1.68,0.04,0.4,199936.0,1600.0,1600.0,199936.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0051
2019-02-13,14000.0,1750000.0,7.23,0.17,1.75,1100000.0,5200.0,8800.0,650000.0,,,2400.0,0.45,,3600.0,,,3600.0,,,,0.45,2400.0,0.45,1200.0,,0.65,,,,19.25,0.84,21809.0,2726125.0,,2.72,19.25,40.91,0.5165,59.09,0.0225
2019-02-14,14000.0,1750000.0,7.13,0.17,1.75,1100000.0,5200.0,8800.0,650000.0,,,,,,,,,,,,,,,,,,0.65,,,,19.25,0.84,21809.0,2726125.0,,2.73,19.25,40.91,0.5165,59.09,0.0225
2019-02-15,14000.0,1750560.0,7.13,0.17,1.75,1100352.0,5200.0,8800.0,650208.0,,,,,,,,,,,,,,,,,,0.65,,,,19.25,0.84,21809.0,2726997.36,,2.73,19.25,40.91,0.5165,59.09,0.0225
2019-02-18,14000.0,1750280.0,7.43,0.17,1.75,1100176.0,5200.0,8800.0,650104.0,,,,,,,,,,,,,,,,,,0.65,,,,19.25,0.84,21809.0,2726561.18,,2.73,19.25,40.91,0.5165,59.09,0.0225
2019-02-19,32200.0,4025322.0,16.74,0.4,4.02,2237679.0,14300.0,17900.0,1787643.0,,,9100.0,1.14,,,,,9100.0,,,,1.14,9100.0,,,,1.79,,,,52.95,2.3,12709.0,1588752.09,,1.59,52.95,20.11,0.6787,79.89,0.0518
2019-02-20,27000.0,3374190.0,14.0,0.34,3.37,2236963.0,9100.0,17900.0,1137227.0,,,,,,,,0.65,,5200.0,,,,,,,,1.13,,,,39.55,1.46,13909.0,1738207.73,,1.73,39.55,20.11,0.6787,79.89,0.0435
2019-02-21,18200.0,2274454.0,9.52,0.23,2.28,1137227.0,9100.0,9100.0,1137227.0,,,,,,,,,,,,,,,,,8800.0,1.14,1.1,,,39.55,1.46,13909.0,1738207.73,,1.74,39.55,,1.0,100.0,0.0293
2019-02-22,18200.0,2273908.0,9.49,0.23,2.27,1136954.0,9100.0,9100.0,1136954.0,,,,,,,,,,,,,,,,,,1.14,,,,39.55,1.46,13909.0,1737790.46,,1.74,39.55,,1.0,100.0,0.0293
2019-02-25,18200.0,2275000.0,9.9,0.23,2.28,1137500.0,9100.0,9100.0,1137500.0,,,,,,,,,,,,,,,,,,1.14,,,,39.55,1.46,13909.0,1738625.0,,1.74,39.55,,1.0,100.0,0.0293
2019-02-26,36400.0,4552548.0,18.96,0.45,4.55,3414411.0,9100.0,27300.0,1138137.0,,,,1.14,,9100.0,,,9100.0,,,,1.14,,1.14,,,1.14,,,,39.55,1.46,13909.0,1739598.63,,1.74,39.55,33.34,0.5555,66.66,0.0586
2019-02-27,27300.0,3412773.0,14.22,0.34,3.41,2275182.0,9100.0,18200.0,1137591.0,,,,,,,,,,,,,,,,,9100.0,1.14,1.14,,,39.55,1.46,13909.0,1738764.09,,1.74,39.55,49.99,0.5,50.01,0.0439
2019-02-28,27300.0,3412227.0,14.04,0.34,3.41,2274818.0,9100.0,18200.0,1137409.0,,,,,,,,,,,,,,,,,,1.14,,,,39.55,5.58,13909.0,1738485.91,,1.74,39.55,50.0,0.5,50.0,0.1675
2019-03-01,56100.0,7011378.0,28.29,0.71,7.01,4674252.0,18700.0,37400.0,2337126.0,,,5600.0,2.4,,,,,19200.0,,,,2.4,5600.0,,4000.0,,2.34,,,,69.24,3.01,8309.0,1038458.82,,1.04,69.24,50.0,0.5,50.0,0.0903
2019-03-04,56100.0,7011378.0,28.98,0.71,7.02,4674252.0,18700.0,37400.0,2337126.0,,,,,,,,,,,,,,,,,,2.34,,,,69.24,3.01,8309.0,1038458.82,,1.04,69.24,49.99,0.5,50.01,0.0903
2019-03-05,56100.0,7013622.0,27.89,0.71,7.02,4675748.0,18700.0,37400.0,2337874.0,,,,,,,,,,,,,,,,,,2.34,,,,69.24,3.01,8309.0,1038791.18,,1.04,69.24,49.99,0.5,50.01,0.0903
2019-03-06,47000.0,5876410.0,23.67,0.59,5.87,4676122.0,9600.0,37400.0,1200288.0,,,,,,,,1.14,,9100.0,,,,,,,,1.2,,,,35.54,1.55,17409.0,2176647.27,,2.18,35.54,49.99,0.5,50.01,0.0756
2019-03-07,47000.0,5884400.0,24.55,0.59,5.86,4682480.0,9600.0,37400.0,1201920.0,,,,,,,,,,,,,,,,,,1.2,,,,35.54,1.55,17409.0,2179606.8,,2.17,35.54,50.0,0.5,50.0,0.0756
2019-03-08,28800.0,3604608.0,14.86,0.36,3.6,2403072.0,9600.0,19200.0,1201536.0,,,,,,,,,,,,,,,,,18200.0,1.2,2.26,,,35.54,1.55,17409.0,2178910.44,,2.18,35.54,49.99,0.5,50.01,0.0464
2019-03-11,28800.0,3602880.0,13.79,0.36,3.61,2401920.0,9600.0,19200.0,1200960.0,,,,,,,,,,,,,,,,,,1.2,,,,35.54,1.55,17409.0,2177865.9,,2.18,35.54,49.99,0.5,50.01,0.0464
2019-03-12,28800.0,3602880.0,18.64,0.36,3.6,2401920.0,9600.0,19200.0,1200960.0,,,,,,,,,,,,,,,,,,1.2,,,,35.54,1.55,17409.0,2177865.9,,2.18,35.54,49.99,0.5,50.01,0.0464
2019-03-13,19200.0,2401920.0,12.0,0.24,2.41,2401920.0,0.0,19200.0,0.0,,,,,,,,1.2,,9600.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0309
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19200.0,0.0,2.41,,,0.0,0.0,621320.0,77758198.0,,77.33,0.0,,0.0,,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621320.0,77751984.8,,77.33,0.0,,0.0,,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621320.0,77751984.8,,77.41,0.0,,0.0,,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621256.0,77719125.6,,77.24,0.0,,0.0,,0.0
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621229.0,77721960.19,,77.64,0.0,,0.0,,0.0
2019-03-21,29600.0,3705624.0,28.68,0.37,3.71,1852812.0,14800.0,14800.0,1852812.0,,,,,,14800.0,,,,,,,,,1.86,14800.0,,1.86,,,,54.85,2.38,12182.0,1525064.58,,1.53,54.85,,1.0,100.0,0.0476
2019-03-22,63200.0,7911376.0,60.16,0.79,7.92,4656696.0,26000.0,37200.0,3254680.0,,,11200.0,1.39,,11200.0,,,11200.0,,,,1.39,11200.0,1.4,,,3.26,,,,100.0,4.19,0.0,0.0,,0.0,100.0,30.11,0.5791,69.89,0.1017
2019-03-25,63200.0,7907584.0,59.19,0.79,7.92,4654464.0,26000.0,37200.0,3253120.0,,,,,,,,,,,,,,,,,,3.26,,,,100.0,4.19,0.0,0.0,,0.0,100.0,30.11,0.5791,69.89,0.1017
2019-03-26,63200.0,7908216.0,59.16,0.8,7.9,4654836.0,26000.0,37200.0,3253380.0,,,,,,,,,,,,,,,,,,3.25,,,,100.0,4.19,0.0,0.0,,0.0,100.0,30.11,0.5791,69.89,0.1017
2019-03-27,63200.0,7915168.0,60.08,0.8,7.9,4658928.0,26000.0,37200.0,3256240.0,,,,,,,,,,,,,,,,,,3.25,,,,100.0,4.19,0.0,0.0,,0.0,100.0,30.11,0.5791,69.89,0.1017
2019-03-28,63200.0,7912008.0,59.73,0.8,7.91,4657068.0,26000.0,37200.0,3254940.0,,,,,,,,,,,,,,,,,,3.25,,,,100.0,4.19,0.0,0.0,,0.0,100.0,30.11,0.5791,69.89,0.1017
2019-03-29,63200.0,7914536.0,55.49,0.79,7.91,4658556.0,26000.0,37200.0,3255980.0,,,,,,,,,,,,,,,,,,3.25,,,,100.0,4.19,0.0,0.0,,0.0,100.0,30.11,0.5791,69.89,0.1017
2019-04-01,63200.0,7910112.0,54.3,0.79,7.93,4655952.0,26000.0,37200.0,3254160.0,,,,,,,,,,,,,,,,,,3.26,,,,100.0,4.19,0.0,0.0,,0.0,100.0,29.99,0.5801,70.01,0.1017
2019-04-02,63200.0,7912008.0,56.8,0.79,7.92,4657068.0,26000.0,37200.0,3254940.0,,,,,,,,,,,,,,,,,,3.26,,,,100.0,4.19,0.0,0.0,,0.0,100.0,30.11,0.5791,69.89,0.1017
2019-04-03,37200.0,4653348.0,33.01,0.46,4.65,4653348.0,0.0,37200.0,0.0,,,,,,,,3.24,,26000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.11,0.5791,69.89,0.0599
2019-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,37200.0,0.0,4.66,,,0.0,0.0,621197.0,77705532.73,,77.3,0.0,,0.0,,0.0
2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621197.0,77717956.67,,77.29,0.0,,0.0,,0.0
2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621197.0,77730380.61,,77.23,0.0,,0.0,,0.0
2019-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621141.0,77710950.51,,77.26,0.0,,0.0,,0.0
2019-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621141.0,77760641.79,,77.28,0.0,,0.0,,0.0
2019-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621141.0,77742007.56,,77.27,0.0,,0.0,,0.0
2019-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621134.0,77716286.08,,77.3,0.0,,0.0,,0.0
2019-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621124.0,77715034.88,,77.27,0.0,,0.0,,0.0
2019-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621124.0,77671556.2,,77.23,0.0,,0.0,,0.0
2019-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621124.0,77690189.92,,77.3,0.0,,0.0,,0.0
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621124.0,77727457.36,,77.34,0.0,,0.0,,0.0
2019-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621124.0,77727457.36,,77.25,0.0,,0.0,,0.0
2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621124.0,77727457.36,,77.28,0.0,,0.0,,0.0
2019-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621124.0,77646711.24,,77.31,0.0,,0.0,,0.0
2019-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,621124.0,77696401.16,,77.19,0.0,,0.0,,0.0
2019-04-25,2600.0,325130.0,2.74,0.03,0.33,325130.0,0.0,2600.0,0.0,,,,,,2600.0,,,,,,,,,0.33,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0042
2019-04-26,7800.0,976482.0,8.71,0.1,0.98,650988.0,2600.0,5200.0,325494.0,,,,0.33,,,,,2600.0,,,,0.33,,,2600.0,,0.33,,,,100.0,0.42,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0126
2019-04-29,7800.0,976170.0,4.12,0.1,0.98,650780.0,2600.0,5200.0,325390.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,0.42,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,0.0126
2019-04-30,27000.0,3377970.0,14.27,0.34,3.38,2251980.0,9000.0,18000.0,1125990.0,,,,1.6,,,,,12800.0,,,,1.6,,,6400.0,,1.13,,,,35.23,1.45,16550.0,2070570.5,,2.07,35.23,50.0,0.5,50.0,0.0435
2019-05-01,27000.0,3377970.0,13.93,0.34,3.36,2251980.0,9000.0,18000.0,1125990.0,,,,,,,,,,,,,,,,,,1.12,,,,35.23,1.45,16550.0,2070570.5,,2.06,35.23,50.0,0.5,50.0,0.0435
2019-05-02,37400.0,4680610.0,19.3,0.47,4.68,2903480.0,14200.0,23200.0,1777130.0,,,5200.0,0.65,,,,,5200.0,,,,0.65,5200.0,,,,1.78,,,,55.58,2.29,11350.0,1420452.5,,1.42,55.58,38.79,0.5251,61.21,0.0602
2019-05-03,37400.0,4682480.0,19.17,0.47,4.68,2904640.0,14200.0,23200.0,1777840.0,,,,,,,,,,,,,,,,,,1.78,,,,55.58,2.29,11350.0,1421020.0,,1.42,55.58,38.79,0.5251,61.21,0.0602
2019-05-06,37400.0,4682106.0,18.76,0.47,4.68,2904408.0,14200.0,23200.0,1777698.0,,,,,,,,,,,,,,,,,,1.78,,,,55.58,2.29,11350.0,1420906.5,,1.42,55.58,38.79,0.5251,61.21,0.0602
2019-05-07,28400.0,3556248.0,16.22,0.36,3.56,2905104.0,5200.0,23200.0,651144.0,,,,,,,,1.13,,9000.0,,,,,,,,0.65,,,,22.66,0.84,17750.0,2222655.0,,2.23,22.66,38.79,0.5251,61.21,0.0457
2019-05-08,19400.0,2428104.0,9.99,0.24,2.42,1777272.0,5200.0,14200.0,650832.0,,,,,,,,,,,,,,,,,9000.0,0.65,1.13,,,22.66,0.84,17750.0,2221590.0,,2.22,22.66,,1.0,100.0,0.0312
2019-05-09,10400.0,1301144.0,5.33,0.13,1.3,650572.0,5200.0,5200.0,650572.0,,,,,,,,,,,,,,,,,9000.0,0.65,1.11,,,22.66,0.84,17750.0,2220702.5,,2.22,22.66,,1.0,100.0,0.0167
2019-05-10,26900.0,3366266.0,13.67,0.34,3.36,2027268.0,10700.0,16200.0,1338998.0,,,5300.0,0.69,,5500.0,,,5500.0,,,,0.69,5300.0,0.69,200.0,,1.34,,,,46.22,1.72,12450.0,1557993.0,,1.56,46.22,33.95,0.5515,66.05,0.0433
2019-05-13,21700.0,2715538.0,10.74,0.27,2.71,2027268.0,5500.0,16200.0,688270.0,,,,,,,,0.65,,5200.0,,,,,,,,0.69,,,,23.76,0.89,17650.0,2208721.0,,2.21,23.76,33.95,0.5515,66.05,0.0349
2019-05-14,16500.0,2064315.0,8.3,0.21,2.06,1376210.0,5500.0,11000.0,688105.0,,,,,,,,,,,,,,,,,5200.0,0.69,0.65,,,23.76,0.89,17650.0,2208191.5,,2.21,23.76,50.0,0.5,50.0,0.0266
2019-05-15,16500.0,2063160.0,8.65,0.21,2.06,1375440.0,5500.0,11000.0,687720.0,,,,,,,,,,,,,,,,,,0.69,,,,23.76,0.89,17650.0,2206956.0,,2.21,23.76,50.0,0.5,50.0,0.0266
2019-05-16,16500.0,2064480.0,8.73,0.21,2.06,1376320.0,5500.0,11000.0,688160.0,,,,,,,,,,,,,,,,,,0.69,,,,24.02,0.89,17402.0,2177338.24,,2.18,24.02,49.98,0.5,50.02,0.0266
2019-05-17,11000.0,1376650.0,5.43,0.14,1.38,1376650.0,0.0,11000.0,0.0,,,,,,,,0.69,,5500.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0177
2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,11000.0,0.0,1.38,,,0.0,0.0,620876.0,77690213.88,,77.25,0.0,,0.0,,0.0
2019-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,620876.0,77652961.32,,77.21,0.0,,0.0,,0.0
2019-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,620876.0,77708840.16,,77.22,0.0,,0.0,,0.0
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,620876.0,77708840.16,,77.25,0.0,,0.0,,0.0
2019-05-24,7200.0,901584.0,4.05,0.09,0.9,601056.0,2400.0,4800.0,300528.0,,,,,,4800.0,,,,,,,,,0.6,2400.0,,0.3,,,,100.0,0.39,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0116
2019-05-27,7200.0,900792.0,4.04,0.09,0.9,600528.0,2400.0,4800.0,300264.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,0.39,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0116
2019-05-28,7200.0,901224.0,3.9,0.09,0.9,600816.0,2400.0,4800.0,300408.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,0.39,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0116
2019-05-29,7200.0,901440.0,3.89,0.09,0.9,600960.0,2400.0,4800.0,300480.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,0.39,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0116
2019-05-30,7200.0,901368.0,3.39,0.09,0.9,600912.0,2400.0,4800.0,300456.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,0.39,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0116
2019-05-31,4800.0,600960.0,2.27,0.06,0.6,600960.0,0.0,4800.0,0.0,,,,,,,,0.3,,2400.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0077
2019-06-03,4800.0,600864.0,2.27,0.06,0.6,600864.0,0.0,4800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0077
