,SRIC FP Equity_DX_SI_QTY,SRIC FP Equity_DX_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIC FP Equity_DX_SI_MV,SRIC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SUPPLY_SI_QTY,SRIC FP Equity_DX_BROKER_SI_QTY,SRIC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIC FP Equity_DX_BROKER_SI_MV_INC_x,SRIC FP Equity_DX_BROKER_SI_QTY_ADD,SRIC FP Equity_DX_SUPPLY_SI_MV_DEC,SRIC FP Equity_DX_BROKER_SI_QTY_INC,SRIC FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIC FP Equity_DX_BROKER_SI_MV_INC_y,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIC FP Equity_DX_BROKER_SI_MV_ADD,SRIC FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIC FP Equity_DX_BROKER_SI_QTY_DEC,SRIC FP Equity_DX_SUPPLY_SI_MV,SRIC FP Equity_DX_BROKER_SI_MV_DEC,SRIC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIC FP Equity_DX_UTILIZATION_QUANTITY,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIC FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIC FP Equity_DX_BROKER_SI_CON_RATIO,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIC FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9476179.0,102386323.62,102.35,0.0,,0.0,,0.0
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9476179.0,102478242.56,102.22,0.0,,0.0,,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9476179.0,102485823.5,102.3,0.0,,0.0,,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9476179.0,102506671.1,102.2,0.0,,0.0,,0.0
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96377743.17,96.27,0.0,,0.0,,0.0
2021-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96365282.64,96.31,0.0,,0.0,,0.0
2021-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96534389.83,96.43,0.0,,0.0,,0.0
2021-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96450726.27,96.3,0.0,,0.0,,0.0
2021-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96642974.44,96.48,0.0,,0.0,,0.0
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96747998.9,96.67,0.0,,0.0,,0.0
2021-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96707947.2,96.59,0.0,,0.0,,0.0
2021-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96838782.75,96.82,0.0,,0.0,,0.0
2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96754229.16,96.64,0.0,,0.0,,0.0
2021-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96642084.4,96.63,0.0,,0.0,,0.0
2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96702606.97,95.57,0.0,,0.0,,0.0
2021-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96633184.02,96.6,0.0,,0.0,,0.0
2021-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96572661.45,96.36,0.0,,0.0,,0.0
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96464076.84,96.34,0.0,,0.0,,0.0
2021-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96373292.98,96.31,0.0,,0.0,,0.0
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96510358.81,96.35,0.0,,0.0,,0.0
2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96533499.79,96.48,0.0,,0.0,,0.0
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96424915.18,96.34,0.0,,0.0,,0.0
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96486327.78,96.44,0.0,,0.0,,0.0
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96517479.11,96.43,0.0,,0.0,,0.0
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96667005.46,96.6,0.0,,0.0,,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96681246.06,96.57,0.0,,0.0,,0.0
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96822762.07,96.9,0.0,,0.0,,0.0
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96756009.24,96.58,0.0,,0.0,,0.0
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,96944697.25,96.92,0.0,,0.0,,0.0
2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97124484.89,96.97,0.0,,0.0,,0.0
2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97200138.1,97.1,0.0,,0.0,,0.0
2021-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97119144.66,97.15,0.0,,0.0,,0.0
2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97176107.08,97.06,0.0,,0.0,,0.0
2021-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97160976.44,96.83,0.0,,0.0,,0.0
2021-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97209928.52,97.18,0.0,,0.0,,0.0
2021-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97286471.77,97.27,0.0,,0.0,,0.0
2021-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97367465.21,97.22,0.0,,0.0,,0.0
2021-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97386156.0,97.27,0.0,,0.0,,0.0
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97516991.56,97.43,0.0,,0.0,,0.0
2021-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97484060.16,97.38,0.0,,0.0,,0.0
2021-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97645157.0,97.58,0.0,,0.0,,0.0
2021-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97684318.66,97.54,0.0,,0.0,,0.0
2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97712799.87,97.49,0.0,,0.0,,0.0
2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97773322.44,97.48,0.0,,0.0,,0.0
2021-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97809813.99,97.94,0.0,,0.0,,0.0
2021-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97847195.58,97.78,0.0,,0.0,,0.0
2021-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97851645.77,97.8,0.0,,0.0,,0.0
2021-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8900378.0,97926408.95,97.81,0.0,,0.0,,0.0
2021-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101920819.06,101.8,0.0,,0.0,,0.0
2021-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101988436.53,101.86,0.0,,0.0,,0.0
2021-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,102163500.91,101.99,0.0,,0.0,,0.0
2021-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101824487.34,101.81,0.0,,0.0,,0.0
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101788362.94,101.62,0.0,,0.0,,0.0
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101771690.14,101.73,0.0,,0.0,,0.0
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101792994.27,101.68,0.0,,0.0,,0.0
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101839307.6,101.62,0.0,,0.0,,0.0
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101805962.01,101.61,0.0,,0.0,,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101843012.67,101.77,0.0,,0.0,,0.0
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101757796.14,101.67,0.0,,0.0,,0.0
2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101768911.34,101.8,0.0,,0.0,,0.0
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101790215.47,101.56,0.0,,0.0,,0.0
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101834676.27,101.69,0.0,,0.0,,0.0
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101768911.34,101.72,0.0,,0.0,,0.0
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101733713.21,101.7,0.0,,0.0,,0.0
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101487326.3,101.46,0.0,,0.0,,0.0
2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101401183.5,101.31,0.0,,0.0,,0.0
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101449349.37,101.33,0.0,,0.0,,0.0
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101533639.63,101.44,0.0,,0.0,,0.0
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101283547.64,101.19,0.0,,0.0,,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101235381.78,101.08,0.0,,0.0,,0.0
2021-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101353943.91,101.31,0.0,,0.0,,0.0
2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101249275.78,101.13,0.0,,0.0,,0.0
2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101280768.84,101.17,0.0,,0.0,,0.0
2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101054759.79,100.92,0.0,,0.0,,0.0
2021-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101032529.4,100.91,0.0,,0.0,,0.0
2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101271506.18,101.09,0.0,,0.0,,0.0
2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101192773.52,101.09,0.0,,0.0,,0.0
2021-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101185363.38,101.15,0.0,,0.0,,0.0
2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101344681.24,101.07,0.0,,0.0,,0.0
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101161280.45,101.24,0.0,,0.0,,0.0
2021-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101119598.46,101.13,0.0,,0.0,,0.0
2021-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100985289.8,101.01,0.0,,0.0,,0.0
2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101072358.86,101.06,0.0,,0.0,,0.0
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101135344.99,101.1,0.0,,0.0,,0.0
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,101148312.72,100.85,0.0,,0.0,,0.0
2021-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100817635.54,100.7,0.0,,0.0,,0.0
2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100733345.28,100.73,0.0,,0.0,,0.0
2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100694442.09,100.64,0.0,,0.0,,0.0
2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100567543.56,100.56,0.0,,0.0,,0.0
2021-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100581437.56,100.54,0.0,,0.0,,0.0
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100621267.02,100.7,0.0,,0.0,,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100687031.95,100.6,0.0,,0.0,,0.0
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100654612.62,100.71,0.0,,0.0,,0.0
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9262666.0,100554575.83,100.5,0.0,,0.0,,0.0
2021-10-06,35000.0,379302.0,0.2,0.08,0.38,0.0,35000.0,0.0,379302.0,,,,,,,,,,35000.0,,0.38,,1.44,0.38,2392913.0,25932476.76,25.94,1.44,,1.0,100.0,0.0038
2021-10-07,35000.0,379718.5,0.2,0.08,0.38,0.0,35000.0,0.0,379718.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25960952.43,25.92,1.44,,1.0,100.0,0.0036
2021-10-08,35000.0,378913.5,0.2,0.08,0.38,0.0,35000.0,0.0,378913.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25905915.43,25.9,1.44,,1.0,100.0,0.0036
2021-10-11,35000.0,378143.5,0.2,0.08,0.38,0.0,35000.0,0.0,378143.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25853271.34,25.82,1.44,,1.0,100.0,0.0036
2021-10-12,35000.0,377163.5,0.19,0.08,0.38,0.0,35000.0,0.0,377163.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25786269.78,25.7,1.44,,1.0,100.0,0.0036
2021-10-13,35000.0,378196.0,0.19,0.08,0.38,0.0,35000.0,0.0,378196.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25856860.71,25.76,1.44,,1.0,100.0,0.0036
2021-10-14,35000.0,379267.0,0.19,0.08,0.38,0.0,35000.0,0.0,379267.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25930083.85,25.84,1.44,,1.0,100.0,0.0036
2021-10-15,35000.0,378969.5,0.19,0.08,0.38,0.0,35000.0,0.0,378969.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25909744.09,25.79,1.44,,1.0,100.0,0.0036
2021-10-18,35000.0,378220.5,0.24,0.08,0.38,0.0,35000.0,0.0,378220.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25858535.75,25.72,1.44,,1.0,100.0,0.0036
2021-10-19,35000.0,377660.5,0.24,0.08,0.38,0.0,35000.0,0.0,377660.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25820249.14,25.71,1.44,,1.0,100.0,0.0036
2021-10-20,35000.0,378175.0,0.24,0.08,0.38,0.0,35000.0,0.0,378175.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25855424.97,25.73,1.44,,1.0,100.0,0.0036
2021-10-21,35000.0,377436.5,0.2,0.08,0.38,0.0,35000.0,0.0,377436.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25804934.5,25.68,1.44,,1.0,100.0,0.0036
2021-10-22,35000.0,377394.5,0.29,0.08,0.38,0.0,35000.0,0.0,377394.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25802063.01,25.74,1.44,,1.0,100.0,0.0036
2021-10-25,35000.0,378007.0,0.29,0.08,0.38,0.0,35000.0,0.0,378007.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25843938.98,25.74,1.44,,1.0,100.0,0.0036
2021-10-26,35000.0,378129.5,0.29,0.08,0.38,0.0,35000.0,0.0,378129.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25852314.18,25.77,1.44,,1.0,100.0,0.0036
2021-10-27,35000.0,378644.0,0.28,0.08,0.38,0.0,35000.0,0.0,378644.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25887490.0,25.78,1.44,,1.0,100.0,0.0036
2021-10-28,35000.0,378252.0,0.28,0.08,0.38,0.0,35000.0,0.0,378252.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25860689.37,25.78,1.44,,1.0,100.0,0.0036
2021-10-29,35000.0,377020.0,0.28,0.08,0.38,0.0,35000.0,0.0,377020.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25776458.84,25.74,1.44,,1.0,100.0,0.0036
2021-11-01,35000.0,377230.0,0.28,0.08,0.38,0.0,35000.0,0.0,377230.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25790816.31,25.74,1.44,,1.0,100.0,0.0036
2021-11-02,35000.0,378654.5,0.28,0.08,0.38,0.0,35000.0,0.0,378654.5,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25888207.87,25.75,1.44,,1.0,100.0,0.0036
2021-11-03,35000.0,378490.0,0.28,0.08,0.38,0.0,35000.0,0.0,378490.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25876961.18,25.82,1.44,,1.0,100.0,0.0036
2021-11-04,35000.0,379939.0,0.28,0.08,0.38,0.0,35000.0,0.0,379939.0,,,,,,,,,,,,0.38,,1.44,0.36,2392913.0,25976027.78,25.88,1.44,,1.0,100.0,0.0036
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,,35000.0,,,,,,0.0,,0.0,0.0,9667104.0,105229327.17,105.18,0.0,,0.0,100.0,0.0
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9667104.0,105088187.45,105.0,0.0,,0.0,,0.0
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9667104.0,105241894.41,105.16,0.0,,0.0,,0.0
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9667104.0,104936413.92,104.49,0.0,,0.0,,0.0
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9667104.0,104855210.25,104.8,0.0,,0.0,,0.0
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9667104.0,104901612.35,104.72,0.0,,0.0,,0.0
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9667104.0,104732438.03,104.4,0.0,,0.0,,0.0
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9667104.0,104563263.71,104.39,0.0,,0.0,,0.0
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,106108426.02,106.02,0.0,,0.0,,0.0
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,106396248.95,106.28,0.0,,0.0,,0.0
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,106735153.07,106.6,0.0,,0.0,,0.0
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,106532792.93,106.32,0.0,,0.0,,0.0
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,106155577.9,105.99,0.0,,0.0,,0.0
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,105957147.08,105.93,0.0,,0.0,,0.0
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,105908030.54,105.8,0.0,,0.0,,0.0
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,105871684.3,105.82,0.0,,0.0,,0.0
