,STU FP Equity_DX_SI_QTY,STU FP Equity_DX_SHORT_INTEREST_VALUE,STU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STU FP Equity_DX_SI_MV,STU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STU FP Equity_DX_SUPPLY_SI_QTY,STU FP Equity_DX_BROKER_SI_QTY,STU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STU FP Equity_DX_BROKER_SI_MV_NEW_x,STU FP Equity_DX_SUPPLY_SI_QTY_INC_x,STU FP Equity_DX_BROKER_SI_MV_INC_x,STU FP Equity_DX_BROKER_SI_QTY_ADD,STU FP Equity_DX_BROKER_SI_QTY_NEW,STU FP Equity_DX_SUPPLY_SI_MV_DEC,STU FP Equity_DX_BROKER_SI_QTY_INC,STU FP Equity_DX_SUPPLY_SI_QTY_DEC,STU FP Equity_DX_BROKER_SI_MV_NEW_y,STU FP Equity_DX_BROKER_SI_MV_INC_y,STU FP Equity_DX_SUPPLY_SI_QTY_INC_y,STU FP Equity_DX_BROKER_SI_MV_ADD,STU FP Equity_DX_SUPPLY_SI_QTY_ADD,STU FP Equity_DX_BROKER_SI_QTY_DEC,STU FP Equity_DX_SUPPLY_SI_MV,STU FP Equity_DX_BROKER_SI_MV_DEC,STU FP Equity_DX_BROKER_SI_MV_RMV,STU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STU FP Equity_DX_UTILIZATION_QUANTITY,STU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STU FP Equity_DX_ACTIVE_UTILIZATION_MV,STU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STU FP Equity_DX_BROKER_SI_CON_RATIO,STU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STU FP Equity_DX_DEMAND_SUPPLY_RATIO,STU FP Equity_PX_LAST
2009-10-06,10000.0,753500.0,8.16,2.86,0.75,753500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.35
2009-10-07,10000.0,748900.0,8.11,2.86,0.75,748900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.89
2009-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.32
2009-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.67
2009-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.35
2009-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.79
2009-10-14,1500.0,110115.0,1.22,0.43,0.11,110115.0,0.0,1500.0,0.0,,,,1500.0,,,,,,,,0.11,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,73.41
2009-10-15,1500.0,109500.0,1.21,0.43,0.11,109500.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,73.0
2009-10-16,1500.0,108720.0,1.3,0.43,0.11,108720.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,72.48
2009-10-19,1500.0,109515.0,1.28,0.43,0.11,109515.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,73.01
2009-10-20,1500.0,110100.0,1.27,0.43,0.11,110100.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,73.4
2009-10-21,11500.0,851115.0,9.56,3.29,0.84,851115.0,0.0,11500.0,0.0,0.73,,,,10000.0,,,,0.73,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.7732,86.96,0.0,74.01
2009-10-22,11500.0,847550.0,8.8,3.29,0.85,847550.0,0.0,11500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.7732,86.96,0.0,73.7
2009-10-23,11500.0,836970.0,8.77,3.29,0.85,836970.0,0.0,11500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.7732,86.96,0.0,72.78
2009-10-26,11500.0,833175.0,8.86,3.29,0.86,833175.0,0.0,11500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.7732,86.96,0.0,72.45
2009-10-27,11500.0,840305.0,8.53,3.29,0.86,840305.0,0.0,11500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.66,0.7789,87.34,0.0,73.07
2009-10-28,11500.0,839500.0,9.34,3.29,0.86,839500.0,0.0,11500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.59,0.78,87.41,0.0,73.0
2009-10-29,11500.0,839385.0,9.12,3.29,0.87,839385.0,0.0,11500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.7804,87.44,0.0,72.99
2009-10-30,11500.0,828345.0,9.31,3.29,0.87,828345.0,0.0,11500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.55,0.7805,87.45,0.0,72.03
2009-11-02,11500.0,823745.0,9.45,3.29,0.86,823745.0,0.0,11500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.55,0.7805,87.45,0.0,71.63
2009-11-03,10000.0,708500.0,8.86,2.86,0.76,708500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,1500.0,0.0,0.11,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,70.85
2009-11-04,10000.0,718300.0,9.93,2.86,0.75,718300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,71.83
2009-11-05,10000.0,719900.0,10.46,2.86,0.76,719900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,71.99
2009-11-06,10000.0,717500.0,10.71,2.86,0.76,717500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,71.75
2009-11-09,10000.0,730500.0,10.81,2.86,0.76,730500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,73.05
2009-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39
2009-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7
2009-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.24
2009-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.71
2009-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.32
2009-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.56
2009-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.96
2009-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2
2009-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.81
2009-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.58
2009-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.39
2009-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.85
2009-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.08
2009-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.49
2009-12-01,10000.0,740200.0,8.91,2.86,0.72,740200.0,0.0,10000.0,0.0,0.72,,,,10000.0,,,,0.72,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.02
2009-12-02,10000.0,743800.0,9.01,2.86,0.72,743800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.38
2009-12-03,10000.0,746000.0,10.02,2.86,0.72,746000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.6
2009-12-04,10000.0,752800.0,10.4,2.86,0.72,752800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.28
2009-12-07,10000.0,751900.0,10.37,2.86,0.73,751900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.19
2009-12-08,10000.0,743200.0,11.46,2.86,0.72,743200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.32
2009-12-09,10000.0,738300.0,11.51,2.86,0.72,738300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,73.83
2009-12-10,10000.0,744300.0,12.72,2.86,0.72,744300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.43
2009-12-11,10000.0,752800.0,14.09,2.86,0.73,752800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.28
2009-12-14,10000.0,757200.0,13.02,2.86,0.73,757200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.72
2009-12-15,10000.0,759600.0,13.06,2.86,0.73,759600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.96
2009-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.57
2009-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.83
2009-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.88
2009-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.93
2009-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.59
2009-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.63
2009-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.62
2009-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.73
2009-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.84
2009-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.45
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.94
2010-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1
2010-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.05
2010-01-06,10000.0,790800.0,14.6,3.33,0.79,790800.0,0.0,10000.0,0.0,0.79,,,,10000.0,,,,0.79,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,79.08
2010-01-07,10000.0,784800.0,14.8,3.33,0.79,784800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,78.48
2010-01-08,10000.0,791500.0,13.1,3.33,0.79,791500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,79.15
2010-01-11,10000.0,792600.0,12.22,3.33,0.79,792600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,79.26
2010-01-12,10000.0,785100.0,10.99,3.33,0.79,785100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,78.51
2010-01-13,10000.0,786600.0,11.23,3.33,0.8,786600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,78.66
2010-01-14,10000.0,785800.0,12.93,3.33,0.8,785800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,78.58
2010-01-15,10000.0,775800.0,13.44,3.33,0.8,775800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,77.58
2010-01-18,10000.0,778300.0,13.26,3.33,0.81,778300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,77.83
2010-01-19,10000.0,789200.0,13.44,3.33,0.81,789200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,78.92
2010-01-20,10000.0,779100.0,13.41,3.33,0.82,779100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,77.91
2010-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.19
2010-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.35
2010-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.94
2010-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.36
2010-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.03
2010-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.82
2010-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.05
2010-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.63
2010-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.02
2010-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.26
2010-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.52
2010-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.33
2010-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.77
2010-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.67
2010-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.17
2010-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.11
2010-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27
2010-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48
2010-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.19
2010-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.62
2010-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.82
2010-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.18
2010-02-22,1200.0,89844.0,1.64,0.4,0.09,89844.0,0.0,1200.0,0.0,,,,1200.0,,,,,,,,0.09,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.87
2010-02-23,1200.0,89052.0,1.93,0.4,0.09,89052.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.21
2010-02-24,1200.0,89232.0,2.02,0.4,0.09,89232.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.36
2010-02-25,1200.0,87312.0,2.14,0.4,0.09,87312.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,72.76
2010-02-26,1200.0,88368.0,2.15,0.4,0.09,88368.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,73.64
2010-03-01,1200.0,89292.0,1.96,0.4,0.09,89292.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.41
2010-03-02,1200.0,89580.0,1.96,0.4,0.09,89580.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.65
2010-03-03,1200.0,89868.0,2.0,0.4,0.09,89868.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.89
2010-03-04,1200.0,89376.0,1.64,0.4,0.09,89376.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.48
2010-03-05,1200.0,89952.0,1.65,0.4,0.09,89952.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,74.96
2010-03-08,1200.0,90504.0,1.65,0.4,0.09,90504.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.42
2010-03-09,1200.0,90744.0,1.47,0.4,0.09,90744.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.62
2010-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.92
2010-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.15
2010-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.01
2010-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.81
2010-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.96
2010-03-17,5000.0,381700.0,6.0,1.67,0.38,381700.0,0.0,5000.0,0.0,,,,5000.0,,,,,,,,0.38,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,76.34
2010-03-18,5000.0,380600.0,5.98,1.67,0.38,380600.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,76.12
2010-03-19,5000.0,377850.0,6.04,1.67,0.38,377850.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.57
2010-03-22,5000.0,376150.0,6.28,1.67,0.38,376150.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.23
2010-03-23,5000.0,378400.0,6.23,1.67,0.38,378400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.68
2010-03-24,5000.0,377500.0,6.51,1.67,0.38,377500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.5
2010-03-25,5000.0,383500.0,6.51,1.67,0.38,383500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,76.7
2010-03-26,5000.0,379650.0,6.38,1.67,0.38,379650.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,75.93
2010-03-29,5000.0,384400.0,6.11,1.67,0.38,384400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,76.88
2010-03-30,5000.0,387300.0,6.14,1.67,0.38,387300.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,77.46
2010-03-31,5000.0,383750.0,8.07,1.67,0.38,383750.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,76.75
2010-04-01,5000.0,388400.0,7.98,1.67,0.38,388400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,77.68
2010-04-02,5000.0,388400.0,7.94,1.67,0.38,388400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2010-04-05,5000.0,388400.0,7.94,1.67,0.38,388400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2010-04-06,5000.0,388400.0,7.94,1.67,0.38,388400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,77.68
2010-04-07,5000.0,388900.0,7.89,1.67,0.38,388900.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,77.78
2010-04-08,5000.0,387100.0,7.67,1.67,0.38,387100.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,77.42
2010-04-09,5000.0,394700.0,7.72,1.67,0.38,394700.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,78.94
2010-04-12,5000.0,395550.0,7.7,1.67,0.38,395550.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,79.11
2010-04-13,10000.0,786100.0,15.39,3.33,0.78,786100.0,0.0,10000.0,0.0,0.4,,,,5000.0,,,,0.4,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.98,0.5002,51.02,0.0,78.61
2010-04-14,10000.0,787600.0,17.03,3.33,0.77,787600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.14,0.5001,50.86,0.0,78.76
2010-04-15,10000.0,791900.0,17.13,3.33,0.78,791900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.95,0.5002,51.05,0.0,79.19
2010-04-16,10000.0,785000.0,15.63,3.33,0.78,785000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.96,0.5002,51.04,0.0,78.5
2010-04-19,10000.0,779400.0,21.32,3.33,0.78,779400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.96,0.5002,51.04,0.0,77.94
2010-04-20,10000.0,787800.0,21.13,3.33,0.77,787800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.36,0.5001,50.64,0.0,78.78
2010-04-21,10000.0,778500.0,23.04,3.33,0.77,778500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.09,0.5002,50.91,0.0,77.85
2010-04-22,10000.0,774500.0,29.33,3.33,0.77,774500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.39,0.5001,50.61,0.0,77.45
2010-04-23,10000.0,772100.0,29.47,3.33,0.76,772100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.31,0.5001,50.69,0.0,77.21
2010-04-26,10000.0,776400.0,18.42,3.33,0.77,776400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.59,0.5,50.41,0.0,77.64
2010-04-27,10000.0,769200.0,18.82,3.33,0.77,769200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.45,0.5001,50.55,0.0,76.92
2010-04-28,10000.0,754300.0,18.59,3.33,0.77,754300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.62,0.5,50.38,0.0,75.43
2010-04-29,10000.0,754100.0,14.52,3.33,0.77,754100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.44,0.5001,50.56,0.0,75.41
2010-04-30,10000.0,757000.0,13.2,3.33,0.75,757000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.0,75.7
2010-05-03,10000.0,760800.0,13.03,3.33,0.76,760800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.0,76.08
2010-05-04,10000.0,752800.0,12.9,3.33,0.76,752800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0,75.28
2010-05-05,10000.0,745100.0,10.0,3.33,0.76,745100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0,74.51
2010-05-06,10000.0,730200.0,10.22,3.33,0.76,730200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0,73.02
