,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_y,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity
2008-02-14,24009794.0,729143596.83,5.56,5.67,4.94,1105.73,1.0,527932796.93,12293954.0,17384172.0,373350052.02,,,210838.0,25.72,,10500.0,,1.64,588792.0,34828.0,,,25.72,210838.0,0.47,46506.0,,567.53,,,,18.42,18.42,54459312.0,1653852533.38,,2657.38,17.6,17.66,0.1216,22.9,0.3597
2008-02-15,24085966.0,713122163.14,5.58,5.88,4.95,1120.31,1.0,515990415.95,12294039.0,17427768.0,363994190.03,,,734.0,6.12,,,,3.23,143180.0,75649.0,,,6.12,734.0,,75000.0,1800.0,569.68,0.08,,4.56,18.89,18.89,52793328.0,1563071718.3,,2580.36,18.08,17.85,0.1211,22.55,0.3701
2008-02-18,22854812.0,696510175.15,5.3,5.79,4.7,1060.87,1.0,496492993.48,12235717.0,16291584.0,372888711.17,,,37554.0,,,,,4.3,,95875.0,,,,37554.0,,,1136183.0,565.69,49.52,,,19.54,19.54,50368116.0,1534989887.35,,2474.84,18.61,18.75,0.126,23.87,0.3651
2008-02-19,22163020.0,677795362.0,5.14,5.86,4.56,1043.59,1.0,478278007.47,12134674.0,15639064.0,371105822.07,,,1204.0,21.62,,,,1.79,450000.0,40273.0,,,21.62,1204.0,,,1102520.0,573.23,47.07,2.75,,19.42,19.42,50359600.0,1540110657.84,61974.0,2508.52,18.6,19.18,0.1165,19.86,0.3546
2008-02-20,22894560.0,686103012.25,5.31,6.29,4.71,1083.0,1.0,491685461.99,12343314.0,16407044.0,369903807.57,,,136034.0,0.3,,1050000.0,,3.55,6500.0,80500.0,,,0.3,136034.0,50.6,174874.0,288520.0,583.98,14.45,0.99,,19.69,19.69,50354880.0,1509032488.49,21767.0,2488.79,19.01,18.68,0.1099,18.79,0.3652
2008-02-21,23084010.0,701953682.01,5.35,6.52,4.75,1074.7,1.0,505910121.05,12214403.0,16637044.0,371423559.4,,11836.0,74973.0,10.16,0.54,,,10.97,230000.0,239686.0,,11836.0,10.16,74973.0,,23965.0,,567.92,,,,19.55,19.55,50251708.0,1528086821.04,,2478.97,18.64,18.34,0.1103,18.76,0.3695
2008-02-22,22922910.0,688942439.59,5.31,6.64,4.71,1076.79,1.0,495514064.97,12195478.0,16487044.0,366532101.08,,,534.0,,,,,0.86,,19459.0,,,,534.0,,,150000.0,574.18,7.14,,,19.45,19.45,50497568.0,1517692024.75,,2490.77,18.73,18.58,0.11,18.62,0.3656
2008-02-25,22887372.0,708505999.51,5.3,6.82,4.71,1072.18,1.0,513317022.95,12061271.0,16582044.0,373371082.76,,,19463.0,4.25,,,,6.91,95000.0,153670.0,,,4.25,19463.0,,,,566.93,,,,19.43,19.43,50009224.0,1548095396.66,,2493.46,18.52,18.35,0.1104,18.82,0.3687
2008-02-26,22772632.0,712253006.1,5.28,6.82,4.68,1080.95,1.0,518175140.77,11010936.0,16567444.0,344385851.66,,,18490.0,,,,,6.09,,143824.0,,,,18490.0,,120069.0,14600.0,528.83,0.0,47.01,,18.28,18.28,49227748.0,1539681996.19,1045070.0,2494.02,17.49,18.54,0.1103,18.68,0.378
2008-02-27,22721246.0,717624836.4,5.27,6.89,4.67,1083.89,1.0,521969027.22,10895685.0,16526444.0,344127877.74,,,55000.0,,,89000.0,,7.83,,170250.0,,,,55000.0,4.03,,130000.0,523.93,6.44,,,18.72,18.72,47320348.0,1494559628.99,,2412.12,17.84,18.56,0.1104,18.58,0.3903
2008-02-28,22366684.0,690147226.29,5.18,6.92,4.6,1081.5,1.0,484204779.37,11375185.0,15692384.0,350993127.83,,,519500.0,,,,,0.81,,40000.0,,,,519500.0,,,834060.0,553.79,39.84,,,19.67,19.67,46469064.0,1433851152.37,,2368.45,18.95,18.89,0.1156,18.9,0.3867
2008-02-29,22417492.0,687972723.5,5.2,6.93,4.61,1072.75,1.0,482966200.29,11394142.0,15737384.0,349675998.71,,,,3.47,,,,1.5,75000.0,30637.0,,,3.47,,,49594.0,30000.0,547.15,1.46,,,18.97,18.97,48685712.0,1494120835.66,,2448.69,18.26,18.73,0.1167,19.29,0.3731
2008-03-03,23303996.0,715023127.22,5.4,7.27,4.79,1103.9,1.0,521931749.04,11603910.0,17010772.0,356036107.12,,,237031.0,66.7,,,,2.48,1510813.0,51407.0,,,66.7,237031.0,,32089.0,237426.0,553.75,12.36,0.37,,20.01,20.01,46376328.0,1422938240.95,7945.0,2334.35,19.17,18.08,0.1246,21.39,0.4019
2008-03-04,23556892.0,704221470.13,5.46,7.68,4.84,1110.64,1.0,516061909.88,11596943.0,17262772.0,346684793.92,,,3414.0,11.9,,,,1.03,252000.0,22382.0,,,11.9,3414.0,,12000.0,,550.18,,,,19.89,19.89,46704512.0,1396207959.12,,2324.94,19.14,18.29,0.1237,21.25,0.4041
2008-03-05,25158886.0,766223832.1,5.83,8.69,5.17,1168.75,2.0,574564554.14,11797937.0,18865772.0,359310841.47,,,50000.0,71.48,,,,0.1,1703000.0,1006.0,,,71.48,50000.0,,152000.0,100000.0,549.95,6.29,,,19.0,19.0,50308000.0,1532150054.07,,2483.76,18.13,17.94,0.1333,24.52,0.4051
2008-03-06,25141994.0,742877440.15,5.83,8.99,5.17,1174.36,2.0,556894414.99,11799246.0,18847572.0,348635580.14,,,1309.0,,,,,,,,,,,1309.0,,,18200.0,550.32,0.0,,,19.02,19.02,50239664.0,1484445226.83,,2473.92,18.2,18.1,0.133,24.35,0.4053
2008-03-07,25243072.0,740638757.67,5.85,9.23,5.19,1159.0,2.0,552993007.79,12368557.0,18847572.0,362896904.57,,,69147.0,,,,,0.13,,1394.0,,,,69147.0,,501558.0,,568.2,,,,19.78,19.78,50148828.0,1471380570.03,,2424.8,18.98,17.93,0.1332,24.62,0.4038
2008-03-10,25776572.0,742866497.99,5.97,9.53,5.3,1174.28,2.0,560112714.17,12373666.0,19435236.0,356602186.23,,,7945.0,28.78,,,,0.16,633963.0,2836.0,,,28.78,7945.0,,,46299.0,563.83,4.26,,,19.8,19.8,50123640.0,1444535484.13,,2394.04,19.06,17.51,0.1308,24.27,0.4124
2008-03-11,25893304.0,760754137.52,6.0,9.59,5.32,1169.21,2.0,569306244.14,13109831.0,19377114.0,385171323.65,,,1900.0,18.17,,,,4.45,366879.0,98633.0,,,18.17,1900.0,,832898.0,425000.0,589.79,19.81,,,20.04,20.04,52324684.0,1537317132.15,,2493.04,19.13,17.44,0.1277,22.77,0.3957
2008-03-12,25618144.0,757630621.01,5.94,9.39,5.27,1159.42,2.0,571810467.65,12844768.0,19334914.0,379870983.49,,,6124.0,0.21,,,,10.92,4800.0,252863.0,,,0.21,6124.0,,,47000.0,581.78,1.72,0.79,,19.71,19.71,52331508.0,1547651262.49,18324.0,2515.78,18.78,17.37,0.1277,22.8,0.3931
2008-03-13,25730398.0,744800195.79,5.96,9.63,5.29,1171.81,2.0,563005471.99,12864595.0,19449988.0,372382614.32,0.11,,78944.0,5.28,,,2200.0,6.5,122873.0,149709.0,0.11,,5.28,78944.0,,90591.0,10000.0,585.39,0.0,,,19.41,19.41,53426840.0,1546510119.76,,2548.85,18.68,17.56,0.1281,22.95,0.3881
2008-03-14,26811070.0,778946098.11,6.21,10.08,5.51,1203.92,2.0,593564034.91,12973668.0,20430280.0,376925951.36,,,17611.0,41.33,,,,0.92,980293.0,9280.0,,,41.33,17611.0,,100742.0,,581.63,,,,19.62,19.62,53164288.0,1544590152.37,,2514.6,18.79,16.76,0.1244,22.25,0.4054
2008-03-17,26834768.0,751502530.73,6.22,10.55,5.52,1203.48,2.0,573989069.14,12924108.0,20496090.0,361937165.6,,,,4.73,,,,2.14,100742.0,49751.0,,,4.73,,,191.0,34932.0,577.99,1.62,,,20.13,20.13,51279580.0,1436074802.09,,2391.23,19.47,16.82,0.1239,22.13,0.418
2008-03-18,26877670.0,786983073.28,6.23,10.41,5.53,1198.89,2.0,601089345.67,12975667.0,20528880.0,379929893.24,,,87.0,5.19,,32000.0,,0.11,200790.0,3165.0,,,5.19,87.0,1.35,54637.0,200000.0,575.72,14.08,,,19.65,19.65,53070044.0,1553900554.86,,2503.52,18.7,15.69,0.1232,22.42,0.407
2008-03-19,27384360.0,798527659.29,6.35,10.59,5.63,1246.18,2.0,603071863.25,13204616.0,20681484.0,385046468.36,,,240892.0,15.1,,,,0.17,419280.0,4333.0,,,15.1,240892.0,,137390.0,,601.62,,6.08,11.82,19.85,19.85,53316732.0,1554715363.26,145000.0,2538.26,19.16,15.91,0.1261,23.16,0.4117
2008-03-20,27310690.0,790908551.32,6.33,10.56,5.62,1247.85,2.0,596638112.02,14316262.0,20602380.0,414594213.43,8.5,145000.0,112718.0,,6.45,,193675.0,10.24,,233269.0,8.5,145000.0,,112718.0,,1087197.0,272780.0,652.48,14.18,,,21.33,21.33,52802808.0,1529151858.88,,2521.28,20.56,16.09,0.1251,22.99,0.4069
2008-03-21,27310750.0,790910288.9,6.33,10.54,5.62,1244.08,2.0,596638112.02,14763132.0,20602380.0,427535420.86,,,316024.0,,,,,,,,,,,316024.0,,130846.0,,665.71,,,,21.99,21.99,52361700.0,1516377517.06,,2496.78,21.05,16.11,0.125,22.95,0.4069
2008-03-24,26933652.0,779989655.52,6.24,10.39,5.54,1219.48,2.0,585721822.59,14762980.0,20225432.0,427531018.99,,,9563.0,,,,,1.5,,34352.0,,,,9563.0,,24637.0,376947.0,663.19,17.9,,,21.78,21.78,53004948.0,1535005766.43,,2520.99,20.83,16.22,0.1271,23.46,0.3974
2008-03-25,28569058.0,858636033.35,6.61,11.02,5.87,1285.32,2.0,660519116.98,14696748.0,21977192.0,441707157.65,,9931.0,14689.0,52.64,0.42,600000.0,,3.94,1179877.0,90851.0,,9931.0,52.64,14689.0,27.01,,28118.0,660.17,1.34,,,21.7,21.7,53039612.0,1594092533.89,,2568.8,20.45,18.98,0.1296,22.02,0.4218
2008-03-26,29749442.0,901660788.26,6.88,11.36,6.11,1362.91,2.0,702013221.27,14680320.0,23162260.0,444938392.56,,,12547.0,63.14,,,,0.8,1225067.0,28975.0,,,63.14,12547.0,,,40000.0,675.36,1.71,,,21.7,21.7,52955480.0,1605000854.78,,2595.33,20.65,19.37,0.1353,23.32,0.4398
2008-03-27,30061550.0,920353961.08,6.96,11.54,6.17,1399.59,2.0,719269254.9,14713218.0,23493514.0,450454765.86,,,4059.0,19.82,,,,1.89,414847.0,54974.0,,,19.82,4059.0,,83813.0,83592.0,689.23,2.57,,,21.81,21.81,52760008.0,1615282057.96,,2612.3,20.88,19.09,0.1363,23.89,0.4455
2008-03-28,30315392.0,927518219.98,7.01,11.85,6.23,1413.88,2.0,719821382.0,14895080.0,23526942.0,455724210.6,,,11827.0,1.57,,,,1.72,33428.0,38552.0,,,1.57,11827.0,,208586.0,,701.32,,,,22.05,22.05,52664936.0,1611316379.95,,2613.74,21.16,18.89,0.1351,23.7,0.4487
2008-03-31,30140906.0,921575928.41,6.97,12.05,6.19,1404.4,2.0,714324318.51,14634746.0,23362570.0,447465966.42,,,137755.0,0.14,,,,13.75,3000.0,301128.0,,,0.14,137755.0,,23254.0,167372.0,691.26,7.49,5.41,,22.18,22.18,51343616.0,1569861257.09,120215.0,2555.74,21.29,18.95,0.1362,23.79,0.4568
2008-04-01,34241860.0,1076688846.28,7.92,13.87,7.03,1613.69,2.0,862296713.17,14230929.0,27423562.0,447472261.34,,,5000.0,235.48,,,,23.55,4856098.0,524498.0,,,235.48,5000.0,,115681.0,795106.0,679.72,33.61,,,21.53,21.53,51862356.0,1630741444.75,,2632.47,20.52,23.53,0.1576,26.4,0.5181
2008-04-02,33655264.0,1071053626.39,7.79,13.6,6.91,1600.34,2.0,852832688.84,14154695.0,26798200.0,450462590.64,,,40266.0,32.25,,,,5.35,645000.0,116500.0,,,32.25,40266.0,,,1270362.0,681.11,56.17,,,21.57,21.57,51460440.0,1637690046.87,,2643.74,20.49,23.07,0.151,25.06,0.5129
2008-04-03,33956696.0,1087448697.41,7.86,13.61,6.97,1636.06,2.0,870307743.96,14074069.0,27176248.0,450716053.21,,280600.0,38.0,30.63,13.37,,,16.04,531647.0,361370.0,,280600.0,30.63,38.0,,106.0,153600.0,689.54,7.11,,,21.65,21.65,50933884.0,1631135897.61,,2605.26,20.93,23.63,0.1536,25.26,0.5223
2008-04-04,33996288.0,1088035598.92,7.87,13.65,6.98,1642.73,2.0,874932977.48,13947832.0,27337776.0,446393963.47,,,33193.0,10.38,,40000.0,,0.11,209000.0,2453.0,,,10.38,33193.0,1.92,123624.0,87470.0,684.97,2.63,13.37,,21.61,21.61,50606336.0,1619632563.97,280600.0,2589.59,20.92,23.53,0.1522,25.08,0.5266
2008-04-07,34292776.0,1105997002.12,7.92,13.87,7.03,1663.74,2.0,880586290.56,14278645.0,27303644.0,460509191.92,,269700.0,83039.0,0.88,12.93,,,4.22,18278.0,89628.0,,269700.0,0.88,83039.0,,67702.0,52410.0,705.61,1.55,,,21.85,21.85,51055840.0,1646632689.66,,2627.62,21.17,23.56,0.1516,24.99,0.5249
2008-04-08,34805736.0,1098370134.04,8.04,14.09,7.14,1689.56,2.0,870084764.52,14525546.0,27571708.0,458384960.08,,,46631.0,16.17,,,,12.4,331292.0,266252.0,,,16.17,46631.0,,466522.0,63229.0,718.9,2.72,,,22.34,22.34,50495328.0,1593489078.46,,2574.82,21.83,22.89,0.1452,24.37,0.5353
2008-04-09,34365912.0,1073934769.18,7.94,13.75,7.05,1637.39,2.0,838169639.97,14170766.0,26821428.0,442836445.41,,,207941.0,24.15,,,,32.48,517949.0,670991.0,,,24.15,207941.0,,377970.0,1268228.0,685.52,69.15,12.81,,22.06,22.06,50061416.0,1564419277.94,269700.0,2525.6,21.35,19.52,0.1347,24.83,0.535
2008-04-10,34327336.0,1068603387.35,7.93,13.78,7.04,1631.22,2.0,835068499.77,14127401.0,26825366.0,439783284.18,,,28412.0,0.51,,,,10.49,28083.0,220517.0,,,0.51,28412.0,,148740.0,24146.0,680.65,1.52,,,22.13,22.13,49697620.0,1547077380.99,,2494.92,21.43,19.55,0.1346,24.79,0.5378
2008-04-11,35072524.0,1076812688.51,8.1,14.02,7.19,1659.65,2.0,833547597.5,14150500.0,27149214.0,434455129.29,,,9780.0,16.89,,,,1.23,409160.0,24669.0,,,16.89,9780.0,,37988.0,85312.0,677.07,4.21,,,22.16,22.16,49712624.0,1526299741.14,,2473.23,21.49,19.18,0.1323,24.28,0.5492
2008-04-14,35039940.0,1064347555.46,8.09,14.06,7.18,1639.94,2.0,837151124.14,14137763.0,27560288.0,429438334.91,,,1263.0,20.93,,,,0.64,471890.0,14000.0,,,20.93,1263.0,,,60816.0,672.08,5.35,,,21.65,21.65,51161688.0,1554049965.73,,2521.27,21.05,18.77,0.1346,25.04,0.5366
2008-04-15,35764892.0,1087084610.65,8.26,14.62,7.33,1663.67,2.0,859873788.0,14632301.0,28289696.0,444753174.02,,,146722.0,33.91,,,,3.19,737307.0,54361.0,,,33.91,146722.0,,402177.0,7900.0,687.21,0.37,,,22.54,22.54,50270360.0,1527982657.63,,2466.55,21.79,18.42,0.1334,25.06,0.5511
2008-04-16,36140028.0,1129858534.44,8.35,15.07,7.41,1673.28,2.0,885983667.08,14882024.0,28339366.0,465262003.29,,,43886.0,10.15,,,,0.1,266999.0,3163.0,,,10.15,43886.0,,209000.0,217328.0,698.81,9.96,,,23.05,23.05,49680876.0,1553190875.97,,2467.07,22.07,18.22,0.1332,24.87,0.5598
2008-04-17,36805104.0,1162939070.77,8.5,15.42,7.55,1743.71,2.0,912571777.41,15202144.0,28881392.0,480345530.8,,,280728.0,25.11,,15000.0,,4.56,527026.0,100479.0,,,25.11,280728.0,0.74,244802.0,,734.33,,4.82,,23.93,23.93,48337864.0,1527342257.83,104931.0,2440.07,23.13,18.48,0.1347,25.18,0.5792
2008-04-18,36797684.0,1194647053.97,8.26,15.57,7.54,1772.85,2.0,954158491.69,15124537.0,29390122.0,491022303.73,,,168499.0,48.64,,,,11.47,776646.0,251106.0,,,48.64,168499.0,,5000.0,267916.0,741.33,5.2,,,23.93,23.93,48085220.0,1561100052.18,,2479.15,23.02,17.83,0.133,24.7,0.5821
2008-04-21,37169868.0,1187867197.01,8.34,15.61,7.62,1798.13,2.0,952266435.89,15121538.0,29797622.0,483251082.8,,,63546.0,20.77,,,,6.34,407500.0,133943.0,,,20.77,63546.0,,67398.0,,748.59,,,,24.15,24.15,47481216.0,1517395191.2,,2443.17,23.45,17.32,0.1305,24.55,0.5937
2008-04-22,29408600.0,921767967.85,6.6,12.38,6.03,1417.54,2.0,638224786.5,15159070.0,20362280.0,475138059.9,,,167515.0,,,,,7.56,,152058.0,,,,167515.0,,22074.0,974485.0,741.0,43.99,,409.75,24.16,24.16,47580984.0,1491353785.29,,2418.6,23.45,18.22,0.1535,31.19,0.4687
2008-04-23,37546496.0,1210433266.06,8.43,16.01,7.7,1799.14,2.0,967518902.27,15220047.0,30011522.0,490667656.44,408.01,,100634.0,55.17,,,8460856.0,8.41,1193085.0,164756.0,408.01,,55.17,100634.0,,125100.0,4700.0,742.25,0.23,,,24.54,24.54,46797684.0,1508675363.16,,2381.88,23.76,17.33,0.1291,24.45,0.6054
2008-04-24,37608676.0,1196868008.93,8.44,16.09,7.71,1834.0,2.0,958634644.66,15225977.0,30122770.0,484555339.73,,,62930.0,20.62,,,,2.75,401048.0,57000.0,,,20.62,62930.0,,,289800.0,753.72,11.1,,,24.66,24.66,46530140.0,1480786933.76,,2386.97,24.0,17.19,0.1293,24.65,0.609
2008-04-25,38754532.0,1261023222.55,8.7,16.77,7.95,1877.53,2.0,1001876518.25,15273407.0,30790278.0,496977254.54,,,16455.0,36.43,,,,1.26,763100.0,22525.0,,,36.43,16455.0,,53500.0,95592.0,753.38,4.97,,,24.79,24.79,46341476.0,1507892738.92,,2398.6,23.9,16.93,0.1331,26.02,0.629
2008-04-28,38284388.0,1245214057.68,8.59,16.53,7.85,1868.86,2.0,976634736.83,15780944.0,30026856.0,513281113.76,,214259.0,259632.0,30.38,10.44,,,1.38,566000.0,30221.0,,214259.0,30.38,259632.0,,63867.0,1329422.0,786.77,66.06,,,25.17,25.17,46928320.0,1526361183.24,,2442.04,24.37,14.07,0.127,26.29,0.6105
2008-04-29,37988980.0,1201868258.91,8.53,16.74,7.79,1854.93,2.0,954097176.71,15673169.0,30157364.0,495856544.12,,7957.0,3082.0,6.18,0.38,51000.0,,7.55,127107.0,154207.0,,7957.0,6.18,3082.0,2.62,35393.0,47600.0,777.4,1.84,,,25.03,25.03,46950048.0,1485372138.06,,2422.08,24.3,14.24,0.1297,26.72,0.6066
2008-04-30,34021252.0,1077475969.0,7.64,15.07,6.98,1637.28,2.0,830764968.44,16018759.0,26231364.0,507324888.45,,,142883.0,4.69,,,,6.28,119350.0,177050.0,,,4.69,142883.0,,389610.0,4045350.0,780.93,192.62,0.48,,25.56,25.55,46663580.0,1477867013.17,9853.0,2376.66,24.73,15.68,0.1118,22.51,0.5427
2008-05-01,33769700.0,1069509147.7,7.58,15.35,6.92,1635.03,2.0,816354811.93,16265887.0,25776364.0,515151598.68,,,118167.0,,,,,0.87,,21094.0,,,,118167.0,,150054.0,455000.0,797.78,22.61,,,26.17,26.17,45878584.0,1453005661.04,,2332.85,25.48,15.8,0.1128,22.59,0.5434
2008-05-02,35062480.0,1124031580.44,7.87,15.94,7.19,1695.77,2.0,870257050.56,16056307.0,27146364.0,514732447.14,,,55076.0,64.98,,,,12.44,1370000.0,264656.0,,,64.98,55076.0,,,,787.53,,,,25.97,25.97,45764520.0,1467117150.4,,2342.67,25.16,15.25,0.1121,21.78,0.5671
2008-05-05,34967892.0,1121933253.61,8.12,16.17,7.17,1695.06,2.0,867537375.27,16069079.0,27039000.0,515571086.9,,7545.0,2374.0,4.44,0.36,,,0.97,75000.0,22147.0,,7545.0,4.44,2374.0,,25000.0,182362.0,791.04,6.79,,,75.51,25.86,5211037.0,167194399.25,,251.2,75.9,15.37,0.1118,21.79,0.5627
2008-05-06,36128160.0,1142273241.55,8.39,17.15,7.41,1751.61,2.0,865313297.9,17360260.0,27368388.0,548883764.48,,,238807.0,34.54,,,,0.3,721133.0,6191.0,,,34.54,238807.0,,1058565.0,391745.0,851.67,18.9,,,74.29,27.81,6009008.0,189988337.26,,285.73,74.88,14.9,0.1064,21.13,0.5787
2008-05-07,37137120.0,1190292328.95,8.62,17.93,7.61,1796.84,2.0,910116554.71,18124218.0,28395636.0,580904433.45,,,653331.0,58.68,,2100.0,,13.6,1155146.0,234654.0,,,58.68,653331.0,0.1,345281.0,130000.0,883.16,6.4,,,73.36,29.03,6580384.0,210909747.36,,316.41,73.62,14.45,0.1038,21.08,0.5949
2008-05-08,37021812.0,1190304673.9,8.59,18.07,7.59,1802.94,2.0,904491400.17,18172324.0,28132218.0,584266437.12,,,50514.0,7.01,,,,5.4,145083.0,115894.0,,,7.01,50514.0,,113487.0,408500.0,890.58,16.96,,,77.1,30.56,5396848.0,173516450.21,,261.56,77.3,14.48,0.102,21.01,0.6225
2008-05-09,38757104.0,1227204797.34,9.0,19.35,7.95,1881.59,2.0,920553685.35,18559028.0,29072568.0,587652993.77,,,289817.0,45.53,,,,5.67,957156.0,120333.0,,,45.53,289817.0,,217220.0,16807.0,905.05,0.88,,,75.13,31.14,6145000.0,194575257.21,,293.56,75.51,13.85,0.0995,21.18,0.6503
2008-05-12,39154784.0,1248686242.81,9.09,19.47,8.03,1883.36,2.0,939776623.83,18967178.0,29468372.0,604882770.74,,,275375.0,17.73,,,,2.51,395806.0,50939.0,,,17.73,275375.0,,183713.0,,917.1,,,,75.86,31.53,6035860.0,192489769.46,,290.25,75.96,13.66,0.0993,21.26,0.6509
2008-05-13,40422196.0,1296932794.13,9.38,20.34,8.29,1952.19,2.0,963623644.75,20179464.0,30033772.0,647451430.63,,,652888.0,35.81,,,,0.05,673400.0,4307.0,,,35.81,652888.0,,563707.0,108000.0,976.65,4.67,,,72.4,33.82,7694624.0,246879467.02,,378.48,72.07,13.46,0.0969,20.89,0.6774
2008-05-14,41171676.0,1358093503.42,9.56,20.99,8.44,2004.74,2.0,1022236962.7,21025626.0,30989920.0,693553647.8,,,565184.0,72.9,,140000.0,,15.41,1321146.0,323581.0,,,72.9,565184.0,6.73,604559.0,505000.0,1025.0,23.43,,,73.36,34.85,7634512.0,251832865.61,,384.9,72.7,13.18,0.0919,19.19,0.6825
2008-05-15,44060008.0,1478964103.71,10.23,22.25,9.03,2187.06,2.0,1064127973.36,23821180.0,31701572.0,799606530.44,,,2110917.0,153.92,,,,33.83,2909653.0,682135.0,,,153.92,2110917.0,,1366770.0,2198000.0,1185.2,103.86,,,73.09,40.13,8768328.0,294326827.21,,453.2,72.34,12.52,0.0919,21.64,0.7422
2008-05-16,47918588.0,1606245433.06,11.12,23.97,9.82,2402.27,2.0,1129094558.62,25494816.0,33683904.0,854593874.24,,,1187527.0,142.55,,,,12.43,2753782.0,271344.0,,,142.55,1187527.0,,757455.0,771451.0,1283.74,34.8,,,74.91,43.57,8539448.0,286244856.61,,437.18,74.6,11.26,0.085,19.99,0.819
2008-05-19,54016832.0,1828694865.99,12.54,26.88,11.07,2715.46,3.0,1349005149.09,26256224.0,39847536.0,888882599.21,,,661501.0,308.46,,,,28.25,6163634.0,592682.0,,,308.46,661501.0,,692587.0,,1331.22,,,,75.41,45.64,8561436.0,289840286.43,,440.36,75.14,10.06,0.0833,18.75,0.9389
2008-05-20,56204216.0,1876100966.89,13.05,27.9,11.52,2837.77,3.0,1294416835.83,29188040.0,38778128.0,974298975.46,,,2772567.0,48.98,,,,9.65,898285.0,189303.0,,,48.98,2772567.0,,683612.0,1967692.0,1473.94,94.78,16.89,,84.21,52.73,5472936.0,182687016.24,335060.0,281.63,83.96,10.42,0.0747,15.38,1.0154
2008-05-21,57656016.0,1914937424.58,13.37,28.77,11.81,2894.93,3.0,1256506687.02,32266588.0,37831612.0,1071674756.8,,,2161208.0,139.87,,362000.0,,2.67,2842899.0,51893.0,,,139.87,2161208.0,18.83,969234.0,4151418.0,1613.18,206.33,,,88.78,60.21,4077536.0,135427780.62,,210.41,88.46,9.82,0.065,12.24,1.0759
2008-05-22,65143440.0,2155353572.14,15.11,32.66,13.35,3276.14,3.0,1438067282.89,35149704.0,43464168.0,1162972665.8,,,2368680.0,285.31,,,,16.99,5724866.0,339539.0,,,285.31,2368680.0,,853975.0,92308.0,1760.49,4.35,,,94.93,65.56,1875588.0,62056214.65,,99.93,94.63,10.29,0.0635,10.97,1.215
2008-05-23,65185612.0,2114058563.64,15.12,32.72,13.35,3267.53,3.0,1413416610.58,35633948.0,43581776.0,1155657676.82,,,331967.0,12.4,,,,1.25,246107.0,24800.0,,,12.4,331967.0,,177077.0,128500.0,1772.09,5.77,,,95.83,66.46,1551172.0,50306629.79,,83.08,95.52,10.44,0.0636,11.25,1.2158
2008-05-26,69276536.0,2246732824.88,16.07,34.93,14.19,3406.66,3.0,1446000405.89,36376952.0,44586476.0,1179754312.88,,,223496.0,47.01,,,,12.09,1216900.0,228899.0,,,47.01,223496.0,,748405.0,212200.0,1750.51,14.92,,,95.78,67.98,1602276.0,51964002.41,,80.14,95.62,10.79,0.0674,11.75,1.2947
2008-05-27,60981456.0,1966895771.06,14.14,31.29,12.49,2972.57,3.0,1284376269.41,35352420.0,39820684.0,1140256890.47,,,93885.0,0.0,,188525.0,,56.46,128530.0,1192301.0,,,0.0,93885.0,8.95,73887.0,5082846.0,1705.58,261.28,,,92.96,65.59,2678712.0,86399171.98,,127.51,93.04,12.39,0.0672,13.27,1.1315
2008-05-28,58114868.0,1909324842.37,13.48,29.98,11.91,2817.43,3.0,1205761795.59,34785384.0,36700244.0,1142850360.13,,,227653.0,28.23,,,,55.44,629873.0,1167249.0,,,28.23,227653.0,,372557.0,3750313.0,1677.88,191.71,,,90.7,64.97,3566368.0,117170618.36,,170.98,90.75,13.56,0.0681,13.78,1.0854
2008-05-29,57415736.0,1874213094.05,13.32,29.6,11.76,2825.18,3.0,1319630706.74,31664108.0,40426336.0,1033606637.47,,930629.0,123533.0,224.59,44.82,,,200.03,4413813.0,4256128.0,,930629.0,224.59,123533.0,,80691.0,687723.0,1544.72,25.47,,,73.51,52.47,11409680.0,372444440.23,,548.95,73.78,13.47,0.0765,15.59,0.9515
2008-05-30,52409164.0,1731521109.28,12.16,27.21,10.74,2570.9,3.0,1209731636.0,29016604.0,36615796.0,958665594.16,,,190412.0,5.23,,,,140.28,160850.0,2885835.0,,,5.23,190412.0,,47920.0,3971390.0,1409.19,189.31,,,73.06,50.37,10698420.0,353459941.97,,516.96,73.16,14.05,0.0813,16.98,0.9097
2008-06-02,53311560.0,1707509296.62,12.37,27.64,10.92,2621.13,3.0,1199681745.13,27944260.0,37456256.0,895023213.3,,,589582.0,71.5,,,,88.21,1544822.0,1856653.0,,,71.5,589582.0,,194728.0,704363.0,1353.4,29.83,,,73.35,48.91,10152616.0,325176869.8,,492.64,73.31,13.4,0.0822,16.75,0.9331
