,S30 FP Equity_DX_SI_QTY,S30 FP Equity_DX_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,S30 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,S30 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,S30 FP Equity_DX_SI_MV,S30 FP Equity_DX_DSS,S30 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY,S30 FP Equity_DX_BROKER_SI_QTY,S30 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,S30 FP Equity_DX_BROKER_SI_MV_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_x,S30 FP Equity_DX_BROKER_SI_MV_INC_x,S30 FP Equity_DX_SUPPLY_SI_MV_NEW,S30 FP Equity_DX_BROKER_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_NEW,S30 FP Equity_DX_SUPPLY_SI_MV_DEC,S30 FP Equity_DX_BROKER_SI_QTY_INC,S30 FP Equity_DX_SUPPLY_SI_QTY_DEC,S30 FP Equity_DX_BROKER_SI_MV_NEW_y,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,S30 FP Equity_DX_BROKER_SI_MV_INC_y,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_y,S30 FP Equity_DX_BROKER_SI_MV_ADD,S30 FP Equity_DX_SUPPLY_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_DEC,S30 FP Equity_DX_SUPPLY_SI_MV,S30 FP Equity_DX_BROKER_SI_MV_DEC,S30 FP Equity_DX_SUPPLY_SI_MV_RMV,S30 FP Equity_DX_BROKER_SI_MV_RMV,S30 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,S30 FP Equity_DX_UTILIZATION_QUANTITY,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,S30 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,S30 FP Equity_DX_ACTIVE_UTILIZATION_MV,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,S30 FP Equity_DX_BROKER_SI_CON_RATIO,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,S30 FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-12-02,7924855.0,72631296.08,8.82,23.48,7.62,76.25,2.0,51997810.8,6196264.0,5673520.0,56788759.56,,,19391.0,0.91,,,,0.02,148841.0,1701.0,,,0.91,19391.0,,8250.0,28900.0,58.85,0.33,,,86.14,75.03,997354.0,9140749.41,,9.11,86.6,17.77,0.1386,23.83,0.9596
2019-12-03,7938795.0,76807841.63,8.84,22.91,7.63,73.96,2.0,55026175.5,6257140.0,5687460.0,60537829.5,,,60876.0,0.0,,,,,39467.0,,,,0.0,60876.0,,,25527.0,58.78,0.35,,,84.17,73.82,1176519.0,11382821.33,,11.33,83.84,17.46,0.1381,23.91,0.9366
2019-12-04,7940704.0,78017416.8,8.84,22.52,7.63,77.54,2.0,55898050.43,6257140.0,5689369.0,61476400.5,,,,0.27,,,,,21409.0,,,,0.27,,,,19500.0,60.91,0.15,,,84.17,73.82,1176519.0,11559299.18,,11.51,84.1,17.61,0.139,24.12,0.9368
2019-12-05,7982186.0,80939366.04,8.89,22.67,7.67,79.15,2.0,57887931.66,6279122.0,5708869.0,63670297.08,,,,0.2,,,,,19500.0,,,,0.2,,,21982.0,,62.22,,,,84.22,73.79,1176519.0,11929902.66,,11.86,83.99,17.48,0.1374,23.93,0.938
2019-12-06,7949186.0,77782785.01,8.85,22.03,7.64,80.72,2.0,55738794.54,6135095.0,5696351.0,60031904.58,,,2810.0,0.27,,,,1.25,21982.0,146837.0,,,0.27,2810.0,,,34500.0,61.65,0.0,,,83.91,72.78,1176519.0,11512238.42,,11.44,84.35,17.55,0.1392,24.32,0.943
2019-12-09,8071892.0,79427417.28,8.99,22.39,7.76,79.58,2.0,56145573.84,6298301.0,5705851.0,61975281.84,,,188206.0,0.17,,,,0.25,24500.0,25000.0,,,0.17,188206.0,,,15000.0,61.81,0.11,,,85.4,74.58,1076519.0,10592946.96,,10.54,85.43,17.12,0.1367,23.73,0.9559
2019-12-10,8059993.0,79270031.16,8.97,22.31,7.75,79.72,2.0,56000017.92,6286402.0,5693952.0,61826763.67,,,,,,,,0.1,,11899.0,,,,,,,11899.0,61.85,0.12,,,84.47,74.29,1155719.0,11366496.37,,11.31,84.54,17.17,0.1371,23.78,0.9525
2019-12-11,8106976.0,78637667.2,9.02,22.56,7.79,80.02,2.0,55532034.4,6326085.0,5724952.0,61363024.5,,,22416.0,0.3,,,,0.0,31000.0,112.0,,,0.3,22416.0,,17379.0,,61.93,,,,84.71,74.65,1142019.0,11077584.3,,10.99,84.93,17.23,0.1365,23.69,0.9567
2019-12-12,8114824.0,81310536.48,8.73,22.76,7.57,79.61,2.0,57659378.58,6340156.0,5754429.0,63528363.12,,,49900.0,0.22,,,,0.4,48400.0,37086.0,,,0.22,49900.0,,1257.0,18923.0,62.19,0.2,,,85.49,74.54,1076519.0,10786720.38,,10.72,85.3,17.09,0.138,24.08,0.954
2019-12-13,8099236.0,80344421.12,8.72,22.24,7.56,81.49,2.0,56935135.68,6359568.0,5739429.0,63086914.56,,,20000.0,,,,,0.01,,588.0,,,,20000.0,,,15000.0,63.56,0.14,,,85.75,74.76,1056519.0,10480668.48,,10.45,85.89,17.26,0.1393,24.3,0.952
2019-12-16,8224659.0,84138261.57,8.85,22.92,7.68,82.41,2.0,58714358.67,6484991.0,5739429.0,66341457.93,,,126024.0,,,,,0.01,,601.0,,,,126024.0,,,,64.99,,,,87.38,76.25,936478.0,9580169.94,,9.52,87.22,16.86,0.1371,23.76,0.9671
2019-12-17,8118037.0,80449746.67,8.74,22.51,7.58,83.02,2.0,56709301.12,6395101.0,5722432.0,63375450.91,,,6113.0,,,,,1.12,,96003.0,,,,6113.0,,,16997.0,64.77,0.16,,,87.22,75.24,936780.0,9283489.8,,9.23,87.53,17.24,0.1388,24.36,0.9551
2019-12-18,8090682.0,79774124.52,8.71,23.85,7.55,80.79,2.0,56264877.22,6407746.0,5706377.0,63180375.56,,,40899.0,0.0,,,,0.74,9054.0,36409.0,,,0.0,40899.0,,8155.0,25109.0,63.5,0.31,,,86.31,75.27,1016339.0,10021102.54,,9.98,86.42,17.26,0.1394,24.45,0.9504
2019-12-19,8103436.0,80386085.12,8.72,24.34,7.56,80.58,2.0,56733779.52,6407746.0,5719131.0,63564840.32,,,,,,40000.0,,,,,,,,,0.41,,27246.0,63.37,0.41,,,86.31,75.24,1016339.0,10082082.88,,10.02,86.35,17.19,0.1371,23.96,0.9515
2019-12-20,8175132.0,82568833.2,8.8,26.41,7.63,82.0,2.0,58588352.7,6278126.0,5800827.0,63409072.6,,,54450.0,0.97,,,,1.77,81696.0,184070.0,,,0.97,54450.0,,,,62.8,,,,87.02,74.43,936780.0,9461478.0,,9.41,86.97,16.99,0.1393,24.75,0.9692
2019-12-23,7970464.0,79027150.56,8.58,26.02,7.44,80.75,2.0,56688100.32,6226458.0,5717408.0,61735331.07,,,19800.0,,,,,1.13,,121468.0,,,,19800.0,,50000.0,83419.0,62.54,0.28,,,99.14,73.79,54070.0,536104.05,,0.61,99.04,17.46,0.1417,24.59,0.9445
2019-12-24,7935477.0,79830898.62,8.54,26.1,7.41,79.43,2.0,57165155.26,6280458.0,5682421.0,63181407.48,,,54000.0,,,,,,,,,,,54000.0,,,34987.0,62.8,0.67,,,100.0,74.96,0.0,0.0,,0.0,100.0,17.08,0.1405,24.44,0.9471
2019-12-25,7931277.0,79788646.62,8.54,26.95,7.4,79.86,2.0,57165155.26,6248771.0,5682421.0,62862636.26,,,,,,,,0.33,,31687.0,,,,,,,,62.85,,,,100.0,74.69,0.0,0.0,,0.0,100.0,17.12,0.1406,24.44,0.948
2019-12-26,7931277.0,79788646.62,8.54,26.95,7.4,80.1,2.0,57165155.26,6248771.0,5682421.0,62862636.26,,,,,,,,,,,,,,,,,,62.85,,,,100.0,74.69,0.0,0.0,,0.0,100.0,17.17,0.1408,24.47,0.948
2019-12-27,7962243.0,79224317.85,8.57,27.05,7.43,80.31,2.0,56539571.55,6279737.0,5682369.0,62483383.15,,,31018.0,,,,,0.0,,52.0,,,,31018.0,,,52.0,62.98,0.0,,,98.29,74.59,109311.0,1087644.45,,1.1,98.28,17.08,0.1412,24.46,0.9457
2019-12-30,7952644.0,78572122.72,8.56,27.57,7.42,79.54,2.0,56062765.72,6278138.0,5674369.0,62028003.44,,,,,,,,0.02,,1599.0,,,,,,,8000.0,62.37,0.18,,,98.29,74.46,109311.0,1079992.68,,1.09,98.29,16.99,0.1411,24.47,0.9431
2019-12-31,7913144.0,78814914.24,8.52,28.02,7.39,78.91,2.0,56516715.24,6238638.0,5674369.0,62136834.48,,,3848.0,,,,,0.59,,51944.0,,,,3848.0,,8596.0,,61.88,,,,97.51,74.02,159311.0,1586737.56,,1.57,97.52,17.02,0.1415,24.52,0.9389
2020-01-01,7913144.0,78814914.24,8.52,29.28,7.39,79.16,2.0,56516715.24,6238638.0,5674369.0,62136834.48,,,,,,,,,,,,,,,,,,62.19,,,,97.51,74.07,159311.0,1586737.56,,1.59,97.51,17.05,0.1417,24.53,0.9395
2020-01-02,7904137.0,79594659.59,8.51,29.25,7.38,79.51,2.0,57140895.83,6229631.0,5674369.0,62732384.17,,11993.0,,,0.12,,,0.21,,21000.0,,11993.0,,,,,,62.35,,,,97.51,73.81,159311.0,1604261.77,,1.59,97.52,17.07,0.1423,24.6,0.9365
2020-01-03,7904137.0,78250956.3,8.51,29.88,7.38,79.95,2.0,56176253.1,6229631.0,5674369.0,61673346.9,,,1506.0,,,,,0.01,,1506.0,,,,1506.0,,,,62.44,,,,97.51,73.93,159311.0,1577178.9,,1.6,97.49,17.15,0.1428,24.71,0.938
2020-01-06,7904137.0,78883287.26,8.51,30.84,7.38,78.88,2.0,56630202.62,6229631.0,5674369.0,62171717.38,,,,,,,,,,,,,,,,,,61.87,,,,97.51,73.8,159311.0,1589923.78,,1.58,97.51,17.05,0.1422,24.57,0.9364
2020-01-07,7921437.0,76679510.16,8.53,31.19,7.39,79.35,2.0,55095355.92,6242031.0,5691669.0,60422860.08,,,12400.0,0.33,,,,,18400.0,,,,0.33,12400.0,,,1100.0,61.75,0.01,,,97.51,73.9,159311.0,1542130.48,,1.59,97.49,17.32,0.143,24.7,0.9378
2020-01-08,8125791.0,80404701.94,8.75,32.21,7.59,79.58,2.0,58301567.59,6451873.0,5892023.0,63841283.34,,,185551.0,1.4,,,,0.02,200354.0,35048.0,,,1.4,185551.0,,59339.0,,62.96,,,,100.0,75.44,0.0,0.0,,0.0,100.0,16.71,0.1466,26.11,0.9501
2020-01-09,8100837.0,81332403.48,8.72,32.05,7.56,80.84,2.0,58905372.76,6446919.0,5867069.0,64727066.76,,,31790.0,0.37,,,,0.0,30049.0,36744.0,,,0.37,31790.0,,,55003.0,64.08,0.0,,,98.53,75.05,96063.0,964472.52,,0.95,98.54,16.57,0.1459,25.87,0.9431
2020-01-10,8093537.0,80126016.3,8.71,33.93,7.56,81.23,2.0,57957263.1,6446205.0,5854269.0,63817429.5,,,8086.0,,,,,0.19,,8800.0,,,,8086.0,,,12800.0,64.34,0.08,,,98.34,75.01,109000.0,1079100.0,,1.09,98.33,16.46,0.1466,26.08,0.9418
2020-01-13,8095537.0,84193584.8,8.71,36.71,7.56,81.07,2.0,60884397.6,6454005.0,5854269.0,67121652.0,,,7800.0,,,,,,,,,,,7800.0,,,,64.83,,,,98.34,74.8,109000.0,1133600.0,,1.08,98.36,16.4,0.1454,25.77,0.9382
2020-01-14,8098346.0,85113616.46,8.72,34.87,7.56,84.63,2.0,61553706.8,6448428.0,5856680.0,67772978.28,,,7769.0,0.9,,,,0.2,12186.0,21501.0,,,0.9,7769.0,,8155.0,9775.0,67.23,0.0,,,98.34,74.7,109000.0,1145590.0,,1.13,98.34,16.82,0.146,25.72,0.9382
2020-01-15,8382346.0,89271984.9,9.02,36.05,7.82,88.65,2.0,64972242.0,6632428.0,6100680.0,70635358.2,,,179189.0,3.08,,,,0.01,244000.0,1252.0,,,3.08,179189.0,,6063.0,,69.91,,,,87.69,76.69,930990.0,9915043.5,,9.92,87.58,16.16,0.1476,26.42,0.9693
2020-01-16,8382346.0,89691102.2,9.02,35.26,7.82,89.88,2.0,65277276.0,6632428.0,6100680.0,70966979.6,,,,,,,,,,,,,,,,,,70.69,,,,87.69,75.89,930990.0,9961593.0,,9.97,87.64,16.2,0.1481,26.54,0.9591
2020-01-17,8348368.0,90329341.76,8.99,36.31,7.79,90.13,2.0,65739679.92,6608822.0,6075756.0,71507454.04,,,,,,,,0.24,,23606.0,,,,,,,24924.0,70.91,0.26,,,87.65,75.68,930990.0,10073311.8,,10.08,87.56,16.27,0.1489,26.65,0.956
2020-01-20,8374002.0,88596941.16,9.01,38.22,7.82,90.52,2.0,64643651.88,6635352.0,6109986.0,70202024.16,,,35980.0,0.25,,,,0.1,35126.0,10097.0,,,0.25,35980.0,,647.0,896.0,71.2,0.0,,,87.7,75.98,930990.0,9849874.2,,9.84,87.86,16.29,0.1491,26.68,0.9589
2020-01-21,8381222.0,89008577.64,9.02,38.56,7.82,89.25,2.0,64888051.32,6632011.0,6109986.0,70431956.82,,,7221.0,,,,,0.12,,10562.0,,,,7221.0,,,,70.21,,,,87.69,75.65,930990.0,9887113.8,,9.9,87.64,16.19,0.1485,26.53,0.956
2020-01-22,7995509.0,85152170.85,8.61,39.23,7.46,85.45,2.0,65071350.9,6246298.0,6109986.0,66523073.7,,,,,,,,4.29,,405515.0,,,,,,19802.0,,66.3,,,,87.03,73.1,930990.0,9915043.5,,9.9,87.01,16.16,0.1485,26.48,0.9357
2020-01-23,8092955.0,88779716.35,8.71,40.31,7.55,87.19,2.0,67729142.01,6288844.0,6174033.0,68988618.68,,,92546.0,0.73,,,,0.32,64047.0,50000.0,,,0.73,92546.0,,,,67.55,,,,85.89,73.64,1033378.0,11336156.66,,11.33,85.64,16.86,0.1491,26.32,0.9476
2020-01-24,8008861.0,89218711.54,8.62,39.09,7.48,88.66,2.0,67573468.74,6312942.0,6065841.0,70326173.88,,,63917.0,0.84,,,,0.52,56205.0,68015.0,,,0.84,63917.0,,28196.0,164397.0,69.56,0.69,,,85.26,78.16,1091603.0,12160457.42,,12.16,85.12,16.44,0.146,25.77,0.9915
2020-01-27,8001361.0,88255011.83,8.61,38.82,7.47,89.41,2.0,66975715.23,6244521.0,6072141.0,68877066.63,,,1717.0,0.64,,,,0.55,51300.0,70138.0,,,0.64,1717.0,,,45000.0,69.23,0.18,,,85.12,77.96,1091603.0,12040381.09,,12.03,85.19,16.5,0.1446,25.3,0.9989
2020-01-28,7891468.0,88226612.24,8.49,37.38,7.37,87.61,2.0,67325781.12,6200928.0,6021984.0,69326375.04,,,3203.0,0.0,,,,0.69,1143.0,47040.0,,,0.0,3203.0,,244.0,51300.0,68.53,0.63,,,85.03,72.99,1091603.0,12204121.54,,12.18,84.91,16.67,0.1449,25.54,0.9289
2020-01-29,7943576.0,85631749.28,8.55,38.05,7.42,88.76,2.0,65513121.52,6337657.0,6077284.0,68319942.46,,,133193.0,0.9,,,,,55300.0,,,,0.9,133193.0,,3536.0,,69.91,,,,86.47,74.55,991603.0,10689480.34,,10.68,86.75,17.43,0.1462,25.6,0.9344
2020-01-30,7914884.0,83106282.0,8.52,35.69,7.39,85.54,2.0,63494466.0,6347339.0,6047092.0,66647059.5,,,,0.01,,,,0.18,7000.0,1666.0,,,0.01,,,,37192.0,67.88,0.95,,,85.73,74.15,1056303.0,11091181.5,,11.11,85.94,16.98,0.1454,25.61,0.9247
2020-01-31,7914178.0,82861443.66,8.52,35.48,7.39,83.58,2.0,63501502.77,6336786.0,6065091.0,66346149.42,,,18000.0,0.0,,,,0.18,20250.0,17205.0,,,0.0,18000.0,,,2251.0,66.35,0.03,0.12,,85.7,73.93,1057303.0,11069962.41,11348.0,11.06,85.71,17.07,0.1453,25.48,0.9234
2020-02-03,7876214.0,82700247.0,8.48,35.16,7.35,82.93,2.0,63374083.5,6338134.0,6035627.0,66550407.0,,,10002.0,0.14,,,,0.11,10000.0,10000.0,,,0.14,10002.0,,,29464.0,66.08,0.31,,,85.7,73.96,1057303.0,11101681.5,,11.09,85.63,16.96,0.1464,25.7,0.919
2020-02-04,7834913.0,83520172.58,8.43,34.14,7.31,83.2,2.0,64024663.56,6268303.0,6006066.0,66820109.98,,,3760.0,0.24,,,,0.78,21500.0,78627.0,,,0.24,3760.0,,,61061.0,66.12,0.53,,,86.34,73.3,991603.0,10570487.98,,10.57,86.22,17.12,0.1464,25.57,0.9161
2020-02-05,7853486.0,83561091.04,8.45,33.92,7.33,84.36,2.0,63914192.72,6254595.0,6006973.0,66548890.8,,,71869.0,0.4,,,,0.74,7801.0,85577.0,,,0.4,71869.0,,,6894.0,66.74,0.0,,,85.95,73.45,1022402.0,10878357.28,,10.88,85.98,17.22,0.1465,25.56,0.9223
2020-02-06,7764756.0,82539356.28,8.36,34.51,7.25,83.26,2.0,62844666.3,6172982.0,5912010.0,65618798.66,,,143.0,0.49,,,,0.94,49183.0,84546.0,,,0.49,143.0,,2790.0,144146.0,65.72,1.52,,,85.18,72.71,1074382.0,11420680.66,,11.41,85.2,17.58,0.1499,25.85,0.9146
2020-02-07,7779144.0,81369846.24,8.37,34.58,7.26,83.23,2.0,61205623.08,6249982.0,5851398.0,65374811.72,,8392.0,2000.0,0.03,0.09,,,0.0,2978.0,124.0,,8392.0,0.03,2000.0,,75124.0,63590.0,66.18,0.71,0.09,,85.33,73.63,1074382.0,11238035.72,8392.0,11.25,85.47,17.33,0.1477,25.83,0.9165
2020-02-10,7771353.0,82998050.04,8.36,34.21,7.25,82.41,2.0,62484482.76,6241321.0,5850607.0,66657308.28,,,125.0,,,,,0.14,,8786.0,,,,125.0,,,791.0,65.83,0.01,,,85.31,73.47,1074382.0,11474399.76,,11.49,85.14,17.24,0.1474,25.7,0.9148
2020-02-11,7701651.0,85796392.14,8.29,34.12,7.19,83.41,2.0,65103753.02,6181619.0,5844143.0,68863235.66,,,,0.44,,,,0.44,4832.0,64534.0,,,0.44,,,4832.0,11296.0,66.93,0.03,,,84.49,72.38,1134382.0,12637015.48,,12.64,84.12,17.36,0.1493,25.95,0.9018
2020-02-12,7697851.0,87370608.85,8.29,33.65,7.19,86.77,2.0,66287893.05,6181619.0,5840343.0,70161375.65,,,,,,,,,,,,,,,,,3800.0,69.39,0.03,,,84.49,72.38,1134382.0,12875235.7,,12.9,84.33,17.44,0.1498,26.07,0.9013
2020-02-13,7697324.0,88365279.52,8.29,33.03,7.19,88.27,2.0,67047137.64,6181092.0,5840343.0,70958936.16,,,548.0,,,,,0.0,,1075.0,,,,548.0,,,,70.51,,,,84.49,72.18,1134382.0,13022705.36,,13.03,84.4,17.47,0.1499,26.11,0.8989
2020-02-14,7695428.0,88574376.28,8.28,33.77,7.18,89.04,2.0,67164797.93,6179196.0,5835343.0,71122545.96,,,,,,,,0.05,,5000.0,,,,,,3104.0,5000.0,71.11,0.06,,,96.81,72.1,203392.0,2341041.92,,2.34,96.81,17.5,0.1502,26.15,0.8979
2020-02-17,7672821.0,89234908.23,8.26,33.34,7.16,88.96,2.0,67602119.68,6156589.0,5812736.0,71601130.07,,,,,,,,0.17,,22607.0,,,,,,,22607.0,71.14,0.24,,,96.8,71.69,203392.0,2365448.96,,2.36,96.78,17.53,0.1495,25.89,0.8935
2020-02-18,7688900.0,89191240.0,8.28,33.56,7.18,90.06,2.0,67490644.4,6168868.0,5818159.0,71558868.8,,,24536.0,0.29,,,,0.18,7799.0,16256.0,,,0.29,24536.0,,3999.0,2376.0,71.85,0.0,,,96.02,68.06,255392.0,2962547.2,,2.97,96.03,17.59,0.1497,25.86,0.8484
2020-02-19,7638191.0,89748744.25,8.22,34.21,7.13,89.41,2.0,67712829.5,6127756.0,5762794.0,72001133.0,,,39600.0,,,,,0.9,,80712.0,,,,39600.0,,,55365.0,71.39,0.69,,,92.8,63.81,475141.0,5582906.75,,5.54,92.8,17.65,0.1517,25.96,0.7954
2020-02-20,7452391.0,86000592.14,8.02,33.35,6.96,88.04,2.0,66502642.76,5941956.0,5762794.0,68570172.24,,,100326.0,,,,,3.47,,286126.0,,,,100326.0,,,,69.53,,,,88.64,52.45,761748.0,8790571.92,,8.87,88.69,18.17,0.154,26.72,0.6579
2020-02-21,7810976.0,89357565.44,8.41,35.15,7.29,90.79,2.0,69118420.8,6350067.0,6041820.0,72644766.48,,,524536.0,5.21,,,,2.05,447293.0,158378.0,,,5.21,524536.0,,41953.0,168267.0,73.3,2.16,,,84.13,56.02,1197505.0,13699457.2,,13.74,84.21,17.23,0.1537,25.36,0.6891
2020-02-24,7707426.0,83702646.36,8.3,34.47,7.19,88.5,2.0,65867529.0,6270918.0,6065150.0,68102169.48,,,55785.0,0.53,,,,2.28,47731.0,175394.0,,,0.53,55785.0,,40460.0,24401.0,70.59,0.29,,,83.88,55.2,1204799.0,13084117.14,,13.23,84.22,17.69,0.1577,26.02,0.6784
2020-02-25,7364043.0,77837934.51,7.93,33.84,6.87,80.66,2.0,60168837.12,5869530.0,5692416.0,62040932.1,,,140151.0,0.27,,400.0,,6.46,41011.0,580139.0,,,0.27,140151.0,0.0,38600.0,414145.0,63.61,5.8,,,78.44,51.24,1613458.0,17054251.06,,17.13,78.78,17.79,0.1608,27.51,0.6429
2020-02-26,7348756.0,77896813.6,7.91,32.87,6.86,78.32,2.0,60149700.0,5852248.0,5674500.0,62033828.8,,,78837.0,0.0,,,,1.57,2395.0,96119.0,,,0.0,78837.0,,,20311.0,61.87,0.74,,,77.71,50.63,1678733.0,17794569.8,,17.76,77.69,17.85,0.1601,27.32,0.6358
2020-02-27,7633323.0,78623226.9,8.22,34.65,7.13,80.93,2.0,59652470.6,6021848.0,5791502.0,62025034.4,,,135572.0,1.04,,,,0.5,117002.0,47872.0,,,1.04,135572.0,,81900.0,,63.23,,,,78.84,52.52,1616038.0,16645191.4,,16.64,79.17,17.19,0.1527,26.35,0.6657
2020-02-28,7650374.0,76733251.22,8.23,34.61,7.14,79.14,2.0,58092245.47,5999106.0,5791849.0,60171033.18,,4832.0,46704.0,0.09,0.05,,,0.98,10000.0,69446.0,,4832.0,0.09,46704.0,,,9653.0,61.31,0.6,0.05,,78.28,51.71,1664409.0,16694022.27,4832.0,16.66,78.64,17.15,0.1515,26.15,0.6594
2020-03-02,7729112.0,78836942.4,8.32,32.91,7.21,77.93,2.0,59485777.8,6037682.0,5831939.0,61584356.4,,79100.0,45477.0,0.08,0.78,,,0.23,43000.0,6901.0,,79100.0,0.08,45477.0,,,2910.0,60.54,0.07,0.81,,78.25,52.08,1678461.0,17120302.2,79100.0,17.08,77.99,17.44,0.1509,25.7,0.6667
2020-03-03,7740243.0,78176454.3,8.33,32.19,7.23,79.48,2.0,59248084.7,6043076.0,5866147.0,61035067.6,,,43377.0,1.19,,,,0.29,48845.0,46883.0,,,1.19,43377.0,,8900.0,14637.0,61.47,0.16,,,77.48,51.61,1756577.0,17741427.7,,17.76,77.58,17.53,0.1531,26.39,0.661
2020-03-04,7833133.0,78957980.64,8.43,31.86,7.31,79.94,2.0,58210800.48,6236459.0,5774881.0,62863506.72,,,205910.0,0.02,,,,0.14,2243.0,12527.0,,,0.02,205910.0,,,93509.0,63.02,1.13,,,79.63,53.1,1595517.0,16082811.36,,16.1,79.65,17.32,0.1489,25.61,0.6669
2020-03-05,7936822.0,79130115.34,8.54,31.52,7.41,80.39,2.0,57679251.57,6735367.0,5785281.0,67151608.99,,,564513.0,0.0,,,,1.17,10400.0,96115.0,,,0.0,564513.0,,30510.0,,67.45,,,,85.58,56.45,1135342.0,11319359.74,,11.28,85.68,17.05,0.149,25.38,0.6652
2020-03-06,8368308.0,84017812.32,9.01,33.69,7.81,84.02,2.0,62452032.88,6738383.0,6220322.0,67653365.32,,,73690.0,4.52,,,,1.13,455841.0,96984.0,,,4.52,73690.0,,26310.0,20800.0,67.24,0.4,,,86.47,56.94,1054022.0,10582380.88,,10.59,86.4,16.13,0.1469,23.71,0.7072
2020-03-09,8325840.0,78637558.8,8.96,32.99,7.77,82.9,2.0,58310643.73,6698532.0,6173705.0,63267634.74,,,7987.0,,,,,1.04,,47838.0,,,,7987.0,,,46617.0,65.62,0.41,,,86.0,56.62,1090773.0,10302350.99,,10.32,86.41,15.84,0.1474,24.17,0.7037
2020-03-10,8340457.0,75522838.14,8.98,32.75,7.79,79.59,2.0,56106228.8,6711894.0,6196160.0,60776200.17,,,21200.0,0.0,,5000.0,,0.33,17455.0,7838.0,,,0.0,21200.0,0.05,,,62.89,,,,84.56,56.07,1225937.0,11100859.54,,11.21,84.87,16.03,0.1471,23.99,0.6967
2020-03-11,8336538.0,70193649.96,8.97,32.73,7.78,75.68,2.0,52124355.22,6777594.0,6190541.0,57067341.48,,,65700.0,0.11,,,,0.45,13200.0,48000.0,,,0.11,65700.0,,48000.0,18819.0,60.1,0.24,,,76.91,56.64,2034529.0,17130734.18,,17.71,77.24,16.0,0.1474,24.09,0.6967
2020-03-12,8242909.0,59225301.17,8.87,32.2,7.69,69.09,2.0,44839774.38,6605875.0,6240748.0,47463211.88,,,,0.48,,,,3.28,62940.0,127719.0,,,0.48,,,,12733.0,53.17,1.42,0.4,,75.36,55.67,2160376.0,15522301.56,44000.0,16.56,76.25,16.26,0.1486,24.45,0.6947
2020-03-13,8147965.0,56220958.5,8.77,30.91,7.61,59.75,2.0,42682489.2,6564931.0,6185868.0,45298023.9,,,125.0,,,,,0.95,,41069.0,,,,125.0,,,54880.0,46.52,1.22,,,74.97,55.35,2192246.0,15126497.4,,15.35,75.19,16.83,0.1501,23.99,0.687
2020-03-16,8133725.0,50225751.88,8.75,29.3,7.59,56.21,2.0,38175875.4,6558894.0,6182328.0,40501170.45,,,82194.0,0.0,,,,1.59,500.0,154438.0,,,0.0,82194.0,,66207.0,4040.0,43.69,0.08,,,74.59,55.37,2233833.0,13793918.78,,14.41,75.2,16.15,0.1501,24.32,0.6867
2020-03-17,8244071.0,50824697.72,8.87,28.31,7.7,52.56,2.0,38393610.21,6550079.0,6227674.0,40381237.03,,,65000.0,0.0,,,,0.47,119161.0,73815.0,,,0.0,65000.0,,,73815.0,40.55,0.98,,,74.11,55.31,2287717.0,14103775.31,,14.1,74.2,17.02,0.1514,24.49,0.6962
2020-03-18,7660884.0,44126691.84,8.25,25.06,7.15,48.11,2.0,32731430.4,6023787.0,5682540.0,34697013.12,,,,0.09,,,,3.67,20146.0,526292.0,,,0.09,,,,565280.0,36.59,4.09,,,68.38,51.05,2784977.0,16041467.52,,16.33,69.15,17.46,0.1452,21.03,0.6492
2020-03-19,7592087.0,57623940.33,8.17,24.65,7.09,47.74,2.0,42911909.37,5980735.0,5653743.0,45393778.65,,,48897.0,,,,,0.55,,111595.0,,,,48897.0,,19646.0,28797.0,36.96,0.0,,,69.0,51.42,2686687.0,20391954.33,,19.06,65.97,19.89,0.1464,20.45,0.6528
2020-03-20,7449887.0,52149209.0,8.02,23.62,6.95,55.16,2.0,39070801.0,5915404.0,5581543.0,41407828.0,,,19669.0,2.22,,,,0.0,10000.0,85000.0,,,2.22,19669.0,,,82200.0,41.79,0.0,,,68.15,50.95,2764329.0,19350303.0,,18.57,69.23,18.02,0.1501,21.88,0.6417
