,ALGID FP Equity_DX_SI_QTY,ALGID FP Equity_DX_SHORT_INTEREST_VALUE,ALGID FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGID FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGID FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGID FP Equity_DX_SI_MV,ALGID FP Equity_DX_DSS,ALGID FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGID FP Equity_DX_SUPPLY_SI_QTY,ALGID FP Equity_DX_BROKER_SI_QTY,ALGID FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGID FP Equity_DX_BROKER_SI_MV_NEW_x,ALGID FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALGID FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGID FP Equity_DX_BROKER_SI_MV_INC_x,ALGID FP Equity_DX_SUPPLY_SI_MV_NEW,ALGID FP Equity_DX_BROKER_SI_QTY_ADD,ALGID FP Equity_DX_BROKER_SI_QTY_NEW,ALGID FP Equity_DX_SUPPLY_SI_MV_DEC,ALGID FP Equity_DX_BROKER_SI_QTY_INC,ALGID FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGID FP Equity_DX_BROKER_SI_MV_NEW_y,ALGID FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALGID FP Equity_DX_BROKER_SI_MV_INC_y,ALGID FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGID FP Equity_DX_BROKER_SI_MV_ADD,ALGID FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGID FP Equity_DX_BROKER_SI_QTY_DEC,ALGID FP Equity_DX_SUPPLY_SI_MV,ALGID FP Equity_DX_BROKER_SI_MV_DEC,ALGID FP Equity_DX_SUPPLY_SI_MV_RMV,ALGID FP Equity_DX_BROKER_SI_MV_RMV,ALGID FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGID FP Equity_DX_UTILIZATION_QUANTITY,ALGID FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGID FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGID FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALGID FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGID FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGID FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGID FP Equity_DX_BROKER_SI_CON_RATIO,ALGID FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGID FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12090.0,,0.02,0.0,,0.0,,0.0
2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12300.0,,0.02,0.0,,0.0,,0.0
2019-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12180.0,,0.02,0.0,,0.0,,0.0
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12180.0,,0.02,0.0,,0.0,,0.0
2019-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12150.0,,0.02,0.0,,0.0,,0.0
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12150.0,,0.02,0.0,,0.0,,0.0
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,13350.0,,0.02,0.0,,0.0,,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12840.0,,0.02,0.0,,0.0,,0.0
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12630.0,,0.02,0.0,,0.0,,0.0
2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12870.0,,0.02,0.0,,0.0,,0.0
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12870.0,,0.02,0.0,,0.0,,0.0
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12870.0,,0.02,0.0,,0.0,,0.0
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12750.0,,0.02,0.0,,0.0,,0.0
2019-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12750.0,,0.02,0.0,,0.0,,0.0
2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12720.0,,0.02,0.0,,0.0,,0.0
2019-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12720.0,,0.02,0.0,,0.0,,0.0
2019-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12840.0,,0.02,0.0,,0.0,,0.0
2019-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12840.0,,0.02,0.0,,0.0,,0.0
2019-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12750.0,,0.02,0.0,,0.0,,0.0
2019-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12450.0,,0.02,0.0,,0.0,,0.0
2019-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12750.0,,0.02,0.0,,0.0,,0.0
2019-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12870.0,,0.02,0.0,,0.0,,0.0
2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,13110.0,,0.02,0.0,,0.0,,0.0
2019-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,12660.0,,0.02,0.0,,0.0,,0.0
2019-11-26,1000.0,970.0,0.01,0.15,0.01,0.0,0.0,970.0,0.0,1000.0,0.0,,,,,,1000.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,15000.0,14550.0,,0.01,0.0,,1.0,100.0,0.0667
2019-11-27,1000.0,922.0,0.01,0.09,0.01,0.0,0.0,922.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,13830.0,,0.01,0.0,,1.0,100.0,0.0667
2019-11-28,1000.0,942.0,0.01,0.08,0.01,0.0,0.0,942.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15000.0,14130.0,,0.01,0.0,,1.0,100.0,0.0667
2019-11-29,1000.0,940.0,0.01,0.08,0.01,0.0,0.0,940.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10449.98,,0.01,0.0,,1.0,100.0,0.09
2019-12-02,1000.0,932.0,0.01,0.08,0.01,0.0,0.0,932.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10361.04,,0.01,0.0,,1.0,100.0,0.09
2019-12-03,1000.0,920.0,0.01,0.08,0.01,0.0,0.0,920.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10227.64,,0.01,0.0,,1.0,100.0,0.09
2019-12-04,1000.0,926.0,0.01,0.08,0.01,0.0,0.0,926.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10294.34,,0.01,0.0,,1.0,100.0,0.09
2019-12-05,1000.0,954.0,0.01,0.08,0.01,0.0,0.0,954.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10605.62,,0.01,0.0,,1.0,100.0,0.09
2019-12-06,1000.0,932.0,0.01,0.08,0.01,0.0,0.0,932.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10361.04,,0.01,0.0,,1.0,100.0,0.09
2019-12-09,1000.0,942.0,0.01,0.09,0.01,0.0,0.0,942.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10472.21,,0.01,0.0,,1.0,100.0,0.09
2019-12-10,1000.0,950.0,0.01,0.09,0.01,0.0,0.0,950.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10561.15,,0.01,0.0,,1.0,100.0,0.09
2019-12-11,1000.0,952.0,0.01,0.09,0.01,0.0,0.0,952.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10583.38,,0.01,0.0,,1.0,100.0,0.09
2019-12-12,1000.0,930.0,0.01,0.09,0.01,0.0,0.0,930.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10338.81,,0.01,0.0,,1.0,100.0,0.09
2019-12-13,1000.0,946.0,0.01,0.09,0.01,0.0,0.0,946.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10516.68,,0.01,0.0,,1.0,100.0,0.09
2019-12-16,1000.0,930.0,0.01,0.1,0.01,0.0,0.0,930.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10338.81,,0.01,0.0,,1.0,100.0,0.09
2019-12-17,1000.0,930.0,0.01,0.1,0.01,0.0,0.0,930.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10338.81,,0.01,0.0,,1.0,100.0,0.09
2019-12-18,1000.0,928.0,0.01,0.1,0.01,0.0,0.0,928.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10316.58,,0.01,0.0,,1.0,100.0,0.09
2019-12-19,1000.0,930.0,0.01,0.1,0.01,0.0,0.0,930.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10338.81,,0.01,0.0,,1.0,100.0,0.09
2019-12-20,1000.0,868.0,0.01,0.1,0.01,0.0,0.0,868.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9649.56,,0.01,0.0,,1.0,100.0,0.09
2019-12-23,1000.0,870.0,0.01,0.09,0.01,0.0,0.0,870.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9671.79,,0.01,0.0,,1.0,100.0,0.09
2019-12-24,1000.0,896.0,0.01,0.09,0.01,0.0,0.0,896.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9960.83,,0.01,0.0,,1.0,100.0,0.09
2019-12-25,1000.0,896.0,0.01,0.09,0.01,0.0,0.0,896.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9960.83,,0.01,0.0,,1.0,100.0,0.09
2019-12-26,1000.0,896.0,0.01,0.09,0.01,0.0,0.0,896.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9960.83,,0.01,0.0,,1.0,100.0,0.09
2019-12-27,1000.0,882.0,0.01,0.09,0.01,0.0,0.0,882.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9805.19,,0.01,0.0,,1.0,100.0,0.09
2019-12-30,1000.0,852.0,0.01,0.07,0.01,0.0,0.0,852.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9471.68,,0.01,0.0,,1.0,100.0,0.09
2019-12-31,1000.0,842.0,0.01,0.07,0.01,0.0,0.0,842.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9360.51,,0.01,0.0,,1.0,100.0,0.09
2020-01-01,1000.0,842.0,0.01,0.07,0.01,0.0,0.0,842.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9360.51,,0.01,0.0,,1.0,100.0,0.09
2020-01-02,1000.0,850.0,0.01,0.07,0.01,0.0,0.0,850.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9449.45,,0.01,0.0,,1.0,100.0,0.09
2020-01-03,1000.0,854.0,0.01,0.06,0.01,0.0,0.0,854.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9493.92,,0.01,0.0,,1.0,100.0,0.09
2020-01-06,1000.0,868.0,0.01,0.06,0.01,0.0,0.0,868.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9649.56,,0.01,0.0,,1.0,100.0,0.09
2020-01-07,1000.0,878.0,0.01,0.06,0.01,0.0,0.0,878.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9760.73,,0.01,0.0,,1.0,100.0,0.09
2020-01-08,1000.0,860.0,0.01,0.06,0.01,0.0,0.0,860.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9560.62,,0.01,0.0,,1.0,100.0,0.09
2020-01-09,1000.0,860.0,0.01,0.07,0.01,0.0,0.0,860.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9560.62,,0.01,0.0,,1.0,100.0,0.09
2020-01-10,1000.0,904.0,0.01,0.06,0.01,0.0,0.0,904.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10049.77,,0.01,0.0,,1.0,100.0,0.09
2020-01-13,1000.0,900.0,0.01,0.08,0.01,0.0,0.0,900.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10005.3,,0.01,0.0,,1.0,100.0,0.09
2020-01-14,1000.0,906.0,0.01,0.09,0.01,0.0,0.0,906.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10072.0,,0.01,0.0,,1.0,100.0,0.09
2020-01-15,1000.0,894.0,0.01,0.09,0.01,0.0,0.0,894.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9938.6,,0.01,0.0,,1.0,100.0,0.09
2020-01-16,1000.0,880.0,0.01,0.09,0.01,0.0,0.0,880.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9782.96,,0.01,0.0,,1.0,100.0,0.09
2020-01-17,1000.0,860.0,0.01,0.09,0.01,0.0,0.0,860.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9560.62,,0.01,0.0,,1.0,100.0,0.09
2020-01-20,1000.0,870.0,0.01,0.09,0.01,0.0,0.0,870.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9671.79,,0.01,0.0,,1.0,100.0,0.09
2020-01-21,1000.0,892.0,0.01,0.09,0.01,0.0,0.0,892.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9916.36,,0.01,0.0,,1.0,100.0,0.09
2020-01-22,1000.0,870.0,0.01,0.08,0.01,0.0,0.0,870.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9671.79,,0.01,0.0,,1.0,100.0,0.09
2020-01-23,1000.0,856.0,0.01,0.08,0.01,0.0,0.0,856.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9516.15,,0.01,0.0,,1.0,100.0,0.09
2020-01-24,1000.0,886.0,0.01,0.08,0.01,0.0,0.0,886.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9849.66,,0.01,0.0,,1.0,100.0,0.09
2020-01-27,1000.0,916.0,0.01,0.07,0.01,0.0,0.0,916.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10183.17,,0.01,0.0,,1.0,100.0,0.09
2020-01-28,1000.0,938.0,0.01,0.07,0.01,0.0,0.0,938.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10427.75,,0.01,0.0,,1.0,100.0,0.09
2020-01-29,1000.0,910.0,0.01,0.07,0.01,0.0,0.0,910.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,10116.47,,0.01,0.0,,1.0,100.0,0.09
2020-01-30,1000.0,860.0,0.01,0.07,0.01,0.0,0.0,860.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9560.62,,0.01,0.0,,1.0,100.0,0.09
2020-01-31,1000.0,850.0,0.01,0.06,0.01,0.0,0.0,850.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9449.45,,0.01,0.0,,1.0,100.0,0.09
2020-02-03,1000.0,820.0,0.01,0.06,0.01,0.0,0.0,820.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9115.94,,0.01,0.0,,1.0,100.0,0.09
2020-02-04,1000.0,820.0,0.01,0.06,0.01,0.0,0.0,820.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9115.94,,0.01,0.0,,1.0,100.0,0.09
2020-02-05,1000.0,810.0,0.01,0.06,0.01,0.0,0.0,810.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9004.77,,0.01,0.0,,1.0,100.0,0.09
2020-02-06,1000.0,828.0,0.01,0.06,0.01,0.0,0.0,828.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9204.88,,0.01,0.0,,1.0,100.0,0.09
2020-02-07,1000.0,820.0,0.01,0.05,0.01,0.0,0.0,820.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9115.94,,0.01,0.0,,1.0,100.0,0.09
2020-02-10,1000.0,806.0,0.01,0.05,0.01,0.0,0.0,806.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8960.3,,0.01,0.0,,1.0,100.0,0.09
2020-02-11,1000.0,820.0,0.01,0.06,0.01,0.0,0.0,820.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9115.94,,0.01,0.0,,1.0,100.0,0.09
2020-02-12,1000.0,810.0,0.01,0.06,0.01,0.0,0.0,810.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9004.77,,0.01,0.0,,1.0,100.0,0.09
2020-02-13,1000.0,808.0,0.01,0.06,0.01,0.0,0.0,808.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8982.54,,0.01,0.0,,1.0,100.0,0.09
2020-02-14,1000.0,802.0,0.01,0.06,0.01,0.0,0.0,802.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8915.83,,0.01,0.0,,1.0,100.0,0.09
2020-02-17,1000.0,790.0,0.01,0.06,0.01,0.0,0.0,790.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8782.43,,0.01,0.0,,1.0,100.0,0.09
2020-02-18,1000.0,848.0,0.01,0.06,0.01,0.0,0.0,848.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9427.22,,0.01,0.0,,1.0,100.0,0.09
2020-02-19,1000.0,858.0,0.01,0.05,0.01,0.0,0.0,858.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9538.39,,0.01,0.0,,1.0,100.0,0.09
2020-02-20,1000.0,848.0,0.01,0.05,0.01,0.0,0.0,848.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9427.22,,0.01,0.0,,1.0,100.0,0.09
2020-02-21,1000.0,812.0,0.01,0.05,0.01,0.0,0.0,812.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,9027.0,,0.01,0.0,,1.0,100.0,0.09
2020-02-24,1000.0,804.0,0.01,0.06,0.01,0.0,0.0,804.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8938.07,,0.01,0.0,,1.0,100.0,0.09
2020-02-25,1000.0,772.0,0.01,0.05,0.01,0.0,0.0,772.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8582.32,,0.01,0.0,,1.0,100.0,0.09
2020-02-26,1000.0,780.0,0.01,0.06,0.01,0.0,0.0,780.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8671.26,,0.01,0.0,,1.0,100.0,0.09
2020-02-27,1000.0,766.0,0.01,0.06,0.01,0.0,0.0,766.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8515.62,,0.01,0.0,,1.0,100.0,0.09
2020-02-28,1000.0,752.0,0.01,0.06,0.01,0.0,0.0,752.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8359.98,,0.01,0.0,,1.0,100.0,0.09
2020-03-02,1000.0,700.0,0.01,0.06,0.01,0.0,0.0,700.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,7781.9,,0.01,0.0,,1.0,100.0,0.09
2020-03-03,1000.0,770.0,0.01,0.05,0.01,0.0,0.0,770.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8560.09,,0.01,0.0,,1.0,100.0,0.09
2020-03-04,1000.0,750.0,0.01,0.05,0.01,0.0,0.0,750.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,8337.75,,0.01,0.0,,1.0,100.0,0.09
2020-03-05,1000.0,718.0,0.01,0.05,0.01,0.0,0.0,718.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,7982.01,,0.01,0.0,,1.0,100.0,0.09
2020-03-06,1000.0,668.0,0.01,0.05,0.01,0.0,0.0,668.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,7426.16,,0.01,0.0,,1.0,100.0,0.09
2020-03-09,1000.0,634.0,0.01,0.05,0.01,0.0,0.0,634.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,7048.18,,0.01,0.0,,1.0,100.0,0.09
2020-03-10,1000.0,662.0,0.01,0.05,0.01,0.0,0.0,662.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,7359.45,,0.01,0.0,,1.0,100.0,0.09
2020-03-11,1000.0,650.0,0.01,0.05,0.01,0.0,0.0,650.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,7226.05,,0.01,0.0,,1.0,100.0,0.09
2020-03-12,1000.0,520.0,0.01,0.05,0.01,0.0,0.0,520.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,5780.84,,0.01,0.0,,1.0,100.0,0.09
2020-03-13,1000.0,502.0,0.01,0.05,0.01,0.0,0.0,502.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,5580.73,,0.01,0.0,,1.0,100.0,0.09
2020-03-16,1000.0,450.0,0.01,0.05,0.01,0.0,0.0,450.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,5002.65,,0.01,0.0,,1.0,100.0,0.09
2020-03-17,1000.0,600.0,0.01,0.05,0.01,0.0,0.0,600.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,6670.2,,0.01,0.0,,1.0,100.0,0.09
2020-03-18,1000.0,516.0,0.01,0.05,0.01,0.0,0.0,516.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,5736.37,,0.01,0.0,,1.0,100.0,0.09
2020-03-19,1000.0,532.0,0.01,0.05,0.01,0.0,0.0,532.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,5914.24,,0.01,0.0,,1.0,100.0,0.09
2020-03-20,1000.0,578.0,0.01,0.06,0.01,0.0,0.0,578.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,6425.63,,0.01,0.0,,1.0,100.0,0.09
2020-03-23,1000.0,580.0,0.01,0.06,0.01,0.0,0.0,580.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,6447.86,,0.01,0.0,,1.0,100.0,0.09
2020-03-24,1000.0,600.0,0.01,0.06,0.01,0.0,0.0,600.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11117.0,6670.2,,0.01,0.0,,1.0,100.0,0.09
