,ALCBX FP Equity_DX_SI_QTY,ALCBX FP Equity_DX_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCBX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCBX FP Equity_DX_SI_MV,ALCBX FP Equity_DX_DSS,ALCBX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY,ALCBX FP Equity_DX_BROKER_SI_QTY,ALCBX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCBX FP Equity_DX_BROKER_SI_MV_INC_x,ALCBX FP Equity_DX_SUPPLY_SI_MV_NEW,ALCBX FP Equity_DX_BROKER_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_NEW,ALCBX FP Equity_DX_SUPPLY_SI_MV_DEC,ALCBX FP Equity_DX_BROKER_SI_QTY_INC,ALCBX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCBX FP Equity_DX_BROKER_SI_MV_INC_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCBX FP Equity_DX_BROKER_SI_MV_ADD,ALCBX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV,ALCBX FP Equity_DX_BROKER_SI_MV_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV_RMV,ALCBX FP Equity_DX_BROKER_SI_MV_RMV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCBX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCBX FP Equity_DX_BROKER_SI_CON_RATIO,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCBX FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-10-21,342562.0,65771.9,0.48,0.23,0.3,0.07,0.0,46610.3,102800.0,242762.0,19737.6,,,,,,,,0.0,,2300.0,,,,,,,2300.0,0.02,0.0,,,100.0,96.8,0.0,0.0,,0.0,100.0,11.7,0.792,88.22,3.2257
2020-10-22,342562.0,66457.03,0.48,0.24,0.3,0.07,0.0,47095.83,102800.0,242762.0,19943.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,96.8,0.0,0.0,,0.0,100.0,11.94,0.7883,87.98,3.2257
2020-10-23,342562.0,65429.34,0.48,0.24,0.3,0.07,0.0,46367.54,102800.0,242762.0,19634.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,96.8,0.0,0.0,,0.0,100.0,11.68,0.7922,88.24,3.2257
2020-10-26,342362.0,63336.97,0.48,0.24,0.3,0.07,0.0,44892.47,102700.0,242662.0,18999.5,,,,,,,,0.0,,100.0,,,,,,,100.0,0.02,0.0,,,100.0,96.89,0.0,0.0,,0.0,100.0,11.49,0.7966,88.51,3.2299
2020-10-27,342362.0,59399.81,0.48,0.24,0.3,0.06,0.0,42101.86,102700.0,242662.0,17818.45,,,,,,,,,,,,,,,,,,0.02,,,,100.0,96.89,0.0,0.0,,0.0,100.0,11.09,0.8029,88.91,3.2299
2020-10-28,342362.0,49642.49,0.48,0.24,0.3,0.06,0.0,35185.99,102700.0,242662.0,14891.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,96.89,0.0,0.0,,0.0,100.0,9.78,0.8235,90.22,3.2299
2020-10-29,355162.0,52919.14,0.5,0.24,0.32,0.05,0.0,37110.24,109100.0,249062.0,16255.9,,,6400.0,,,6400.0,,,,,,,,6400.0,0.0,,,0.02,,,,100.0,91.84,0.0,0.0,,0.0,100.0,12.7,0.6891,81.85,2.9896
2020-10-30,301162.0,44873.14,0.42,0.21,0.27,0.04,0.0,29064.24,109100.0,195062.0,16255.9,,,,0.0,,,,,15000.0,,,,0.0,,,,69000.0,0.02,0.01,,,100.0,91.84,0.0,0.0,,0.0,100.0,14.49,0.5588,72.1,2.5351
2020-11-02,249412.0,35790.62,0.35,0.16,0.22,0.04,0.0,26460.4,68019.0,184393.0,9760.73,,,,,,,,0.01,,41081.0,,,,,,,10669.0,0.01,0.0,,,100.0,57.26,0.0,0.0,,0.0,100.0,14.75,0.6109,76.22,2.0994
2020-11-03,119824.0,17733.95,0.17,0.08,0.11,0.02,0.0,13871.15,26100.0,93724.0,3862.8,,,,,,,,0.01,,41919.0,,,,,,,90669.0,0.0,0.01,,,100.0,23.14,0.0,0.0,,0.0,100.0,29.7,0.4016,53.35,1.0623
2020-11-04,165705.0,24192.93,0.23,0.11,0.15,0.02,0.0,14191.93,68500.0,97205.0,10001.0,,,42400.0,0.01,,,,,42400.0,,,,0.01,42400.0,,,38919.0,0.01,0.01,,,100.0,34.67,0.0,0.0,,0.0,100.0,19.68,0.5396,70.02,0.8386
2020-11-05,241374.0,33913.05,0.34,0.2,0.21,0.03,0.0,18668.8,108500.0,132874.0,15244.25,,,40000.0,,,40000.0,,,,,,,,40000.0,0.01,,4331.0,0.02,0.0,,,100.0,54.91,0.0,0.0,,0.0,100.0,21.5,0.3747,54.5,1.2215
2020-11-06,241374.0,34154.42,0.34,0.21,0.21,0.03,0.0,18801.67,108500.0,132874.0,15352.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,54.91,0.0,0.0,,0.0,100.0,22.11,0.3686,53.58,1.2215
2020-11-09,241374.0,37412.97,0.34,0.24,0.21,0.04,0.0,20595.47,108500.0,132874.0,16817.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,54.91,0.0,0.0,,0.0,100.0,23.27,0.3578,51.83,1.2215
2020-11-10,241374.0,39585.34,0.34,0.23,0.21,0.04,0.0,21791.34,108500.0,132874.0,17794.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,54.91,0.0,0.0,,0.0,100.0,23.28,0.3553,51.55,1.2215
2020-11-11,240359.0,39779.41,0.34,0.23,0.21,0.04,0.0,29899.06,108500.0,180659.0,17956.75,,,,0.01,,,,,50609.0,,,,0.01,,,,2824.0,0.02,0.0,,,100.0,54.91,0.0,0.0,,0.0,100.0,20.99,0.3992,57.46,1.2164
2020-11-12,240359.0,38938.16,0.34,0.23,0.21,0.04,0.0,29266.76,108500.0,180659.0,17577.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,54.91,0.0,0.0,,0.0,100.0,21.84,0.3828,55.45,1.2164
2020-11-13,310359.0,52295.49,0.43,0.3,0.28,0.05,0.0,36338.54,143500.0,215659.0,24179.75,,,35000.0,0.01,,,,,35000.0,,,,0.01,35000.0,,,,0.02,,,,100.0,72.62,0.0,0.0,,0.0,100.0,19.02,0.4366,61.66,1.5707
2020-11-16,312659.0,53777.35,0.44,0.31,0.28,0.05,0.0,37488.95,145800.0,217959.0,25077.6,,,2300.0,0.0,,,,,2300.0,,,,0.0,2300.0,,,,0.02,,,,100.0,72.11,0.0,0.0,,0.0,100.0,18.69,0.4414,62.19,1.5463
2020-11-17,312659.0,58779.89,0.44,0.33,0.28,0.06,0.0,40976.29,145800.0,217959.0,27410.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,72.11,0.0,0.0,,0.0,100.0,18.94,0.4414,62.11,1.5463
2020-11-18,312659.0,59248.88,0.44,0.33,0.28,0.06,0.0,41303.23,145800.0,217959.0,27629.1,,,,,,,,,,,,,,,,,,0.03,,,,100.0,94.98,0.0,0.0,,0.0,100.0,18.18,0.4501,63.1,2.0369
2020-11-19,312659.0,58154.57,0.44,0.33,0.28,0.06,0.0,40540.37,145800.0,217959.0,27118.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,72.11,0.0,0.0,,0.0,100.0,18.15,0.4523,63.33,1.5463
2020-11-20,307815.0,60793.46,0.43,0.33,0.27,0.06,0.0,43046.9,140956.0,217959.0,27838.81,,,,,,,,0.0,,4844.0,,,,,,,,0.03,,,,100.0,69.71,0.0,0.0,,0.0,100.0,18.68,0.4447,62.49,1.5223
2020-11-23,317971.0,63594.2,0.44,0.29,0.28,0.06,0.0,45623.0,140956.0,228115.0,28191.2,,,,0.0,,,,,15000.0,,,,0.0,,,,4844.0,0.03,0.0,,,100.0,69.71,0.0,0.0,,0.0,100.0,17.77,0.4844,66.13,1.5726
2020-11-24,304971.0,63738.94,0.43,0.27,0.27,0.06,0.0,44959.04,140956.0,215115.0,29459.8,,,,,,,,,,,,,,,,,13000.0,0.03,0.0,,,100.0,69.71,0.0,0.0,,0.0,100.0,19.38,0.4554,63.21,1.5083
2020-11-25,304971.0,60689.23,0.43,0.27,0.27,0.06,0.0,42807.89,140956.0,215115.0,28050.24,,,,,,,,,,,,,,,,,,0.03,,,,100.0,69.71,0.0,0.0,,0.0,100.0,18.34,0.4698,64.76,1.5083
2020-11-26,303470.0,63121.76,0.42,0.26,0.27,0.06,0.0,44431.71,98556.0,213614.0,20499.65,,,,,,,,0.01,,42400.0,,,,,,,1501.0,0.02,0.0,,,100.0,48.74,0.0,0.0,,0.0,100.0,19.49,0.4609,63.73,1.5008
2020-11-27,303470.0,62818.29,0.42,0.26,0.27,0.06,0.0,44218.1,140956.0,213614.0,29177.89,,,42400.0,,,,,,,,,,,42400.0,,,,0.03,,,,100.0,69.71,0.0,0.0,,0.0,100.0,19.02,0.4667,64.37,1.5008
2020-11-30,298470.0,59097.06,0.42,0.27,0.26,0.06,0.0,39325.57,150956.0,198614.0,29889.29,,,10000.0,,,,,,,,,,,10000.0,,,15000.0,0.03,0.0,,,100.0,74.66,0.0,0.0,,0.0,100.0,19.54,0.4545,63.16,1.4761
2020-12-01,262966.0,54433.96,0.37,0.24,0.23,0.05,0.0,37673.38,132069.0,181997.0,27338.28,,,,0.0,,,,0.0,4000.0,18887.0,,,0.0,,,,20617.0,0.03,0.0,,,100.0,65.32,0.0,0.0,,0.0,100.0,22.23,0.3962,56.44,1.3005
2020-12-02,166974.0,34396.64,0.23,0.16,0.15,0.03,0.0,21036.31,71956.0,102118.0,14822.94,,,,0.0,,,,0.01,700.0,60113.0,,,0.0,,,,80579.0,0.01,0.02,,,100.0,63.01,0.0,0.0,,0.0,100.0,28.27,0.2933,39.4,1.4621
2020-12-03,144461.0,30336.81,0.2,0.14,0.13,0.03,0.0,16717.05,65556.0,79605.0,13766.76,,,,,,,,0.0,,6400.0,,,,,,,22513.0,0.01,0.0,,,100.0,64.52,0.0,0.0,,0.0,100.0,36.23,0.4029,50.36,1.4219
2020-12-04,139632.0,28903.82,0.2,0.13,0.12,0.03,0.0,15478.63,65556.0,74776.0,13570.09,,,,,,,,,,,,,,,,,4829.0,0.01,0.0,,,100.0,64.65,0.0,0.0,,0.0,100.0,31.94,0.4084,53.37,1.3771
2020-12-07,139632.0,29601.98,0.2,0.13,0.12,0.03,0.0,15852.51,65556.0,74776.0,13897.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,64.65,0.0,0.0,,0.0,100.0,32.11,0.4113,53.66,1.3771
2020-12-08,99632.0,21121.98,0.14,0.09,0.09,0.02,0.0,15852.51,25556.0,74776.0,5417.87,,,,,,,,0.01,,40000.0,,,,,,,,0.01,,,,100.0,25.2,0.0,0.0,,0.0,100.0,32.0,0.4095,53.49,0.9826
2020-12-09,54094.0,11467.93,0.08,0.05,0.05,0.01,0.0,6462.4,24311.0,30483.0,5153.93,,,,,,,,0.0,,1245.0,,,,,,,44293.0,0.01,0.01,,,100.0,23.98,0.0,0.0,,0.0,100.0,35.61,0.5414,64.39,0.5335
2020-12-10,52149.0,10794.84,0.07,0.05,0.05,0.01,0.0,5907.37,23611.0,28538.0,4887.48,,,,,,,,0.0,,700.0,,,,,,,1945.0,0.01,0.0,,,100.0,23.61,0.0,0.0,,0.0,100.0,31.25,0.5703,68.75,0.5215
2020-12-11,50657.0,10232.71,0.07,0.05,0.04,0.01,0.0,5764.68,22119.0,28538.0,4468.04,,,,,,,,0.0,,1492.0,,,,,,,,0.0,,,,100.0,22.12,0.0,0.0,,0.0,100.0,31.75,0.5666,68.25,0.5066
2020-12-14,46746.0,9325.83,0.07,0.05,0.04,0.01,0.0,5395.68,19700.0,27046.0,3930.15,,,,,,,,0.0,,2419.0,,,,,,,1492.0,0.0,0.0,,,100.0,19.7,0.0,0.0,,0.0,100.0,27.69,0.5996,72.31,0.4675
2020-12-15,44327.0,8821.07,0.06,0.05,0.04,0.01,0.0,4900.77,19700.0,24627.0,3920.3,,,,,,,,,,,,,,,,,2419.0,0.0,0.0,,,100.0,19.7,0.0,0.0,,0.0,100.0,20.34,0.6759,79.66,0.4433
2020-12-16,44327.0,8865.4,0.06,0.05,0.04,0.01,0.0,4925.4,19700.0,24627.0,3940.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.7,0.0,0.0,,0.0,100.0,20.23,0.6773,79.77,0.4433
2020-12-17,44327.0,8577.27,0.06,0.05,0.04,0.01,0.0,4765.32,19700.0,24627.0,3811.95,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.7,0.0,0.0,,0.0,100.0,20.85,0.6699,79.15,0.4433
2020-12-18,44327.0,8333.48,0.06,0.05,0.04,0.01,0.0,4629.88,19700.0,24627.0,3703.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.7,0.0,0.0,,0.0,100.0,20.38,0.6754,79.62,0.4433
2020-12-21,86588.0,16105.37,0.12,0.1,0.08,0.02,0.0,12441.17,29400.0,66888.0,5468.4,,,,,,42261.0,,,,,,,,,0.01,9700.0,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,28.23,0.501,64.5,0.7252
2020-12-22,63727.0,12012.54,0.09,0.08,0.06,0.01,0.0,6470.64,29400.0,34327.0,5541.9,,,,,,,,,,,,,,,,,32561.0,0.01,0.01,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.8,0.4063,44.91,0.5337
2020-12-23,63727.0,12617.95,0.09,0.08,0.06,0.01,0.0,6796.75,29400.0,34327.0,5821.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.09,0.4078,45.8,0.5337
2020-12-24,63727.0,12681.67,0.09,0.08,0.06,0.01,0.0,6831.07,29400.0,34327.0,5850.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.97,0.406,44.7,0.5337
2020-12-25,63727.0,12681.67,0.09,0.08,0.06,0.01,0.0,6831.07,29400.0,34327.0,5850.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,44.01,0.4057,44.63,0.5337
2020-12-28,63727.0,13318.94,0.09,0.08,0.06,0.01,0.0,7174.34,29400.0,34327.0,6144.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.11,0.4078,45.78,0.5337
2020-12-29,63727.0,13637.58,0.09,0.08,0.06,0.01,0.0,7345.98,29400.0,34327.0,6291.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.6,0.4067,45.16,0.5337
2020-12-30,63727.0,13828.76,0.09,0.07,0.06,0.01,0.0,7448.96,29400.0,34327.0,6379.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.97,0.406,44.7,0.5337
2020-12-31,63727.0,13255.22,0.09,0.08,0.06,0.01,0.0,7140.02,29400.0,34327.0,6115.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.54,0.4045,44.89,0.5337
2021-01-01,63727.0,13255.22,0.09,0.08,0.06,0.01,0.0,7140.02,29400.0,34327.0,6115.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,44.17,0.4065,44.59,0.5337
2021-01-04,63727.0,13701.31,0.09,0.08,0.06,0.01,0.0,7380.31,29400.0,34327.0,6321.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.4,0.4071,45.41,0.5337
2021-01-05,63727.0,13382.67,0.09,0.08,0.06,0.01,0.0,7208.67,29400.0,34327.0,6174.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.99,0.405,44.53,0.5337
2021-01-06,63727.0,13446.4,0.09,0.1,0.06,0.01,0.0,7243.0,29400.0,34327.0,6203.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.99,0.4059,44.67,0.5337
2021-01-07,63727.0,13892.49,0.09,0.11,0.06,0.01,0.0,7483.29,29400.0,34327.0,6409.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.43,0.4071,45.38,0.5337
2021-01-08,63727.0,13064.04,0.09,0.11,0.06,0.01,0.0,7037.04,29400.0,34327.0,6027.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.08,0.404,45.25,0.5337
2021-01-11,63727.0,13255.22,0.09,0.11,0.06,0.01,0.0,7140.02,29400.0,34327.0,6115.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,43.78,0.4063,44.94,0.5337
2021-01-12,63727.0,14338.58,0.09,0.11,0.06,0.01,0.0,7723.58,29400.0,34327.0,6615.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,24.62,0.0,0.0,,0.0,100.0,42.54,0.4092,46.5,0.5337
2021-01-13,116227.0,25453.71,0.16,0.19,0.1,0.03,0.0,7517.61,81900.0,34327.0,17936.1,,,52500.0,,,,,,,,,,,52500.0,,,,0.02,,,,100.0,68.59,0.0,0.0,,0.0,100.0,43.91,0.4049,44.59,0.9734
2021-01-14,159027.0,38007.45,0.22,0.24,0.14,0.04,0.0,20751.65,81900.0,86827.0,19574.1,,,,0.01,,,,,52500.0,,,,0.01,,,,,0.02,,,,100.0,68.59,0.0,0.0,,0.0,100.0,24.1,0.5551,70.27,1.3319
2021-01-15,159027.0,39597.72,0.22,0.22,0.14,0.04,0.0,21619.92,81900.0,86827.0,20393.1,,,,,,,,,,,,,,,,,,0.02,,,,100.0,68.59,0.0,0.0,,0.0,100.0,23.33,0.5613,70.96,1.3319
2021-01-18,149327.0,44051.47,0.21,0.16,0.13,0.04,0.0,22752.47,81900.0,77127.0,24160.5,,,,,,,,,,,,,,,,,9700.0,0.02,0.0,,,100.0,68.59,0.0,0.0,,0.0,100.0,25.46,0.5322,68.06,1.2507
2021-01-19,149327.0,41363.58,0.21,0.11,0.13,0.04,0.0,21364.18,72200.0,77127.0,19999.4,,,,,,,,0.0,,9700.0,,,,,,,,0.02,,,,100.0,72.2,0.0,0.0,,0.0,100.0,24.27,0.5413,69.14,1.4933
2021-01-20,149327.0,39422.33,0.21,0.1,0.13,0.04,0.0,20361.53,72200.0,77127.0,19060.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,72.2,0.0,0.0,,0.0,100.0,24.55,0.5392,68.89,1.4933
2021-01-21,96827.0,26240.12,0.14,0.06,0.09,0.03,0.0,20901.42,19700.0,77127.0,5338.7,,,,,,,,0.01,,52500.0,,,,,,,,0.01,,,,100.0,19.7,0.0,0.0,,0.0,100.0,25.94,0.5287,67.62,0.9683
2021-01-22,44327.0,12367.23,0.06,0.03,0.04,0.01,0.0,6870.93,19700.0,24627.0,5496.3,,,,,,,,,,,,,,,,,52500.0,0.01,0.01,,,100.0,19.7,0.0,0.0,,0.0,100.0,19.84,0.6819,80.16,0.4433
2021-01-25,44327.0,12411.56,0.06,0.03,0.04,0.01,0.0,6895.56,19700.0,24627.0,5516.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,19.7,0.0,0.0,,0.0,100.0,20.25,0.677,79.75,0.4433
2021-01-26,44327.0,14007.33,0.06,0.03,0.04,0.01,0.0,7782.13,19700.0,24627.0,6225.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,19.7,0.0,0.0,,0.0,100.0,20.26,0.6769,79.74,0.4433
2021-01-27,44327.0,12455.89,0.06,0.02,0.04,0.01,0.0,6920.19,19700.0,24627.0,5535.7,,,,,,,,,,,,,,,,,,0.01,,,,100.0,19.7,0.0,0.0,,0.0,100.0,22.28,0.6537,77.72,0.4433
2021-01-28,104327.0,29211.56,0.15,0.05,0.09,0.03,0.0,6895.56,79700.0,24627.0,22316.0,,,60000.0,,,,,,,,,,,60000.0,,,,0.02,,,,100.0,79.7,0.0,0.0,,0.0,100.0,20.36,0.6757,79.64,1.0433
2021-01-29,618327.0,159528.37,0.86,0.32,0.55,0.17,0.0,80399.77,306700.0,311627.0,79128.6,,,,,,287000.0,,0.02,,60000.0,,,,,0.08,287000.0,,0.09,,,,100.0,45.5,0.0,0.0,,0.0,100.0,3.03,0.9251,96.13,0.9174
2021-02-01,618327.0,150253.46,0.86,0.29,0.55,0.16,0.0,75725.36,306700.0,311627.0,74528.1,,,,,,,,,,,,,,,,,,0.08,,,,100.0,45.5,0.0,0.0,,0.0,100.0,3.1,0.9239,96.07,0.9174
2021-02-02,618327.0,151490.12,0.86,0.29,0.55,0.15,0.0,76348.62,306700.0,311627.0,75141.5,,,,,,,,,,,,,,,,,,0.07,,,,100.0,45.5,0.0,0.0,,0.0,100.0,3.3,0.9201,95.86,0.9174
2021-02-03,618327.0,149016.81,0.86,0.29,0.55,0.15,0.0,75102.11,306700.0,311627.0,73914.7,,,,,,,,,,,,,,,,,,0.08,,,,100.0,45.5,0.0,0.0,,0.0,100.0,3.27,0.9206,95.89,0.9174
2021-02-04,618327.0,136650.27,0.86,0.29,0.55,0.15,0.0,68869.57,306700.0,311627.0,67780.7,,,,,,,,,,,,,,,,,,0.07,,,,100.0,45.5,0.0,0.0,,0.0,100.0,3.02,0.9254,96.15,0.9174
2021-02-05,618327.0,137268.59,0.86,0.27,0.55,0.14,0.0,69181.19,306700.0,311627.0,68087.4,,,,,,,,,,,,,,,,,,0.07,,,,100.0,45.5,0.0,0.0,,0.0,100.0,3.29,0.9203,95.87,0.9174
2021-02-08,618327.0,136650.27,0.86,0.27,0.55,0.14,0.0,68869.57,306700.0,311627.0,67780.7,,,,,,,,,,,,,,,,,,0.07,,,,100.0,45.5,0.0,0.0,,0.0,100.0,3.28,0.9206,95.89,0.9174
2021-02-09,778327.0,177458.56,1.09,0.33,0.69,0.17,0.0,89290.96,386700.0,391627.0,88167.6,,,80000.0,0.02,,,,,80000.0,,,,0.02,80000.0,,,,0.09,,,,100.0,57.37,0.0,0.0,,0.0,100.0,12.51,0.7307,84.51,1.1548
2021-02-10,778327.0,170453.61,1.09,0.34,0.69,0.18,0.0,85766.31,386700.0,391627.0,84687.3,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.37,0.0,0.0,,0.0,100.0,12.54,0.7335,84.68,1.1548
2021-02-11,778327.0,171231.94,1.09,0.33,0.69,0.17,0.0,86157.94,386700.0,391627.0,85074.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.37,0.0,0.0,,0.0,100.0,12.52,0.7318,84.57,1.1548
2021-02-12,777428.0,178031.01,1.09,0.34,0.69,0.17,0.0,89682.58,385801.0,391627.0,88348.43,,,,,,,,0.0,,899.0,,,,,,,,0.09,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.51,0.7303,84.48,1.1535
2021-02-15,776529.0,184037.37,1.08,0.33,0.69,0.18,0.0,92602.54,385801.0,390728.0,91434.84,,,,,,,,,,,,,,,,,899.0,0.09,0.0,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.53,0.7325,84.61,1.1521
2021-02-16,776529.0,215098.53,1.08,0.33,0.69,0.19,0.0,108231.66,385801.0,390728.0,106866.88,,,,,,,,,,,,,,,,,,0.1,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.48,0.7273,84.3,1.1521
2021-02-17,776529.0,195685.31,1.08,0.3,0.69,0.22,0.0,98463.46,385801.0,390728.0,97221.85,,,,,,,,,,,,,,,,,,0.11,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.54,0.7337,84.69,1.1521
2021-02-18,776529.0,194132.25,1.08,0.3,0.69,0.2,0.0,97682.0,385801.0,390728.0,96450.25,,,,,,,,,,,,,,,,,,0.1,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.54,0.7341,84.71,1.1521
2021-02-19,776529.0,187143.49,1.08,0.3,0.69,0.19,0.0,94165.45,385801.0,390728.0,92978.04,,,,,,,,,,,,,,,,,,0.1,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.55,0.7352,84.78,1.1521
2021-02-22,776529.0,192579.19,1.08,0.3,0.69,0.19,0.0,96900.54,385801.0,390728.0,95678.65,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.53,0.7327,84.63,1.1521
2021-02-23,776529.0,179378.2,1.08,0.29,0.69,0.19,0.0,90258.17,385801.0,390728.0,89120.03,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.57,0.7365,84.86,1.1521
2021-02-24,776529.0,181707.79,1.08,0.29,0.69,0.18,0.0,91430.35,385801.0,390728.0,90277.43,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.54,0.7333,84.67,1.1521
2021-02-25,776529.0,187920.02,1.08,0.3,0.69,0.18,0.0,94556.18,385801.0,390728.0,93363.84,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.53,0.7324,84.61,1.1521
2021-02-26,776529.0,177825.14,1.08,0.3,0.69,0.19,0.0,89476.71,385801.0,390728.0,88348.43,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.56,0.7359,84.82,1.1521
2021-03-01,776529.0,173942.5,1.08,0.33,0.69,0.18,0.0,87523.07,385801.0,390728.0,86419.42,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.55,0.7347,84.75,1.1521
2021-03-02,776529.0,173942.5,1.08,0.4,0.69,0.17,0.0,87523.07,385801.0,390728.0,86419.42,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.54,0.7338,84.7,1.1521
2021-03-03,776529.0,169283.32,1.08,0.42,0.69,0.17,0.0,85178.7,385801.0,390728.0,84104.62,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.55,0.7349,84.76,1.1521
2021-03-04,776529.0,160741.5,1.08,0.43,0.69,0.17,0.0,80880.7,385801.0,390728.0,79860.81,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.24,0.0,0.0,,0.0,100.0,12.56,0.7357,84.81,1.1521
