,HYSRI FP Equity_DX_SI_QTY,HYSRI FP Equity_DX_SHORT_INTEREST_VALUE,HYSRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HYSRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HYSRI FP Equity_DX_SI_MV,HYSRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HYSRI FP Equity_DX_SUPPLY_SI_QTY,HYSRI FP Equity_DX_BROKER_SI_QTY,HYSRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HYSRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,HYSRI FP Equity_DX_BROKER_SI_MV_INC_x,HYSRI FP Equity_DX_BROKER_SI_QTY_ADD,HYSRI FP Equity_DX_SUPPLY_SI_MV_DEC,HYSRI FP Equity_DX_BROKER_SI_QTY_INC,HYSRI FP Equity_DX_SUPPLY_SI_QTY_DEC,HYSRI FP Equity_DX_BROKER_SI_MV_INC_y,HYSRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,HYSRI FP Equity_DX_BROKER_SI_MV_ADD,HYSRI FP Equity_DX_SUPPLY_SI_QTY_ADD,HYSRI FP Equity_DX_BROKER_SI_QTY_DEC,HYSRI FP Equity_DX_SUPPLY_SI_MV,HYSRI FP Equity_DX_BROKER_SI_MV_DEC,HYSRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HYSRI FP Equity_DX_UTILIZATION_QUANTITY,HYSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HYSRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HYSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HYSRI FP Equity_DX_ACTIVE_UTILIZATION_MV,HYSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HYSRI FP Equity_DX_BROKER_SI_CON_RATIO,HYSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HYSRI FP Equity_DX_DEMAND_SUPPLY_RATIO,HYSRI FP Equity_PX_LAST
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2000.0,20980.0,0.0,0.0,,0.0,,0.0,10.49
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2000.0,20968.0,0.0,0.0,,0.0,,0.0,10.484
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2000.0,21024.0,0.0,0.0,,0.0,,0.0,10.512
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31482.0,0.0,0.0,,0.0,,0.0,10.494
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31584.0,0.0,0.0,,0.0,,0.0,10.528
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31608.0,0.0,0.0,,0.0,,0.0,10.536
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31482.0,0.0,0.0,,0.0,,0.0,10.494
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31578.0,0.0,0.0,,0.0,,0.0,10.526
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31554.0,0.0,0.0,,0.0,,0.0,10.518
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31560.0,0.0,0.0,,0.0,,0.0,10.52
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31566.0,0.0,0.0,,0.0,,0.0,10.522
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31596.0,0.0,0.0,,0.0,,0.0,10.532
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31542.0,0.0,0.0,,0.0,,0.0,10.514
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31488.0,0.0,0.0,,0.0,,0.0,10.496
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31560.0,0.0,0.0,,0.0,,0.0,10.52
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31590.0,0.0,0.0,,0.0,,0.0,10.53
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31674.0,0.0,0.0,,0.0,,0.0,10.558
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31638.0,0.0,0.0,,0.0,,0.0,10.546
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31656.0,0.0,0.0,,0.0,,0.0,10.552
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,31644.0,0.0,0.0,,0.0,,0.0,10.548
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.578
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.554
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.546
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.57
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.57
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.578
2024-10-29,16000.0,169184.0,10.18,0.06,0.17,84592.0,8000.0,8000.0,84592.0,,,8000.0,,,,,,0.08,8000.0,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.574
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.56
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.558
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.554
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.542
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.58
2024-11-07,16000.0,169312.0,7.32,0.05,0.17,84656.0,8000.0,8000.0,84656.0,,,8000.0,,,,,,0.09,8000.0,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.582
2024-11-08,16000.0,169504.0,7.36,0.05,0.17,84752.0,8000.0,8000.0,84752.0,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.594
2024-11-11,16000.0,169856.0,6.2,0.05,0.17,84928.0,8000.0,8000.0,84928.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.616
2024-11-12,16000.0,169536.0,6.19,0.05,0.17,84768.0,8000.0,8000.0,84768.0,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.596
2024-11-13,16000.0,169504.0,6.14,0.05,0.17,84752.0,8000.0,8000.0,84752.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.594
2024-11-14,16000.0,169472.0,6.11,0.05,0.17,84736.0,8000.0,8000.0,84736.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.592
2024-11-15,16000.0,169728.0,6.1,0.05,0.17,84864.0,8000.0,8000.0,84864.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.608
2024-11-18,8000.0,84880.0,3.04,0.03,0.08,0.0,8000.0,0.0,84880.0,,,,,,,,,,,8000.0,0.08,0.08,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.61
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.602
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,900.0,9545.4,0.01,0.0,,0.0,,0.0,10.606
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,900.0,9545.4,0.01,0.0,,0.0,,0.0,10.606
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.618
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.604
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.654
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.658
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.68
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,900.0,9621.0,0.01,0.0,,0.0,,0.0,10.69
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,900.0,9633.6,0.01,0.0,,0.0,,0.0,10.704
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.706
2024-12-10,17000.0,182070.0,2.34,0.05,0.18,91035.0,8500.0,8500.0,91035.0,,,8500.0,,,,,,0.09,8500.0,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.71
2024-12-11,17000.0,182206.0,2.34,0.05,0.18,91103.0,8500.0,8500.0,91103.0,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,10.718
2024-12-12,8500.0,91086.0,1.19,0.03,0.09,0.0,8500.0,0.0,91086.0,,,,,,,,,,,8500.0,0.09,0.09,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.716
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,,8500.0,,,,,,0.0,,0.0,0.0,8500.0,90933.0,0.1,0.0,,0.0,,0.0,10.698
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.696
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.668
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.692
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1800.0,19170.0,0.02,0.0,,0.0,,0.0,10.65
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1800.0,19227.6,0.02,0.0,,0.0,,0.0,10.682
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.678
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.658
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.704
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.692
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.702
2025-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.664
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.646
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.68
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.674
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.652
2025-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.65
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.598
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1800.0,19090.8,0.02,0.0,,0.0,,0.0,10.606
2025-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.656
2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.674
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.67
2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.678
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.694
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,1068.6,0.0,0.0,,0.0,,0.0,10.686
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,1067.4,0.0,0.0,,0.0,,0.0,10.674
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.68
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.678
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.712
2025-01-30,5151.0,55249.63,1.13,0.02,0.06,0.0,5151.0,0.0,55249.63,,,,,,,,,,5151.0,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.726
2025-01-31,5151.0,55486.57,1.14,0.02,0.06,0.0,5151.0,0.0,55486.57,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.772
2025-02-03,5151.0,55373.25,1.18,0.02,0.06,0.0,5151.0,0.0,55373.25,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.75
2025-02-04,5151.0,55435.06,1.42,0.02,0.06,0.0,5151.0,0.0,55435.06,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.762
2025-02-05,5151.0,55393.85,1.42,0.02,0.06,0.0,5151.0,0.0,55393.85,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.754
2025-02-06,5151.0,55548.38,1.44,0.02,0.06,0.0,5151.0,0.0,55548.38,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.784
2025-02-07,5151.0,55465.97,1.47,0.02,0.06,0.0,5151.0,0.0,55465.97,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.768
2025-02-10,5151.0,55538.08,1.48,0.02,0.06,0.0,5151.0,0.0,55538.08,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.782
2025-02-11,5151.0,55476.27,1.53,0.02,0.06,0.0,5151.0,0.0,55476.27,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.77
2025-02-12,5151.0,55445.36,1.54,0.02,0.06,0.0,5151.0,0.0,55445.36,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.764
2025-02-13,5151.0,55589.59,1.54,0.02,0.06,0.0,5151.0,0.0,55589.59,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.792
2025-02-14,5151.0,55496.87,1.54,0.02,0.06,0.0,5151.0,0.0,55496.87,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.774
2025-02-17,5151.0,55692.61,2.5,0.02,0.06,0.0,5151.0,0.0,55692.61,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.812
2025-02-18,5151.0,55702.91,2.43,0.02,0.06,0.0,5151.0,0.0,55702.91,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.814
2025-02-19,5151.0,55579.29,3.58,0.02,0.06,0.0,5151.0,0.0,55579.29,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.79
2025-02-20,6651.0,71804.2,4.88,0.02,0.07,0.0,6651.0,0.0,71804.2,1500.0,,,,,,,1500.0,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.796
2025-02-21,6651.0,71897.31,4.86,0.02,0.07,0.0,6651.0,0.0,71897.31,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.81
2025-02-24,6651.0,71884.01,4.86,0.02,0.07,0.0,6651.0,0.0,71884.01,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.808
2025-02-25,6651.0,71724.38,5.35,0.02,0.07,0.0,6651.0,0.0,71724.38,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.784
2025-02-26,6651.0,71937.22,5.75,0.02,0.07,0.0,6651.0,0.0,71937.22,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.816
2025-02-27,6651.0,71990.42,5.33,0.02,0.07,0.0,6651.0,0.0,71990.42,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.824
2025-02-28,6651.0,72096.84,5.43,0.02,0.07,0.0,6651.0,0.0,72096.84,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.84
2025-03-03,6651.0,72070.24,5.43,0.02,0.07,0.0,6651.0,0.0,72070.24,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.836
2025-03-04,6651.0,71884.01,4.94,0.02,0.07,0.0,6651.0,0.0,71884.01,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.808
2025-03-05,6651.0,71830.8,5.13,0.02,0.07,0.0,6651.0,0.0,71830.8,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.8
2025-03-06,6651.0,71511.55,5.79,0.02,0.07,0.0,6651.0,0.0,71511.55,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.752
2025-03-07,6651.0,71551.46,5.77,0.02,0.07,0.0,6651.0,0.0,71551.46,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.758
2025-03-10,6651.0,71338.63,5.84,0.02,0.07,0.0,6651.0,0.0,71338.63,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.726
2025-03-11,6651.0,71285.42,5.14,0.02,0.07,0.0,6651.0,0.0,71285.42,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.718
2025-03-12,6651.0,71298.72,3.56,0.02,0.07,0.0,6651.0,0.0,71298.72,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.72
2025-03-13,6651.0,71006.08,3.32,0.02,0.07,0.0,6651.0,0.0,71006.08,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.676
2025-03-14,1500.0,16092.0,0.75,0.0,0.02,0.0,1500.0,0.0,16092.0,,,,0.05,,5151.0,,,,,,0.02,,100.0,22.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.2255,10.728
2025-03-17,1500.0,16083.0,0.81,0.0,0.02,0.0,1500.0,0.0,16083.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.722
2025-03-18,1500.0,16098.0,0.8,0.0,0.02,0.0,1500.0,0.0,16098.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.732
2025-03-19,1500.0,16134.0,0.78,0.0,0.02,0.0,1500.0,0.0,16134.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.756
2025-03-20,1500.0,16149.0,0.78,0.0,0.02,0.0,1500.0,0.0,16149.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.766
2025-03-21,1500.0,16119.0,0.79,0.0,0.02,0.0,1500.0,0.0,16119.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.746
2025-03-24,1500.0,16134.0,0.78,0.0,0.02,0.0,1500.0,0.0,16134.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.756
2025-03-25,1500.0,16128.0,0.73,0.0,0.02,0.0,1500.0,0.0,16128.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.752
2025-03-26,1500.0,16107.0,0.72,0.0,0.02,0.0,1500.0,0.0,16107.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.738
2025-03-27,1500.0,16092.0,0.71,0.0,0.02,0.0,1500.0,0.0,16092.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.728
2025-03-28,1500.0,16080.0,0.7,0.0,0.02,0.0,1500.0,0.0,16080.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.72
2025-03-31,1500.0,15996.0,0.68,0.0,0.02,0.0,1500.0,0.0,15996.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.664
2025-04-01,1500.0,16086.0,0.69,0.0,0.02,0.0,1500.0,0.0,16086.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.724
2025-04-02,1500.0,16074.0,0.7,0.0,0.02,0.0,1500.0,0.0,16074.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.716
2025-04-03,1500.0,15984.0,0.7,0.0,0.02,0.0,1500.0,0.0,15984.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.656
2025-04-04,1500.0,15834.0,0.68,0.0,0.02,0.0,1500.0,0.0,15834.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.556
2025-04-07,1500.0,15669.0,0.65,0.01,0.02,0.0,1500.0,0.0,15669.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.446
2025-04-08,1500.0,15792.0,0.5,0.01,0.02,0.0,1500.0,0.0,15792.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.528
2025-04-09,1500.0,15639.0,0.46,0.01,0.02,0.0,1500.0,0.0,15639.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.426
2025-04-10,1500.0,15837.0,0.43,0.01,0.02,0.0,1500.0,0.0,15837.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.558
2025-04-11,1500.0,15792.0,0.43,0.01,0.02,0.0,1500.0,0.0,15792.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.528
2025-04-14,1500.0,15921.0,0.43,0.01,0.02,0.0,1500.0,0.0,15921.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.614
2025-04-15,1500.0,15975.0,0.45,0.01,0.02,0.0,1500.0,0.0,15975.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.65
2025-04-16,1500.0,16008.0,0.45,0.01,0.02,0.0,1500.0,0.0,16008.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.672
2025-04-17,1500.0,16059.0,0.45,0.01,0.02,0.0,1500.0,0.0,16059.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.706
2025-04-18,1500.0,16059.0,0.17,0.01,0.02,0.0,1500.0,0.0,16059.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,
2025-04-21,1500.0,16059.0,0.17,0.01,0.02,0.0,1500.0,0.0,16059.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.02,,1500.0,,,,,,0.0,,0.0,0.0,1500.0,16065.0,0.02,0.0,,0.0,,0.0,10.71
2025-04-23,1500.0,16179.0,0.17,0.01,0.02,0.0,1500.0,0.0,16179.0,,,,,,,,,,1500.0,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.786
2025-04-24,1500.0,16206.0,0.18,0.01,0.02,0.0,1500.0,0.0,16206.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.804
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.02,,1500.0,,,,,,0.0,,0.0,0.0,1400.0,15164.8,0.02,0.0,,0.0,,0.0,10.832
2025-04-28,1500.0,16197.0,0.18,0.01,0.02,0.0,1500.0,0.0,16197.0,,,,,,,,,,1500.0,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.798
