,XFAB FP Equity_DX_SI_QTY,XFAB FP Equity_DX_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,XFAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,XFAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,XFAB FP Equity_DX_SI_MV,XFAB FP Equity_DX_DSS,XFAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY,XFAB FP Equity_DX_BROKER_SI_QTY,XFAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,XFAB FP Equity_DX_BROKER_SI_MV_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,XFAB FP Equity_DX_BROKER_SI_MV_INC_x,XFAB FP Equity_DX_SUPPLY_SI_MV_NEW,XFAB FP Equity_DX_BROKER_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_NEW,XFAB FP Equity_DX_SUPPLY_SI_MV_DEC,XFAB FP Equity_DX_BROKER_SI_QTY_INC,XFAB FP Equity_DX_SUPPLY_SI_QTY_DEC,XFAB FP Equity_DX_BROKER_SI_MV_NEW_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,XFAB FP Equity_DX_BROKER_SI_MV_INC_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,XFAB FP Equity_DX_BROKER_SI_MV_ADD,XFAB FP Equity_DX_SUPPLY_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV,XFAB FP Equity_DX_BROKER_SI_MV_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV_RMV,XFAB FP Equity_DX_BROKER_SI_MV_RMV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,XFAB FP Equity_DX_UTILIZATION_QUANTITY,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,XFAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_MV,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,XFAB FP Equity_DX_BROKER_SI_CON_RATIO,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,XFAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10270.0,,,,,,,,,,,10270.0,,,,0.0,,,,0.0,0.0,2001256.0,16430311.76,,16.57,0.0,15.23,0.0,83.6,0.0
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2780.0,0.09,,1035.0,,,10270.0,,,,0.09,2780.0,0.01,7980.0,,0.0,,,,0.0,0.0,2001268.0,16570499.04,,16.29,0.0,32.11,0.0,66.03,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,,,,,10760.0,,,,0.1,,,,,0.0,,,,0.0,0.0,3155383.0,25211510.17,,25.84,0.0,36.76,0.0,60.4,0.0
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3155383.0,24895971.87,,24.23,0.0,36.28,0.0,60.87,0.0
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3155398.0,25558723.8,,24.01,0.0,35.67,0.0,61.49,0.0
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3155470.0,25117541.2,,24.39,0.0,36.51,0.0,60.65,0.0
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3155470.0,25717080.5,,24.19,0.0,35.62,0.0,61.53,0.0
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3155470.0,24391783.1,,24.51,0.0,37.06,0.0,60.09,0.0
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3155470.0,24833548.9,,23.63,0.0,35.77,0.0,61.4,0.0
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.1,,13210.0,,,,,,,23480.0,0.0,0.2,,,0.0,0.0,3155470.0,24644220.7,,23.91,0.0,18.47,0.0,77.9,0.0
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.08,,10270.0,,,,,,,,0.0,,,,0.0,0.0,3162062.0,25201634.14,,23.86,0.0,2.27,0.0,95.57,0.0
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,25391357.86,,24.6,0.0,2.27,0.0,95.56,0.0
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,25644322.82,,24.32,0.0,2.26,0.0,95.57,0.0
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,25928908.4,,24.46,0.0,2.27,0.0,95.56,0.0
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,26434838.32,,24.64,0.0,2.27,0.0,95.58,0.0
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,26118632.12,,24.98,0.0,2.26,0.0,95.53,0.0
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,27035630.1,,24.78,0.0,2.27,0.0,95.6,0.0
2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,26624562.04,,25.37,0.0,2.26,0.0,95.53,0.0
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2000.0,,,2000.0,,,,,,,,2000.0,0.02,,,0.0,,,,0.0,0.0,3162062.0,26624562.04,,25.12,0.0,4.66,0.0,91.1,0.0
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19000.0,0.18,,,,,19000.0,,,,0.18,19000.0,,,,0.0,,,,0.0,0.0,3162062.0,26751044.52,,25.1,0.0,33.82,0.0,63.24,0.0
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,26940768.24,,25.14,0.0,33.68,0.0,63.37,0.0
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,27636421.88,,25.79,0.0,33.19,0.0,63.86,0.0
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,27193733.2,,25.71,0.0,23.49,0.0,74.41,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.25,,28219.0,,,,,,,28219.0,0.0,0.24,,,0.0,0.0,3162062.0,29502038.46,,25.65,0.0,39.16,0.0,55.7,0.0
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.16,,19000.0,,,,,,,19000.0,0.0,0.18,,,0.0,0.0,3162062.0,30197692.1,,27.03,0.0,10.21,0.0,79.37,0.0
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,29691762.18,,27.33,0.0,10.18,0.0,79.4,0.0
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.02,,2000.0,,,,,,,3035.0,0.0,0.03,,,0.0,0.0,3162062.0,30355795.2,,27.07,0.0,6.0,0.0,94.0,0.0
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,30703622.02,,27.41,0.0,6.03,0.0,93.97,0.0
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3162062.0,30039589.0,,27.63,0.0,6.12,0.0,93.88,0.0
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163229.0,30240469.24,,27.28,0.0,6.04,0.0,93.96,0.0
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163229.0,28690487.03,,27.38,0.0,6.21,0.0,93.79,0.0
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163229.0,28152738.1,,26.86,0.0,6.12,0.0,93.88,0.0
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163229.0,29323132.83,,26.08,0.0,5.95,0.0,94.05,0.0
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163229.0,29607823.44,,26.78,0.0,6.03,0.0,93.97,0.0
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163260.0,29734644.0,,26.96,0.0,6.05,0.0,93.95,0.0
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163319.0,30146430.07,,27.04,0.0,6.02,0.0,93.98,0.0
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163319.0,30241329.64,,27.39,0.0,6.05,0.0,93.95,0.0
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163319.0,30652561.11,,27.39,0.0,6.02,0.0,93.98,0.0
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163319.0,31032159.39,,27.61,0.0,6.03,0.0,93.97,0.0
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6000.0,,,6000.0,,,,,,,,6000.0,0.06,,,0.0,,,,0.0,0.0,3163319.0,29355600.32,,27.93,0.0,26.36,0.0,69.06,0.0
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163319.0,29007635.23,,26.82,0.0,27.05,0.0,68.5,0.0
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163319.0,29577032.65,,26.6,0.0,27.0,0.0,68.62,0.0
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3163319.0,28311705.05,,26.94,0.0,27.19,0.0,68.3,0.0
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3167920.0,29525014.4,,26.24,0.0,27.28,0.0,68.4,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.05,,6000.0,,,,,,,6000.0,0.0,0.06,,,0.0,0.0,3167920.0,29556693.6,,27.03,0.0,6.06,0.0,93.94,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3172694.0,30711677.92,,26.97,0.0,5.96,0.0,94.04,0.0
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3173686.0,29293121.78,,27.58,0.0,6.2,0.0,93.8,0.0
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4000.0,,,,,,,,,0.04,,,0.0,,,,0.0,0.0,3173686.0,29102700.62,,26.86,0.0,19.87,0.0,75.26,0.0
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,,,,3000.0,,,,0.03,,,3000.0,,0.0,,,,0.0,0.0,3177184.0,28435796.8,,26.71,0.0,27.11,0.0,57.79,0.0
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11000.0,0.13,,,,,14000.0,,,,0.13,11000.0,,,,0.0,,,,0.0,0.0,3177184.0,30532738.24,,26.34,0.0,38.06,0.0,52.29,0.0
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3177184.0,30024388.8,,27.6,0.0,38.49,0.0,51.5,0.0
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3177184.0,29388952.0,,27.31,0.0,38.1,0.0,51.96,0.0
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4000.0,0.0,0.04,,,0.0,0.0,3177184.0,28944146.24,,27.35,0.0,41.86,0.0,47.07,0.0
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3177184.0,28753515.2,,26.63,0.0,32.1,0.0,59.35,0.0
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30413.0,,0.13,,14000.0,,,,,0.28,30413.0,,0.0,,,,0.0,0.0,3177184.0,28372253.12,,26.59,0.0,27.45,0.0,47.17,0.0
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.16,0.0,0.0,3177184.0,29166549.12,,26.22,0.0,33.33,0.0,64.55,0.0
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.07,,7749.0,,,,,,,7749.0,0.0,0.07,,,0.0,0.0,3177184.0,28817058.88,,27.07,0.0,3.19,0.0,96.81,0.0
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,92100.0,,,,,,,,,0.88,92100.0,,0.0,,,,0.0,0.0,3177184.0,28531112.32,,26.51,0.0,0.78,0.0,99.22,0.0
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3180908.0,28310081.2,,26.36,0.0,0.78,0.0,99.22,0.0
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15000.0,,,15000.0,,,,,,,,15000.0,0.14,,,0.0,,,,0.0,0.0,3185732.0,28257442.84,,26.28,0.0,19.39,0.0,79.98,0.0
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3185732.0,28639730.68,,26.26,0.0,19.47,0.0,79.9,0.0
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60000.0,,,,,,,,,0.57,60000.0,,0.0,,,,0.0,0.0,3185732.0,28703445.32,,26.91,0.0,28.36,0.0,57.36,0.0
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3185732.0,29117590.48,,26.48,0.0,28.39,0.0,57.32,0.0
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3185732.0,29882166.16,,26.48,0.0,28.47,0.0,57.32,0.0
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3185732.0,29436163.68,,27.23,0.0,28.48,0.0,57.5,0.0
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.14,,15000.0,,,,,,,15000.0,0.0,0.14,,,0.0,0.0,3185732.0,29213162.44,,26.91,0.0,33.31,0.0,66.17,0.0
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,164.0,,,,,,,164.0,0.0,0.0,,,0.0,0.0,3185732.0,29213162.44,,26.81,0.0,33.33,0.0,66.15,0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3188181.0,29139974.34,,26.97,0.0,33.35,0.0,66.13,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30000.0,0.29,,,,,30000.0,,,,0.29,30000.0,,3000.0,,0.0,,,,0.0,0.0,3188181.0,30032665.02,,29.27,0.0,42.2,0.0,56.05,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3190467.0,29320391.73,,27.4,0.0,41.81,0.0,56.42,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2937.0,,0.0,,,,0.0,0.0,3190467.0,29767057.11,,26.87,0.0,42.36,0.0,55.89,0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3190467.0,28873726.35,,26.99,0.0,42.0,0.0,56.23,0.0
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5000.0,,,5000.0,,0.06,,4061.0,,,,5000.0,0.05,,1124.0,0.0,0.02,,,0.0,0.0,3198562.0,29426770.4,,26.68,0.0,40.62,0.0,53.4,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1500.0,,,,,,,,,,,1500.0,,,,0.0,,,,0.0,0.0,3203385.0,29182837.35,,27.05,0.0,39.95,0.0,53.49,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3210733.0,30726714.81,,26.93,0.0,40.19,0.0,53.23,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2128.0,,0.25,,28876.0,,,,,0.02,2128.0,28876.0,0.0,0.28,,,0.0,0.0,3210733.0,30919358.79,,27.9,0.0,30.22,0.0,61.23,0.0
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2,,20676.0,,,,,,6500.0,20676.0,0.0,0.19,,,0.0,0.0,3217533.0,31917927.36,,28.02,0.0,32.23,0.0,55.28,0.0
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.05,,5173.0,,,,,,3045.0,2128.0,0.0,0.02,,,0.0,0.0,3221507.0,31184187.76,,28.6,0.0,32.68,0.0,56.05,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.06,,6500.0,,,,,,,,0.0,,,,0.0,0.0,3224804.0,31054862.52,,28.72,0.0,33.9,0.0,57.99,0.0
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.58,,59360.0,,,,,,,59360.0,0.0,0.62,,,0.0,0.0,3224804.0,30442149.76,,28.3,0.0,8.03,0.0,87.5,0.0
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,237486.0,,0.0,,,,0.0,0.0,3224804.0,29958429.16,,28.03,0.0,29.74,0.0,65.96,0.0
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.78,,130986.0,,1.1,284118.0,116713.0,,,2.78,,1.3,257449.0,,0.0,,,,0.0,0.0,3227760.0,29275783.2,,27.79,0.0,29.0,0.0,68.39,0.0
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.96,,7527.0,,0.47,207449.0,50000.0,,,1.96,,0.07,7527.0,,0.0,,,,0.0,0.0,3232161.0,28701589.68,,26.94,0.0,48.51,0.0,48.54,0.0
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15254.0,0.14,,,,0.26,15254.0,24265.0,,,0.14,15254.0,,,24265.0,0.0,0.29,,,0.0,0.0,3232161.0,25631036.73,,26.48,0.0,45.79,0.0,49.18,0.0
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.15,,15826.0,,,,,,,14826.0,0.0,0.15,,,0.0,0.0,3234554.0,26426306.18,,24.73,0.0,44.71,0.0,52.36,0.0
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.01,,8171.0,,,,,,,8171.0,0.0,0.0,,,0.0,0.0,3234554.0,26814452.66,,25.25,0.0,47.25,0.0,50.78,0.0
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12034.0,,0.03,,8527.0,,,,,0.1,12034.0,8527.0,0.0,0.02,,,0.0,0.0,3234554.0,26458651.72,,25.46,0.0,45.23,0.0,49.82,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2452.0,0.02,,50000.0,,,2452.0,,,,0.02,2452.0,0.41,,12448.0,0.0,0.17,,,0.0,0.0,3234554.0,26393960.64,,24.96,0.0,41.46,0.0,47.4,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30120.0,,,42154.0,,0.11,,12448.0,,,,30120.0,0.38,,28043.0,0.0,0.25,,,0.0,0.0,3234554.0,27655436.7,,25.19,0.0,38.95,0.0,46.84,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11856.0,0.1,,,,0.71,11856.0,93065.0,,,0.1,11856.0,,26000.0,77056.0,0.0,0.64,,,0.0,0.0,3246491.0,28406796.25,,26.13,0.0,30.98,0.0,49.48,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2804.0,0.06,,,,,4804.0,,,,0.06,2804.0,,2000.0,,0.0,,,,0.0,0.0,3246491.0,29153489.18,,26.46,0.0,30.9,0.0,49.39,0.0
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6000.0,,,6000.0,,,,,,,,6000.0,0.05,,27783.0,0.0,0.23,,,0.0,0.0,3262326.0,27925510.56,,27.15,0.0,28.39,0.0,50.41,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,,,0.45,4269.0,47338.0,,,0.03,,,2000.0,19555.0,0.0,0.2,,,0.0,0.0,3268846.0,28569714.04,,26.25,0.0,26.38,0.0,51.11,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19288.0,,,17019.0,,0.05,,8123.0,,,,19288.0,0.15,,5123.0,0.0,0.04,,,0.0,0.0,3289371.0,28189909.47,,27.02,0.0,25.56,0.0,50.5,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2000.0,0.02,,,,0.2,2000.0,21310.0,,,0.02,2000.0,,,21310.0,0.0,0.22,,,0.0,0.0,3292937.0,27858247.02,,26.63,0.0,22.97,0.0,50.69,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,61920.0,0.5,,6638.0,,0.07,55282.0,7432.0,,,0.5,61920.0,0.06,,57432.0,0.0,0.5,,,0.0,0.0,3292937.0,29537644.89,,26.31,0.0,21.96,0.0,50.89,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16910.0,0.1,,,,0.39,11714.0,48129.0,,,0.1,16910.0,,,52933.0,0.0,0.44,,,0.0,0.0,3298488.0,29686392.0,,27.17,0.0,20.18,0.0,48.55,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.03,,5264.0,,,,,,,5264.0,0.0,0.04,,,0.0,0.0,3299474.0,26098839.34,,26.98,0.0,20.38,0.0,49.28,0.0
