,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_x,AI FP Equity_y,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity,AI FP Equity
2024-04-19,4523520.0,849336115.2,0.86,8.21,0.86,848.33,0.0,728391825.52,2173696.0,3879377.0,408133160.96,,,,,,,,17.52,,93138.0,,,,,,,60683.0,408.18,12.57,,,2.04,2.04,104492144.0,19619444957.44,,19534.56,2.05,35.99,0.3178,38.4,0.0424
2024-04-22,4508014.0,846965670.32,0.86,8.09,0.86,848.14,0.0,734142978.8,2157190.0,3907510.0,405292857.2,,,28133.0,6.8,,,,8.12,28133.0,44639.0,,,6.8,28133.0,,,,406.85,,,,2.03,2.03,104366824.0,19608438893.12,,19604.16,2.03,36.8,0.3244,38.51,0.0423
2024-04-23,4594872.0,875598808.32,0.88,8.31,0.88,872.86,0.0,761166766.08,2257978.0,3994368.0,430280287.68,,,172788.0,31.45,,,,13.52,158858.0,72000.0,,,31.45,172788.0,,,72000.0,428.2,13.51,,,2.12,2.12,104182624.0,19853040829.44,,19605.48,2.14,37.92,0.3376,39.36,0.0432
2024-04-24,4466052.0,831310919.28,0.85,8.06,0.85,850.64,0.0,711380731.14,2317381.0,3821751.0,431357299.34,,,,2.99,,42690.0,,,15606.0,,,,2.99,,8.82,59403.0,230913.0,448.92,40.48,,,2.18,2.18,104159200.0,19388193488.0,,19719.97,2.23,34.45,0.3244,40.78,0.0419
2024-04-25,4502525.0,826753640.5,0.86,7.91,0.86,839.44,0.0,711437526.2,2414379.0,3874510.0,443328271.98,,,62721.0,17.13,,18900.0,,1.09,96446.0,3206.0,,,17.13,62721.0,3.52,37483.0,62587.0,455.54,20.4,,,2.27,2.27,104180816.0,19129681433.92,,19288.59,2.31,34.26,0.3083,38.89,0.0422
2024-04-26,4747000.0,879049460.0,0.91,8.15,0.9,882.82,0.0,753827225.58,2709751.0,4070781.0,501791690.18,,,50703.0,72.42,,,,17.7,387318.0,87316.0,,,72.42,50703.0,,331985.0,191047.0,504.31,39.73,,,2.54,2.54,104102888.0,19277772799.84,,19175.07,2.56,32.6,0.272,34.37,0.0444
2024-04-29,4557821.0,840462192.4,0.87,7.84,0.87,849.28,0.0,719252568.8,2622391.0,3900502.0,483568900.4,,,,0.51,,,,15.14,2750.0,87360.0,,,0.51,,,,173029.0,491.58,29.55,,,2.44,2.44,104897496.0,19343098262.4,,19374.23,2.47,33.83,0.2825,34.62,0.0424
2024-04-30,4652413.0,855485702.44,0.89,8.06,0.89,864.06,0.0,731885795.68,2574941.0,3980236.0,473480151.08,,,15358.0,18.82,,,,11.97,109942.0,62808.0,,,18.82,15358.0,,,30208.0,481.54,5.98,,,2.37,2.37,105956232.0,19483231940.16,,19551.76,2.4,33.22,0.286,35.93,0.0429
2024-05-01,4595987.0,845110089.56,0.88,8.29,0.88,850.71,0.0,721510182.8,2574941.0,3923810.0,473480151.08,,,,,,,,,,,,,,,,,56426.0,478.68,11.95,,,2.37,2.37,106168720.0,19522304233.6,,19502.74,2.4,33.62,0.2841,35.08,0.0423
2024-05-02,3699192.0,669775703.52,0.71,6.67,0.7,683.07,0.0,548071335.9,2538204.0,3027015.0,459567216.24,,,,7.2,,,,10.4,39378.0,56426.0,,,7.2,,,19689.0,936173.0,471.67,172.26,,,2.34,2.34,105987424.0,19190082989.44,,19378.03,2.38,41.5,0.3657,42.77,0.0341
2024-05-03,3647193.0,658755999.66,0.7,6.41,0.7,664.71,0.0,537592671.88,2471877.0,2976374.0,446470423.74,,,,,,,,14.2,,66327.0,,,,,,,50641.0,451.28,15.41,,,2.28,2.28,106014776.0,19148388841.12,,19137.9,2.3,42.31,0.3701,42.51,0.0336
2024-05-06,3655229.0,664886155.1,0.7,6.4,0.7,666.41,0.0,543180866.9,2991270.0,2986151.0,544112013.0,,,8099.0,7.95,,,,15.8,44777.0,84716.0,,,7.95,8099.0,,596010.0,35000.0,545.14,6.34,,,2.76,2.76,105352728.0,19163661223.2,,19061.02,2.78,42.34,0.3714,42.38,0.0337
2024-05-07,3733811.0,686946547.78,0.71,6.58,0.71,683.95,0.0,563260841.34,2494449.0,3061533.0,458928727.02,,,35592.0,12.71,,13314.0,,103.38,62068.0,567850.0,,,12.71,35592.0,2.55,35437.0,,456.08,,,,2.31,2.31,105643096.0,19436216802.08,,19288.29,2.31,41.52,0.3669,42.56,0.0345
2024-05-08,4474095.0,834597681.3,0.85,7.9,0.85,848.2,0.0,533292490.56,3281739.0,2858864.0,612175593.06,,,118874.0,6.86,,,,27.72,37000.0,158163.0,,,6.86,118874.0,,826579.0,239669.0,608.71,26.19,,,3.0,3.0,105950304.0,19763969708.16,,19581.48,3.01,34.05,0.2795,34.73,0.041
2024-05-09,4663367.0,871863094.32,0.89,8.46,0.89,873.51,0.0,574589402.88,3394221.0,3073328.0,634583558.16,,,,59.15,,,,33.0,298000.0,188118.0,,,59.15,,,300600.0,83536.0,637.33,32.82,,,3.1,3.1,106013856.0,19820350517.76,,19752.71,3.13,33.28,0.3064,39.88,0.0426
2024-05-10,4500006.0,839881119.84,0.86,8.27,0.86,846.39,0.0,558353717.12,3304967.0,2991608.0,616839040.88,,,,1.87,,,,16.34,10014.0,99268.0,,,1.87,,,10014.0,91734.0,624.14,17.16,,,3.02,3.02,106135040.0,19809043865.6,,19830.28,3.05,34.36,0.3227,41.45,0.0411
2024-05-13,4233712.0,787555106.24,0.81,7.74,0.81,794.57,0.0,509993920.16,3288673.0,2741608.0,611758951.46,,,2338.0,,,,,5.56,,29652.0,,,,2338.0,,11020.0,250000.0,619.49,47.08,,,3.0,3.0,106256080.0,19765756001.6,,19794.8,3.03,30.69,0.3259,44.03,0.0386
2024-05-14,3638884.0,678797421.36,0.7,6.69,0.69,682.5,0.0,390465901.08,3418670.0,2093202.0,637718701.8,,,75915.0,13.05,,14000.0,,104.27,76419.0,555963.0,,,13.05,75915.0,2.81,610045.0,738825.0,642.84,137.5,,,3.12,3.12,106082640.0,19788655665.6,,19734.34,3.15,21.8,0.3522,52.81,0.0332
2024-05-15,3603964.0,673508792.32,0.69,6.73,0.69,676.22,0.0,394123192.32,3484574.0,2108964.0,651197189.12,,,93799.0,0.39,,75000.0,,5.58,2105.0,30000.0,,,0.39,93799.0,13.79,2105.0,61343.0,655.58,11.13,,,3.18,3.18,106096032.0,19827226460.16,,19755.09,3.21,22.05,0.3422,51.65,0.0329
2024-05-16,3343317.0,618781110.36,0.64,6.28,0.64,629.07,0.0,390049622.2,3244483.0,2107465.0,600488913.64,,,39481.0,0.68,,,,51.44,101.0,279572.0,,,0.68,39481.0,,,1600.0,610.89,0.3,,,2.97,2.97,106180208.0,19651832896.64,,19783.96,3.0,16.94,0.367,55.63,0.0306
2024-05-17,5232839.0,954678821.05,1.0,10.03,1.0,983.61,1.0,342185989.07,3727792.0,1875609.0,680098140.16,,,13081.0,1.32,,,,4.74,7091.0,25373.0,,,1.32,13081.0,,495601.0,238947.0,698.45,39.52,,,3.43,3.43,104846544.0,19128196953.32,,19415.05,3.47,10.86,0.5158,70.13,0.0482
2024-05-20,3322366.0,616232445.68,0.63,6.29,0.63,630.6,0.0,367120564.0,3205648.0,1979300.0,594583591.04,,,99548.0,1.87,,180000.0,,152.81,10104.0,824154.0,,,1.87,99548.0,33.42,202462.0,86413.0,602.64,15.24,,,2.94,2.94,105888392.0,19640178948.16,,19656.59,2.97,18.96,0.2899,46.89,0.0305
2024-05-21,4798942.0,886172629.72,0.92,9.34,0.92,904.21,0.0,343270937.1,3061608.0,1858935.0,565356533.28,,,1150.0,,,,,27.11,,145540.0,,,,1150.0,,350.0,120365.0,574.5,21.75,,,2.8,2.8,106092992.0,19591131902.72,,19657.34,2.84,13.19,0.4204,61.89,0.044
2024-05-22,2902905.0,530651034.0,0.55,5.66,0.55,552.37,0.0,359434338.8,2667611.0,1966271.0,487639290.8,,,1000.0,20.13,,,,97.11,107336.0,519797.0,,,20.13,1000.0,,124800.0,,498.65,,,,2.45,2.45,106332256.0,19437536396.8,,19602.29,2.48,19.45,0.3582,55.04,0.0266
2024-05-23,3202618.0,581979742.96,0.61,6.32,0.61,604.44,0.0,396002225.08,2793131.0,2179189.0,507567765.32,,,,20.56,,136653.0,,2.72,113000.0,14580.0,,,20.56,,25.0,140100.0,36735.0,518.1,8.17,,,2.56,2.56,106218584.0,19302041084.48,,19395.12,2.6,19.31,0.2942,48.94,0.0294
2024-05-24,3237531.0,590007649.44,0.62,6.44,0.62,609.9,0.0,396586132.0,2731475.0,2176175.0,497784004.0,,,7326.0,7.67,,4750.0,,17.84,43625.0,97420.0,,,7.67,7326.0,0.87,40647.0,51389.0,505.27,9.35,2.23,,2.51,2.51,106111176.0,19337700714.24,12209.0,19296.53,2.55,17.61,0.2849,48.53,0.0297
2024-05-27,3033925.0,557271344.0,0.58,6.14,0.58,573.72,0.0,389935374.08,2464080.0,2122906.0,452602214.4,,,1250.0,2.09,,,,49.02,11000.0,269946.0,,,2.09,1250.0,,1301.0,64269.0,458.89,11.7,,,2.26,2.26,106329768.0,19530651786.24,,19401.93,2.31,18.74,0.3198,51.64,0.0279
2024-05-28,2400163.0,435725591.02,0.46,4.96,0.46,456.82,0.0,277654174.52,1963920.0,1529438.0,356530036.8,,,85440.0,,,,,124.3,,676976.0,,,,85440.0,,91376.0,593468.0,367.89,110.35,,,1.81,1.81,106831720.0,19394230448.8,,19564.96,1.85,23.53,0.276,43.98,0.0221
2024-05-29,3354742.0,601035576.72,0.64,6.96,0.64,627.16,0.0,262938978.36,1908763.0,1467621.0,341973979.08,,,,,,,,12.28,,66825.0,,,,,,11668.0,61817.0,355.5,12.39,,,1.75,1.75,106884096.0,19149354639.36,,19378.71,1.8,17.15,0.4296,62.22,0.0308
2024-05-30,2781499.0,501838049.58,0.53,5.78,0.53,511.21,0.0,169129857.66,1865718.0,937423.0,336612841.56,,,35602.0,,,,,14.14,,78647.0,,,,35602.0,,,530198.0,344.74,104.86,,,1.72,1.72,106895400.0,19286068068.0,,19171.88,1.77,21.02,0.3586,54.34,0.0256
2024-05-31,2290326.0,413312229.96,0.44,4.74,0.44,424.22,0.0,258812122.8,1931372.0,1434180.0,348535391.12,,,22080.0,89.42,,1500.0,,0.02,495257.0,135.0,,,89.42,22080.0,0.28,43709.0,,357.7,,,,1.74,1.74,108859856.0,19644849613.76,,19630.3,1.79,25.3,0.2731,42.37,0.0207
2024-06-03,1630998.0,297983334.6,0.31,3.15,0.31,294.87,0.0,240588860.4,1338221.0,1316852.0,244492976.7,,,,0.32,,,,117.01,1672.0,594823.0,,,0.32,,,1672.0,119000.0,241.37,22.4,,,1.21,1.21,109292032.0,19967654246.4,,19752.28,1.21,22.0,0.3564,54.54,0.0147
2024-06-04,2294561.0,418206687.86,0.44,4.48,0.44,425.25,0.0,382907300.1,2125014.0,2100885.0,387305051.64,,,117767.0,150.14,,,,54.15,784033.0,297951.0,,,150.14,117767.0,,966977.0,,389.44,,,,1.91,1.91,108965304.0,19860016307.04,,19885.24,1.92,7.74,0.5347,72.03,0.0207
2024-06-05,2166916.0,400186046.88,0.41,4.23,0.41,401.23,0.0,357609180.96,1930239.0,1936372.0,356476538.52,,,,0.25,,115587.0,,63.53,1400.0,347230.0,,,0.25,,21.15,152455.0,281500.0,353.08,52.09,,,1.75,1.75,108297440.0,20000371219.2,,19809.42,1.75,7.23,0.5273,71.63,0.0197
2024-06-06,2437400.0,452137700.0,0.47,4.81,0.46,451.12,0.0,409780259.0,1572799.0,2209058.0,291754214.5,,,,58.15,,9466.0,,107.68,319559.0,593007.0,,,58.15,,1.75,235567.0,56339.0,291.33,10.31,,,1.42,1.42,108883432.0,20197876636.0,,20113.47,1.43,6.59,0.5058,70.26,0.0221
2024-06-07,2451916.0,459194828.48,0.47,4.95,0.47,455.47,0.0,414901235.68,1579022.0,2215406.0,295719240.16,,,11901.0,12.55,,,,13.22,76425.0,71686.0,,,12.55,11901.0,,66008.0,70077.0,294.56,12.92,,,1.43,1.43,109057736.0,20424332798.08,,20320.42,1.43,6.56,0.5052,70.19,0.0222
2024-06-10,2498106.0,419981580.72,0.43,5.15,0.43,469.55,0.0,375485260.32,1596908.0,2233436.0,268472172.96,,,,16.46,,,,14.57,88030.0,70408.0,,,16.46,,,88294.0,70000.0,298.9,9.97,,,1.44,1.44,109634992.0,18431834855.04,,19967.49,1.47,6.42,0.4492,65.96,0.0225
2024-06-11,2179139.0,361519160.1,0.38,4.31,0.38,386.8,0.0,317420119.8,1513126.0,1913322.0,251027603.4,,,62179.0,0.0,,,,30.62,1670.0,148778.0,,,0.0,62179.0,,2817.0,321784.0,256.47,68.83,,,1.34,1.34,111593360.0,18513338424.0,,18699.14,1.35,7.0,0.4049,62.27,0.0193
2024-06-12,3122003.0,528305347.66,0.54,6.06,0.54,537.64,0.0,416988539.6,2006286.0,2464180.0,339503716.92,,,270353.0,85.73,,66400.0,,16.25,525219.0,94873.0,,,85.73,270353.0,11.02,317680.0,40761.0,316.59,10.09,,,1.7,1.7,116083488.0,19643647839.36,,16978.42,1.83,18.99,0.2522,43.89,0.0264
2024-06-13,2824407.0,461169174.96,0.49,5.52,0.49,486.1,0.0,350147755.36,1571761.0,2144462.0,256637136.08,,,58372.0,0.07,,,,74.8,328.0,493225.0,,,0.07,58372.0,,328.0,320046.0,266.75,59.41,,,1.32,1.32,117712856.0,19220155127.68,,19802.27,1.33,21.84,0.2241,38.45,0.0237
2024-06-14,2727107.0,434373602.96,0.47,5.31,0.47,460.01,0.0,325483105.2,1516634.0,2043465.0,241569463.52,,,2042.0,5.92,,,,15.49,31750.0,81479.0,,,5.92,2042.0,,24310.0,132747.0,248.24,24.87,,,1.27,1.27,117586664.0,18729203841.92,,19108.03,1.28,23.59,0.2211,36.96,0.0229
2024-06-17,2448322.0,392661882.36,0.42,4.5,0.42,403.27,0.0,278207978.4,1327605.0,1734680.0,212921289.9,,,,,,,,37.42,,219029.0,,,,,,30000.0,308785.0,212.26,53.77,,,1.11,1.11,118129440.0,18945599587.2,,18815.23,1.12,25.77,0.2094,32.89,0.0205
2024-06-18,2104221.0,341430899.46,0.36,3.79,0.36,349.32,0.0,254064598.62,757702.0,1565787.0,122944726.52,,,,0.06,,,,91.63,360.0,577651.0,,,0.06,,,7748.0,169253.0,122.26,27.22,,,0.63,0.63,120390272.0,19534525534.72,,19347.33,0.63,24.1,0.2354,38.05,0.0174
2024-06-19,2091632.0,337547572.16,0.36,3.74,0.36,348.95,0.0,255538452.04,699536.0,1583458.0,112891119.68,,,2246.0,9.02,,,,10.7,52000.0,68858.0,,,9.02,2246.0,,8446.0,34329.0,114.29,5.48,,,0.58,0.58,120429184.0,19434861713.92,,19490.18,0.58,22.84,0.2378,38.07,0.0173
2024-06-20,1134656.0,186423980.8,0.2,2.02,0.2,187.36,0.0,122444575.0,567905.0,745250.0,93306791.5,,,1062.0,0.28,,4254.0,,21.63,1062.0,132693.0,,,0.28,1062.0,0.69,,843524.0,92.5,142.91,,,0.47,0.47,120348752.0,19773299953.6,,19536.81,0.47,24.76,0.1957,31.6,0.0094
2024-06-21,1058727.0,172445453.76,0.18,1.84,0.18,176.87,0.0,108402666.56,500678.0,665537.0,81550432.64,,,33153.0,6.24,,,,16.06,38287.0,100380.0,,,6.24,33153.0,,,118000.0,83.0,18.53,,,0.41,0.41,120444296.0,19617966932.48,,19754.61,0.42,17.9,0.1895,33.76,0.0088
2024-06-24,1225299.0,201880263.24,0.21,2.01,0.21,202.43,0.0,170517702.96,764526.0,1034946.0,125963303.76,,,202767.0,17.01,,311112.0,,41.08,113026.0,250031.0,,,17.01,202767.0,51.04,311112.0,54729.0,125.18,8.86,,,0.63,0.63,120016528.0,19773923153.28,,19567.35,0.64,24.07,0.1653,25.36,0.0101
2024-06-25,891439.0,148442422.28,0.15,1.43,0.15,149.0,0.0,117018766.12,452156.0,702731.0,75293017.12,,,2387.0,0.13,,,,51.27,387.0,314757.0,,,0.13,2387.0,,,332602.0,75.3,54.06,,,0.37,0.37,120586112.0,20079999370.24,,19932.27,0.38,18.37,0.1766,31.05,0.0074
2024-06-26,832994.0,137294071.08,0.14,1.3,0.14,139.65,0.0,92251731.84,566405.0,559712.0,93354872.1,,,3215.0,,,111016.0,,5.0,,32576.0,,,,3215.0,18.38,143610.0,254035.0,95.15,42.24,,,0.47,0.47,120520864.0,19864248804.48,,20025.13,0.47,24.82,0.1789,28.45,0.0069
2024-06-27,1294456.0,211617666.88,0.22,2.0,0.22,213.08,0.0,108563961.88,669665.0,664081.0,109476834.2,,,195438.0,38.12,,,,34.81,235385.0,204363.0,,,38.12,195438.0,,112185.0,131016.0,110.08,21.83,,,0.55,0.55,120381080.0,19679898958.4,,19785.33,0.55,5.52,0.6261,78.63,0.0107
2024-06-28,924406.0,149088199.68,0.16,1.42,0.16,150.95,0.0,74468620.8,501961.0,461735.0,80956270.08,,,,,,,,34.97,,210738.0,,,,,,43034.0,202346.0,81.89,33.89,,,0.42,0.42,120164336.0,19380104110.08,,19571.74,0.42,4.0,0.6395,79.58,0.0077
2024-07-01,810865.0,131862866.3,0.14,1.24,0.14,130.77,0.0,56899437.04,500263.0,349892.0,81352769.06,,,10460.0,,,,,2.13,,12158.0,,,,10460.0,,,111843.0,80.48,18.77,,,0.41,0.41,121967280.0,19834319073.6,,19688.93,0.41,4.56,0.6189,78.18,0.0066
2024-07-02,653741.0,106481334.08,0.11,0.99,0.11,106.9,0.0,44623744.96,419064.0,273967.0,68257144.32,,,,,,2407.0,,19.46,,123093.0,,,,,0.39,41894.0,78332.0,68.42,12.26,,,0.34,0.34,122232920.0,19909298009.6,,19873.15,0.34,5.67,0.4608,66.78,0.0053
2024-07-03,988400.0,162295280.0,0.17,1.48,0.17,162.12,0.0,112306232.0,343615.0,683960.0,56421583.0,,,,2.03,,400000.0,,13.11,12400.0,80854.0,,,2.03,,65.68,5405.0,2407.0,56.26,0.39,,,0.28,0.28,122254400.0,20074172480.0,,19926.58,0.28,36.02,0.3037,40.8,0.0081
2024-07-04,1058655.0,175101537.0,0.18,1.57,0.18,174.27,0.0,115646522.2,398208.0,699193.0,65863603.2,,,63646.0,,,25777.0,,6.01,,35394.0,,,,63646.0,4.17,26341.0,10544.0,65.37,1.67,,,0.32,0.32,122312488.0,20230485515.2,,20101.95,0.32,38.22,0.3105,39.68,0.0086
2024-07-05,1036647.0,169450318.62,0.18,1.53,0.18,170.86,0.0,111547719.36,392977.0,682416.0,64236020.42,,,,1.53,,,,4.32,9000.0,26567.0,,,1.53,,,21336.0,25777.0,64.97,4.17,,,0.32,0.32,122355752.0,20000271221.92,,20148.63,0.32,38.53,0.3391,43.03,0.0084
2024-07-08,590054.0,96627243.04,0.1,0.86,0.1,96.9,0.0,83229873.68,107128.0,508243.0,17543281.28,,,1.0,,,,,47.29,,285940.0,,,,1.0,,90.0,174173.0,17.52,28.79,,,0.09,0.09,122282712.0,20025016917.12,,20010.53,0.09,7.71,0.4758,67.75,0.0048
2024-07-09,747543.0,120204914.4,0.13,1.07,0.13,122.97,0.0,101441001.6,232067.0,630852.0,37316373.6,,,,5.34,,90059.0,,,32550.0,,,,5.34,,16.2,124939.0,,38.12,,,,0.19,0.19,122413272.0,19684054137.6,,19972.66,0.19,13.24,0.3107,52.4,0.0061
2024-07-10,908777.0,147312751.7,0.16,1.29,0.16,147.35,0.0,116493489.2,309407.0,718652.0,50154874.7,,,,14.15,,,,3.45,96800.0,20460.0,,,14.15,,,97800.0,9000.0,49.73,1.68,,,0.25,0.25,122228640.0,19813262544.0,,19682.79,0.25,30.79,0.2998,44.09,0.0074
2024-07-11,838559.0,137054082.96,0.15,1.19,0.15,136.86,0.0,113736425.04,279426.0,695891.0,45669385.44,,,576.0,7.87,,7886.0,,14.8,48000.0,92053.0,,,7.87,576.0,1.27,61496.0,78647.0,45.23,12.82,,,0.23,0.23,122249320.0,19980428860.8,,19831.95,0.23,14.11,0.2862,48.82,0.0068
2024-07-12,755054.0,125414469.4,0.13,1.07,0.13,124.94,0.0,100724701.0,240588.0,606410.0,39961666.8,,,2837.0,,,,,6.63,,41675.0,,,,2837.0,,,89481.0,39.31,14.28,,,0.2,0.2,122304448.0,20314768812.8,,20055.5,0.2,10.88,0.3281,54.47,0.0062
2024-07-15,771230.0,125833886.8,0.13,1.15,0.13,127.12,0.0,100915438.96,244668.0,618506.0,39920030.88,,,,2.19,,,,1.56,12096.0,9556.0,,,2.19,,,13636.0,,40.67,,,,0.2,0.2,122282752.0,19951653816.32,,20226.64,0.2,12.19,0.3144,52.58,0.0063
2024-07-16,854262.0,138988427.4,0.15,1.28,0.15,139.75,0.0,106120586.9,293959.0,652247.0,47827129.3,,,3888.0,10.79,,,,2.82,66291.0,17000.0,,,10.79,3888.0,,62403.0,32550.0,48.0,5.55,,,0.24,0.24,123820720.0,20145631144.0,,20198.06,0.24,26.83,0.3088,47.58,0.0069
2024-07-17,676294.0,111399147.68,0.12,1.01,0.12,111.26,0.0,91478899.2,154378.0,555360.0,25429144.16,,,,6.49,,,,22.81,40000.0,139581.0,,,6.49,,,,136887.0,25.09,22.55,,,0.12,0.12,123975912.0,20421312224.64,,20194.47,0.12,13.39,0.3989,60.83,0.0054
2024-07-18,657687.0,108610431.18,0.11,0.98,0.11,108.49,0.0,92107330.42,125251.0,557753.0,20683950.14,,,,0.04,,31300.0,,4.71,220.0,29127.0,,,0.04,,5.16,,29127.0,20.56,4.6,,,0.1,0.1,124144856.0,20501281519.84,,20473.7,0.1,10.64,0.4118,62.34,0.0053
2024-07-19,657525.0,107202876.0,0.11,0.98,0.11,107.95,0.0,87618185.12,193917.0,537403.0,31616227.68,,,,,,39000.0,,3.05,,18812.0,,,,,6.46,87478.0,59350.0,31.99,9.76,,,0.16,0.16,124119072.0,20236373498.88,,20466.54,0.16,12.34,0.4131,62.1,0.0053
2024-07-22,599990.0,99118348.0,0.1,0.89,0.1,99.1,0.0,84299577.6,115019.0,510288.0,19001138.8,,,,,,,,15.07,,91443.0,,,,,,12545.0,27115.0,18.75,4.52,,,0.09,0.09,124224256.0,20521847091.2,,20317.96,0.09,6.63,0.4628,66.86,0.0048
2024-07-23,577789.0,96074754.92,0.1,0.88,0.1,96.24,0.0,82779671.24,105273.0,497833.0,17504794.44,,,,,,,,2.12,,13068.0,,,,,,3322.0,12455.0,17.42,2.03,,,0.08,0.08,124203456.0,20652550663.68,,20569.24,0.08,6.92,0.4959,69.3,0.0046
2024-07-24,573914.0,95040158.4,0.1,0.88,0.1,95.78,0.0,82416304.8,101548.0,497683.0,16816348.8,,,,,,,,0.62,,3725.0,,,,,,,150.0,16.89,0.02,,,0.08,0.08,124387296.0,20598536217.6,,20658.25,0.08,7.0,0.5014,69.72,0.0046
2024-07-25,578874.0,95410012.68,0.1,0.89,0.1,95.8,0.0,83994414.66,94578.0,509613.0,15588345.96,,,,1.96,,,,1.18,12000.0,6970.0,,,1.96,,,,70.0,15.65,0.01,,,0.08,0.08,124332728.0,20492520228.96,,20564.41,0.08,9.04,0.4939,69.01,0.0047
2024-07-26,627740.0,105033456.8,0.11,0.99,0.11,104.82,0.0,99490647.16,213444.0,594613.0,35713450.08,,,,,,125000.0,,1.35,,8134.0,,,,,20.57,127000.0,40000.0,35.47,6.63,,,0.17,0.17,124119888.0,20767739660.16,,20530.15,0.17,19.67,0.4537,64.01,0.005
2024-07-29,629740.0,104221970.0,0.11,1.03,0.11,104.58,0.0,98408451.5,215444.0,594613.0,35655982.0,,,,,,,,,,,,,,,,2000.0,,35.83,,,,0.17,0.17,124143344.0,20545723432.0,,20733.39,0.17,19.79,0.4472,63.46,0.0051
2024-07-30,617195.0,103441882.0,0.11,1.02,0.11,103.33,0.0,99657138.8,202899.0,594613.0,34005872.4,,,,,,,,2.1,,12545.0,,,,,,,,33.83,,,,0.16,0.16,124256968.0,20825467836.8,,20628.33,0.16,20.04,0.4683,65.05,0.005
2024-07-31,639795.0,107984600.1,0.11,1.07,0.11,107.69,0.0,102151900.86,213523.0,605237.0,36038411.94,,,,,,11976.0,,0.19,,1352.0,,,,,2.0,11976.0,1352.0,35.92,0.18,,,0.17,0.17,124082112.0,20942578863.36,,20819.08,0.17,19.53,0.4513,63.89,0.0051
2024-08-01,760239.0,126123650.1,0.13,1.24,0.13,126.87,0.0,120543769.5,212599.0,726605.0,35270174.1,,,,20.76,,,,0.25,122844.0,1476.0,,,20.76,,,552.0,1476.0,35.52,0.24,,,0.17,0.17,124065784.0,20582513565.6,,20862.09,0.17,17.89,0.3455,53.16,0.0061
2024-08-02,961958.0,157260893.84,0.17,1.58,0.17,158.5,0.0,142950835.52,310418.0,874424.0,50747134.64,,,53900.0,23.12,,5919.0,,,141900.0,,,,23.12,53900.0,0.99,43919.0,,51.04,,,,0.25,0.25,122884864.0,20089217566.72,,20229.92,0.25,25.21,0.2865,44.32,0.0078
2024-08-05,1141135.0,186005005.0,0.2,1.95,0.2,186.67,0.0,171346415.0,482395.0,1051205.0,78630385.0,,,8200.0,29.17,,,,1.96,182700.0,11723.0,,,29.17,8200.0,,175500.0,5919.0,78.37,0.99,,,0.39,0.39,123701192.0,20163294296.0,,20184.96,0.39,37.08,0.2947,37.15,0.0092
2024-08-06,1230628.0,198500296.4,0.21,2.04,0.21,200.25,0.0,184020395.4,583678.0,1140858.0,94147261.4,,,7872.0,14.33,,12543.0,,0.05,89110.0,160.0,,,14.33,7872.0,2.03,93571.0,12000.0,94.33,1.99,,,0.47,0.47,123683816.0,19950199520.8,,20132.95,0.47,34.04,0.308,42.02,0.0099
2024-08-07,1556956.0,254686862.48,0.27,2.6,0.27,253.06,0.0,206696416.4,764987.0,1263580.0,125136573.46,,,68846.0,21.41,,14649.0,,3.74,125453.0,22636.0,,,21.41,68846.0,2.36,135099.0,17380.0,123.62,3.56,,,0.62,0.62,123383968.0,20183149485.44,,19979.83,0.61,27.11,0.2169,31.5,0.0125
2024-08-08,1274593.0,207427264.82,0.22,2.13,0.22,208.53,0.0,185644515.82,578435.0,1140743.0,94134511.9,,,,0.03,,,,29.53,190.0,186552.0,,,0.03,,,,123027.0,94.71,19.0,,,0.47,0.47,123508728.0,20099810394.72,,20174.65,0.47,33.08,0.2737,38.45,0.0103
2024-08-09,1274868.0,208568404.8,0.22,2.13,0.22,208.15,0.0,188794400.0,591692.0,1154000.0,96800811.2,,,27868.0,5.58,,,,3.56,34206.0,20949.0,,,5.58,27868.0,,6338.0,20949.0,95.99,3.82,,,0.48,0.48,123342720.0,20178868992.0,,20078.59,0.48,33.3,0.2727,37.8,0.0103
2024-08-12,1315103.0,213441216.9,0.23,2.23,0.23,214.75,0.0,194083046.7,580427.0,1195829.0,94203302.1,,,,7.66,,,,1.81,46500.0,11265.0,,,7.66,,,,4671.0,94.48,0.74,,,0.47,0.47,123334992.0,20017269201.6,,20140.35,0.47,31.98,0.2595,36.77,0.0106
2024-08-13,1041577.0,169485409.44,0.18,1.77,0.18,169.4,0.0,153525831.84,332665.0,943497.0,54131248.8,,,3122.0,,,,,40.87,,250884.0,,,,3122.0,,,252332.0,53.96,41.77,,,0.27,0.27,123976256.0,20173416376.32,,20089.76,0.27,26.67,0.2685,41.25,0.0084
