,ALVU FP Equity_DX_SI_QTY,ALVU FP Equity_DX_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVU FP Equity_DX_SI_MV,ALVU FP Equity_DX_DSS,ALVU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY,ALVU FP Equity_DX_BROKER_SI_QTY,ALVU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVU FP Equity_DX_BROKER_SI_MV_NEW_x,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVU FP Equity_DX_BROKER_SI_MV_INC_x,ALVU FP Equity_DX_BROKER_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_NEW,ALVU FP Equity_DX_SUPPLY_SI_MV_DEC,ALVU FP Equity_DX_BROKER_SI_QTY_INC,ALVU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVU FP Equity_DX_BROKER_SI_MV_NEW_y,ALVU FP Equity_DX_BROKER_SI_MV_INC_y,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVU FP Equity_DX_BROKER_SI_MV_ADD,ALVU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV,ALVU FP Equity_DX_BROKER_SI_MV_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV_RMV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVU FP Equity_DX_UTILIZATION_QUANTITY,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVU FP Equity_DX_BROKER_SI_CON_RATIO,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVU FP Equity_DX_DEMAND_SUPPLY_RATIO,ALVU FP Equity_PX_LAST
2022-05-23,58878.0,694760.4,1.8,19.44,0.62,0.69,0.0,347380.2,29439.0,29439.0,347380.2,,,,,,,,,,,,,,,0.35,,,100.0,17.67,0.0,0.0,,0.0,100.0,8.8,0.6574,80.36,0.3534,11.8
2022-05-24,58878.0,688872.6,1.8,18.92,0.62,0.69,0.0,344436.3,29439.0,29439.0,344436.3,,,,,,,,,,,,,,,0.35,,,100.0,17.67,0.0,0.0,,0.0,100.0,8.84,0.6558,80.25,0.3534,11.7
2022-05-25,58878.0,677097.0,1.8,19.63,0.62,0.69,0.0,338548.5,29439.0,29439.0,338548.5,,,,,,,,,,,,,,,0.34,,,100.0,17.67,0.0,0.0,,0.0,100.0,8.86,0.6543,80.15,0.3534,11.5
2022-05-26,58878.0,692405.28,1.8,20.53,0.62,0.68,0.0,346202.64,29439.0,29439.0,346202.64,,,,,,,,,,,,,,,0.34,,,100.0,17.67,0.0,0.0,,0.0,100.0,8.73,0.6595,80.5,0.3534,11.76
2022-05-27,58878.0,697115.52,1.8,20.68,0.62,0.69,0.0,348557.76,29439.0,29439.0,348557.76,,,,,,,,,,,,,,,0.34,,,100.0,17.67,0.0,0.0,,0.0,100.0,8.77,0.6561,80.27,0.3534,11.84
2022-05-30,19024.0,224863.68,0.58,6.52,0.2,0.23,0.0,112431.84,9512.0,9512.0,112431.84,,,,,,0.23,,19927.0,,,,,,19927.0,0.11,0.24,,100.0,6.49,0.0,0.0,,0.0,100.0,29.58,0.2472,33.96,0.1297,11.82
2022-05-31,19024.0,216873.6,0.58,6.77,0.2,0.22,0.0,108436.8,9512.0,9512.0,108436.8,,,,,,,,,,,,,,,0.11,,,100.0,6.49,0.0,0.0,,0.0,100.0,29.7,0.2458,33.53,0.1297,11.4
2022-06-01,19024.0,209644.48,0.58,6.61,0.2,0.22,0.0,104822.24,9512.0,9512.0,104822.24,,,,,,,,,,,,,,,0.11,,,100.0,6.49,0.0,0.0,,0.0,100.0,29.86,0.2474,33.76,0.1297,11.02
2022-06-02,19024.0,205839.68,0.58,6.54,0.2,0.21,0.0,102919.84,9512.0,9512.0,102919.84,,,,,,,,,,,,,,,0.11,,,100.0,6.49,0.0,0.0,,0.0,100.0,30.03,0.2499,34.21,0.1297,10.82
2022-06-03,19024.0,203556.8,0.58,7.04,0.2,0.21,0.0,101778.4,9512.0,9512.0,101778.4,,,,,,,,,,,,,,,0.11,,,100.0,6.15,0.0,0.0,,0.0,100.0,30.03,0.2504,34.32,0.123,10.7
2022-06-06,19024.0,205839.68,0.58,5.96,0.2,0.2,0.0,102919.84,9512.0,9512.0,102919.84,,,,,,,,,,,,,,,0.1,,,100.0,6.15,0.0,0.0,,0.0,100.0,29.42,0.2468,34.0,0.123,10.82
2022-06-07,19024.0,208122.56,0.58,6.32,0.2,0.21,0.0,104061.28,9512.0,9512.0,104061.28,,,,,,,,,,,,,,,0.1,,,100.0,6.15,0.0,0.0,,0.0,100.0,29.49,0.2474,34.07,0.123,10.94
2022-06-08,19024.0,208122.56,0.58,6.59,0.2,0.21,0.0,104061.28,9512.0,9512.0,104061.28,,,,,,,,,,,,,,,0.1,,,100.0,6.15,0.0,0.0,,0.0,100.0,29.54,0.247,33.95,0.123,10.94
2022-06-09,19024.0,210785.92,0.58,6.29,0.2,0.21,0.0,105392.96,9512.0,9512.0,105392.96,,,,,,,,,,,,,,,0.1,,,100.0,6.15,0.0,0.0,,0.0,100.0,29.44,0.2471,34.05,0.123,11.08
2022-06-10,19024.0,194044.8,0.58,6.52,0.2,0.21,0.0,97022.4,9512.0,9512.0,97022.4,,,,,,,,,,,,,,,0.1,,,100.0,6.15,0.0,0.0,,0.0,100.0,29.81,0.2435,32.88,0.123,10.2
2022-06-13,19024.0,183962.08,0.58,6.31,0.2,0.19,0.0,91981.04,9512.0,9512.0,91981.04,,,,,,,,,,,,,,,0.1,,,100.0,6.15,0.0,0.0,,0.0,100.0,28.85,0.2438,33.75,0.123,9.67
2022-06-14,19024.0,180728.0,0.58,6.23,0.2,0.18,0.0,90364.0,9512.0,9512.0,90364.0,,,,,,,,,,,,,,,0.09,,,100.0,5.92,0.0,0.0,,0.0,100.0,29.63,0.2465,33.75,0.1185,9.5
2022-06-15,19114.0,183685.54,0.58,5.65,0.2,0.18,0.0,92275.22,9602.0,9602.0,92275.22,,90.0,,90.0,,,,,,,90.0,0.0,,,0.09,,,100.0,5.98,0.0,0.0,,0.0,100.0,29.33,0.2448,33.9,0.119,9.61
2022-06-16,19114.0,178715.9,0.58,5.73,0.2,0.18,0.0,89778.7,9602.0,9602.0,89778.7,,,,,,,,,,,,,,,0.09,,,100.0,5.98,0.0,0.0,,0.0,100.0,29.51,0.2435,33.46,0.119,9.35
2022-06-17,19114.0,177760.2,0.58,5.82,0.2,0.18,0.0,89298.6,9602.0,9602.0,89298.6,,,,,,,,,,,,,,,0.09,,,100.0,5.98,0.0,0.0,,0.0,100.0,29.47,0.2448,33.77,0.119,9.3
2022-06-20,19114.0,162469.0,0.58,5.92,0.2,0.18,0.0,81617.0,9602.0,9602.0,81617.0,,,,,,,,,,,,,,,0.09,,,100.0,5.98,0.0,0.0,,0.0,100.0,29.77,0.2415,32.74,0.119,8.5
2022-06-21,19114.0,169732.32,0.58,4.88,0.2,0.16,0.0,85265.76,9602.0,9602.0,85265.76,,,,,,,,,,,,,,,0.08,,,100.0,5.84,0.0,0.0,,0.0,100.0,29.17,0.2459,34.27,0.1163,8.88
2022-06-22,19024.0,171216.0,0.58,4.15,0.2,0.17,0.0,85608.0,9512.0,9512.0,85608.0,,,,,,0.0,,90.0,,,,,,90.0,0.08,0.0,,100.0,5.58,0.0,0.0,,0.0,100.0,29.48,0.2475,34.11,0.1115,9.0
2022-06-23,19024.0,171025.76,0.58,2.82,0.2,0.17,0.0,85512.88,9512.0,9512.0,85512.88,,,,,,,,,,,,,,,0.09,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.53,0.2469,33.92,0.1115,8.99
2022-06-24,19024.0,171216.0,0.58,2.81,0.2,0.17,0.0,85608.0,9512.0,9512.0,85608.0,,,,,,,,,,,,,,,0.09,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.54,0.2471,33.96,0.1115,9.0
2022-06-27,19024.0,172547.68,0.58,2.83,0.2,0.17,0.0,86273.84,9512.0,9512.0,86273.84,,,,,,,,,,,,,,,0.09,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.51,0.2473,34.04,0.1115,9.07
2022-06-28,19024.0,176732.96,0.58,2.81,0.2,0.17,0.0,88366.48,9512.0,9512.0,88366.48,,,,,,,,,,,,,,,0.09,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.39,0.2476,34.19,0.1115,9.29
2022-06-29,19024.0,175972.0,0.58,2.73,0.2,0.18,0.0,87986.0,9512.0,9512.0,87986.0,,,,,,,,,,,,,,,0.09,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.42,0.2457,33.73,0.1115,9.25
2022-06-30,19024.0,173118.4,0.58,2.8,0.2,0.18,0.0,86559.2,9512.0,9512.0,86559.2,,,,,,,,,,,,,,,0.09,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.55,0.2459,33.68,0.1115,9.1
2022-07-01,19024.0,168172.16,0.58,2.78,0.2,0.17,0.0,84086.08,9512.0,9512.0,84086.08,,,,,,,,,,,,,,,0.09,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.65,0.2459,33.59,0.1115,8.84
2022-07-04,19024.0,163606.4,0.58,2.79,0.2,0.17,0.0,81803.2,9512.0,9512.0,81803.2,,,,,,,,,,,,,,,0.09,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.69,0.2464,33.67,0.1115,8.6
2022-07-05,19024.0,166840.48,0.58,2.81,0.2,0.17,0.0,83420.24,9512.0,9512.0,83420.24,,,,,,,,,,,,,,,0.08,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.71,0.2499,34.47,0.1115,8.77
2022-07-06,19024.0,164557.6,0.58,2.83,0.2,0.17,0.0,82278.8,9512.0,9512.0,82278.8,,,,,,,,,,,,,,,0.08,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.58,0.2463,33.76,0.1115,8.65
2022-07-07,19024.0,160943.04,0.58,2.85,0.2,0.16,0.0,80471.52,9512.0,9512.0,80471.52,,,,,,,,,,,,,,,0.08,,,100.0,5.58,0.0,0.0,,0.0,100.0,29.64,0.2463,33.69,0.1115,8.46
2022-07-08,14746.0,127700.36,0.45,2.12,0.15,0.13,0.0,63850.18,7373.0,7373.0,63850.18,,,,,,0.02,,2139.0,,,,,,2139.0,0.06,0.02,,100.0,4.34,0.0,0.0,,0.0,100.0,33.75,0.3044,39.25,0.0868,8.66
2022-07-11,14746.0,126520.68,0.45,2.1,0.15,0.13,0.0,63260.34,7373.0,7373.0,63260.34,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.97,0.3033,38.86,0.0871,8.58
2022-07-12,14746.0,130207.18,0.45,2.08,0.15,0.13,0.0,65103.59,7373.0,7373.0,65103.59,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.72,0.3046,39.31,0.0871,8.83
2022-07-13,14746.0,131239.4,0.45,2.09,0.15,0.13,0.0,65619.7,7373.0,7373.0,65619.7,,,,,,,,,,,,,,,0.07,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.86,0.3039,39.06,0.0871,8.9
2022-07-14,14746.0,132861.46,0.45,2.1,0.15,0.13,0.0,66430.73,7373.0,7373.0,66430.73,,,,,,,,,,,,,,,0.07,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.83,0.304,39.11,0.0871,9.01
2022-07-15,14746.0,133303.84,0.45,2.2,0.15,0.13,0.0,66651.92,7373.0,7373.0,66651.92,,,,,,,,,,,,,,,0.07,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.89,0.3037,39.01,0.0871,9.04
2022-07-18,14746.0,132861.46,0.45,2.38,0.15,0.13,0.0,66430.73,7373.0,7373.0,66430.73,,,,,,,,,,,,,,,0.07,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.93,0.3035,38.93,0.0871,9.01
2022-07-19,14746.0,133598.76,0.45,2.29,0.15,0.13,0.0,66799.38,7373.0,7373.0,66799.38,,,,,,,,,,,,,,,0.07,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.87,0.3038,39.03,0.0871,9.06
2022-07-20,17646.0,163225.5,0.54,2.72,0.18,0.16,0.0,95025.25,10273.0,10273.0,95025.25,,2900.0,,2900.0,,,,,,,2900.0,0.03,,,0.09,,,100.0,5.97,0.0,0.0,,0.0,100.0,28.25,0.2397,32.8,0.1025,9.25
2022-07-21,17646.0,163401.96,0.54,2.56,0.18,0.16,0.0,95127.98,10273.0,10273.0,95127.98,,,,,,,,,,,,,,,0.1,,,100.0,5.97,0.0,0.0,,0.0,100.0,28.33,0.2391,32.57,0.1025,9.26
2022-07-22,17646.0,163401.96,0.54,2.56,0.18,0.16,0.0,95127.98,10273.0,10273.0,95127.98,,,,,,,,,,,,,,,0.1,,,100.0,5.97,0.0,0.0,,0.0,100.0,28.34,0.239,32.56,0.1025,9.26
2022-07-25,17646.0,155814.18,0.54,2.53,0.18,0.16,0.0,90710.59,10273.0,10273.0,90710.59,,,,,,,,,,,,,,,0.1,,,100.0,5.97,0.0,0.0,,0.0,100.0,28.55,0.2377,32.05,0.1025,8.83
2022-07-26,18119.0,157272.92,0.55,2.56,0.19,0.16,0.0,93275.28,10746.0,10746.0,93275.28,,473.0,,473.0,,,,,,,473.0,0.0,,,0.09,,,100.0,6.23,0.0,0.0,,0.0,100.0,27.67,0.2269,31.53,0.105,8.68
2022-07-27,15219.0,133927.2,0.46,2.22,0.16,0.13,0.0,69044.8,7846.0,7846.0,69044.8,,,,,,0.03,,2900.0,,,,,,2900.0,0.07,0.03,,100.0,4.62,0.0,0.0,,0.0,100.0,32.77,0.2865,37.92,0.0897,8.8
2022-07-28,15219.0,139862.61,0.46,2.24,0.16,0.14,0.0,72104.74,7846.0,7846.0,72104.74,,,,,,,,,,,,,,,0.07,,,100.0,4.62,0.0,0.0,,0.0,100.0,32.58,0.2875,38.27,0.0897,9.19
2022-07-29,15219.0,139101.66,0.46,2.21,0.16,0.14,0.0,71712.44,7846.0,7846.0,71712.44,,,,,,,,,,,,,,,0.07,,,100.0,4.62,0.0,0.0,,0.0,100.0,32.89,0.2858,37.69,0.0897,9.14
2022-08-01,14746.0,126373.22,0.45,2.09,0.15,0.13,0.0,63186.61,7373.0,7373.0,63186.61,,,,,,0.0,,473.0,,,,,,473.0,0.07,0.0,,100.0,4.36,0.0,0.0,,0.0,100.0,34.32,0.3016,38.22,0.0871,8.57
2022-08-02,14746.0,123571.48,0.45,2.3,0.15,0.13,0.0,61785.74,7373.0,7373.0,61785.74,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,34.05,0.3029,38.7,0.0871,8.38
2022-08-03,14746.0,125488.46,0.45,2.51,0.15,0.12,0.0,62744.23,7373.0,7373.0,62744.23,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.81,0.3041,39.15,0.0871,8.51
2022-08-04,14746.0,128290.2,0.45,3.99,0.15,0.13,0.0,64145.1,7373.0,7373.0,64145.1,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.76,0.3044,39.23,0.0872,8.7
2022-08-05,14746.0,127257.98,0.45,3.93,0.15,0.13,0.0,63628.99,7373.0,7373.0,63628.99,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.96,0.3033,38.87,0.0872,8.63
2022-08-08,14746.0,125341.0,0.45,3.91,0.15,0.13,0.0,62670.5,7373.0,7373.0,62670.5,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,34.01,0.3031,38.79,0.0872,8.5
2022-08-09,14746.0,127700.36,0.45,3.88,0.15,0.13,0.0,63850.18,7373.0,7373.0,63850.18,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.78,0.3042,39.19,0.0872,8.66
2022-08-10,14746.0,126520.68,0.45,4.16,0.15,0.13,0.0,63260.34,7373.0,7373.0,63260.34,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.97,0.3033,38.86,0.0872,8.58
2022-08-11,14746.0,127995.28,0.45,4.18,0.15,0.13,0.0,63997.64,7373.0,7373.0,63997.64,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.83,0.304,39.1,0.0872,8.68
2022-08-12,14746.0,124456.24,0.45,4.22,0.15,0.13,0.0,62228.12,7373.0,7373.0,62228.12,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,34.14,0.3032,38.7,0.0872,8.44
2022-08-15,14746.0,125193.54,0.45,3.96,0.15,0.12,0.0,62596.77,7373.0,7373.0,62596.77,,,,,,,,,,,,,,,0.06,,,100.0,4.36,0.0,0.0,,0.0,100.0,33.78,0.3029,38.93,0.0873,8.49
2022-08-16,14746.0,125488.46,0.45,3.91,0.15,0.13,0.0,62744.23,7373.0,7373.0,62744.23,,,,,,,,,,,,,,,0.06,,,100.0,4.37,0.0,0.0,,0.0,100.0,33.82,0.303,38.91,0.0873,8.51
2022-08-17,14746.0,124603.7,0.45,3.9,0.15,0.13,0.0,62301.85,7373.0,7373.0,62301.85,,,,,,,,,,,,,,,0.06,,,100.0,4.37,0.0,0.0,,0.0,100.0,33.91,0.303,38.84,0.0873,8.45
2022-08-18,14746.0,125930.84,0.45,3.69,0.15,0.12,0.0,62965.42,7373.0,7373.0,62965.42,,,,,,,,,,,,,,,0.06,,,100.0,4.38,0.0,0.0,,0.0,100.0,33.84,0.304,39.09,0.0876,8.54
2022-08-19,14746.0,124161.32,0.45,3.88,0.15,0.13,0.0,62080.66,7373.0,7373.0,62080.66,,,,,,,,,,,,,,,0.06,,,100.0,4.38,0.0,0.0,,0.0,100.0,34.0,0.3031,38.8,0.0876,8.42
2022-08-22,14746.0,123718.94,0.45,4.01,0.15,0.12,0.0,61859.47,7373.0,7373.0,61859.47,,,,,,,,,,,,,,,0.06,,,100.0,4.38,0.0,0.0,,0.0,100.0,33.93,0.3035,38.92,0.0876,8.39
2022-08-23,14746.0,120622.28,0.45,4.05,0.15,0.12,0.0,60311.14,7373.0,7373.0,60311.14,,,,,,,,,,,,,,,0.06,,,100.0,4.38,0.0,0.0,,0.0,100.0,34.07,0.3028,38.67,0.0876,8.18
2022-08-24,14846.0,119510.3,0.45,4.09,0.16,0.12,0.0,59352.65,7473.0,7373.0,60157.65,,100.0,,,,,,,,,100.0,,,,0.06,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.78,0.299,38.51,0.0882,8.05
2022-08-25,14946.0,118671.24,0.46,4.12,0.16,0.12,0.0,59335.62,7473.0,7473.0,59335.62,,,,100.0,,,,,,,,0.0,,,0.06,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.53,0.2951,38.27,0.0888,7.94
2022-08-26,14946.0,117923.94,0.46,4.06,0.16,0.12,0.0,58961.97,7473.0,7473.0,58961.97,,,,,,,,,,,,,,,0.06,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.48,0.2953,38.36,0.0888,7.89
2022-08-29,14946.0,118521.78,0.46,4.09,0.16,0.12,0.0,59260.89,7473.0,7473.0,59260.89,,,,,,,,,,,,,,,0.06,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.41,0.2957,38.49,0.0888,7.93
2022-08-30,14946.0,116429.34,0.46,4.11,0.16,0.12,0.0,58214.67,7473.0,7473.0,58214.67,,,,,,,,,,,,,,,0.06,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.56,0.2949,38.22,0.0888,7.79
2022-08-31,14946.0,110002.56,0.46,3.69,0.16,0.12,0.0,55001.28,7473.0,7473.0,55001.28,,,,,,,,,,,,,,,0.06,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.8,0.2937,37.77,0.0888,7.36
2022-09-01,14946.0,109404.72,0.46,4.24,0.16,0.11,0.0,54702.36,7473.0,7473.0,54702.36,,,,,,,,,,,,,,,0.06,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.48,0.2953,38.37,0.0888,7.32
2022-09-02,14946.0,109703.64,0.46,4.05,0.16,0.11,0.0,54851.82,7473.0,7473.0,54851.82,,,,,,,,,,,,,,,0.05,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.43,0.2956,38.46,0.0888,7.34
2022-09-05,14946.0,107611.2,0.46,4.22,0.16,0.11,0.0,53805.6,7473.0,7473.0,53805.6,,,,,,,,,,,,,,,0.05,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.57,0.2949,38.2,0.0888,7.2
2022-09-06,14946.0,101931.72,0.46,4.25,0.16,0.11,0.0,50965.86,7473.0,7473.0,50965.86,,,,,,,,,,,,,,,0.05,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.79,0.2938,37.8,0.0888,6.82
2022-09-07,14946.0,97746.84,0.46,4.35,0.16,0.1,0.0,48873.42,7473.0,7473.0,48873.42,,,,,,,,,,,,,,,0.05,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.71,0.2941,37.94,0.0888,6.54
2022-09-08,14946.0,98494.14,0.46,3.98,0.16,0.1,0.0,49247.07,7473.0,7473.0,49247.07,,,,,,,,,,,,,,,0.05,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.39,0.2958,38.52,0.0888,6.59
2022-09-09,14946.0,96850.08,0.46,3.68,0.16,0.1,0.0,48425.04,7473.0,7473.0,48425.04,,,,,,,,,,,,,,,0.05,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.55,0.295,38.23,0.0888,6.48
2022-09-12,14946.0,96252.24,0.46,3.57,0.16,0.1,0.0,48126.12,7473.0,7473.0,48126.12,,,,,,,,,,,,,,,0.05,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.48,0.2953,38.36,0.0888,6.44
2022-09-13,14946.0,91768.44,0.46,3.05,0.16,0.1,0.0,45884.22,7473.0,7473.0,45884.22,,,,,,,,,,,,,,,0.05,,,100.0,4.44,0.0,0.0,,0.0,100.0,33.74,0.294,37.88,0.0888,6.14
2022-09-14,12946.0,80265.2,0.4,2.36,0.14,0.08,0.0,33932.6,7473.0,5473.0,46332.6,,,,,,,,,,,,,,2000.0,0.05,0.01,,100.0,4.44,0.0,0.0,,0.0,100.0,38.52,0.3703,44.49,0.0769,6.2
2022-09-15,10946.0,60859.76,0.33,1.98,0.11,0.07,0.0,30429.88,5473.0,5473.0,30429.88,,,,,,0.01,,2000.0,,,,,,,0.03,,,100.0,3.25,0.0,0.0,,0.0,100.0,46.93,0.4822,51.15,0.065,5.56
2022-09-16,10946.0,60203.0,0.33,1.81,0.11,0.06,0.0,30101.5,5473.0,5473.0,30101.5,,,,,,,,,,,,,,,0.03,,,100.0,3.25,0.0,0.0,,0.0,100.0,45.79,0.4839,52.34,0.065,5.5
2022-09-19,10946.0,61188.14,0.33,1.68,0.11,0.06,0.0,30594.07,5473.0,5473.0,30594.07,,,,,,,,,,,,,,,0.03,,,100.0,3.25,0.0,0.0,,0.0,100.0,45.46,0.4845,52.67,0.065,5.59
2022-09-20,10946.0,61625.98,0.33,1.67,0.11,0.06,0.0,30812.99,5473.0,5473.0,30812.99,,,,,,,,,,,,,,,0.03,,,100.0,3.25,0.0,0.0,,0.0,100.0,45.57,0.4843,52.56,0.065,5.63
2022-09-21,12946.0,71203.0,0.4,1.87,0.14,0.07,0.0,35601.5,6473.0,6473.0,35601.5,,,,1000.0,,,,,,,,0.01,1000.0,,0.04,,,100.0,3.84,0.0,0.0,,0.0,100.0,42.07,0.4128,47.79,0.0769,5.5
2022-09-22,12946.0,70296.78,0.4,1.85,0.14,0.07,0.0,35148.39,6473.0,6473.0,35148.39,,,,,,,,,,,,,,,0.04,,,100.0,3.58,0.0,0.0,,0.0,100.0,41.97,0.4131,47.92,0.0716,5.43
2022-09-23,12946.0,71591.38,0.4,1.33,0.14,0.07,0.0,35795.69,6473.0,6473.0,35795.69,,,,,,,,,,,,,,,0.04,,,100.0,3.58,0.0,0.0,,0.0,100.0,41.65,0.4141,48.31,0.0716,5.53
2022-09-26,12946.0,84149.0,0.4,1.32,0.14,0.07,0.0,42074.5,6473.0,6473.0,42074.5,,,,,,,,,,,,,,,0.04,,,100.0,3.56,0.0,0.0,,0.0,100.0,40.14,0.4197,50.18,0.0713,6.5
2022-09-27,12946.0,79617.9,0.4,1.25,0.14,0.08,0.0,39808.95,6473.0,6473.0,39808.95,,,,,,,,,,,,,,,0.04,,,100.0,3.56,0.0,0.0,,0.0,100.0,42.39,0.4118,47.4,0.0713,6.15
2022-09-28,14946.0,88031.94,0.46,1.19,0.16,0.09,0.0,44015.97,7473.0,7473.0,44015.97,,,0.01,,,,1000.0,,,0.01,,,1000.0,,0.05,,,100.0,4.12,0.0,0.0,,0.0,100.0,36.15,0.3225,40.67,0.0823,5.89
2022-09-29,28828.0,172968.0,0.88,2.21,0.3,0.17,0.0,86484.0,14414.0,14414.0,86484.0,,,,6941.0,,,,,,,,0.04,6941.0,,0.08,,,100.0,7.64,0.0,0.0,,0.0,100.0,20.63,0.3306,49.99,0.1529,6.0
2022-09-30,28828.0,174697.68,0.88,2.16,0.3,0.17,0.0,87348.84,14414.0,14414.0,87348.84,,,,,,,,,,,,,,,0.09,,,100.0,7.94,0.0,0.0,,0.0,100.0,20.61,0.3317,50.1,0.1587,6.06
2022-10-03,28828.0,178733.6,0.88,2.16,0.3,0.18,0.0,89366.8,14414.0,14414.0,89366.8,,,,,,,,,,,,,,,0.09,,,100.0,7.72,0.0,0.0,,0.0,100.0,20.77,0.3306,49.9,0.1543,6.2
2022-10-04,14946.0,93711.42,0.46,1.1,0.16,0.09,0.0,46855.71,7473.0,7473.0,46855.71,,,,,,0.04,,6941.0,,,,,,6941.0,0.05,0.04,,100.0,4.0,0.0,0.0,,0.0,100.0,35.76,0.3244,41.32,0.08,6.27
2022-10-05,14946.0,94757.64,0.46,1.1,0.16,0.09,0.0,47378.82,7473.0,7473.0,47378.82,,,,,,,,,,,,,,,0.05,,,100.0,3.99,0.0,0.0,,0.0,100.0,35.76,0.3244,41.32,0.0798,6.34
2022-10-06,14946.0,90423.3,0.46,1.1,0.16,0.09,0.0,45211.65,7473.0,7473.0,45211.65,,,,,,,,,,,,,,,0.05,,,100.0,3.77,0.0,0.0,,0.0,100.0,36.18,0.3224,40.63,0.0754,6.05
2022-10-07,17819.0,108874.09,0.54,1.26,0.19,0.11,0.0,63214.06,7473.0,10346.0,45660.03,,,0.02,,,,2873.0,,,0.02,,,,,0.05,,,100.0,3.77,0.0,0.0,,0.0,100.0,29.62,0.3696,51.4,0.0898,6.11
2022-10-10,17819.0,111903.32,0.54,1.26,0.19,0.11,0.0,64972.88,10346.0,10346.0,64972.88,,,,,,,,,,,,,2873.0,,0.06,,,100.0,5.22,0.0,0.0,,0.0,100.0,29.44,0.3713,51.69,0.0898,6.28
