,STT FP Equity_DX_SI_QTY,STT FP Equity_DX_SHORT_INTEREST_VALUE,STT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STT FP Equity_DX_SI_MV,STT FP Equity_DX_DSS,STT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STT FP Equity_DX_SUPPLY_SI_QTY,STT FP Equity_DX_BROKER_SI_QTY,STT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STT FP Equity_DX_SUPPLY_SI_QTY_INC_x,STT FP Equity_DX_BROKER_SI_MV_INC_x,STT FP Equity_DX_SUPPLY_SI_MV_NEW,STT FP Equity_DX_BROKER_SI_QTY_ADD,STT FP Equity_DX_SUPPLY_SI_MV_DEC,STT FP Equity_DX_BROKER_SI_QTY_INC,STT FP Equity_DX_SUPPLY_SI_QTY_DEC,STT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STT FP Equity_DX_BROKER_SI_MV_INC_y,STT FP Equity_DX_SUPPLY_SI_QTY_INC_y,STT FP Equity_DX_BROKER_SI_MV_ADD,STT FP Equity_DX_SUPPLY_SI_QTY_ADD,STT FP Equity_DX_BROKER_SI_QTY_DEC,STT FP Equity_DX_SUPPLY_SI_MV,STT FP Equity_DX_BROKER_SI_MV_DEC,STT FP Equity_DX_SUPPLY_SI_MV_RMV,STT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STT FP Equity_DX_UTILIZATION_QUANTITY,STT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STT FP Equity_DX_ACTIVE_UTILIZATION_MV,STT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STT FP Equity_DX_BROKER_SI_CON_RATIO,STT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STT FP Equity_DX_DEMAND_SUPPLY_RATIO,STT FP Equity_PX_LAST
2007-02-28,1022.0,44600.08,0.1,,0.05,,0.0,1022.0,0.0,44600.08,,27.0,,,,,,,,,27.0,,,,0.05,,,4.93,4.93,19707.0,860013.48,,0.88,4.93,,0.0,,0.0493,43.64
2007-03-01,1004.0,43884.84,0.09,,0.04,,0.0,1004.0,0.0,43884.84,,,,,,0.0,,18.0,,,,,,,0.04,,,4.85,4.85,19686.0,860475.06,,0.86,4.85,,0.0,,0.0485,43.71
2007-03-02,1021.0,43709.01,0.1,,0.04,,0.0,1021.0,0.0,43709.01,,17.0,,,,,,,,,17.0,,,,0.04,,,4.92,4.92,19716.0,844041.96,,0.85,4.92,,0.0,,0.0492,42.81
2007-03-05,1018.0,42450.6,0.1,,0.04,,0.0,1018.0,0.0,42450.6,,,,,,0.0,,3.0,,,,,,,0.04,,,4.92,4.92,19675.0,820447.5,,0.84,4.92,,0.0,,0.0492,41.7
2007-03-06,994.0,42076.02,0.08,,0.04,,0.0,994.0,0.0,42076.02,,,,,,0.0,,24.0,,,,,,,0.04,,,4.81,4.81,19674.0,832800.42,,0.83,4.81,,0.0,,0.0481,42.33
2007-03-07,1007.0,42555.82,0.07,,0.04,,0.0,1007.0,0.0,42555.82,,13.0,,,,,,,,,13.0,,,,0.04,,,4.87,4.87,19677.0,831550.02,,0.83,4.87,,0.0,,0.0487,42.26
2007-03-08,1009.0,42973.31,0.07,,0.04,,0.0,1009.0,0.0,42973.31,,2.0,,,,,,,,,2.0,,,,0.04,,,4.88,4.88,19677.0,838043.43,,0.83,4.88,,0.0,,0.0488,42.59
2007-03-09,999.0,42907.05,0.07,,0.04,,0.0,999.0,0.0,42907.05,,,,,,0.0,,10.0,,,,,,,0.04,,,4.83,4.83,19665.0,844611.75,,0.84,4.83,,0.0,,0.0483,42.95
2007-03-12,1010.0,43015.9,0.07,,0.04,,0.0,1010.0,0.0,43015.9,,12.0,,,,,,,,,12.0,,,,0.04,,,4.88,4.88,19685.0,838384.15,,0.84,4.88,,0.0,,0.0488,42.59
2007-03-13,1010.0,42753.3,0.07,,0.04,,0.0,1010.0,0.0,42753.3,,,,,,0.0,,0.0,,,,,,,0.04,,,4.88,4.88,19711.0,834366.63,,0.83,4.88,,0.0,,0.0487,42.33
2007-03-14,1028.0,43515.24,0.07,,0.04,,0.0,1028.0,0.0,43515.24,,17.0,,,,,,,,,17.0,,,,0.04,,,4.95,4.95,19749.0,835975.17,,0.82,4.95,,0.0,,0.0495,
2007-03-15,1000.0,42060.0,0.07,,0.04,,0.0,1000.0,0.0,42060.0,,,,,,0.0,,28.0,,,,,,,0.04,,,4.84,4.84,19678.0,827656.68,,0.82,4.84,,0.0,,0.0484,42.06
2007-03-16,996.0,42071.04,0.08,,0.04,,0.0,996.0,0.0,42071.04,,,,,,0.0,,4.0,,,,,,,0.04,,,4.81,4.81,19693.0,831832.32,,0.83,4.81,,0.0,,0.0481,42.24
2007-03-19,999.0,42457.5,0.08,,0.04,,0.0,999.0,0.0,42457.5,,3.0,,,,,,,,,3.0,,,,0.04,,,4.83,4.83,19681.0,836442.5,,0.84,4.83,,0.0,,0.0483,42.5
2007-03-20,993.0,42202.5,0.08,,0.04,,0.0,993.0,0.0,42202.5,,,,,,0.0,,7.0,,,,,,,0.04,,,4.8,4.8,19674.0,836145.0,,0.85,4.8,,0.0,,0.0481,
2007-03-21,997.0,43160.13,0.08,,0.04,,0.0,997.0,0.0,43160.13,,4.0,,,,,,,,,4.0,,,,0.04,,,4.82,4.82,19693.0,852509.97,,0.86,4.82,,0.0,,0.0482,43.29
2007-03-22,1003.0,43630.5,0.08,,0.04,,0.0,1003.0,0.0,43630.5,,6.0,,,,,,,,,6.0,,,,0.04,,,4.85,4.85,19678.0,855993.0,,0.86,4.85,,0.0,,0.0485,43.5
2007-03-23,1012.0,43829.72,0.08,,0.04,,0.0,1012.0,0.0,43829.72,,9.0,,,,,,,,,9.0,,,,0.04,,,4.89,4.89,19696.0,853033.76,,0.85,4.89,,0.0,,0.0489,43.31
2007-03-26,994.0,43139.6,0.08,,0.04,,0.0,994.0,0.0,43139.6,,,,,,0.0,,18.0,,,,,,,0.04,,,4.81,4.81,19685.0,854329.0,,0.86,4.81,,0.0,,0.0481,43.4
2007-03-27,1002.0,43216.26,0.08,,0.04,,0.0,1002.0,0.0,43216.26,,8.0,,,,,,,,,8.0,,,,0.04,,,4.85,4.85,19668.0,848280.84,,0.86,4.85,,0.0,,0.0485,43.13
2007-03-28,1005.0,43225.05,0.1,,0.04,,0.0,1005.0,0.0,43225.05,,3.0,,,,,,,,,3.0,,,,0.04,,,4.86,4.86,19685.0,846651.85,,0.85,4.86,,0.0,,0.0486,43.01
2007-03-29,1003.0,43269.42,0.1,,0.04,,0.0,1003.0,0.0,43269.42,,,,,,0.0,,2.0,,,,,,,0.04,,,4.85,4.85,19693.0,849556.02,,0.85,4.85,,0.0,,0.0485,43.14
2007-03-30,997.0,42591.84,0.11,,0.04,,0.0,997.0,0.0,42591.84,,,,,,0.0,,6.0,,,,,,,0.04,,,4.82,4.82,19684.0,840900.48,,0.85,4.82,,0.0,,0.0482,42.72
2007-04-02,1001.0,43753.71,0.12,,0.04,,0.0,1001.0,0.0,43753.71,,4.0,,,,,,,,,4.0,,,,0.04,,,4.84,4.84,19689.0,860606.19,,0.84,4.84,,0.0,,0.0484,43.71
2007-04-03,1007.0,44640.31,0.11,,0.04,,0.0,1007.0,0.0,44640.31,,6.0,,,,,,,,,6.0,,,,0.04,,,4.87,4.87,19689.0,872813.37,,0.86,4.87,,0.0,,0.0487,44.33
2007-04-04,1003.0,44462.99,0.09,,0.04,,0.0,1003.0,0.0,44462.99,,,,,,0.0,,5.0,,,,,,,0.04,,,4.84,4.84,19698.0,873212.34,,0.87,4.84,,0.0,,0.0485,
2007-04-05,1004.0,44427.0,0.09,,0.04,,0.0,1004.0,0.0,44427.0,,2.0,,,,,,,,,2.0,,,,0.04,,,4.85,4.85,19704.0,871902.0,,0.87,4.85,,0.0,,0.0485,44.25
2007-04-06,1011.0,44736.75,0.09,,0.04,,0.0,1011.0,0.0,44736.75,,7.0,,,,,,,,,7.0,,,,0.04,,,4.88,4.88,19694.0,871459.5,,0.87,4.88,,0.0,,0.0488,
2007-04-09,1010.0,44692.5,0.09,,0.04,,0.0,1010.0,0.0,44692.5,,,,,,0.0,,2.0,,,,,,,0.04,,,4.88,4.88,19696.0,871548.0,,0.87,4.88,,0.0,,0.0488,
2007-04-10,1003.0,44432.9,0.09,,0.04,,0.0,1003.0,0.0,44432.9,,,,,,0.0,,7.0,,,,,,,0.04,,,4.84,4.84,19706.0,872975.8,,0.87,4.84,,0.0,,0.0484,44.3
2007-04-11,1003.0,44483.05,0.1,,0.04,,0.0,1003.0,0.0,44483.05,,,,,,0.0,,0.0,,,,,,,0.04,,,4.85,4.85,19688.0,873162.8,,0.88,4.85,,0.0,,0.0485,44.35
2007-04-12,1000.0,44180.0,0.12,,0.04,,0.0,1000.0,0.0,44180.0,,,,,,0.0,,3.0,,,,,,,0.04,,,4.83,4.83,19694.0,870080.92,,0.88,4.83,,0.0,,0.0483,44.18
2007-04-13,1003.0,44402.81,0.12,,0.04,,0.0,1003.0,0.0,44402.81,,3.0,,,,,,,,,3.0,,,,0.04,,,4.85,4.85,19698.0,872030.46,,0.87,4.85,,0.0,,0.0484,44.27
2007-04-16,1001.0,44484.44,0.12,,0.04,,0.0,1001.0,0.0,44484.44,,,,,,0.0,,2.0,,,,,,,0.04,,,4.84,4.84,19686.0,874845.84,,0.87,4.84,,0.0,,0.0484,44.44
2007-04-17,995.0,44775.0,0.12,,0.04,,0.0,995.0,0.0,44775.0,,,,,,0.0,,6.0,,,,,,,0.04,,,4.81,4.81,19683.0,885735.0,,0.88,4.81,,0.0,,0.0481,45.0
2007-04-18,1003.0,45034.7,0.12,,0.05,,0.0,1003.0,0.0,45034.7,,8.0,,,,,,,,,8.0,,,,0.05,,,4.85,4.85,19696.0,884350.4,,0.89,4.85,,0.0,,0.0485,44.9
2007-04-19,1012.0,45438.8,0.16,,0.05,,0.0,1012.0,0.0,45438.8,,9.0,,,,,,,,,9.0,,,,0.05,,,4.88,4.88,19705.0,884754.5,,0.88,4.88,,0.0,,0.0488,
2007-04-20,1008.0,45360.0,0.26,,0.04,,0.0,1008.0,0.0,45360.0,,,,,,0.0,,4.0,,,,,,,0.04,,,4.87,4.87,19711.0,886995.0,,0.88,4.87,,0.0,,0.0487,45.0
2007-04-23,1002.0,44939.7,0.25,,0.05,,0.0,1002.0,0.0,44939.7,,,,,,0.0,,6.0,,,,,,,0.05,,,4.85,4.85,19673.0,882334.05,,0.89,4.85,,0.0,,0.0485,44.85
2007-04-24,998.0,44231.36,0.25,,0.05,,0.0,998.0,0.0,44231.36,,,,,,0.0,,4.0,,,,,,,0.05,,,4.82,4.82,19692.0,872749.44,,0.89,4.82,,0.0,,0.0482,44.32
2007-04-25,999.0,44275.68,0.28,,0.04,,0.0,999.0,0.0,44275.68,,1.0,,,,,,,,,1.0,,,,0.04,,,4.83,4.83,19683.0,872350.56,,0.88,4.83,,0.0,,0.0483,
2007-04-26,1013.0,46314.36,0.29,,0.05,,0.0,1013.0,0.0,46314.36,,14.0,,,,,,,,,14.0,,,,0.05,,,4.89,4.89,19698.0,900592.56,,0.88,4.89,,0.0,,0.0489,45.72
2007-04-27,1013.0,45544.48,0.29,,0.05,,0.0,1013.0,0.0,45544.48,,0.0,,,,,,,,,0.0,,,,0.05,,,4.89,4.89,19718.0,886521.28,,0.89,4.89,,0.0,,0.0489,44.96
2007-04-30,1009.0,45253.65,0.29,,0.05,0.0,0.0,1009.0,0.0,45253.65,,,,,,0.0,,5.0,,,,,,,0.05,,,4.87,4.87,19697.0,883410.45,,0.88,4.87,,0.0,,0.0487,44.85
2007-05-01,1009.0,45253.65,0.28,,0.05,0.0,0.0,1009.0,0.0,45253.65,,0.0,,,,,,,,,0.0,,,,0.05,,,4.87,4.87,19691.0,883141.35,,0.88,4.87,,0.0,,0.0487,
2007-05-02,504.0,22579.2,0.14,,0.02,0.0,0.0,504.0,0.0,22579.2,,,,,,0.02,,505.0,,,,,,,0.02,,,2.43,2.43,20215.0,905632.0,,0.91,2.43,,0.0,,0.0243,44.8
2007-05-03,501.0,22324.56,0.14,,0.02,0.0,0.0,501.0,0.0,22324.56,,,,,,0.0,,3.0,,,,,,,0.02,,,2.42,2.42,20196.0,899933.76,,0.91,2.42,,0.0,,0.0242,44.56
2007-05-04,496.0,22295.2,0.11,,0.02,0.0,0.0,496.0,0.0,22295.2,,,,,,0.0,,5.0,,,,,,,0.02,,,2.4,2.4,20189.0,907495.55,,0.9,2.4,,0.0,,0.024,44.95
2007-05-07,497.0,22558.83,0.1,,0.02,0.0,0.0,497.0,0.0,22558.83,,1.0,,,,,,,,,1.0,,,,0.02,,,2.4,2.4,20189.0,916378.71,,0.91,2.4,,0.0,,0.024,45.39
2007-05-08,503.0,22720.51,0.11,,0.02,0.0,0.0,503.0,0.0,22720.51,,6.0,,,,,,,,,6.0,,,,0.02,,,2.43,2.43,20216.0,913156.72,,0.9,2.43,,0.0,,0.0243,45.17
2007-05-09,503.0,22398.59,0.11,,0.02,0.0,0.0,503.0,0.0,22398.59,,0.0,,,,,,,,,0.0,,,,0.02,,,2.43,2.43,20216.0,900218.48,,0.91,2.43,,0.0,,0.0243,44.53
2007-05-10,503.0,22297.99,0.11,,0.02,0.0,0.0,503.0,0.0,22297.99,,,,,,0.0,,0.0,,,,,,,0.02,,,2.43,2.43,20215.0,896130.95,,0.9,2.43,,0.0,,0.0243,44.33
2007-05-11,504.0,22347.36,0.11,,0.02,0.0,0.0,504.0,0.0,22347.36,,1.0,,,,,,,,,1.0,,,,0.02,,,2.43,2.43,20220.0,896554.8,,0.9,2.43,,0.0,,0.0243,44.34
2007-05-14,501.0,22199.31,0.11,,0.02,0.0,0.0,501.0,0.0,22199.31,,,,,,0.0,,3.0,,,,,,,0.02,,,2.42,2.42,20208.0,895416.48,,0.9,2.42,,0.0,,0.0242,44.31
2007-05-15,502.0,22258.68,0.11,,0.02,0.0,0.0,502.0,0.0,22258.68,,0.0,,,,,,,,,0.0,,,,0.02,,,2.42,2.42,20210.0,896111.4,,0.9,2.42,,0.0,,0.0242,44.34
2007-05-16,505.0,22467.45,0.11,,0.02,0.0,0.0,505.0,0.0,22467.45,,3.0,,,,,,,,,3.0,,,,0.02,,,2.43,2.43,20223.0,899721.27,,0.9,2.43,,0.0,,0.0244,44.49
2007-05-17,506.0,22511.94,0.11,,0.02,0.0,0.0,506.0,0.0,22511.94,,1.0,,,,,,,,,1.0,,,,0.02,,,2.44,2.44,20228.0,899943.72,,0.9,2.44,,0.0,,0.0244,
2007-05-18,499.0,22190.53,0.11,,0.02,0.0,0.0,499.0,0.0,22190.53,499.0,,,0.02,,,,,499.0,,,,,,0.02,,0.02,2.41,2.41,20199.0,898249.53,506.0,0.9,2.41,,0.0,,0.0241,44.47
2007-05-21,497.0,22484.28,0.19,,0.02,0.0,0.0,497.0,0.0,22484.28,,,,,,0.0,,3.0,,,,,,,0.02,,,2.4,2.4,20177.0,912807.48,,0.91,2.4,,0.0,,0.024,45.24
2007-05-22,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,497.0,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.73,,0.0,,0.0,45.12
2007-05-23,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.46,,0.0,,0.0,46.42
2007-05-24,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.7,,0.0,,0.0,46.79
2007-05-25,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.57,,0.0,,0.0,46.61
2007-05-28,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.75,,0.0,,0.0,
2007-05-29,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.52,,0.0,,0.0,47.29
2007-05-30,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.66,,0.0,,0.0,47.32
2007-05-31,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.78,,0.0,,0.0,47.31
2007-06-01,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.48,,0.0,,0.0,48.1
2007-06-04,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.1,18.62,,0.0,,0.0,48.19
2007-06-05,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.11,18.57,,0.0,,0.0,47.53
2007-06-06,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.02,,,0.0,0.0,0.0,0.0,,0.11,18.36,,0.0,,0.0,47.2
2007-06-07,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
2007-06-08,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,46.64
2007-06-11,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,
2007-06-12,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,46.73
2007-06-13,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.29
2007-06-14,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.35
2007-06-15,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,48.19
2007-06-18,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.73
2007-06-19,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.27
2007-06-20,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.42
2007-06-21,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.0
2007-06-22,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.03
2007-06-25,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,46.62
2007-06-26,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,46.75
2007-06-27,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.48
2007-06-28,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.7
2007-06-29,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.36
2007-07-02,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.55
2007-07-03,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.77
2007-07-04,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,48.01
2007-07-05,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,47.84
2007-07-06,600.0,28464.0,0.1,,0.03,0.0,0.0,600.0,0.0,28464.0,600.0,,,0.03,,,,,600.0,,,,,,0.03,,0.03,100.0,22.22,0.0,0.0,0.0,0.0,100.0,,0.0,,0.2222,47.44
2007-07-09,600.0,28800.0,0.1,,0.03,0.0,0.0,600.0,0.0,28800.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,48.0
2007-07-10,600.0,28410.0,0.1,,0.03,0.0,0.0,600.0,0.0,28410.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,47.35
2007-07-11,600.0,28194.0,0.1,,0.03,0.0,0.0,600.0,0.0,28194.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,46.99
2007-07-12,600.0,28506.0,0.1,,0.03,0.0,0.0,600.0,0.0,28506.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,47.51
2007-07-13,600.0,28734.0,0.1,,0.03,0.0,0.0,600.0,0.0,28734.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,47.89
2007-07-16,600.0,28854.0,0.1,,0.03,0.0,0.0,600.0,0.0,28854.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,48.09
2007-07-17,600.0,28854.0,0.09,,0.03,0.0,0.0,600.0,0.0,28854.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,48.09
2007-07-18,600.0,28584.0,0.09,,0.03,0.0,0.0,600.0,0.0,28584.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,47.64
2007-07-19,600.0,28584.0,0.1,,0.03,0.0,0.0,600.0,0.0,28584.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,
2007-07-20,600.0,28440.0,0.1,,0.03,0.0,0.0,600.0,0.0,28440.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,47.4
2007-07-23,600.0,28380.0,0.1,,0.03,0.0,0.0,600.0,0.0,28380.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,47.3
2007-07-24,600.0,28038.0,0.1,,0.03,0.0,0.0,600.0,0.0,28038.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,46.73
2007-07-25,600.0,28038.0,0.05,,0.03,0.0,0.0,600.0,0.0,28038.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,
2007-07-26,600.0,27120.0,0.05,,0.03,0.0,0.0,600.0,0.0,27120.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,45.2
2007-07-27,600.0,26964.0,0.05,,0.03,0.0,0.0,600.0,0.0,26964.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,44.94
2007-07-30,600.0,27132.0,0.05,,0.03,0.0,0.0,600.0,0.0,27132.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,45.22
2007-07-31,600.0,27240.0,0.05,,0.03,0.0,0.0,600.0,0.0,27240.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,45.4
2007-08-01,600.0,27270.0,0.05,,0.03,0.0,0.0,600.0,0.0,27270.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,45.45
2007-08-02,600.0,27630.0,0.05,,0.03,0.0,0.0,600.0,0.0,27630.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,46.05
2007-08-03,600.0,27588.0,0.05,,0.03,0.0,0.0,600.0,0.0,27588.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,45.98
2007-08-06,600.0,27246.0,0.05,,0.03,0.0,0.0,600.0,0.0,27246.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,45.41
2007-08-07,600.0,27636.0,0.05,,0.03,0.0,0.0,600.0,0.0,27636.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,46.06
2007-08-08,600.0,28116.0,0.05,,0.03,0.0,0.0,600.0,0.0,28116.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,46.86
2007-08-09,600.0,28080.0,0.05,,0.03,0.0,0.0,600.0,0.0,28080.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,46.8
2007-08-10,600.0,27150.0,0.05,,0.03,0.0,0.0,600.0,0.0,27150.0,,,,,,,,,,,,,,,0.03,,,100.0,22.22,0.0,0.0,,0.0,100.0,,0.0,,0.2222,45.25
