,ALMIB FP Equity_DX_SI_QTY,ALMIB FP Equity_DX_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMIB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMIB FP Equity_DX_SI_MV,ALMIB FP Equity_DX_DSS,ALMIB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY,ALMIB FP Equity_DX_BROKER_SI_QTY,ALMIB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMIB FP Equity_DX_BROKER_SI_MV_INC_x,ALMIB FP Equity_DX_SUPPLY_SI_MV_NEW,ALMIB FP Equity_DX_BROKER_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_NEW,ALMIB FP Equity_DX_SUPPLY_SI_MV_DEC,ALMIB FP Equity_DX_BROKER_SI_QTY_INC,ALMIB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMIB FP Equity_DX_BROKER_SI_MV_INC_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMIB FP Equity_DX_BROKER_SI_MV_ADD,ALMIB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV,ALMIB FP Equity_DX_BROKER_SI_MV_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV_RMV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMIB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMIB FP Equity_DX_BROKER_SI_CON_RATIO,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMIB FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-10-11,222056.0,88822.4,0.46,2.22,0.45,0.09,0.0,73182.4,173956.0,182956.0,69582.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,66.88,0.0,0.0,,0.0,100.0,33.34,0.3037,35.45,0.8538
2023-10-12,222056.0,89710.62,0.46,2.24,0.45,0.09,0.0,73914.22,173956.0,182956.0,70278.22,,,,,,,,,,,,,,,,,,0.07,,,100.0,66.88,0.0,0.0,,0.0,100.0,33.24,0.3033,35.35,0.8538
2023-10-13,222056.0,89821.65,0.46,2.19,0.45,0.09,0.0,74005.7,173956.0,182956.0,70365.2,,,,,,,,,,,,,,,,,,0.07,,,100.0,66.88,0.0,0.0,,0.0,100.0,33.31,0.3034,35.42,0.8538
2023-10-16,222056.0,88711.37,0.46,2.21,0.45,0.09,0.0,73090.92,173956.0,182956.0,69495.42,,,,,,,,,,,,,,,,,,0.07,,,100.0,66.88,0.0,0.0,,0.0,100.0,33.45,0.3041,35.57,0.8538
2023-10-17,222056.0,97704.64,0.46,2.19,0.45,0.09,0.0,80500.64,173956.0,182956.0,76540.64,,,,,,,,,,,,,,,,,,0.07,,,100.0,66.88,0.0,0.0,,0.0,100.0,32.5,0.3014,34.56,0.8538
2023-10-18,232056.0,106513.7,0.48,1.69,0.47,0.1,0.0,88566.8,183956.0,192956.0,84435.8,,,10000.0,,,10000.0,,,,,,,,10000.0,0.0,,,0.08,,,100.0,68.11,0.0,0.0,,0.0,100.0,31.56,0.2791,33.56,0.8592
2023-10-19,232056.0,108370.15,0.48,1.65,0.47,0.11,0.0,90110.45,183956.0,192956.0,85907.45,,,,,,,,,,,,,,,,,,0.08,,,100.0,68.11,0.0,0.0,,0.0,100.0,31.76,0.2795,33.78,0.8592
2023-10-20,232056.0,100364.22,0.48,1.56,0.47,0.11,0.0,83453.47,183956.0,192956.0,79560.97,,,,,,,,,,,,,,,,,,0.09,,,100.0,68.18,0.0,0.0,,0.0,100.0,32.48,0.2817,34.54,0.8601
2023-10-23,278656.0,111462.4,0.58,1.83,0.56,0.12,0.0,77182.4,230556.0,192956.0,92222.4,,,46600.0,,,,,,,,,,,46600.0,,,,0.1,,,100.0,72.87,0.0,0.0,,0.0,100.0,26.99,0.2231,28.7,0.8807
2023-10-24,278656.0,112995.01,0.58,1.8,0.56,0.11,0.0,78243.66,230556.0,192956.0,93490.46,,,,,,,,,,,,,,,,,,0.09,,,100.0,72.87,0.0,0.0,,0.0,100.0,26.5,0.222,28.18,0.8807
2023-10-25,278656.0,110626.43,0.58,1.83,0.56,0.11,0.0,76603.53,230556.0,192956.0,91530.73,,,,,,,,,,,,,,,,,,0.09,,,100.0,72.87,0.0,0.0,,0.0,100.0,26.68,0.2223,28.37,0.8807
2023-10-26,278656.0,111044.42,0.58,1.81,0.56,0.11,0.0,76892.97,230556.0,192956.0,91876.57,,,,,,,,,,,,,,,,,,0.09,,,100.0,72.87,0.0,0.0,,0.0,100.0,26.55,0.2221,28.24,0.8807
2023-10-27,268656.0,106925.09,0.56,1.77,0.54,0.11,0.0,72816.49,220556.0,182956.0,87781.29,,,,,,,,0.0,,10000.0,,,,,,,10000.0,0.09,0.0,,100.0,69.71,0.0,0.0,,0.0,100.0,27.57,0.2376,29.32,0.8491
2023-10-30,268656.0,109611.65,0.56,1.77,0.54,0.11,0.0,74646.05,220556.0,182956.0,89986.85,,,,,,,,,,,,,,,,,,0.09,,,100.0,71.99,0.0,0.0,,0.0,100.0,27.43,0.2374,29.16,0.8768
2023-10-31,245356.0,108202.0,0.51,1.64,0.49,0.1,0.0,80683.6,197256.0,182956.0,86989.9,,,,,,,,0.01,,23300.0,,,,,,,,0.08,,,100.0,64.38,0.0,0.0,,0.0,100.0,29.63,0.2569,31.51,0.8008
2023-11-01,245356.0,101945.42,0.51,1.61,0.49,0.11,0.0,76018.22,197256.0,182956.0,81959.87,,,,,,,,,,,,,,,,,,0.09,,,100.0,69.68,0.0,0.0,,0.0,100.0,30.57,0.2587,32.51,0.8667
2023-11-02,245356.0,105135.05,0.51,1.65,0.49,0.1,0.0,78396.65,197256.0,182956.0,84524.2,,,,,,,,,,,,,,,,,,0.08,,,100.0,66.17,0.0,0.0,,0.0,100.0,29.97,0.2575,31.87,0.8231
2023-11-03,245356.0,105380.4,0.51,1.75,0.49,0.11,0.0,78579.6,197256.0,182956.0,84721.45,,,,,,,,,,,,,,,,,,0.08,,,100.0,58.35,0.0,0.0,,0.0,100.0,30.18,0.258,32.09,0.7258
2023-11-06,232356.0,104211.67,0.48,1.71,0.47,0.1,0.0,82055.77,184256.0,182956.0,82638.82,,,,,,,,0.01,,13000.0,,,,,,,,0.08,,,100.0,53.7,0.0,0.0,,0.0,100.0,31.52,0.2786,33.52,0.6772
2023-11-07,232356.0,101423.39,0.48,1.69,0.47,0.1,0.0,79860.29,184256.0,182956.0,80427.74,,,,,,,,,,,,,,,,,,0.08,,,100.0,55.82,0.0,0.0,,0.0,100.0,32.06,0.2798,34.1,0.7039
2023-11-08,232356.0,101655.75,0.48,1.71,0.47,0.1,0.0,80043.25,184256.0,182956.0,80612.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,55.65,0.0,0.0,,0.0,100.0,31.84,0.2793,33.86,0.7018
2023-11-09,232356.0,102004.28,0.48,1.72,0.47,0.1,0.0,80317.68,184256.0,182956.0,80888.38,,,,,,,,,,,,,,,,,,0.08,,,100.0,52.28,0.0,0.0,,0.0,100.0,31.83,0.2792,33.85,0.6593
2023-11-10,232356.0,98518.94,0.48,2.11,0.47,0.1,0.0,77573.34,184256.0,182956.0,78124.54,,,,,,,,,,,,,,,,,,0.08,,,100.0,51.89,0.0,0.0,,0.0,100.0,32.12,0.28,34.16,0.6544
2023-11-13,232356.0,97705.7,0.48,2.2,0.47,0.1,0.0,76933.0,184256.0,182956.0,77479.65,,,,,,,,,,,,,,,,,,0.08,,,100.0,51.89,0.0,0.0,,0.0,100.0,31.84,0.2793,33.85,0.6544
2023-11-14,232356.0,96660.1,0.48,2.2,0.47,0.1,0.0,76109.7,184256.0,182956.0,76650.5,,,,,,,,,,,,,,,,,,0.08,,,100.0,50.47,0.0,0.0,,0.0,100.0,31.97,0.2799,33.99,0.6364
2023-11-15,232356.0,93639.47,0.48,2.2,0.47,0.1,0.0,73731.27,184256.0,182956.0,74255.17,,,,,,,,,,,,,,,,,,0.08,,,100.0,50.47,0.0,0.0,,0.0,100.0,32.1,0.2799,34.13,0.6364
2023-11-16,232356.0,94801.25,0.48,2.14,0.47,0.09,0.0,74646.05,184256.0,182956.0,75176.45,,,,,,,,,,,,,,,,,,0.07,,,100.0,50.47,0.0,0.0,,0.0,100.0,31.76,0.2791,33.78,0.6364
2023-11-17,232356.0,92710.04,0.48,2.15,0.47,0.09,0.0,72999.44,184256.0,182956.0,73518.14,,,,,,,,,,,,,,,,,,0.08,,,100.0,50.47,0.0,0.0,,0.0,100.0,32.04,0.2799,34.07,0.6364
2023-11-20,232356.0,93058.58,0.48,2.14,0.47,0.09,0.0,73273.88,184256.0,182956.0,73794.53,,,,,,,,,,,,,,,,,,0.07,,,100.0,50.47,0.0,0.0,,0.0,100.0,31.84,0.2794,33.86,0.6364
2023-11-21,232356.0,93174.76,0.48,2.14,0.47,0.09,0.0,73365.36,184256.0,182956.0,73886.66,,,,,,,,,,,,,,,,,,0.07,,,100.0,50.47,0.0,0.0,,0.0,100.0,31.85,0.2793,33.87,0.6364
2023-11-22,232356.0,92826.22,0.48,2.15,0.47,0.09,0.0,73090.92,184256.0,182956.0,73610.27,,,,,,,,,,,,,,,,,,0.07,,,100.0,49.12,0.0,0.0,,0.0,100.0,31.89,0.2794,33.91,0.6195
2023-11-23,232356.0,92942.4,0.48,2.13,0.47,0.09,0.0,73182.4,184256.0,182956.0,73702.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,48.48,0.0,0.0,,0.0,100.0,31.84,0.2792,33.86,0.6113
2023-11-24,232356.0,97589.52,0.48,2.19,0.47,0.09,0.0,76841.52,184256.0,182956.0,77387.52,,,,,,,,,,,,,,,,,,0.07,,,100.0,48.48,0.0,0.0,,0.0,100.0,31.49,0.2786,33.49,0.6113
2023-11-27,232356.0,92361.51,0.48,2.06,0.47,0.1,0.0,72725.01,184256.0,182956.0,73241.76,,,,,,,,,,,,,,,,,,0.08,,,100.0,47.85,0.0,0.0,,0.0,100.0,32.28,0.2806,34.33,0.6034
2023-11-28,232356.0,97589.52,0.48,2.05,0.47,0.09,0.0,76841.52,184256.0,182956.0,77387.52,,,,,,,,,,,,,,,,,,0.07,,,100.0,47.85,0.0,0.0,,0.0,100.0,31.44,0.2786,33.44,0.6034
2023-11-29,232356.0,95265.96,0.48,3.02,0.47,0.1,0.0,75011.96,184256.0,182956.0,75544.96,,,,,,,,,,,,,,,,,,0.08,,,100.0,47.85,0.0,0.0,,0.0,100.0,32.04,0.2798,34.07,0.6034
2023-11-30,232356.0,95149.78,0.48,3.1,0.47,0.1,0.0,74920.48,184256.0,182956.0,75452.83,,,,,,,,,,,,,,,,,,0.08,,,100.0,47.85,0.0,0.0,,0.0,100.0,31.86,0.2793,33.88,0.6034
2023-12-01,232356.0,93639.47,0.48,3.41,0.47,0.1,0.0,73731.27,184256.0,182956.0,74255.17,,,,,,,,,,,,,,,,,,0.08,,,100.0,47.85,0.0,0.0,,0.0,100.0,31.97,0.2796,34.0,0.6034
2023-12-04,232356.0,92942.4,0.48,3.42,0.47,0.09,0.0,73182.4,184256.0,182956.0,73702.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,47.85,0.0,0.0,,0.0,100.0,31.91,0.2794,33.94,0.6034
2023-12-05,232356.0,92942.4,0.48,3.5,0.47,0.09,0.0,73182.4,184256.0,182956.0,73702.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,47.85,0.0,0.0,,0.0,100.0,31.86,0.2793,33.87,0.6034
2023-12-06,232356.0,92942.4,0.48,3.56,0.47,0.09,0.0,73182.4,184256.0,182956.0,73702.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,46.64,0.0,0.0,,0.0,100.0,31.86,0.2793,33.88,0.5881
2023-12-07,223932.0,90580.49,0.46,2.76,0.45,0.09,0.0,74005.7,175832.0,182956.0,71124.04,,,,,,,,0.0,,8424.0,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,32.97,0.2984,35.06,0.5791
2023-12-08,223932.0,93043.75,0.46,2.68,0.45,0.09,0.0,76018.22,175832.0,182956.0,73058.2,,,,,,,,,,,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,32.83,0.2979,34.91,0.5791
2023-12-11,223932.0,91812.12,0.46,2.6,0.45,0.09,0.0,75011.96,175832.0,182956.0,72091.12,,,,,,,,,,,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,33.16,0.299,35.26,0.5791
2023-12-12,223932.0,91812.12,0.46,2.56,0.45,0.09,0.0,75011.96,175832.0,182956.0,72091.12,,,,,,,,,,,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,33.07,0.2988,35.16,0.5791
2023-12-13,223932.0,91812.12,0.46,2.55,0.45,0.09,0.0,75011.96,175832.0,182956.0,72091.12,,,,,,,,,,,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,33.07,0.2989,35.17,0.5791
2023-12-14,223932.0,91812.12,0.46,2.6,0.45,0.09,0.0,75011.96,175832.0,182956.0,72091.12,,,,,,,,,,,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,33.08,0.299,35.18,0.5791
2023-12-15,223932.0,91812.12,0.46,2.64,0.45,0.09,0.0,75011.96,175832.0,182956.0,72091.12,,,,,,,,,,,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,33.04,0.2985,35.14,0.5791
2023-12-18,223932.0,88341.17,0.46,2.6,0.45,0.09,0.0,72176.14,175832.0,182956.0,69365.72,,,,,,,,,,,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,33.37,0.2997,35.48,0.5791
2023-12-19,223932.0,84870.23,0.46,2.46,0.45,0.09,0.0,69340.32,175832.0,182956.0,66640.33,,,,,,,,,,,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,33.39,0.2998,35.51,0.5791
2023-12-20,223932.0,86885.62,0.46,2.4,0.45,0.09,0.0,70986.93,175832.0,182956.0,68222.82,,,,,,,,,,,,,,,,,,0.07,,,100.0,45.47,0.0,0.0,,0.0,100.0,32.85,0.2979,34.93,0.5791
2023-12-21,223932.0,84646.3,0.46,2.39,0.45,0.09,0.0,69157.37,175832.0,182956.0,66464.5,,,,,,,,,,,,,,,,,,0.07,,,100.0,50.72,0.0,0.0,,0.0,100.0,33.28,0.2995,35.39,0.646
2023-12-22,223932.0,84870.23,0.46,2.38,0.45,0.09,0.0,69340.32,175832.0,182956.0,66640.33,,,,,,,,,,,,,,,,,,0.07,,,100.0,50.72,0.0,0.0,,0.0,100.0,33.0,0.298,35.09,0.646
2023-12-25,223932.0,84870.23,0.46,2.38,0.45,0.09,0.0,69340.32,175832.0,182956.0,66640.33,,,,,,,,,,,,,,,,,,0.07,,,100.0,50.72,0.0,0.0,,0.0,100.0,32.99,0.2982,35.15,0.646
2023-12-26,223932.0,84870.23,0.46,2.38,0.45,0.09,0.0,69340.32,175832.0,182956.0,66640.33,,,,,,,,,,,,,,,,,,0.07,,,100.0,50.72,0.0,0.0,,0.0,100.0,33.05,0.2987,35.19,0.646
2023-12-27,223932.0,88005.28,0.46,2.38,0.45,0.09,0.0,71901.71,175832.0,182956.0,69101.98,,,,,,,,,,,,,,,,,,0.07,,,100.0,50.72,0.0,0.0,,0.0,100.0,32.76,0.298,34.84,0.646
2023-12-28,223932.0,85206.13,0.46,2.32,0.45,0.09,0.0,69614.76,175832.0,182956.0,66904.08,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,33.31,0.2993,35.42,0.6651
2023-12-29,223932.0,85989.89,0.46,2.32,0.45,0.09,0.0,70255.1,175832.0,182956.0,67519.49,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,32.91,0.2974,35.0,0.6651
2024-01-01,223932.0,85989.89,0.46,2.35,0.45,0.09,0.0,70255.1,175832.0,182956.0,67519.49,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,32.91,0.2979,35.16,0.6651
2024-01-02,223932.0,85094.16,0.46,2.35,0.45,0.09,0.0,69523.28,175832.0,182956.0,66816.16,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,33.14,0.2989,35.24,0.6651
2024-01-03,223932.0,83078.77,0.46,2.31,0.45,0.08,0.0,67876.68,175832.0,182956.0,65233.67,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,33.24,0.2991,35.35,0.6651
2024-01-04,223932.0,86101.85,0.46,2.33,0.45,0.08,0.0,70346.58,175832.0,182956.0,67607.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,32.77,0.298,34.84,0.6651
2024-01-05,223932.0,85989.89,0.46,2.29,0.45,0.09,0.0,70255.1,175832.0,182956.0,67519.49,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,33.07,0.2987,35.17,0.6651
2024-01-08,223932.0,86213.82,0.46,2.28,0.45,0.09,0.0,70438.06,175832.0,182956.0,67695.32,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,33.03,0.2986,35.13,0.6651
2024-01-09,223932.0,87221.51,0.46,2.3,0.45,0.09,0.0,71261.36,175832.0,182956.0,68486.56,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,32.96,0.2985,35.05,0.6651
2024-01-10,223932.0,87109.55,0.46,2.28,0.45,0.09,0.0,71169.88,175832.0,182956.0,68398.65,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,33.08,0.2988,35.17,0.6651
2024-01-11,223932.0,84534.33,0.46,2.41,0.45,0.09,0.0,69065.89,175832.0,182956.0,66376.58,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,33.3,0.2994,35.41,0.6651
2024-01-12,223932.0,84310.4,0.46,2.45,0.45,0.08,0.0,68882.93,175832.0,182956.0,66200.75,,,,,,,,,,,,,,,,,,0.07,,,100.0,52.23,0.0,0.0,,0.0,100.0,33.02,0.2979,35.11,0.6651
2024-01-15,223932.0,83974.5,0.46,2.46,0.45,0.08,0.0,68608.5,175832.0,182956.0,65937.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,48.06,0.0,0.0,,0.0,100.0,33.02,0.2979,35.1,0.6121
2024-01-16,223932.0,123162.6,0.46,2.48,0.45,0.09,0.0,100625.8,175832.0,182956.0,96707.6,,,,,,,,,,,,,,,,,,0.07,,,100.0,47.95,0.0,0.0,,0.0,100.0,31.48,0.297,32.74,0.6107
2024-01-17,223932.0,89348.87,0.46,2.06,0.45,0.12,0.0,72999.44,175832.0,182956.0,70156.97,,,,,,,,,,,,,,,,,,0.1,,,100.0,46.68,0.0,0.0,,0.0,100.0,35.49,0.3103,37.74,0.5945
2024-01-18,223932.0,89572.8,0.46,1.5,0.45,0.09,0.0,73182.4,175832.0,182956.0,70332.8,,,,,,,,,,,,,,,,,,0.07,,,100.0,46.68,0.0,0.0,,0.0,100.0,32.57,0.2922,34.64,0.5945
2024-01-19,263632.0,102816.48,0.55,1.71,0.53,0.11,0.0,86835.84,215532.0,222656.0,84057.48,,,39700.0,,,39700.0,,,,,,,,39700.0,0.02,,,0.09,,,100.0,53.61,0.0,0.0,,0.0,100.0,27.9,0.2343,29.67,0.6558
2024-01-22,263632.0,110593.62,0.55,1.69,0.53,0.11,0.0,93404.19,215532.0,222656.0,90415.67,,,,,,,,,,,,,,,,,,0.08,,,100.0,45.13,0.0,0.0,,0.0,100.0,27.35,0.2334,29.08,0.552
2024-01-23,263632.0,111516.34,0.55,1.81,0.53,0.11,0.0,94183.49,215532.0,222656.0,91170.04,,,,,,,,,,,,,,,,,,0.09,,,100.0,43.42,0.0,0.0,,0.0,100.0,28.08,0.2383,29.86,0.5311
2024-01-24,263632.0,109407.28,0.55,1.79,0.53,0.11,0.0,92402.24,215532.0,222656.0,89445.78,,,,,,,,,,,,,,,,,,0.09,,,100.0,42.56,0.0,0.0,,0.0,100.0,28.21,0.2385,29.99,0.5206
2024-01-25,263632.0,108089.12,0.55,1.8,0.53,0.11,0.0,91288.96,215532.0,222656.0,88368.12,,,,,,,,,,,,,,,,,,0.09,,,100.0,42.15,0.0,0.0,,0.0,100.0,28.2,0.2386,29.99,0.5155
2024-01-26,230132.0,92052.8,0.48,1.58,0.46,0.09,0.0,75662.4,182032.0,189156.0,72812.8,,,,,,,,0.01,,33500.0,,,,,,,33500.0,0.07,0.01,,100.0,35.25,0.0,0.0,,0.0,100.0,32.39,0.2845,34.44,0.4457
2024-01-29,230132.0,92743.2,0.48,1.6,0.46,0.09,0.0,76229.87,182032.0,189156.0,73358.9,,,,,,,,,,,,,,,,,,0.07,,,100.0,37.7,0.0,0.0,,0.0,100.0,32.11,0.2834,34.14,0.4766
2024-01-30,230132.0,101258.08,0.48,1.58,0.46,0.1,0.0,83228.64,182032.0,189156.0,80094.08,,,,,,,,,,,,,,,,,,0.07,,,100.0,37.7,0.0,0.0,,0.0,100.0,31.46,0.2821,33.46,0.4766
2024-01-31,230132.0,111614.02,0.48,1.53,0.46,0.1,0.0,91740.66,182032.0,189156.0,88285.52,,,,,,,,,,,,,,,,,,0.08,,,100.0,37.7,0.0,0.0,,0.0,100.0,31.4,0.2822,33.39,0.4766
2024-02-01,230132.0,105170.32,0.48,1.42,0.46,0.11,0.0,86444.29,182032.0,189156.0,83188.62,,,,,,,,,,,,,,,,,,0.09,,,100.0,37.7,0.0,0.0,,0.0,100.0,32.65,0.2852,34.72,0.4766
2024-02-02,230132.0,104710.06,0.69,1.43,0.46,0.11,0.0,86065.98,182032.0,189156.0,82824.56,,,,,,,,,,,,,,,,,,0.08,,,100.0,37.3,0.0,0.0,,0.0,100.0,32.19,0.2835,34.23,0.4715
2024-02-05,230132.0,122200.09,0.69,1.45,0.46,0.11,0.0,100441.84,182032.0,189156.0,96658.99,,,,,,,,,,,,,,,,,,0.08,,,100.0,37.33,0.0,0.0,,0.0,100.0,30.91,0.2815,32.87,0.4719
2024-02-06,230132.0,117367.32,0.69,1.19,0.46,0.12,0.0,96469.56,182032.0,189156.0,92836.32,,,,,,,,,,,,,,,,,,0.1,,,100.0,37.33,0.0,0.0,,0.0,100.0,32.49,0.2845,34.55,0.4719
2024-02-07,230132.0,110578.43,0.69,1.1,0.46,0.12,0.0,90889.46,182032.0,189156.0,87466.38,,,,,,,,,,,,,,,,,,0.09,,,100.0,37.33,0.0,0.0,,0.0,100.0,32.63,0.2849,34.7,0.4719
2024-02-08,230132.0,112764.68,0.69,1.1,0.46,0.11,0.0,92686.44,182032.0,189156.0,89195.68,,,,,,,,,,,,,,,,,,0.09,,,100.0,38.08,0.0,0.0,,0.0,100.0,32.01,0.2831,34.04,0.4815
2024-02-09,230132.0,110003.1,0.69,1.09,0.46,0.11,0.0,90416.57,182032.0,189156.0,87011.3,,,,,,,,,,,,,,,,,,0.09,,,100.0,37.99,0.0,0.0,,0.0,100.0,32.17,0.2836,34.21,0.4803
2024-02-12,230132.0,112764.68,0.69,1.09,0.46,0.11,0.0,92686.44,182032.0,189156.0,89195.68,,,,,,,,,,,,,,,,,,0.09,,,100.0,37.77,0.0,0.0,,0.0,100.0,31.96,0.283,33.99,0.4776
2024-02-13,230132.0,112764.68,0.69,1.09,0.46,0.11,0.0,92686.44,182032.0,189156.0,89195.68,,,,,,,,,,,,,,,,,,0.09,,,100.0,36.47,0.0,0.0,,0.0,100.0,32.16,0.2834,34.2,0.461
2024-02-14,230132.0,110578.43,0.69,1.09,0.46,0.11,0.0,90889.46,182032.0,189156.0,87466.38,,,,,,,,,,,,,,,,,,0.09,,,100.0,36.47,0.0,0.0,,0.0,100.0,32.31,0.2839,34.36,0.461
2024-02-15,230132.0,106666.18,0.69,1.08,0.46,0.11,0.0,87673.81,182032.0,189156.0,84371.83,,,,,,,,,,,,,,,,,,0.09,,,100.0,36.47,0.0,0.0,,0.0,100.0,32.45,0.2843,34.5,0.461
2024-02-16,230134.0,105746.57,0.69,1.02,0.46,0.11,0.0,86918.1,182034.0,189158.0,83644.62,,,2.0,,,2.0,,,,,,,,2.0,0.0,,,0.08,,,100.0,36.47,0.0,0.0,,0.0,100.0,32.18,0.2829,34.21,0.461
2024-02-19,230134.0,101949.36,0.69,1.01,0.46,0.11,0.0,83796.99,182034.0,189158.0,80641.06,,,,,,,,,,,,,,,,,,0.08,,,100.0,35.75,0.0,0.0,,0.0,100.0,32.1,0.2826,34.14,0.452
2024-02-20,230134.0,101489.09,0.69,1.0,0.46,0.1,0.0,83418.68,182034.0,189158.0,80276.99,,,,,,,,,,,,,,,,,,0.08,,,100.0,45.6,0.0,0.0,,0.0,100.0,32.2,0.2837,34.25,0.5765
2024-02-21,230134.0,102179.5,0.69,1.0,0.46,0.1,0.0,83986.15,182034.0,189158.0,80823.1,,,,,,,,,,,,,,,,,,0.08,,,100.0,45.6,0.0,0.0,,0.0,100.0,32.11,0.2833,34.14,0.5765
2024-02-22,230134.0,98957.62,0.69,1.0,0.46,0.1,0.0,81337.94,182034.0,189158.0,78274.62,,,,,,,,,,,,,,,,,,0.08,,,100.0,45.6,0.0,0.0,,0.0,100.0,32.44,0.2847,34.5,0.5765
2024-02-23,230134.0,98957.62,0.69,0.99,0.46,0.1,0.0,81337.94,182034.0,189158.0,78274.62,,,,,,,,,,,,,,,,,,0.08,,,100.0,45.78,0.0,0.0,,0.0,100.0,32.16,0.2835,34.2,0.5787
2024-02-26,230134.0,99648.02,0.69,0.99,0.46,0.1,0.0,81905.41,182034.0,189158.0,78820.72,,,,,,,,,,,,,,,,,,0.08,,,100.0,45.78,0.0,0.0,,0.0,100.0,32.12,0.2835,34.15,0.5787
2024-02-27,230134.0,97691.88,0.69,0.99,0.46,0.1,0.0,80297.57,182034.0,189158.0,77273.43,,,,,,,,,,,,,,,,,,0.08,,,100.0,45.78,0.0,0.0,,0.0,100.0,32.32,0.284,34.37,0.5787
2024-02-28,230134.0,97231.62,0.69,1.08,0.46,0.1,0.0,79919.26,182034.0,189158.0,76909.37,,,,,,,,,,,,,,,,,,0.08,,,100.0,45.78,0.0,0.0,,0.0,100.0,32.2,0.2835,34.24,0.5787
2024-02-29,230134.0,95275.48,0.69,1.36,0.46,0.1,0.0,78311.41,182034.0,189158.0,75362.08,,,,,,,,,,,,,,,,,,0.08,,,100.0,45.78,0.0,0.0,,0.0,100.0,32.32,0.2839,34.37,0.5787
