,HDF FP Equity_DX_SI_QTY,HDF FP Equity_DX_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HDF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HDF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HDF FP Equity_DX_SI_MV,HDF FP Equity_DX_DSS,HDF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SUPPLY_SI_QTY,HDF FP Equity_DX_BROKER_SI_QTY,HDF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HDF FP Equity_DX_BROKER_SI_MV_NEW_x,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_x,HDF FP Equity_DX_BROKER_SI_MV_INC_x,HDF FP Equity_DX_BROKER_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_NEW,HDF FP Equity_DX_SUPPLY_SI_MV_DEC,HDF FP Equity_DX_BROKER_SI_QTY_INC,HDF FP Equity_DX_SUPPLY_SI_QTY_DEC,HDF FP Equity_DX_BROKER_SI_MV_NEW_y,HDF FP Equity_DX_BROKER_SI_MV_INC_y,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_y,HDF FP Equity_DX_BROKER_SI_MV_ADD,HDF FP Equity_DX_SUPPLY_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_DEC,HDF FP Equity_DX_SUPPLY_SI_MV,HDF FP Equity_DX_BROKER_SI_MV_DEC,HDF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HDF FP Equity_DX_UTILIZATION_QUANTITY,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HDF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HDF FP Equity_DX_ACTIVE_UTILIZATION_MV,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HDF FP Equity_DX_BROKER_SI_CON_RATIO,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HDF FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-05-11,3027.0,80820.9,0.02,0.69,0.02,0.09,0.0,44642.4,1355.0,1672.0,36178.5,,,0.0,,,,17.0,,,0.0,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,41.14,0.5157,58.86,2.1317
2022-05-12,3027.0,82788.45,0.02,0.65,0.02,0.08,0.0,45729.2,1355.0,1672.0,37059.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,39.06,0.5239,60.94,2.1317
2022-05-13,3010.0,83828.5,0.02,0.63,0.02,0.08,0.0,46091.75,1355.0,1655.0,37736.75,,,,,,,,,,,,,,17.0,0.04,0.0,100.0,95.42,0.0,0.0,0.0,100.0,38.91,0.5246,61.09,2.1197
2022-05-16,3260.0,92584.0,0.02,0.7,0.02,0.09,0.0,54102.0,1355.0,1905.0,38482.0,,,0.01,,,,250.0,,,0.01,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.98,0.5451,65.02,2.2958
2022-05-17,3260.0,93073.0,0.02,0.71,0.02,0.09,0.0,54387.75,1355.0,1905.0,38685.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.48,0.5422,64.52,2.2958
2022-05-18,3260.0,92584.0,0.02,0.72,0.02,0.09,0.0,54102.0,1355.0,1905.0,38482.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.6,0.5415,64.4,2.2958
2022-05-19,3260.0,93236.0,0.02,0.73,0.02,0.09,0.0,54483.0,1355.0,1905.0,38753.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.43,0.5424,64.57,2.2958
2022-05-20,3330.0,96903.0,0.02,0.76,0.02,0.1,0.0,57472.5,1355.0,1975.0,39430.5,,,0.0,,,,70.0,,,0.0,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,37.14,0.5331,62.86,2.3451
2022-05-23,3330.0,96570.0,0.02,0.75,0.02,0.1,0.0,57275.0,1355.0,1975.0,39295.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,37.42,0.5316,62.58,2.3451
2022-05-24,3330.0,94905.0,0.02,0.75,0.02,0.1,0.0,56287.5,1355.0,1975.0,38617.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,37.65,0.5305,62.35,2.3451
2022-05-25,3180.0,90630.0,0.02,0.71,0.02,0.09,0.0,52012.5,1355.0,1825.0,38617.5,,,,,,,,,,,,,,150.0,0.04,0.0,100.0,95.42,0.0,0.0,0.0,100.0,39.79,0.5209,60.21,2.2394
2022-05-26,3110.0,87702.0,0.02,0.7,0.02,0.09,0.0,49491.0,1355.0,1755.0,38211.0,,,,,,,,,,,,,,70.0,0.04,0.0,100.0,95.42,0.0,0.0,0.0,100.0,38.08,0.5284,61.92,2.1901
2022-05-27,3286.0,93815.3,0.02,0.76,0.02,0.09,0.0,55130.05,1355.0,1931.0,38685.25,,,0.01,,,,176.0,,,0.01,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.89,0.5456,65.11,2.3141
2022-05-30,3286.0,95458.3,0.02,0.78,0.02,0.09,0.0,56095.55,1355.0,1931.0,39362.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.9,0.5456,65.1,2.3141
2022-05-31,3286.0,93651.0,0.02,0.78,0.02,0.09,0.0,55033.5,1355.0,1931.0,38617.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.49,0.5421,64.51,2.3141
2022-06-01,3286.0,94472.5,0.02,0.8,0.02,0.09,0.0,55516.25,1355.0,1931.0,38956.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.9,0.5456,65.1,2.3141
2022-06-02,3286.0,93651.0,0.02,0.87,0.02,0.09,0.0,55033.5,1355.0,1931.0,38617.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.3,0.5432,64.7,2.3141
2022-06-03,3286.0,95951.2,0.02,0.89,0.02,0.09,0.0,56385.2,1355.0,1931.0,39566.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.75,0.5465,65.25,2.3141
2022-06-06,3286.0,96115.5,0.02,0.95,0.02,0.1,0.0,56481.75,1355.0,1931.0,39633.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.13,0.5442,64.87,2.3141
2022-06-07,3286.0,94965.4,0.02,1.02,0.02,0.1,0.0,55805.9,1355.0,1931.0,39159.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.36,0.5429,64.64,2.3141
2022-06-08,3286.0,94965.4,0.02,1.07,0.02,0.1,0.0,55805.9,1355.0,1931.0,39159.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.16,0.544,64.84,2.3141
2022-06-09,3286.0,96772.7,0.03,1.2,0.02,0.1,0.0,56867.95,1355.0,1931.0,39904.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.85,0.5459,65.15,2.3141
2022-06-10,3286.0,94308.2,0.03,1.2,0.02,0.1,0.0,55419.7,1355.0,1931.0,38888.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.74,0.5407,64.26,2.3141
2022-06-13,3286.0,89214.9,0.03,1.21,0.02,0.09,0.0,52426.65,1355.0,1931.0,36788.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,36.02,0.5391,63.98,2.3141
2022-06-14,3286.0,90529.3,0.03,1.18,0.02,0.09,0.0,53199.05,1355.0,1931.0,37330.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.95,0.5453,65.05,2.3141
2022-06-15,3286.0,92500.9,0.03,1.19,0.02,0.09,0.0,54357.65,1355.0,1931.0,38143.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.86,0.5458,65.14,2.3141
2022-06-16,3286.0,90857.9,0.03,1.18,0.02,0.09,0.0,53392.15,1355.0,1931.0,37465.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.62,0.5413,64.38,2.3141
2022-06-17,3286.0,91350.8,0.03,1.19,0.02,0.09,0.0,53681.8,1355.0,1931.0,37669.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.15,0.5441,64.85,2.3141
2022-06-20,3286.0,92336.6,0.03,1.21,0.02,0.09,0.0,54261.1,1355.0,1931.0,38075.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.99,0.5451,65.01,2.3141
2022-06-21,3286.0,90693.6,0.03,1.25,0.02,0.09,0.0,53295.6,1355.0,1931.0,37398.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.43,0.5425,64.57,2.3141
2022-06-22,3286.0,91022.2,0.03,1.27,0.02,0.09,0.0,53488.7,1355.0,1931.0,37533.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.09,0.5444,64.91,2.3141
2022-06-23,3286.0,90365.0,0.03,1.53,0.02,0.09,0.0,53102.5,1355.0,1931.0,37262.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.28,0.5433,64.72,2.3141
2022-06-24,3286.0,90365.0,0.03,1.72,0.02,0.09,0.0,53102.5,1355.0,1931.0,37262.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.14,0.5442,64.86,2.3141
2022-06-27,3286.0,92172.3,0.03,1.74,0.02,0.09,0.0,54164.55,1355.0,1931.0,38007.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.85,0.5459,65.15,2.3141
2022-06-28,3286.0,91843.7,0.03,1.74,0.02,0.09,0.0,53971.45,1355.0,1931.0,37872.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.23,0.5436,64.77,2.3141
2022-06-29,3286.0,91843.7,0.03,1.74,0.02,0.09,0.0,53971.45,1355.0,1931.0,37872.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.11,0.5444,64.89,2.3141
2022-06-30,3286.0,92336.6,0.03,1.77,0.02,0.09,0.0,54261.1,1355.0,1931.0,38075.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.07,0.5446,64.93,2.3141
2022-07-01,3286.0,91350.8,0.03,1.77,0.02,0.09,0.0,53681.8,1355.0,1931.0,37669.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.36,0.5429,64.64,2.3141
2022-07-04,3286.0,91350.8,0.03,1.83,0.02,0.09,0.0,53681.8,1355.0,1931.0,37669.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.08,0.5445,64.92,2.3141
2022-07-05,3286.0,91350.8,0.03,1.84,0.02,0.09,0.0,53681.8,1355.0,1931.0,37669.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.09,0.5445,64.91,2.3141
2022-07-06,3286.0,90200.7,0.03,1.9,0.02,0.09,0.0,53005.95,1355.0,1931.0,37194.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.36,0.5428,64.64,2.3141
2022-07-07,3286.0,90036.4,0.03,1.85,0.02,0.09,0.0,52909.4,1355.0,1931.0,37127.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.19,0.5439,64.81,2.3141
2022-07-08,3286.0,88393.4,0.03,1.89,0.02,0.09,0.0,51943.9,1355.0,1931.0,36449.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.46,0.5423,64.54,2.3141
2022-07-11,3286.0,88064.8,0.03,1.84,0.02,0.09,0.0,51750.8,1355.0,1931.0,36314.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.19,0.5438,64.81,2.3141
2022-07-12,3286.0,88064.8,0.03,1.9,0.02,0.09,0.0,51750.8,1355.0,1931.0,36314.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.16,0.5441,64.84,2.3141
2022-07-13,3286.0,87407.6,0.03,1.96,0.02,0.09,0.0,51364.6,1355.0,1931.0,36043.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.25,0.5435,64.75,2.3141
2022-07-14,3286.0,87079.0,0.03,1.94,0.02,0.09,0.0,51171.5,1355.0,1931.0,35907.5,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.25,0.5435,64.75,2.3141
2022-07-15,3286.0,85928.9,0.03,2.02,0.02,0.09,0.0,50495.65,1355.0,1931.0,35433.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.38,0.5428,64.62,2.3141
2022-07-18,3286.0,86914.7,0.03,2.03,0.02,0.09,0.0,51074.95,1355.0,1931.0,35839.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.95,0.5453,65.05,2.3141
2022-07-19,3286.0,86750.4,0.03,1.98,0.02,0.09,0.0,50978.4,1355.0,1931.0,35772.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.19,0.5439,64.81,2.3141
2022-07-20,3286.0,87571.9,0.03,1.98,0.02,0.09,0.0,51461.15,1355.0,1931.0,36110.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.99,0.545,65.01,2.3141
2022-07-21,3286.0,89543.5,0.03,2.02,0.02,0.09,0.0,52619.75,1355.0,1931.0,36923.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,34.86,0.5459,65.14,2.3141
2022-07-22,3286.0,88229.1,0.03,2.07,0.02,0.09,0.0,51847.35,1355.0,1931.0,36381.75,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.39,0.5427,64.61,2.3141
2022-07-25,3286.0,88722.0,0.03,2.11,0.02,0.09,0.0,52137.0,1355.0,1931.0,36585.0,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.09,0.5445,64.91,2.3141
2022-07-26,3286.0,87900.5,0.03,2.34,0.02,0.09,0.0,51654.25,1355.0,1931.0,36246.25,,,,,,,,,,,,,,,0.04,,100.0,95.42,0.0,0.0,0.0,100.0,35.3,0.5432,64.7,2.3141
2022-07-27,1576.0,42473.2,0.01,1.1,0.01,0.04,0.0,28998.2,500.0,1076.0,13475.0,,,,,,0.02,,855.0,,,,,,855.0,0.01,0.02,100.0,35.21,0.0,0.0,0.0,100.0,,1.0,100.0,1.1099
2022-07-28,1576.0,41685.2,0.01,1.13,0.01,0.04,0.0,28460.2,500.0,1076.0,13225.0,,,,,,,,,,,,,,,0.01,,100.0,35.21,0.0,0.0,0.0,100.0,,1.0,100.0,1.1099
2022-07-29,1576.0,41291.2,0.01,1.13,0.01,0.04,0.0,28191.2,500.0,1076.0,13100.0,,,,,,,,,,,,,,,0.01,,100.0,35.21,0.0,0.0,0.0,100.0,,1.0,100.0,1.1099
2022-08-01,3876.0,101745.0,0.03,2.52,0.03,0.1,0.0,58432.5,1650.0,2226.0,43312.5,,300.0,0.01,850.0,,,300.0,,,0.01,300.0,0.02,850.0,,0.04,,100.0,95.93,0.0,0.0,0.0,100.0,28.06,0.5963,71.94,2.2535
2022-08-02,3876.0,102907.8,0.03,2.49,0.03,0.1,0.0,59100.3,1650.0,2226.0,43807.5,,,,,,,,,,,,,,,0.04,,100.0,95.93,0.0,0.0,0.0,100.0,27.93,0.5974,72.07,2.2535
2022-08-03,4276.0,113314.0,0.04,2.74,0.03,0.11,0.0,64289.0,1850.0,2426.0,49025.0,,200.0,0.01,,,,200.0,,,0.01,200.0,,,,0.05,,100.0,96.35,0.0,0.0,0.0,100.0,24.85,0.6265,75.15,2.2271
2022-08-04,4276.0,112886.4,0.04,2.7,0.03,0.11,0.0,64046.4,1850.0,2426.0,48840.0,,,,,,,,,,,,,,,0.05,,100.0,96.35,0.0,0.0,0.0,100.0,24.87,0.6264,75.13,2.2271
2022-08-05,4276.0,112031.2,0.04,2.72,0.03,0.11,0.0,63561.2,1850.0,2426.0,48470.0,,,,,,,,,,,,,,,0.05,,100.0,96.35,0.0,0.0,0.0,100.0,24.91,0.626,75.09,2.2271
2022-08-08,4276.0,112245.0,0.04,2.76,0.03,0.11,0.0,63682.5,1850.0,2426.0,48562.5,,,,,,,,,,,,,,,0.05,,100.0,96.35,0.0,0.0,0.0,100.0,24.78,0.6272,75.22,2.2271
2022-08-09,4276.0,112031.2,0.04,2.85,0.03,0.11,0.0,63561.2,1850.0,2426.0,48470.0,,,,,,,,,,,,,,,0.05,,100.0,96.35,0.0,0.0,0.0,100.0,24.83,0.6267,75.17,2.2271
2022-08-10,3800.0,100320.0,0.03,2.54,0.03,0.1,0.0,56760.0,1650.0,2150.0,43560.0,,,,,,0.01,,200.0,,,,,,276.0,0.04,0.01,100.0,85.94,0.0,0.0,0.0,100.0,20.55,0.6735,79.45,1.9792
2022-08-11,3800.0,99940.0,0.03,2.55,0.03,0.1,0.0,56545.0,1650.0,2150.0,43395.0,,,,,,,,,,,,,,,0.04,,100.0,85.94,0.0,0.0,0.0,100.0,20.67,0.6721,79.33,1.9792
2022-08-12,3800.0,100130.0,0.03,2.56,0.03,0.1,0.0,56652.5,1650.0,2150.0,43477.5,,,,,,,,,,,,,,,0.04,,100.0,85.94,0.0,0.0,0.0,100.0,20.62,0.6726,79.38,1.9792
2022-08-15,3876.0,101938.8,0.03,2.59,0.03,0.1,0.0,58543.8,1650.0,2226.0,43395.0,,,,76.0,,,,,,,,0.0,,,0.04,,100.0,85.94,0.0,0.0,0.0,100.0,20.15,0.6412,77.46,2.0188
2022-08-16,3876.0,101938.8,0.03,2.66,0.03,0.1,0.0,58543.8,1650.0,2226.0,43395.0,,,,,,,,,,,,,,,0.04,,100.0,85.94,0.0,0.0,0.0,100.0,20.15,0.6418,77.5,2.0188
2022-08-17,3800.0,99180.0,0.03,2.58,0.03,0.1,0.0,56115.0,1650.0,2150.0,43065.0,,,,,,,,,,,,,,76.0,0.04,0.0,100.0,85.94,0.0,0.0,0.0,100.0,20.72,0.6715,79.28,1.9792
2022-08-18,3800.0,99940.0,0.03,2.67,0.03,0.1,0.0,56545.0,1650.0,2150.0,43395.0,,,,,,,,,,,,,,,0.04,,100.0,85.94,0.0,0.0,0.0,100.0,20.55,0.6735,79.45,1.9792
2022-08-19,3802.0,99232.2,0.03,2.67,0.03,0.1,0.0,56167.2,1652.0,2152.0,43117.2,,2.0,,2.0,,,,,,,2.0,0.0,,,0.04,,100.0,85.95,0.0,0.0,0.0,100.0,20.7,0.6707,79.24,1.9781
2022-08-22,3802.0,100372.8,0.03,2.79,0.03,0.1,0.0,56812.8,1652.0,2152.0,43612.8,,,,,,,,,,,,,,,0.04,,100.0,85.95,0.0,0.0,0.0,100.0,20.5,0.673,79.44,1.9781
2022-08-23,3802.0,99992.6,0.03,2.7,0.03,0.1,0.0,56597.6,1652.0,2152.0,43447.6,,,,,,,,,,,,,,,0.04,,100.0,85.95,0.0,0.0,0.0,100.0,20.65,0.6712,79.28,1.9781
2022-08-24,3802.0,100753.0,0.03,2.68,0.03,0.1,0.0,57028.0,1652.0,2152.0,43778.0,,,,,,,,,,,,,,,0.04,,100.0,85.95,0.0,0.0,0.0,100.0,20.54,0.6726,79.4,1.9781
2022-08-25,3802.0,99612.4,0.03,2.71,0.03,0.1,0.0,56382.4,1652.0,2152.0,43282.4,,,,,,,,,,,,,,,0.04,,100.0,85.95,0.0,0.0,0.0,100.0,20.73,0.6703,79.21,1.9781
2022-08-26,3811.0,99848.2,0.03,2.66,0.03,0.1,0.0,56618.2,1661.0,2161.0,43518.2,,9.0,0.0,,,,9.0,,,0.0,9.0,,,,0.04,,100.0,86.02,0.0,0.0,0.0,100.0,20.55,0.668,79.1,1.9736
2022-08-29,3811.0,100038.75,0.03,2.69,0.03,0.1,0.0,56726.25,1661.0,2161.0,43601.25,,,,,,,,,,,,,,,0.04,,100.0,86.02,0.0,0.0,0.0,100.0,20.54,0.6681,79.11,1.9736
2022-08-30,3811.0,99657.65,0.03,2.72,0.03,0.1,0.0,56510.15,1661.0,2161.0,43435.15,,,,,,,,,,,,,,,0.04,,100.0,86.02,0.0,0.0,0.0,100.0,20.61,0.6673,79.04,1.9736
2022-08-31,3811.0,100038.75,0.03,2.76,0.03,0.1,0.0,56726.25,1661.0,2161.0,43601.25,,,,,,,,,,,,,,,0.04,,100.0,86.02,0.0,0.0,0.0,100.0,20.53,0.6682,79.13,1.9736
2022-09-01,3809.0,99224.45,0.03,2.71,0.03,0.1,0.0,56241.95,1659.0,2159.0,43216.95,,,,,,0.0,,2.0,,,,,,2.0,0.04,0.0,100.0,86.0,0.0,0.0,0.0,100.0,20.66,0.6677,79.06,1.9746
2022-09-02,3809.0,99414.9,0.03,2.77,0.03,0.1,0.0,56349.9,1659.0,2159.0,43299.9,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,20.54,0.6691,79.18,1.9746
2022-09-05,3809.0,98653.1,0.03,2.93,0.03,0.1,0.0,55918.1,1659.0,2159.0,42968.1,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,20.66,0.6677,79.06,1.9746
2022-09-06,3809.0,97891.3,0.03,2.87,0.03,0.1,0.0,55486.3,1659.0,2159.0,42636.3,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,20.65,0.6677,79.06,1.9746
2022-09-07,3809.0,99605.35,0.03,2.95,0.03,0.1,0.0,56457.85,1659.0,2159.0,43382.85,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,20.42,0.6705,79.29,1.9746
2022-09-08,3563.0,91747.25,0.03,2.74,0.03,0.09,0.0,49259.75,1659.0,1913.0,42719.25,,,,,,,,,,,,,,246.0,0.04,0.01,100.0,86.0,0.0,0.0,0.0,100.0,22.47,0.6468,77.22,1.8471
2022-09-09,3563.0,92638.0,0.03,2.75,0.03,0.09,0.0,49738.0,1659.0,1913.0,43134.0,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,22.22,0.6496,77.47,1.8471
2022-09-12,3563.0,93528.75,0.03,3.08,0.03,0.09,0.0,50216.25,1659.0,1913.0,43548.75,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,22.24,0.6494,77.45,1.8471
2022-09-13,3563.0,91925.4,0.03,3.09,0.03,0.09,0.0,49355.4,1659.0,1913.0,42802.2,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,22.47,0.6468,77.22,1.8471
2022-09-14,3563.0,92638.0,0.03,3.11,0.03,0.09,0.0,49738.0,1659.0,1913.0,43134.0,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,22.24,0.6494,77.46,1.8471
2022-09-15,3563.0,91569.1,0.03,3.1,0.03,0.09,0.0,49164.1,1659.0,1913.0,42636.3,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,22.43,0.6473,77.26,1.8471
2022-09-16,3563.0,91747.25,0.03,3.11,0.03,0.09,0.0,49259.75,1659.0,1913.0,42719.25,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,22.29,0.6488,77.4,1.8471
2022-09-19,3563.0,92638.0,0.03,3.16,0.03,0.09,0.0,49738.0,1659.0,1913.0,43134.0,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,22.22,0.6496,77.47,1.8471
2022-09-20,3563.0,93172.45,0.03,3.15,0.03,0.09,0.0,50024.95,1659.0,1913.0,43382.85,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,22.25,0.6492,77.44,1.8471
2022-09-21,3563.0,92638.0,0.03,3.07,0.03,0.09,0.0,49738.0,1659.0,1913.0,43134.0,,,,,,,,,,,,,,,0.04,,100.0,86.0,0.0,0.0,0.0,100.0,22.36,0.648,77.33,1.8471
2022-09-22,3563.0,92816.15,0.03,2.98,0.03,0.09,0.0,49833.65,1659.0,1913.0,43216.95,,,,,,,,,,,,,,,0.04,,100.0,42.77,0.0,0.0,0.0,100.0,22.3,0.6487,77.39,0.9185
2022-09-23,4976.0,129873.6,0.04,4.3,0.04,0.13,0.0,86808.6,3326.0,3326.0,86808.6,,,0.04,,,,1413.0,,,0.04,,,1667.0,,0.09,,100.0,59.97,0.0,0.0,0.0,100.0,15.01,0.7414,84.78,0.8972
2022-09-26,3756.0,95026.8,0.03,2.91,0.03,0.1,0.0,53281.8,3326.0,2106.0,84147.8,,,,,,,,,,,,,,1220.0,0.09,0.03,100.0,85.74,0.0,0.0,0.0,100.0,21.23,0.6609,78.48,0.9683
2022-09-27,3756.0,94839.0,0.03,2.73,0.03,0.1,0.0,53176.5,2106.0,2106.0,53176.5,,,,,,0.03,,1220.0,,,,,,,0.05,,100.0,54.29,0.0,0.0,0.0,100.0,20.95,0.6643,78.76,0.9683
2022-09-28,3756.0,95402.4,0.03,2.75,0.03,0.09,0.0,53492.4,2106.0,2106.0,53492.4,,,,,,,,,,,,,,,0.05,,100.0,54.29,0.0,0.0,0.0,100.0,20.87,0.6652,78.84,0.9683
2022-09-29,3756.0,94463.4,0.03,2.76,0.03,0.09,0.0,52965.9,2106.0,2106.0,52965.9,,,,,,,,,,,,,,,0.05,,100.0,54.29,0.0,0.0,0.0,100.0,21.02,0.6633,78.69,0.9683
2022-09-30,3756.0,93900.0,0.03,2.68,0.03,0.09,0.0,52650.0,2106.0,2106.0,52650.0,,,,,,,,,,,,,,,0.05,,100.0,54.29,0.0,0.0,0.0,100.0,20.99,0.6638,78.72,0.9683
2022-10-03,3756.0,95778.0,0.03,2.59,0.03,0.09,0.0,53703.0,2106.0,2106.0,53703.0,,,,,,,,,,,,,,,0.05,,100.0,54.29,0.0,0.0,0.0,100.0,20.73,0.6668,78.98,0.9683
2022-10-04,3756.0,95778.0,0.03,2.64,0.03,0.1,0.0,53703.0,2106.0,2106.0,53703.0,,,,,,,,,,,,,,,0.05,,100.0,54.29,0.0,0.0,0.0,100.0,20.93,0.6645,78.78,0.9683
2022-10-05,3756.0,95590.2,0.03,2.67,0.03,0.1,0.0,53597.7,2106.0,2106.0,53597.7,,,,,,,,,,,,,,,0.05,,100.0,54.29,0.0,0.0,0.0,100.0,20.95,0.6643,78.76,0.9683
2022-10-06,3756.0,95778.0,0.03,2.66,0.03,0.1,0.0,53703.0,2106.0,2106.0,53703.0,,,,,,,,,,,,,,,0.05,,100.0,54.29,0.0,0.0,0.0,100.0,20.91,0.6647,78.8,0.9683
