,MLDYX FP Equity_DX_SI_QTY,MLDYX FP Equity_DX_SHORT_INTEREST_VALUE,MLDYX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLDYX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLDYX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLDYX FP Equity_DX_SI_MV,MLDYX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLDYX FP Equity_DX_SUPPLY_SI_QTY,MLDYX FP Equity_DX_BROKER_SI_QTY,MLDYX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLDYX FP Equity_DX_SUPPLY_SI_MV,MLDYX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLDYX FP Equity_DX_UTILIZATION_QUANTITY,MLDYX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLDYX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLDYX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLDYX FP Equity_DX_ACTIVE_UTILIZATION_MV,MLDYX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MLDYX FP Equity_DX_BROKER_SI_CON_RATIO,MLDYX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MLDYX FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-09-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-09-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-10-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-10-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-10-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-10-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-10-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-10-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-10-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.82,0.0,,0.0,,
2016-10-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-10-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-10-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-10-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-10-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-10-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-10-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-10-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-10-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-10-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-10-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-10-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-10-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-10-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-11-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.77,0.0,,0.0,,
2016-11-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-11-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-11-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-11-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.82,0.0,,0.0,,
2016-11-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-11-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.83,0.0,,0.0,,
2016-11-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-11-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-11-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.83,0.0,,0.0,,
2016-11-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-11-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-11-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-11-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.82,0.0,,0.0,,
2016-11-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-11-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-11-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-11-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-11-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-11-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-11-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-11-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-12-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-12-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-12-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.77,0.0,,0.0,,
2016-12-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-12-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-12-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.84,0.0,,0.0,,
2016-12-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-12-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.77,0.0,,0.0,,
2016-12-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-12-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.82,0.0,,0.0,,
2016-12-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.86,0.0,,0.0,,
2016-12-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-12-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-12-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-12-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2016-12-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-12-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2016-12-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-12-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2016-12-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2016-12-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.77,0.0,,0.0,,
2016-12-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.78,0.0,,0.0,,
2017-01-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.82,0.0,,0.0,,
2017-01-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.83,0.0,,0.0,,
2017-01-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.77,0.0,,0.0,,
2017-01-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.76,0.0,,0.0,,
2017-01-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2017-01-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2017-01-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2017-01-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2017-01-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.76,0.0,,0.0,,
2017-01-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2017-01-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2017-01-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.77,0.0,,0.0,,
2017-01-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2017-01-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2017-01-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.77,0.0,,0.0,,
2017-01-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.77,0.0,,0.0,,
2017-01-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2017-01-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2017-01-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.81,0.0,,0.0,,
2017-01-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.79,0.0,,0.0,,
2017-01-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.8,0.0,,0.0,,
2017-01-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,139844.0,,2.77,0.0,,0.0,,
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304188.0,1946803.2,1.67,0.0,,0.0,,0.0
2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304188.0,1946803.2,1.67,0.0,,0.0,,0.0
2017-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304188.0,1946803.2,1.67,0.0,,0.0,,0.0
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304188.0,1946803.2,1.64,0.0,,0.0,,0.0
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207944.0,1330841.6,1.12,0.0,,0.0,,0.0
2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,868147.2,0.73,0.0,,0.0,,0.0
2017-03-13,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-14,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-15,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-16,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-17,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-20,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.83,0.0,,0.0,,
2017-03-21,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.83,0.0,,0.0,,
2017-03-22,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-23,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-24,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-03-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-04-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.83,0.0,,0.0,,
2017-04-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.83,0.0,,0.0,,
2017-04-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-04-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-04-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-04-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.76,0.0,,0.0,,
2017-05-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-05-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.73,0.0,,0.0,,
2017-05-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.71,0.0,,0.0,,
2017-05-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.69,0.0,,0.0,,
2017-05-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.69,0.0,,0.0,,
2017-05-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.69,0.0,,0.0,,
2017-05-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.69,0.0,,0.0,,
2017-05-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.69,0.0,,0.0,,
2017-05-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-05-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-05-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-05-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-05-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-05-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.66,0.0,,0.0,,
2017-06-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.66,0.0,,0.0,,
2017-06-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.68,0.0,,0.0,,
2017-06-23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,664675.2,0.68,0.0,,0.0,,0.0
2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,664675.2,0.66,0.0,,0.0,,0.0
2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.66,0.0,,0.0,,0.0
2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.5,0.0,,0.0,,0.0
2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.01,0.0,,0.0,,0.0
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.01,0.0,,0.0,,0.0
2017-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.01,0.0,,0.0,,0.0
2017-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.01,0.0,,0.0,,0.0
2017-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.01,0.0,,0.0,,0.0
