,CU9 FP Equity_DX_SI_QTY,CU9 FP Equity_DX_SHORT_INTEREST_VALUE,CU9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CU9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CU9 FP Equity_DX_SI_MV,CU9 FP Equity_DX_DSS,CU9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CU9 FP Equity_DX_SUPPLY_SI_QTY,CU9 FP Equity_DX_BROKER_SI_QTY,CU9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CU9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CU9 FP Equity_DX_BROKER_SI_MV_INC_x,CU9 FP Equity_DX_BROKER_SI_QTY_ADD,CU9 FP Equity_DX_SUPPLY_SI_MV_DEC,CU9 FP Equity_DX_BROKER_SI_QTY_INC,CU9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CU9 FP Equity_DX_BROKER_SI_MV_INC_y,CU9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CU9 FP Equity_DX_BROKER_SI_MV_ADD,CU9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CU9 FP Equity_DX_BROKER_SI_QTY_DEC,CU9 FP Equity_DX_SUPPLY_SI_MV,CU9 FP Equity_DX_BROKER_SI_MV_DEC,CU9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CU9 FP Equity_DX_UTILIZATION_QUANTITY,CU9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CU9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CU9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CU9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CU9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CU9 FP Equity_DX_BROKER_SI_CON_RATIO,CU9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CU9 FP Equity_DX_DEMAND_SUPPLY_RATIO,CU9 FP Equity_PX_LAST
2012-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5198510.72,5.23,0.0,,0.0,,0.0,155.84
2012-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5219526.26,5.19,0.0,,0.0,,0.0,156.47
2012-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5236538.84,5.19,0.0,,0.0,,0.0,156.98
2012-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5236205.26,5.22,0.0,,0.0,,0.0,156.97
2012-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5217191.2,5.21,0.0,,0.0,,0.0,156.4
2012-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5217191.2,5.22,0.0,,0.0,,0.0,
2012-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5217191.2,5.23,0.0,,0.0,,0.0,
2012-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5217191.2,5.21,0.0,,0.0,,0.0,
2012-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5201846.52,5.21,0.0,,0.0,,0.0,155.94
2012-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5182165.3,5.25,0.0,,0.0,,0.0,155.35
2012-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5182165.3,5.24,0.0,,0.0,,0.0,
2013-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5182165.3,5.17,0.0,,0.0,,0.0,
2013-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5314596.56,5.19,0.0,,0.0,,0.0,159.32
2013-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5330941.98,5.18,0.0,,0.0,,0.0,159.81
2013-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,43358.0,6953756.04,6.87,0.0,,0.0,,0.0,160.38
2013-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,49858.0,7975784.26,7.98,0.0,,0.0,,0.0,159.97
2013-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,49858.0,7967308.4,8.0,0.0,,0.0,,0.0,159.8
2013-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,49858.0,8025642.26,7.99,0.0,,0.0,,0.0,160.97
2013-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,49858.0,7994231.72,7.95,0.0,,0.0,,0.0,160.34
2013-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5323603.22,5.32,0.0,,0.0,,0.0,159.59
2013-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5296916.82,5.32,0.0,,0.0,,0.0,158.79
2013-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5308258.54,5.34,0.0,,0.0,,0.0,159.13
2013-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5301920.52,5.29,0.0,,0.0,,0.0,158.94
2013-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33358.0,5316264.46,5.27,0.0,,0.0,,0.0,159.37
2013-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5273282.96,5.25,0.0,,0.0,,0.0,159.28
2013-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5277917.94,5.26,0.0,,0.0,,0.0,159.42
2013-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5280566.5,5.28,0.0,,0.0,,0.0,159.5
2013-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5301754.98,5.28,0.0,,0.0,,0.0,160.14
2013-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5311024.94,5.24,0.0,,0.0,,0.0,160.42
2013-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5310031.73,5.29,0.0,,0.0,,0.0,160.39
2013-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5298113.21,5.28,0.0,,0.0,,0.0,160.03
2013-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5331551.28,5.32,0.0,,0.0,,0.0,161.04
2013-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5303410.33,5.28,0.0,,0.0,,0.0,160.19
2013-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5290498.6,5.34,0.0,,0.0,,0.0,159.8
2013-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5289174.32,5.22,0.0,,0.0,,0.0,159.76
2013-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5269310.12,5.36,0.0,,0.0,,0.0,159.16
2013-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5268647.98,5.23,0.0,,0.0,,0.0,159.14
2013-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5291822.88,5.29,0.0,,0.0,,0.0,159.84
2013-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5291491.81,5.36,0.0,,0.0,,0.0,159.83
2013-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5356712.6,5.34,0.0,,0.0,,0.0,161.8
2013-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5305396.75,5.23,0.0,,0.0,,0.0,160.25
2013-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5329564.86,5.34,0.0,,0.0,,0.0,160.98
2013-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5350091.2,5.27,0.0,,0.0,,0.0,161.6
2013-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5358699.02,5.36,0.0,,0.0,,0.0,161.86
2013-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5355057.25,5.36,0.0,,0.0,,0.0,161.75
2013-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5340159.1,5.34,0.0,,0.0,,0.0,161.3
2013-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5373266.1,5.33,0.0,,0.0,,0.0,162.3
2013-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5376576.8,5.29,0.0,,0.0,,0.0,162.4
2013-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5324267.74,5.42,0.0,,0.0,,0.0,160.82
2013-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5378563.22,5.34,0.0,,0.0,,0.0,162.46
2013-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5351084.41,5.32,0.0,,0.0,,0.0,161.63
2013-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5328240.58,5.37,0.0,,0.0,,0.0,160.94
2013-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5364658.28,5.34,0.0,,0.0,,0.0,162.04
2013-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5417960.55,5.35,0.0,,0.0,,0.0,163.65
2013-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5416636.27,5.32,0.0,,0.0,,0.0,163.61
2013-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5407697.38,5.45,0.0,,0.0,,0.0,163.34
2013-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5489802.74,5.41,0.0,,0.0,,0.0,165.82
2013-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5464972.49,5.39,0.0,,0.0,,0.0,165.07
2013-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5452060.76,5.43,0.0,,0.0,,0.0,164.68
2013-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5476891.01,5.48,0.0,,0.0,,0.0,165.43
2013-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5483512.41,5.44,0.0,,0.0,,0.0,165.63
2013-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33107.0,5485498.83,5.48,0.0,,0.0,,0.0,165.69
2013-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5224964.1,5.24,0.0,,0.0,,0.0,166.03
2013-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5282239.5,5.25,0.0,,0.0,,0.0,167.85
2013-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5264616.3,5.22,0.0,,0.0,,0.0,167.29
2013-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5264301.6,5.33,0.0,,0.0,,0.0,167.28
2013-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5266819.2,5.3,0.0,,0.0,,0.0,167.36
2013-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5259581.1,5.24,0.0,,0.0,,0.0,167.13
2013-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5233775.7,5.3,0.0,,0.0,,0.0,166.31
2013-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5230314.0,5.25,0.0,,0.0,,0.0,166.2
2013-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5247937.2,5.29,0.0,,0.0,,0.0,166.76
2013-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5265560.4,5.22,0.0,,0.0,,0.0,167.32
2013-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5269022.1,5.27,0.0,,0.0,,0.0,167.43
2013-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5295771.6,5.27,0.0,,0.0,,0.0,168.28
2013-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5295771.6,5.27,0.0,,0.0,,0.0,
2013-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5295771.6,5.27,0.0,,0.0,,0.0,
2013-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5340459.0,5.23,0.0,,0.0,,0.0,169.7
2013-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5304583.2,5.29,0.0,,0.0,,0.0,168.56
2013-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5238810.9,5.36,0.0,,0.0,,0.0,166.47
2013-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5155730.1,5.31,0.0,,0.0,,0.0,163.83
2013-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5170521.0,5.21,0.0,,0.0,,0.0,164.3
2013-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5181535.5,5.15,0.0,,0.0,,0.0,164.65
2013-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31470.0,5245734.3,5.18,0.0,,0.0,,0.0,166.69
2013-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5178902.52,5.08,0.0,,0.0,,0.0,167.64
2013-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5151407.75,5.14,0.0,,0.0,,0.0,166.75
2013-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5104450.39,5.17,0.0,,0.0,,0.0,165.23
2013-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,41393.0,6801697.76,6.85,0.0,,0.0,,0.0,164.32
2013-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5015169.62,5.14,0.0,,0.0,,0.0,162.34
2013-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5015478.55,5.07,0.0,,0.0,,0.0,162.35
2013-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5040501.88,4.99,0.0,,0.0,,0.0,163.16
2013-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5043591.18,5.04,0.0,,0.0,,0.0,163.26
2013-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5144920.22,5.04,0.0,,0.0,,0.0,166.54
2013-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5176431.08,5.05,0.0,,0.0,,0.0,167.56
2013-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5237290.29,5.21,0.0,,0.0,,0.0,169.53
2013-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5230493.83,5.19,0.0,,0.0,,0.0,169.31
2013-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5244086.75,5.22,0.0,,0.0,,0.0,169.75
2013-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5232656.34,5.22,0.0,,0.0,,0.0,169.38
2013-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5232656.34,5.24,0.0,,0.0,,0.0,
2013-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5267256.5,5.28,0.0,,0.0,,0.0,170.5
2013-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5304328.1,5.23,0.0,,0.0,,0.0,171.7
2013-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5306490.61,5.27,0.0,,0.0,,0.0,171.77
2013-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5310506.7,5.28,0.0,,0.0,,0.0,171.9
2013-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5355301.55,5.29,0.0,,0.0,,0.0,173.35
2013-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5365187.31,5.3,0.0,,0.0,,0.0,173.67
2013-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5383723.11,5.31,0.0,,0.0,,0.0,174.27
2013-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5369821.26,5.34,0.0,,0.0,,0.0,173.82
2013-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5386503.48,5.36,0.0,,0.0,,0.0,174.36
2013-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5443964.46,5.41,0.0,,0.0,,0.0,176.22
2013-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5444891.25,5.4,0.0,,0.0,,0.0,176.25
2013-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5448598.41,5.43,0.0,,0.0,,0.0,176.37
2013-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5473003.88,5.45,0.0,,0.0,,0.0,177.16
2013-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5471768.16,5.39,0.0,,0.0,,0.0,177.12
2013-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5483198.57,5.45,0.0,,0.0,,0.0,177.49
2013-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5369203.4,5.47,0.0,,0.0,,0.0,173.8
2013-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5356537.27,5.5,0.0,,0.0,,0.0,173.39
2013-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5370439.12,5.35,0.0,,0.0,,0.0,173.84
2013-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5422030.43,5.36,0.0,,0.0,,0.0,175.51
2013-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30893.0,5312978.14,5.35,0.0,,0.0,,0.0,171.98
2013-05-30,11000.0,1897280.0,6.7,1.44,1.89,,1897280.0,0.0,11000.0,0.0,,,11000.0,,,,,,1.89,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3561,172.48
2013-05-31,10000.0,1709800.0,6.09,1.31,1.73,,1709800.0,0.0,10000.0,0.0,,,,,,,,,,,1000.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3237,170.98
2013-06-03,10000.0,1696800.0,6.21,1.31,1.71,,1696800.0,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3237,169.68
2013-06-04,10000.0,1703000.0,6.21,1.31,1.7,,1703000.0,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3237,170.3
2013-06-05,10000.0,1677300.0,7.64,1.31,1.7,,1677300.0,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3237,167.73
2013-06-06,10000.0,1656500.0,8.27,1.31,1.68,,1656500.0,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3237,165.65
2013-06-07,10000.0,1677900.0,7.95,1.31,1.66,,1677900.0,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3237,167.79
2013-06-10,10260.0,1718242.2,9.06,1.34,1.72,,1718242.2,0.0,10260.0,0.0,,,1160.0,,,,,,0.19,,900.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.7995,88.7,0.3321,167.47
2013-06-11,10260.0,1700697.6,9.0,1.34,1.68,,1700697.6,0.0,10260.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.8354,90.95,0.3321,165.76
