,ALCHI FP Equity_DX_SI_QTY,ALCHI FP Equity_DX_SHORT_INTEREST_VALUE,ALCHI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCHI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCHI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCHI FP Equity_DX_SI_MV,ALCHI FP Equity_DX_DSS,ALCHI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCHI FP Equity_DX_SUPPLY_SI_QTY,ALCHI FP Equity_DX_BROKER_SI_QTY,ALCHI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCHI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCHI FP Equity_DX_BROKER_SI_MV_INC_x,ALCHI FP Equity_DX_BROKER_SI_QTY_ADD,ALCHI FP Equity_DX_SUPPLY_SI_MV_DEC,ALCHI FP Equity_DX_BROKER_SI_QTY_INC,ALCHI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCHI FP Equity_DX_BROKER_SI_MV_INC_y,ALCHI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCHI FP Equity_DX_BROKER_SI_MV_ADD,ALCHI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCHI FP Equity_DX_BROKER_SI_QTY_DEC,ALCHI FP Equity_DX_SUPPLY_SI_MV,ALCHI FP Equity_DX_BROKER_SI_MV_DEC,ALCHI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCHI FP Equity_DX_UTILIZATION_QUANTITY,ALCHI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCHI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCHI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCHI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCHI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCHI FP Equity_DX_BROKER_SI_CON_RATIO,ALCHI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCHI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCHI FP Equity_PX_LAST
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.925
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.935
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.685
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.695
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.235
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.255
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17
2023-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34
2023-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37
2023-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32
2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2023-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.305
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2023-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.305
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2023-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2023-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.115
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
2023-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.295
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.075
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.005
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.946
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.918
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.918
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.848
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.632
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.508
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.436
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.388
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.946
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.802
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.614
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.436
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.469
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.459
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.426
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3300.0,1392.6,0.0,0.0,,0.0,,0.0,0.422
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,41.1,0.0,0.0,,0.0,,0.0,0.411
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403
2024-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468
