,QCEU FP Equity_DX_SI_QTY,QCEU FP Equity_DX_SHORT_INTEREST_VALUE,QCEU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,QCEU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,QCEU FP Equity_DX_SI_MV,QCEU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,QCEU FP Equity_DX_SUPPLY_SI_QTY,QCEU FP Equity_DX_BROKER_SI_QTY,QCEU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,QCEU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,QCEU FP Equity_DX_SUPPLY_SI_QTY_INC_x,QCEU FP Equity_DX_BROKER_SI_MV_INC_x,QCEU FP Equity_DX_SUPPLY_SI_MV_NEW,QCEU FP Equity_DX_BROKER_SI_QTY_ADD,QCEU FP Equity_DX_SUPPLY_SI_MV_DEC,QCEU FP Equity_DX_BROKER_SI_QTY_INC,QCEU FP Equity_DX_SUPPLY_SI_QTY_DEC,QCEU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,QCEU FP Equity_DX_BROKER_SI_MV_INC_y,QCEU FP Equity_DX_SUPPLY_SI_QTY_INC_y,QCEU FP Equity_DX_BROKER_SI_MV_ADD,QCEU FP Equity_DX_SUPPLY_SI_QTY_ADD,QCEU FP Equity_DX_BROKER_SI_QTY_DEC,QCEU FP Equity_DX_SUPPLY_SI_MV,QCEU FP Equity_DX_BROKER_SI_MV_DEC,QCEU FP Equity_DX_SUPPLY_SI_MV_RMV,QCEU FP Equity_DX_BROKER_SI_MV_RMV,QCEU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,QCEU FP Equity_DX_UTILIZATION_QUANTITY,QCEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,QCEU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,QCEU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,QCEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,QCEU FP Equity_DX_ACTIVE_UTILIZATION_MV,QCEU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,QCEU FP Equity_DX_BROKER_SI_CON_RATIO,QCEU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,QCEU FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-03-21,4000.0,266400.0,2.48,0.19,0.27,266400.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0158
2019-03-22,4000.0,264720.0,2.47,0.19,0.27,264720.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0158
2019-03-25,4000.0,263960.0,2.47,0.19,0.27,263960.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0158
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,4000.0,0.0,0.27,,,0.0,0.0,253000.0,16887750.0,,16.68,0.0,,0.0,,0.0
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,253000.0,16882690.0,,16.88,0.0,,0.0,,0.0
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,253000.0,16918110.0,,16.88,0.0,,0.0,,0.0
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,253000.0,17009190.0,,16.91,0.0,,0.0,,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,253000.0,17155930.0,,17.01,0.0,,0.0,,0.0
2019-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,253000.0,17216650.0,,17.17,0.0,,0.0,,0.0
2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,253000.0,17302670.0,,17.21,0.0,,0.0,,0.0
2019-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370000.0,25237700.0,,25.32,0.0,,0.0,,0.0
2019-04-05,9000.0,615600.0,5.28,0.42,0.62,615600.0,4500.0,9000.0,307800.0,,,,,9000.0,,,,,,,0.62,4500.0,,0.31,,,,1.22,1.22,365500.0,25000200.0,,24.94,1.22,49.93,0.5,50.07,0.0243
2019-04-08,9000.0,613980.0,5.17,0.42,0.61,613980.0,4500.0,9000.0,306990.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.22,365500.0,24934410.0,,24.99,1.22,49.9,0.5,50.1,0.0243
2019-04-09,9000.0,610380.0,5.47,0.42,0.61,610380.0,4500.0,9000.0,305190.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.22,365500.0,24788210.0,,24.94,1.22,49.87,0.5,50.13,0.0243
2019-04-10,9000.0,612630.0,8.72,0.35,0.61,612630.0,4500.0,9000.0,306315.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.22,365500.0,24879585.0,,24.78,1.22,49.95,0.5,50.05,0.0243
2019-04-11,9000.0,613080.0,9.4,0.34,0.61,613080.0,4500.0,9000.0,306540.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.22,365500.0,24897860.0,,24.87,1.22,49.98,0.5,50.02,0.0243
2019-04-12,9000.0,612180.0,9.02,0.34,0.61,612180.0,4500.0,9000.0,306090.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.09,365500.0,24861310.0,,24.91,1.22,49.95,0.5,50.05,0.0218
2019-04-15,9000.0,612630.0,8.92,0.34,0.61,612630.0,4500.0,9000.0,306315.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.09,365500.0,24879585.0,,24.86,1.22,49.95,0.5,50.05,0.0218
2019-04-16,9000.0,614520.0,9.66,0.34,0.61,614520.0,4500.0,9000.0,307260.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.09,365500.0,24956340.0,,24.88,1.22,49.83,0.5,50.17,0.0218
2019-04-17,9000.0,612450.0,9.31,0.33,0.61,612450.0,4500.0,9000.0,306225.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.09,365500.0,24872275.0,,24.98,1.22,49.91,0.5,50.09,0.0218
2019-04-18,9000.0,615510.0,9.23,0.33,0.61,615510.0,4500.0,9000.0,307755.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.09,365500.0,24996545.0,,24.89,1.22,49.98,0.5,50.02,0.0218
2019-04-19,9000.0,615510.0,9.06,0.33,0.61,615510.0,4500.0,9000.0,307755.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.09,365500.0,24996545.0,,24.99,1.22,49.88,0.5,50.12,0.0218
2019-04-22,9000.0,615510.0,9.06,0.33,0.62,615510.0,4500.0,9000.0,307755.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.09,365500.0,24996545.0,,25.0,1.22,50.0,0.5,50.0,0.0218
2019-04-23,9000.0,618930.0,9.06,0.33,0.62,618930.0,4500.0,9000.0,309465.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.09,365500.0,25135435.0,,25.03,1.22,49.86,0.5,50.14,0.0218
2019-04-24,9000.0,621630.0,8.85,0.33,0.62,621630.0,4500.0,9000.0,310815.0,,,,,,,,,,,,,,,0.31,,,,1.22,1.09,365500.0,25245085.0,,25.12,1.22,49.88,0.5,50.12,0.0218
2019-04-25,25400.0,1754632.0,23.98,0.93,1.75,1754632.0,12700.0,25400.0,877316.0,,8200.0,1.13,,,,16400.0,,,1.13,8200.0,,,,0.88,,,,3.43,3.08,357300.0,24682284.0,,24.67,3.43,50.0,0.5,50.0,0.0616
2019-04-26,25400.0,1759458.0,23.74,0.93,1.76,1759458.0,12700.0,25400.0,879729.0,,,,,,,,,,,,,,,0.88,,,,3.43,3.08,357300.0,24750171.0,,24.67,3.43,49.92,0.5,50.08,0.0616
2019-04-29,25400.0,1761236.0,23.09,0.93,1.76,1761236.0,12700.0,25400.0,880618.0,,,,,,,,,,,,,,,0.88,,,,3.43,3.08,357300.0,24775182.0,,24.77,3.43,49.86,0.5,50.14,0.0616
2019-04-30,25400.0,1762506.0,22.59,0.93,1.76,1762506.0,12700.0,25400.0,881253.0,,,,,,,,,,,,,,,0.88,,,,3.43,3.08,357300.0,24793047.0,,24.76,3.43,49.99,0.5,50.01,0.0616
2019-05-01,25400.0,1762506.0,20.34,0.93,1.75,1762506.0,12700.0,25400.0,881253.0,,,,,,,,,,,,,,,0.88,,,,3.43,3.08,357300.0,24793047.0,,24.69,3.43,49.99,0.5,50.01,0.0616
2019-05-02,25400.0,1751076.0,20.34,0.81,1.76,1751076.0,12700.0,25400.0,875538.0,,,,,,,,,,,,,,,0.88,,,,3.43,3.08,357300.0,24632262.0,,24.8,3.43,49.85,0.5,50.15,0.0616
2019-05-03,42800.0,2972460.0,36.43,1.33,2.96,2972460.0,12700.0,42800.0,882015.0,,,1.21,,,,17400.0,,,1.21,,,,,0.89,,,,3.43,3.08,357300.0,24814485.0,,25.02,3.43,49.82,0.5,50.18,0.1038
2019-05-06,30100.0,2067870.0,25.18,0.94,2.08,2067870.0,12700.0,30100.0,872490.0,,,,,,,,,,,,,,12700.0,0.88,0.89,,,3.43,3.08,357300.0,24546510.0,,24.86,3.43,28.68,0.5909,71.32,0.073
2019-05-07,17400.0,1185288.0,14.12,0.54,1.19,1185288.0,8700.0,17400.0,592644.0,,,,,,0.29,,4000.0,,,,,,12700.0,0.6,0.89,,,2.35,2.11,361300.0,24611756.0,,24.88,2.35,49.74,0.5,50.26,0.0422
2019-05-08,17400.0,1190160.0,13.02,0.52,1.19,1190160.0,8700.0,17400.0,595080.0,,,,,,,,,,,,,,,0.59,,,,2.35,2.11,361300.0,24712920.0,,24.62,2.35,49.95,0.5,50.05,0.0422
2019-05-09,17400.0,1173282.0,13.02,0.52,1.18,1173282.0,8700.0,17400.0,586641.0,,,,,,,,,,,,,,,0.6,,,,2.35,2.11,361300.0,24362459.0,,24.74,2.35,49.65,0.5,50.35,0.0422
2019-05-10,17400.0,1174848.0,12.61,0.51,1.17,1174848.0,8700.0,17400.0,587424.0,,,,,,,,,,,,,,,0.59,,,,2.35,2.11,361300.0,24394976.0,,24.35,2.35,49.95,0.5,50.05,0.0422
2019-05-13,17400.0,1160928.0,12.57,0.51,1.17,580464.0,8700.0,8700.0,580464.0,,,,,,,,,,,,,,8700.0,0.59,0.59,,,2.35,2.11,361300.0,24105936.0,,24.37,2.35,49.96,0.5,50.04,0.0422
2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.59,,8700.0,,,,,,8700.0,0.0,0.59,,,0.0,0.0,412400.0,27816380.0,,27.5,0.0,,0.0,,0.0
2019-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,412400.0,27981340.0,,27.82,0.0,,0.0,,0.0
2019-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,412400.0,28364872.0,,27.98,0.0,,0.0,,0.0
2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,412400.0,28303012.0,,27.89,0.0,,0.0,,0.0
2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,412400.0,28010208.0,,28.31,0.0,,0.0,,0.0
2019-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,412400.0,28158672.0,,28.02,0.0,,0.0,,0.0
2019-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,412400.0,28257648.0,,28.15,0.0,,0.0,,0.0
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32038168.0,,32.37,0.0,,0.0,,0.0
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32170440.0,,32.05,0.0,,0.0,,0.0
2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32217680.0,,32.18,0.0,,0.0,,0.0
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32099580.0,,32.21,0.0,,0.0,,0.0
2019-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,31617732.0,,32.09,0.0,,0.0,,0.0
2019-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,31844484.0,,31.6,0.0,,0.0,,0.0
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,31655524.0,,31.87,0.0,,0.0,,0.0
2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,31716936.0,,31.73,0.0,,0.0,,0.0
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,31693316.0,,31.74,0.0,,0.0,,0.0
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,31887000.0,,31.66,0.0,,0.0,,0.0
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32033444.0,,31.86,0.0,,0.0,,0.0
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32307436.0,,32.01,0.0,,0.0,,0.0
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32411364.0,,32.3,0.0,,0.0,,0.0
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32623944.0,,32.41,0.0,,0.0,,0.0
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32680632.0,,32.6,0.0,,0.0,,0.0
2019-06-13,6600.0,457446.0,0.95,0.18,0.46,457446.0,0.0,6600.0,0.0,,,,,6600.0,,,,,,,0.46,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.014
2019-06-14,6600.0,455730.0,0.95,0.18,0.46,455730.0,0.0,6600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.014
2019-06-17,6600.0,455466.0,0.94,0.18,0.46,455466.0,0.0,6600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.014
2019-06-18,6600.0,462660.0,0.94,0.18,0.46,462660.0,0.0,6600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.014
2019-06-19,6600.0,461406.0,0.95,0.18,0.46,461406.0,0.0,6600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.014
2019-06-20,6600.0,464442.0,0.95,0.18,0.46,464442.0,0.0,6600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.014
2019-06-21,3300.0,230934.0,0.47,0.09,0.23,230934.0,0.0,3300.0,0.0,,,,,,,,,,,,,,3300.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.007
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3300.0,0.0,0.23,,,0.0,0.0,472400.0,33086896.0,,33.12,0.0,,0.0,,0.0
2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,33058552.0,,33.12,0.0,,0.0,,0.0
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,472400.0,32897936.0,,33.02,0.0,,0.0,,0.0
2019-06-27,3000.0,208830.0,0.43,0.07,0.21,208830.0,0.0,3000.0,0.0,,,,,3000.0,,,,,,,0.21,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0064
2019-06-28,3000.0,210750.0,0.43,0.07,0.21,210750.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0064
2019-07-01,3000.0,212370.0,0.44,0.07,0.21,212370.0,1500.0,3000.0,106185.0,1500.0,,,0.11,,,,,1500.0,,,,,,0.11,,,,100.0,0.32,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0063
2019-07-02,3000.0,213630.0,0.43,0.07,0.21,213630.0,1500.0,3000.0,106815.0,,,,,,,,,,,,,,,0.11,,0.11,,100.0,0.32,0.0,0.0,1500.0,0.0,100.0,50.0,0.5,50.0,0.0063
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.11,,1500.0,,,,,,3000.0,0.0,0.21,,,0.0,0.0,472400.0,33923044.0,,33.63,0.0,,0.0,100.0,0.0
2019-07-04,29400.0,2107392.0,4.2,0.66,2.11,1053696.0,14700.0,14700.0,1053696.0,,,,,14700.0,,,,,,,1.06,14700.0,,1.06,,,,3.42,3.11,415300.0,29768704.0,,29.86,3.42,50.0,0.5,50.0,0.0622
2019-07-05,29400.0,2085636.0,4.13,0.66,2.11,1042818.0,14700.0,14700.0,1042818.0,,,,,,,,,,,,,,,1.05,,,,3.42,3.11,415300.0,29461382.0,,29.78,3.42,50.0,0.5,50.0,0.0622
2019-07-08,29400.0,2087400.0,3.97,0.65,2.09,2087400.0,16200.0,29400.0,1150200.0,,,,,14700.0,,,,,,,1.04,1500.0,,1.15,,,,3.75,3.42,415300.0,29486300.0,,29.46,3.75,49.96,0.5,50.04,0.062
2019-07-09,29400.0,2076228.0,3.91,0.65,2.08,2076228.0,14700.0,29400.0,1038114.0,,,,,,0.11,,1500.0,,,,,,,1.04,,,,3.42,3.11,415300.0,29328486.0,,29.49,3.42,49.87,0.5,50.13,0.0622
2019-07-10,29400.0,2070348.0,3.82,0.64,2.07,2070348.0,14700.0,29400.0,1035174.0,,,,,,,,,,,,,,,1.04,,,,3.42,3.11,415300.0,29245426.0,,29.31,3.42,49.93,0.5,50.07,0.0622
2019-07-11,29400.0,2064762.0,3.83,0.64,2.07,1032381.0,14700.0,14700.0,1032381.0,,,,,,,,,,,,,,14700.0,1.04,1.04,,,3.42,3.11,415300.0,29166519.0,,29.25,3.42,50.0,0.5,50.0,0.0622
2019-07-12,11400.0,799824.0,1.48,0.25,0.8,799824.0,5700.0,11400.0,399912.0,,,,,5700.0,0.63,,9000.0,,,,0.4,,9000.0,0.4,0.63,,,1.33,1.21,424300.0,29768888.0,,29.8,1.33,49.98,0.5,50.02,0.0241
2019-07-15,11400.0,801762.0,1.48,0.25,0.8,801762.0,5700.0,11400.0,400881.0,,,,,,,,,,,,,,,0.4,,,,1.33,1.21,424300.0,29841019.0,,29.77,1.33,49.93,0.5,50.07,0.0241
2019-07-16,11400.0,805410.0,1.49,0.25,0.8,805410.0,5700.0,11400.0,402705.0,,,,,,,,,,,,,,,0.4,,,,1.33,1.21,424300.0,29976795.0,,29.83,1.33,49.91,0.5,50.09,0.0241
2019-07-17,11400.0,807576.0,1.49,0.25,0.81,807576.0,5700.0,11400.0,403788.0,,,,,,,,,,,,,,,0.4,,,,1.33,1.21,424300.0,30057412.0,,29.98,1.33,49.94,0.5,50.06,0.0241
2019-07-18,11400.0,804156.0,1.48,0.25,0.81,804156.0,5700.0,11400.0,402078.0,,,,,,,,,,,,,,,0.41,,,,1.33,1.21,424300.0,29930122.0,,30.2,1.33,49.9,0.5,50.1,0.0241
2019-07-19,16900.0,1192295.0,9.3,0.37,1.19,1192295.0,11200.0,16900.0,790160.0,,5500.0,0.39,,,,5500.0,,,0.39,5500.0,,,,0.79,,,,2.6,2.37,418800.0,29546340.0,,29.52,2.6,33.73,0.5529,66.27,0.0358
2019-07-22,16900.0,1195168.0,9.43,0.37,1.19,1195168.0,11200.0,16900.0,792064.0,,,,,,,,,,,,,,,0.79,,,,2.6,2.37,418800.0,29617536.0,,29.53,2.6,33.68,0.5533,66.32,0.0358
2019-07-23,22400.0,1594656.0,14.69,0.39,1.59,1594656.0,11200.0,22400.0,797328.0,,,0.39,,,,5500.0,,,0.39,,,,,0.79,,,,2.6,2.37,418800.0,29814372.0,,29.62,2.6,49.8,0.5,50.2,0.0474
2019-07-24,16700.0,1190877.0,10.97,0.24,1.19,1190877.0,11200.0,16700.0,798672.0,,,,,,,,,,,,,,5700.0,0.8,0.41,,,2.6,1.95,418800.0,29864628.0,,29.8,2.6,32.95,0.5582,67.05,0.0291
2019-07-25,11000.0,779570.0,7.11,0.16,0.78,779570.0,5500.0,11000.0,389785.0,,,,,,0.41,,5700.0,,,,,,5700.0,0.39,0.41,,,1.28,0.96,424500.0,30084315.0,,30.3,1.28,49.84,0.5,50.16,0.0192
2019-07-26,16700.0,1191211.0,11.45,0.24,1.18,784630.0,11200.0,11000.0,798896.0,,5700.0,,,,,,,,,5700.0,,,,0.79,,,,2.6,1.95,418800.0,29873004.0,,29.56,2.6,33.07,0.5573,66.93,0.0291
2019-07-29,11000.0,785730.0,7.9,0.16,0.78,785730.0,5500.0,11000.0,392865.0,,,,,,0.4,,5700.0,,,,,,,0.39,,,,1.28,0.96,424500.0,30322035.0,,30.3,1.28,49.84,0.5,50.16,0.0192
2019-07-30,5500.0,387970.0,3.59,0.08,0.39,0.0,5500.0,0.0,387970.0,,,,,,,,,,,,,,11000.0,0.39,0.78,,,1.28,0.96,424500.0,29944230.0,,30.33,1.28,49.84,1.0,100.0,0.0096
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.39,,5500.0,,,,,,,0.0,,,,0.0,0.0,573186.0,40547177.64,,40.26,0.0,,0.0,,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,573186.0,40959871.56,,40.68,0.0,,0.0,,0.0
2019-08-02,3400.0,236606.0,2.28,0.05,0.24,236606.0,4900.0,3400.0,340991.0,,,,,3400.0,,,,,,,0.24,4900.0,,0.34,,,,4.78,0.85,97586.0,6791009.74,,6.79,4.82,50.0,0.5,50.0,0.0059
2019-08-05,6400.0,434560.0,4.27,0.09,0.45,434560.0,6400.0,6400.0,434560.0,,1500.0,0.2,,,,3000.0,,,0.2,1500.0,,,,0.44,,,,6.15,1.11,97586.0,6626089.4,,6.62,6.23,49.99,0.5,50.01,0.0111
2019-08-06,6400.0,432704.0,4.47,0.09,0.43,432704.0,6400.0,6400.0,432704.0,,,,,,,,,,,,,,,0.43,,,,6.15,1.11,97586.0,6597789.46,,6.6,6.17,49.99,0.5,50.01,0.0111
2019-08-07,6400.0,436160.0,4.54,0.1,0.43,436160.0,6400.0,6400.0,436160.0,,,,,,,,,,,,,,,0.43,,,,6.15,1.11,97586.0,6650485.9,,6.64,6.13,49.99,0.5,50.01,0.0111
2019-08-08,6400.0,444096.0,4.56,0.12,0.44,444096.0,6400.0,6400.0,444096.0,,,,,,,,,,,,,,,0.44,,,,6.15,1.11,97586.0,6771492.54,,6.76,6.1,49.99,0.5,50.01,0.0111
2019-08-09,6400.0,440896.0,4.56,0.12,0.44,440896.0,6400.0,6400.0,440896.0,,,,,,,,,,,,,,,0.44,,,,6.15,1.16,97586.0,6722699.54,,6.72,6.18,49.96,0.5,50.04,0.0116
2019-08-12,6400.0,440256.0,4.7,0.12,0.44,440256.0,6400.0,6400.0,440256.0,,,,,,,,,,,,,,,0.44,,,,6.15,1.16,97586.0,6712940.94,,6.71,6.16,49.98,0.5,50.02,0.0116
2019-08-13,6400.0,441664.0,4.82,0.12,0.44,441664.0,6400.0,6400.0,441664.0,,,,,,,,,,,,,,,0.44,,,,6.15,1.16,97586.0,6734409.86,,6.73,6.15,49.99,0.5,50.01,0.0116
2019-08-14,6400.0,435584.0,4.93,0.12,0.44,435584.0,3200.0,6400.0,217792.0,,,,,,0.22,,3200.0,,,,,,,0.22,,,,100.0,0.58,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0116
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.22,,3200.0,,,,,,6400.0,0.0,0.44,,,0.0,0.0,530786.0,36146526.6,,36.15,0.0,,0.0,,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530786.0,36576463.26,,36.21,0.0,,0.0,,0.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530786.0,36953321.32,,36.6,0.0,,0.0,,0.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,310786.0,21543685.52,,21.61,0.0,,0.0,,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,310786.0,21854471.52,,21.61,0.0,,0.0,,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,310786.0,21705294.24,,21.8,0.0,,0.0,,0.0
2019-08-23,3000.0,208530.0,4.4,0.05,0.21,208530.0,3000.0,3000.0,208530.0,,,,,3000.0,,,,,,,0.21,3000.0,,0.21,,,,2.93,0.96,99286.0,6901369.86,,6.9,2.94,49.99,0.5,50.01,0.0096
2019-08-26,3000.0,208110.0,3.84,0.05,0.21,208110.0,3000.0,3000.0,208110.0,,,,,,,,,,,,,,,0.21,,,,2.93,0.96,99286.0,6887469.82,,6.88,2.94,49.74,0.5,50.26,0.0096
