,MUSRI FP Equity_DX_SI_QTY,MUSRI FP Equity_DX_SHORT_INTEREST_VALUE,MUSRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MUSRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MUSRI FP Equity_DX_SI_MV,MUSRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MUSRI FP Equity_DX_SUPPLY_SI_QTY,MUSRI FP Equity_DX_BROKER_SI_QTY,MUSRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MUSRI FP Equity_DX_SUPPLY_SI_MV_DEC,MUSRI FP Equity_DX_SUPPLY_SI_QTY_DEC,MUSRI FP Equity_DX_SUPPLY_SI_QTY_ADD,MUSRI FP Equity_DX_SUPPLY_SI_MV,MUSRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MUSRI FP Equity_DX_UTILIZATION_QUANTITY,MUSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MUSRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MUSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MUSRI FP Equity_DX_ACTIVE_UTILIZATION_MV,MUSRI FP Equity_DX_BROKER_SI_CON_RATIO,MUSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MUSRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-07-22,19.0,242.19,0.0,0.0,0.0,0.0,19.0,0.0,242.19,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.56,1.0,100.0,0.0
2021-07-23,19.0,245.47,0.0,0.0,0.0,0.0,19.0,0.0,245.47,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.05,1.0,100.0,0.0
2021-07-26,19.0,245.27,0.0,0.0,0.0,0.0,19.0,0.0,245.27,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.77,1.0,100.0,0.0
2021-07-27,19.0,243.38,0.0,0.0,0.0,0.0,19.0,0.0,243.38,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.64,1.0,100.0,0.0
2021-07-28,19.0,245.1,0.0,0.0,0.0,0.0,19.0,0.0,245.1,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.4,1.0,100.0,0.0
2021-07-29,19.0,246.57,0.0,0.0,0.0,0.0,19.0,0.0,246.57,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0
2021-07-30,19.0,246.28,0.0,0.0,0.0,0.0,19.0,0.0,246.28,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.12,1.0,100.0,0.0
2021-08-02,19.0,247.83,0.0,0.0,0.0,0.0,19.0,0.0,247.83,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.97,1.0,100.0,0.0
2021-08-03,19.0,247.99,0.0,0.0,0.0,0.0,19.0,0.0,247.99,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.77,1.0,100.0,0.0
2021-08-04,19.0,250.04,0.0,0.0,0.0,0.0,19.0,0.0,250.04,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.6,1.0,100.0,0.0
2021-08-05,19.0,251.42,0.0,0.0,0.0,0.0,19.0,0.0,251.42,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.85,1.0,100.0,0.0
2021-08-06,19.0,252.27,0.0,0.0,0.0,0.0,19.0,0.0,252.27,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.02,1.0,100.0,0.0
2021-08-09,19.0,252.96,0.0,0.0,0.0,0.0,19.0,0.0,252.96,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.21,1.0,100.0,0.0
2021-08-10,19.0,253.73,0.0,0.0,0.0,0.0,19.0,0.0,253.73,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.43,1.0,100.0,0.0
2021-08-11,19.0,255.31,0.0,0.0,0.0,0.0,19.0,0.0,255.31,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.11,1.0,100.0,0.0
2021-08-12,19.0,256.61,0.0,0.0,0.0,0.0,19.0,0.0,256.61,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0
2021-08-13,19.0,257.07,0.0,0.0,0.0,0.0,19.0,0.0,257.07,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.29,1.0,100.0,0.0
2021-08-16,19.0,255.74,0.0,0.0,0.0,0.0,19.0,0.0,255.74,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.8,1.0,100.0,0.0
2021-08-17,19.0,255.74,0.0,0.0,0.0,0.0,19.0,0.0,255.74,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.02,1.0,100.0,0.0
2021-08-18,19.0,255.92,0.0,0.0,0.0,0.0,19.0,0.0,255.92,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.96,1.0,100.0,0.0
2021-08-19,19.0,252.67,0.0,0.0,0.0,0.0,19.0,0.0,252.67,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.13,1.0,100.0,0.0
2021-08-20,19.0,253.37,0.0,0.0,0.0,0.0,19.0,0.0,253.37,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.82,1.0,100.0,0.0
2021-08-23,19.0,254.94,0.0,0.0,0.0,0.0,19.0,0.0,254.94,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.14,1.0,100.0,0.0
2021-08-24,19.0,254.49,0.0,0.0,0.0,0.0,19.0,0.0,254.49,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.14,1.0,100.0,0.0
2021-08-25,19.0,254.01,0.0,0.0,0.0,0.0,19.0,0.0,254.01,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.66,1.0,100.0,0.0
2021-08-26,19.0,253.42,0.0,0.0,0.0,0.0,19.0,0.0,253.42,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.75,1.0,100.0,0.0
2021-08-27,19.0,254.23,0.0,0.0,0.0,0.0,19.0,0.0,254.23,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.03,1.0,100.0,0.0
2021-08-30,19.0,254.96,0.0,0.0,0.0,0.0,19.0,0.0,254.96,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.3,1.0,100.0,0.0
2021-08-31,19.0,254.24,0.0,0.0,0.0,0.0,19.0,0.0,254.24,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.13,1.0,100.0,0.0
2021-09-01,19.0,255.22,0.0,0.0,0.0,0.0,19.0,0.0,255.22,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.78,1.0,100.0,0.0
2021-09-02,19.0,255.89,0.0,0.0,0.0,0.0,19.0,0.0,255.89,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.87,1.0,100.0,0.0
2021-09-03,19.0,254.4,0.0,0.0,0.0,0.0,19.0,0.0,254.4,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.07,1.0,100.0,0.0
2021-09-06,19.0,256.42,0.0,0.0,0.0,0.0,19.0,0.0,256.42,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.02,1.0,100.0,0.0
2021-09-07,19.0,255.18,0.0,0.0,0.0,0.0,19.0,0.0,255.18,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.68,1.0,100.0,0.0
2021-09-08,19.0,252.99,0.0,0.0,0.0,0.0,19.0,0.0,252.99,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.6,1.0,100.0,0.0
2021-09-09,19.0,253.06,0.0,0.0,0.0,0.0,19.0,0.0,253.06,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.13,1.0,100.0,0.0
2021-09-10,19.0,252.13,0.0,0.0,0.0,0.0,19.0,0.0,252.13,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.71,1.0,100.0,0.0
2021-09-13,19.0,252.35,0.0,0.0,0.0,0.0,19.0,0.0,252.35,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.69,1.0,100.0,0.0
2021-09-14,19.0,252.92,0.0,0.0,0.0,0.0,19.0,0.0,252.92,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.08,1.0,100.0,0.0
2021-09-15,19.0,250.89,0.0,0.0,0.0,0.0,19.0,0.0,250.89,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.13,1.0,100.0,0.0
2021-09-16,19.0,251.6,0.0,0.0,0.0,0.0,19.0,0.0,251.6,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.32,1.0,100.0,0.0
2021-09-17,19.0,250.0,0.0,0.0,0.0,0.0,19.0,0.0,250.0,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.75,1.0,100.0,0.0
2021-09-20,19.0,244.32,0.0,0.0,0.0,0.0,19.0,0.0,244.32,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.88,1.0,100.0,0.0
2021-09-21,19.0,247.42,0.0,0.0,0.0,0.0,19.0,0.0,247.42,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.2,1.0,100.0,0.0
2021-09-22,19.0,249.32,0.0,0.0,0.0,0.0,19.0,0.0,249.32,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.07,1.0,100.0,0.0
2021-09-23,19.0,252.71,0.0,0.0,0.0,0.0,19.0,0.0,252.71,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.11,1.0,100.0,0.0
2021-09-24,19.0,249.79,0.0,0.0,0.0,0.0,19.0,0.0,249.79,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.98,1.0,100.0,0.0
2021-09-27,19.0,248.2,0.0,0.0,0.0,0.0,19.0,0.0,248.2,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0
2021-09-28,19.0,242.83,0.0,0.0,0.0,0.0,19.0,0.0,242.83,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.83,1.0,100.0,0.0
2021-09-29,19.0,243.75,0.0,0.0,0.0,0.0,19.0,0.0,243.75,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.29,1.0,100.0,0.0
2021-09-30,19.0,243.04,0.0,0.0,0.0,0.0,19.0,0.0,243.04,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.45,1.0,100.0,0.0
2021-10-01,19.0,242.09,0.0,0.0,0.0,0.0,19.0,0.0,242.09,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.59,1.0,100.0,0.0
2021-10-04,19.0,240.13,0.0,0.0,0.0,0.0,19.0,0.0,240.13,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.56,1.0,100.0,0.0
2021-10-05,19.0,243.22,0.0,0.0,0.0,0.0,19.0,0.0,243.22,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.01,1.0,100.0,0.0
2021-10-06,19.0,240.7,0.0,0.0,0.0,0.0,19.0,0.0,240.7,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.92,1.0,100.0,0.0
2021-10-07,19.0,244.3,0.0,0.0,0.0,0.0,19.0,0.0,244.3,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.14,1.0,100.0,0.0
2021-10-08,19.0,242.6,0.0,0.0,0.0,0.0,19.0,0.0,242.6,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.12,1.0,100.0,0.0
2021-10-11,19.0,241.55,0.0,0.0,0.0,0.0,19.0,0.0,241.55,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.14,1.0,100.0,0.0
2021-10-12,19.0,241.52,0.0,0.0,0.0,0.0,19.0,0.0,241.52,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0
2021-10-13,19.0,242.9,0.0,0.0,0.0,0.0,19.0,0.0,242.9,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.09,1.0,100.0,0.0
2021-10-14,19.0,245.78,0.0,0.0,0.0,0.0,19.0,0.0,245.78,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.76,1.0,100.0,0.0
2021-10-15,19.0,247.75,0.0,0.0,0.0,0.0,19.0,0.0,247.75,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.94,1.0,100.0,0.0
2021-10-18,19.0,247.04,0.0,0.0,0.0,0.0,19.0,0.0,247.04,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0
2021-10-19,19.0,247.26,0.0,0.0,0.0,0.0,19.0,0.0,247.26,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.79,1.0,100.0,0.0
2021-10-20,19.0,247.13,0.0,0.0,0.0,0.0,19.0,0.0,247.13,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.14,1.0,100.0,0.0
2021-10-21,19.0,247.08,0.0,0.0,0.0,0.0,19.0,0.0,247.08,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.16,1.0,100.0,0.0
2021-10-22,19.0,249.03,0.0,0.0,0.0,0.0,19.0,0.0,249.03,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.95,1.0,100.0,0.0
2021-10-25,19.0,249.16,0.0,0.0,0.0,0.0,19.0,0.0,249.16,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.08,1.0,100.0,0.0
2021-10-26,19.0,250.94,0.0,0.0,0.0,0.0,19.0,0.0,250.94,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.18,1.0,100.0,0.0
2021-10-27,19.0,250.86,0.0,0.0,0.0,0.0,19.0,0.0,250.86,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.91,1.0,100.0,0.0
2021-10-28,19.0,252.34,0.0,0.0,0.0,0.0,19.0,0.0,252.34,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.94,1.0,100.0,0.0
2021-10-29,19.0,253.31,0.0,0.0,0.0,0.0,19.0,0.0,253.31,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.02,1.0,100.0,0.0
2021-11-01,19.0,255.31,0.0,0.0,0.0,0.0,19.0,0.0,255.31,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.95,1.0,100.0,0.0
2021-11-02,19.0,256.5,0.0,0.0,0.0,0.0,19.0,0.0,256.5,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.08,1.0,100.0,0.0
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,0.0,0.0,0.0,1270991.0,17298060.41,17.34,0.0,0.0,100.0,0.0
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17375845.06,17.39,0.0,0.0,,0.0
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17321319.55,17.33,0.0,0.0,,0.0
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17343688.99,17.35,0.0,0.0,,0.0
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17334537.85,17.34,0.0,0.0,,0.0
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17347883.26,17.29,0.0,0.0,,0.0
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17343943.19,17.34,0.0,0.0,,0.0
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17414356.09,17.4,0.0,0.0,,0.0
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17449689.64,17.43,0.0,0.0,,0.0
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17488454.86,17.48,0.0,0.0,,0.0
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17536371.22,17.54,0.0,0.0,,0.0
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17475744.95,17.47,0.0,0.0,,0.0
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17441428.2,17.44,0.0,0.0,,0.0
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17391859.55,17.38,0.0,0.0,,0.0
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17146431.18,17.14,0.0,0.0,,0.0
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17132068.99,17.15,0.0,0.0,,0.0
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,17173884.59,17.17,0.0,0.0,,0.0
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,16556437.16,16.57,0.0,0.0,,0.0
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,16637526.39,16.67,0.0,0.0,,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,16497971.58,16.53,0.0,0.0,,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,16808983.07,16.8,0.0,0.0,,0.0
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,16550971.9,16.56,0.0,0.0,,0.0
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1270991.0,16529110.86,16.45,0.0,0.0,,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,100.0,1478.69,0.0,0.0,0.0,,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,100.0,1477.31,0.0,0.0,0.0,,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1400.0,20391.7,0.02,0.0,0.0,,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1400.0,20459.6,0.02,0.0,0.0,,0.0
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1400.0,20459.6,0.02,0.0,0.0,,0.0
