,CNDF FP Equity_DX_SI_QTY,CNDF FP Equity_DX_SHORT_INTEREST_VALUE,CNDF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CNDF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNDF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNDF FP Equity_DX_SI_MV,CNDF FP Equity_DX_DSS,CNDF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNDF FP Equity_DX_SUPPLY_SI_QTY,CNDF FP Equity_DX_BROKER_SI_QTY,CNDF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNDF FP Equity_DX_BROKER_SI_MV_NEW_x,CNDF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CNDF FP Equity_DX_SUPPLY_SI_QTY_INC_x,CNDF FP Equity_DX_BROKER_SI_MV_INC_x,CNDF FP Equity_DX_SUPPLY_SI_MV_NEW,CNDF FP Equity_DX_BROKER_SI_QTY_ADD,CNDF FP Equity_DX_BROKER_SI_QTY_NEW,CNDF FP Equity_DX_SUPPLY_SI_MV_DEC,CNDF FP Equity_DX_BROKER_SI_QTY_INC,CNDF FP Equity_DX_SUPPLY_SI_QTY_DEC,CNDF FP Equity_DX_BROKER_SI_MV_NEW_y,CNDF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CNDF FP Equity_DX_BROKER_SI_MV_INC_y,CNDF FP Equity_DX_SUPPLY_SI_QTY_INC_y,CNDF FP Equity_DX_BROKER_SI_MV_ADD,CNDF FP Equity_DX_SUPPLY_SI_QTY_ADD,CNDF FP Equity_DX_BROKER_SI_QTY_DEC,CNDF FP Equity_DX_SUPPLY_SI_MV,CNDF FP Equity_DX_BROKER_SI_MV_DEC,CNDF FP Equity_DX_SUPPLY_SI_MV_RMV,CNDF FP Equity_DX_BROKER_SI_MV_RMV,CNDF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNDF FP Equity_DX_UTILIZATION_QUANTITY,CNDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNDF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNDF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CNDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNDF FP Equity_DX_ACTIVE_UTILIZATION_MV,CNDF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNDF FP Equity_DX_BROKER_SI_CON_RATIO,CNDF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNDF FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-02-20,315.0,4139.66,0.0,0.05,0.0,0.0,0.0,2628.36,115.0,200.0,1511.31,,,,,,,,,,,,,,,,115.0,,0.0,,,,100.0,0.13,0.0,0.0,,0.0,100.0,36.57,0.5361,63.43,0.0034
2014-02-21,315.0,4134.38,0.0,0.05,0.0,0.0,0.0,2625.0,115.0,200.0,1509.38,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.13,0.0,0.0,,0.0,100.0,36.47,0.5366,63.53,0.0034
2014-02-24,200.0,2645.13,0.0,0.03,0.0,0.0,0.0,2645.13,0.0,200.0,0.0,,,,,,,,0.0,,115.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0022
2014-02-25,200.0,2651.84,0.0,0.03,0.0,0.0,0.0,2651.84,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0022
2014-02-26,200.0,2666.94,0.0,0.03,0.0,0.0,0.0,2666.94,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023
2014-02-27,200.0,2702.16,0.0,0.03,0.0,0.0,0.0,2702.16,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023
2014-02-28,200.0,2705.51,0.0,0.03,0.0,0.0,0.0,2705.51,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0024
2014-03-03,200.0,2683.71,0.0,0.03,0.0,0.0,0.0,2683.71,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023
2014-03-04,315.0,4226.84,0.0,0.04,0.0,0.01,0.0,2683.71,115.0,200.0,1543.13,,,,,,,,,,,,,,,,115.0,,0.0,,,,100.0,0.13,0.0,0.0,,0.0,100.0,36.56,0.5361,63.44,0.0037
2014-03-05,315.0,4226.84,0.0,0.05,0.0,0.01,0.0,2683.71,115.0,200.0,1543.13,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.13,0.0,0.0,,0.0,100.0,36.52,0.5363,63.48,0.0037
2014-03-06,315.0,4306.09,0.0,0.05,0.0,0.01,0.0,2734.03,115.0,200.0,1572.07,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.12,0.0,0.0,,0.0,100.0,36.3,0.5375,63.7,0.0034
2014-03-07,200.0,2734.03,0.0,0.03,0.0,0.0,0.0,2734.03,0.0,200.0,0.0,,,,,,,,0.0,,115.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021
2014-03-10,200.0,2708.87,0.0,0.03,0.0,0.0,0.0,2708.87,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0021
2014-03-11,200.0,2807.83,0.0,0.03,0.0,0.0,0.0,2807.83,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0019
2014-03-12,200.0,2791.06,0.0,0.03,0.0,0.0,0.0,2791.06,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0018
2014-03-13,200.0,2801.12,0.0,0.03,0.0,0.0,0.0,2801.12,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0018
2014-03-14,200.0,2791.06,0.0,0.03,0.0,0.0,0.0,2791.06,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0018
2014-03-17,200.0,2767.57,0.0,0.03,0.0,0.0,0.0,2767.57,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0018
2014-03-18,200.0,2853.12,0.0,0.03,0.0,0.0,0.0,2853.12,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0018
2014-03-19,200.0,2876.6,0.0,0.03,0.0,0.0,0.0,2876.6,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0019
2014-03-20,200.0,2886.66,0.0,0.03,0.0,0.0,0.0,2886.66,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0019
2014-03-21,200.0,2977.24,0.0,0.02,0.0,0.0,0.0,2977.24,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0019
2014-03-24,200.0,3024.2,0.0,0.02,0.0,0.0,0.0,3024.2,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0019
2014-03-25,200.0,3086.26,0.0,0.02,0.0,0.0,0.0,3086.26,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0018
2014-03-26,569.0,8732.7,0.0,0.05,0.0,0.01,0.0,8732.7,369.0,569.0,5663.21,,,,,,369.0,,,,,,,,,0.01,369.0,,0.01,,,,0.32,0.32,113437.0,1740969.62,,2.07,0.33,34.5,0.548,65.5,0.005
2014-03-27,569.0,8684.98,0.0,0.05,0.0,0.01,0.0,8684.98,369.0,569.0,5632.27,,,,,,,,,,,,,,,,,,0.01,,,,0.32,0.32,113437.0,1731456.13,,2.08,0.32,33.97,0.5514,66.03,0.005
2014-03-28,569.0,8732.7,0.0,0.05,0.0,0.01,0.0,8732.7,369.0,569.0,5663.21,,,,,,,,,,,,,,,,,,0.01,,,,0.28,0.28,133437.0,2047918.79,,2.44,0.27,33.87,0.552,66.13,0.0043
2014-03-31,569.0,8684.98,0.0,0.05,0.0,0.01,0.0,8684.98,369.0,569.0,5632.27,,,,,,,,,,,,,,,,,,0.01,,,,0.28,0.28,133437.0,2036727.97,,2.44,0.28,34.02,0.5511,65.98,0.0043
2014-04-01,569.0,8708.84,0.0,0.05,0.0,0.01,0.0,8708.84,369.0,569.0,5647.74,,,,,,,,,,,,,,,,,,0.01,,,,0.26,0.26,143437.0,2195378.63,,2.61,0.26,33.94,0.5516,66.06,0.004
2014-04-02,469.0,7158.62,0.0,0.04,0.0,0.01,0.0,7158.62,269.0,469.0,4105.91,,,,,,,,0.01,,369.0,,,,,,269.0,100.0,0.0,0.0,,,0.19,0.19,143537.0,2190890.26,,2.62,0.19,41.5,0.5145,58.5,0.0033
2014-04-03,493.0,7524.95,0.0,0.04,0.0,0.01,0.0,7158.62,293.0,469.0,4472.23,,,,,,,,,,,,,,,,24.0,,0.01,,,,0.2,0.2,143513.0,2190523.93,,2.61,0.2,39.39,0.4695,55.87,0.0034
2014-04-04,200.0,3025.88,0.0,0.02,0.0,0.0,0.0,3025.88,0.0,200.0,0.0,,,,,,,,0.01,,293.0,,,,,,,269.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.002
2014-04-07,200.0,2999.04,0.0,0.02,0.0,0.0,0.0,2999.04,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0019
2014-04-08,200.0,2952.08,0.0,0.02,0.0,0.0,0.0,2952.08,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0014
2014-04-09,200.0,2910.15,0.0,0.02,0.0,0.0,0.0,2910.15,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0014
2014-04-10,200.0,2879.95,0.0,0.02,0.0,0.0,0.0,2879.95,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0014
2014-04-11,200.0,2868.21,0.0,0.02,0.0,0.0,0.0,2868.21,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0014
2014-04-14,200.0,2829.64,0.0,0.02,0.0,0.0,0.0,2829.64,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0019
2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,0.0,0.0,,,0.0,0.0,143806.0,2021326.14,,2.44,0.0,,0.0,,0.0
2014-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143806.0,2020120.1,,2.42,0.0,,0.0,,0.0
2014-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143806.0,2020120.1,,2.41,0.0,,0.0,,0.0
2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143806.0,2020120.1,,2.41,0.0,,0.0,,0.0
2014-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,996265.37,,1.19,0.0,,0.0,,0.0
2014-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,977232.24,,1.18,0.0,,0.0,,0.0
2014-04-23,115.0,1657.9,0.0,0.01,0.0,0.0,0.0,0.0,115.0,0.0,1657.9,,,,,,,,,,,,,,,,115.0,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0016
2014-04-24,115.0,1655.97,0.0,0.01,0.0,0.0,0.0,0.0,115.0,0.0,1655.97,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0016
2014-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,115.0,,,,,,,,0.0,,,,0.0,0.0,70921.0,1028978.56,,1.22,0.0,,0.0,,0.0
2014-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1030168.13,,1.23,0.0,,0.0,,0.0
2014-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1028978.56,,1.23,0.0,,0.0,,0.0
2014-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1046847.07,,1.22,0.0,,0.0,,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1046847.07,,1.2,0.0,,0.0,,0.0
2014-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1038220.9,,1.2,0.0,,0.0,,0.0
2014-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1055473.24,,1.2,0.0,,0.0,,0.0
2014-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1062867.09,,1.22,0.0,,0.0,,0.0
2014-05-07,115.0,1767.42,0.0,0.01,0.0,0.0,0.0,0.0,115.0,0.0,1767.42,,,,,,,,,,,,,,,,115.0,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0016
2014-05-08,115.0,1758.43,0.0,0.01,0.0,0.0,0.0,0.0,115.0,0.0,1758.43,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0016
2014-05-09,115.0,1776.42,0.0,0.01,0.0,0.0,0.0,0.0,115.0,0.0,1776.42,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0016
2014-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,115.0,,,,,,,,0.0,,,,0.0,0.0,70921.0,1095523.3,,1.26,0.0,,0.0,,0.0
2014-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1078270.96,,1.26,0.0,,0.0,,0.0
2014-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1078270.96,,1.24,0.0,,0.0,,0.0
2014-05-15,36.0,541.08,0.0,0.0,0.0,0.0,0.0,541.08,36.0,36.0,541.08,,,,,,36.0,,,,,,,,,0.0,36.0,,0.0,,,,0.05,0.05,70885.0,1065406.79,,1.24,0.05,,1.0,100.0,0.0005
2014-05-16,36.0,544.21,0.0,0.0,0.0,0.0,0.0,544.21,36.0,36.0,544.21,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.05,70885.0,1071565.21,,1.23,0.05,,1.0,100.0,0.0005
2014-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,36.0,,,,,,,36.0,0.0,0.0,,,0.0,0.0,70921.0,1060402.47,,1.23,0.0,,0.0,,0.0
2014-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1041301.67,,1.22,0.0,,0.0,,0.0
2014-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1035140.13,,1.2,0.0,,0.0,,0.0
2014-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70921.0,1035756.28,,1.19,0.0,,0.0,,0.0
2014-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73130.0,1083900.99,,1.24,0.0,,0.0,,0.0
2014-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73130.0,1092795.84,,1.25,0.0,,0.0,,0.0
2014-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73130.0,1104867.42,,1.26,0.0,,0.0,,0.0
2014-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73130.0,1092795.84,,1.27,0.0,,0.0,,0.0
2014-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73130.0,1093431.18,,1.26,0.0,,0.0,,0.0
2014-05-30,1115.0,16836.03,0.01,0.14,0.01,0.02,0.0,0.0,1115.0,0.0,16836.03,,,,,,,,,,,,,,,,1115.0,,0.02,,,,100.0,1.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0152
2014-06-02,1115.0,16816.65,0.01,0.14,0.01,0.02,0.0,0.0,1115.0,0.0,16816.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0157
2014-06-03,1000.0,14899.76,0.01,0.13,0.01,0.02,0.0,0.0,1000.0,0.0,14899.76,,,,,,,,0.0,,115.0,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-04,1000.0,14778.12,0.01,0.13,0.01,0.02,0.0,0.0,1000.0,0.0,14778.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-05,1000.0,14899.76,0.01,0.13,0.01,0.02,0.0,0.0,1000.0,0.0,14899.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.41,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0141
2014-06-06,1000.0,14899.76,0.01,0.13,0.01,0.02,0.0,0.0,1000.0,0.0,14899.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-09,1000.0,14899.76,0.01,0.13,0.01,0.02,0.0,0.0,1000.0,0.0,14899.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-10,1000.0,14708.62,0.01,0.13,0.01,0.02,0.0,0.0,1000.0,0.0,14708.62,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-11,1000.0,14682.56,0.01,0.13,0.01,0.02,0.0,0.0,1000.0,0.0,14682.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-12,1000.0,14726.0,0.01,0.18,0.01,0.02,0.0,0.0,1000.0,0.0,14726.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-13,1000.0,14769.44,0.01,0.18,0.01,0.02,0.0,0.0,1000.0,0.0,14769.44,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-16,1000.0,14682.56,0.01,0.17,0.01,0.02,0.0,0.0,1000.0,0.0,14682.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-17,1000.0,14613.05,0.01,0.19,0.01,0.02,0.0,0.0,1000.0,0.0,14613.05,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-18,1000.0,14578.3,0.01,0.18,0.01,0.02,0.0,0.0,1000.0,0.0,14578.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-19,1000.0,14343.73,0.01,0.21,0.01,0.02,0.0,0.0,1000.0,0.0,14343.73,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0137
2014-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.02,,1000.0,,,,,,,,0.0,,,,0.0,0.0,73316.0,1050987.91,,1.21,0.0,,0.0,,0.0
2014-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73316.0,1045255.24,,1.21,0.0,,0.0,,0.0
2014-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73316.0,1044618.28,,1.2,0.0,,0.0,,0.0
2014-06-25,4583.0,64901.16,0.03,0.98,0.03,0.08,0.0,0.0,4583.0,0.0,64901.16,,,,,,,,,,,,,,,,4583.0,,0.08,,,,100.0,6.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0625
2014-06-26,4583.0,64144.65,0.03,1.0,0.03,0.07,0.0,0.0,4583.0,0.0,64144.65,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0625
2014-06-27,4483.0,62745.02,0.03,0.97,0.03,0.07,0.0,0.0,4483.0,0.0,62745.02,,,,,,,,0.0,,100.0,,,,,,,,0.07,,,,100.0,6.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0611
2014-06-30,4483.0,65042.95,0.03,1.0,0.03,0.07,0.0,0.0,4483.0,0.0,65042.95,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0611
2014-07-01,4483.0,64263.99,0.03,0.99,0.03,0.07,0.0,0.0,4483.0,0.0,64263.99,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0611
2014-07-02,4483.0,64263.99,0.03,1.0,0.03,0.07,0.0,0.0,4483.0,0.0,64263.99,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.061
2014-07-03,4483.0,64614.52,0.03,1.02,0.03,0.07,0.0,0.0,4483.0,0.0,64614.52,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.061
2014-07-04,4483.0,63874.51,0.03,0.96,0.03,0.07,0.0,0.0,4483.0,0.0,63874.51,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.061
2014-07-07,4483.0,63329.24,0.03,0.96,0.03,0.07,0.0,0.0,4483.0,0.0,63329.24,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.061
2014-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.07,,4483.0,,,,,,,,0.0,,,,0.0,0.0,73456.0,1030658.56,,1.19,0.0,,0.0,,0.0
2014-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73456.0,1015342.27,,1.18,0.0,,0.0,,0.0
2014-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73456.0,1008322.3,,1.17,0.0,,0.0,,0.0
2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73456.0,995558.73,,1.16,0.0,,0.0,,0.0
2014-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73456.0,985986.05,,1.14,0.0,,0.0,,0.0
2014-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,73456.0,970031.58,,1.13,0.0,,0.0,,0.0
2014-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83236.0,1088335.29,,1.26,0.0,,0.0,,0.0
2014-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,83236.0,1088335.29,,1.25,0.0,,0.0,,0.0
2014-07-18,4913.0,63470.62,0.03,0.89,0.03,0.07,0.0,0.0,4913.0,0.0,63470.62,,,,,,,,,,,,,,,,4913.0,,0.07,,,,100.0,5.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.059
2014-07-21,4913.0,63598.67,0.03,0.9,0.03,0.07,0.0,0.0,4913.0,0.0,63598.67,,,,,,,,,,,,,,,,,,0.07,,,,100.0,5.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.059
