,GAGG FP Equity_DX_SI_QTY,GAGG FP Equity_DX_SHORT_INTEREST_VALUE,GAGG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GAGG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GAGG FP Equity_DX_SI_MV,GAGG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GAGG FP Equity_DX_SUPPLY_SI_QTY,GAGG FP Equity_DX_BROKER_SI_QTY,GAGG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GAGG FP Equity_DX_BROKER_SI_QTY_ADD,GAGG FP Equity_DX_BROKER_SI_MV_ADD,GAGG FP Equity_DX_SUPPLY_SI_MV,GAGG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GAGG FP Equity_DX_UTILIZATION_QUANTITY,GAGG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GAGG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GAGG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GAGG FP Equity_DX_ACTIVE_UTILIZATION_MV,GAGG FP Equity_DX_BROKER_SI_CON_RATIO,GAGG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GAGG FP Equity_DX_DEMAND_SUPPLY_RATIO,GAGG FP Equity_PX_LAST
2023-07-04,,,,,,,,,,,,,,,,,,,,,,47.157
2023-07-05,,,,,,,,,,,,,,,,,,,,,,47.093
2023-07-06,,,,,,,,,,,,,,,,,,,,,,46.796
2023-07-07,,,,,,,,,,,,,,,,,,,,,,46.617
2023-07-10,,,,,,,,,,,,,,,,,,,,,,46.527
2023-07-11,,,,,,,,,,,,,,,,,,,,,,46.574
2023-07-12,,,,,,,,,,,,,,,,,,,,,,46.634
2023-07-13,,,,,,,,,,,,,,,,,,,,,,46.655
2023-07-14,,,,,,,,,,,,,,,,,,,,,,46.434
2023-07-17,,,,,,,,,,,,,,,,,,,,,,46.424
2023-07-18,,,,,,,,,,,,,,,,,,,,,,46.572
2023-07-19,,,,,,,,,,,,,,,,,,,,,,46.56
2023-07-20,,,,,,,,,,,,,,,,,,,,,,46.663
2023-07-21,,,,,,,,,,,,,,,,,,,,,,46.738
2023-07-24,,,,,,,,,,,,,,,,,,,,,,46.922
2023-07-25,,,,,,,,,,,,,,,,,,,,,,46.98
2023-07-26,,,,,,,,,,,,,,,,,,,,,,46.936
2023-07-27,,,,,,,,,,,,,,,,,,,,,,47.167
2023-07-28,,,,,,,,,,,,,,,,,,,,,,46.998
2023-07-31,,,,,,,,,,,,,,,,,,,,,,46.947
2023-08-01,,,,,,,,,,,,,,,,,,,,,,46.947
2023-08-02,,,,,,,,,,,,,,,,,,,,,,46.846
2023-08-03,,,,,,,,,,,,,,,,,,,,,,46.707
2023-08-04,,,,,,,,,,,,,,,,,,,,,,46.505
2023-08-07,,,,,,,,,,,,,,,,,,,,,,46.607
2023-08-08,,,,,,,,,,,,,,,,,,,,,,46.864
2023-08-09,,,,,,,,,,,,,,,,,,,,,,46.812
2023-08-10,,,,,,,,,,,,,,,,,,,,,,46.662
2023-08-11,,,,,,,,,,,,,,,,,,,,,,46.57
2023-08-14,,,,,,,,,,,,,,,,,,,,,,46.57
2023-08-15,,,,,,,,,,,,,,,,,,,,,,46.443
2023-08-16,,,,,,,,,,,,,,,,,,,,,,46.46
2023-08-17,,,,,,,,,,,,,,,,,,,,,,46.383
2023-08-18,,,,,,,,,,,,,,,,,,,,,,46.507
2023-08-21,,,,,,,,,,,,,,,,,,,,,,46.223
2023-08-22,,,,,,,,,,,,,,,,,,,,,,46.403
2023-08-23,,,,,,,,,,,,,,,,,,,,,,46.761
2023-08-24,,,,,,,,,,,,,,,,,,,,,,46.801
2023-08-25,,,,,,,,,,,,,,,,,,,,,,46.872
2023-08-28,,,,,,,,,,,,,,,,,,,,,,46.803
2023-08-29,,,,,,,,,,,,,,,,,,,,,,46.838
2023-08-30,,,,,,,,,,,,,,,,,,,,,,46.624
2023-08-31,,,,,,,,,,,,,,,,,,,,,,46.99
2023-09-01,,,,,,,,,,,,,,,,,,,,,,47.038
2023-09-04,,,,,,,,,,,,,,,,,,,,,,47.029
2023-09-05,,,,,,,,,,,,,,,,,,,,,,47.083
2023-09-06,,,,,,,,,,,,,,,,,,,,,,46.934
2023-09-07,,,,,,,,,,,,,,,,,,,,,,47.062
2023-09-08,,,,,,,,,,,,,,,,,,,,,,47.036
2023-09-11,,,,,,,,,,,,,,,,,,,,,,46.892
2023-09-12,,,,,,,,,,,,,,,,,,,,,,46.956
2023-09-13,,,,,,,,,,,,,,,,,,,,,,46.975
2023-09-14,,,,,,,,,,,,,,,,,,,,,,47.3
2023-09-15,,,,,,,,,,,,,,,,,,,,,,47.163
2023-09-18,,,,,,,,,,,,,,,,,,,,,,47.027
2023-09-19,,,,,,,,,,,,,,,,,,,,,,46.984
2023-09-20,,,,,,,,,,,,,,,,,,,,,,46.938
2023-09-21,,,,,,,,,,,,,,,,,,,,,,46.853
2023-09-22,,,,,,,,,,,,,,,,,,,,,,46.961
2023-09-25,,,,,,,,,,,,,,,,,,,,,,46.891
2023-09-26,,,,,,,,,,,,,,,,,,,,,,46.897
2023-09-27,,,,,,,,,,,,,,,,,,,,,,46.979
2023-09-28,,,,,,,,,,,,,,,,,,,,,,46.641
2023-09-29,,,,,,,,,,,,,,,,,,,,,,46.84
2023-10-02,,,,,,,,,,,,,,,,,,,,,,46.747
2023-10-03,,,,,,,,,,,,,,,,,,,,,,46.767
2023-10-04,,,,,,,,,,,,,,,,,,,,,,46.615
2023-10-05,,,,,,,,,,,,,,,,,,,,,,46.623
2023-10-06,,,,,,,,,,,,,,,,,,,,,,46.368
2023-10-09,,,,,,,,,,,,,,,,,,,,,,46.674
2023-10-10,,,,,,,,,,,,,,,,,,,,,,46.678
2023-10-11,,,,,,,,,,,,,,,,,,,,,,46.766
2023-10-12,,,,,,,,,,,,,,,,,,,,,,46.816
2023-10-13,,,,,,,,,,,,,,,,,,,,,,47.01
2023-10-16,,,,,,,,,,,,,,,,,,,,,,46.729
2023-10-17,,,,,,,,,,,,,,,,,,,,,,46.368
2023-10-18,,,,,,,,,,,,,,,,,,,,,,46.314
2023-10-19,,,,,,,,,,,,,,,,,,,,,,46.138
2023-10-20,,,,,,,,,,,,,,,,,,,,,,46.17
2023-10-23,,,,,,,,,,,,,,,,,,,,,,46.04
2023-10-24,,,,,,,,,,,,,,,,,,,,,,46.333
2023-10-25,,,,,,,,,,,,,,,,,,,,,,46.168
2023-10-26,,,,,,,,,,,,,,,,,,,,,,46.356
2023-10-27,,,,,,,,,,,,,,,,,,,,,,46.294
2023-10-30,,,,,,,,,,,,,,,,,,,,,,46.215
2023-10-31,,,,,,,,,,,,,,,,,,,,,,46.321
2023-11-01,,,,,,,,,,,,,,,,,,,,,,46.547
2023-11-02,,,,,,,,,,,,,,,,,,,,,,46.635
2023-11-03,,,,,,,,,,,,,,,,,,,,,,46.619
2023-11-06,,,,,,,,,,,,,,,,,,,,,,46.422
2023-11-07,,,,,,,,,,,,,,,,,,,,,,46.69
2023-11-08,,,,,,,,,,,,,,,,,,,,,,46.706
2023-11-09,,,,,,,,,,,,,,,,,,,,,,46.742
2023-11-10,,,,,,,,,,,,,,,,,,,,,,46.729
2023-11-13,,,,,,,,,,,,,,,,,,,,,,46.557
2023-11-14,,,,,,,,,,,,,,,,,,,,,,46.518
2023-11-15,,,,,,,,,,,,,,,,,,,,,,46.382
2023-11-16,,,,,,,,,,,,,,,,,,,,,,46.585
2023-11-17,,,,,,,,,,,,,,,,,,,,,,46.577
2023-11-20,,,,,,,,,,,,,,,,,,,,,,46.462
2023-11-21,,,,,,,,,,,,,,,,,,,,,,46.742
2023-11-22,,,,,,,,,,,,,,,,,,,,,,46.794
2023-11-23,,,,,,,,,,,,,,,,,,,,,,46.687
2023-11-24,,,,,,,,,,,,,,,,,,,,,,46.475
2023-11-27,,,,,,,,,,,,,,,,,,,,,,46.649
2023-11-28,1000.0,46692.0,0.84,0.05,0.05,46692.0,0.0,1000.0,0.0,1000.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,46.692
2023-11-29,1000.0,47015.0,0.82,0.05,0.05,47015.0,0.0,1000.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.015
2023-11-30,1000.0,47102.0,0.81,0.05,0.05,47102.0,0.0,1000.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.102
2023-12-01,1000.0,47480.0,0.8,0.05,0.05,47480.0,0.0,1000.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.48
2023-12-04,,,,,,,,,,,,,,,,,,,,,,47.569
2023-12-05,,,,,,,,,,,,,,,,,,,,,,47.89
2023-12-06,,,,,,,,,,,,,,,,,,,,,,48.018
2023-12-07,,,,,,,,,,,,,,,,,,,,,,48.154
2023-12-08,,,,,,,,,,,,,,,,,,,,,,48.025
2023-12-11,,,,,,,,,,,,,,,,,,,,,,48.031
2023-12-12,,,,,,,,,,,,,,,,,,,,,,47.93
2023-12-13,,,,,,,,,,,,,,,,,,,,,,48.089
2023-12-14,,,,,,,,,,,,,,,,,,,,,,48.119
2023-12-15,,,,,,,,,,,,,,,,,,,,,,48.526
2023-12-18,,,,,,,,,,,,,,,,,,,,,,48.316
2023-12-19,,,,,,,,,,,,,,,,,,,,,,48.258
2023-12-20,,,,,,,,,,,,,,,,,,,,,,48.341
2023-12-21,,,,,,,,,,,,,,,,,,,,,,48.415
2023-12-22,,,,,,,,,,,,,,,,,,,,,,48.328
2023-12-27,,,,,,,,,,,,,,,,,,,,,,48.195
2023-12-28,,,,,,,,,,,,,,,,,,,,,,48.388
2023-12-29,,,,,,,,,,,,,,,,,,,,,,48.327
2024-01-02,,,,,,,,,,,,,,,,,,,,,,48.427
2024-01-03,,,,,,,,,,,,,,,,,,,,,,48.422
2024-01-04,,,,,,,,,,,,,,,,,,,,,,48.16
2024-01-05,,,,,,,,,,,,,,,,,,,,,,48.165
2024-01-08,,,,,,,,,,,,,,,,,,,,,,48.229
2024-01-09,,,,,,,,,,,,,,,,,,,,,,48.229
2024-01-10,,,,,,,,,,,,,,,,,,,,,,48.077
2024-01-11,,,,,,,,,,,,,,,,,,,,,,48.078
2024-01-12,,,,,,,,,,,,,,,,,,,,,,48.254
2024-01-15,,,,,,,,,,,,,,,,,,,,,,48.267
2024-01-16,,,,,,,,,,,,,,,,,,,,,,48.269
2024-01-17,,,,,,,,,,,,,,,,,,,,,,48.13
2024-01-18,,,,,,,,,,,,,,,,,,,,,,48.087
2024-01-19,160.0,7676.96,0.09,0.01,0.01,7676.96,0.0,160.0,0.0,160.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.981
2024-01-22,160.0,7695.2,0.09,0.01,0.01,7695.2,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.095
2024-01-23,160.0,7700.16,0.08,0.01,0.01,7700.16,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.126
2024-01-24,160.0,7679.84,0.08,0.01,0.01,7679.84,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.999
2024-01-25,160.0,7714.56,0.08,0.01,0.01,7714.56,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.216
2024-01-26,160.0,7697.92,0.08,0.01,0.01,7697.92,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.112
2024-01-29,160.0,7738.4,0.08,0.01,0.01,7738.4,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.365
2024-01-30,160.0,7716.32,0.08,0.01,0.01,7716.32,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.227
2024-01-31,160.0,7760.96,0.08,0.01,0.01,7760.96,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.506
2024-02-01,160.0,7792.64,0.08,0.01,0.01,7792.64,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.704
2024-02-02,160.0,7750.08,0.08,0.01,0.01,7750.08,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.438
2024-02-05,160.0,7737.28,0.08,0.01,0.01,7737.28,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.358
2024-02-06,160.0,7755.68,0.08,0.01,0.01,7755.68,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.473
2024-02-07,160.0,7754.08,0.08,0.01,0.01,7754.08,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.463
2024-02-08,160.0,7721.12,0.08,0.01,0.01,7721.12,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.257
2024-02-09,160.0,7702.4,0.08,0.01,0.01,7702.4,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.14
2024-02-12,160.0,7712.16,0.08,0.01,0.01,7712.16,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.201
2024-02-13,160.0,7710.88,0.08,0.01,0.01,7710.88,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.193
2024-02-14,160.0,7711.84,0.09,0.01,0.01,7711.84,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.199
2024-02-15,160.0,7709.12,0.09,0.01,0.01,7709.12,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.182
2024-02-16,160.0,7689.76,0.09,0.01,0.01,7689.76,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.061
2024-02-19,160.0,7696.64,0.09,0.01,0.01,7696.64,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.104
2024-02-20,160.0,7685.12,0.1,0.01,0.01,7685.12,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.032
2024-02-21,160.0,7670.4,0.1,0.01,0.01,7670.4,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.94
2024-02-22,160.0,7669.76,0.11,0.01,0.01,7669.76,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.936
2024-02-23,160.0,7682.4,0.11,0.01,0.01,7682.4,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.015
2024-02-26,160.0,7659.2,0.12,0.01,0.01,7659.2,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.87
2024-02-27,160.0,7656.16,0.14,0.01,0.01,7656.16,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.851
2024-02-28,160.0,7658.4,0.16,0.01,0.01,7658.4,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.865
2024-02-29,160.0,7694.4,0.17,0.01,0.01,7694.4,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.09
2024-03-01,160.0,7691.2,0.18,0.01,0.01,7691.2,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.07
2024-03-04,160.0,7671.52,0.17,0.01,0.01,7671.52,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.947
2024-03-05,160.0,7706.72,0.17,0.01,0.01,7706.72,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.167
2024-03-06,160.0,7699.68,0.16,0.01,0.01,7699.68,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.123
2024-03-07,160.0,7702.08,0.17,0.01,0.01,7702.08,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.138
2024-03-08,160.0,7710.24,0.18,0.01,0.01,7710.24,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.189
2024-03-11,160.0,7716.8,0.18,0.01,0.01,7716.8,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.23
2024-03-12,160.0,7701.12,0.18,0.01,0.01,7701.12,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.132
2024-03-13,160.0,7686.24,0.2,0.01,0.01,7686.24,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.039
2024-03-14,160.0,7680.48,0.2,0.01,0.01,7680.48,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.003
2024-03-15,160.0,7666.08,0.22,0.01,0.01,7666.08,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.913
2024-03-18,160.0,7669.44,0.26,0.01,0.01,7669.44,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.934
2024-03-19,160.0,7673.92,0.25,0.01,0.01,7673.92,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.962
2024-03-20,160.0,7685.92,0.26,0.01,0.01,7685.92,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.037
2024-03-21,160.0,7685.28,0.26,0.01,0.01,7685.28,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.033
2024-03-22,160.0,7727.04,0.26,0.01,0.01,7727.04,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.294
2024-03-25,160.0,7705.92,0.26,0.01,0.01,7705.92,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.162
2024-03-26,160.0,7706.4,0.26,0.01,0.01,7706.4,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.165
2024-03-27,160.0,7727.2,0.27,0.01,0.01,7727.2,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.295
2024-03-28,160.0,7748.16,0.27,0.01,0.01,7748.16,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.426
2024-03-29,160.0,7748.16,0.27,0.01,0.01,7748.16,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,
2024-04-01,160.0,7748.16,0.27,0.01,0.01,7748.16,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,
2024-04-02,160.0,7704.64,0.27,0.01,0.01,7704.64,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.154
2024-04-03,160.0,7673.28,0.25,0.01,0.01,7673.28,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.958
2024-04-04,160.0,7675.2,0.25,0.01,0.01,7675.2,0.0,160.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,47.97
2024-04-05,,,,,,,,,,,,,,,,,,,,,,47.993
2024-04-08,,,,,,,,,,,,,,,,,,,,,,47.865
2024-04-09,,,,,,,,,,,,,,,,,,,,,,48.032
2024-04-10,,,,,,,,,,,,,,,,,,,,,,48.081
2024-04-11,,,,,,,,,,,,,,,,,,,,,,47.95
2024-04-12,,,,,,,,,,,,,,,,,,,,,,48.358
2024-04-15,,,,,,,,,,,,,,,,,,,,,,48.118
2024-04-16,,,,,,,,,,,,,,,,,,,,,,47.997
2024-04-17,,,,,,,,,,,,,,,,,,,,,,47.996
2024-04-18,,,,,,,,,,,,,,,,,,,,,,47.936
2024-04-19,,,,,,,,,,,,,,,,,,,,,,47.966
2024-04-22,,,,,,,,,,,,,,,,,,,,,,48.016
2024-04-23,,,,,,,,,,,,,,,,,,,,,,47.903
2024-04-24,,,,,,,,,,,,,,,,,,,,,,47.767
2024-04-25,,,,,,,,,,,,,,,,,,,,,,47.566
2024-04-26,,,,,,,,,,,,,,,,,,,,,,47.723
2024-04-29,,,,,,,,,,,,,,,,,,,,,,47.747
2024-04-30,,,,,,,,,,,,,,,,,,,,,,47.685
2024-05-02,,,,,,,,,,,,,,,,,,,,,,47.914
2024-05-03,,,,,,,,,,,,,,,,,,,,,,47.913
2024-05-06,,,,,,,,,,,,,,,,,,,,,,47.935
2024-05-07,,,,,,,,,,,,,,,,,,,,,,48.113
2024-05-08,,,,,,,,,,,,,,,,,,,,,,48.035
2024-05-09,,,,,,,,,,,,,,,,,,,,,,47.917
2024-05-10,,,,,,,,,,,,,,,,,,,,,,47.89
2024-05-13,,,,,,,,,,,,,,,,,,,,,,47.819
2024-05-14,,,,,,,,,,,,,,,,,,,,,,47.743
2024-05-15,,,,,,,,,,,,,,,,,,,,,,47.941
2024-05-16,,,,,,,,,,,,,,,,,,,,,,47.926
2024-05-17,,,,,,,,,,,,,,,,,,,,,,47.834
2024-05-20,,,,,,,,,,,,,,,,,,,,,,47.764
2024-05-21,,,,,,,,,,,,,,,,,,,,,,47.832
2024-05-22,,,,,,,,,,,,,,,,,,,,,,47.812
2024-05-23,,,,,,,,,,,,,,,,,,,,,,47.65
2024-05-24,,,,,,,,,,,,,,,,,,,,,,47.646
2024-05-27,,,,,,,,,,,,,,,,,,,,,,47.68
2024-05-28,,,,,,,,,,,,,,,,,,,,,,47.546
2024-05-29,,,,,,,,,,,,,,,,,,,,,,47.435
2024-05-30,,,,,,,,,,,,,,,,,,,,,,47.562
2024-05-31,,,,,,,,,,,,,,,,,,,,,,47.585
2024-06-03,,,,,,,,,,,,,,,,,,,,,,47.686
2024-06-04,,,,,,,,,,,,,,,,,,,,,,47.841
2024-06-05,,,,,,,,,,,,,,,,,,,,,,47.926
2024-06-06,,,,,,,,,,,,,,,,,,,,,,47.932
2024-06-07,,,,,,,,,,,,,,,,,,,,,,47.946
2024-06-10,,,,,,,,,,,,,,,,,,,,,,48.001
2024-06-11,,,,,,,,,,,,,,,,,,,,,,48.063
2024-06-12,,,,,,,,,,,,,,,,,,,,,,48.151
2024-06-13,,,,,,,,,,,,,,,,,,,,,,48.339
2024-06-14,,,,,,,,,,,,,,,,,,,,,,48.678
2024-06-17,,,,,,,,,,,,,,,,,,,,,,48.429
2024-06-18,,,,,,,,,,,,,,,,,,,,,,48.483
2024-06-19,,,,,,,,,,,,,,,,,,,,,,48.501
2024-06-20,,,,,,,,,,,,,,,,,,,,,,48.484
2024-06-21,,,,,,,,,,,,,,,,,,,,,,48.542
2024-06-24,,,,,,,,,,,,,,,,,,,,,,48.443
2024-06-25,,,,,,,,,,,,,,,,,,,,,,48.521
2024-06-26,,,,,,,,,,,,,,,,,,,,,,48.411
2024-06-27,,,,,,,,,,,,,,,,,,,,,,48.363
2024-06-28,,,,,,,,,,,,,,,,,,,,,,48.244
2024-07-01,,,,,,,,,,,,,,,,,,,,,,47.968
2024-07-02,,,,,,,,,,,,,,,,,,,,,,47.97
2024-07-03,,,,,,,,,,,,,,,,,,,,,,47.999
2024-07-04,,,,,,,,,,,,,,,,,,,,,,47.946
2024-07-05,,,,,,,,,,,,,,,,,,,,,,48.086
2024-07-08,,,,,,,,,,,,,,,,,,,,,,48.068
2024-07-09,,,,,,,,,,,,,,,,,,,,,,48.02
2024-07-10,,,,,,,,,,,,,,,,,,,,,,48.113
2024-07-11,,,,,,,,,,,,,,,,,,,,,,48.277
2024-07-12,,,,,,,,,,,,,,,,,,,,,,48.175
2024-07-15,,,,,,,,,,,,,,,,,,,,,,48.171
2024-07-16,,,,,,,,,,,,,,,,,,,,,,48.295
2024-07-17,,,,,,,,,,,,,,,,,,,,,,48.227
2024-07-18,,,,,,,,,,,,,,,,,,,,,,48.335
2024-07-19,,,,,,,,,,,,,,,,,,,,,,48.236
2024-07-22,,,,,,,,,,,,,,,,,,,,,,48.241
2024-07-23,,,,,,,,,,,,,,,,,,,,,,48.371
2024-07-24,,,,,,,,,,,,,,,,,,,,,,48.48
2024-07-25,,,,,,,,,,,,,,,,,,,,,,48.443
2024-07-26,,,,,,,,,,,,,,,,,,,,,,48.502
2024-07-29,,,,,,,,,,,,,,,,,,,,,,48.684
2024-07-30,,,,,,,,,,,,,,,,,,,,,,48.798
2024-07-31,,,,,,,,,,,,,,,,,,,,,,49.03
2024-08-01,,,,,,,,,,,,,,,,,,,,,,49.306
2024-08-02,,,,,,,,,,,,,,,,,,,,,,49.421
2024-08-05,,,,,,,,,,,,,,,,,,,,,,49.336
2024-08-06,,,,,,,,,,,,,,,,,,,,,,49.326
2024-08-07,,,,,,,,,,,,,,,,,,,,,,49.058
2024-08-08,,,,,,,,,,,,,,,,,,,,,,49.101
2024-08-09,,,,,,,,,,,,,,,,,,,,,,49.257
2024-08-12,,,,,,,,,,,,,,,,,,,,,,49.14
2024-08-13,,,,,,,,,,,,,,,,,,,,,,49.27
2024-08-14,,,,,,,,,,,,,,,,,,,,,,49.147
2024-08-15,,,,,,,,,,,,,,,,,,,,,,48.999
2024-08-16,,,,,,,,,,,,,,,,,,,,,,49.079
2024-08-19,,,,,,,,,,,,,,,,,,,,,,49.027
2024-08-20,,,,,,,,,,,,,,,,,,,,,,49.008
2024-08-21,,,,,,,,,,,,,,,,,,,,,,48.989
2024-08-22,,,,,,,,,,,,,,,,,,,,,,48.94
2024-08-23,,,,,,,,,,,,,,,,,,,,,,48.893
2024-08-26,,,,,,,,,,,,,,,,,,,,,,48.953
2024-08-27,,,,,,,,,,,,,,,,,,,,,,48.893
2024-08-28,,,,,,,,,,,,,,,,,,,,,,49.086
2024-08-29,,,,,,,,,,,,,,,,,,,,,,49.149
2024-08-30,,,,,,,,,,,,,,,,,,,,,,49.16
2024-09-02,,,,,,,,,,,,,,,,,,,,,,48.995
2024-09-03,,,,,,,,,,,,,,,,,,,,,,49.24
2024-09-04,,,,,,,,,,,,,,,,,,,,,,49.32
2024-09-05,,,,,,,,,,,,,,,,,,,,,,49.42
2024-09-06,,,,,,,,,,,,,,,,,,,,,,49.589
2024-09-09,,,,,,,,,,,,,,,,,,,,,,49.693
2024-09-10,,,,,,,,,,,,,,,,,,,,,,49.849
