,C40 FP Equity_DX_DSS,C40 FP Equity_PX_LAST
2018-07-26,,78.15
2018-07-27,,78.63
2018-07-30,,78.4
2018-07-31,,78.73
2018-08-01,,78.43
2018-08-02,,77.97
2018-08-03,,78.23
2018-08-06,,78.15
2018-08-07,,78.74
2018-08-08,,78.47
2018-08-09,,78.48
2018-08-10,,77.23
2018-08-13,,77.25
2018-08-14,,77.08
2018-08-15,,75.64
2018-08-16,,76.34
2018-08-17,,76.29
2018-08-20,,76.77
2018-08-21,,77.18
2018-08-22,,77.34
2018-08-23,,77.34
2018-08-24,,77.51
2018-08-27,,78.18
2018-08-28,,78.21
2018-08-29,,78.43
2018-08-30,,78.13
2018-08-31,,77.08
2018-09-03,,77.2
2018-09-04,,76.18
2018-09-05,,75.04
2018-09-06,,74.8
2018-09-07,,74.95
2018-09-10,,75.17
2018-09-11,,75.4
2018-09-12,,76.05
2018-09-13,,76.08
2018-09-14,,76.42
2018-09-17,,76.36
2018-09-18,,76.56
2018-09-19,,77.02
2018-09-20,,77.82
2018-09-21,,78.34
2018-09-24,,78.05
2018-09-25,,78.24
2018-09-26,,78.67
2018-09-27,,79.05
2018-09-28,,78.45
2018-10-01,,78.66
2018-10-02,,78.09
2018-10-03,,78.41
2018-10-04,,77.28
2018-10-05,,76.57
2018-10-08,,75.63
2018-10-09,,75.97
2018-10-10,,74.41
2018-10-11,,72.99
2018-10-12,,72.86
2018-10-15,,72.86
2018-10-16,,73.96
2018-10-17,,73.58
2018-10-18,,73.18
2018-10-19,,72.71
2018-10-22,,72.27
2018-10-23,,71.05
2018-10-24,,70.83
2018-10-25,,71.92
2018-10-26,,71.06
2018-10-29,,71.35
2018-10-30,,71.16
2018-10-31,,72.76
2018-11-01,,72.72
2018-11-02,,72.88
2018-11-05,,72.94
2018-11-06,,72.59
2018-11-07,,73.44
2018-11-08,,73.38
2018-11-09,,72.99
2018-11-12,,72.36
2018-11-13,,72.92
2018-11-14,,72.45
2018-11-15,,71.95
2018-11-16,,71.83
2018-11-19,,71.26
2018-11-20,,70.4
2018-11-21,,71.13
2018-11-22,,70.56
2018-11-23,,70.71
2018-11-26,,71.35
2018-11-27,,71.17
2018-11-28,,71.24
2018-11-29,,71.58
2018-11-30,,71.53
2018-12-03,,72.25
2018-12-04,,71.67
2018-12-05,,70.64
2018-12-06,,68.3
2018-12-07,,68.77
2018-12-10,,67.75
2018-12-11,,68.67
2018-12-12,,70.1
2018-12-13,,69.9
2018-12-14,,69.27
2018-12-17,,68.52
2018-12-18,,67.99
2018-12-19,,68.32
2018-12-20,,67.09
2018-12-21,,67.01
2018-12-27,,65.89
2018-12-28,,66.9
2018-12-31,,67.62
2019-01-02,,66.99
2019-01-03,,65.92
2019-01-04,,67.69
2019-01-07,,67.42
2019-01-08,,68.22
2019-01-09,,68.8
2019-01-10,,68.71
2019-01-11,,68.33
2019-01-14,,68.08
2019-01-15,,68.38
2019-01-16,,68.83
2019-01-17,,68.6
2019-01-18,,69.74
2019-01-21,,69.6
2019-01-22,,69.27
2019-01-23,,69.26
2019-01-24,,69.64
2019-01-25,,70.38
2019-01-28,,69.9
2019-01-29,,70.46
2019-01-30,,71.11
2019-01-31,,71.34
2019-02-01,,71.82
2019-02-04,,71.5
2019-02-05,,72.71
2019-02-06,,72.62
2019-02-07,,71.29
2019-02-08,,70.95
2019-02-11,,71.7
2019-02-12,,72.29
2019-02-13,,72.56
2019-02-14,,72.38
2019-02-15,,73.71
2019-02-18,,73.93
2019-02-19,,73.8
2019-02-20,,74.27
2019-02-21,,74.29
2019-02-22,,74.53
2019-02-25,,74.78
2019-02-26,,74.92
2019-02-27,,74.68
2019-02-28,,74.96
2019-03-01,,75.26
2019-03-04,,75.57
2019-03-05,,75.7
2019-03-06,,75.63
2019-03-07,,75.29
2019-03-08,,74.77
2019-03-11,,75.26
2019-03-12,,75.34
2019-03-13,,75.82
2019-03-14,,76.42
2019-03-15,,77.28
2019-03-18,,77.35
2019-03-19,,77.6
2019-03-20,,77.01
2019-03-21,,77.0
2019-03-22,,75.43
2019-03-25,,75.25
2019-03-26,,75.96
2019-03-27,,75.93
2019-03-28,,75.83
2019-03-29,,76.64
2019-04-01,,77.39
2019-04-02,,77.59
2019-04-03,,78.29
2019-04-04,,78.26
2019-04-05,,78.44
2019-04-08,,78.37
2019-04-09,,77.91
2019-04-10,,78.04
2019-04-11,,78.53
2019-04-12,,78.84
2019-04-15,,78.91
2019-04-16,,79.25
2019-04-17,,79.73
2019-04-18,,80.21
2019-04-23,,80.22
2019-04-24,,79.93
2019-04-25,,79.79
2019-04-26,,80.0
2019-04-29,,80.16
2019-04-30,,80.36
2019-05-02,,79.96
2019-05-03,,80.06
2019-05-06,,79.11
2019-05-07,,77.98
2019-05-08,,78.24
2019-05-09,,76.98
2019-05-10,,77.2
2019-05-13,,76.23
2019-05-14,,77.43
2019-05-15,,77.85
2019-05-16,,78.93
2019-05-17,,78.81
2019-05-20,,77.78
2019-05-21,,78.2
2019-05-22,,78.14
2019-05-23,,76.74
2019-05-24,,77.3
2019-05-27,,77.71
2019-05-28,,77.39
2019-05-29,,76.35
2019-05-30,,76.74
2019-05-31,,76.09
2019-06-03,,76.65
2019-06-04,,77.05
2019-06-05,,77.46
2019-06-06,,77.24
2019-06-07,,78.53
2019-06-10,,78.77
2019-06-11,,79.3
2019-06-12,,78.84
2019-06-13,,78.85
2019-06-14,,78.76
2019-06-17,,79.08
2019-06-18,,80.79
2019-06-19,,80.91
2019-06-20,,81.21
2019-06-21,,81.16
2019-06-24,,81.06
2019-06-25,,81.01
2019-06-26,,80.73
2019-06-27,,80.65
2019-06-28,,81.34
2019-07-01,,81.72
2019-07-02,,81.88
2019-07-03,,82.56
2019-07-04,,82.56
2019-07-05,,82.16
2019-07-08,,82.08
2019-07-09,,81.83
2019-07-10,,81.81
2019-07-11,,81.57
2019-07-12,,81.8
2019-07-15,,81.96
2019-07-16,,82.44
2019-07-17,,81.83
2019-07-18,,81.53
2019-07-19,,81.54
2019-07-22,,81.7
2019-07-23,,82.54
2019-07-24,,82.36
2019-07-25,,81.92
2019-07-26,,82.43
2019-07-29,,82.28
2019-07-30,,81.03
2019-07-31,,81.12
2019-08-01,,81.6
2019-08-02,,78.78
2019-08-05,,77.0
2019-08-06,,76.94
2019-08-07,,77.38
2019-08-08,,79.13
2019-08-09,,78.23
2019-08-12,,78.06
2019-08-13,,78.84
2019-08-14,,77.19
2019-08-15,,76.97
2019-08-16,,77.91
2019-08-19,,78.85
2019-08-20,,78.46
2019-08-21,,79.8
2019-08-22,,79.12
2019-08-23,,78.18
2019-08-26,,78.57
2019-08-27,,79.06
2019-08-28,,78.82
2019-08-29,,80.1
2019-08-30,,80.46
2019-09-02,,80.68
2019-09-03,,80.19
2019-09-04,,81.25
2019-09-05,,82.16
2019-09-06,,82.27
2019-09-09,,82.11
2019-09-10,,82.13
2019-09-11,,82.52
2019-09-12,,82.89
2019-09-13,,83.09
2019-09-16,,82.3
2019-09-17,,82.43
2019-09-18,,82.53
2019-09-19,,83.12
2019-09-20,,83.52
2019-09-23,,82.73
2019-09-24,,82.65
2019-09-25,,82.01
2019-09-26,,82.57
2019-09-27,,82.95
2019-09-30,,83.44
2019-10-01,,82.33
2019-10-02,,79.67
2019-10-03,,80.01
2019-10-04,,80.71
2019-10-07,,81.18
2019-10-08,,80.26
2019-10-09,,80.86
2019-10-10,,81.94
2019-10-11,,83.39
2019-10-14,,82.98
2019-10-15,,83.9
2019-10-16,,83.83
2019-10-17,,83.42
2019-10-18,,82.89
2019-10-21,,83.11
2019-10-22,,83.16
2019-10-23,,83.1
2019-10-24,,83.53
2019-10-25,,84.11
2019-10-28,,84.26
2019-10-29,,84.37
2019-10-30,,84.77
2019-10-31,,84.32
2019-11-01,,84.75
2019-11-04,,85.67
2019-11-05,,86.02
2019-11-06,,86.29
2019-11-07,,86.68
2019-11-08,,86.64
2019-11-11,,86.68
2019-11-12,,87.08
2019-11-13,,86.93
2019-11-14,,86.8
2019-11-15,,87.35
2019-11-18,,87.23
2019-11-19,,86.97
2019-11-20,,86.75
2019-11-21,,86.53
2019-11-22,,86.67
2019-11-25,,87.14
2019-11-26,,87.22
2019-11-27,,87.11
2019-11-28,,87.02
2019-11-29,,86.85
2019-12-02,,85.14
2019-12-03,,84.26
2019-12-04,,85.43
2019-12-05,,85.37
2019-12-06,,86.41
2019-12-09,,86.0
2019-12-10,,86.11
2019-12-11,,86.33
2019-12-12,,86.69
2019-12-13,,87.23
2019-12-16,,88.23
2019-12-17,,87.85
2019-12-18,,87.77
2019-12-19,,87.95
2019-12-20,,88.65
2019-12-23,,88.86
2019-12-24,,88.9
2019-12-27,,88.94
2019-12-30,,88.08
2019-12-31,,87.95
2020-01-02,,88.99
2020-01-03,,89.0
2020-01-06,,88.67
2020-01-07,,88.69
2020-01-08,,88.96
2020-01-09,,89.04
2020-01-10,,88.99
2020-01-13,,88.95
2020-01-14,,89.07
2020-01-15,,88.91
2020-01-16,,89.05
2020-01-17,,89.99
2020-01-20,,89.62
2020-01-21,,89.11
2020-01-22,,88.67
2020-01-23,,88.08
2020-01-24,,88.88
2020-01-27,,86.42
2020-01-28,,87.44
2020-01-29,,87.86
2020-01-30,,86.58
2020-01-31,,85.55
2020-02-03,,85.98
2020-02-04,,87.5
2020-02-05,,88.31
2020-02-06,,89.01
2020-02-07,,88.87
2020-02-10,,88.69
2020-02-11,,89.29
2020-02-12,,89.99
2020-02-13,,89.84
2020-02-14,,89.47
2020-02-17,,89.74
2020-02-18,,89.32
2020-02-19,,90.04
2020-02-20,,89.43
2020-02-21,,88.92
2020-02-24,,85.42
2020-02-25,,83.7
2020-02-26,,83.88
2020-02-27,,80.7
2020-02-28,,78.64
2020-03-02,,78.54
2020-03-03,,79.92
2020-03-04,,80.89
2020-03-05,,79.17
2020-03-06,,76.1
2020-03-09,,69.96
2020-03-10,,68.59
2020-03-11,,68.4
2020-03-12,,60.65
2020-03-13,,60.98
2020-03-16,,57.52
2020-03-17,,59.19
2020-03-18,,55.48
2020-03-19,,56.75
2020-03-20,,59.4
2020-03-23,,58.02
2020-03-24,,62.51
2020-03-25,,65.73
2020-03-26,,66.9
2020-03-27,,64.56
2020-03-30,,64.95
2020-03-31,,64.97
2020-04-01,,62.26
2020-04-02,,62.54
2020-04-03,,61.63
2020-04-06,,64.5
2020-04-07,,65.51
2020-04-08,,65.75
2020-04-09,,66.82
2020-04-14,,67.1
2020-04-15,,64.5
2020-04-16,,64.38
2020-04-17,,66.63
2020-04-20,,66.99
2020-04-21,,64.59
2020-04-22,,65.23
2020-04-23,,65.9
2020-04-24,,64.93
2020-04-27,,66.62
2020-04-28,,67.57
2020-04-29,,69.03
2020-04-30,,67.41
2020-05-04,,65.0
2020-05-05,,66.58
2020-05-06,,65.87
2020-05-07,,66.85
2020-05-08,,67.59
2020-05-11,,66.84
2020-05-12,,66.58
2020-05-13,,64.61
2020-05-14,,63.64
2020-05-15,,63.65
2020-05-18,,67.05
2020-05-19,,66.31
2020-05-20,,66.92
2020-05-21,,66.14
2020-05-22,,66.14
2020-05-25,,67.54
2020-05-26,,68.6
2020-05-27,,69.68
2020-05-28,,71.02
2020-05-29,,69.86
2020-06-01,,70.92
2020-06-02,,72.27
2020-06-03,,74.73
2020-06-04,,74.58
2020-06-05,,77.3
2020-06-08,,77.07
2020-06-09,,75.79
2020-06-10,,75.22
2020-06-11,,71.75
2020-06-12,,72.04
2020-06-15,,71.81
2020-06-16,,73.85
2020-06-17,,74.42
2020-06-18,,73.86
2020-06-19,,74.24
2020-06-22,,73.78
2020-06-23,,74.82
2020-06-24,,72.66
2020-06-25,,73.37
2020-06-26,,73.31
2020-06-29,,73.89
2020-06-30,,73.67
2020-07-01,,73.56
2020-07-02,,75.42
2020-07-03,,74.85
2020-07-06,,76.02
2020-07-07,,75.58
2020-07-08,,74.64
2020-07-09,,73.76
2020-07-10,,74.49
2020-07-13,,75.74
2020-07-14,,75.11
2020-07-15,,76.66
2020-07-16,,76.29
2020-07-17,,76.02
2020-07-20,,76.32
2020-07-21,,76.48
2020-07-22,,75.51
2020-07-23,,75.46
2020-07-24,,74.21
2020-07-27,,74.17
2020-07-28,,73.91
2020-07-29,,74.4
2020-07-30,,72.75
2020-07-31,,71.77
2020-08-03,,73.17
2020-08-04,,73.34
2020-08-05,,73.88
2020-08-06,,73.22
2020-08-07,,73.32
2020-08-10,,73.62
2020-08-11,,75.37
2020-08-12,,76.08
2020-08-13,,75.61
2020-08-14,,74.42
2020-08-17,,74.54
2020-08-18,,74.02
2020-08-19,,74.64
2020-08-20,,73.65
2020-08-21,,73.43
2020-08-24,,75.13
2020-08-25,,75.1
2020-08-26,,75.75
2020-08-27,,75.14
2020-08-28,,75.05
2020-08-31,,74.17
2020-09-01,,74.06
2020-09-02,,75.54
2020-09-03,,75.16
2020-09-04,,74.55
2020-09-07,,75.89
2020-09-08,,74.67
2020-09-09,,75.73
2020-09-10,,75.44
2020-09-11,,75.63
2020-09-14,,75.84
2020-09-15,,76.06
2020-09-16,,76.17
2020-09-17,,75.61
2020-09-18,,74.67
2020-09-21,,72.01
2020-09-22,,71.75
2020-09-23,,72.17
2020-09-24,,71.53
2020-09-25,,71.17
2020-09-28,,72.9
2020-09-29,,72.72
2020-09-30,,72.4
2020-10-01,,72.61
2020-10-02,,72.59
2020-10-05,,73.28
2020-10-06,,73.66
2020-10-07,,73.44
2020-10-08,,73.98
2020-10-09,,74.4
2020-10-12,,75.0
2020-10-13,,74.42
2020-10-14,,74.36
2020-10-15,,72.82
2020-10-16,,74.39
2020-10-19,,74.14
2020-10-20,,74.18
2020-10-21,,73.07
2020-10-22,,73.14
2020-10-23,,73.92
2020-10-26,,72.46
2020-10-27,,71.21
2020-10-28,,68.8
2020-10-29,,68.84
2020-10-30,,69.21
2020-11-02,,70.65
2020-11-03,,72.38
2020-11-04,,74.16
2020-11-05,,75.06
2020-11-06,,74.84
2020-11-09,,80.19
2020-11-10,,81.51
2020-11-11,,81.89
2020-11-12,,80.63
2020-11-13,,80.91
2020-11-16,,82.37
2020-11-17,,82.46
2020-11-18,,82.84
2020-11-19,,82.31
2020-11-20,,82.6
2020-11-23,,82.66
2020-11-24,,83.52
2020-11-25,,83.71
2020-11-26,,83.71
2020-11-27,,84.16
2020-11-30,,82.94
2020-12-01,,83.96
2020-12-02,,83.92
2020-12-03,,83.85
2020-12-04,,84.34
2020-12-07,,83.84
2020-12-08,,83.59
2020-12-09,,83.46
2020-12-10,,83.6
2020-12-11,,82.79
2020-12-14,,83.16
2020-12-15,,83.22
2020-12-16,,83.5
2020-12-17,,83.45
2020-12-18,,83.14
2020-12-21,,81.35
2020-12-22,,82.36
2020-12-23,,83.25
2020-12-24,,83.14
2020-12-28,,84.16
2020-12-29,,84.45
2020-12-30,,84.34
2020-12-31,,83.69
2021-01-04,,84.38
2021-01-05,,83.89
2021-01-06,,84.97
2021-01-07,,85.54
2021-01-08,,86.01
2021-01-11,,85.43
2021-01-12,,85.25
2021-01-13,,85.49
2021-01-14,,85.76
2021-01-15,,84.67
2021-01-18,,84.81
2021-01-19,,84.55
2021-01-20,,85.01
2021-01-21,,84.43
2021-01-22,,83.86
2021-01-25,,82.67
2021-01-26,,83.42
2021-01-27,,82.42
2021-01-28,,83.11
2021-01-29,,81.4
2021-02-01,,82.36
2021-02-02,,83.88
2021-02-03,,83.93
2021-02-04,,84.51
2021-02-05,,85.36
2021-02-08,,85.77
2021-02-09,,85.79
2021-02-10,,85.48
2021-02-11,,85.46
2021-02-12,,85.98
2021-02-15,,87.2
2021-02-16,,87.19
2021-02-17,,86.88
2021-02-18,,86.31
2021-02-19,,86.98
2021-02-22,,86.82
2021-02-23,,87.0
2021-02-24,,87.32
2021-02-25,,87.01
2021-02-26,,85.87
2021-03-01,,87.26
2021-03-02,,87.51
2021-03-03,,87.84
2021-03-04,,87.88
2021-03-05,,87.14
2021-03-08,,88.99
2021-03-09,,89.26
2021-03-10,,90.24
2021-03-11,,90.91
2021-03-12,,91.06
2021-03-15,,90.89
2021-03-16,,91.17
2021-03-17,,91.26
2021-03-18,,91.32
2021-03-19,,90.37
2021-03-22,,89.93
2021-03-23,,89.48
2021-03-24,,89.53
2021-03-25,,89.73
2021-03-26,,90.33
2021-03-29,,90.72
2021-03-30,,91.79
2021-03-31,,91.44
2021-04-01,,91.98
2021-04-06,,92.43
2021-04-07,,92.41
2021-04-08,,92.9
2021-04-09,,92.99
2021-04-12,,92.91
2021-04-13,,93.22
2021-04-14,,93.59
2021-04-15,,93.92
2021-04-16,,94.79
2021-04-19,,94.91
2021-04-20,,93.03
2021-04-21,,93.78
2021-04-22,,94.62
2021-04-23,,94.43
2021-04-26,,94.72
2021-04-27,,94.68
2021-04-28,,95.28
2021-04-29,,95.11
2021-04-30,,94.57
2021-05-03,,95.26
2021-05-04,,94.4
2021-05-05,,96.02
2021-05-06,,96.25
2021-05-07,,96.86
2021-05-10,,97.11
2021-05-11,,95.2
2021-05-12,,95.47
2021-05-13,,95.62
2021-05-14,,97.06
2021-05-17,,96.9
2021-05-18,,96.83
2021-05-19,,95.3
2021-05-20,,96.63
2021-05-21,,97.44
2021-05-24,,97.8
2021-05-25,,97.52
2021-05-26,,97.58
2021-05-27,,98.18
2021-05-28,,99.03
2021-05-31,,98.49
2021-06-01,,99.13
2021-06-02,,99.61
2021-06-03,,99.46
2021-06-04,,99.6
2021-06-07,,100.08
2021-06-08,,100.18
2021-06-09,,100.32
2021-06-10,,100.1
2021-06-11,,100.98
2021-06-14,,101.2
2021-06-15,,101.62
2021-06-16,,101.8
2021-06-17,,102.04
2021-06-18,,100.46
2021-06-21,,101.06
2021-06-22,,101.16
2021-06-23,,100.28
2021-06-24,,101.62
2021-06-25,,101.5
2021-06-28,,100.48
2021-06-29,,100.68
2021-06-30,,99.76
2021-07-01,,100.44
2021-07-02,,100.4
2021-07-05,,100.62
2021-07-06,,99.7
2021-07-07,,100.06
2021-07-08,,97.94
2021-07-09,,100.12
2021-07-12,,100.52
2021-07-13,,100.4
2021-07-14,,100.42
2021-07-15,,99.49
2021-07-16,,98.95
2021-07-19,,96.37
2021-07-20,,97.25
2021-07-21,,99.08
2021-07-22,,99.34
2021-07-23,,100.68
2021-07-26,,100.76
2021-07-27,,100.1
2021-07-28,,101.28
2021-07-29,,101.68
2021-07-30,,101.24
2021-08-02,,102.3
2021-08-03,,103.06
2021-08-04,,103.38
2021-08-05,,103.9
2021-08-06,,104.5
2021-08-09,,104.38
2021-08-10,,104.5
2021-08-11,,105.04
2021-08-12,,105.5
2021-08-13,,105.66
2021-08-16,,104.8
2021-08-17,,104.5
2021-08-18,,103.7
2021-08-19,,101.2
2021-08-20,,101.56
2021-08-23,,102.48
2021-08-24,,102.14
2021-08-25,,102.36
2021-08-26,,102.18
2021-08-27,,102.42
2021-08-30,,102.44
2021-08-31,,102.28
2021-09-01,,103.58
2021-09-02,,103.62
2021-09-03,,102.52
2021-09-06,,103.34
2021-09-07,,103.04
2021-09-08,,102.14
2021-09-09,,102.36
2021-09-10,,102.06
2021-09-13,,102.3
2021-09-14,,101.94
2021-09-15,,100.84
2021-09-16,,101.44
2021-09-17,,100.52
2021-09-20,,98.84
2021-09-21,,100.36
2021-09-22,,101.68
2021-09-23,,102.76
2021-09-24,,101.78
2021-09-27,,101.92
2021-09-28,,99.77
2021-09-29,,100.66
2021-09-30,,100.06
2021-10-01,,100.02
2021-10-04,,99.42
2021-10-05,,100.94
2021-10-06,,99.7
2021-10-07,,101.26
2021-10-08,,100.66
2021-10-11,,100.8
2021-10-12,,100.48
2021-10-13,,101.26
2021-10-14,,102.64
2021-10-15,,103.2
2021-10-18,,102.38
2021-10-19,,102.34
2021-10-20,,102.94
2021-10-21,,102.66
2021-10-22,,103.38
2021-10-25,,103.02
2021-10-26,,103.88
2021-10-27,,103.68
2021-10-28,,104.36
2021-10-29,,104.8
2021-11-01,,105.78
2021-11-02,,106.32
2021-11-03,,106.7
2021-11-04,,107.26
2021-11-05,,108.1
2021-11-08,,108.22
2021-11-09,,108.06
2021-11-10,,108.2
2021-11-11,,108.38
2021-11-12,,108.94
2021-11-15,,109.46
2021-11-16,,109.88
2021-11-17,,109.94
2021-11-18,,109.68
2021-11-19,,109.24
2021-11-22,,109.12
2021-11-23,,108.18
2021-11-24,,108.14
2021-11-25,,108.64
2021-11-26,,103.36
2021-11-29,,104.04
2021-11-30,,103.24
2021-12-01,,105.76
2021-12-02,,104.44
2021-12-03,,103.84
2021-12-06,,105.5
2021-12-07,,108.54
2021-12-08,,107.76
2021-12-09,,107.6
2021-12-10,,107.38
2021-12-13,,106.72
2021-12-14,,105.98
2021-12-15,,106.44
2021-12-16,,107.76
2021-12-17,,106.3
2021-12-20,,105.6
2021-12-21,,107.1
2021-12-22,,108.52
2021-12-23,,109.42
2021-12-24,,109.3
2021-12-27,,109.86
2021-12-28,,110.58
2021-12-29,,110.22
2021-12-30,,110.34
2021-12-31,,110.18
2022-01-03,,111.14
2022-01-04,,112.66
2022-01-05,,113.62
2022-01-06,,111.66
2022-01-07,,111.12
2022-01-10,,109.58
2022-01-11,,110.56
2022-01-12,,111.36
2022-01-13,,110.88
2022-01-14,,109.94
2022-01-17,,110.9
2022-01-18,,109.66
2022-01-19,,110.26
2022-01-20,,110.68
2022-01-21,,108.6
2022-01-24,,104.32
2022-01-25,,105.16
2022-01-26,,107.5
2022-01-27,,108.0
2022-01-28,,107.16
2022-01-31,,107.68
2022-02-01,,109.42
2022-02-02,,109.68
2022-02-03,,107.94
2022-02-04,,107.02
2022-02-07,,107.94
2022-02-08,,108.3
2022-02-09,,109.84
2022-02-10,,109.46
2022-02-11,,108.04
2022-02-14,,105.56
2022-02-15,,107.72
2022-02-16,,107.36
2022-02-17,,107.04
2022-02-18,,106.6
2022-02-21,,104.32
2022-02-22,,104.62
2022-02-23,,104.64
2022-02-24,,100.6
2022-02-25,,104.1
2022-02-28,,103.14
2022-03-01,,98.69
2022-03-02,,100.28
2022-03-03,,98.38
2022-03-04,,93.57
2022-03-07,,92.35
2022-03-08,,91.97
2022-03-09,,98.44
2022-03-10,,95.76
2022-03-11,,96.62
2022-03-14,,98.23
2022-03-15,,97.93
2022-03-16,,101.58
2022-03-17,,102.0
2022-03-18,,102.12
2022-03-21,,101.22
2022-03-22,,102.14
2022-03-23,,100.88
2022-03-24,,100.18
2022-03-25,,100.2
2022-03-28,,101.2
2022-03-29,,104.4
2022-03-30,,103.16
2022-03-31,,102.44
2022-04-01,,102.58
2022-04-04,,103.22
2022-04-05,,101.66
2022-04-06,,99.53
2022-04-07,,98.94
2022-04-08,,100.38
2022-04-11,,100.52
2022-04-12,,100.22
2022-04-13,,100.2
2022-04-14,,100.98
2022-04-19,,100.2
2022-04-20,,101.66
2022-04-21,,103.44
2022-04-22,,101.3
2022-04-25,,99.82
2022-04-26,,99.44
2022-04-27,,99.7
2022-04-28,,100.38
2022-04-29,,100.72
2022-05-02,,98.97
2022-05-03,,99.63
2022-05-04,,98.54
2022-05-05,,97.97
2022-05-06,,96.58
2022-05-09,,94.21
2022-05-10,,94.96
2022-05-11,,97.28
2022-05-12,,96.34
2022-05-13,,98.74
2022-05-16,,98.44
2022-05-17,,99.96
2022-05-18,,98.89
2022-05-19,,97.36
2022-05-20,,97.72
2022-05-23,,98.99
2022-05-24,,97.35
2022-05-25,,97.84
2022-05-26,,99.52
2022-05-27,,101.2
2022-05-30,,101.96
2022-05-31,,100.4
2022-06-01,,99.95
2022-06-02,,101.16
2022-06-03,,100.94
2022-06-06,,101.98
2022-06-07,,101.18
2022-06-08,,100.16
2022-06-09,,98.99
2022-06-10,,96.11
2022-06-13,,93.66
2022-06-14,,92.37
2022-06-15,,93.69
2022-06-16,,91.59
2022-06-17,,91.88
2022-06-20,,92.37
2022-06-21,,93.07
2022-06-22,,92.56
2022-06-23,,91.78
2022-06-24,,94.8
2022-06-27,,94.3
2022-06-28,,94.88
2022-06-29,,93.85
2022-06-30,,91.86
2022-07-01,,91.92
2022-07-04,,92.28
2022-07-05,,89.94
2022-07-06,,92.32
2022-07-07,,93.69
2022-07-08,,94.27
2022-07-11,,93.55
2022-07-12,,94.46
2022-07-13,,93.8
2022-07-14,,92.61
2022-07-15,,94.49
2022-07-18,,95.26
2022-07-19,,96.96
2022-07-20,,96.79
2022-07-21,,97.21
2022-07-22,,97.34
2022-07-25,,97.66
2022-07-26,,97.19
2022-07-27,,97.88
2022-07-28,,99.49
2022-07-29,,101.18
2022-08-01,,100.84
2022-08-02,,100.52
2022-08-03,,101.52
2022-08-04,,102.06
2022-08-05,,101.4
2022-08-08,,102.16
2022-08-09,,101.52
2022-08-10,,102.12
2022-08-11,,101.96
2022-08-12,,102.28
2022-08-15,,102.58
2022-08-16,,103.04
2022-08-17,,101.68
2022-08-18,,102.02
2022-08-19,,100.9
2022-08-22,,98.92
2022-08-23,,98.42
2022-08-24,,98.96
2022-08-25,,98.84
2022-08-26,,97.19
2022-08-29,,96.25
2022-08-30,,96.32
2022-08-31,,95.24
2022-09-01,,93.76
2022-09-02,,95.88
2022-09-05,,94.18
2022-09-06,,94.52
2022-09-07,,95.05
2022-09-08,,95.49
2022-09-09,,96.86
2022-09-12,,98.82
2022-09-13,,97.62
2022-09-14,,96.93
2022-09-15,,96.1
2022-09-16,,94.81
2022-09-19,,94.61
2022-09-20,,93.12
2022-09-21,,93.95
2022-09-22,,92.23
2022-09-23,,90.41
2022-09-26,,90.01
2022-09-27,,89.58
2022-09-28,,89.92
2022-09-29,,88.42
2022-09-30,,89.75
2022-10-03,,89.98
2022-10-04,,93.76
2022-10-05,,92.66
2022-10-06,,91.98
2022-10-07,,90.63
2022-10-10,,90.4
2022-10-11,,90.44
2022-10-12,,90.29
2022-10-13,,91.21
2022-10-14,,91.8
2022-10-17,,93.42
2022-10-18,,94.0
2022-10-19,,93.68
2022-10-20,,94.23
2022-10-21,,93.44
2022-10-24,,94.94
2022-10-25,,96.93
2022-10-26,,97.33
2022-10-27,,96.75
2022-10-28,,97.26
2022-10-31,,97.28
2022-11-01,,98.0
2022-11-02,,97.09
2022-11-03,,96.6
2022-11-04,,99.14
2022-11-07,,99.07
2022-11-08,,99.72
2022-11-09,,99.6
2022-11-10,,101.6
2022-11-11,,101.98
2022-11-14,,102.22
2022-11-15,,102.7
2022-11-16,,102.06
2022-11-17,,101.64
2022-11-18,,102.8
2022-11-21,,102.9
2022-11-22,,102.84
2022-11-23,,103.38
2022-11-24,,103.82
2022-11-25,,103.86
2022-11-28,,103.04
2022-11-29,,102.84
2022-11-30,,103.64
2022-12-01,,104.26
2022-12-02,,104.12
2022-12-05,,103.48
2022-12-06,,103.28
2022-12-07,,103.22
2022-12-08,,102.82
2022-12-09,,103.38
2022-12-12,,102.98
2022-12-13,,104.28
2022-12-14,,104.2
2022-12-15,,101.0
2022-12-16,,100.3
2022-12-19,,100.46
2022-12-20,,99.84
2022-12-21,,101.86
2022-12-22,,100.7
2022-12-23,,100.4
2022-12-27,,101.06
2022-12-28,,100.52
2022-12-29,,101.52
2022-12-30,,100.0
2023-01-02,,101.78
2023-01-03,,102.48
2023-01-04,,105.28
2023-01-05,,104.92
2023-01-06,,106.36
2023-01-09,,107.36
2023-01-10,,106.56
2023-01-11,,107.54
2023-01-12,,108.54
2023-01-13,,109.36
2023-01-16,,109.68
2023-01-17,,110.04
2023-01-18,,110.28
2023-01-19,,108.46
2023-01-20,,109.02
2023-01-23,,109.58
2023-01-24,,109.94
2023-01-25,,109.96
2023-01-26,,110.88
2023-01-27,,111.06
2023-01-30,,111.12
2023-01-31,,111.14
2023-02-01,,111.16
2023-02-02,,112.56
2023-02-03,,113.3
2023-02-06,,111.82
