,CG1 FP Equity_DX_SI_QTY,CG1 FP Equity_DX_SHORT_INTEREST_VALUE,CG1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CG1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CG1 FP Equity_DX_SI_MV,CG1 FP Equity_DX_DSS,CG1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CG1 FP Equity_DX_SUPPLY_SI_QTY,CG1 FP Equity_DX_BROKER_SI_QTY,CG1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CG1 FP Equity_DX_BROKER_SI_MV_NEW_x,CG1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CG1 FP Equity_DX_BROKER_SI_MV_INC_x,CG1 FP Equity_DX_BROKER_SI_QTY_ADD,CG1 FP Equity_DX_BROKER_SI_QTY_NEW,CG1 FP Equity_DX_SUPPLY_SI_MV_DEC,CG1 FP Equity_DX_BROKER_SI_QTY_INC,CG1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CG1 FP Equity_DX_BROKER_SI_MV_NEW_y,CG1 FP Equity_DX_BROKER_SI_MV_INC_y,CG1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CG1 FP Equity_DX_BROKER_SI_MV_ADD,CG1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CG1 FP Equity_DX_BROKER_SI_QTY_DEC,CG1 FP Equity_DX_SUPPLY_SI_MV,CG1 FP Equity_DX_BROKER_SI_MV_DEC,CG1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CG1 FP Equity_DX_UTILIZATION_QUANTITY,CG1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CG1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CG1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CG1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CG1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CG1 FP Equity_DX_BROKER_SI_CON_RATIO,CG1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CG1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-09-11,3500.0,631015.0,2.45,0.35,0.63,,631015.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,120.6897
2014-09-12,3500.0,628740.0,2.43,0.35,0.63,,628740.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,120.6897
2014-09-15,3500.0,628880.0,2.48,0.35,0.63,,628880.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,120.6897
2014-09-16,3000.0,537270.0,2.09,0.3,0.54,,537270.0,0.0,3000.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,103.4483
2014-09-17,2300.0,413425.0,1.6,0.23,0.41,,413425.0,0.0,2300.0,0.0,,,,,,,,,,,,,,700.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,79.3103
2014-09-18,1200.0,218424.0,0.85,0.12,0.22,,218424.0,0.0,1200.0,0.0,,,,,,,,,,,,,,1100.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,41.3793
2014-09-19,1200.0,218724.0,0.87,0.12,0.22,,218724.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,41.3793
2014-09-22,1200.0,217584.0,0.86,0.12,0.22,,217584.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,41.3793
2014-09-23,1800.0,321282.0,1.29,0.17,0.33,,321282.0,0.0,1800.0,0.0,,,0.11,,,,600.0,,,0.11,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,62.069
2014-09-24,1800.0,323262.0,1.25,0.17,0.32,,323262.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,62.069
2014-09-25,1800.0,318330.0,1.27,0.17,0.32,,318330.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,62.069
2014-09-26,2200.0,388190.0,1.5,0.21,0.39,,388190.0,0.0,2200.0,0.0,,,0.06,,,,400.0,,,0.06,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,75.8621
2014-09-29,2200.0,385858.0,1.53,0.21,0.39,,385858.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,75.8621
2014-09-30,2200.0,387640.0,1.52,0.21,0.39,,387640.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,75.8621
2014-10-01,2200.0,384098.0,1.46,0.21,0.39,,384098.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,75.8621
2014-10-02,2200.0,377058.0,1.46,0.21,0.38,,377058.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,75.8621
2014-10-03,1200.0,207432.0,0.79,0.11,0.21,,207432.0,0.0,1200.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,41.3793
2014-10-06,1200.0,205728.0,0.8,0.11,0.21,,205728.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,41.3793
2014-10-07,600.0,101544.0,0.41,0.06,0.1,,101544.0,0.0,600.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,20.6897
2014-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.1,0.0,0.0,29.0,4862.72,0.0,0.0,,0.0,,0.0
2014-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4866.49,0.0,0.0,,0.0,,0.0
2014-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4755.71,0.0,0.0,,0.0,,0.0
2014-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4762.67,0.0,0.0,,0.0,,0.0
2014-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4770.79,0.0,0.0,,0.0,,0.0
2014-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4638.26,0.0,0.0,,0.0,,0.0
2014-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4644.06,0.0,0.0,,0.0,,0.0
2014-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4783.55,0.0,0.0,,0.0,,0.0
2014-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4717.14,0.0,0.0,,0.0,,0.0
2014-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4806.46,0.0,0.0,,0.0,,0.0
2014-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4837.78,0.0,0.0,,0.0,,0.0
2014-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,4894.91,0.0,0.0,,0.0,,0.0
2014-10-24,1900.0,318649.0,0.47,0.18,0.32,,318649.0,0.0,1900.0,0.0,,,,1900.0,,,,,,,,0.32,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,65.5172
2014-10-27,1900.0,315609.0,0.47,0.18,0.32,,315609.0,0.0,1900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,65.5172
2014-10-28,2400.0,405576.0,0.62,0.23,0.4,,405576.0,0.0,2400.0,0.0,,,0.08,,,,500.0,,,0.08,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,82.7586
2014-10-29,3950.0,668893.0,1.01,0.38,0.66,,668893.0,0.0,3950.0,0.0,,,0.11,900.0,,,650.0,,,0.11,,0.15,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.48,0.6514,77.52,136.2069
2014-10-30,3950.0,671855.5,1.01,0.38,0.67,,671855.5,0.0,3950.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.45,0.6518,77.55,136.2069
2014-10-31,3950.0,686786.5,1.01,0.38,0.67,,686786.5,0.0,3950.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.37,0.6527,77.63,136.2069
2014-11-03,5050.0,872236.0,1.29,0.48,0.87,,872236.0,0.0,5050.0,0.0,,,0.2,,,,1100.0,,,0.2,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.16,0.7157,82.84,174.1379
2014-11-04,5050.0,864156.0,1.27,0.48,0.87,,864156.0,0.0,5050.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.26,0.7144,82.74,174.1379
2014-11-05,2700.0,469233.0,0.67,0.26,0.46,,469233.0,0.0,2700.0,0.0,,,,,,,,,,,,,,2350.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.1034
2014-11-06,2700.0,472284.0,0.67,0.26,0.47,,472284.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.1034
2014-11-07,2700.0,468018.0,0.66,0.26,0.47,,468018.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.1034
2014-11-10,2700.0,470907.0,0.68,0.26,0.47,,470907.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.1034
2014-11-11,2700.0,471879.0,0.68,0.26,0.47,,471879.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.1034
2014-11-12,2700.0,464292.0,0.69,0.26,0.47,,464292.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.1034
2014-11-13,2700.0,466155.0,0.69,0.26,0.46,,466155.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.1034
2014-11-14,3200.0,552544.0,0.77,0.31,0.55,,552544.0,0.0,3200.0,0.0,,,0.09,,,,500.0,,,0.09,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,110.3448
2014-11-17,3200.0,555712.0,0.77,0.31,0.55,,555712.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,110.3448
2014-11-18,3700.0,652791.0,0.88,0.36,0.64,,652791.0,0.0,3700.0,0.0,,,0.09,,,,500.0,,,0.09,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,127.5862
2014-11-19,3200.0,565440.0,0.78,0.31,0.56,,565440.0,0.0,3200.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,110.3448
2014-11-20,3200.0,566336.0,0.78,0.31,0.57,,566336.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,110.3448
2014-11-21,3200.0,580384.0,0.87,0.31,0.57,,580384.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,110.3448
2014-11-24,3200.0,584512.0,0.77,0.31,0.58,,584512.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,110.3448
2014-11-25,2200.0,404536.0,0.37,0.2,0.4,,404536.0,0.0,2200.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,75.8621
2014-11-26,2200.0,406626.0,0.3,0.2,0.4,,406626.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,75.8621
2014-11-27,1100.0,204336.0,0.16,0.1,0.2,,204336.0,0.0,1100.0,0.0,,,,,,,,,,,,,,1100.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,37.931
2014-11-28,1100.0,204380.0,0.17,0.1,0.2,,204380.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,37.931
2014-12-01,1100.0,204050.0,0.17,0.1,0.2,,204050.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,37.931
2014-12-02,1100.0,203599.0,0.17,0.1,0.2,,203599.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,37.931
2014-12-03,1100.0,204336.0,0.18,0.1,0.2,,204336.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,37.931
2014-12-04,1100.0,201894.0,0.19,0.1,0.2,,201894.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,37.931
2014-12-05,1100.0,206525.0,0.18,0.1,0.2,,206525.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,37.931
2014-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1100.0,0.0,0.2,0.0,0.0,29.0,5408.5,0.0,0.0,,0.0,,0.0
2014-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5294.24,0.0,0.0,,0.0,,0.0
2014-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5297.43,0.0,0.0,,0.0,,0.0
2014-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5330.2,0.0,0.0,,0.0,,0.0
2014-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5188.97,0.0,0.0,,0.0,,0.0
2014-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5050.64,0.0,0.0,,0.0,,0.0
2014-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5168.38,0.0,0.0,,0.0,,0.0
2014-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5161.71,0.0,0.0,,0.0,,0.0
2014-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5301.2,0.0,0.0,,0.0,,0.0
2014-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5286.41,0.0,0.0,,0.0,,0.0
2014-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5338.03,0.0,0.0,,0.0,,0.0
2014-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5364.13,0.0,0.0,,0.0,,0.0
2014-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5364.13,0.0,0.0,,0.0,,0.0
2014-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5364.13,0.0,0.0,,0.0,,0.0
2014-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5364.13,0.0,0.0,,0.0,,0.0
2014-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5367.9,0.0,0.0,,0.0,,0.0
2014-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5288.44,0.0,0.0,,0.0,,0.0
2014-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5288.44,0.0,0.0,,0.0,,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5288.44,0.0,0.0,,0.0,,0.0
2015-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5283.51,0.0,0.0,,0.0,,0.0
2015-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5130.68,0.0,0.0,,0.0,,0.0
2015-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5134.16,0.0,0.0,,0.0,,0.0
2015-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5151.85,0.0,0.0,,0.0,,0.0
2015-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5324.98,0.0,0.0,,0.0,,0.0
2015-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5228.12,0.0,0.0,,0.0,,0.0
2015-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5296.27,0.0,0.0,,0.0,,0.0
2015-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5382.11,0.0,0.0,,0.0,,0.0
2015-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5318.02,0.0,0.0,,0.0,,0.0
2015-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5429.96,0.0,0.0,,0.0,,0.0
2015-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5511.16,0.0,0.0,,0.0,,0.0
2015-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,29.0,5544.8,0.0,0.0,,0.0,,0.0
2015-01-20,5500.0,1052865.0,1.29,0.52,1.05,,1052865.0,0.0,5500.0,0.0,,,,5500.0,,,,,,,,1.05,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,189.6552
2015-01-21,5500.0,1057815.0,1.4,0.55,1.06,,1057815.0,0.0,5500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,189.6552
2015-01-22,5500.0,1071675.0,1.37,0.55,1.06,,1071675.0,0.0,5500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,189.6552
2015-01-23,6200.0,1232932.0,1.49,0.61,1.2,,1232932.0,0.0,6200.0,0.0,,,0.13,,,,700.0,,,0.13,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,213.7931
2015-01-26,5000.0,1007600.0,1.29,0.49,0.99,,1007600.0,0.0,5000.0,0.0,,,,,,,,,,,,,,1200.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,172.4138
2015-01-27,5000.0,992800.0,1.26,0.49,1.01,,992800.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,172.4138
2015-01-28,1200.0,239868.0,0.3,0.12,0.24,,239868.0,0.0,1200.0,0.0,,,,,,,,,,,,,,3800.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,41.3793
2015-01-29,1200.0,240636.0,0.3,0.12,0.24,,240636.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,41.3793
2015-01-30,2600.0,519142.0,0.68,0.26,0.52,,519142.0,0.0,2600.0,0.0,,,0.28,,,,1400.0,,,0.28,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,89.6552
2015-02-02,2600.0,524888.0,0.56,0.25,0.52,,524888.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,89.6552
2015-02-03,2600.0,528242.0,0.56,0.25,0.53,,528242.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,89.6552
2015-02-04,4900.0,997934.0,1.15,0.49,0.99,,997934.0,0.0,4900.0,0.0,,,0.46,,,,2300.0,,,0.46,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,168.9655
2015-02-05,4900.0,997983.0,1.12,0.51,1.0,,997983.0,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,168.9655
2015-02-06,4200.0,851046.0,0.95,0.44,0.86,,851046.0,0.0,4200.0,0.0,,,,,,,,,,,,,,700.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,144.8276
2015-02-09,4200.0,836514.0,0.63,0.44,0.85,,836514.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,144.8276
2015-02-10,4200.0,843192.0,0.58,0.44,0.84,,843192.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,144.8276
2015-02-11,3900.0,783588.0,0.53,0.41,0.79,,783588.0,0.0,3900.0,0.0,,,,,,,,,,,,,,300.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,134.4828
2015-02-12,9400.0,1919386.0,1.19,0.98,1.89,,1919386.0,0.0,9400.0,0.0,,,1.11,,,,5500.0,,,1.11,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,324.1379
2015-02-13,11700.0,2398149.0,1.42,1.22,2.39,,2398149.0,0.0,11700.0,0.0,,,0.5,,,,2300.0,,,0.5,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,403.4483
2015-02-16,11700.0,2387853.0,1.34,1.22,2.4,,2387853.0,0.0,11700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,403.4483
2015-02-17,10300.0,2095638.0,1.19,1.07,2.1,,2095638.0,0.0,10300.0,0.0,,,,,,,,,,,,,,1400.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,355.1724
2015-02-18,10300.0,2109955.0,1.18,1.07,2.11,,2109955.0,0.0,10300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,355.1724
2015-02-19,4800.0,987984.0,0.52,0.5,0.98,,987984.0,0.0,4800.0,0.0,,,,,,,,,,,,,,5500.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,165.5172
2015-02-20,2500.0,516450.0,0.27,0.26,0.51,,516450.0,0.0,2500.0,0.0,,,,,,,,,,,,,,2300.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,86.2069
2015-02-23,3200.0,665856.0,0.34,0.34,0.66,,665856.0,0.0,3200.0,0.0,,,0.14,,,,700.0,,,0.14,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,110.3448
2015-02-24,3200.0,670432.0,0.34,0.34,0.66,,670432.0,0.0,3200.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,110.3448
2015-02-25,2700.0,565326.0,0.29,0.29,0.57,,565326.0,0.0,2700.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.1034
2015-02-26,2700.0,571860.0,0.29,0.29,0.57,,571860.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,33.3333
2015-02-27,2700.0,574965.0,0.29,0.28,0.57,,574965.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,93.1034
