,E40 FP Equity_DX_SI_QTY,E40 FP Equity_DX_SHORT_INTEREST_VALUE,E40 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,E40 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,E40 FP Equity_DX_SI_MV,E40 FP Equity_DX_DSS,E40 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,E40 FP Equity_DX_SUPPLY_SI_QTY,E40 FP Equity_DX_BROKER_SI_QTY,E40 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,E40 FP Equity_DX_BROKER_SI_MV_NEW_x,E40 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,E40 FP Equity_DX_BROKER_SI_MV_INC_x,E40 FP Equity_DX_SUPPLY_SI_MV_NEW,E40 FP Equity_DX_BROKER_SI_QTY_ADD,E40 FP Equity_DX_BROKER_SI_QTY_NEW,E40 FP Equity_DX_SUPPLY_SI_MV_DEC,E40 FP Equity_DX_BROKER_SI_QTY_INC,E40 FP Equity_DX_SUPPLY_SI_QTY_DEC,E40 FP Equity_DX_BROKER_SI_MV_NEW_y,E40 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,E40 FP Equity_DX_BROKER_SI_MV_INC_y,E40 FP Equity_DX_BROKER_SI_MV_ADD,E40 FP Equity_DX_SUPPLY_SI_QTY_ADD,E40 FP Equity_DX_BROKER_SI_QTY_DEC,E40 FP Equity_DX_SUPPLY_SI_MV,E40 FP Equity_DX_BROKER_SI_MV_DEC,E40 FP Equity_DX_SUPPLY_SI_MV_RMV,E40 FP Equity_DX_BROKER_SI_MV_RMV,E40 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,E40 FP Equity_DX_UTILIZATION_QUANTITY,E40 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,E40 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,E40 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,E40 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,E40 FP Equity_DX_ACTIVE_UTILIZATION_MV,E40 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,E40 FP Equity_DX_BROKER_SI_CON_RATIO,E40 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,E40 FP Equity_DX_DEMAND_SUPPLY_RATIO,E40 FP Equity_PX_LAST
2007-10-09,3668.0,146872.65,0.08,,0.21,,146872.65,0.0,3668.0,0.0,,,0.12,,,,,2000.0,,,,0.12,,,,0.0,,,2.65,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,18.34,58.49
2007-10-10,48668.0,1948412.23,1.32,,2.87,,1948412.23,0.0,48668.0,0.0,2.66,,,,,45000.0,,,,2.66,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.4,0.863,92.6,243.34,58.48
2007-10-11,48668.0,1953076.69,1.74,,2.86,,1953076.69,0.0,48668.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.4,0.863,92.6,243.34,58.62
2007-10-12,48000.0,1904253.06,1.77,,2.83,,1904253.06,0.0,48000.0,0.0,,,,,,,,,,,,,,,668.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.19,0.8839,93.81,0.0,57.95
2007-10-15,47000.0,1866189.9,1.7,,2.77,,1866189.9,0.0,47000.0,0.0,,,,,,,,,,,,,,,1000.0,0.0,0.06,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,58.0
2007-10-16,47000.0,1849780.3,1.65,,2.77,,1849780.3,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,57.49
2007-10-17,47000.0,1869729.23,1.66,,2.77,,1869729.23,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,58.11
2007-10-18,47000.0,1858789.49,1.69,,2.77,,1858789.49,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,57.77
2007-10-19,47000.0,1843666.92,1.53,,2.78,,1843666.92,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,57.3
2007-10-22,47000.0,1815030.56,1.53,,2.78,,1815030.56,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,56.41
2007-10-23,47000.0,1834014.21,1.62,,2.78,,1834014.21,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,57.0
2007-10-24,47000.0,1840449.35,1.67,,2.78,,1840449.35,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,57.2
2007-10-25,47000.0,1851389.09,1.75,,2.78,,1851389.09,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,57.54
2007-10-26,47000.0,1856858.95,1.54,,2.77,,1856858.95,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,57.71
2007-10-29,47000.0,1878094.91,1.57,,2.77,,1878094.91,0.0,47000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.21,0.9193,95.79,0.0,58.37
2007-10-30,2000.0,79371.26,0.07,,0.12,,79371.26,0.0,2000.0,0.0,,,,,,,,,,,,,,,45000.0,0.0,2.65,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,57.97
2007-10-31,275000.0,11002031.52,9.3,,16.05,,11002031.52,0.0,275000.0,0.0,,,,,275000.0,,,,,,,,16.05,,,0.0,,,0.12,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,58.44
2007-11-01,277000.0,10829836.82,9.18,,16.12,,10829836.82,0.0,277000.0,0.0,0.12,,,,,2000.0,,,,0.12,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.72,0.9856,99.28,0.0,57.11
2007-11-02,277000.0,10808977.39,7.43,,16.13,,10808977.39,0.0,277000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.72,0.9856,99.28,0.0,57.0
2007-11-05,277000.0,10767258.53,7.4,,16.13,,10767258.53,0.0,277000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.72,0.9857,99.28,0.0,56.78
2007-11-06,277000.0,10837422.07,6.43,,16.15,,10837422.07,0.0,277000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.72,0.9857,99.28,0.0,57.15
2007-11-07,222000.0,8633914.58,5.16,,12.6,,8633914.58,0.0,222000.0,0.0,,,,,220000.0,,,,,,,,12.48,,275000.0,0.0,15.92,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.92,0.9817,99.08,1110.0,56.81
2007-11-08,222000.0,8536648.16,4.8,,12.61,,8536648.16,0.0,222000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.92,0.9817,99.08,1110.0,56.17
2007-11-09,222000.0,8364912.13,4.71,,12.62,,8364912.13,0.0,222000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.93,0.9817,99.07,1110.0,55.04
2007-11-12,387400.0,14597148.47,7.98,,21.69,,14597148.47,0.0,387400.0,0.0,,,,,165400.0,,,,,,,,9.19,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.76,0.4184,57.11,1937.0,55.04
2007-11-13,387400.0,14708536.6,7.8,,21.76,,14708536.6,0.0,387400.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.71,0.419,57.19,1937.0,55.46
2007-11-14,455696.0,17507448.71,8.61,,25.66,,17507448.71,0.0,455696.0,0.0,,,,,68296.0,,,,,,,,3.85,,,0.0,,,,0.0,0.0,200.0,7683.83,,0.01,0.0,20.92,0.3254,48.65,2278.48,56.12
2007-11-15,456364.0,17361280.69,8.62,,25.76,,17361280.69,0.0,456364.0,0.0,,,0.04,,,,,668.0,,,,0.04,,,,0.0,,,,0.0,0.0,200.0,7608.52,,0.01,0.0,20.85,0.3241,48.48,2281.82,55.57
2007-11-16,455807.0,17268321.64,8.41,,25.69,,17268321.64,0.0,455807.0,0.0,,,,,,,,,,,,,,,557.0,0.0,0.03,,,0.0,0.0,200.0,7577.03,,0.01,0.0,20.91,0.3252,48.62,2279.035,55.34
2007-11-19,455574.0,17009989.6,7.51,,25.68,,17009989.6,0.0,455574.0,0.0,,,,,,,,,,,,,,,233.0,0.0,0.01,,,0.0,0.0,200.0,7467.5,,0.01,0.0,20.94,0.3256,48.68,2277.87,54.54
2007-11-20,529940.0,19888210.89,8.81,,29.88,,19888210.89,0.0,529940.0,0.0,,,6.21,,34600.0,,,110000.0,,,,6.21,1.89,,70234.0,0.0,3.82,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.62,0.3453,41.94,2649.7,54.82
2007-11-21,530260.0,19660633.48,9.22,,29.85,,19660633.48,0.0,530260.0,0.0,,,0.03,,,,,320.0,,,,0.03,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.58,0.3448,41.9,2651.3,54.16
2007-11-22,530247.0,19729121.72,8.91,,29.83,,19729121.72,0.0,530247.0,0.0,,,,,,,,,,,,,,,13.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.59,0.3448,41.9,2651.235,54.35
2007-11-23,527754.0,19748364.97,8.72,,29.66,,19748364.97,0.0,527754.0,0.0,,,,,,,,,,,,,,,2493.0,0.0,0.15,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.81,0.3483,42.12,2638.77,54.66
2007-11-26,527826.0,19772739.82,8.69,,29.73,,19772739.82,0.0,527826.0,0.0,,,0.02,,,,,72.0,,,,0.02,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.78,0.348,42.11,2639.13,54.72
2007-11-27,528068.0,19734809.06,8.57,,29.76,,19734809.06,0.0,528068.0,0.0,,,0.01,,,,,242.0,,,,0.01,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.71,0.3478,42.15,2640.34,54.59
2007-11-28,527731.0,20108783.21,8.49,,29.91,,20108783.21,0.0,527731.0,0.0,,,,,,,,,,,,,,,337.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.63,0.3484,42.31,2638.655,55.66
2007-11-29,384604.0,14736660.8,6.18,,21.76,,14736660.8,0.0,384604.0,0.0,,,,,,,,,,,,,,,143127.0,0.0,8.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.67,0.4088,57.65,1923.02,55.97
2007-11-30,165200.0,6440710.15,2.77,,9.2,,6440710.15,0.0,165200.0,0.0,,,0.0,,,,,596.0,,,,0.0,,,220000.0,0.0,12.59,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.94,0.4254,58.11,826.0,56.95
2007-12-03,165643.0,6435302.07,2.7,,9.31,0.0,6435302.07,0.0,165643.0,0.0,,,0.03,,,,,443.0,,,,0.03,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.16,0.4223,57.69,828.215,56.75
2007-12-04,165553.0,6306002.81,2.68,,9.3,0.0,6306002.81,0.0,165553.0,0.0,,,,,,,,,,,,,,,90.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.11,0.4229,57.77,827.765,55.64
2007-12-05,165050.0,6384015.9,2.61,,9.22,0.0,6384015.9,0.0,165050.0,0.0,,,,,,,,,,,,,,,503.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.87,0.4265,58.26,825.25,56.5
2007-12-06,165593.0,6440161.34,2.58,,9.25,0.0,6440161.34,0.0,165593.0,0.0,,,0.03,,,,,543.0,,,,0.03,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.13,0.4252,58.08,827.965,56.81
2007-12-07,165580.0,6512202.48,2.66,,9.3,0.0,6512202.48,0.0,165580.0,0.0,,,,,,,,,,,,,,,13.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.13,0.4227,57.75,827.9,57.45
2007-12-10,165868.0,6546239.7,2.57,,9.35,0.0,6546239.7,0.0,165868.0,0.0,,,0.02,,,,,288.0,,,,0.02,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.26,0.4208,57.47,829.34,57.65
2007-12-11,165957.0,6558841.21,2.53,,9.36,0.0,6558841.21,0.0,165957.0,0.0,,,0.01,,,,,90.0,,,,0.01,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.31,0.4201,57.39,829.785,57.73
2007-12-12,182900.0,7217182.07,2.79,,10.35,0.0,7217182.07,0.0,182900.0,0.0,,,,,17000.0,,,,,,,,0.98,,57.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.3,0.353,51.92,914.5,57.64
2007-12-13,200191.0,7688425.21,2.87,,11.32,1.0,7688425.21,0.0,200191.0,0.0,,,0.98,,,,,17291.0,,,,0.98,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.27,0.3328,47.46,1000.955,56.1
2007-12-14,281200.0,10795762.09,4.46,,15.81,1.0,10795762.09,0.0,281200.0,0.0,,,4.65,,,,,82000.0,,,,4.65,,,991.0,0.0,0.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.31,0.454,63.39,1406.0,56.08
2007-12-17,351200.0,13350949.85,5.63,,19.78,1.0,13350949.85,0.0,351200.0,0.0,,,3.95,,,,,70000.0,,,,3.95,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.7,0.5327,70.65,1756.0,55.53
2007-12-18,351200.0,13298055.76,6.19,,19.7,1.0,13298055.76,0.0,351200.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.54,0.5358,70.91,1756.0,55.31
2007-12-19,351200.0,13334119.91,5.95,,19.68,1.0,13334119.91,0.0,351200.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.5,0.5369,71.0,1756.0,55.46
2007-12-20,351200.0,13254778.77,6.35,,19.69,1.0,13254778.77,0.0,351200.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.54,0.5365,70.97,1756.0,55.13
2007-12-21,316600.0,12167834.74,5.61,,17.75,1.0,12167834.74,0.0,316600.0,0.0,,,,,,,,,,,,,,,34600.0,0.0,1.92,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.03,0.6481,78.72,1583.0,56.14
2007-12-24,299600.0,11532935.85,5.44,,16.84,1.0,11532935.85,0.0,299600.0,0.0,,,,,,,,,,,,,,,17000.0,0.0,0.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.53,0.7046,82.96,1498.0,56.23
2007-12-25,299600.0,11532935.85,5.5,,16.84,1.0,11532935.85,0.0,299600.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.53,0.7046,82.96,1498.0,
2007-12-26,299600.0,11532935.85,5.5,,16.87,1.0,11532935.85,0.0,299600.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.53,0.7023,82.81,1498.0,
2007-12-27,299600.0,11608823.92,5.5,,16.87,1.0,11608823.92,0.0,299600.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.53,0.7022,82.8,1498.0,56.6
2007-12-28,302000.0,11612917.76,5.76,,17.01,1.0,11612917.76,0.0,302000.0,0.0,,,1.13,,,,,20000.0,,,,1.13,,,17600.0,0.0,0.98,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.66,0.7943,88.77,1510.0,56.17
2007-12-31,232000.0,8925946.6,4.42,,13.06,1.0,8925946.6,0.0,232000.0,0.0,,,,,,,,,,,,,,,70000.0,0.0,3.95,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.31,0.7397,85.38,1160.0,56.2
2008-01-01,232000.0,8925946.6,4.51,,13.07,1.0,8925946.6,0.0,232000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.31,0.7396,85.38,1160.0,
2008-01-02,232000.0,8975182.25,4.51,,13.07,1.0,8975182.25,0.0,232000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.31,0.7396,85.38,1160.0,56.51
2008-01-03,246000.0,9355115.51,5.56,,13.87,1.0,9355115.51,0.0,246000.0,0.0,,,0.79,,,,,14000.0,,,,0.79,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.93,0.7517,86.15,1230.0,55.55
2008-01-04,213000.0,8003921.45,4.77,,12.01,1.0,8003921.45,0.0,213000.0,0.0,,,,,1000.0,,,,,,,,0.06,,34000.0,0.0,1.92,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.47,0.9906,99.53,1065.0,54.89
2008-01-07,213000.0,7993714.23,5.41,,12.01,1.0,7993714.23,0.0,213000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.47,0.9906,99.53,1065.0,54.82
2008-01-08,210000.0,7931444.0,5.57,,11.8,1.0,7931444.0,0.0,210000.0,0.0,,,,,17000.0,,,,,,,,0.93,,20000.0,0.0,1.13,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.89,0.8458,91.63,1050.0,55.17
2008-01-09,114000.0,4267399.88,2.73,,6.44,0.0,4267399.88,0.0,114000.0,0.0,,,,,,,,,,,,,,,96000.0,0.0,5.37,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.57,0.7362,84.55,570.0,54.68
2008-01-10,197000.0,7310980.36,4.77,,10.95,0.0,7310980.36,0.0,197000.0,0.0,,,5.45,,,,,100000.0,,,,5.45,,,17000.0,0.0,0.94,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.52,0.9897,99.48,985.0,54.21
2008-01-11,197000.0,7266475.22,4.63,,10.95,0.0,7266475.22,0.0,197000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.52,0.9897,99.48,985.0,53.88
2008-01-14,197000.0,7309631.72,4.85,,10.95,0.0,7309631.72,0.0,197000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.52,0.9897,99.48,985.0,54.2
2008-01-15,214000.0,7837860.67,5.28,,11.87,1.0,7837860.67,0.0,214000.0,0.0,,,,,17000.0,,,,,,,,0.92,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.76,0.8481,91.76,1070.0,53.5
2008-01-16,102000.0,3678543.72,2.58,,5.56,0.0,3678543.72,0.0,102000.0,0.0,,,0.05,,,,,1000.0,,,,0.05,,,113000.0,0.0,6.36,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.98,0.9612,98.02,510.0,52.68
2008-01-17,122000.0,4350550.08,2.89,,6.61,0.0,4350550.08,0.0,122000.0,0.0,,,,,20000.0,,,,,,,,1.05,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.93,0.7047,82.41,610.0,52.09
2008-01-18,163000.0,5804809.02,3.72,,8.77,0.0,5804809.02,0.0,163000.0,0.0,,,2.17,,,,,41000.0,,,,2.17,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.88,0.7689,86.87,815.0,52.02
2008-01-21,163000.0,5322748.76,3.37,,8.77,0.0,5322748.76,0.0,163000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.86,0.769,86.88,815.0,47.7
2008-01-22,183500.0,6140408.29,3.05,,9.66,0.0,6140408.29,0.0,183500.0,0.0,,,0.89,,,,,20500.0,,,,0.89,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.99,0.6621,78.87,917.5,48.88
2008-01-23,426500.0,13594460.93,7.17,,20.7,1.0,13594460.93,0.0,426500.0,0.0,,,7.03,,81000.0,,,162000.0,,,,7.03,3.96,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.13,0.5467,70.78,2132.5,46.56
2008-01-24,427000.0,14367505.8,6.7,,20.42,1.0,14367505.8,0.0,427000.0,0.0,,,0.01,,,,,500.0,,,,0.01,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.46,0.557,71.72,2135.0,49.15
2008-01-25,427000.0,14320734.67,5.93,,20.74,1.0,14320734.67,0.0,427000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.2,0.545,70.63,2135.0,48.99
2008-01-28,567000.0,18814213.26,6.94,,27.52,1.0,18814213.26,0.0,567000.0,0.0,,,6.8,,,,,140000.0,,,,6.8,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.42,0.6335,77.94,2835.0,48.47
2008-01-29,584000.0,19850071.88,6.73,,28.28,1.0,19850071.88,0.0,584000.0,0.0,,,,,17000.0,,,,,,,,0.82,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.88,0.6002,75.84,2920.0,49.65
2008-01-30,566500.0,18944993.74,6.31,,27.54,1.0,18944993.74,0.0,566500.0,0.0,,,,,,,,,,,,,,,17500.0,0.0,0.83,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.6,0.6331,77.89,2832.5,48.85
2008-01-31,123500.0,4139409.1,1.36,,6.05,0.0,4139409.1,0.0,123500.0,0.0,,,,,,,,,,,,,,,443000.0,0.0,21.45,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.69,0.5347,65.38,617.5,48.96
2008-02-01,432500.0,14801278.57,4.73,,21.05,1.0,14801278.57,0.0,432500.0,0.0,,,0.01,,308500.0,,,500.0,,,,0.01,14.97,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.84,0.5506,71.15,2162.5,49.99
2008-02-04,292500.0,9984081.75,3.02,,14.34,1.0,9984081.75,0.0,292500.0,0.0,,,,,,,,,,,,,,,140000.0,0.0,6.84,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.25,0.422,56.76,1462.5,49.86
2008-02-05,572000.0,18803910.19,5.58,,28.11,1.0,18803910.19,0.0,572000.0,0.0,,,13.91,,,,,282000.0,,,,13.91,,,2500.0,0.0,0.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.19,0.4099,53.44,2860.0,48.02
2008-02-06,713000.0,23468426.52,6.77,,34.73,1.0,23468426.52,0.0,713000.0,0.0,,,,,141000.0,,,,,,,,6.77,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.05,0.3055,43.26,3565.0,48.08
2008-02-07,1524500.0,49469298.76,13.98,,75.21,2.0,49469298.76,0.0,1524500.0,0.0,,,40.47,,,,,811500.0,,,,40.47,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.04,0.5696,73.78,7622.5,47.4
2008-02-08,1524500.0,49406679.39,13.77,,75.15,2.0,49406679.39,0.0,1524500.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.04,0.5705,73.84,7622.5,47.34
2008-02-11,710000.0,22810714.39,6.29,,34.56,1.0,22810714.39,0.0,710000.0,0.0,,,,,,,,,,,,,,,814500.0,0.0,40.62,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.24,0.3049,43.03,3550.0,46.93
2008-02-12,710000.0,23568965.28,6.16,,34.55,1.0,23568965.28,0.0,710000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.28,0.3052,43.05,3550.0,48.49
2008-02-13,710000.0,23627292.27,5.73,,34.7,1.0,23627292.27,0.0,710000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.21,0.3037,42.86,3550.0,48.61
2008-02-14,1086000.0,36117469.9,8.7,,52.24,2.0,36117469.9,0.0,1086000.0,0.0,,,17.81,,,,,376000.0,,,,17.81,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.89,0.4426,62.57,5430.0,48.58
2008-02-15,1086000.0,35552437.44,8.67,,52.28,2.0,35552437.44,0.0,1086000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.86,0.4421,62.52,5430.0,47.82
2008-02-18,710000.0,23734225.09,5.47,,34.25,1.0,23734225.09,0.0,710000.0,0.0,,,,,,,,,,,,,,,376000.0,0.0,17.81,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.34,0.3053,43.43,3550.0,48.83
2008-02-19,428000.0,14351342.65,3.28,,20.78,1.0,14351342.65,0.0,428000.0,0.0,,,,,,,,,,,,,,,282000.0,0.0,13.6,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.06,0.3022,38.43,2140.0,48.98
2008-02-20,287000.0,9499666.5,2.24,,13.95,1.0,9499666.5,0.0,287000.0,0.0,,,,,,,,,,,,,,,141000.0,0.0,6.87,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.44,0.4291,57.25,1435.0,48.35
2008-02-21,287000.0,9570398.25,1.89,,13.86,1.0,9570398.25,0.0,287000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.26,0.4318,57.62,1435.0,48.71
2008-02-22,287000.0,9464300.63,1.68,,13.9,1.0,9464300.63,0.0,287000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.38,0.4305,57.43,1435.0,48.17
2008-02-25,287000.0,9700073.11,1.64,,13.84,1.0,9700073.11,0.0,287000.0,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.2,0.4324,57.71,1435.0,49.37
2008-02-26,347000.0,11844363.65,1.97,,16.82,1.0,11844363.65,0.0,347000.0,0.0,,,2.92,,,,,60000.0,,,,2.92,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.28,0.4887,64.83,1735.0,49.86
2008-02-27,998000.0,33915037.21,5.14,,48.93,2.0,33915037.21,0.0,998000.0,0.0,,,32.11,,,,,651000.0,,,,32.11,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.2,0.5684,72.58,4990.0,49.64
2008-02-28,1248000.0,41838361.99,6.32,,61.4,2.0,41838361.99,0.0,1248000.0,0.0,,,12.47,,,,,250000.0,,,,12.47,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.19,0.4365,57.84,6240.0,48.97
