,PE500 FP Equity_DX_SI_QTY,PE500 FP Equity_DX_SHORT_INTEREST_VALUE,PE500 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PE500 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PE500 FP Equity_DX_SI_MV,PE500 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PE500 FP Equity_DX_SUPPLY_SI_QTY,PE500 FP Equity_DX_BROKER_SI_QTY,PE500 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PE500 FP Equity_DX_SUPPLY_SI_QTY_INC_x,PE500 FP Equity_DX_BROKER_SI_MV_INC_x,PE500 FP Equity_DX_BROKER_SI_QTY_ADD,PE500 FP Equity_DX_SUPPLY_SI_MV_DEC,PE500 FP Equity_DX_BROKER_SI_QTY_INC,PE500 FP Equity_DX_SUPPLY_SI_QTY_DEC,PE500 FP Equity_DX_BROKER_SI_MV_INC_y,PE500 FP Equity_DX_SUPPLY_SI_QTY_INC_y,PE500 FP Equity_DX_BROKER_SI_MV_ADD,PE500 FP Equity_DX_SUPPLY_SI_QTY_ADD,PE500 FP Equity_DX_BROKER_SI_QTY_DEC,PE500 FP Equity_DX_SUPPLY_SI_MV,PE500 FP Equity_DX_BROKER_SI_MV_DEC,PE500 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PE500 FP Equity_DX_UTILIZATION_QUANTITY,PE500 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PE500 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PE500 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PE500 FP Equity_DX_ACTIVE_UTILIZATION_MV,PE500 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PE500 FP Equity_DX_BROKER_SI_CON_RATIO,PE500 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PE500 FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-03-14,16.0,474.22,0.0,0.0,0.0,237.11,8.0,8.0,237.11,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-15,16.0,472.91,0.0,0.0,0.0,236.46,8.0,8.0,236.46,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-16,16.0,479.12,0.0,0.0,0.0,239.56,8.0,8.0,239.56,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-17,16.0,476.16,0.0,0.0,0.0,238.08,8.0,8.0,238.08,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-20,8.0,237.62,0.0,0.0,0.0,0.0,8.0,0.0,237.62,,,,,,,,,,,8.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-04-04,6.0,181.79,0.0,0.0,0.0,90.89,3.0,3.0,90.89,,,3.0,,,,,,0.0,3.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-05,6.0,181.59,0.0,0.0,0.0,90.8,3.0,3.0,90.8,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-06,726.0,21974.57,0.01,0.0,0.02,10987.28,363.0,363.0,10987.28,360.0,0.01,,,360.0,,0.01,360.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-07,726.0,21974.57,0.01,0.0,0.02,10987.28,363.0,363.0,10987.28,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-10,726.0,21974.57,0.01,0.0,0.02,10987.28,363.0,363.0,10987.28,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-11,726.0,22153.16,0.01,0.0,0.02,11076.58,363.0,363.0,11076.58,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-12,726.0,21993.44,0.01,0.0,0.02,10996.72,363.0,363.0,10996.72,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-13,726.0,21926.65,0.01,0.0,0.02,10963.33,363.0,363.0,10963.33,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-14,926.0,28187.44,0.02,0.0,0.03,14093.72,463.0,463.0,14093.72,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-17,920.0,28193.4,0.02,0.0,0.03,14096.7,460.0,460.0,14096.7,,,,0.0,,3.0,,,,,3.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-18,920.0,28133.6,0.02,0.0,0.03,14066.8,460.0,460.0,14066.8,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-19,920.0,28188.8,0.02,0.0,0.03,14094.4,460.0,460.0,14094.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-20,920.0,28043.44,0.02,0.0,0.03,14021.72,460.0,460.0,14021.72,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-21,200.0,6087.4,0.0,0.0,0.01,3043.7,100.0,100.0,3043.7,,,,0.01,,360.0,,,,,360.0,0.0,0.01,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-04-24,200.0,6064.4,0.0,0.0,0.01,3032.2,100.0,100.0,3032.2,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-04-25,200.0,6053.2,0.0,0.0,0.01,3026.6,100.0,100.0,3026.6,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-04-26,200.0,5991.2,0.0,0.0,0.01,2995.6,100.0,100.0,2995.6,,,,,,,,,,,,0.0,,100.0,25.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,400.0,12054.4,0.01,0.0,,0.0,,0.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,12192.8,0.01,0.0,,0.0,,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,12192.8,0.01,0.0,,0.0,,0.0
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,12072.4,0.01,0.0,,0.0,,0.0
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,12068.4,0.01,0.0,,0.0,,0.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,11960.8,0.01,0.0,,0.0,,0.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,12118.4,0.01,0.0,,0.0,,0.0
2023-05-09,970.0,29593.73,0.01,0.0,0.03,14796.87,485.0,485.0,14796.87,,,485.0,,,,,,0.01,485.0,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-10,970.0,29571.42,0.01,0.0,0.03,14785.71,485.0,485.0,14785.71,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-11,970.0,29720.8,0.02,0.0,0.03,14860.4,485.0,485.0,14860.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-12,970.0,29789.67,0.03,0.0,0.03,14894.84,485.0,485.0,14894.84,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-15,970.0,29856.6,0.03,0.0,0.03,14928.3,485.0,485.0,14928.3,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-16,970.0,29845.93,0.03,0.0,0.03,14922.97,485.0,485.0,14922.97,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,485.0,,,,,485.0,0.0,0.01,0.0,0.0,400.0,12355.2,0.01,0.0,,0.0,,0.0
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,12576.4,0.01,0.0,,0.0,,0.0
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,12570.8,0.01,0.0,,0.0,,0.0
2023-05-23,178.0,5602.19,0.01,0.0,0.01,2801.1,89.0,89.0,2801.1,,,89.0,,,,,,0.0,89.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-24,178.0,5523.34,0.01,0.0,0.01,2761.67,89.0,89.0,2761.67,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-25,178.0,5575.14,0.01,0.0,0.01,2787.57,89.0,89.0,2787.57,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-26,178.0,5657.73,0.01,0.0,0.01,2828.87,89.0,89.0,2828.87,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-29,178.0,5686.92,0.01,0.0,0.01,2843.46,89.0,89.0,2843.46,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-30,178.0,5661.65,0.01,0.0,0.01,2830.82,89.0,89.0,2830.82,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,89.0,,,,,89.0,0.0,0.0,0.0,0.0,89.0,2824.24,0.0,0.0,,0.0,,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,89.0,2827.09,0.0,0.0,,0.0,,0.0
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,89.0,2878.35,0.0,0.0,,0.0,,0.0
2023-06-05,400.0,13022.0,0.01,0.0,0.01,6511.0,200.0,200.0,6511.0,,,200.0,,,,,,0.01,200.0,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-06,400.0,12992.4,0.01,0.0,0.01,6496.2,200.0,200.0,6496.2,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-07,400.0,12994.0,0.01,0.0,0.01,6497.0,200.0,200.0,6497.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-08,400.0,12916.0,0.02,0.0,0.01,6458.0,200.0,200.0,6458.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-09,400.0,12990.0,0.02,0.0,0.01,6495.0,200.0,200.0,6495.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-12,400.0,13031.2,0.02,0.0,0.01,6515.6,200.0,200.0,6515.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-13,3600.0,118346.4,0.18,0.02,0.12,59173.2,1800.0,1800.0,59173.2,1600.0,,1800.0,,,,,1600.0,0.06,,200.0,0.06,0.01,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-14,3600.0,118231.2,0.18,0.02,0.12,59115.6,1800.0,1800.0,59115.6,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-15,3600.0,117921.6,0.18,0.02,0.12,58960.8,1800.0,1800.0,58960.8,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-16,3600.0,118332.0,0.18,0.02,0.12,59166.0,1800.0,1800.0,59166.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-19,3600.0,117824.4,0.18,0.02,0.12,58912.2,1800.0,1800.0,58912.2,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-20,3600.0,117320.4,0.18,0.02,0.12,58660.2,1800.0,1800.0,58660.2,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-21,3600.0,116697.6,0.18,0.02,0.12,58348.8,1800.0,1800.0,58348.8,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-22,3600.0,116517.6,0.18,0.02,0.12,58258.8,1800.0,1800.0,58258.8,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-23,3600.0,116805.6,0.22,0.02,0.12,58402.8,1800.0,1800.0,58402.8,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.06,,1800.0,,,,,1800.0,0.0,0.06,0.0,0.0,1800.0,58161.6,0.06,0.0,,0.0,,0.0
2023-06-30,4800.0,158568.0,0.31,0.02,0.16,79284.0,2400.0,2400.0,79284.0,,,2400.0,,,,,,0.08,2400.0,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-03,4800.0,159187.2,0.31,0.02,0.16,79593.6,2400.0,2400.0,79593.6,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-04,4800.0,159278.4,0.32,0.02,0.16,79639.2,2400.0,2400.0,79639.2,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-05,5000.0,166240.0,0.34,0.02,0.17,83120.0,2500.0,2500.0,83120.0,100.0,,100.0,,,,,100.0,0.0,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,2.0
2023-07-06,5000.0,164000.0,0.34,0.02,0.17,82000.0,2500.0,2500.0,82000.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,2.0
2023-07-07,5000.0,163855.0,0.33,0.02,0.16,81927.5,2500.0,2500.0,81927.5,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,2.0
2023-07-10,5000.0,162900.0,0.33,0.02,0.16,81450.0,2500.0,2500.0,81450.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,2.0
2023-07-11,200.0,6534.6,0.01,0.0,0.01,3267.3,100.0,100.0,3267.3,,,,0.08,,2400.0,,,,,2400.0,0.0,0.08,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-12,200.0,6548.0,0.01,0.0,0.01,3274.0,100.0,100.0,3274.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-08-03,200.0,6692.4,0.01,0.0,0.01,3346.2,100.0,100.0,3346.2,,,100.0,,,,,,0.0,100.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-08-04,200.0,6664.4,0.01,0.0,0.01,3332.2,100.0,100.0,3332.2,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-08-07,200.0,6649.0,0.01,0.0,0.01,3324.5,100.0,100.0,3324.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-08-08,200.0,6641.2,0.01,0.0,0.01,3320.6,100.0,100.0,3320.6,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-08-09,200.0,6630.0,0.01,0.0,0.01,3315.0,100.0,100.0,3315.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-08-10,100.0,3321.1,0.01,0.0,0.0,0.0,100.0,0.0,3321.1,,,,,,,,,,,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,,0.0,,0.0,0.0,100.0,3304.2,0.0,0.0,,0.0,,0.0
2023-08-29,600.0,20168.4,0.04,0.0,0.02,10084.2,300.0,300.0,10084.2,,,300.0,,,,,,0.01,300.0,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-08-30,600.0,20166.0,0.04,0.0,0.02,10083.0,300.0,300.0,10083.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-08-31,600.0,20368.8,0.04,0.0,0.02,10184.4,300.0,300.0,10184.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-01,600.0,20414.4,0.03,0.0,0.02,10207.2,300.0,300.0,10207.2,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-04,600.0,20434.8,0.03,0.0,0.02,10217.4,300.0,300.0,10217.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-05,600.0,20550.0,0.03,0.0,0.02,10275.0,300.0,300.0,10275.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,300.0,,,,,300.0,0.0,0.01,0.0,0.0,300.0,10162.8,0.01,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32363.24,0.03,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32293.74,0.03,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32298.5,0.03,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32320.4,0.03,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32665.02,0.03,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32428.93,0.03,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32332.78,0.03,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32112.86,0.03,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32185.22,0.03,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31725.4,0.03,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31655.9,0.03,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31669.23,0.03,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31455.98,0.03,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31554.99,0.03,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31584.5,0.03,0.0,,0.0,,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31611.16,0.03,0.0,,0.0,,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31762.53,0.03,0.0,,0.0,,0.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31511.2,0.03,0.0,,0.0,,0.0
2023-10-04,510.0,16875.9,0.01,0.0,0.02,16875.9,510.0,510.0,16875.9,,,510.0,,,,,,0.02,510.0,,0.02,,100.0,53.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.5357
2023-10-05,510.0,16757.58,0.01,0.0,0.02,16757.58,510.0,510.0,16757.58,,,,,,,,,,,,0.02,,100.0,53.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.5357
2023-10-06,510.0,16854.48,0.01,0.0,0.02,16854.48,510.0,510.0,16854.48,,,,,,,,,,,,0.02,,100.0,53.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.5357
2023-10-09,510.0,17001.87,0.01,0.0,0.02,17001.87,510.0,510.0,17001.87,,,,,,,,,,,,0.02,,100.0,53.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.5357
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.02,,510.0,,,,,510.0,0.0,0.02,0.0,0.0,952.0,32129.05,0.03,0.0,,0.0,,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31967.21,0.03,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32280.42,0.03,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32182.36,0.03,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32276.61,0.03,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32120.48,0.03,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31969.11,0.03,0.0,,0.0,,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31646.38,0.03,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31058.05,0.03,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,30985.7,0.03,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31178.0,0.03,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31020.92,0.03,0.0,,0.0,,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,30678.2,0.03,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,30480.18,0.03,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,30502.08,0.03,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,30755.31,0.03,0.0,,0.0,,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,31178.0,0.03,0.0,,0.0,,0.0
2023-11-02,303.0,10059.3,0.01,0.0,0.01,10059.3,303.0,303.0,10059.3,,,303.0,,,,,,0.01,303.0,,0.01,,100.0,24.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.2414
2023-11-03,303.0,10083.54,0.01,0.0,0.01,10083.54,303.0,303.0,10083.54,,,,,,,,,,,,0.01,,100.0,24.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.2414
2023-11-06,4703.0,156718.07,0.11,0.02,0.16,83407.47,2503.0,2503.0,83407.47,2200.0,,2200.0,,,,,2200.0,0.07,,,0.08,,100.0,72.45,0.0,0.0,0.0,100.0,6.44,0.8794,93.56,1.3612
2023-11-07,4703.0,158143.08,0.11,0.02,0.16,84165.88,2503.0,2503.0,84165.88,,,,,,,,,,,,0.08,,100.0,72.45,0.0,0.0,0.0,100.0,6.44,0.8794,93.56,1.3612
2023-11-08,4703.0,157729.21,0.11,0.02,0.16,83945.61,2503.0,2503.0,83945.61,,,,,,,,,,,,0.08,,100.0,72.45,0.0,0.0,0.0,100.0,6.44,0.8794,93.56,1.3612
