,MLEFA FP Equity_DX_SI_QTY,MLEFA FP Equity_DX_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLEFA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLEFA FP Equity_DX_SI_MV,MLEFA FP Equity_DX_DSS,MLEFA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY,MLEFA FP Equity_DX_BROKER_SI_QTY,MLEFA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MLEFA FP Equity_DX_BROKER_SI_MV_INC_x,MLEFA FP Equity_DX_SUPPLY_SI_MV_NEW,MLEFA FP Equity_DX_BROKER_SI_QTY_ADD,MLEFA FP Equity_DX_SUPPLY_SI_MV_DEC,MLEFA FP Equity_DX_BROKER_SI_QTY_INC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MLEFA FP Equity_DX_BROKER_SI_MV_INC_y,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MLEFA FP Equity_DX_BROKER_SI_MV_ADD,MLEFA FP Equity_DX_SUPPLY_SI_QTY_ADD,MLEFA FP Equity_DX_BROKER_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV,MLEFA FP Equity_DX_BROKER_SI_MV_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV_RMV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLEFA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_MV,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MLEFA FP Equity_DX_BROKER_SI_CON_RATIO,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MLEFA FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-07-13,10000.0,9000.0,0.08,2.14,0.08,0.01,0.0,5400.0,4000.0,6000.0,3600.0,,,,,,,,,,,,,,,0.0,,,100.0,0.57,0.0,0.0,,0.0,100.0,18.89,0.6936,81.11,0.0143
2022-07-14,10000.0,8500.0,0.08,2.18,0.08,0.01,0.0,5100.0,4000.0,6000.0,3400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.57,0.0,0.0,,0.0,100.0,18.98,0.6925,81.02,0.0143
2022-07-15,10000.0,8000.0,0.08,2.08,0.08,0.01,0.0,4800.0,4000.0,6000.0,3200.0,,,,,,,,,,,,,,,0.0,,,0.57,0.57,694351.0,555480.8,,0.59,0.57,19.71,0.6835,80.29,0.0143
2022-07-18,10000.0,8300.0,0.08,2.16,0.08,0.01,0.0,4980.0,4000.0,6000.0,3320.0,,,,,,,,,,,,,,,0.0,,,100.0,0.57,0.0,0.0,,0.0,100.0,20.69,0.6719,79.31,0.0143
2022-07-19,10000.0,9200.0,0.08,2.36,0.08,0.01,0.0,5520.0,4000.0,6000.0,3680.0,,,,,,,,,,,,,,,0.0,,,100.0,0.57,0.0,0.0,,0.0,100.0,20.05,0.6794,79.95,0.0143
2022-07-20,10000.0,9200.0,0.08,2.01,0.08,0.01,0.0,5520.0,4000.0,6000.0,3680.0,,,,,,,,,,,,,,,0.0,,,0.57,0.57,694351.0,638802.92,,0.64,0.58,18.65,0.6965,81.35,0.0143
2022-07-21,10000.0,9200.0,0.08,2.16,0.08,0.01,0.0,5520.0,4000.0,6000.0,3680.0,,,,,,,,,,,,,,,0.0,,,0.57,0.57,694351.0,638802.92,,0.64,0.57,18.5,0.6984,81.5,0.0143
2022-07-22,10000.0,8500.0,0.08,2.19,0.08,0.01,0.0,5100.0,4000.0,6000.0,3400.0,,,,,,,,,,,,,,,0.0,,,0.57,0.57,694351.0,590198.35,,0.64,0.57,18.57,0.6976,81.43,0.0143
2022-07-25,10000.0,8150.0,0.08,2.19,0.08,0.01,0.0,4890.0,4000.0,6000.0,3260.0,,,,,,,,,,,,,,,0.0,,,0.57,0.57,694351.0,565896.06,,0.59,0.57,19.79,0.6826,80.21,0.0143
2022-07-26,10000.0,8200.0,0.08,2.22,0.08,0.01,0.0,4920.0,4000.0,6000.0,3280.0,,,,,,,,,,,,,,,0.0,,,100.0,0.57,0.0,0.0,,0.0,100.0,20.66,0.6722,79.34,0.0143
2022-07-27,10000.0,8200.0,0.08,2.38,0.08,0.01,0.0,4920.0,4000.0,6000.0,3280.0,,,,,,,,,,,,,,,0.0,,,100.0,0.58,0.0,0.0,,0.0,100.0,20.26,0.6769,79.74,0.0146
2022-07-28,10000.0,9400.0,0.08,2.3,0.08,0.01,0.0,5640.0,4000.0,6000.0,3760.0,,,,,,,,,,,,,,,0.0,,,100.0,0.59,0.0,0.0,,0.0,100.0,20.4,0.6752,79.6,0.0147
2022-07-29,10000.0,9500.0,0.08,1.41,0.08,0.01,0.0,5700.0,4000.0,6000.0,3800.0,,,,,,,,,,,,,,,0.0,,,0.59,0.59,676724.0,642887.8,,0.64,0.59,18.21,0.7021,81.79,0.0147
2022-08-01,10000.0,9500.0,0.08,1.36,0.08,0.01,0.0,5700.0,4000.0,6000.0,3800.0,,,,,,,,,,,,,,,0.0,,,0.59,0.59,675508.0,641732.6,,0.64,0.59,18.04,0.7043,81.96,0.0147
2022-08-02,10000.0,9500.0,0.08,1.36,0.08,0.01,0.0,5700.0,4000.0,6000.0,3800.0,,,,,,,,,,,,,,,0.0,,,0.59,0.59,675488.0,641713.6,,0.64,0.59,18.22,0.7019,81.78,0.0147
2022-08-03,10000.0,9500.0,0.08,1.36,0.08,0.01,0.0,5700.0,4000.0,6000.0,3800.0,,,,,,,,,,,,,,,0.0,,,0.59,0.59,675271.0,641507.45,,0.64,0.59,18.11,0.7034,81.89,0.0147
2022-08-04,10000.0,9900.0,0.08,1.36,0.08,0.01,0.0,5940.0,4000.0,6000.0,3960.0,,,,,,,,,,,,,,,0.0,,,0.59,0.59,675099.0,668348.01,,0.64,0.58,18.0,0.7048,82.0,0.0147
2022-08-05,10000.0,10000.0,0.08,1.28,0.08,0.01,0.0,6000.0,4000.0,6000.0,4000.0,,,,,,,,,,,,,,,0.0,,,0.6,0.6,662067.0,662067.0,,0.66,0.6,17.58,0.7102,82.42,0.015
2022-08-08,10000.0,10400.0,0.08,1.15,0.08,0.01,0.0,6240.0,4000.0,6000.0,4160.0,,,,,,,,,,,,,,,0.0,,,0.6,0.6,662067.0,688549.68,,0.66,0.6,17.33,0.7134,82.67,0.015
2022-08-09,10000.0,11000.0,0.08,1.12,0.08,0.01,0.0,6600.0,4000.0,6000.0,4400.0,,,,,,,,,,,,,,,0.0,,,0.6,0.6,662067.0,728273.7,,0.69,0.6,16.77,0.7208,83.23,0.015
2022-08-10,10000.0,11000.0,0.08,1.05,0.08,0.01,0.0,6600.0,4000.0,6000.0,4400.0,,,,,,,,,,,,,,,0.0,,,0.6,0.6,662067.0,728273.7,,0.73,0.6,15.9,0.7326,84.1,0.015
2022-08-11,10000.0,10700.0,0.08,1.04,0.08,0.01,0.0,6420.0,4000.0,6000.0,4280.0,,,,,,,,,,,,,,,0.0,,,0.6,0.6,662067.0,708411.69,,0.73,0.6,16.0,0.7313,84.0,0.015
2022-08-12,10000.0,10900.0,0.08,1.04,0.08,0.01,0.0,6540.0,4000.0,6000.0,4360.0,,,,,,,,,,,,,,,0.0,,,0.6,0.6,662067.0,721653.03,,0.71,0.6,16.1,0.7298,83.9,0.015
2022-08-15,10000.0,10800.0,0.08,1.05,0.08,0.01,0.0,6480.0,4000.0,6000.0,4320.0,,,,,,,,,,,,,,,0.0,,,100.0,0.6,0.0,0.0,,0.0,100.0,16.12,0.7296,83.88,0.015
2022-08-16,10000.0,10400.0,0.08,1.05,0.08,0.01,0.0,6240.0,4000.0,6000.0,4160.0,,,,,,,,,,,,,,,0.0,,,100.0,0.6,0.0,0.0,,0.0,100.0,15.94,0.732,84.06,0.015
2022-08-17,8000.0,8000.0,0.07,0.84,0.07,0.01,0.0,6000.0,2000.0,6000.0,2000.0,,,,,,0.0,,2000.0,,,,,,,0.0,,,100.0,0.3,0.0,0.0,,0.0,100.0,16.01,0.7311,83.99,0.012
2022-08-18,6000.0,6000.0,0.05,0.64,0.05,0.0,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,2000.0,0.0,0.0,,100.0,0.3,0.0,0.0,,0.0,100.0,29.76,0.582,70.24,0.009
2022-08-19,6000.0,6000.0,0.05,0.64,0.05,0.0,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,,0.0,,,100.0,0.3,0.0,0.0,,0.0,100.0,29.67,0.5826,70.33,0.009
2022-08-22,6000.0,6540.0,0.05,0.66,0.05,0.0,0.0,4360.0,2000.0,4000.0,2180.0,,,,,,,,,,,,,,,0.0,,,100.0,0.3,0.0,0.0,,0.0,100.0,29.79,0.5817,70.21,0.009
2022-08-23,6000.0,6000.0,0.05,0.66,0.05,0.01,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,,0.0,,,100.0,0.3,0.0,0.0,,0.0,100.0,27.76,0.5989,72.24,0.009
2022-08-24,6000.0,6300.0,0.05,0.66,0.05,0.0,0.0,4200.0,2000.0,4000.0,2100.0,,,,,,,,,,,,,,,0.0,,,100.0,0.3,0.0,0.0,,0.0,100.0,29.58,0.5834,70.42,0.009
2022-08-25,6000.0,6300.0,0.05,0.64,0.05,0.01,0.0,4200.0,2000.0,4000.0,2100.0,,,,,,,,,,,,,,,0.0,,,100.0,0.3,0.0,0.0,,0.0,100.0,28.56,0.5919,71.44,0.009
2022-08-26,6000.0,6000.0,0.05,0.66,0.05,0.01,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,,0.0,,,100.0,0.3,0.0,0.0,,0.0,100.0,28.57,0.5918,71.43,0.009
2022-08-29,6000.0,6000.0,0.05,0.65,0.05,0.0,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,,0.0,,,100.0,0.3,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.009
2022-08-30,6000.0,6000.0,0.05,0.63,0.05,0.0,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.53,0.5838,70.47,0.0034
2022-08-31,6000.0,6000.0,0.05,0.72,0.05,0.0,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.5,0.584,70.5,0.0034
2022-09-01,6000.0,6000.0,0.05,0.72,0.05,0.0,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.79,0.5817,70.21,0.0034
2022-09-02,6000.0,6000.0,0.05,0.75,0.05,0.0,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.55,0.5837,70.45,0.0034
2022-09-05,6000.0,5400.0,0.05,0.75,0.05,0.0,0.0,3600.0,2000.0,4000.0,1800.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.62,0.5831,70.38,0.0034
2022-09-06,6000.0,6000.0,0.05,0.75,0.05,0.0,0.0,4000.0,2000.0,4000.0,2000.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,31.87,0.5657,68.13,0.0034
2022-09-07,6000.0,5100.0,0.05,0.8,0.05,0.0,0.0,3400.0,2000.0,4000.0,1700.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.37,0.5851,70.63,0.0034
2022-09-08,6000.0,5700.0,0.05,0.8,0.05,0.0,0.0,3800.0,2000.0,4000.0,1900.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,33.1,0.5572,66.9,0.0034
2022-09-09,6000.0,5940.0,0.05,1.26,0.05,0.0,0.0,3960.0,2000.0,4000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.56,0.5756,69.44,0.0034
2022-09-12,6000.0,5940.0,0.05,1.33,0.05,0.0,0.0,3960.0,2000.0,4000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.62,0.583,70.38,0.0034
2022-09-13,6000.0,5940.0,0.05,1.33,0.05,0.0,0.0,3960.0,2000.0,4000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.08,0.5793,69.92,0.0034
2022-09-14,6000.0,5940.0,0.05,1.33,0.05,0.0,0.0,3960.0,2000.0,4000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.78,0.5818,70.22,0.0034
2022-09-15,6000.0,5940.0,0.05,1.33,0.05,0.0,0.0,3960.0,2000.0,4000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.74,0.5821,70.26,0.0034
2022-09-16,6000.0,5850.0,0.05,1.47,0.05,0.0,0.0,3900.0,2000.0,4000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.74,0.5821,70.26,0.0034
2022-09-19,6000.0,5850.0,0.05,1.89,0.05,0.0,0.0,3900.0,2000.0,4000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.08,0.5793,69.92,0.0034
2022-09-20,6000.0,5880.0,0.05,2.17,0.05,0.0,0.0,3920.0,2000.0,4000.0,1960.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.22,0.5783,69.78,0.0034
2022-09-21,6000.0,5880.0,0.05,2.92,0.05,0.0,0.0,3920.0,2000.0,4000.0,1960.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.29,0.5777,69.71,0.0034
2022-09-22,6000.0,5880.0,0.05,3.04,0.05,0.0,0.0,3920.0,2000.0,4000.0,1960.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.02,0.5798,69.98,0.0034
2022-09-23,6000.0,5880.0,0.05,3.07,0.05,0.0,0.0,3920.0,2000.0,4000.0,1960.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.31,0.5776,69.69,0.0034
2022-09-26,6000.0,5250.0,0.05,3.59,0.05,0.0,0.0,3500.0,2000.0,4000.0,1750.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.18,0.5786,69.82,0.0034
2022-09-27,6000.0,5880.0,0.05,3.59,0.05,0.0,0.0,3920.0,2000.0,4000.0,1960.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.48,0.5614,67.52,0.0034
2022-09-28,6000.0,5850.0,0.05,3.33,0.05,0.0,0.0,3900.0,2000.0,4000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.68,0.5826,70.32,0.0034
2022-09-29,6000.0,5850.0,0.05,3.42,0.05,0.0,0.0,3900.0,2000.0,4000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.91,0.5807,70.09,0.0034
2022-09-30,6000.0,5820.0,0.05,3.55,0.05,0.0,0.0,3880.0,2000.0,4000.0,1940.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.11,0.5792,69.89,0.0034
2022-10-03,6000.0,5820.0,0.05,3.52,0.05,0.0,0.0,3880.0,2000.0,4000.0,1940.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.15,0.5788,69.85,0.0034
2022-10-04,6000.0,5820.0,0.05,3.79,0.05,0.0,0.0,3880.0,2000.0,4000.0,1940.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,29.85,0.5812,70.15,0.0034
2022-10-05,6000.0,5820.0,0.05,3.8,0.05,0.0,0.0,3880.0,2000.0,4000.0,1940.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.45,0.5764,69.55,0.0034
2022-10-06,6000.0,5190.0,0.05,4.47,0.05,0.0,0.0,3460.0,2000.0,4000.0,1730.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.42,0.5767,69.58,0.0034
2022-10-07,6000.0,5490.0,0.05,4.16,0.05,0.0,0.0,3660.0,2000.0,4000.0,1830.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.8,0.5592,67.2,0.0034
2022-10-10,6000.0,5490.0,0.05,4.61,0.05,0.0,0.0,3660.0,2000.0,4000.0,1830.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,31.53,0.5682,68.47,0.0034
2022-10-11,6000.0,5490.0,0.05,6.12,0.05,0.0,0.0,3660.0,2000.0,4000.0,1830.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,31.46,0.5687,68.54,0.0034
2022-10-12,6000.0,5490.0,0.05,6.12,0.05,0.0,0.0,3660.0,2000.0,4000.0,1830.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,31.45,0.5688,68.55,0.0034
2022-10-13,6000.0,5070.0,0.05,6.57,0.05,0.0,0.0,3380.0,2000.0,4000.0,1690.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,31.26,0.5702,68.74,0.0034
2022-10-14,6000.0,5340.0,0.05,6.23,0.05,0.0,0.0,3560.0,2000.0,4000.0,1780.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0034
2022-10-17,6000.0,5340.0,0.05,6.16,0.05,0.0,0.0,3560.0,2000.0,4000.0,1780.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,31.81,0.5662,68.19,0.0034
2022-10-18,6000.0,5220.0,0.05,6.15,0.05,0.0,0.0,3480.0,2000.0,4000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.04,0.5645,67.96,0.0034
2022-10-19,6000.0,5340.0,0.05,5.9,0.05,0.0,0.0,3560.0,2000.0,4000.0,1780.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.73,0.5596,67.27,0.0034
2022-10-20,6000.0,5340.0,0.05,6.73,0.05,0.0,0.0,3560.0,2000.0,4000.0,1780.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.0,0.5648,68.0,0.0032
2022-10-21,6000.0,5340.0,0.05,6.99,0.05,0.0,0.0,3560.0,2000.0,4000.0,1780.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,31.88,0.5656,68.12,0.0032
2022-10-24,6000.0,5280.0,0.05,7.04,0.05,0.0,0.0,3520.0,2000.0,4000.0,1760.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.0,0.5648,68.0,0.0032
2022-10-25,6000.0,5220.0,0.05,7.01,0.05,0.0,0.0,3480.0,2000.0,4000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.11,0.564,67.89,0.0032
2022-10-26,6000.0,5190.0,0.05,6.84,0.05,0.0,0.0,3460.0,2000.0,4000.0,1730.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.29,0.5628,67.71,0.0032
2022-10-27,6000.0,5220.0,0.05,6.83,0.05,0.0,0.0,3480.0,2000.0,4000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.93,0.5583,67.07,0.0032
2022-10-28,6000.0,5220.0,0.05,6.71,0.05,0.0,0.0,3480.0,2000.0,4000.0,1740.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.56,0.5609,67.44,0.0032
2022-10-31,6000.0,4920.0,0.05,6.97,0.05,0.0,0.0,3280.0,2000.0,4000.0,1640.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,32.7,0.5599,67.3,0.0032
2022-11-01,6000.0,4980.0,0.05,6.05,0.05,0.0,0.0,3320.0,2000.0,4000.0,1660.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,33.88,0.552,66.12,0.0032
2022-11-02,7000.0,5810.0,0.06,6.93,0.06,0.01,0.0,4150.0,2000.0,5000.0,1660.0,,,0.0,,,,1000.0,,,0.0,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,25.34,0.6216,74.66,0.0038
2022-11-03,8000.0,6640.0,0.07,7.92,0.07,0.01,0.0,4150.0,3000.0,5000.0,2490.0,,,,,,,,,,,,,1000.0,,0.0,,,0.27,0.16,1099000.0,912170.0,,0.91,0.27,20.4,0.4376,59.7,0.0043
2022-11-04,8000.0,6720.0,0.05,7.65,0.05,0.01,0.0,4200.0,3000.0,5000.0,2520.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,923160.0,,0.91,0.27,20.04,0.4409,60.11,0.0043
2022-11-07,8000.0,6560.0,0.05,7.58,0.05,0.01,0.0,4100.0,3000.0,5000.0,2460.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,901180.0,,0.92,0.27,20.03,0.4407,60.09,0.0043
2022-11-08,8000.0,6560.0,0.05,7.68,0.05,0.01,0.0,4100.0,3000.0,5000.0,2460.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,901180.0,,0.9,0.27,20.32,0.4381,59.76,0.0043
2022-11-09,8000.0,6960.0,0.05,7.11,0.05,0.01,0.0,4350.0,3000.0,5000.0,2610.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,956130.0,,0.9,0.27,20.48,0.4371,59.64,0.0043
2022-11-10,8000.0,6960.0,0.05,7.13,0.05,0.01,0.0,4350.0,3000.0,5000.0,2610.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,956130.0,,0.91,0.28,19.46,0.45,61.22,0.0043
2022-11-11,8000.0,6560.0,0.05,7.22,0.05,0.01,0.0,4100.0,3000.0,5000.0,2460.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,901180.0,,0.91,0.28,19.4,0.4503,61.26,0.0043
2022-11-14,8000.0,6560.0,0.05,6.98,0.05,0.01,0.0,4100.0,3000.0,5000.0,2460.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,901180.0,,0.9,0.27,20.42,0.4371,59.64,0.0043
2022-11-15,8000.0,6720.0,0.05,7.06,0.05,0.01,0.0,4200.0,3000.0,5000.0,2520.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,923160.0,,0.9,0.27,20.4,0.4376,59.7,0.0043
2022-11-16,8000.0,6720.0,0.05,7.05,0.05,0.01,0.0,4200.0,3000.0,5000.0,2520.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,923160.0,,0.9,0.28,19.96,0.4432,60.39,0.0043
2022-11-17,8000.0,6720.0,0.05,7.05,0.05,0.01,0.0,4200.0,3000.0,5000.0,2520.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,923160.0,,0.92,0.27,20.0,0.44,60.0,0.0043
2022-11-18,8000.0,6960.0,0.05,7.73,0.05,0.01,0.0,4350.0,3000.0,5000.0,2610.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,956130.0,,0.92,0.27,20.05,0.4397,59.96,0.0043
2022-11-21,8000.0,6960.0,0.05,7.48,0.05,0.01,0.0,4350.0,3000.0,5000.0,2610.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,956130.0,,0.96,0.27,20.11,0.4426,60.32,0.0043
2022-11-22,8000.0,6960.0,0.05,7.48,0.05,0.01,0.0,4350.0,3000.0,5000.0,2610.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,956130.0,,0.96,0.27,20.16,0.444,60.49,0.0043
2022-11-23,8000.0,6960.0,0.05,7.48,0.05,0.01,0.0,4350.0,3000.0,5000.0,2610.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,956130.0,,0.96,0.27,20.17,0.4443,60.52,0.0043
2022-11-24,8000.0,6960.0,0.05,7.48,0.05,0.01,0.0,4350.0,3000.0,5000.0,2610.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,956130.0,,0.96,0.27,20.15,0.4437,60.45,0.0043
2022-11-25,8000.0,6960.0,0.05,7.98,0.05,0.01,0.0,4350.0,3000.0,5000.0,2610.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,956130.0,,0.96,0.27,20.14,0.4434,60.42,0.0043
2022-11-28,8000.0,6240.0,0.05,8.07,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,857220.0,,0.96,0.27,20.12,0.4429,60.35,0.0043
2022-11-29,8000.0,6000.0,0.05,8.85,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,824250.0,,0.86,0.27,21.26,0.4327,59.06,0.0043
2022-11-30,8000.0,6000.0,0.05,8.99,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,824250.0,,0.86,0.26,21.59,0.4263,58.21,0.0043
2022-12-01,8000.0,6000.0,0.05,8.67,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1099000.0,824250.0,,0.82,0.27,21.63,0.4306,58.77,0.0043
2022-12-02,8000.0,6240.0,0.05,8.22,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.82,0.4296,58.64,0.0043
2022-12-05,8000.0,5520.0,0.05,8.22,0.05,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.42,0.4368,59.56,0.0043
2022-12-06,8000.0,6160.0,0.05,6.23,0.05,0.01,0.0,3850.0,3000.0,5000.0,2310.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.38,0.4216,57.47,0.0043
