,ADOC FP Equity_DX_SI_QTY,ADOC FP Equity_DX_SHORT_INTEREST_VALUE,ADOC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADOC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADOC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADOC FP Equity_DX_SI_MV,ADOC FP Equity_DX_DSS,ADOC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADOC FP Equity_DX_SUPPLY_SI_QTY,ADOC FP Equity_DX_BROKER_SI_QTY,ADOC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADOC FP Equity_DX_BROKER_SI_MV_NEW_x,ADOC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADOC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADOC FP Equity_DX_BROKER_SI_MV_INC_x,ADOC FP Equity_DX_SUPPLY_SI_MV_NEW,ADOC FP Equity_DX_BROKER_SI_QTY_ADD,ADOC FP Equity_DX_BROKER_SI_QTY_NEW,ADOC FP Equity_DX_SUPPLY_SI_MV_DEC,ADOC FP Equity_DX_BROKER_SI_QTY_INC,ADOC FP Equity_DX_SUPPLY_SI_QTY_DEC,ADOC FP Equity_DX_BROKER_SI_MV_NEW_y,ADOC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADOC FP Equity_DX_BROKER_SI_MV_INC_y,ADOC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADOC FP Equity_DX_BROKER_SI_MV_ADD,ADOC FP Equity_DX_SUPPLY_SI_QTY_ADD,ADOC FP Equity_DX_BROKER_SI_QTY_DEC,ADOC FP Equity_DX_SUPPLY_SI_MV,ADOC FP Equity_DX_BROKER_SI_MV_DEC,ADOC FP Equity_DX_SUPPLY_SI_MV_RMV,ADOC FP Equity_DX_BROKER_SI_MV_RMV,ADOC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADOC FP Equity_DX_UTILIZATION_QUANTITY,ADOC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADOC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADOC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADOC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADOC FP Equity_DX_ACTIVE_UTILIZATION_MV,ADOC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADOC FP Equity_DX_BROKER_SI_CON_RATIO,ADOC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADOC FP Equity_DX_DEMAND_SUPPLY_RATIO,ADOC FP Equity_PX_LAST
2015-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4590.0,284625.9,,0.29,0.0,,0.0,,0.0,62.01
2015-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4590.0,282744.0,,0.28,0.0,,0.0,,0.0,61.6
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4590.0,291419.1,,0.28,0.0,,0.0,,0.0,63.49
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4590.0,279668.7,,0.29,0.0,,0.0,,0.0,60.93
2015-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4590.0,289170.0,,0.28,0.0,,0.0,,0.0,63.0
2015-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4590.0,290088.0,,0.29,0.0,,0.0,,0.0,63.2
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4590.0,284855.4,,0.29,0.0,,0.0,,0.0,62.06
2015-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4590.0,297982.8,,0.28,0.0,,0.0,,0.0,64.92
2015-01-30,500.0,34510.0,0.02,0.0,0.01,0.03,0.0,34510.0,0.0,500.0,0.0,,,,,,500.0,,,,,,,,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1089,69.02
2015-02-02,500.0,34070.0,0.02,0.0,0.01,0.03,0.0,34070.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1089,68.14
2015-02-03,500.0,32590.0,0.02,0.0,0.01,0.03,0.0,32590.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1089,65.18
2015-02-04,500.0,31525.0,0.02,0.0,0.01,0.03,0.0,31525.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0521,63.05
2015-02-05,500.0,31890.0,0.02,0.0,0.01,0.03,0.0,31890.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0521,63.78
2015-02-06,1000.0,73400.0,0.04,0.01,0.02,0.06,0.0,73400.0,1000.0,1000.0,73400.0,,,,,,1000.0,,,,,,,,,0.06,1000.0,500.0,0.06,0.03,,,100.0,6.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0685,73.4
2015-02-09,1000.0,71200.0,0.04,0.01,0.02,0.06,0.0,71200.0,1000.0,1000.0,71200.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.076,71.2
2015-02-10,1000.0,67110.0,0.04,0.01,0.02,0.06,0.0,67110.0,1000.0,1000.0,67110.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0762,67.11
2015-02-11,1000.0,67240.0,0.04,0.01,0.02,0.06,0.0,67240.0,1000.0,1000.0,67240.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0762,67.24
2015-02-12,1000.0,66260.0,0.04,0.01,0.02,0.06,0.0,66260.0,1000.0,1000.0,66260.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0762,66.26
2015-02-13,1000.0,68000.0,0.04,0.01,0.02,0.06,0.0,68000.0,1000.0,1000.0,68000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0729,68.0
2015-02-16,1000.0,69890.0,0.04,0.01,0.02,0.06,0.0,69890.0,1000.0,1000.0,69890.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0729,69.89
2015-02-17,1000.0,67950.0,0.04,0.01,0.02,0.06,0.0,67950.0,1000.0,1000.0,67950.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,17.89,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1789,67.95
2015-02-18,850.0,56176.5,0.04,0.01,0.01,0.05,0.0,56176.5,850.0,850.0,56176.5,,,,,,,,0.01,,150.0,,,,,,,150.0,0.06,0.01,,,100.0,15.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549,66.09
2015-02-19,850.0,53550.0,0.04,0.01,0.01,0.05,0.0,53550.0,850.0,850.0,53550.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,15.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1563,63.0
2015-02-20,850.0,55020.5,0.04,0.01,0.01,0.05,0.0,55020.5,850.0,850.0,55020.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,15.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1563,64.73
2015-02-23,850.0,57018.0,0.04,0.01,0.01,0.05,0.0,57018.0,850.0,850.0,57018.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,15.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1563,67.08
2015-02-24,850.0,54791.0,0.04,0.01,0.01,0.05,0.0,54791.0,850.0,850.0,54791.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,15.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1563,64.46
2015-02-25,5605.0,341905.0,0.24,0.04,0.09,0.37,0.0,341905.0,300.0,5605.0,18300.0,,,,0.11,,3000.0,,0.04,1755.0,550.0,,,0.11,,0.2,,,0.02,,,,100.0,6.13,0.0,0.0,,0.0,100.0,45.31,0.5044,54.69,1.1462,61.0
2015-02-26,10605.0,684022.5,0.45,0.08,0.17,0.67,0.0,684022.5,300.0,10605.0,19350.0,,,,0.31,,,,,5000.0,,,,0.31,,,,,0.02,,,,100.0,6.13,0.0,0.0,,0.0,100.0,23.78,0.6375,76.22,2.1687,64.5
2015-02-27,11605.0,722643.35,0.49,0.09,0.19,0.78,0.0,722643.35,300.0,11605.0,18681.0,,,,0.1,,,,,1000.0,,,,0.1,,,,,0.02,,,,100.0,6.25,0.0,0.0,,0.0,100.0,21.6,0.6613,78.4,2.4177,62.27
2015-03-02,11605.0,710109.95,0.49,0.09,0.19,0.75,0.0,710109.95,300.0,11605.0,18357.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.25,0.0,0.0,,0.0,100.0,21.68,0.6605,78.32,2.4177,61.19
2015-03-03,11705.0,706396.75,0.49,0.09,0.19,0.75,0.0,706396.75,300.0,11705.0,18105.0,,,,0.0,,,,,100.0,,,,0.0,,,,,0.02,,,,100.0,6.25,0.0,0.0,,0.0,100.0,21.53,0.6622,78.47,2.4385,60.35
2015-03-04,11805.0,725299.2,0.5,0.09,0.19,0.74,0.0,725299.2,300.0,11805.0,18432.0,,,,0.0,,,,,100.0,,,,0.0,,,,,0.02,,,,100.0,6.25,0.0,0.0,,0.0,100.0,21.39,0.6637,78.61,2.4594,61.44
2015-03-05,12205.0,767938.6,0.52,0.1,0.2,0.78,0.0,767938.6,300.0,12205.0,18876.0,,,,0.04,,,,,400.0,,,,0.04,,,,,0.02,,,,100.0,6.25,0.0,0.0,,0.0,100.0,20.61,0.6727,79.39,2.5427,62.92
2015-03-06,12105.0,751841.55,0.51,0.1,0.19,0.79,0.0,751841.55,300.0,12105.0,18633.0,,,,,,,,,,,,,,,,,100.0,0.02,0.0,,,100.0,6.25,0.0,0.0,,0.0,100.0,20.77,0.6708,79.23,2.5219,62.11
2015-03-09,12005.0,736626.8,0.51,0.1,0.19,0.78,0.0,736626.8,300.0,12005.0,18408.0,,,,,,,,,,,,,,,,,100.0,0.02,0.01,,,100.0,6.25,0.0,0.0,,0.0,100.0,20.97,0.6685,79.03,2.501,61.36
2015-03-10,10005.0,604602.15,0.42,0.08,0.16,0.64,0.0,604602.15,300.0,10005.0,18129.0,,,,0.06,,,,,1000.0,,,,0.06,,,,3000.0,0.02,0.2,,,100.0,6.0,0.0,0.0,,0.0,100.0,35.11,0.5443,64.89,2.001,60.43
2015-03-11,10005.0,595897.8,0.42,0.08,0.16,0.63,0.0,595897.8,300.0,10005.0,17868.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.0,0.0,0.0,,0.0,100.0,35.17,0.544,64.83,2.001,59.56
2015-03-12,10005.0,580490.1,0.42,0.08,0.16,0.62,0.0,580490.1,300.0,10005.0,17406.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.0,0.0,0.0,,0.0,100.0,35.03,0.5448,64.97,2.001,58.02
2015-03-13,10005.0,587993.85,0.42,0.08,0.16,0.6,0.0,587993.85,300.0,10005.0,17631.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.0,0.0,0.0,,0.0,100.0,35.24,0.5436,64.76,2.001,58.77
2015-03-16,10005.0,620310.0,0.42,0.09,0.16,0.61,0.0,620310.0,300.0,10005.0,18600.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.0,0.0,0.0,,0.0,100.0,35.08,0.5445,64.92,2.001,62.0
2015-03-17,10005.0,604802.25,0.42,0.09,0.16,0.64,0.0,604802.25,300.0,10005.0,18135.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.0,0.0,0.0,,0.0,100.0,35.01,0.545,64.99,2.001,60.45
2015-03-18,8878.0,513059.62,0.37,0.08,0.14,0.56,0.0,513059.62,300.0,8878.0,17337.0,,,,,,,,,,,,,,,,,1127.0,0.02,0.07,,,100.0,6.0,0.0,0.0,,0.0,100.0,27.14,0.6045,72.86,1.7756,57.79
2015-03-19,8878.0,526110.28,0.37,0.08,0.14,0.54,0.0,526110.28,300.0,8878.0,17778.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.0,0.0,0.0,,0.0,100.0,27.33,0.6028,72.67,1.7756,59.26
2015-03-20,2830.0,166205.9,0.12,0.03,0.05,0.17,0.0,166205.9,300.0,2830.0,17619.0,,,,,,,,,,,,,,,,,6048.0,0.02,0.37,,,100.0,6.0,0.0,0.0,,0.0,100.0,15.49,0.7381,84.51,0.566,58.73
2015-03-23,2830.0,161338.3,0.12,0.03,0.05,0.17,0.0,161338.3,300.0,2830.0,17103.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.77,0.0,0.0,,0.0,100.0,15.32,0.7405,84.68,0.5442,57.01
2015-03-24,2830.0,162725.0,0.12,0.03,0.05,0.17,0.0,162725.0,300.0,2830.0,17250.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.77,0.0,0.0,,0.0,100.0,15.19,0.7423,84.81,0.5442,57.5
2015-03-25,2830.0,157772.5,0.12,0.03,0.05,0.17,0.0,157772.5,300.0,2830.0,16725.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.77,0.0,0.0,,0.0,100.0,15.25,0.7415,84.75,0.5442,55.75
2015-03-26,2830.0,147726.0,0.12,0.04,0.05,0.16,0.0,147726.0,300.0,2830.0,15660.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.77,0.0,0.0,,0.0,100.0,15.12,0.7434,84.88,0.5442,52.2
2015-03-27,8430.0,430014.3,0.36,0.11,0.14,0.44,0.0,430014.3,300.0,8430.0,15303.0,,,,0.3,,,,,6000.0,,,,0.3,,,,400.0,0.02,0.02,,,100.0,5.77,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6212,51.01
2015-03-30,9800.0,537040.0,0.41,0.12,0.16,0.5,0.0,537040.0,0.0,9800.0,0.0,,,,0.06,,,,0.02,1370.0,300.0,,,0.06,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.885,54.8
2015-03-31,11906.0,660187.7,0.4,0.14,0.17,0.65,0.0,660187.7,0.0,11906.0,0.0,,,,,,2106.0,,,,,,,,,0.11,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.61,0.723,83.39,1.9206,55.45
2015-04-01,11906.0,650781.96,0.4,0.14,0.17,0.66,0.0,650781.96,0.0,11906.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.71,0.7086,82.29,1.9206,54.66
2015-04-02,11906.0,660783.0,0.46,0.14,0.17,0.65,0.0,660783.0,0.0,11906.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.78,0.7076,82.22,1.9206,55.5
2015-04-03,11906.0,660783.0,0.46,0.15,0.17,0.66,0.0,660783.0,0.0,11906.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.76,0.7079,82.24,1.9206,
2015-04-06,11906.0,660783.0,0.46,0.15,0.17,0.66,0.0,660783.0,0.0,11906.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.62,0.7096,82.38,1.9206,
2015-04-07,11906.0,741743.8,0.46,0.15,0.17,0.67,0.0,741743.8,0.0,11906.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.56,0.7105,82.44,1.9206,62.3
2015-04-08,11906.0,772342.22,0.46,0.14,0.17,0.68,0.0,772342.22,0.0,11906.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.18,0.69,80.82,1.9206,64.87
2015-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,11906.0,0.0,0.68,,,0.0,0.0,6199.0,402191.12,,0.4,0.0,,0.0,100.0,0.0,64.88
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,393016.6,,0.4,0.0,,0.0,,0.0,63.4
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,386259.69,,0.39,0.0,,0.0,,0.0,62.31
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,383222.18,,0.39,0.0,,0.0,,0.0,61.82
2015-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,393698.49,,0.38,0.0,,0.0,,0.0,63.51
2015-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,393016.6,,0.39,0.0,,0.0,,0.0,63.4
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,379316.81,,0.39,0.0,,0.0,,0.0,61.19
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,397355.9,,0.38,0.0,,0.0,,0.0,64.1
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,394876.3,,0.4,0.0,,0.0,,0.0,63.7
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,376031.34,,0.39,0.0,,0.0,,0.0,60.66
2015-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,379688.75,,0.38,0.0,,0.0,,0.0,61.25
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,384338.0,,0.38,0.0,,0.0,,0.0,62.0
2015-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,384214.02,,0.38,0.0,,0.0,,0.0,61.98
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,385887.75,,0.38,0.0,,0.0,,0.0,62.25
2015-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,377705.07,,0.39,0.0,,0.0,,0.0,60.93
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,374853.53,,0.38,0.0,,0.0,,0.0,60.47
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,374853.53,,0.38,0.0,,0.0,,0.0,
2015-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,385825.76,,0.38,0.0,,0.0,,0.0,62.24
2015-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,396983.96,,0.39,0.0,,0.0,,0.0,64.04
2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,381858.4,,0.4,0.0,,0.0,,0.0,61.6
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,378139.0,,0.38,0.0,,0.0,,0.0,61.0
2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,399959.48,,0.38,0.0,,0.0,,0.0,64.52
2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,396302.07,,0.4,0.0,,0.0,,0.0,63.93
2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,387437.5,,0.4,0.0,,0.0,,0.0,62.5
2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,387623.47,,0.39,0.0,,0.0,,0.0,62.53
2015-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,393388.54,,0.39,0.0,,0.0,,0.0,63.46
2015-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,390475.01,,0.39,0.0,,0.0,,0.0,62.99
2015-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,390537.0,,0.39,0.0,,0.0,,0.0,63.0
2015-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,394876.3,,0.39,0.0,,0.0,,0.0,63.7
2015-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,423143.74,,0.39,0.0,,0.0,,0.0,68.26
2015-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,419734.29,,0.42,0.0,,0.0,,0.0,67.71
2015-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,415766.93,,0.42,0.0,,0.0,,0.0,67.07
2015-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,415333.0,,0.41,0.0,,0.0,,0.0,67.0
2015-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,415333.0,,0.41,0.0,,0.0,,0.0,67.0
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6199.0,415766.93,,0.41,0.0,,0.0,,0.0,67.07
2015-05-28,42.0,2872.8,0.0,0.0,0.0,0.0,0.0,2872.8,0.0,42.0,0.0,,,,,,42.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0068,68.4
2015-05-29,42.0,2919.0,0.0,0.0,0.0,0.0,0.0,2919.0,0.0,42.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0068,69.5
2015-06-01,42.0,2898.42,0.0,0.0,0.0,0.0,0.0,2898.42,0.0,42.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0067,69.01
2015-06-02,42.0,2839.62,0.0,0.0,0.0,0.0,0.0,2839.62,0.0,42.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0051,67.61
2015-06-03,302.0,20575.26,0.01,0.01,0.0,0.02,0.0,20575.26,0.0,302.0,0.0,,,,,,260.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.42,0.7676,86.58,0.0198,68.13
2015-06-04,499.0,33976.91,0.02,0.01,0.01,0.04,0.0,33976.91,0.0,499.0,0.0,,,,0.01,,,,,197.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.05,0.852,91.95,0.0316,68.09
2015-06-05,499.0,33308.25,0.02,0.01,0.01,0.04,0.0,33308.25,0.0,499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.9,0.8545,92.1,0.0315,66.75
2015-06-08,499.0,33048.77,0.02,0.01,0.01,0.03,0.0,33048.77,0.0,499.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.99,0.853,92.01,0.0315,66.23
2015-06-09,239.0,15750.1,0.01,0.01,0.0,0.02,0.0,15750.1,0.0,239.0,0.0,,,,,,,,,,,,,,,,,260.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.7,0.7218,83.3,0.0089,65.9
2015-06-10,42.0,2884.14,0.0,0.0,0.0,0.0,0.0,2884.14,0.0,42.0,0.0,,,,,,,,,,,,,,,,,197.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0016,68.67
2015-06-11,1388.0,96743.6,0.05,0.03,0.02,0.1,0.0,2927.4,1346.0,42.0,93816.2,,,,,,,,,,,,,,,,1346.0,,0.09,,,,4.83,4.83,26518.0,1848304.6,,1.82,4.83,3.07,0.9405,96.93,0.0498,69.7
2015-06-12,42.0,2809.8,0.0,0.0,0.0,0.0,0.0,2809.8,0.0,42.0,0.0,,,,,,,,0.09,,1346.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015,66.9
