,ALMCP FP Equity_DX_SI_QTY,ALMCP FP Equity_DX_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMCP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMCP FP Equity_DX_SI_MV,ALMCP FP Equity_DX_DSS,ALMCP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY,ALMCP FP Equity_DX_BROKER_SI_QTY,ALMCP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMCP FP Equity_DX_BROKER_SI_MV_INC_x,ALMCP FP Equity_DX_SUPPLY_SI_MV_NEW,ALMCP FP Equity_DX_BROKER_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_NEW,ALMCP FP Equity_DX_SUPPLY_SI_MV_DEC,ALMCP FP Equity_DX_BROKER_SI_QTY_INC,ALMCP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMCP FP Equity_DX_BROKER_SI_MV_INC_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMCP FP Equity_DX_BROKER_SI_MV_ADD,ALMCP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV,ALMCP FP Equity_DX_BROKER_SI_MV_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV_RMV,ALMCP FP Equity_DX_BROKER_SI_MV_RMV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMCP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMCP FP Equity_DX_BROKER_SI_CON_RATIO,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMCP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMCP FP Equity_PX_LAST
2021-06-01,2620793.0,72595966.1,11.76,15.29,9.39,73.77,2.0,60184565.6,2384617.0,2172728.0,66053890.9,,,62223.0,1.77,,3052.0,,0.84,60832.0,32783.0,,,1.77,62223.0,0.09,396.0,71900.0,66.98,2.2,,,54.52,54.52,1988851.0,55091172.7,,55.8,54.55,26.75,0.1993,30.1,0.5992,27.7
2021-06-02,2777245.0,75652153.8,12.46,16.74,9.95,77.13,2.0,60311294.04,2384197.0,2214071.0,64945526.28,,,3900.0,1.16,,,,0.62,59789.0,13418.0,,,1.16,3900.0,,9098.0,18446.0,66.13,0.75,,,54.51,54.51,1989388.0,54190929.12,,55.09,54.55,28.26,0.2035,29.9,0.635,27.24
2021-06-03,2818235.0,74288674.6,12.65,17.33,10.09,76.89,3.0,59775939.36,2391624.0,2267676.0,63043208.64,,,21259.0,0.64,,,,0.7,58417.0,16715.0,,,0.64,21259.0,,2883.0,4812.0,65.35,0.18,,,54.46,54.46,2000258.0,52726800.88,,54.54,54.51,28.93,0.2039,29.4,0.6417,26.36
2021-06-04,2713503.0,71148048.66,12.18,16.69,9.72,72.07,2.0,59530386.18,2441485.0,2270419.0,64015736.7,,,46732.0,0.0,,2200.0,,0.15,28879.0,5525.0,,,0.0,46732.0,0.06,8654.0,28336.0,64.29,0.79,,,55.16,55.16,1985013.0,52047040.86,,52.39,55.1,27.51,0.2007,29.91,0.613,26.22
2021-06-07,2749371.0,70768809.54,12.34,17.02,9.85,72.36,2.0,58989722.22,2455617.0,2291753.0,63207581.58,,,14367.0,0.05,,,,0.19,21334.0,7202.0,,,0.05,14367.0,,6967.0,,64.31,,,,55.68,55.68,1954660.0,50312948.4,,51.21,55.67,27.16,0.1999,30.08,0.6234,25.74
2021-06-08,2921114.0,77584787.84,13.11,17.92,10.46,76.73,3.0,63941287.68,2497859.0,2407428.0,66343135.04,,,46334.0,0.95,,75000.0,,0.2,43738.0,7399.0,,,0.95,46334.0,2.1,3307.0,3063.0,64.39,0.0,,,56.69,56.69,1908600.0,50692416.0,,49.23,56.67,27.87,0.2058,30.6,0.6629,26.56
2021-06-09,2945977.0,80719769.8,13.22,17.93,10.55,79.56,3.0,68481039.2,2521224.0,2499308.0,69081537.6,,,1620.0,3.23,,,,1.38,95400.0,80777.0,,,3.23,1620.0,,102522.0,3520.0,66.99,0.0,,,57.28,57.28,1880434.0,51523891.6,,50.02,57.25,30.25,0.2169,30.78,0.6693,27.4
2021-06-10,2898198.0,77323922.64,13.01,17.54,10.38,80.33,3.0,65892503.12,2537625.0,2469734.0,67703835.0,,,1147.0,2.38,,,,0.29,77294.0,31130.0,,,2.38,1147.0,,46384.0,106868.0,69.54,1.8,,,57.32,57.32,1889122.0,50401774.96,,51.78,57.32,30.24,0.2227,31.22,0.6547,26.68
2021-06-11,2903691.0,77586623.52,13.03,17.61,10.4,78.48,3.0,66277543.84,2536973.0,2480447.0,67787918.56,,,4651.0,0.0,,,,0.54,12913.0,5303.0,,,0.0,4651.0,,,2200.0,67.83,0.07,,,57.34,57.34,1887545.0,50435202.4,,50.45,57.34,30.4,0.223,31.1,0.6563,26.72
2021-06-14,2935557.0,80786528.64,13.17,18.12,10.51,79.9,3.0,68093836.8,2576159.0,2474340.0,70895895.68,,,34168.0,1.01,,,,0.18,15379.0,6460.0,,,1.01,34168.0,,11478.0,21486.0,68.82,0.63,,,58.39,58.39,1836098.0,50529416.96,,49.24,58.29,30.03,0.2194,31.1,0.6653,27.52
2021-06-15,2989485.0,81612940.5,13.41,18.28,10.71,82.82,3.0,69670828.5,2615621.0,2552045.0,71406453.3,,,44113.0,1.56,,30000.0,,0.31,55200.0,12735.0,,,1.56,44113.0,0.83,8084.0,7495.0,71.97,0.0,,,59.21,59.21,1801782.0,49188648.6,,49.64,59.18,29.29,0.2117,30.33,0.6768,27.3
2021-06-16,2943127.0,68339408.94,13.21,18.66,10.54,77.98,3.0,58780733.4,2579454.0,2531470.0,59894921.88,,,,0.0,,,,0.95,25022.0,36167.0,,,0.0,,,,45597.0,70.63,1.33,,,58.35,58.35,1841383.0,42756913.26,,49.97,58.57,28.59,0.2064,29.61,0.6657,23.22
2021-06-17,2944468.0,65661636.4,13.21,16.31,10.55,69.23,3.0,56593675.9,2600058.0,2537833.0,57981293.4,,,26294.0,0.0,,3043.0,,1.1,16785.0,5690.0,,,0.0,26294.0,0.08,,13465.0,61.34,3.63,,,58.76,58.76,1825056.0,40698748.8,,42.45,59.1,27.83,0.2061,30.48,0.6654,22.3
2021-06-18,3096661.0,61282921.19,13.9,17.46,11.09,68.33,3.0,52705480.02,2725220.0,2663238.0,53932103.8,,,144334.0,0.93,,,,1.48,147692.0,30691.0,,,0.93,144334.0,,11519.0,22287.0,60.88,1.56,,,61.57,61.57,1700991.0,33662611.89,,37.79,61.7,26.56,0.201,30.72,0.6996,19.79
2021-06-21,3086959.0,64887878.18,13.85,16.17,11.06,64.16,3.0,55813081.74,2785561.0,2655237.0,58552492.22,,104.0,62098.0,1.39,0.0,100.0,,2.36,14878.0,8201.0,,104.0,1.39,62098.0,0.0,6340.0,22979.0,55.48,2.56,,,62.92,62.92,1641279.0,34499684.58,,32.82,62.83,24.63,0.2128,34.41,0.6973,21.02
2021-06-22,3081438.0,62984592.72,13.83,15.79,11.04,65.52,3.0,53418223.04,2795692.0,2613416.0,57143944.48,,,89503.0,1.22,,,,1.11,37703.0,79372.0,,,1.22,89503.0,,,79524.0,58.69,0.8,,,63.0,63.0,1642025.0,33562991.0,,34.54,62.95,24.85,0.2114,33.2,0.6944,20.44
2021-06-23,3047403.0,61923228.96,13.67,15.66,10.91,63.56,3.0,52105763.2,2771047.0,2564260.0,56307675.04,,,9695.0,0.0,,,,0.85,1600.0,34490.0,,,0.0,9695.0,,150.0,50756.0,56.67,1.61,,,62.43,62.43,1667787.0,33889431.84,,34.21,62.35,23.86,0.2111,33.74,0.6865,20.32
2021-06-24,3002843.0,65041579.38,13.47,15.5,10.75,63.69,3.0,55985966.58,2831335.0,2584763.0,61326716.1,,,69000.0,1.79,,,,0.38,31061.0,15958.0,,,1.79,69000.0,,7246.0,10558.0,57.59,0.3,,,64.44,64.44,1562339.0,33840262.74,,32.0,64.28,23.59,0.1965,31.31,0.6834,21.66
2021-06-25,3058649.0,66739721.18,13.73,15.6,10.95,67.6,3.0,56975445.74,2870192.0,2611157.0,62627589.44,,,14162.0,2.4,,,,,26394.0,,,,2.4,14162.0,,24695.0,,62.15,,,,65.07,65.07,1540601.0,33615913.82,,33.46,65.0,23.99,0.1906,29.77,0.6934,21.82
2021-06-28,3299287.0,67437426.28,14.8,16.88,11.82,72.05,3.0,55083081.48,2964821.0,2694867.0,60600941.24,,,47961.0,0.39,,73700.0,,0.29,17428.0,13608.0,,,0.39,47961.0,1.69,60276.0,7418.0,64.68,1.24,,,67.1,67.1,1453629.0,29712176.76,,31.7,67.11,22.62,0.1867,30.28,0.7467,20.44
2021-06-29,3343730.0,70017706.2,15.0,16.86,11.98,70.45,3.0,56965385.4,3036987.0,2720410.0,63594507.78,,,74059.0,1.12,,,,0.31,34217.0,4197.0,,,1.12,74059.0,,2304.0,8674.0,62.17,1.19,,,68.72,68.72,1382242.0,28944147.48,,28.54,68.54,21.39,0.1898,31.91,0.7566,20.94
2021-06-30,3379908.0,72194834.88,15.17,16.84,12.11,72.83,3.0,58966052.88,3072145.0,2760583.0,65621017.2,,,41342.0,1.72,,,,0.0,42443.0,10393.0,,,1.72,41342.0,,4209.0,2270.0,64.46,0.0,,,69.51,69.51,1347514.0,28782899.04,,28.45,69.38,21.34,0.1938,32.75,0.7647,21.36
2021-07-01,3278505.0,72192680.1,14.71,16.21,11.74,71.96,3.0,61521898.2,3148843.0,2793910.0,69337522.86,,46908.0,100000.0,2.83,1.05,,,1.39,100817.0,70210.0,,46908.0,2.83,100000.0,,,67490.0,66.97,1.23,,,70.45,70.45,1320555.0,29078621.1,,28.38,70.23,21.86,0.1841,30.34,0.7335,22.02
2021-07-02,3475112.0,76938979.68,15.59,16.77,12.45,77.7,3.0,61963992.9,3158063.0,2798735.0,69919514.82,,,8899.0,0.26,,,,0.0,7776.0,10098.0,,,0.26,8899.0,,10419.0,2951.0,68.69,0.0,,,70.25,70.25,1337113.0,29603681.82,,29.44,70.0,20.88,0.1863,31.85,0.7731,22.14
2021-07-05,3465023.0,74151492.2,15.55,16.72,12.41,77.11,3.0,59711264.4,3153651.0,2790246.0,67488131.4,,,9776.0,,,,,0.29,,14188.0,,,,9776.0,,,8489.0,69.82,0.81,,,70.49,70.49,1320376.0,28256046.4,,29.23,70.49,21.12,0.1816,30.74,0.7745,21.4
2021-07-06,3718237.0,77859882.78,16.68,17.81,13.32,80.45,3.0,62024300.94,3352862.0,2962001.0,70208930.28,,,167217.0,3.71,,,,0.31,203685.0,7874.0,,,3.71,167217.0,,39868.0,31930.0,71.84,1.28,,,74.58,74.58,1142870.0,23931697.8,,24.5,74.57,19.34,0.1746,30.5,0.8271,20.94
2021-07-07,3497017.0,70639743.4,15.69,16.67,12.52,73.9,3.0,58187514.0,3284909.0,2880570.0,66355161.8,,,23384.0,,,,,2.6,,91486.0,,,,23384.0,,149.0,81431.0,68.95,3.01,,,73.1,73.1,1208698.0,24415699.6,,25.35,73.12,19.48,0.1648,28.04,0.7782,20.2
2021-07-08,3482473.0,69649460.0,15.63,16.22,12.47,71.5,3.0,57240380.0,3253596.0,2862019.0,65071920.0,,,12610.0,0.0,,,,1.32,171.0,46444.0,,,0.0,12610.0,,2521.0,18722.0,65.74,1.31,,,72.4,72.4,1240039.0,24800780.0,,25.11,72.36,19.21,0.1659,28.5,0.775,20.0
2021-07-09,3472997.0,70015619.52,15.58,15.93,12.44,70.93,3.0,57887504.64,3246925.0,2871404.0,65458008.0,,,18724.0,0.54,,,,0.94,26000.0,28545.0,,,0.54,18724.0,,3150.0,16615.0,64.93,0.2,,,72.49,72.49,1231902.0,24835144.32,,24.74,72.41,19.03,0.1665,28.59,0.7754,20.16
2021-07-12,3448852.0,61562008.2,15.48,15.89,12.35,68.33,3.0,50999270.7,3222863.0,2857102.0,57528104.55,,,4086.0,0.19,,,,0.31,7847.0,32357.0,,,0.19,4086.0,,4209.0,22149.0,64.96,2.61,,,71.98,71.98,1254560.0,22393896.0,,25.26,72.0,19.74,0.1597,26.08,0.7703,17.85
2021-07-13,3452183.0,61794075.7,15.49,15.22,12.36,64.16,3.0,51547041.7,3197459.0,2879723.0,57234516.1,,,2256.0,,,33887.0,,0.94,,26001.0,,,,2256.0,0.95,1800.0,11266.0,57.51,0.46,0.07,,71.48,71.48,1275970.0,22839863.0,3459.0,22.9,71.52,19.26,0.1608,27.52,0.7717,17.9
2021-07-14,3387381.0,59888896.08,15.2,14.73,12.13,61.33,3.0,49906626.64,3169051.0,2822773.0,56028821.68,,,81860.0,0.0,,,,2.08,31468.0,114999.0,,,0.0,81860.0,,4731.0,88418.0,56.98,2.53,,,72.16,72.16,1222736.0,21617972.48,,21.98,72.16,18.4,0.1646,28.18,0.7713,17.68
2021-07-15,3433291.0,60357255.78,15.41,14.84,12.3,61.58,3.0,50268638.76,3226598.0,2859422.0,56723592.84,,,27572.0,0.93,,,,0.8,59435.0,36383.0,,,0.93,27572.0,,66358.0,22786.0,57.35,0.55,,,74.6,74.6,1098774.0,19316446.92,,19.47,74.65,18.35,0.1602,26.75,0.7938,17.58
2021-07-16,3378402.0,59595011.28,15.16,14.59,12.1,60.32,3.0,49219427.88,3173793.0,2790217.0,55985708.52,,,20476.0,,,6000.0,,1.61,,87705.0,,,,20476.0,0.11,14424.0,75205.0,56.11,1.42,,,72.7,72.7,1191552.0,21018977.28,,21.06,72.71,17.35,0.1569,26.35,0.7739,17.64
2021-07-19,3380563.0,57030097.81,15.17,14.52,12.11,59.59,3.0,47321311.59,3178095.0,2805057.0,53614462.65,,,22477.0,0.0,,,,0.3,23121.0,20107.0,,,0.0,22477.0,,1932.0,8281.0,56.34,0.21,,,73.05,73.05,1172434.0,19778961.58,,20.74,73.09,17.54,0.1553,25.47,0.777,16.87
2021-07-20,3341343.0,55800428.1,14.99,14.16,11.97,57.11,3.0,46280676.6,3207634.0,2771298.0,53567487.8,,,38317.0,0.0,,,,1.11,11722.0,10599.0,,,0.0,38317.0,,1821.0,45481.0,54.47,1.06,,,74.04,74.04,1124721.0,18782840.7,,19.08,74.06,17.89,0.1581,26.53,0.7713,16.7
2021-07-21,3243607.0,55335935.42,14.55,13.67,11.62,55.29,3.0,47548864.3,3109685.0,2787155.0,53051226.1,,,43588.0,0.96,,,,2.92,37916.0,141537.0,,,0.96,43588.0,,,22059.0,51.94,0.47,,,74.5,74.5,1064412.0,18158868.72,,17.83,74.44,18.13,0.1723,28.76,0.7771,17.06
2021-07-22,3216352.0,56157505.92,14.43,13.52,11.52,56.02,3.0,48266790.66,3083619.0,2764421.0,53839987.74,,,,,,,,0.06,,26066.0,,,,,,,22734.0,52.78,0.0,,,74.26,74.26,1068584.0,18657476.64,,18.3,74.26,17.74,0.172,28.94,0.7746,17.46
2021-07-23,3326605.0,57616798.6,14.93,13.93,11.91,58.55,3.0,47683224.36,3071171.0,2753073.0,53192681.72,,,3352.0,0.11,,,,0.0,3352.0,17621.0,,,0.11,3352.0,,1821.0,14700.0,53.7,0.24,,,73.96,73.96,1081584.0,18733034.88,,18.9,73.97,16.98,0.1789,30.93,0.8011,17.32
2021-07-26,3205893.0,55494007.83,14.38,13.34,11.48,56.07,3.0,47841256.83,3065186.0,2763793.0,53058369.66,,,2968.0,0.13,,,,0.33,12022.0,11894.0,,,0.13,2968.0,,2941.0,1302.0,53.07,0.03,,,73.67,73.67,1095554.0,18964039.74,,19.0,73.64,18.01,0.1708,28.39,0.7705,17.31
2021-07-27,3217196.0,53791517.12,14.44,13.44,11.52,55.72,3.0,46767177.6,3088084.0,2797080.0,51632764.48,,,82923.0,1.45,,,,1.16,82816.0,68109.0,,,1.45,82923.0,,8084.0,49529.0,53.45,1.4,,,73.92,73.92,1089433.0,18215319.76,,18.86,73.91,18.4,0.1689,27.19,0.7701,16.72
2021-07-28,3198236.0,49892481.6,14.35,13.24,11.45,52.94,3.0,43569739.2,3065860.0,2792932.0,47827416.0,,,1925.0,0.0,,,,1.2,9518.0,28961.0,,,0.0,1925.0,,4812.0,13666.0,51.19,1.38,,,73.4,73.4,1111114.0,17333378.4,,18.54,73.41,18.96,0.1685,26.51,0.7657,15.6
2021-07-29,3206810.0,51084483.3,14.39,13.89,11.48,50.85,3.0,44692379.64,3075436.0,2805548.0,48991695.48,,,2860.0,0.0,,,,1.62,35000.0,23284.0,,,0.0,2860.0,,30000.0,22384.0,47.9,0.4,,,74.11,74.11,1074415.0,17115430.95,,16.81,74.02,19.59,0.1731,27.63,0.7728,15.93
2021-07-30,3199356.0,54517026.24,14.36,14.02,11.46,52.5,3.0,47722803.36,3072896.0,2800634.0,52362147.84,,,5279.0,0.03,,,,0.01,2000.0,7819.0,,,0.03,5279.0,,,6914.0,49.05,0.0,,,73.66,73.66,1098952.0,18726142.08,,17.69,73.49,19.01,0.175,28.6,0.7669,17.04
2021-08-02,3126630.0,49400754.0,14.03,14.55,11.2,52.48,3.0,43626659.8,2996416.0,2761181.0,47343372.8,,,33943.0,1.13,,,,0.68,30908.0,118301.0,,,1.13,33943.0,,7878.0,70361.0,51.05,1.62,,,71.65,71.65,1185546.0,18731626.8,,20.18,71.67,21.53,0.1708,25.29,0.7476,15.8
2021-08-03,3141526.0,48316669.88,14.1,14.88,11.25,49.95,3.0,42668380.26,2944210.0,2774277.0,45281949.8,,,124215.0,1.53,,13000.0,,3.76,128302.0,179006.0,,,1.53,124215.0,0.2,2585.0,128206.0,46.74,2.95,,,70.03,70.03,1259968.0,19378307.84,,19.94,70.1,17.8,0.1685,25.67,0.7472,15.38
2021-08-04,3248698.0,49770053.36,14.58,15.54,11.63,50.63,3.0,43433165.16,3047844.0,2835063.0,46692970.08,,,98902.0,0.67,,,,0.07,61648.0,3352.0,,,0.67,98902.0,,8084.0,862.0,46.95,0.1,,,72.44,72.44,1159271.0,17760031.72,,17.86,72.44,19.0,0.1672,25.27,0.7722,15.32
2021-08-05,3271318.0,50705429.0,14.68,15.69,11.72,50.99,3.0,44361976.5,3069602.0,2862063.0,47578831.0,,,27000.0,0.41,,,,0.08,27000.0,5242.0,,,0.41,27000.0,,,,47.09,,,,72.95,72.95,1138040.0,17639620.0,,17.49,72.91,18.72,0.1681,25.39,0.7775,15.5
2021-08-06,3344650.0,54216776.5,15.01,16.46,11.98,53.36,3.0,45706283.35,3014306.0,2819635.0,48861900.26,,,59400.0,1.22,,,,1.67,26048.0,114696.0,,,1.22,59400.0,,,68476.0,46.88,0.96,,,79.23,71.58,790366.0,12811832.86,,12.25,79.28,17.0,0.1794,29.9,0.7942,16.21
2021-08-09,3306824.0,53206798.16,14.84,16.0,11.84,54.01,3.0,44459373.12,2957756.0,2763168.0,47590294.04,,,19916.0,0.35,,,,1.16,18724.0,76550.0,,,0.35,19916.0,,84.0,75191.0,47.81,1.25,,,77.47,70.88,860066.0,13838461.94,,13.94,77.42,17.51,0.1751,29.47,0.7924,16.09
2021-08-10,3380795.0,55478845.95,15.17,16.6,12.11,55.29,3.0,46714396.23,3017535.0,2846703.0,49517749.35,,,79148.0,2.27,,,,0.91,123704.0,53648.0,,,2.27,79148.0,,34279.0,40169.0,48.64,0.72,,,80.25,72.4,742690.0,12187542.9,,11.95,80.28,17.03,0.1889,32.92,0.8111,16.41
2021-08-11,3400430.0,54236858.5,15.26,16.92,12.18,55.95,3.0,45877894.15,3020220.0,2876357.0,48172509.0,,,8426.0,0.43,,,,0.0,45298.0,14399.0,,,0.43,8426.0,,8658.0,15644.0,49.51,0.23,,,80.21,72.46,745334.0,11888077.3,,12.23,80.19,17.13,0.1918,33.26,0.8158,15.95
2021-08-12,3373500.0,53638650.0,15.14,16.88,12.08,54.38,3.0,44960207.4,3023222.0,2827686.0,48069229.8,,,18751.0,0.0,,,,0.36,1341.0,16580.0,,,0.0,18751.0,,831.0,50012.0,48.27,1.25,,,80.57,72.53,729217.0,11594550.3,,11.63,80.58,16.39,0.1948,34.03,0.8093,15.9
2021-08-13,3360503.0,52423846.8,15.08,17.53,12.04,53.72,3.0,44356993.2,2972312.0,2843397.0,46368067.2,,,11725.0,0.0,,,,1.16,16438.0,70190.0,,,0.0,11725.0,,7555.0,727.0,47.16,0.04,,,89.72,72.05,340690.0,5314764.0,,5.41,89.7,16.54,0.1943,33.62,0.8146,15.6
2021-08-16,3432819.0,52419146.13,15.4,18.1,12.29,54.05,3.0,45117093.21,3016653.0,2954623.0,46064291.31,,,69793.0,1.74,,,,0.42,115300.0,25452.0,,,1.74,69793.0,,,4074.0,47.03,0.47,,,91.34,73.14,285907.0,4365799.89,,4.46,91.34,16.57,0.1937,32.74,0.8323,15.27
2021-08-17,3556978.0,53852646.92,15.96,18.8,12.74,55.11,3.0,46404569.34,3008173.0,3065031.0,45543739.22,,,32004.0,1.43,,,,2.02,110408.0,120482.0,,,1.43,32004.0,,79998.0,,46.04,,,,92.97,72.92,227521.0,3444667.94,,3.48,92.97,17.98,0.1919,32.19,0.8622,15.14
2021-08-18,3679161.0,62950444.71,16.51,19.44,13.18,58.25,3.0,53535855.42,3122167.0,3128922.0,53420277.37,,,81400.0,0.2,,55702.0,,0.28,13000.0,7406.0,,,0.2,81400.0,0.93,40000.0,4811.0,47.32,0.08,,,91.88,75.68,275771.0,4718441.81,,4.18,91.89,16.87,0.1864,32.85,0.8918,17.11
2021-08-19,3647285.0,59450745.5,16.37,18.92,13.06,62.34,3.0,51675319.5,3106850.0,3170265.0,50641655.0,,,5490.0,2.5,,,,0.0,71490.0,20807.0,,,2.5,5490.0,,,30147.0,53.18,0.21,,,88.7,75.28,395814.0,6451768.2,,6.78,88.7,17.89,0.1786,30.31,0.8838,16.3
2021-08-20,3652533.0,58513578.66,16.39,18.77,13.08,59.95,3.0,50703011.64,3081934.0,3164982.0,49372582.68,,,29340.0,0.0,,,,1.26,33698.0,54256.0,,,0.0,29340.0,,,38981.0,50.2,1.02,,,87.36,74.65,445958.0,7144247.16,,7.27,87.35,18.37,0.1762,29.71,0.8847,16.02
2021-08-23,3682855.0,58446908.85,16.53,19.08,13.19,59.54,3.0,50431114.68,3083436.0,3177764.0,48934129.32,,,26000.0,0.09,,,,0.75,18237.0,24498.0,,,0.09,26000.0,,,5455.0,49.3,0.29,,,87.58,74.71,437392.0,6941411.04,,7.0,87.56,18.55,0.1752,29.47,0.8923,15.87
2021-08-24,3682875.0,61062067.5,16.53,20.36,13.19,59.73,3.0,52584365.32,3091292.0,3171554.0,51253621.36,,,1626.0,0.06,,,,0.01,4000.0,770.0,,,0.06,1626.0,,7000.0,10210.0,49.05,0.0,,,87.6,74.9,437392.0,7251959.36,,6.94,87.61,18.31,0.1758,29.89,0.8923,16.58
2021-08-25,3697518.0,62525029.38,16.59,20.74,13.24,62.18,3.0,53903093.86,3079820.0,3187646.0,52079756.2,,,1709.0,0.77,,,,0.2,16092.0,13976.0,,,0.77,1709.0,,795.0,,51.06,,,,90.59,74.61,319980.0,5410861.8,,5.3,90.59,18.81,0.175,29.51,0.8958,16.91
2021-08-26,3716828.0,61141820.6,16.68,20.72,13.31,63.14,3.0,52827546.45,3098152.0,3211401.0,50964600.4,,,23755.0,0.45,,8822.0,,0.08,14933.0,5423.0,,,0.45,23755.0,0.15,,,52.34,,,,89.22,75.06,374155.0,6154849.75,,6.28,89.29,19.28,0.1727,28.68,0.9005,16.45
2021-08-27,3685182.0,60584392.08,16.54,20.96,13.2,61.29,3.0,54267091.92,3127347.0,3300918.0,51413584.68,,,29195.0,1.03,,,,,89517.0,,,,1.03,29195.0,,,,51.38,,,,90.78,75.69,317760.0,5223974.4,,5.22,90.77,21.46,0.1683,26.19,0.8919,16.44
2021-08-30,3821140.0,65723608.0,17.15,21.88,13.68,64.2,3.0,59089688.4,3253976.0,3435447.0,55968387.2,,,127629.0,2.23,,,,0.01,134529.0,1000.0,,,2.23,127629.0,,,,53.26,,,,94.14,78.66,202594.0,3484616.8,,3.33,94.12,23.95,0.1734,25.91,0.9237,17.2
2021-08-31,3830011.0,65339987.66,17.19,22.26,13.72,66.5,3.0,58625785.82,3262847.0,3436447.0,55664169.82,,,11468.0,0.04,,,,0.0,1000.0,4794.0,,,0.04,11468.0,,2197.0,,56.1,,,,94.06,78.88,205971.0,3513865.26,,3.54,94.06,24.18,0.1715,25.09,0.9259,17.06
2021-09-01,3820602.0,72820674.12,17.14,22.27,13.68,67.58,3.0,65298683.24,3293224.0,3425954.0,62768849.44,,,34429.0,,,,,0.13,,4052.0,,,,34429.0,,,10493.0,56.17,0.0,,,96.8,79.54,108948.0,2076548.88,,1.86,96.8,23.46,0.1747,26.82,0.9228,19.06
2021-09-02,3860974.0,71428019.0,17.32,21.19,13.83,73.8,3.0,64045261.0,3288267.0,3461906.0,60832939.5,,,,0.83,,,,0.0,35952.0,6927.0,,,0.83,,,1970.0,,62.62,,,,95.93,79.41,139573.0,2582100.5,,2.66,95.93,24.04,0.1718,25.42,0.9324,18.5
2021-09-03,3841209.0,69026525.73,17.24,20.76,13.76,71.44,3.0,61767112.95,3301418.0,3437235.0,59326481.46,,,14449.0,,,,,0.22,,9822.0,,,,14449.0,,8524.0,24671.0,61.02,1.0,,,95.72,79.61,147525.0,2651024.25,,2.73,95.72,23.75,0.1719,25.51,0.9263,17.97
2021-09-06,3847049.0,68439001.71,17.26,20.43,13.78,70.36,3.0,61194504.54,3304667.0,3439826.0,58790025.93,,,5923.0,0.0,,,,0.4,3037.0,2674.0,,,0.0,5923.0,,,446.0,59.46,0.04,,,95.69,79.49,148830.0,2647685.7,,2.68,95.69,23.55,0.172,25.78,0.9254,17.79
2021-09-07,3786841.0,71230479.21,16.99,19.93,13.56,69.02,3.0,63734167.53,3274972.0,3388313.0,61602223.32,,,9000.0,0.68,,,,0.94,14487.0,38695.0,,,0.68,9000.0,,,66000.0,58.32,1.46,,,93.21,78.75,238597.0,4488009.57,,4.25,93.21,23.88,0.1808,27.41,0.9105,18.81
2021-09-08,3804726.0,69968911.14,17.07,19.92,13.63,72.07,3.0,62682554.07,3290557.0,3408513.0,60513343.23,,,19954.0,1.56,,,,0.0,20200.0,4369.0,,,1.56,19954.0,,,,61.94,,,,94.21,79.14,202151.0,3717556.89,,3.8,94.21,24.23,0.1771,26.1,0.9151,18.39
2021-09-09,3806169.0,70756681.71,17.08,21.46,13.63,71.01,3.0,63446052.67,3292300.0,3412913.0,61203857.0,,,4700.0,0.0,,,,0.41,4400.0,2957.0,,,0.0,4700.0,,,,60.53,,,,93.31,79.14,235914.0,4385641.26,,4.4,93.23,24.11,0.178,26.55,0.9149,18.59
