,CN1 FP Equity_DX_SI_QTY,CN1 FP Equity_DX_SHORT_INTEREST_VALUE,CN1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CN1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CN1 FP Equity_DX_SI_MV,CN1 FP Equity_DX_DSS,CN1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CN1 FP Equity_DX_SUPPLY_SI_QTY,CN1 FP Equity_DX_BROKER_SI_QTY,CN1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CN1 FP Equity_DX_BROKER_SI_MV_NEW_x,CN1 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CN1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CN1 FP Equity_DX_BROKER_SI_MV_INC_x,CN1 FP Equity_DX_SUPPLY_SI_MV_NEW,CN1 FP Equity_DX_BROKER_SI_QTY_ADD,CN1 FP Equity_DX_BROKER_SI_QTY_NEW,CN1 FP Equity_DX_SUPPLY_SI_MV_DEC,CN1 FP Equity_DX_BROKER_SI_QTY_INC,CN1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CN1 FP Equity_DX_BROKER_SI_MV_NEW_y,CN1 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CN1 FP Equity_DX_BROKER_SI_MV_INC_y,CN1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CN1 FP Equity_DX_BROKER_SI_MV_ADD,CN1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CN1 FP Equity_DX_BROKER_SI_QTY_DEC,CN1 FP Equity_DX_SUPPLY_SI_MV,CN1 FP Equity_DX_BROKER_SI_MV_DEC,CN1 FP Equity_DX_BROKER_SI_MV_RMV,CN1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CN1 FP Equity_DX_UTILIZATION_QUANTITY,CN1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CN1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CN1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CN1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CN1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CN1 FP Equity_DX_BROKER_SI_CON_RATIO,CN1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CN1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-03-24,902.0,306562.74,0.63,0.1,0.31,,306562.74,0.0,902.0,0.0,,,,0.1,,,,,300.0,,,,0.1,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.31,0.7994,88.69,0.0108
2017-03-27,902.0,305263.85,0.66,0.1,0.31,,305263.85,0.0,902.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.31,0.7994,88.69,0.0108
2017-03-28,902.0,306391.35,0.66,0.1,0.3,,306391.35,0.0,902.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.31,0.7994,88.69,0.0108
2017-03-29,1202.0,409305.03,0.87,0.14,0.41,,409305.03,0.0,1202.0,0.0,,,,0.1,,,,,300.0,,,,0.1,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.8447,91.51,0.0143
2017-03-30,1302.0,445114.73,0.94,0.15,0.44,,445114.73,0.0,1302.0,0.0,,,,0.03,,,,,100.0,,,,0.03,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.51,0.7378,84.49,0.0155
2017-03-31,1302.0,447666.64,0.96,0.15,0.44,,447666.64,0.0,1302.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.51,0.7378,84.49,0.0155
2017-04-03,1302.0,444737.14,0.97,0.15,0.45,,444737.14,0.0,1302.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.51,0.7378,84.49,0.0155
2017-04-04,1100.0,376695.01,0.81,0.13,0.38,,376695.01,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,202.0,0.0,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0131
2017-04-05,1100.0,375220.98,0.84,0.13,0.38,,375220.98,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0131
2017-04-06,1100.0,376056.99,0.93,0.13,0.38,,376056.99,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0131
2017-04-07,1100.0,376508.0,0.9,0.13,0.38,,376508.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0131
2017-04-10,1100.0,377608.0,0.9,0.13,0.38,,377608.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0131
2017-04-11,1100.0,378245.98,0.9,0.13,0.38,,378245.98,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0137
2017-04-12,1100.0,380886.01,0.87,0.13,0.38,,380886.01,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0131
2017-04-13,1100.0,379631.99,1.21,0.13,0.38,,379631.99,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0137
2017-04-14,1100.0,379631.99,0.98,0.13,0.38,,379631.99,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0137
2017-04-17,1100.0,379631.99,0.98,0.13,0.38,,379631.99,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0137
2017-04-18,1100.0,374825.0,0.98,0.13,0.38,,374825.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0137
2017-04-19,1100.0,376893.01,0.99,0.13,0.37,,376893.01,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0137
2017-04-20,1100.0,376496.99,0.71,0.13,0.38,,376496.99,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0137
2017-04-21,1600.0,546943.99,1.03,0.19,0.55,,546943.99,0.0,1600.0,0.0,,,,,,500.0,,,,,,,,,0.17,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.5703,68.75,0.0199
2017-04-24,1101.0,383621.42,0.72,0.13,0.38,,383621.42,0.0,1101.0,0.0,,,,,,,,,,,,,,,,,499.0,0.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.9982,99.91,0.0137
2017-04-25,1101.0,387001.5,0.71,0.13,0.38,,387001.5,0.0,1101.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.9982,99.91,0.0137
2017-04-26,1100.0,389245.98,0.71,0.13,0.39,,389245.98,0.0,1100.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1.0,100.0,0.0137
2017-04-27,5700.0,2016603.05,3.66,0.68,2.01,,2016603.05,0.0,5700.0,0.0,,,,0.82,,2300.0,,,2300.0,,,,0.82,,0.81,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.27,0.519,59.73,0.0709
2017-04-28,5700.0,2022987.02,3.72,0.68,2.02,,2022987.02,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.37,0.5185,59.63,0.0763
2017-05-01,5700.0,2022987.02,3.71,0.68,2.02,,2022987.02,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.37,0.5185,59.63,0.0763
2017-05-02,5700.0,2039403.05,3.71,0.68,2.03,,2039403.05,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.29,0.5188,59.71,0.0763
2017-05-03,5700.0,2042424.04,3.67,0.68,2.03,,2042424.04,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.26,0.519,59.74,0.0763
2017-05-04,5765.0,2070096.12,3.7,0.69,2.07,,2070096.12,0.0,5765.0,0.0,,,,,,65.0,,,,,,,,,0.02,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.83,0.5074,59.04,0.0772
2017-05-05,5765.0,2086757.06,3.71,0.69,2.07,,2086757.06,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.97,0.5069,58.9,0.0772
2017-05-08,5765.0,2075918.83,3.67,0.69,2.08,,2075918.83,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.78,0.5075,59.09,0.0772
2017-05-09,5765.0,2082491.01,3.62,0.68,2.07,,2082491.01,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.5071,58.97,0.0772
2017-05-10,5765.0,2084566.33,3.59,0.68,2.08,,2084566.33,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.86,0.5072,59.01,0.0772
2017-05-11,5765.0,2087391.12,3.56,0.69,2.08,,2087391.12,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.84,0.5073,59.03,0.0772
2017-05-12,5765.0,2092867.94,3.54,0.69,2.09,,2092867.94,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.95,0.5069,58.93,0.0772
2017-05-15,5765.0,2088947.79,3.01,0.69,2.09,,2088947.79,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.88,0.5072,58.99,0.5334
2017-05-16,5765.0,2085027.63,2.99,0.69,2.09,,2085027.63,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.85,0.5073,59.02,0.5334
2017-05-17,5765.0,2048189.19,2.97,0.69,2.09,,2048189.19,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.5071,58.97,0.5334
2017-05-18,5765.0,2042136.01,2.98,0.69,2.05,,2042136.01,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.97,0.5068,58.9,0.5334
2017-05-19,5765.0,2055914.27,2.95,0.69,2.04,,2055914.27,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.79,0.5075,59.09,0.5334
2017-05-22,5765.0,2059431.01,2.96,0.74,2.05,,2059431.01,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.62,0.5081,59.24,0.5334
2017-05-23,5765.0,2078570.68,3.02,0.74,2.06,,2078570.68,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.83,0.5074,59.04,0.5334
2017-05-24,5765.0,2083874.56,3.11,0.79,2.08,,2083874.56,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.8,0.5075,59.07,0.5334
2017-05-25,5765.0,2081626.12,3.08,0.79,2.08,,2081626.12,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.74,0.5077,59.13,0.5334
2017-05-26,5765.0,2079204.92,3.08,0.79,2.08,,2079204.92,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.8,0.5075,59.07,0.5334
2017-05-29,5765.0,2073843.51,3.14,0.79,2.08,,2073843.51,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.83,0.5074,59.04,0.5334
2017-05-30,5765.0,2076207.18,3.15,0.79,2.08,,2076207.18,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.93,0.507,58.95,0.5334
2017-05-31,5765.0,2071364.43,3.52,0.79,2.07,,2071364.43,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.8,0.5075,59.08,0.5334
2017-06-01,5765.0,2084105.21,3.55,0.79,2.07,,2084105.21,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.85,0.5073,59.02,0.5334
2017-06-02,5765.0,2095865.68,6.54,0.86,2.09,,2095865.68,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.95,0.5069,58.92,0.5334
2017-06-05,5765.0,2087275.89,6.67,0.86,2.09,,2087275.89,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.5074,59.06,0.5334
2017-06-06,5765.0,2076034.07,6.73,0.86,2.09,,2076034.07,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.91,0.5071,58.96,0.5334
2017-06-07,5765.0,2079608.51,6.92,0.86,2.08,,2079608.51,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.94,0.5069,58.93,0.5334
2017-06-08,5765.0,2078916.57,7.0,0.86,2.08,,2078916.57,0.0,5765.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.5071,58.97,0.5334
2017-06-09,5700.0,2075654.97,7.02,0.85,2.06,,2075654.97,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,65.0,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,40.48,0.5181,59.52,0.5274
2017-06-12,5700.0,2061120.03,6.8,0.85,2.07,,2061120.03,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.24,0.519,59.76,0.5338
2017-06-13,5700.0,2080670.99,6.49,0.85,2.06,,2080670.99,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.39,0.5185,59.61,0.5338
2017-06-14,5700.0,2071665.07,6.66,0.85,2.07,,2071665.07,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.29,0.5188,59.71,0.5338
2017-06-15,5700.0,2053880.92,6.39,0.84,2.08,,2053880.92,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.56,0.5178,59.44,0.5338
2017-06-16,5700.0,2067617.94,6.29,0.84,2.06,,2067617.94,0.0,5700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.44,0.5183,59.56,0.5338
2017-06-19,4600.0,1685946.04,3.85,0.69,1.66,,1685946.04,0.0,4600.0,0.0,,,,,,,,,,,,,,,,,1100.0,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.4308
2017-06-20,4600.0,1676700.0,3.92,0.69,1.69,,1676700.0,0.0,4600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.4308
2017-06-21,4600.0,1670858.05,3.79,0.69,1.68,,1670858.05,0.0,4600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.4308
2017-06-22,4600.0,1676470.06,3.68,0.69,1.67,,1676470.06,0.0,4600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,0.4308
2017-06-23,4600.0,1668787.99,3.76,0.69,1.67,,1668787.99,0.0,4600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.4308
2017-06-26,4600.0,1671777.97,4.89,0.69,1.67,,1671777.97,0.0,4600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.5,50.08,0.4308
2017-06-27,4600.0,1656322.03,4.97,0.69,1.68,,1656322.03,0.0,4600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.4308
2017-06-28,4600.0,1650479.94,5.03,0.68,1.66,,1650479.94,0.0,4600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,0.4308
2017-06-29,4600.0,1630884.04,4.63,0.68,1.65,,1630884.04,0.0,4600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.78,0.5,50.22,0.4308
2017-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4600.0,0.0,1.65,,0.0,0.0,10678.0,3789088.37,3.82,0.0,,0.0,,0.0
2017-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10678.0,3849739.33,3.85,0.0,,0.0,,0.0
2017-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10678.0,3827635.79,3.83,0.0,,0.0,,0.0
2017-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10678.0,3847390.15,3.85,0.0,,0.0,,0.0
2017-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11144.0,3994343.84,4.0,0.0,,0.0,,0.0
2017-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10238.0,3676465.86,3.68,0.0,,0.0,,0.0
2017-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10238.0,3695406.22,3.69,0.0,,0.0,,0.0
2017-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10108.0,3627660.27,3.64,0.0,,0.0,,0.0
2017-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,10108.0,3699123.59,3.68,0.0,,0.0,,0.0
2017-07-13,300.0,110421.0,0.21,0.04,0.11,,110421.0,0.0,300.0,0.0,,,,,,300.0,,,,,,,,,0.11,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0357
2017-07-14,300.0,110448.0,0.21,0.04,0.11,,110448.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0357
2017-07-17,300.0,110535.0,0.21,0.04,0.11,,110535.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0357
2017-07-18,300.0,108783.0,0.21,0.04,0.11,,108783.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0357
2017-07-19,300.0,109122.0,0.21,0.04,0.11,,109122.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0357
2017-07-20,300.0,108876.0,0.21,0.04,0.11,,108876.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0357
2017-07-21,300.0,107322.0,0.21,0.04,0.11,,107322.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0357
2017-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,300.0,0.0,0.11,,0.0,0.0,8398.0,2988428.35,2.97,0.0,,0.0,,0.0
2017-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8398.0,2988680.28,2.97,0.0,,0.0,,0.0
2017-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8398.0,3011438.79,3.02,0.0,,0.0,,0.0
2017-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8398.0,3008667.56,2.99,0.0,,0.0,,0.0
2017-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8398.0,2995314.77,2.98,0.0,,0.0,,0.0
2017-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8398.0,2990527.85,2.98,0.0,,0.0,,0.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8398.0,3006316.13,2.98,0.0,,0.0,,0.0
2017-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7698.0,2739949.08,2.72,0.0,,0.0,,0.0
2017-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7698.0,2734945.43,2.72,0.0,,0.0,,0.0
2017-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7698.0,2754113.38,2.73,0.0,,0.0,,0.0
2017-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7698.0,2759502.07,2.74,0.0,,0.0,,0.0
2017-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7698.0,2753882.44,2.73,0.0,,0.0,,0.0
2017-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7698.0,2756653.85,2.74,0.0,,0.0,,0.0
2017-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7698.0,2740872.81,2.72,0.0,,0.0,,0.0
2017-08-11,10800.0,3816936.15,21.38,1.6,3.85,,3392832.13,6200.0,9600.0,2191204.08,,,,,,9600.0,,,,,,,,,3.42,6200.0,,2.19,,,100.0,80.24,0.0,0.0,0.0,100.0,,1.0,100.0,1.3977
2017-08-14,10800.0,3854087.84,21.74,1.6,3.81,,3425855.86,6200.0,9600.0,2212531.91,,,,,,,,,,,,,,,,,,2.21,,,100.0,79.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.3855
2017-08-15,10800.0,3852252.03,22.67,1.6,3.85,,3424224.02,6200.0,9600.0,2211478.02,,,,,,,,,,,,,,,,,,2.21,,,100.0,79.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.3855
2017-08-16,10800.0,3864671.96,22.94,1.6,3.87,,3435263.96,6200.0,9600.0,2218607.98,,,,,,,,,,,,,,,,,,2.23,,,100.0,79.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.3855
2017-08-17,10800.0,3845880.07,20.63,1.6,3.86,,3418560.06,6200.0,9600.0,2207820.04,,,,,,,,,,,,,,,,,,2.21,,,100.0,79.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.3855
2017-08-18,10800.0,3820500.0,22.07,1.6,3.85,,3396000.0,6200.0,9600.0,2193250.0,,,,,,,,,,,,,,,,,,2.2,,,100.0,79.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.3855
2017-08-21,10800.0,3806243.92,22.62,1.6,3.82,,3383327.93,6200.0,9600.0,2185065.95,,,,,,,,,,,,,,,,,,2.19,,,100.0,79.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.3855
2017-08-22,10800.0,3846852.03,25.66,1.6,3.81,,3419424.02,6200.0,9600.0,2208378.02,,,,,,,,,,,,,,,,,,2.2,,,100.0,79.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.3855
2017-08-23,10800.0,3844043.92,26.46,1.6,3.85,,3416927.93,6200.0,9600.0,2206765.95,,,,,,,,,,,,,,,,,,2.21,,,100.0,79.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.3855
2017-08-24,2600.0,927654.02,7.5,0.39,0.92,,927654.02,0.0,2600.0,0.0,,,,,,,,2.21,,6200.0,,,,,,,7000.0,0.0,2.5,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3348
2017-08-25,2600.0,926639.98,7.58,0.39,0.93,,926639.98,0.0,2600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3348
2017-08-28,2600.0,921829.97,6.79,0.39,0.93,,921829.97,0.0,2600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3348
2017-08-29,2600.0,912444.01,6.82,0.39,0.92,,912444.01,0.0,2600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3348
2017-08-30,2600.0,922557.97,6.7,0.39,0.91,,922557.97,0.0,2600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3348
