,ASI FP Equity_DX_SI_QTY,ASI FP Equity_DX_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ASI FP Equity_DX_SI_MV,ASI FP Equity_DX_DSS,ASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY,ASI FP Equity_DX_BROKER_SI_QTY,ASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ASI FP Equity_DX_BROKER_SI_MV_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ASI FP Equity_DX_BROKER_SI_MV_INC_x,ASI FP Equity_DX_SUPPLY_SI_MV_NEW,ASI FP Equity_DX_BROKER_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_NEW,ASI FP Equity_DX_SUPPLY_SI_MV_DEC,ASI FP Equity_DX_BROKER_SI_QTY_INC,ASI FP Equity_DX_SUPPLY_SI_QTY_DEC,ASI FP Equity_DX_BROKER_SI_MV_NEW_y,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ASI FP Equity_DX_BROKER_SI_MV_INC_y,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ASI FP Equity_DX_BROKER_SI_MV_ADD,ASI FP Equity_DX_SUPPLY_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_DEC,ASI FP Equity_DX_SUPPLY_SI_MV,ASI FP Equity_DX_BROKER_SI_MV_DEC,ASI FP Equity_DX_SUPPLY_SI_MV_RMV,ASI FP Equity_DX_BROKER_SI_MV_RMV,ASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ASI FP Equity_DX_UTILIZATION_QUANTITY,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ASI FP Equity_DX_ACTIVE_UTILIZATION_MV,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ASI FP Equity_DX_BROKER_SI_CON_RATIO,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-06-26,500.0,66940.0,0.06,0.02,0.07,,66940.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168
2017-06-27,500.0,66175.0,0.06,0.02,0.07,,66175.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168
2017-06-28,500.0,65700.0,0.06,0.02,0.07,,65700.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168
2017-06-29,500.0,64760.0,0.05,0.02,0.07,,64760.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168
2017-06-30,500.0,65015.0,0.05,0.02,0.06,,65015.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168
2017-07-03,500.0,66035.0,0.05,0.02,0.06,,66035.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168
2017-07-04,500.0,65290.0,0.05,0.02,0.07,,65290.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168
2017-07-05,500.0,65985.0,0.05,0.02,0.07,,65985.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168
2017-07-06,500.0,65405.0,0.05,0.02,0.07,,65405.0,0.0,500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168
2017-07-07,800.0,104112.0,0.08,0.03,0.1,,104112.0,0.0,800.0,0.0,,,,0.04,,,,,300.0,,,,0.04,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0269
2017-07-10,800.0,104240.0,0.08,0.03,0.1,,104240.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0269
2017-07-11,800.0,105792.0,0.08,0.03,0.1,,105792.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0269
2017-07-12,800.0,108328.0,0.07,0.03,0.11,,108328.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0269
2017-07-13,800.0,108912.0,0.07,0.03,0.11,,108912.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0269
2017-07-14,800.0,109560.0,0.07,0.03,0.11,,109560.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0269
2017-07-17,800.0,109096.0,0.07,0.03,0.11,,109096.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0269
2017-07-18,800.0,107848.0,0.09,0.03,0.11,,107848.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0269
2017-07-19,17000.0,2332400.0,1.61,0.56,2.31,,2332400.0,0.0,17000.0,0.0,,,,,,16200.0,,,,,,,,,2.2,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.26,0.4566,48.08,0.3902
2017-07-20,17000.0,2301800.0,1.61,0.56,2.32,,2301800.0,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.36,0.456,47.9,0.3902
2017-07-21,17000.0,2282760.0,1.61,0.57,2.3,,2282760.0,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.63,0.4562,47.67,0.3902
2017-07-24,17000.0,2285820.0,1.61,0.57,2.28,,2285820.0,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.56,0.4562,47.73,0.3902
2017-07-25,17000.0,2293130.0,1.68,0.57,2.28,,2293130.0,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.62,0.4562,47.67,0.3902
2017-07-26,8900.0,1200610.0,0.88,0.29,1.21,,1200610.0,0.0,8900.0,0.0,,,,,,,,,,,,,,,,,8100.0,0.0,1.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.01,0.836,90.99,0.2043
2017-07-27,800.0,107864.0,0.08,0.03,0.11,,107864.0,0.0,800.0,0.0,0.11,,,,,,800.0,,,,0.11,,,,,,8100.0,0.0,1.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0184
2017-07-28,800.0,106432.0,0.08,0.03,0.11,,106432.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0184
2017-07-31,800.0,106512.0,0.08,0.03,0.11,,106512.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0184
2017-08-01,800.0,108680.0,0.08,0.03,0.11,,108680.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0184
2017-08-02,800.0,107760.0,0.08,0.03,0.11,,107760.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0184
2017-08-03,800.0,107464.0,0.08,0.03,0.11,,107464.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0167
2017-08-04,800.0,108416.0,0.08,0.03,0.11,,108416.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0167
2017-08-07,800.0,108512.0,0.08,0.03,0.11,,108512.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0167
2017-08-08,800.0,109816.0,0.1,0.03,0.11,,109816.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0167
2017-08-09,800.0,107840.0,0.11,0.03,0.11,,107840.0,0.0,800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0167
2017-08-10,3600.0,475704.0,0.73,0.12,0.48,,475704.0,0.0,3600.0,0.0,,,,,,2800.0,,,,,,,,,0.37,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.44,0.3513,39.15,0.075
2017-08-11,3600.0,470232.0,0.73,0.12,0.47,,470232.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.66,0.3514,38.99,0.075
2017-08-14,3600.0,475848.0,0.71,0.12,0.47,,475848.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.61,0.3521,39.23,0.075
2017-08-15,3600.0,478404.0,0.69,0.12,0.48,,478404.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.75,0.3519,39.05,0.075
2017-08-16,3600.0,483336.0,0.79,0.12,0.48,,483336.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.67,0.3521,39.17,0.0154
2017-08-17,3600.0,478836.0,0.78,0.12,0.48,,478836.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.85,0.3518,38.91,0.0154
2017-08-18,3600.0,477468.0,0.6,0.12,0.48,,477468.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.77,0.3515,38.91,0.0154
2017-08-21,92200.0,12202670.0,15.35,2.99,12.19,,12202670.0,45000.0,92200.0,5955750.0,,,,11.71,,,,,88600.0,,,,11.71,,,45000.0,,5.96,,,,24.25,19.27,140590.0,18607086.5,,18.63,24.25,1.51,0.9532,97.62,0.3947
2017-08-22,139800.0,18959676.0,23.38,4.53,18.83,,18959676.0,45000.0,139800.0,6102900.0,,,,5.77,,4000.0,,,43600.0,,,,5.77,,0.55,,,5.96,,,,24.25,22.43,140590.0,19066815.8,,18.61,24.25,31.63,0.5215,64.89,0.6968
2017-08-23,139800.0,18923328.0,32.86,4.53,18.95,,18923328.0,45000.0,139800.0,6091200.0,,,,,,,,,,,,,,,,,,6.11,,,,24.25,22.43,140590.0,19030262.4,,19.08,24.25,32.23,0.5173,64.27,0.6968
2017-08-24,139800.0,18970860.0,31.25,4.53,18.95,,18970860.0,45000.0,139800.0,6106500.0,,,,,,,,,,,,,,,,,,6.09,,,,24.25,22.43,140590.0,19078063.0,,19.02,24.25,32.12,0.5181,64.38,0.6968
2017-08-25,139800.0,19317564.0,30.92,4.53,19.39,,19317564.0,45000.0,139800.0,6218100.0,,,,,,,,,,,,,,,,,,6.13,,,,24.25,22.43,140590.0,19426726.2,,19.14,24.25,32.18,0.5183,64.37,0.6968
2017-08-28,94800.0,13053960.0,20.96,3.07,13.11,,6857460.0,45000.0,49800.0,6196500.0,,,,,,,,,,,,,,,,,90000.0,6.22,12.38,,,24.25,22.43,140590.0,19359243.0,,19.43,24.25,47.43,0.4509,47.43,0.4725
2017-08-29,20500.0,2794560.0,4.6,0.66,2.81,,2794560.0,5000.0,20500.0,681600.0,,,,0.1,,10000.0,,5.51,700.0,40000.0,,,0.1,,1.36,,40000.0,0.69,5.51,,,2.87,2.64,169423.0,23095743.36,,23.25,2.87,24.42,0.3188,48.37,0.1082
2017-08-30,17700.0,2445609.0,5.12,0.57,2.43,,2445609.0,5000.0,17700.0,690850.0,,,,,,,,,,,,,,,,,2800.0,0.68,0.4,,,2.87,2.64,169423.0,23409175.91,,23.06,2.87,28.05,0.4156,56.82,0.0934
2017-08-31,15700.0,2163303.0,4.32,0.51,2.17,,2163303.0,5000.0,15700.0,688950.0,,,,,,,,,,,,,,,,,2000.0,0.69,0.27,,,2.87,2.64,169423.0,23344795.17,,23.47,2.87,31.9,0.5087,63.63,0.0829
2017-09-01,15700.0,2170996.0,4.21,0.51,2.17,,2170996.0,5000.0,15700.0,691400.0,,,,,,,,,,,,,,,,,,0.69,,,,2.87,2.64,169423.0,23427812.44,,23.34,2.87,31.87,0.5091,63.68,0.0829
2017-09-04,15700.0,2148545.0,4.17,0.51,2.16,,2148545.0,5000.0,15700.0,684250.0,,,,,,,,,,,,,,,,,,0.69,,,,2.87,2.64,169423.0,23185537.55,,23.45,2.87,32.07,0.5073,63.44,0.0829
2017-09-05,37700.0,5132478.0,9.46,1.22,5.16,,4451778.0,5000.0,32700.0,680700.0,,,,3.0,,,,,22000.0,,,,3.0,,,,5000.0,0.68,0.69,,,2.87,2.64,169423.0,23065247.22,,23.21,2.87,31.08,0.3468,42.44,0.199
2017-09-06,32700.0,4423329.0,7.97,1.06,4.44,,3746979.0,5000.0,27700.0,676350.0,,,,,,,,0.68,,5000.0,,,,,,5000.0,5000.0,0.68,0.68,,,46.73,33.22,5700.0,771039.0,,0.78,46.73,35.81,0.3906,48.89,2.1725
2017-09-07,27700.0,3721218.0,5.96,0.9,3.76,,3049518.0,5000.0,22700.0,671700.0,,,,,,,,,,,,,,,,,5000.0,0.68,0.67,,,46.73,33.22,5700.0,765738.0,,0.77,46.73,39.7,0.3687,42.24,1.8403
2017-09-08,22700.0,3042935.0,4.57,0.74,3.05,,3042935.0,0.0,22700.0,0.0,,,,,,,,0.68,,5000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.43,0.5005,51.57,1.5081
2017-09-11,22700.0,3092421.0,4.38,0.74,3.04,,3092421.0,0.0,22700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.46,0.5005,51.54,1.5081
2017-09-12,22700.0,3098550.0,4.32,0.74,3.09,,3098550.0,0.0,22700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.39,0.5005,51.61,1.5081
2017-09-13,700.0,95270.0,0.13,0.02,0.1,,95270.0,0.0,700.0,0.0,,,,,,,,,,,,,,,,,22000.0,0.0,3.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0465
2017-09-14,700.0,94717.0,0.12,0.02,0.1,,94717.0,0.0,700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0468
2017-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,700.0,0.0,0.1,,,0.0,0.0,14952.0,2009249.76,,2.01,0.0,,0.0,,0.0
2017-09-18,340.0,46127.8,0.06,0.01,0.05,,23063.9,170.0,170.0,23063.9,,,,,,170.0,,,,,,,,,0.02,170.0,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-09-19,340.0,45730.0,0.06,0.01,0.05,,22865.0,170.0,170.0,22865.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-09-20,340.0,45998.6,0.06,0.01,0.05,,22999.3,170.0,170.0,22999.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-09-21,340.0,46267.2,0.06,0.01,0.05,,23133.6,170.0,170.0,23133.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-09-22,340.0,45726.6,0.06,0.01,0.05,,22863.3,170.0,170.0,22863.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-09-25,340.0,45155.4,0.06,0.01,0.05,,22577.7,170.0,170.0,22577.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-09-26,340.0,45937.4,0.06,0.01,0.05,,22968.7,170.0,170.0,22968.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-09-27,340.0,45923.8,0.06,0.01,0.05,,22961.9,170.0,170.0,22961.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-09-28,340.0,45485.2,0.06,0.01,0.05,,22742.6,170.0,170.0,22742.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-09-29,340.0,45672.2,0.08,0.01,0.05,,22836.1,170.0,170.0,22836.1,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-10-02,340.0,46454.2,0.08,0.01,0.05,,23227.1,170.0,170.0,23227.1,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-10-03,340.0,47674.8,0.08,0.01,0.05,,23837.4,170.0,170.0,23837.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0227
2017-10-04,1340.0,188042.2,0.26,0.04,0.19,,164186.1,170.0,1170.0,23856.1,,,,0.14,,,,,1000.0,,,,0.14,,,,,0.02,,,,100.0,1.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0896
2017-10-05,1170.0,167544.0,0.23,0.04,0.16,,167544.0,0.0,1170.0,0.0,,,,,,,,0.02,,170.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0783
2017-10-06,170.0,23988.7,0.03,0.01,0.02,,23988.7,0.0,170.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.14,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0114
2017-10-09,170.0,23934.3,0.03,0.01,0.02,,23934.3,0.0,170.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0114
2017-10-10,170.0,23939.4,0.03,0.01,0.02,,23939.4,0.0,170.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0049
2017-10-11,340.0,47603.4,0.07,0.01,0.05,,23801.7,170.0,170.0,23801.7,,,,,,,,,,,,,,,,170.0,,0.02,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0097
2017-10-12,340.0,47974.0,0.07,0.01,0.05,,23987.0,170.0,170.0,23987.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0097
2017-10-13,340.0,48297.0,0.07,0.01,0.05,,24148.5,170.0,170.0,24148.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0097
2017-10-16,340.0,48433.0,0.07,0.01,0.05,,24216.5,170.0,170.0,24216.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0097
2017-10-17,340.0,48334.4,0.05,0.01,0.05,,24167.2,170.0,170.0,24167.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0093
2017-10-18,340.0,48827.4,0.05,0.01,0.05,,24413.7,170.0,170.0,24413.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0083
2017-10-19,340.0,47705.4,0.06,0.01,0.05,,23852.7,170.0,170.0,23852.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0083
2017-10-20,1000.0,142390.0,0.12,0.03,0.14,,142390.0,0.0,1000.0,0.0,,,,0.12,,,,0.02,830.0,170.0,,,0.12,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219
2017-10-23,1000.0,141760.0,0.13,0.03,0.14,,141760.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219
2017-10-24,1000.0,141370.0,0.13,0.03,0.14,,141370.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219
2017-10-25,1000.0,139890.0,0.13,0.03,0.14,,139890.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219
2017-10-26,300.0,42852.0,0.04,0.01,0.04,,42852.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,700.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0066
2017-10-27,300.0,44121.0,0.04,0.01,0.04,,44121.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0066
2017-10-30,300.0,43146.0,0.04,0.01,0.04,,43146.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0066
2017-10-31,300.0,43146.0,0.04,0.01,0.04,,43146.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0066
2017-11-01,300.0,43632.0,0.04,0.01,0.04,,43632.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0066
2017-11-02,300.0,43470.0,0.04,0.01,0.04,,43470.0,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0066
2017-11-03,1000.0,145100.0,0.13,0.03,0.14,,145100.0,0.0,1000.0,0.0,,,,0.1,,,,,700.0,,,,0.1,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219
2017-11-06,1000.0,145050.0,0.13,0.03,0.15,,145050.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219
2017-11-07,1000.0,145480.0,0.14,0.03,0.15,,145480.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219
2017-11-08,1000.0,145100.0,0.14,0.03,0.15,,145100.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219
2017-11-09,1000.0,145530.0,0.14,0.03,0.15,,145530.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219
2017-11-10,12300.0,1795923.0,1.72,0.38,1.79,,1270287.0,3600.0,8700.0,525636.0,,,,0.52,,4100.0,,,3600.0,,,,0.52,,0.6,3600.0,,0.53,,,,100.0,7.87,0.0,0.0,,0.0,100.0,47.22,0.5015,52.78,0.2689
2017-11-13,12800.0,1861760.0,1.79,0.4,1.87,,1338140.0,3600.0,9200.0,523620.0,,,,,,500.0,,,,,,,,,0.07,,,0.53,,,,100.0,7.87,0.0,0.0,,0.0,100.0,44.54,0.4507,49.92,0.2799
2017-11-14,12800.0,1826304.0,1.8,0.4,1.87,,1312656.0,3600.0,9200.0,513648.0,,,,,,,,,,,,,,,,,,0.52,,,,100.0,7.86,0.0,0.0,,0.0,100.0,44.54,0.4512,49.99,0.2794
2017-11-15,12800.0,1799808.0,2.02,0.4,1.83,,1293612.0,3600.0,9200.0,506196.0,,,,,,,,,,,,,,,,,,0.51,,,,100.0,7.86,0.0,0.0,,0.0,100.0,44.55,0.4508,49.93,0.2794
2017-11-16,12800.0,1836032.0,1.98,0.4,1.8,,1319648.0,3600.0,9200.0,516384.0,,,,,,,,,,,,,,,,,,0.51,,,,100.0,7.86,0.0,0.0,,0.0,100.0,44.49,0.4506,49.97,0.2794
2017-11-17,9344.0,1331333.12,1.52,0.29,1.34,,1310816.0,144.0,9200.0,20517.12,,,,,,,,0.48,,3456.0,,,,,,,,0.02,,,,3.44,0.31,4043.0,576046.64,,0.58,3.44,44.38,0.4508,50.07,0.204
2017-11-20,588.0,83954.64,0.1,0.02,0.08,,63394.32,144.0,444.0,20560.32,,,,,,,,,,,,,,,,,8756.0,0.02,1.26,,,3.44,0.31,4043.0,577259.54,,0.58,3.44,,1.0,100.0,0.0128
2017-11-21,588.0,86971.08,0.09,0.02,0.08,,65672.04,144.0,444.0,21299.04,,,,,,,,,,,,,,,,,,0.02,,,,3.44,0.31,4043.0,598000.13,,0.58,3.44,,1.0,100.0,0.0128
2017-11-22,588.0,86541.84,0.09,0.02,0.09,,65347.92,144.0,444.0,21193.92,,,,,,,,,,,,,,,,,,0.02,,,,3.44,0.31,4043.0,595048.74,,0.6,3.44,,1.0,100.0,0.0128
2017-11-23,588.0,84801.36,0.09,0.02,0.09,,64033.68,144.0,444.0,20767.68,,,,,,,,,,,,,,,,,,0.02,,,,3.44,0.31,4043.0,583081.46,,0.6,3.44,,1.0,100.0,0.0128
2017-11-24,588.0,85412.88,0.09,0.02,0.09,,64495.44,144.0,444.0,20917.44,,,,,,,,,,,,,,,,,,0.02,,,,3.44,0.31,4043.0,587286.18,,0.59,3.44,,1.0,100.0,0.0128
