,STK FP Equity_DX_SI_QTY,STK FP Equity_DX_SHORT_INTEREST_VALUE,STK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STK FP Equity_DX_SI_MV,STK FP Equity_DX_DSS,STK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STK FP Equity_DX_SUPPLY_SI_QTY,STK FP Equity_DX_BROKER_SI_QTY,STK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STK FP Equity_DX_SUPPLY_SI_QTY_INC_x,STK FP Equity_DX_BROKER_SI_MV_INC_x,STK FP Equity_DX_BROKER_SI_QTY_ADD,STK FP Equity_DX_SUPPLY_SI_MV_DEC,STK FP Equity_DX_BROKER_SI_QTY_INC,STK FP Equity_DX_SUPPLY_SI_QTY_DEC,STK FP Equity_DX_BROKER_SI_MV_INC_y,STK FP Equity_DX_SUPPLY_SI_QTY_INC_y,STK FP Equity_DX_BROKER_SI_MV_ADD,STK FP Equity_DX_SUPPLY_SI_QTY_ADD,STK FP Equity_DX_BROKER_SI_QTY_DEC,STK FP Equity_DX_SUPPLY_SI_MV,STK FP Equity_DX_BROKER_SI_MV_DEC,STK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STK FP Equity_DX_UTILIZATION_QUANTITY,STK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STK FP Equity_DX_ACTIVE_UTILIZATION_MV,STK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STK FP Equity_DX_BROKER_SI_CON_RATIO,STK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STK FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-12-28,1200.0,111948.0,0.59,0.18,0.11,,55974.0,600.0,600.0,55974.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2020-12-29,1200.0,112620.0,0.57,0.18,0.11,,56310.0,600.0,600.0,56310.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2020-12-30,1200.0,112404.0,0.58,0.18,0.11,,56202.0,600.0,600.0,56202.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2020-12-31,1200.0,112392.0,0.56,0.18,0.11,,56196.0,600.0,600.0,56196.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-01,1200.0,112392.0,0.56,0.18,0.11,,56196.0,600.0,600.0,56196.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-04,1200.0,113376.0,0.56,0.18,0.11,,56688.0,600.0,600.0,56688.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-05,1200.0,113004.0,0.55,0.18,0.11,,56502.0,600.0,600.0,56502.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-06,1200.0,112488.0,0.49,0.18,0.11,,56244.0,600.0,600.0,56244.0,,,,,,,,,,,,0.06,,100.0,48.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.9756
2021-01-07,1200.0,111612.0,0.48,0.18,0.11,,55806.0,600.0,600.0,55806.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-08,1200.0,114012.0,0.49,0.18,0.11,,57006.0,600.0,600.0,57006.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-11,1200.0,113196.0,0.46,0.18,0.11,,56598.0,600.0,600.0,56598.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-12,1200.0,113484.0,0.46,0.18,0.11,,56742.0,600.0,600.0,56742.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-13,1200.0,114252.0,0.46,0.18,0.11,,57126.0,600.0,600.0,57126.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-14,1200.0,115836.0,0.45,0.18,0.11,,57918.0,600.0,600.0,57918.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-15,1200.0,114324.0,0.45,0.18,0.11,,57162.0,600.0,600.0,57162.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-18,1200.0,114948.0,0.45,0.18,0.11,,57474.0,600.0,600.0,57474.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-19,1200.0,114636.0,0.48,0.18,0.12,,57318.0,600.0,600.0,57318.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-20,1200.0,116916.0,0.48,0.18,0.11,,58458.0,600.0,600.0,58458.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-21,1200.0,118440.0,0.49,0.18,0.12,,59220.0,600.0,600.0,59220.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-22,1200.0,117468.0,0.49,0.18,0.12,,58734.0,600.0,600.0,58734.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-25,1200.0,117336.0,0.48,0.18,0.12,,58668.0,600.0,600.0,58668.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-26,1200.0,118188.0,0.49,0.18,0.12,,59094.0,600.0,600.0,59094.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-27,1200.0,116532.0,0.48,0.18,0.12,,58266.0,600.0,600.0,58266.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-28,1200.0,116292.0,0.47,0.18,0.12,,58146.0,600.0,600.0,58146.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-01-29,1200.0,114732.0,0.47,0.18,0.12,,57366.0,600.0,600.0,57366.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-01,1200.0,117372.0,0.45,0.18,0.12,,58686.0,600.0,600.0,58686.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-02,1200.0,118704.0,0.51,0.18,0.12,,59352.0,600.0,600.0,59352.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-03,1200.0,118716.0,0.58,0.18,0.12,,59358.0,600.0,600.0,59358.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-04,1200.0,119748.0,0.59,0.18,0.12,,59874.0,600.0,600.0,59874.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-05,1200.0,119556.0,0.59,0.18,0.12,,59778.0,600.0,600.0,59778.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-08,1200.0,120984.0,0.68,0.18,0.12,,60492.0,600.0,600.0,60492.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-09,1200.0,121104.0,0.79,0.18,0.12,,60552.0,600.0,600.0,60552.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-10,1200.0,120432.0,0.79,0.18,0.12,,60216.0,600.0,600.0,60216.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-11,1200.0,123192.0,0.73,0.18,0.12,,61596.0,600.0,600.0,61596.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-12,1200.0,124464.0,0.79,0.18,0.12,,62232.0,600.0,600.0,62232.0,,,,,,,,,,,,0.06,,100.0,53.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.0762
2021-02-15,1286.0,133949.76,0.85,0.2,0.13,,62496.0,686.0,600.0,71453.76,86.0,,,,,,,86.0,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-02-16,1286.0,134284.12,0.9,0.2,0.13,,62652.0,686.0,600.0,71632.12,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-02-17,1286.0,130837.64,1.1,0.2,0.13,,61044.0,686.0,600.0,69793.64,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-02-18,1286.0,131043.4,1.13,0.2,0.13,,61140.0,686.0,600.0,69903.4,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-02-19,1286.0,132715.2,1.1,0.2,0.13,,61920.0,686.0,600.0,70795.2,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-02-22,1286.0,130348.96,1.24,0.2,0.13,,60816.0,686.0,600.0,69532.96,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-02-23,1286.0,127866.98,1.26,0.2,0.13,,59658.0,686.0,600.0,68208.98,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-02-24,1286.0,127944.14,1.25,0.2,0.13,,59694.0,686.0,600.0,68250.14,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-02-25,1286.0,127764.1,1.28,0.2,0.13,,59610.0,686.0,600.0,68154.1,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-02-26,1286.0,126092.3,1.34,0.2,0.13,,58830.0,686.0,600.0,67262.3,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-03-01,1286.0,128702.88,1.32,0.21,0.13,,60048.0,686.0,600.0,68654.88,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-03-02,1286.0,127802.68,1.4,0.21,0.13,,59628.0,686.0,600.0,68174.68,,,,,,,,,,,,0.07,,100.0,45.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.8488
2021-03-03,1286.0,126156.6,1.46,0.21,0.13,,58860.0,686.0,600.0,67296.6,,,,,,,,,,,,0.07,,100.0,45.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.8488
2021-03-04,1286.0,122157.14,1.46,0.21,0.13,,56994.0,686.0,600.0,65163.14,,,,,,,,,,,,0.07,,100.0,45.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.8488
2021-03-05,1286.0,120215.28,1.33,0.21,0.12,,56088.0,686.0,600.0,64127.28,,,,,,,,,,,,0.07,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-03-08,1286.0,122915.88,1.36,0.21,0.12,,57348.0,686.0,600.0,65567.88,,,,,,,,,,,,0.06,,100.0,61.52,0.0,0.0,0.0,100.0,,1.0,100.0,1.1534
2021-03-09,1286.0,125745.08,1.35,0.21,0.12,,58668.0,686.0,600.0,67077.08,,,,,,,,,,,,0.07,,100.0,7.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1411
2021-03-10,1286.0,124677.7,1.34,0.21,0.12,,58170.0,686.0,600.0,66507.7,,,,,,,,,,,,0.07,,100.0,7.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1411
2021-03-11,1286.0,127957.0,1.37,0.21,0.13,,59700.0,686.0,600.0,68257.0,,,,,,,,,,,,0.07,,100.0,7.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1411
2021-03-12,1286.0,125860.82,1.35,0.21,0.13,,58722.0,686.0,600.0,67138.82,,,,,,,,,,,,0.07,,100.0,7.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1411
2021-03-15,1286.0,126671.0,1.46,0.21,0.13,,59100.0,686.0,600.0,67571.0,,,,,,,,,,,,0.07,,100.0,7.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1411
2021-03-16,1286.0,128252.78,1.44,0.21,0.13,,59838.0,686.0,600.0,68414.78,,,,,,,,,,,,0.07,,100.0,7.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1411
2021-03-17,1286.0,127159.68,1.44,0.21,0.13,,59328.0,686.0,600.0,67831.68,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-18,1286.0,126748.16,1.44,0.21,0.13,,59136.0,686.0,600.0,67612.16,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-19,1286.0,126812.46,1.43,0.21,0.13,,59166.0,686.0,600.0,67646.46,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-22,1286.0,128702.88,1.49,0.21,0.13,,60048.0,686.0,600.0,68654.88,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-23,1286.0,127969.86,1.49,0.21,0.13,,59706.0,686.0,600.0,68263.86,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-24,1286.0,129294.44,1.68,0.21,0.13,,60324.0,686.0,600.0,68970.44,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-25,1286.0,128754.32,1.71,0.21,0.13,,60072.0,686.0,600.0,68682.32,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-26,1286.0,132277.96,1.72,0.21,0.13,,61716.0,686.0,600.0,70561.96,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-29,1286.0,132200.8,1.66,0.21,0.13,,61680.0,686.0,600.0,70520.8,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-30,1286.0,132277.96,1.71,0.21,0.13,,61716.0,686.0,600.0,70561.96,,,,,,,,,,,,0.07,,100.0,6.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1147
2021-03-31,1286.0,133126.72,1.64,0.21,0.13,,62112.0,686.0,600.0,71014.72,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-01,1286.0,135647.28,1.63,0.21,0.13,,63288.0,686.0,600.0,72359.28,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-02,1286.0,135647.28,1.68,0.21,0.13,,63288.0,686.0,600.0,72359.28,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-05,1286.0,135647.28,1.68,0.21,0.14,,63288.0,686.0,600.0,72359.28,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-06,1286.0,136496.04,1.68,0.21,0.14,,63684.0,686.0,600.0,72812.04,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-07,1286.0,136135.96,1.78,0.21,0.14,,63516.0,686.0,600.0,72619.96,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-08,1286.0,137499.12,1.77,0.21,0.14,,64152.0,686.0,600.0,73347.12,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-09,1286.0,138245.0,1.79,0.21,0.14,,64500.0,686.0,600.0,73745.0,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-12,1286.0,136418.88,1.71,0.21,0.14,,63648.0,686.0,600.0,72770.88,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-13,1286.0,137344.8,1.57,0.21,0.14,,64080.0,686.0,600.0,73264.8,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-14,1286.0,138013.52,1.6,0.21,0.14,,64392.0,686.0,600.0,73621.52,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-15,1286.0,138682.24,1.55,0.21,0.14,,64704.0,686.0,600.0,73978.24,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-16,1286.0,139325.24,1.54,0.21,0.14,,65004.0,686.0,600.0,74321.24,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-19,1286.0,137833.48,1.39,0.21,0.14,,64308.0,686.0,600.0,73525.48,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-20,1286.0,135287.2,1.55,0.21,0.14,,63120.0,686.0,600.0,72167.2,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-21,1286.0,138090.68,1.58,0.21,0.14,,64428.0,686.0,600.0,73662.68,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-22,1286.0,140919.88,1.6,0.21,0.14,,65748.0,686.0,600.0,75171.88,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-23,1286.0,141820.08,1.68,0.21,0.14,,66168.0,686.0,600.0,75652.08,,,,,,,,,,,,0.08,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-26,1286.0,142103.0,1.7,0.21,0.14,,66300.0,686.0,600.0,75803.0,,,,,,,,,,,,0.08,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-27,1286.0,141485.72,1.77,0.21,0.14,,66012.0,686.0,600.0,75473.72,,,,,,,,,,,,0.08,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-28,1286.0,140868.44,1.89,0.21,0.14,,65724.0,686.0,600.0,75144.44,,,,,,,,,,,,0.08,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-29,1286.0,140431.2,1.92,0.21,0.14,,65520.0,686.0,600.0,74911.2,,,,,,,,,,,,0.08,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-04-30,1286.0,139299.52,1.76,0.21,0.14,,64992.0,686.0,600.0,74307.52,,,,,,,,,,,,0.07,,100.0,21.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.4001
2021-05-03,686.0,74444.72,0.89,0.11,0.07,,65112.0,86.0,600.0,9332.72,,,,0.07,,600.0,,,,,,0.01,,100.0,2.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.2134
2021-05-04,686.0,71563.52,0.88,0.11,0.07,,62592.0,86.0,600.0,8971.52,,,,,,,,,,,,0.01,,100.0,2.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.2134
2021-05-05,86.0,9234.68,0.11,0.01,0.01,,0.0,86.0,0.0,9234.68,,,,,,,,,,,600.0,0.01,0.07,100.0,2.68,0.0,0.0,0.0,100.0,,0.0,,0.0268
2021-05-06,86.0,9116.0,0.1,0.01,0.01,,0.0,86.0,0.0,9116.0,,,,,,,,,,,,0.01,,100.0,2.68,0.0,0.0,0.0,100.0,,0.0,,0.0268
2021-05-07,86.0,9315.52,0.1,0.01,0.01,,0.0,86.0,0.0,9315.52,,,,,,,,,,,,0.01,,100.0,2.68,0.0,0.0,0.0,100.0,,0.0,,0.0268
2021-05-10,86.0,9100.52,0.12,0.01,0.01,,0.0,86.0,0.0,9100.52,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-11,86.0,8906.16,0.12,0.01,0.01,,0.0,86.0,0.0,8906.16,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-12,86.0,8747.92,0.12,0.01,0.01,,0.0,86.0,0.0,8747.92,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-13,86.0,8830.48,0.12,0.01,0.01,,0.0,86.0,0.0,8830.48,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-14,86.0,9030.0,0.12,0.01,0.01,,0.0,86.0,0.0,9030.0,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-17,86.0,8942.28,0.12,0.01,0.01,,0.0,86.0,0.0,8942.28,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-18,86.0,9012.8,0.13,0.01,0.01,,0.0,86.0,0.0,9012.8,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-19,86.0,8847.68,0.13,0.01,0.01,,0.0,86.0,0.0,8847.68,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-20,86.0,9091.92,0.12,0.01,0.01,,0.0,86.0,0.0,9091.92,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-21,86.0,9105.68,0.12,0.01,0.01,,0.0,86.0,0.0,9105.68,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-24,86.0,9217.48,0.13,0.01,0.01,,0.0,86.0,0.0,9217.48,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-25,86.0,9282.84,0.13,0.01,0.01,,0.0,86.0,0.0,9282.84,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-26,86.0,9274.24,0.14,0.01,0.01,,0.0,86.0,0.0,9274.24,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-27,86.0,9267.36,0.15,0.01,0.01,,0.0,86.0,0.0,9267.36,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-28,86.0,9387.76,0.15,0.01,0.01,,0.0,86.0,0.0,9387.76,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-05-31,86.0,9317.24,0.17,0.01,0.01,,0.0,86.0,0.0,9317.24,,,,,,,,,,,,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,,0.0,,0.0248
2021-06-01,86.0,9360.24,0.17,0.01,0.01,,0.0,86.0,0.0,9360.24,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-02,86.0,9389.48,0.17,0.01,0.01,,0.0,86.0,0.0,9389.48,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-03,86.0,9320.68,0.17,0.01,0.01,,0.0,86.0,0.0,9320.68,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-04,86.0,9435.92,0.18,0.01,0.01,,0.0,86.0,0.0,9435.92,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-07,86.0,9437.64,0.18,0.01,0.01,,0.0,86.0,0.0,9437.64,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-08,86.0,9461.72,0.16,0.01,0.01,,0.0,86.0,0.0,9461.72,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-09,86.0,9516.76,0.16,0.01,0.01,,0.0,86.0,0.0,9516.76,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-10,86.0,9582.12,0.16,0.01,0.01,,0.0,86.0,0.0,9582.12,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-11,86.0,9685.32,0.18,0.01,0.01,,0.0,86.0,0.0,9685.32,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-14,86.0,9750.68,0.19,0.01,0.01,,0.0,86.0,0.0,9750.68,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-15,86.0,9738.64,0.18,0.01,0.01,,0.0,86.0,0.0,9738.64,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-16,86.0,9755.84,0.17,0.01,0.01,,0.0,86.0,0.0,9755.84,,,,,,,,,,,,0.01,,100.0,2.17,0.0,0.0,0.0,100.0,,0.0,,0.0217
2021-06-17,86.0,9798.84,0.17,0.01,0.01,,0.0,86.0,0.0,9798.84,,,,,,,,,,,,0.01,,100.0,0.72,0.0,0.0,0.0,100.0,,0.0,,0.0072
2021-06-18,86.0,9563.2,0.16,0.01,0.01,,0.0,86.0,0.0,9563.2,,,,,,,,,,,,0.01,,100.0,0.72,0.0,0.0,0.0,100.0,,0.0,,0.0072
2021-06-21,86.0,9599.32,0.15,0.01,0.01,,0.0,86.0,0.0,9599.32,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-06-22,86.0,9675.0,0.14,0.01,0.01,,0.0,86.0,0.0,9675.0,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-06-23,86.0,9573.52,0.14,0.01,0.01,,0.0,86.0,0.0,9573.52,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-06-24,86.0,9762.72,0.13,0.01,0.01,,0.0,86.0,0.0,9762.72,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
