,CEU2 FP Equity_DX_SI_QTY,CEU2 FP Equity_DX_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEU2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEU2 FP Equity_DX_SI_MV,CEU2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SUPPLY_SI_QTY,CEU2 FP Equity_DX_BROKER_SI_QTY,CEU2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEU2 FP Equity_DX_BROKER_SI_MV_INC_x,CEU2 FP Equity_DX_BROKER_SI_QTY_ADD,CEU2 FP Equity_DX_SUPPLY_SI_MV_DEC,CEU2 FP Equity_DX_BROKER_SI_QTY_INC,CEU2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CEU2 FP Equity_DX_BROKER_SI_MV_INC_y,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEU2 FP Equity_DX_BROKER_SI_MV_ADD,CEU2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CEU2 FP Equity_DX_BROKER_SI_QTY_DEC,CEU2 FP Equity_DX_SUPPLY_SI_MV,CEU2 FP Equity_DX_BROKER_SI_MV_DEC,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEU2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEU2 FP Equity_DX_BROKER_SI_CON_RATIO,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEU2 FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-09-24,14200.0,818062.0,0.52,0.14,0.77,818062.0,0.0,14200.0,0.0,,,,0.06,,1100.0,,,,,1100.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-06,39700.0,2624606.7,0.14,0.32,2.14,2624606.7,0.0,39700.0,0.0,,,39700.0,,,,,,2.14,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-07,39700.0,2633261.3,0.14,0.32,2.13,2633261.3,0.0,39700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-08,39700.0,2650411.7,0.14,0.32,2.13,2650411.7,0.0,39700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-11,39700.0,2633856.8,0.15,0.32,2.13,2633856.8,0.0,39700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-12,39700.0,2631871.8,0.85,0.32,2.13,2631871.8,0.0,39700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-13,39700.0,2634214.1,0.85,0.32,2.13,2634214.1,0.0,39700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-14,10700.0,715851.4,0.23,0.08,0.57,715851.4,0.0,10700.0,0.0,,,,,,,,,,,29000.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-15,10700.0,707772.9,0.21,0.08,0.58,707772.9,0.0,10700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-18,10700.0,708842.9,0.21,0.08,0.58,708842.9,0.0,10700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-19,10700.0,708329.3,0.21,0.08,0.58,708329.3,0.0,10700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-20,10700.0,713636.5,0.21,0.08,0.58,713636.5,0.0,10700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-21,10700.0,713133.6,0.29,0.08,0.58,713133.6,0.0,10700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-04-13,28600.0,2033517.2,0.6,0.26,1.51,2033517.2,0.0,28600.0,0.0,,,28600.0,,,,,,1.51,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-04-14,28600.0,2037978.8,0.84,0.26,1.51,2037978.8,0.0,28600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-04-15,28600.0,2045529.2,0.82,0.26,1.5,2045529.2,0.0,28600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-04-16,28600.0,2063375.6,0.81,0.26,1.51,2063375.6,0.0,28600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-04-19,28600.0,2064147.8,0.82,0.26,1.51,2064147.8,0.0,28600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-04-27,55100.0,3959210.5,4.08,0.5,2.9,3959210.5,0.0,55100.0,0.0,,,55100.0,,,,,,2.9,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-04-28,55100.0,3955794.3,4.07,0.5,3.97,3955794.3,0.0,55100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-04-29,55100.0,3949127.2,3.87,0.5,3.97,3949127.2,0.0,55100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-04-30,55100.0,3938272.5,3.44,0.5,3.99,3938272.5,0.0,55100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-05-03,55100.0,3969018.3,3.43,0.5,3.99,3969018.3,0.0,55100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-05-04,55100.0,3907967.5,3.42,0.5,3.98,3907967.5,0.0,55100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-02,57700.0,4285090.5,2.71,0.53,4.18,4285090.5,0.0,57700.0,0.0,,,57700.0,,,,,,4.18,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-03,57700.0,4283936.5,2.61,0.53,4.18,4283936.5,0.0,57700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-04,57700.0,4298534.6,2.56,0.53,4.19,4298534.6,0.0,57700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-07,57700.0,4311978.7,2.53,0.53,4.19,4311978.7,0.0,57700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-08,93700.0,7000327.0,4.17,0.86,6.8,7000327.0,0.0,93700.0,0.0,,2.61,,,36000.0,,2.61,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-09,93700.0,7013257.6,4.16,0.8,6.82,7013257.6,0.0,93700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-10,93700.0,7023189.8,4.3,0.78,6.82,7023189.8,0.0,93700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-11,81700.0,6167451.3,1.84,0.66,5.98,6167451.3,0.0,81700.0,0.0,,,,,,,,,,,12000.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-14,36000.0,2718756.0,0.54,0.29,2.63,2718756.0,0.0,36000.0,0.0,,,,,,,,,,,45700.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-15,18000.0,1362942.0,0.27,0.15,1.31,1362942.0,0.0,18000.0,0.0,,,,,,,,,,,18000.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-16,18000.0,1366470.0,0.27,0.14,1.3,1366470.0,0.0,18000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-17,7000.0,531125.0,0.09,0.06,0.51,531125.0,0.0,7000.0,0.0,,,,,,,,,,,11000.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-18,7000.0,522368.0,0.09,0.06,0.51,522368.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-21,7000.0,526554.0,0.09,0.06,0.51,526554.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-22,7000.0,527625.0,0.09,0.06,0.51,527625.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-23,7000.0,523614.0,0.09,0.06,0.51,523614.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-24,53800.0,4059963.2,0.68,0.43,3.91,4059963.2,0.0,53800.0,0.0,,3.4,,,46800.0,,3.4,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-25,53800.0,4065773.6,0.66,0.43,3.91,4065773.6,0.0,53800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-28,53800.0,4041832.6,0.66,0.43,3.9,4041832.6,0.0,53800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-29,51800.0,3901213.4,0.63,0.41,3.75,3901213.4,0.0,51800.0,0.0,,,,,,,,,,,2000.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-06-30,51800.0,3875676.0,0.64,0.41,3.76,3875676.0,0.0,51800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-01,16800.0,1263326.4,0.19,0.13,1.22,1263326.4,0.0,16800.0,0.0,,,,,,,,,,,35000.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-02,16800.0,1266871.2,0.21,0.13,1.22,1266871.2,0.0,16800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-05,16800.0,1270735.2,0.21,0.13,1.22,1270735.2,0.0,16800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-06,16800.0,1264200.0,0.21,0.13,1.22,1264200.0,0.0,16800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-07,16800.0,1273792.8,0.2,0.13,1.22,1273792.8,0.0,16800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-08,11800.0,880103.0,0.14,0.09,0.86,880103.0,0.0,11800.0,0.0,,,,,,,,,,,5000.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-09,11800.0,891702.4,0.15,0.09,0.87,891702.4,0.0,11800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-12,4300.0,326937.6,0.05,0.03,0.31,326937.6,0.0,4300.0,0.0,,,,,,,,,,,7500.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-13,4300.0,326954.8,0.06,0.03,0.31,326954.8,0.0,4300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-14,4300.0,326933.3,0.06,0.03,0.32,326933.3,0.0,4300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-15,4300.0,323863.1,0.06,0.03,0.32,323863.1,0.0,4300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-16,4300.0,322607.5,0.06,0.03,0.31,322607.5,0.0,4300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-19,4300.0,315688.8,0.02,0.03,0.31,315688.8,0.0,4300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-07-20,4300.0,317120.7,0.02,0.03,0.32,317120.7,0.0,4300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-24,7000.0,562065.0,0.54,0.04,0.56,562065.0,0.0,7000.0,0.0,,,7000.0,,,,,,0.56,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-27,7000.0,565880.0,0.54,0.04,0.56,565880.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-28,7000.0,569758.0,0.55,0.04,0.57,569758.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-29,7000.0,568050.0,0.56,0.04,0.57,568050.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-30,7000.0,569191.0,0.55,0.04,0.57,569191.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-31,7000.0,569898.0,0.54,0.04,0.57,569898.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-03,7000.0,571081.0,0.82,0.04,0.57,571081.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-04,7000.0,576135.0,0.98,0.04,0.57,576135.0,0.0,7000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-05,22600.0,1859595.8,3.12,0.14,1.81,1859595.8,0.0,22600.0,0.0,,0.6,7800.0,,7800.0,,0.6,,0.64,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.32,0.5431,64.68,0.0
2022-01-06,15600.0,1265440.8,2.14,0.1,1.23,1265440.8,0.0,15600.0,0.0,,,,,,,,,,,7000.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,48.59,0.5004,51.41,0.0
2022-01-07,15600.0,1263771.6,4.08,0.1,1.23,1263771.6,0.0,15600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.46,0.5005,51.54,0.0
2022-01-10,15600.0,1245660.0,4.21,0.1,1.22,1245660.0,0.0,15600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.8,0.5003,51.2,0.0
2022-01-11,15600.0,1257438.0,4.24,0.1,1.22,1257438.0,0.0,15600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.42,0.5005,51.58,0.0
2022-01-12,7800.0,632837.4,2.14,0.05,0.59,632837.4,0.0,7800.0,0.0,,,,,,,,,,,7800.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-30,26000.0,2013960.0,0.15,0.12,2.01,2013960.0,0.0,26000.0,0.0,,,26000.0,,,,,,2.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-31,26000.0,1995812.0,0.15,0.12,2.0,1995812.0,0.0,26000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-01,26000.0,2009748.0,0.15,0.12,2.02,2009748.0,0.0,26000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-04,26000.0,2024230.0,0.15,0.12,2.02,2024230.0,0.0,26000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-05,26000.0,2031120.0,0.15,0.12,2.03,2031120.0,0.0,26000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-06,26000.0,2000180.0,0.15,0.12,2.04,2000180.0,0.0,26000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-26,12600.0,940716.0,0.09,0.06,0.94,940716.0,0.0,12600.0,0.0,,,12600.0,,,,,,0.94,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-27,44700.0,3364926.6,2.6,0.2,3.44,3364926.6,0.0,44700.0,0.0,,,32100.0,,,,,,2.49,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.57,0.6006,72.43,0.0
2022-04-28,44700.0,3396216.6,2.63,0.2,3.45,3396216.6,0.0,44700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.599,72.25,0.0
2022-04-29,44700.0,3420399.3,2.59,0.2,3.45,3420399.3,0.0,44700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.96,0.5971,72.04,0.0
2022-05-02,44700.0,3336899.7,2.57,0.2,3.44,3336899.7,0.0,44700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.56,0.6007,72.44,0.0
2022-05-03,44700.0,3394786.2,2.58,0.2,3.44,3394786.2,0.0,44700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.5985,72.2,0.0
2022-05-04,32100.0,2408880.3,1.92,0.14,2.49,2408880.3,0.0,32100.0,0.0,,,,,,,,,,,12600.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-16,23200.0,1716475.2,1.56,0.1,1.74,1716475.2,0.0,23200.0,0.0,,,23200.0,,,,,,1.74,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.27,0.5001,50.73,0.0
2022-05-17,23200.0,1739002.4,1.59,0.1,1.75,1739002.4,0.0,23200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.65,0.5,50.35,0.0
2022-05-18,23200.0,1719143.2,1.61,0.1,1.75,1719143.2,0.0,23200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.72,0.5,50.28,0.0
2022-05-19,23200.0,1697729.6,1.62,0.1,1.74,1697729.6,0.0,23200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.77,0.5003,51.23,0.0
2022-05-20,23200.0,1709352.8,1.62,0.1,1.75,1709352.8,0.0,23200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.82,0.5003,51.18,0.0
2022-05-23,13600.0,1016015.2,0.94,0.06,1.04,941308.2,1000.0,12600.0,74707.0,,0.08,,,1000.0,,0.08,,,1000.0,11600.0,0.07,0.85,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,13.6
2022-05-24,2000.0,147742.0,0.14,0.01,0.15,73871.0,1000.0,1000.0,73871.0,,,,,,,,,,,11600.0,0.07,0.89,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-26,2000.0,150250.0,0.16,0.01,0.15,75125.0,1000.0,1000.0,75125.0,,,1000.0,,,,,,0.07,1000.0,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-27,2000.0,151956.0,0.22,0.01,0.15,75978.0,1000.0,1000.0,75978.0,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-30,2000.0,152864.0,0.21,0.01,0.15,76432.0,1000.0,1000.0,76432.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-31,2000.0,151396.0,0.2,0.01,0.15,75698.0,1000.0,1000.0,75698.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-01,1000.0,75113.0,0.08,0.0,0.08,0.0,1000.0,0.0,75113.0,,,,,,,,,,,1000.0,0.08,0.08,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-06-02,1000.0,75648.0,0.09,0.0,0.08,0.0,1000.0,0.0,75648.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-06-03,1000.0,75384.0,0.09,0.0,0.08,0.0,1000.0,0.0,75384.0,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-06-30,24000.0,1679136.0,2.89,0.11,1.71,1679136.0,0.0,24000.0,0.0,,,24000.0,,,,,,1.71,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-01,24000.0,1680504.0,2.78,0.11,1.68,1680504.0,0.0,24000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-04,23000.0,1617314.0,2.66,0.1,1.61,1617314.0,0.0,23000.0,0.0,,,,,,,,,,,1000.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-05,23000.0,1585942.0,2.68,0.1,1.62,1585942.0,0.0,23000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-06,23000.0,1611863.0,2.73,0.1,1.59,1611863.0,0.0,23000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-07,23000.0,1640590.0,2.84,0.1,1.61,1640590.0,0.0,23000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-09-29,1800.0,119235.6,0.1,0.01,0.12,59617.8,900.0,900.0,59617.8,,,900.0,,,,,,0.06,900.0,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-30,1800.0,120610.8,0.1,0.01,0.12,60305.4,900.0,900.0,60305.4,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-10-03,1800.0,121518.0,0.1,0.01,0.12,60759.0,900.0,900.0,60759.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-10-04,1800.0,125452.8,0.1,0.01,0.12,62726.4,900.0,900.0,62726.4,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-10-05,1800.0,124381.8,0.1,0.01,0.13,62190.9,900.0,900.0,62190.9,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-10-06,1800.0,123433.2,0.1,0.01,0.12,61716.6,900.0,900.0,61716.6,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.06,,900.0,,,,,900.0,0.0,0.06,0.0,0.0,900.0,61018.2,0.07,0.0,,0.0,,0.0
2022-10-18,54947.0,3795793.71,7.07,0.25,3.8,3795793.71,0.0,54947.0,0.0,,,54947.0,,,,,,3.8,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-10-19,54947.0,3779199.71,7.07,0.25,3.78,3779199.71,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-10-20,54947.0,3788595.65,6.87,0.25,3.78,3788595.65,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-10-21,54947.0,3775518.26,6.79,0.25,3.78,3775518.26,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-10-24,54947.0,3823047.42,6.74,0.25,3.82,3823047.42,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-10-25,54947.0,3875192.12,6.68,0.25,3.88,3875192.12,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-10-26,54947.0,3900028.17,6.81,0.25,3.9,3900028.17,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-10-27,54947.0,3902665.62,7.19,0.25,3.9,3902665.62,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-10-28,54947.0,3906017.39,6.67,0.25,3.92,3906017.39,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-10-31,54947.0,3912556.08,6.65,0.25,3.91,3912556.08,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-01,54947.0,3943656.08,6.66,0.25,3.94,3943656.08,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
