,ALDMS FP Equity_DX_SI_QTY,ALDMS FP Equity_DX_SHORT_INTEREST_VALUE,ALDMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDMS FP Equity_DX_SI_MV,ALDMS FP Equity_DX_DSS,ALDMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDMS FP Equity_DX_SUPPLY_SI_QTY,ALDMS FP Equity_DX_BROKER_SI_QTY,ALDMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDMS FP Equity_DX_BROKER_SI_MV_NEW_x,ALDMS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDMS FP Equity_DX_BROKER_SI_MV_INC_x,ALDMS FP Equity_DX_SUPPLY_SI_MV_NEW,ALDMS FP Equity_DX_BROKER_SI_QTY_ADD,ALDMS FP Equity_DX_BROKER_SI_QTY_NEW,ALDMS FP Equity_DX_SUPPLY_SI_MV_DEC,ALDMS FP Equity_DX_BROKER_SI_QTY_INC,ALDMS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDMS FP Equity_DX_BROKER_SI_MV_NEW_y,ALDMS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDMS FP Equity_DX_BROKER_SI_MV_INC_y,ALDMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDMS FP Equity_DX_BROKER_SI_MV_ADD,ALDMS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDMS FP Equity_DX_BROKER_SI_QTY_DEC,ALDMS FP Equity_DX_SUPPLY_SI_MV,ALDMS FP Equity_DX_BROKER_SI_MV_DEC,ALDMS FP Equity_DX_SUPPLY_SI_MV_RMV,ALDMS FP Equity_DX_BROKER_SI_MV_RMV,ALDMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDMS FP Equity_DX_UTILIZATION_QUANTITY,ALDMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDMS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDMS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDMS FP Equity_DX_BROKER_SI_CON_RATIO,ALDMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDMS FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-08-29,8766.0,11483.46,0.07,1.55,0.06,0.01,0.0,11483.46,7766.0,8766.0,10173.46,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.36,0.7986,88.64,1.1288
2023-08-30,8766.0,11132.82,0.07,1.51,0.06,0.01,0.0,11132.82,7766.0,8766.0,9862.82,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.33,0.7991,88.67,1.1288
2023-08-31,8766.0,11045.16,0.07,1.48,0.06,0.01,0.0,11045.16,7766.0,8766.0,9785.16,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.5,0.7965,88.5,1.1288
2023-09-01,8766.0,10519.2,0.07,1.45,0.06,0.01,0.0,10519.2,7766.0,8766.0,9319.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.48,0.7968,88.52,1.1288
2023-09-04,8766.0,10343.88,0.07,1.38,0.06,0.01,0.0,10343.88,7766.0,8766.0,9163.88,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.37,0.7985,88.63,1.1288
2023-09-05,8766.0,10869.84,0.07,1.31,0.06,0.01,0.0,10869.84,7766.0,8766.0,9629.84,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.45,0.7973,88.55,1.1288
2023-09-06,20366.0,24133.71,0.16,2.97,0.13,0.03,0.0,16668.21,14066.0,14066.0,16668.21,,,6300.0,0.01,,,,,5300.0,,,,0.01,6300.0,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-07,20366.0,24133.71,0.16,2.88,0.13,0.02,0.0,16668.21,14066.0,14066.0,16668.21,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-08,20366.0,24235.54,0.16,2.94,0.13,0.02,0.0,16738.54,14066.0,14066.0,16738.54,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-11,20366.0,23828.22,0.16,2.69,0.13,0.02,0.0,16457.22,14066.0,14066.0,16457.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-12,20366.0,23624.56,0.16,2.96,0.13,0.02,0.0,16316.56,14066.0,14066.0,16316.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-13,20366.0,24031.88,0.16,3.0,0.13,0.02,0.0,16597.88,14066.0,14066.0,16597.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-14,20366.0,24337.37,0.16,3.09,0.13,0.02,0.0,16808.87,14066.0,14066.0,16808.87,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-15,20366.0,24337.37,0.16,3.09,0.13,0.02,0.0,16808.87,14066.0,14066.0,16808.87,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-18,20366.0,24337.37,0.16,3.0,0.13,0.02,0.0,16808.87,14066.0,14066.0,16808.87,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-19,20366.0,24235.54,0.16,3.04,0.13,0.02,0.0,16738.54,14066.0,14066.0,16738.54,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-20,20366.0,23420.9,0.16,2.88,0.13,0.02,0.0,16175.9,14066.0,14066.0,16175.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-21,20366.0,23217.24,0.16,2.63,0.13,0.02,0.0,16035.24,14066.0,14066.0,16035.24,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-22,20366.0,23828.22,0.16,2.44,0.13,0.02,0.0,16457.22,14066.0,14066.0,16457.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-25,20366.0,23115.41,0.16,2.21,0.13,0.02,0.0,15964.91,14066.0,14066.0,15964.91,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-26,20366.0,23115.41,0.16,2.14,0.13,0.02,0.0,15964.91,14066.0,14066.0,15964.91,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-27,20366.0,23013.58,0.16,2.1,0.13,0.02,0.0,15894.58,14066.0,14066.0,15894.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-28,20366.0,23828.22,0.16,2.09,0.13,0.02,0.0,16457.22,14066.0,14066.0,16457.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-09-29,20366.0,23319.07,0.16,2.1,0.13,0.02,0.0,16105.57,14066.0,14066.0,16105.57,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-02,20366.0,23319.07,0.16,2.12,0.13,0.02,0.0,16105.57,14066.0,14066.0,16105.57,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-03,20366.0,23115.41,0.16,2.12,0.13,0.02,0.0,15964.91,14066.0,14066.0,15964.91,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-04,20366.0,22402.6,0.16,1.99,0.13,0.02,0.0,15472.6,14066.0,14066.0,15472.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-05,20366.0,21995.28,0.14,1.97,0.12,0.02,0.0,15191.28,14066.0,14066.0,15191.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-06,20366.0,22300.77,0.14,1.92,0.12,0.02,0.0,15402.27,14066.0,14066.0,15402.27,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-09,20366.0,22198.94,0.14,1.87,0.12,0.02,0.0,15331.94,14066.0,14066.0,15331.94,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-10,20366.0,21384.3,0.14,1.89,0.12,0.02,0.0,14769.3,14066.0,14066.0,14769.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-11,20366.0,21791.62,0.14,1.96,0.12,0.02,0.0,15050.62,14066.0,14066.0,15050.62,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-12,20366.0,20569.66,0.14,1.98,0.12,0.02,0.0,14206.66,14066.0,14066.0,14206.66,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-13,20366.0,20976.98,0.14,1.94,0.12,0.02,0.0,14487.98,14066.0,14066.0,14487.98,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-16,20366.0,20773.32,0.14,1.95,0.12,0.02,0.0,14347.32,14066.0,14066.0,14347.32,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-17,20366.0,20080.88,0.14,2.06,0.12,0.02,0.0,13869.08,14066.0,14066.0,13869.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-18,20366.0,20569.66,0.14,1.99,0.12,0.02,0.0,14206.66,14066.0,14066.0,14206.66,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-19,20366.0,19755.02,0.14,1.83,0.12,0.02,0.0,13644.02,14066.0,14066.0,13644.02,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-20,20366.0,19592.09,0.14,1.69,0.12,0.02,0.0,13531.49,14066.0,14066.0,13531.49,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-23,20366.0,19144.04,0.14,1.66,0.12,0.02,0.0,13222.04,14066.0,14066.0,13222.04,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-24,20366.0,19388.43,0.14,1.58,0.12,0.02,0.0,13390.83,14066.0,14066.0,13390.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-25,20366.0,18858.92,0.14,1.56,0.12,0.02,0.0,13025.12,14066.0,14066.0,13025.12,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-26,20366.0,18858.92,0.14,1.5,0.12,0.02,0.0,13025.12,14066.0,14066.0,13025.12,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-27,20366.0,18777.45,0.14,1.49,0.12,0.02,0.0,12968.85,14066.0,14066.0,12968.85,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-10-30,20366.0,18533.06,0.14,1.49,0.12,0.02,0.0,12800.06,14066.0,14066.0,12800.06,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.08,0.5284,61.92,1.4479
2023-10-31,20366.0,17311.1,0.14,1.46,0.12,0.02,0.0,11956.1,14066.0,14066.0,11956.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-01,20366.0,19388.43,0.14,1.22,0.12,0.02,0.0,13390.83,14066.0,14066.0,13390.83,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-02,20366.0,19551.36,0.14,1.21,0.12,0.02,0.0,13503.36,14066.0,14066.0,13503.36,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-03,20366.0,20467.83,0.14,1.22,0.12,0.02,0.0,14136.33,14066.0,14066.0,14136.33,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-06,20366.0,21078.81,0.14,1.25,0.12,0.02,0.0,14558.31,14066.0,14066.0,14558.31,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-07,20366.0,21180.64,0.14,1.24,0.12,0.02,0.0,14628.64,14066.0,14066.0,14628.64,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-08,20366.0,21180.64,0.14,1.25,0.12,0.02,0.0,14628.64,14066.0,14066.0,14628.64,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-09,20366.0,20243.8,0.14,1.25,0.12,0.02,0.0,13981.6,14066.0,14066.0,13981.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-10,20366.0,21078.81,0.14,1.23,0.12,0.02,0.0,14558.31,14066.0,14066.0,14558.31,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-13,20366.0,20366.0,0.14,1.23,0.12,0.02,0.0,14066.0,14066.0,14066.0,14066.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-14,20366.0,20671.49,0.14,1.23,0.12,0.02,0.0,14276.99,14066.0,14066.0,14276.99,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-15,20366.0,20976.98,0.14,1.28,0.12,0.02,0.0,14487.98,14066.0,14066.0,14487.98,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-16,20366.0,21078.81,0.14,1.29,0.12,0.02,0.0,14558.31,14066.0,14066.0,14558.31,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-17,20366.0,21078.81,0.14,1.31,0.12,0.02,0.0,14558.31,14066.0,14066.0,14558.31,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-20,20366.0,21384.3,0.14,1.3,0.12,0.02,0.0,14769.3,14066.0,14066.0,14769.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-21,20366.0,21587.96,0.14,1.32,0.12,0.02,0.0,14909.96,14066.0,14066.0,14909.96,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-22,20366.0,21282.47,0.14,1.31,0.12,0.02,0.0,14698.97,14066.0,14066.0,14698.97,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-23,20366.0,21384.3,0.14,1.3,0.12,0.02,0.0,14769.3,14066.0,14066.0,14769.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-24,20366.0,21384.3,0.14,1.31,0.12,0.02,0.0,14769.3,14066.0,14066.0,14769.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-27,20366.0,21180.64,0.14,1.38,0.12,0.02,0.0,14628.64,14066.0,14066.0,14628.64,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-28,20366.0,21384.3,0.14,1.37,0.12,0.02,0.0,14769.3,14066.0,14066.0,14769.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-29,20366.0,21384.3,0.14,1.44,0.12,0.02,0.0,14769.3,14066.0,14066.0,14769.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-11-30,20366.0,21180.64,0.14,1.58,0.12,0.02,0.0,14628.64,14066.0,14066.0,14628.64,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-12-01,20366.0,21078.81,0.14,1.69,0.12,0.02,0.0,14558.31,14066.0,14066.0,14558.31,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.13,0.5282,61.87,1.4479
2023-12-04,20366.0,22097.11,0.14,1.82,0.12,0.02,0.0,15261.61,14066.0,14066.0,15261.61,,,,,,,,,,,,,,,,,,0.01,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.08,0.5284,61.92,1.4479
2023-12-05,20166.0,22081.77,0.14,1.85,0.11,0.02,0.0,15292.77,13966.0,13966.0,15292.77,,,,,,,,0.0,,100.0,,,,,,,100.0,0.02,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-06,20166.0,22686.75,0.14,1.84,0.11,0.02,0.0,15711.75,13966.0,13966.0,15711.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-07,20166.0,23392.56,0.14,1.9,0.11,0.02,0.0,16200.56,13966.0,13966.0,16200.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-08,20166.0,23291.73,0.14,1.86,0.11,0.02,0.0,16130.73,13966.0,13966.0,16130.73,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-11,20166.0,23291.73,0.14,1.84,0.11,0.02,0.0,16130.73,13966.0,13966.0,16130.73,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-12,20166.0,23090.07,0.14,1.88,0.11,0.02,0.0,15991.07,13966.0,13966.0,15991.07,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-13,20166.0,22686.75,0.14,2.62,0.11,0.02,0.0,15711.75,13966.0,13966.0,15711.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-14,20166.0,22384.26,0.14,2.93,0.11,0.02,0.0,15502.26,13966.0,13966.0,15502.26,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-15,20166.0,22787.58,0.14,3.06,0.11,0.02,0.0,15781.58,13966.0,13966.0,15781.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-18,20166.0,22989.24,0.14,3.21,0.11,0.02,0.0,15921.24,13966.0,13966.0,15921.24,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-19,20166.0,22888.41,0.14,3.42,0.11,0.02,0.0,15851.41,13966.0,13966.0,15851.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-20,20166.0,22787.58,0.14,3.46,0.11,0.02,0.0,15781.58,13966.0,13966.0,15781.58,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-21,20166.0,22888.41,0.14,3.45,0.11,0.02,0.0,15851.41,13966.0,13966.0,15851.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-22,20166.0,22283.43,0.14,3.45,0.11,0.02,0.0,15432.43,13966.0,13966.0,15432.43,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-25,20166.0,22283.43,0.14,3.37,0.11,0.02,0.0,15432.43,13966.0,13966.0,15432.43,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.2,0.5278,61.8,1.4439
2023-12-26,20166.0,22283.43,0.14,3.37,0.11,0.02,0.0,15432.43,13966.0,13966.0,15432.43,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.19,0.5279,61.81,1.4439
2023-12-27,20166.0,22585.92,0.14,3.37,0.11,0.02,0.0,15641.92,13966.0,13966.0,15641.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-28,20166.0,22888.41,0.14,3.36,0.11,0.02,0.0,15851.41,13966.0,13966.0,15851.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2023-12-29,20166.0,22888.41,0.14,3.26,0.11,0.02,0.0,15851.41,13966.0,13966.0,15851.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-01,20166.0,22888.41,0.14,3.18,0.11,0.02,0.0,15851.41,13966.0,13966.0,15851.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.52,0.5264,61.48,1.4439
2024-01-02,20166.0,23190.9,0.14,3.18,0.11,0.02,0.0,16060.9,13966.0,13966.0,16060.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-03,20166.0,23190.9,0.14,3.08,0.11,0.02,0.0,16060.9,13966.0,13966.0,16060.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-04,20166.0,23291.73,0.14,3.1,0.11,0.02,0.0,16130.73,13966.0,13966.0,16130.73,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-05,20166.0,23795.88,0.14,3.04,0.11,0.02,0.0,16479.88,13966.0,13966.0,16479.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-08,20166.0,23695.05,0.14,3.1,0.11,0.02,0.0,16410.05,13966.0,13966.0,16410.05,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-09,20166.0,23695.05,0.14,3.24,0.11,0.02,0.0,16410.05,13966.0,13966.0,16410.05,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-10,20166.0,23594.22,0.14,3.31,0.11,0.02,0.0,16340.22,13966.0,13966.0,16340.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-11,20166.0,23594.22,0.14,3.07,0.11,0.02,0.0,16340.22,13966.0,13966.0,16340.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-12,20166.0,23594.22,0.14,3.17,0.11,0.02,0.0,16340.22,13966.0,13966.0,16340.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
2024-01-15,20166.0,23795.88,0.14,3.09,0.11,0.02,0.0,16479.88,13966.0,13966.0,16479.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.53,0.5263,61.47,1.4439
2024-01-16,20166.0,26215.8,0.14,3.04,0.11,0.02,0.0,18155.8,13966.0,13966.0,18155.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.51,0.5264,61.49,1.4439
