,LACR FP Equity_DX_SI_QTY,LACR FP Equity_DX_SHORT_INTEREST_VALUE,LACR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LACR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LACR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LACR FP Equity_DX_SI_MV,LACR FP Equity_DX_DSS,LACR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LACR FP Equity_DX_SUPPLY_SI_QTY,LACR FP Equity_DX_BROKER_SI_QTY,LACR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LACR FP Equity_DX_BROKER_SI_MV_NEW_x,LACR FP Equity_DX_SUPPLY_SI_QTY_INC_x,LACR FP Equity_DX_BROKER_SI_MV_INC_x,LACR FP Equity_DX_BROKER_SI_QTY_ADD,LACR FP Equity_DX_BROKER_SI_QTY_NEW,LACR FP Equity_DX_SUPPLY_SI_MV_DEC,LACR FP Equity_DX_BROKER_SI_QTY_INC,LACR FP Equity_DX_SUPPLY_SI_QTY_DEC,LACR FP Equity_DX_BROKER_SI_MV_NEW_y,LACR FP Equity_DX_BROKER_SI_MV_INC_y,LACR FP Equity_DX_SUPPLY_SI_QTY_INC_y,LACR FP Equity_DX_BROKER_SI_MV_ADD,LACR FP Equity_DX_SUPPLY_SI_QTY_ADD,LACR FP Equity_DX_BROKER_SI_QTY_DEC,LACR FP Equity_DX_SUPPLY_SI_MV,LACR FP Equity_DX_BROKER_SI_MV_DEC,LACR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LACR FP Equity_DX_UTILIZATION_QUANTITY,LACR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LACR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LACR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LACR FP Equity_DX_ACTIVE_UTILIZATION_MV,LACR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LACR FP Equity_DX_BROKER_SI_CON_RATIO,LACR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LACR FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-02-13,1800.0,51480.0,0.19,1.92,0.05,0.05,0.0,51480.0,1700.0,1800.0,48620.0,,,,,,,,,,,,,,,0.05,,100.0,22.25,0.0,0.0,0.0,100.0,21.43,0.4494,61.06,0.2356
2020-02-14,1800.0,52200.0,0.19,1.94,0.05,0.05,0.0,52200.0,1700.0,1800.0,49300.0,,,,,,,,,,,,,,,0.05,,100.0,22.25,0.0,0.0,0.0,100.0,21.66,0.4481,60.89,0.2356
2020-02-17,1800.0,52020.0,0.19,2.0,0.05,0.05,0.0,52020.0,1700.0,1800.0,49130.0,,,,,,,,,,,,,,,0.05,,100.0,22.25,0.0,0.0,0.0,100.0,21.62,0.448,60.88,0.2356
2020-02-18,1800.0,51480.0,0.19,1.95,0.05,0.05,0.0,51480.0,1700.0,1800.0,48620.0,,,,,,,,,,,,,,,0.05,,100.0,22.25,0.0,0.0,0.0,100.0,21.09,0.4542,61.64,0.2356
2020-02-19,1500.0,43650.0,0.16,1.71,0.04,0.04,0.0,43650.0,1400.0,1500.0,40740.0,,,,,,0.01,,300.0,,,,,,300.0,0.04,0.01,100.0,18.33,0.0,0.0,0.0,100.0,25.97,0.6154,74.03,0.1964
2020-02-20,1500.0,43800.0,0.16,1.71,0.04,0.05,0.0,43800.0,1400.0,1500.0,40880.0,,,,,,,,,,,,,,,0.04,,100.0,18.33,0.0,0.0,0.0,100.0,25.79,0.6172,74.21,0.1964
2020-02-21,1500.0,43500.0,0.16,1.74,0.04,0.05,0.0,43500.0,1400.0,1500.0,40600.0,,,,,,,,,,,,,,,0.04,,100.0,18.33,0.0,0.0,0.0,100.0,25.67,0.6184,74.33,0.1964
2020-02-24,1500.0,41100.0,0.16,1.73,0.04,0.04,0.0,41100.0,1400.0,1500.0,38360.0,,,,,,,,,,,,,,,0.04,,100.0,18.33,0.0,0.0,0.0,100.0,24.66,0.6285,75.34,0.1964
2020-02-25,1500.0,39900.0,0.16,1.69,0.04,0.04,0.0,39900.0,1400.0,1500.0,37240.0,,,,,,,,,,,,,,,0.04,,100.0,18.33,0.0,0.0,0.0,100.0,25.17,0.6233,74.83,0.1964
2020-02-26,1500.0,38400.0,0.16,1.47,0.04,0.04,0.0,38400.0,1400.0,1500.0,35840.0,,,,,,,,,,,,,,,0.04,,100.0,18.33,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.1964
2020-02-27,1500.0,36900.0,0.16,1.01,0.04,0.04,0.0,36900.0,1400.0,1500.0,34440.0,,,,,,,,,,,,,,,0.04,,100.0,18.33,0.0,0.0,0.0,100.0,25.15,0.6235,74.85,0.1964
2020-02-28,1500.0,35700.0,0.16,1.05,0.04,0.04,0.0,35700.0,1400.0,1500.0,33320.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,25.08,0.6242,74.92,0.1964
2020-03-02,1500.0,36000.0,0.16,0.99,0.04,0.04,0.0,36000.0,1400.0,1500.0,33600.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,26.11,0.6142,73.89,0.1964
2020-03-03,1500.0,36000.0,0.16,0.99,0.04,0.04,0.0,36000.0,1400.0,1500.0,33600.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,25.77,0.6174,74.23,0.1964
2020-03-04,1500.0,36000.0,0.16,0.94,0.04,0.04,0.0,36000.0,1400.0,1500.0,33600.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,25.64,0.6187,74.36,0.1964
2020-03-05,1500.0,35550.0,0.16,0.94,0.04,0.04,0.0,35550.0,1400.0,1500.0,33180.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,25.83,0.6168,74.17,0.1964
2020-03-06,1500.0,35700.0,0.16,0.95,0.04,0.04,0.0,35700.0,1400.0,1500.0,33320.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,26.0,0.6152,74.0,0.1964
2020-03-09,1500.0,38700.0,0.16,0.96,0.04,0.04,0.0,38700.0,1400.0,1500.0,36120.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,27.46,0.6016,72.54,0.1964
2020-03-10,1500.0,37500.0,0.16,0.89,0.04,0.04,0.0,37500.0,1400.0,1500.0,35000.0,,,,,,,,,,,,,,,0.04,,100.0,18.33,0.0,0.0,0.0,100.0,24.99,0.6251,75.01,0.1964
2020-03-11,1500.0,36150.0,0.16,0.84,0.04,0.04,0.0,36150.0,1400.0,1500.0,33740.0,,,,,,,,,,,,,,,0.04,,100.0,18.33,0.0,0.0,0.0,100.0,24.91,0.6259,75.09,0.1964
2020-03-12,1500.0,32550.0,0.16,0.82,0.04,0.04,0.0,32550.0,1400.0,1500.0,30380.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,23.45,0.641,76.55,0.1964
2020-03-13,1500.0,33600.0,0.16,0.78,0.04,0.03,0.0,33600.0,1400.0,1500.0,31360.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,26.32,0.6122,73.68,0.1964
2020-03-16,1500.0,27600.0,0.16,0.78,0.04,0.03,0.0,27600.0,1400.0,1500.0,25760.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,22.24,0.6541,77.76,0.1964
2020-03-17,1500.0,27000.0,0.16,0.74,0.04,0.03,0.0,27000.0,1400.0,1500.0,25200.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.1964
2020-03-18,1500.0,25050.0,0.16,0.72,0.04,0.03,0.0,25050.0,1400.0,1500.0,23380.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,24.07,0.6345,75.93,0.1964
2020-03-19,1500.0,24750.0,0.16,0.71,0.04,0.03,0.0,24750.0,1400.0,1500.0,23100.0,,,,,,,,,,,,,,,0.02,,100.0,18.33,0.0,0.0,0.0,100.0,25.26,0.6225,74.74,0.1964
2020-03-20,1500.0,27450.0,0.16,0.7,0.04,0.03,0.0,27450.0,1400.0,1500.0,25620.0,,,,,,,,,,,,,,,0.02,,100.0,18.33,0.0,0.0,0.0,100.0,27.7,0.5994,72.3,0.1964
2020-03-23,1500.0,26550.0,0.16,0.69,0.04,0.03,0.0,26550.0,1400.0,1500.0,24780.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,25.2,0.623,74.8,0.1964
2020-03-24,1500.0,28800.0,0.16,0.7,0.04,0.03,0.0,28800.0,1400.0,1500.0,26880.0,,,,,,,,,,,,,,,0.02,,100.0,18.33,0.0,0.0,0.0,100.0,27.37,0.6024,72.63,0.1964
2020-03-25,1500.0,29250.0,0.16,0.69,0.04,0.03,0.0,29250.0,1400.0,1500.0,27300.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,26.06,0.6146,73.94,0.1964
2020-03-26,1500.0,27975.0,0.16,0.65,0.04,0.03,0.0,27975.0,1400.0,1500.0,26110.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,25.19,0.6231,74.81,0.1964
2020-03-27,1500.0,27600.0,0.16,0.63,0.04,0.03,0.0,27600.0,1400.0,1500.0,25760.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,25.52,0.6199,74.48,0.1964
2020-03-30,1500.0,26250.0,0.16,0.63,0.04,0.03,0.0,26250.0,1400.0,1500.0,24500.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,24.7,0.628,75.3,0.1964
2020-03-31,1500.0,28050.0,0.16,0.63,0.04,0.03,0.0,28050.0,1400.0,1500.0,26180.0,,,,,,,,,,,,,,,0.02,,100.0,18.33,0.0,0.0,0.0,100.0,26.88,0.6069,73.12,0.1964
2020-04-01,1500.0,27975.0,0.16,0.63,0.04,0.03,0.0,27975.0,1400.0,1500.0,26110.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,25.58,0.6193,74.42,0.1964
2020-04-02,1400.0,25130.0,0.15,0.59,0.04,0.03,0.0,25130.0,1400.0,1400.0,25130.0,,,,,,,,,,,,,,100.0,0.03,0.0,100.0,18.33,0.0,0.0,0.0,100.0,26.71,0.6085,73.29,0.1833
2020-04-03,1400.0,25620.0,0.15,0.59,0.04,0.03,0.0,25620.0,1400.0,1400.0,25620.0,,,,,,,,,,,,,,,0.03,,100.0,18.33,0.0,0.0,0.0,100.0,27.83,0.5983,72.17,0.1833
2020-04-06,1400.0,26880.0,0.15,0.58,0.04,0.03,0.0,26880.0,1400.0,1400.0,26880.0,,,,,,,,,,,,,,,0.03,,100.0,63.26,0.0,0.0,0.0,100.0,28.53,0.5922,71.47,0.6326
2020-04-07,1400.0,27930.0,0.15,0.56,0.04,0.03,0.0,27930.0,1400.0,1400.0,27930.0,,,,,,,,,,,,,,,0.03,,100.0,63.26,0.0,0.0,0.0,100.0,28.54,0.5921,71.46,0.6326
2020-04-08,1400.0,27930.0,0.15,0.57,0.04,0.03,0.0,19950.0,1400.0,1000.0,27930.0,,,,,,,,,,,,,,400.0,0.03,0.01,100.0,63.26,0.0,0.0,0.0,100.0,27.58,0.6005,72.42,0.6326
2020-04-09,1000.0,21000.0,0.11,0.5,0.03,0.02,0.0,21000.0,1000.0,1000.0,21000.0,,,,,,0.01,,400.0,,,,,,,0.02,,100.0,55.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.5516
2020-04-10,2000.0,40200.0,0.21,1.0,0.05,0.04,0.0,20100.0,1000.0,1000.0,20100.0,,,,,,,,,,,,,,,0.02,,100.0,55.16,0.0,0.0,0.0,100.0,,1.0,100.0,1.1031
2020-04-13,1000.0,20100.0,0.11,0.5,0.03,0.02,0.0,20100.0,1000.0,1000.0,20100.0,,,,,,,,,,,,,,,0.02,,100.0,55.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.5516
2020-04-14,1000.0,20400.0,0.11,0.5,0.03,0.02,0.0,20400.0,1000.0,1000.0,20400.0,,,,,,,,,,,,,,,0.02,,100.0,55.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.5516
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.02,,1000.0,,,,,,1000.0,0.0,0.02,0.0,0.0,813.0,15853.5,0.02,0.0,,0.0,100.0,0.0
2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15528.3,0.02,0.0,,0.0,,0.0
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15812.85,0.02,0.0,,0.0,,0.0
2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15894.15,0.02,0.0,,0.0,,0.0
2020-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15609.6,0.02,0.0,,0.0,,0.0
2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15894.15,0.02,0.0,,0.0,,0.0
2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15731.55,0.02,0.0,,0.0,,0.0
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15568.95,0.02,0.0,,0.0,,0.0
2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15690.9,0.02,0.0,,0.0,,0.0
2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15690.9,0.02,0.0,,0.0,,0.0
2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15568.95,0.02,0.0,,0.0,,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15772.2,0.02,0.0,,0.0,,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,813.0,15772.2,0.02,0.0,,0.0,,0.0
2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,147432.7,0.15,0.0,,0.0,,0.0
2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,148960.5,0.15,0.0,,0.0,,0.0
2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,148960.5,0.15,0.0,,0.0,,0.0
2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,149724.4,0.15,0.0,,0.0,,0.0
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,151634.15,0.15,0.0,,0.0,,0.0
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,158891.2,0.15,0.0,,0.0,,0.0
2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,157363.4,0.16,0.0,,0.0,,0.0
2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,150488.3,0.16,0.0,,0.0,,0.0
2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,148960.5,0.15,0.0,,0.0,,0.0
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,148960.5,0.15,0.0,,0.0,,0.0
2020-05-18,200.0,3960.0,0.02,0.19,0.01,0.0,0.0,3960.0,200.0,200.0,3960.0,,,,200.0,,,,,,,,0.0,200.0,,0.0,,2.62,2.62,7439.0,147292.2,0.14,2.61,,1.0,100.0,0.0262
2020-05-19,200.0,4060.0,0.02,0.19,0.01,0.0,0.0,4060.0,200.0,200.0,4060.0,,,,,,,,,,,,,,,0.0,,2.62,2.62,7439.0,151011.7,0.15,2.62,,1.0,100.0,0.0262
2020-05-20,200.0,4060.0,0.02,0.19,0.01,0.0,0.0,4060.0,200.0,200.0,4060.0,,,,,,,,,,,,,,,0.0,,2.62,2.62,7439.0,151011.7,0.15,2.63,,1.0,100.0,0.0262
2020-05-21,86.0,1715.7,0.01,0.08,0.0,0.0,0.0,1715.7,86.0,86.0,1715.7,,,,,,0.0,,114.0,,,,,,114.0,0.0,0.0,1.13,1.13,7553.0,150682.35,0.15,1.13,,1.0,100.0,0.0113
2020-05-22,86.0,1754.4,0.01,0.09,0.0,0.0,0.0,1754.4,86.0,86.0,1754.4,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,154081.2,0.15,1.13,,1.0,100.0,0.0113
2020-05-25,86.0,1788.8,0.01,0.1,0.0,0.0,0.0,1788.8,86.0,86.0,1788.8,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,157102.4,0.15,1.13,,1.0,100.0,0.0113
2020-05-26,86.0,1806.0,0.01,0.11,0.0,0.0,0.0,1806.0,86.0,86.0,1806.0,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,158613.0,0.16,1.13,,1.0,100.0,0.0113
2020-05-27,86.0,1831.8,0.01,0.12,0.0,0.0,0.0,1831.8,86.0,86.0,1831.8,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,160878.9,0.16,1.13,,1.0,100.0,0.0113
2020-05-28,86.0,1883.4,0.01,0.12,0.0,0.0,0.0,1883.4,86.0,86.0,1883.4,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,165410.7,0.16,1.13,,1.0,100.0,0.0113
2020-05-29,86.0,1892.0,0.01,0.12,0.0,0.0,0.0,1892.0,86.0,86.0,1892.0,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,166166.0,0.16,1.12,,1.0,100.0,0.0113
2020-06-01,86.0,1892.0,0.01,0.14,0.0,0.0,0.0,1892.0,86.0,86.0,1892.0,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,166166.0,0.17,1.13,,1.0,100.0,0.0113
2020-06-02,86.0,1900.6,0.01,0.14,0.0,0.0,0.0,1900.6,86.0,86.0,1900.6,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,166921.3,0.17,1.13,,1.0,100.0,0.0113
2020-06-03,86.0,1926.4,0.01,0.14,0.0,0.0,0.0,1926.4,86.0,86.0,1926.4,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,169187.2,0.17,1.13,,1.0,100.0,0.0113
2020-06-04,86.0,1900.6,0.01,0.15,0.0,0.0,0.0,1900.6,86.0,86.0,1900.6,,,,,,,,,,,,,,,0.0,,1.13,1.13,7553.0,166921.3,0.17,1.13,,1.0,100.0,0.0113
2020-06-05,5460.0,122304.0,0.59,8.94,0.14,0.13,0.0,122304.0,5460.0,5460.0,122304.0,,5374.0,0.13,,,,5374.0,,,0.13,5374.0,,,,0.12,,100.0,71.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.7148
2020-06-08,136.0,3087.2,0.01,0.21,0.0,0.0,0.0,3087.2,136.0,136.0,3087.2,,,,,,0.12,,5324.0,,,,,,5324.0,0.0,0.12,100.0,1.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0178
2020-06-09,86.0,1943.6,0.01,0.13,0.0,0.0,0.0,1943.6,86.0,86.0,1943.6,,,,,,0.0,,50.0,,,,,,50.0,0.0,0.0,1.13,1.13,7553.0,170697.8,0.17,1.13,,1.0,100.0,0.0113
2020-06-10,86.0,1917.8,0.01,0.13,0.0,0.0,0.0,1917.8,86.0,86.0,1917.8,,,,,,,,,,,,,,,0.0,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113
2020-06-11,86.0,1892.0,0.01,0.13,0.0,0.0,0.0,1892.0,86.0,86.0,1892.0,,,,,,,,,,,,,,,0.0,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113
2020-06-12,86.0,1892.0,0.01,0.12,0.0,0.0,0.0,1892.0,86.0,86.0,1892.0,,,,,,,,,,,,,,,0.0,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113
2020-06-15,86.0,1909.2,0.01,0.13,0.0,0.0,0.0,1909.2,86.0,86.0,1909.2,,,,,,,,,,,,,,,0.0,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113
2020-06-16,86.0,2012.4,0.01,0.14,0.0,0.0,0.0,2012.4,86.0,86.0,2012.4,,,,,,,,,,,,,,,0.0,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113
2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,86.0,,,,,,86.0,0.0,0.0,0.0,0.0,7639.0,178752.6,0.18,0.0,,0.0,100.0,0.0
2020-06-18,400.0,9040.0,0.04,0.61,0.01,0.01,0.0,4520.0,200.0,200.0,4520.0,,,,200.0,,,,,,,,0.0,200.0,,0.0,,100.0,2.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2020-06-19,400.0,9160.0,0.04,0.59,0.01,0.01,0.0,4580.0,200.0,200.0,4580.0,,,,,,,,,,,,,,,0.0,,100.0,2.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2020-06-22,400.0,9200.0,0.04,0.59,0.01,0.01,0.0,4600.0,200.0,200.0,4600.0,,,,,,,,,,,,,,,0.0,,100.0,2.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2020-06-23,400.0,9320.0,0.04,0.66,0.01,0.01,0.0,4660.0,200.0,200.0,4660.0,,,,,,,,,,,,,,,0.0,,100.0,2.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2020-06-24,400.0,9120.0,0.04,0.65,0.01,0.01,0.0,4560.0,200.0,200.0,4560.0,,,,,,,,,,,,,,,0.0,,100.0,2.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2020-06-25,400.0,9000.0,0.04,0.69,0.01,0.01,0.0,4500.0,200.0,200.0,4500.0,,,,,,,,,,,,,,,0.0,,100.0,2.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2020-06-26,400.0,9000.0,0.04,0.67,0.01,0.01,0.0,4500.0,200.0,200.0,4500.0,,,,,,,,,,,,,,,0.0,,100.0,2.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,200.0,,,,,,200.0,0.0,0.0,0.0,0.0,7639.0,168058.0,0.17,0.0,,0.0,,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,170349.7,0.17,0.0,,0.0,,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,180280.4,0.17,0.0,,0.0,,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,183336.0,0.18,0.0,,0.0,,0.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,181044.3,0.18,0.0,,0.0,,0.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,184099.9,0.18,0.0,,0.0,,0.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,179516.5,0.18,0.0,,0.0,,0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,178752.6,0.18,0.0,,0.0,,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,176460.9,0.18,0.0,,0.0,,0.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174169.2,0.18,0.0,,0.0,,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,177988.7,0.17,0.0,,0.0,,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,177224.8,0.18,0.0,,0.0,,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174169.2,0.18,0.0,,0.0,,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,171877.5,0.18,0.0,,0.0,,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174169.2,0.17,0.0,,0.0,,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,175697.0,0.17,0.0,,0.0,,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,175697.0,0.17,0.0,,0.0,,0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,175697.0,0.17,0.0,,0.0,,0.0
