,ALAGR FP Equity_DX_SI_QTY,ALAGR FP Equity_DX_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAGR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAGR FP Equity_DX_SI_MV,ALAGR FP Equity_DX_DSS,ALAGR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SUPPLY_SI_QTY,ALAGR FP Equity_DX_BROKER_SI_QTY,ALAGR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_x,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAGR FP Equity_DX_BROKER_SI_MV_INC_x,ALAGR FP Equity_DX_BROKER_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_NEW,ALAGR FP Equity_DX_SUPPLY_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_QTY_INC,ALAGR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_y,ALAGR FP Equity_DX_BROKER_SI_MV_INC_y,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAGR FP Equity_DX_BROKER_SI_MV_ADD,ALAGR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_DEC,ALAGR FP Equity_DX_SUPPLY_SI_MV,ALAGR FP Equity_DX_BROKER_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_RMV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAGR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAGR FP Equity_DX_BROKER_SI_CON_RATIO,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAGR FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-03-14,534851.0,54822.23,0.56,0.34,0.24,0.05,0.0,27490.91,266647.0,268204.0,27331.32,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,27.96,0.5972,72.04,1.8659
2022-03-15,534851.0,52843.28,0.56,0.33,0.24,0.05,0.0,26498.56,266647.0,268204.0,26344.72,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,28.38,0.5935,71.62,1.8659
2022-03-16,534851.0,73007.16,0.56,0.33,0.24,0.06,0.0,36609.85,266647.0,268204.0,36397.32,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,24.61,0.6289,75.39,1.8659
2022-03-17,534851.0,56159.36,0.56,0.28,0.24,0.07,0.0,28161.42,266647.0,268204.0,27997.94,,,,,,,,,,,,,,,0.04,,,100.0,93.02,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,1.8659
2022-03-18,534851.0,59903.31,0.56,0.25,0.24,0.06,0.0,30038.85,266647.0,268204.0,29864.46,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,27.35,0.6026,72.65,1.8659
2022-03-21,534851.0,58298.76,0.56,0.25,0.24,0.06,0.0,29234.24,266647.0,268204.0,29064.52,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,28.28,0.5943,71.72,1.8659
2022-03-22,534851.0,59903.31,0.56,0.24,0.24,0.06,0.0,30038.85,266647.0,268204.0,29864.46,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,27.73,0.5992,72.27,1.8659
2022-03-23,536096.0,58970.56,0.56,0.24,0.24,0.06,0.0,29639.39,266647.0,269449.0,29331.17,,,,1245.0,,,,,,,,0.0,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,28.13,0.5924,71.64,1.8702
2022-03-24,536996.0,57727.07,0.56,0.24,0.24,0.06,0.0,29062.52,266647.0,270349.0,28664.55,,,0.0,,,,900.0,,,0.0,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,28.13,0.5899,71.47,1.8734
2022-03-25,536096.0,58166.42,0.56,0.25,0.24,0.06,0.0,29235.22,266647.0,269449.0,28931.2,,,,,,,,,,,,,,900.0,0.03,0.0,,100.0,93.02,0.0,0.0,0.0,100.0,27.85,0.5948,71.92,1.8702
2022-03-28,536096.0,65135.66,0.56,0.25,0.24,0.06,0.0,32738.05,267892.0,269449.0,32548.88,,1245.0,,,,,,,,,1245.0,,,,0.03,,,100.0,93.05,0.0,0.0,0.0,100.0,26.79,0.6045,72.99,1.8621
2022-03-29,536096.0,75053.44,0.56,0.24,0.24,0.07,0.0,37722.86,267892.0,269449.0,37504.88,,,,,,,,,,,,,,,0.03,,,100.0,93.05,0.0,0.0,0.0,100.0,26.49,0.6073,73.29,1.8621
2022-03-30,534851.0,68728.35,0.56,0.23,0.24,0.07,0.0,34464.21,266647.0,268204.0,34264.14,,,,,,0.0,,1245.0,,,,,,1245.0,0.04,0.0,,100.0,93.02,0.0,0.0,0.0,100.0,28.86,0.5893,71.14,1.8659
2022-03-31,534851.0,66054.1,0.56,0.23,0.24,0.07,0.0,33123.19,266647.0,268204.0,32930.9,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,28.41,0.5933,71.59,1.8659
2022-04-01,534851.0,64182.12,0.56,0.23,0.24,0.07,0.0,32184.48,266647.0,268204.0,31997.64,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,28.29,0.5942,71.71,1.8659
2022-04-04,534851.0,66428.49,0.56,0.23,0.24,0.07,0.0,33310.94,266647.0,268204.0,33117.56,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,27.67,0.5997,72.33,1.8659
2022-04-05,534851.0,63112.42,0.56,0.23,0.24,0.07,0.0,31648.07,266647.0,268204.0,31464.35,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,28.52,0.5923,71.48,1.8659
2022-04-06,534851.0,66321.52,0.56,0.23,0.24,0.06,0.0,33257.3,266647.0,268204.0,33064.23,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,27.5,0.6012,72.5,1.8659
2022-04-07,534851.0,63861.21,0.56,0.23,0.24,0.07,0.0,32023.56,266647.0,268204.0,31837.65,,,,,,,,,,,,,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,28.39,0.5934,71.61,1.8659
2022-04-08,535617.0,64488.29,0.56,0.25,0.24,0.07,0.0,32383.99,266647.0,268970.0,32104.3,,,,766.0,,,,,,,,0.0,,,0.03,,,100.0,93.02,0.0,0.0,0.0,100.0,27.89,0.5957,71.97,1.8686
2022-04-11,536624.0,64931.5,0.56,0.27,0.24,0.06,0.0,32667.22,268420.0,269977.0,32478.82,,1773.0,0.0,,,,1007.0,,,0.0,1773.0,,,,0.03,,,100.0,93.07,0.0,0.0,0.0,100.0,27.87,0.5933,71.81,1.8606
2022-04-12,536624.0,65790.1,0.56,0.29,0.24,0.07,0.0,33099.18,268420.0,269977.0,32908.29,,,,,,,,,,,,,,,0.03,,,100.0,93.07,0.0,0.0,0.0,100.0,27.78,0.594,71.89,1.8606
2022-04-13,547458.0,66680.38,0.57,0.3,0.25,0.07,0.0,33496.34,273454.0,275011.0,33306.7,,5034.0,0.0,,,,5800.0,,,0.0,5034.0,,,766.0,0.03,0.0,,100.0,93.18,0.0,0.0,0.0,100.0,29.55,0.581,70.27,1.8656
2022-04-14,547458.0,63943.09,0.57,0.31,0.25,0.07,0.0,32121.28,273454.0,275011.0,31939.43,,,,,,,,,,,,,,,0.03,,,100.0,93.18,0.0,0.0,0.0,100.0,29.91,0.5781,69.9,1.8656
2022-04-15,547458.0,63943.09,0.57,0.31,0.25,0.07,0.0,32121.28,273454.0,275011.0,31939.43,,,,,,,,,,,,,,,0.03,,,100.0,93.18,0.0,0.0,0.0,100.0,29.48,0.5816,70.33,1.8656
2022-04-18,547458.0,63943.09,0.57,0.31,0.25,0.07,0.0,32121.28,273454.0,275011.0,31939.43,,,,,,,,,,,,,,,0.03,,,100.0,93.18,0.0,0.0,0.0,100.0,29.48,0.5816,70.33,1.8656
2022-04-19,547458.0,63505.13,0.57,0.31,0.25,0.06,0.0,31901.28,273454.0,275011.0,31720.66,,,,,,,,,,,,,,,0.03,,,100.0,93.18,0.0,0.0,0.0,100.0,29.55,0.581,70.26,1.8656
2022-04-20,636458.0,73574.54,0.67,0.37,0.29,0.07,0.0,36935.47,317954.0,319511.0,36755.48,,44500.0,0.01,,,,44500.0,,,0.01,44500.0,,,,0.04,,,100.0,94.08,0.0,0.0,0.0,100.0,39.38,0.5206,60.46,1.8833
2022-04-21,636458.0,75865.79,0.67,0.38,0.29,0.07,0.0,38085.71,317954.0,319511.0,37900.12,,,,,,,,,,,,,,,0.04,,,100.0,94.08,0.0,0.0,0.0,100.0,38.97,0.5224,60.87,1.8833
2022-04-22,561558.0,64129.92,0.59,0.34,0.25,0.06,0.0,27934.58,317954.0,244611.0,36310.35,,,,,,,,,,,,,,74900.0,0.04,0.01,,100.0,94.08,0.0,0.0,0.0,100.0,31.52,0.5657,68.29,1.6616
2022-04-25,475058.0,51591.3,0.5,0.3,0.21,0.05,0.0,25934.87,237254.0,238811.0,25765.78,,,,,,0.01,,80700.0,,,,,,5800.0,0.03,0.0,,100.0,92.23,0.0,0.0,0.0,100.0,19.12,0.6873,80.67,1.8467
2022-04-26,527058.0,56606.03,0.55,0.34,0.24,0.06,0.0,28440.7,263254.0,264811.0,28273.48,,26000.0,0.0,,,,26000.0,,,0.0,26000.0,,,,0.03,,,100.0,92.94,0.0,0.0,0.0,100.0,26.86,0.6043,72.95,1.8607
2022-04-27,527058.0,54814.03,0.55,0.36,0.24,0.06,0.0,27540.34,263254.0,264811.0,27378.42,,,,,,,,,,,,,,,0.03,,,100.0,92.94,0.0,0.0,0.0,100.0,27.07,0.6024,72.74,1.8607
2022-04-28,598351.0,59835.1,0.63,0.42,0.27,0.06,0.0,33610.4,334547.0,336104.0,33454.7,,71293.0,0.01,,,,71293.0,,,0.01,71293.0,,,,0.03,,,100.0,94.36,0.0,0.0,0.0,100.0,23.77,0.4774,63.65,1.6876
2022-04-29,604551.0,56525.52,0.63,0.43,0.27,0.06,0.0,32005.42,334547.0,342304.0,31280.14,,,0.0,,,,6200.0,,,0.0,,,,,0.04,,,100.0,94.36,0.0,0.0,0.0,100.0,24.9,0.4748,63.12,1.7051
2022-05-02,604551.0,57130.07,0.63,0.55,0.27,0.06,0.0,32347.73,334547.0,342304.0,31614.69,,,,,,,,,,,,,,,0.03,,,100.0,94.36,0.0,0.0,0.0,100.0,24.39,0.4853,64.26,1.7051
2022-05-03,610751.0,57593.82,0.64,0.69,0.28,0.06,0.0,32279.27,340747.0,342304.0,32132.44,,6200.0,,,,,,,,,6200.0,,,,0.03,,,100.0,94.46,0.0,0.0,0.0,100.0,25.13,0.4744,63.02,1.693
2022-05-04,610751.0,56921.99,0.64,0.73,0.28,0.06,0.0,31902.73,340747.0,342304.0,31757.62,,,,,,,,,,,,,,,0.03,,,100.0,94.46,0.0,0.0,0.0,100.0,25.21,0.4734,62.91,1.693
2022-05-05,610751.0,56250.17,0.64,0.78,0.28,0.06,0.0,31526.2,340747.0,342304.0,31382.8,,,,,,,,,,,,,,,0.03,,,100.0,94.46,0.0,0.0,0.0,100.0,25.21,0.4733,62.9,1.693
2022-05-06,610751.0,54051.46,0.64,0.8,0.28,0.06,0.0,30293.9,340747.0,342304.0,30156.11,,,,,,,,,,,,,,,0.03,,,100.0,94.46,0.0,0.0,0.0,100.0,25.44,0.471,62.61,1.693
2022-05-09,609194.0,54218.27,0.64,0.83,0.27,0.05,0.0,30326.48,340747.0,340747.0,30326.48,,,,,,,,,,,,,,1557.0,0.03,0.0,,100.0,94.46,0.0,0.0,0.0,100.0,25.14,0.4743,63.02,1.6887
2022-05-10,755094.0,66372.76,0.79,1.02,0.34,0.07,0.0,33186.38,377547.0,377547.0,33186.38,,36800.0,0.01,,,,109100.0,,,0.01,36800.0,,,72300.0,0.03,0.01,,100.0,94.97,0.0,0.0,0.0,100.0,49.37,0.5001,50.63,1.8994
2022-05-11,601694.0,51143.99,0.63,0.82,0.27,0.05,0.0,25572.0,300847.0,300847.0,25572.0,,,,,,0.01,,76700.0,,,,,,76700.0,0.03,0.01,,100.0,93.77,0.0,0.0,0.0,100.0,36.65,0.5356,63.35,1.8753
2022-05-12,679694.0,57570.08,0.71,1.09,0.31,0.06,0.0,32088.34,300847.0,378847.0,25481.74,,,0.01,,,,78000.0,,,0.01,,,,,0.03,,,100.0,93.77,0.0,0.0,0.0,100.0,43.48,0.5085,56.52,2.1184
2022-05-13,679694.0,58589.62,0.71,1.43,0.31,0.06,0.0,32656.61,300847.0,378847.0,25933.01,,,,,,,,,,,,,,,0.03,,,100.0,93.77,0.0,0.0,0.0,100.0,43.21,0.5092,56.79,2.1184
2022-05-16,679694.0,62599.82,0.71,1.69,0.31,0.06,0.0,34891.81,300847.0,378847.0,27708.01,,,,,,,,,,,,,,,0.03,,,100.0,93.77,0.0,0.0,0.0,100.0,42.66,0.5108,57.34,2.1184
2022-05-17,757694.0,82588.65,0.79,1.99,0.34,0.07,0.0,41294.32,378847.0,378847.0,41294.32,,78000.0,,,,,,,,,78000.0,,,,0.03,,,100.0,94.99,0.0,0.0,0.0,100.0,47.2,0.5016,52.8,1.8997
2022-05-18,757694.0,88044.04,0.79,1.83,0.34,0.08,0.0,44022.02,378847.0,378847.0,44022.02,,,,,,,,,,,,,,,0.04,,,100.0,94.99,0.0,0.0,0.0,100.0,48.57,0.5004,51.43,1.8997
2022-05-19,757694.0,79709.41,0.79,1.74,0.34,0.09,0.0,39854.7,378847.0,378847.0,39854.7,,,,,,,,,,,,,,,0.04,,,100.0,94.99,0.0,0.0,0.0,100.0,49.4,0.5001,50.6,1.8997
2022-05-20,768494.0,96676.55,0.8,1.68,0.35,0.09,0.0,49017.59,378847.0,389647.0,47658.95,,,0.0,,,,10800.0,,,0.0,,,,,0.04,,,100.0,94.99,0.0,0.0,0.0,100.0,47.84,0.5009,52.16,1.9268
2022-05-23,779294.0,88060.22,0.82,1.45,0.35,0.1,0.0,44030.11,389647.0,389647.0,44030.11,,10800.0,,,,,,,,,10800.0,,,,0.05,,,100.0,95.12,0.0,0.0,0.0,100.0,47.91,0.5009,52.09,1.9024
2022-05-24,810956.0,86772.29,0.85,1.42,0.37,0.09,0.0,45080.06,421309.0,421309.0,45080.06,,31662.0,,31662.0,,,,,,,31662.0,0.0,,,0.05,,,100.0,95.47,0.0,0.0,0.0,100.0,46.41,0.4594,49.21,1.8376
2022-05-25,811856.0,91577.36,0.85,1.4,0.37,0.09,0.0,47625.18,422209.0,422209.0,47625.18,,900.0,0.0,,,,900.0,,,0.0,900.0,,,,0.05,,,100.0,95.48,0.0,0.0,0.0,100.0,47.9,0.4628,48.14,1.8359
2022-05-26,721138.0,82930.87,0.76,1.26,0.33,0.08,0.0,38121.46,422209.0,331491.0,48554.04,,,,,,,,,,,,,,90718.0,0.05,0.01,,100.0,95.48,0.0,0.0,0.0,100.0,40.76,0.4678,54.74,1.6308
2022-05-27,720538.0,80412.04,0.75,1.26,0.33,0.08,0.0,36927.44,422209.0,330891.0,47118.52,,,,,,,,,,,,,,600.0,0.05,0.0,,100.0,95.48,0.0,0.0,0.0,100.0,40.3,0.4692,55.2,1.6294
2022-05-30,608220.0,75662.57,0.64,1.06,0.27,0.07,0.0,39819.32,320091.0,320091.0,39819.32,,,,,,0.01,,102118.0,,,,,,10800.0,0.04,0.0,,100.0,94.12,0.0,0.0,0.0,100.0,34.47,0.486,60.37,1.7884
2022-05-31,607920.0,76476.34,0.64,1.05,0.27,0.08,0.0,40229.71,319791.0,319791.0,40229.71,,,,,,0.0,,300.0,,,,,,300.0,0.04,0.0,,100.0,94.11,0.0,0.0,0.0,100.0,33.36,0.4915,61.44,1.7891
2022-06-01,607920.0,75017.33,0.64,1.01,0.27,0.08,0.0,39462.21,319791.0,319791.0,39462.21,,,,,,,,,,,,,,,0.04,,,100.0,94.11,0.0,0.0,0.0,100.0,33.01,0.4928,61.73,1.7891
2022-06-02,529920.0,66134.02,0.55,0.89,0.24,0.07,0.0,30175.52,319791.0,241791.0,39909.92,,,,,,,,,,,,,,78000.0,0.04,0.01,,100.0,94.11,0.0,0.0,0.0,100.0,38.24,0.4611,55.79,1.5595
2022-06-03,529920.0,64862.21,0.55,0.91,0.24,0.07,0.0,29595.22,319791.0,241791.0,39142.42,,,,,,,,,,,,,,,0.04,,,100.0,94.11,0.0,0.0,0.0,100.0,37.91,0.4615,56.05,1.5595
2022-06-06,404060.0,49376.13,0.42,0.69,0.18,0.05,0.0,23698.37,241791.0,193931.0,29546.86,,,,,,0.01,,78000.0,,,,,,47860.0,0.03,0.01,,100.0,92.36,0.0,0.0,0.0,100.0,38.15,0.4434,54.01,1.5434
2022-06-07,356200.0,44881.2,0.37,0.63,0.16,0.04,0.0,24435.31,193931.0,193931.0,24435.31,,,,,,0.01,,47860.0,,,,,,,0.02,,,100.0,90.65,0.0,0.0,0.0,100.0,30.18,0.4707,60.97,1.665
2022-06-08,356200.0,42886.48,0.37,0.63,0.16,0.04,0.0,23349.29,193931.0,193931.0,23349.29,,,,,,,,,,,,,,,0.02,,,100.0,90.65,0.0,0.0,0.0,100.0,29.39,0.4746,61.67,1.665
2022-06-09,356200.0,41746.64,0.37,0.62,0.16,0.04,0.0,22728.71,193931.0,193931.0,22728.71,,,,,,,,,,,,,,,0.02,,,100.0,90.65,0.0,0.0,0.0,100.0,29.57,0.4737,61.5,1.665
2022-06-10,356200.0,40321.84,0.37,0.62,0.16,0.04,0.0,21952.99,193931.0,193931.0,21952.99,,,,,,,,,,,,,,,0.02,,,100.0,90.65,0.0,0.0,0.0,100.0,29.53,0.4748,61.63,1.665
2022-06-13,596200.0,62720.24,0.62,1.05,0.27,0.07,0.0,20401.54,433931.0,193931.0,45649.54,,240000.0,,,,,,,,,240000.0,,,,0.05,,,100.0,95.59,0.0,0.0,0.0,100.0,36.42,0.3322,40.78,1.3134
2022-06-14,602548.0,63749.58,0.63,1.04,0.27,0.06,0.0,20517.9,440279.0,193931.0,46581.52,,6348.0,,,,,,,,,6348.0,,,,0.05,,,100.0,95.65,0.0,0.0,0.0,100.0,36.19,0.332,40.86,1.3091
2022-06-15,602548.0,61339.39,0.63,1.03,0.27,0.06,0.0,19742.18,440279.0,193931.0,44820.4,,,,,,,,,,,,,,,0.05,,,100.0,95.65,0.0,0.0,0.0,100.0,36.33,0.3333,41.02,1.3091
2022-06-16,602548.0,60375.31,0.63,1.04,0.27,0.06,0.0,19431.89,440279.0,193931.0,44115.96,,,,,,,,,,,,,,,0.05,,,100.0,95.65,0.0,0.0,0.0,100.0,35.99,0.3346,41.5,1.3091
2022-06-17,602548.0,54229.32,0.63,1.05,0.27,0.06,0.0,17453.79,440279.0,193931.0,39625.11,,,,,,,,,,,,,,,0.05,,,100.0,95.65,0.0,0.0,0.0,100.0,36.19,0.3376,41.94,1.3091
2022-06-20,602548.0,65677.73,0.63,1.04,0.27,0.06,0.0,21138.48,440279.0,193931.0,47990.41,,,,,,,,,,,,,,,0.04,,,100.0,95.65,0.0,0.0,0.0,100.0,35.55,0.3268,40.14,1.3091
2022-06-21,602548.0,61821.42,0.63,1.05,0.27,0.07,0.0,19897.32,440279.0,193931.0,45172.63,,,,,,,,,,,,,,,0.05,,,100.0,95.65,0.0,0.0,0.0,100.0,36.4,0.3338,41.1,1.3091
2022-06-22,602548.0,63749.58,0.63,1.06,0.27,0.06,0.0,20517.9,440279.0,193931.0,46581.52,,,,,,,,,,,,,,,0.05,,,100.0,95.65,0.0,0.0,0.0,100.0,36.11,0.3313,40.77,1.3091
2022-06-23,505548.0,49543.7,0.53,0.89,0.23,0.05,0.0,19005.24,343279.0,193931.0,33641.34,,,,,,0.01,,97000.0,,,,,,,0.04,,,100.0,94.49,0.0,0.0,0.0,100.0,29.77,0.3235,43.5,1.3916
2022-06-24,505548.0,50150.36,0.53,0.9,0.23,0.05,0.0,19237.96,343279.0,193931.0,34053.28,,,,,,,,,,,,,,,0.04,,,100.0,94.49,0.0,0.0,0.0,100.0,30.34,0.3222,42.74,1.3916
2022-06-27,287348.0,28275.04,0.3,0.51,0.13,0.03,0.0,8347.37,234179.0,84831.0,23043.21,,,,,,0.01,,109100.0,,,,,,109100.0,0.02,0.01,,100.0,92.13,0.0,0.0,0.0,100.0,36.91,0.4194,52.05,1.1305
2022-06-28,287348.0,29309.5,0.3,0.52,0.13,0.03,0.0,8652.76,234179.0,84831.0,23886.26,,,,,,,,,,,,,,,0.02,,,100.0,92.13,0.0,0.0,0.0,100.0,37.43,0.4186,51.63,1.1305
2022-06-29,287348.0,29252.03,0.3,0.57,0.13,0.03,0.0,8635.8,234179.0,84831.0,23839.42,,,,,,,,,,,,,,,0.02,,,100.0,92.13,0.0,0.0,0.0,100.0,37.24,0.4164,51.47,1.1305
2022-06-30,287348.0,29137.09,0.3,0.62,0.13,0.03,0.0,8601.86,234179.0,84831.0,23745.75,,,,,,,,,,,,,,,0.02,,,100.0,92.13,0.0,0.0,0.0,100.0,37.2,0.4166,51.54,1.1305
2022-07-01,287348.0,27355.53,0.3,0.67,0.13,0.03,0.0,8075.91,234179.0,84831.0,22293.84,,,,,,,,,,,,,,,0.02,,,100.0,92.13,0.0,0.0,0.0,100.0,36.49,0.418,52.14,1.1305
2022-07-04,287348.0,27585.41,0.3,0.88,0.13,0.03,0.0,8143.78,234179.0,84831.0,22481.18,,,,,,,,,,,,,,,0.02,,,100.0,92.13,0.0,0.0,0.0,100.0,36.83,0.4222,52.45,1.1305
2022-07-05,287348.0,26493.49,0.3,1.1,0.13,0.03,0.0,7821.42,234179.0,84831.0,21591.3,,,,,,,,,,,,,,,0.02,,,100.0,92.13,0.0,0.0,0.0,100.0,36.32,0.4227,52.82,1.1305
2022-07-06,274638.0,25761.04,0.29,1.09,0.12,0.03,0.0,7360.39,221469.0,78469.0,20773.79,,,,,,0.0,,12710.0,,,,,,6362.0,0.02,0.0,,100.0,91.72,0.0,0.0,0.0,100.0,38.92,0.4292,51.89,1.1374
2022-07-07,274638.0,26063.15,0.29,1.06,0.12,0.03,0.0,7446.71,221469.0,78469.0,21017.41,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.86,0.4293,51.95,1.1374
2022-07-08,274638.0,25815.97,0.29,1.11,0.12,0.03,0.0,7376.09,221469.0,78469.0,20818.09,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.61,0.4297,52.16,1.1374
2022-07-11,274638.0,25815.97,0.29,1.11,0.12,0.03,0.0,7376.09,221469.0,78469.0,20818.09,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.72,0.4295,52.07,1.1374
2022-07-12,274638.0,25898.36,0.29,1.33,0.12,0.03,0.0,7399.63,221469.0,78469.0,20884.53,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.76,0.4295,52.04,1.1374
2022-07-13,274638.0,25898.36,0.29,1.5,0.12,0.03,0.0,7399.63,221469.0,78469.0,20884.53,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.72,0.4295,52.07,1.1374
2022-07-14,274638.0,25184.3,0.29,1.53,0.12,0.03,0.0,7195.61,221469.0,78469.0,20308.71,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.39,0.43,52.35,1.1374
2022-07-15,274638.0,24827.28,0.29,1.54,0.12,0.03,0.0,7093.6,221469.0,78469.0,20020.8,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.55,0.4298,52.21,1.1374
2022-07-18,274638.0,26530.03,0.29,1.61,0.12,0.03,0.0,7580.11,221469.0,78469.0,21393.91,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,39.52,0.4285,51.39,1.1374
2022-07-19,274638.0,26255.39,0.29,1.65,0.12,0.03,0.0,7501.64,221469.0,78469.0,21172.44,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.6,0.4297,52.17,1.1374
2022-07-20,274638.0,26282.86,0.29,1.69,0.12,0.03,0.0,7509.48,221469.0,78469.0,21194.58,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.73,0.4295,52.06,1.1374
2022-07-21,274638.0,26584.96,0.29,1.83,0.12,0.03,0.0,7595.8,221469.0,78469.0,21438.2,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,38.86,0.4293,51.95,1.1374
2022-07-22,274638.0,32407.28,0.29,1.94,0.12,0.03,0.0,9259.34,221469.0,78469.0,26133.34,,,,,,,,,,,,,,,0.02,,,100.0,91.72,0.0,0.0,0.0,100.0,41.21,0.4272,49.95,1.1374
2022-07-25,274638.0,33395.98,0.29,0.9,0.12,0.03,0.0,9541.83,221469.0,78469.0,26930.63,,,,,,,,,,,,,,,0.03,,,100.0,91.72,0.0,0.0,0.0,100.0,39.08,0.429,51.76,1.1374
2022-07-26,274638.0,35648.01,0.29,0.87,0.12,0.03,0.0,10185.28,221469.0,78469.0,28746.68,,,,,,,,,,,,,,,0.03,,,100.0,91.72,0.0,0.0,0.0,100.0,39.51,0.4285,51.4,1.1374
2022-07-27,274638.0,34329.75,0.29,0.81,0.12,0.04,0.0,9808.63,221469.0,78469.0,27683.63,,,,,,,,,,,,,,,0.03,,,100.0,91.72,0.0,0.0,0.0,100.0,38.28,0.4302,52.44,1.1374
2022-07-28,249338.0,30967.78,0.26,0.73,0.11,0.03,0.0,6603.59,196169.0,53169.0,24364.19,,,,,,0.0,,25300.0,,,,,,25300.0,0.02,0.0,,100.0,90.75,0.0,0.0,0.0,100.0,42.57,0.511,57.43,1.1534
2022-07-29,249338.0,29421.88,0.26,0.72,0.11,0.03,0.0,6273.94,196169.0,53169.0,23147.94,,,,,,,,,,,,,,,0.02,,,100.0,90.75,0.0,0.0,0.0,100.0,42.03,0.5127,57.97,1.1534
2022-08-01,249338.0,30618.71,0.26,0.74,0.11,0.03,0.0,6529.15,196169.0,53169.0,24089.55,,,,,,,,,,,,,,,0.02,,,100.0,90.75,0.0,0.0,0.0,100.0,43.14,0.5094,56.86,1.1534
2022-08-02,249338.0,30618.71,0.26,0.76,0.11,0.03,0.0,6529.15,196169.0,53169.0,24089.55,,,,,,,,,,,,,,,0.02,,,100.0,90.75,0.0,0.0,0.0,100.0,42.65,0.5108,57.35,1.1534
2022-08-03,249338.0,29471.75,0.26,0.75,0.11,0.03,0.0,6284.58,196169.0,53169.0,23187.18,,,,,,,,,,,,,,,0.02,,,100.0,90.75,0.0,0.0,0.0,100.0,42.19,0.5122,57.81,1.1534
2022-08-04,249338.0,28624.0,0.27,0.74,0.11,0.03,0.0,6103.8,196169.0,53169.0,22520.2,,,,,,,,,,,,,,,0.02,,,100.0,90.75,0.0,0.0,0.0,100.0,42.29,0.5119,57.71,1.1534
