,BVI FP Equity_DX_SI_QTY,BVI FP Equity_DX_SHORT_INTEREST_VALUE,BVI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BVI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BVI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BVI FP Equity_DX_SI_MV,BVI FP Equity_DX_DSS,BVI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BVI FP Equity_DX_SUPPLY_SI_QTY,BVI FP Equity_DX_BROKER_SI_QTY,BVI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BVI FP Equity_DX_BROKER_SI_MV_NEW_x,BVI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BVI FP Equity_DX_SUPPLY_SI_QTY_INC_x,BVI FP Equity_DX_BROKER_SI_MV_INC_x,BVI FP Equity_DX_SUPPLY_SI_MV_NEW,BVI FP Equity_DX_BROKER_SI_QTY_ADD,BVI FP Equity_DX_BROKER_SI_QTY_NEW,BVI FP Equity_DX_SUPPLY_SI_MV_DEC,BVI FP Equity_DX_BROKER_SI_QTY_INC,BVI FP Equity_DX_SUPPLY_SI_QTY_DEC,BVI FP Equity_DX_BROKER_SI_MV_NEW_y,BVI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BVI FP Equity_DX_BROKER_SI_MV_INC_y,BVI FP Equity_DX_SUPPLY_SI_QTY_INC_y,BVI FP Equity_DX_BROKER_SI_MV_ADD,BVI FP Equity_DX_SUPPLY_SI_QTY_ADD,BVI FP Equity_DX_BROKER_SI_QTY_DEC,BVI FP Equity_DX_SUPPLY_SI_MV,BVI FP Equity_DX_BROKER_SI_MV_DEC,BVI FP Equity_DX_SUPPLY_SI_MV_RMV,BVI FP Equity_DX_BROKER_SI_MV_RMV,BVI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BVI FP Equity_DX_UTILIZATION_QUANTITY,BVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BVI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BVI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BVI FP Equity_DX_ACTIVE_UTILIZATION_MV,BVI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BVI FP Equity_DX_BROKER_SI_CON_RATIO,BVI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BVI FP Equity_DX_DEMAND_SUPPLY_RATIO,BVI FP Equity_PX_LAST
2011-10-14,1232040.0,58872590.15,2.4,5.39,1.13,67.54,1.0,52633636.17,942666.0,1101476.0,45044957.2,,,,,,,,0.09,,1699.0,,,,,,,18883.0,50.94,0.85,,,6.95,6.95,12624432.0,603253961.77,,684.0,6.93,16.34,0.1636,29.85,0.0908,54.77
2011-10-17,1232116.0,58510731.27,2.4,5.52,1.13,68.39,1.0,50494566.01,819968.0,1063312.0,38938644.82,,,,6.57,,,,8.42,112525.0,162372.0,,,6.57,,,39674.0,150689.0,45.02,7.99,,,6.06,6.06,12712131.0,603673745.7,,697.34,6.06,16.83,0.1785,33.74,0.0911,54.43
2011-10-18,1203166.0,57461364.97,2.35,5.34,1.1,66.5,1.0,49846468.28,812458.0,1043720.0,38801749.44,,,1000.0,0.22,,,,0.71,3924.0,12434.0,,,0.22,1000.0,,3924.0,23516.0,44.24,1.58,,,6.0,6.0,12717608.0,607373475.38,,693.05,6.0,16.98,0.1844,34.52,0.0889,54.74
2011-10-19,1071214.0,50140834.84,2.09,4.84,0.98,59.42,0.0,44506524.08,775975.0,950842.0,36321439.34,,,,0.17,,,,2.12,3012.0,39495.0,,,0.17,,,3012.0,95890.0,42.41,5.07,,,5.73,5.73,12756175.0,597084489.11,,696.08,5.74,18.31,0.2004,36.76,0.0792,53.65
2011-10-20,1091569.0,50426955.92,2.13,5.0,1.0,59.78,0.0,44965482.04,788750.0,973347.0,36437697.92,,,,1.18,,,,0.47,25696.0,5996.0,,,1.18,,,18771.0,3191.0,42.32,0.41,,,5.84,5.84,12719522.0,587600761.15,,681.66,5.84,19.19,0.1967,35.81,0.0808,52.95
2011-10-21,1101339.0,52752003.35,2.15,5.05,1.01,59.69,1.0,47089398.7,792344.0,983117.0,37951741.78,,,4822.0,0.59,,,,0.06,9822.0,1228.0,,,0.59,4822.0,,,52.0,41.85,0.08,,,5.89,5.89,12666038.0,606678669.31,,672.6,5.86,18.92,0.1926,35.33,0.0818,54.9
2011-10-24,1066221.0,51795502.77,2.08,4.9,0.98,59.23,0.0,46052445.82,729717.0,947999.0,35448616.09,,,,0.08,,,,2.85,510.0,63137.0,,,0.08,,,510.0,35628.0,40.06,1.47,,,5.42,5.42,12737919.0,618790024.62,,697.27,5.43,19.88,0.2007,36.63,0.0792,55.68
2011-10-25,1057367.0,51337712.7,2.06,4.99,0.97,59.78,0.0,45597750.07,760290.0,939145.0,36913909.35,,,30573.0,1.22,,,,,17973.0,,,,1.22,30573.0,,,26827.0,42.33,1.25,,,5.64,5.64,12710804.0,617140126.31,,707.15,5.65,21.96,0.2081,36.76,0.0785,55.65
2011-10-26,1167077.0,56918954.29,2.28,5.62,1.07,66.1,1.0,47849636.82,864863.0,981118.0,42179819.81,,,110662.0,2.6,,,,0.81,44729.0,14554.0,,,2.6,110662.0,,8465.0,2756.0,48.13,0.17,,,6.38,6.38,12696265.0,619203469.16,,706.46,6.38,24.83,0.2058,34.7,0.0861,55.9
2011-10-27,1251010.0,62769655.24,2.44,6.14,1.14,70.54,1.0,53439128.45,873097.0,1065051.0,43807801.44,,,17894.0,1.65,,62342.0,,0.53,31251.0,10260.0,,,1.65,17894.0,3.46,600.0,9660.0,48.4,0.53,,,6.4,6.4,12776941.0,641085348.26,,712.06,6.37,23.48,0.1832,32.0,0.0916,57.51
2011-10-28,1238790.0,62275401.94,2.42,6.53,1.13,72.1,1.0,54873427.07,863178.0,1091549.0,43392953.53,,,26695.0,1.71,,,,1.84,27894.0,36614.0,,,1.71,26695.0,,,1396.0,49.65,0.0,,,6.32,6.32,12790042.0,642970161.53,,735.13,6.33,23.14,0.1776,31.07,0.0907,57.62
2011-10-31,1204974.0,59103624.13,2.35,6.7,1.1,71.13,1.0,52927480.96,871503.0,1079058.0,42746968.6,,,29650.0,2.48,,,,1.19,34356.0,21325.0,,,2.48,29650.0,,,46847.0,50.56,2.67,,,6.38,6.38,12796626.0,627670782.25,,739.01,6.4,23.43,0.1859,31.49,0.0882,56.22
2011-11-01,1265638.0,60997041.34,2.47,7.31,1.16,73.03,1.0,53956229.7,909874.0,1119547.0,43851102.76,,,21275.0,1.62,,,,,42884.0,,,,1.62,21275.0,,17096.0,2395.0,51.39,0.53,,,6.65,6.65,12764642.0,615188067.84,,718.37,6.68,22.61,0.1796,30.26,0.0926,55.24
2011-11-02,1281460.0,61245287.38,2.5,7.49,1.17,72.36,1.0,53857484.38,905963.0,1126882.0,43299021.66,,,13996.0,0.0,,,,2.28,12037.0,31236.0,,,0.0,13996.0,,13329.0,4702.0,49.96,0.39,,,6.57,6.57,12885371.0,615835258.16,,710.16,6.57,22.28,0.1773,30.13,0.0929,54.78
2011-11-03,1322865.0,63997450.2,2.58,7.92,1.21,73.99,1.0,55059727.2,939443.0,1138117.0,45448293.37,,,,0.17,,5882.0,,1.62,7118.0,26520.0,,,0.17,,0.32,60000.0,1765.0,51.53,0.2,,,6.81,6.81,12856462.0,621968822.65,,705.51,6.81,21.38,0.1638,28.69,0.0959,55.45
2011-11-04,1300070.0,60955092.31,2.54,8.03,1.19,72.84,1.0,52982173.55,898263.0,1130021.0,42115966.13,,,3585.0,1.24,,,,2.66,25585.0,45716.0,,,1.24,3585.0,,951.0,33681.0,48.97,1.62,,,7.18,7.18,11607867.0,544246544.02,,638.03,7.13,20.43,0.1646,29.07,0.104,53.74
2011-11-07,1265952.0,59322300.71,2.47,7.75,1.16,69.72,1.0,52174442.19,875009.0,1113415.0,41002776.58,,,,0.95,,,,1.65,27380.0,28195.0,,,0.95,,,4941.0,43986.0,47.03,2.74,,,6.49,6.49,12612069.0,590999461.11,,678.25,6.48,19.25,0.1628,29.45,0.0939,53.71
2011-11-08,1288218.0,60916402.02,2.51,8.06,1.18,70.67,1.0,51571099.67,916714.0,1090590.0,43348966.21,,,33735.0,0.0,,2586.0,,,114.0,,,,0.0,33735.0,0.14,7970.0,25525.0,49.26,1.72,,,6.83,6.83,12505026.0,591329410.89,,671.68,6.83,18.92,0.1555,28.91,0.096,54.2
2011-11-09,1333724.0,61695186.88,2.6,8.32,1.22,73.52,1.0,52003198.69,985490.0,1124203.0,45586635.4,,,12561.0,2.7,,,,0.5,45560.0,15785.0,,,2.7,12561.0,,72000.0,11947.0,53.7,0.58,,,7.36,7.36,12401883.0,573684277.5,,673.82,7.38,18.53,0.1633,30.35,0.0996,53.02
2011-11-10,1351127.0,61816505.43,2.64,8.39,1.24,73.05,1.0,52774666.77,901629.0,1153499.0,41251158.46,,,303.0,2.0,,,,5.26,51125.0,87039.0,,,2.0,303.0,,2875.0,21829.0,47.71,1.24,,,7.34,7.34,11380362.0,520672156.9,,602.82,7.33,21.76,0.1715,29.73,0.11,52.44
2011-11-11,1321584.0,61802373.77,2.58,8.25,1.21,71.05,1.0,52445439.09,849587.0,1121495.0,39729970.49,,,5931.0,0.71,,,,3.14,17480.0,57973.0,,,0.71,5931.0,,,49484.0,44.97,2.77,,,6.95,6.95,11373322.0,531860477.48,,599.37,6.98,23.27,0.1788,30.73,0.1081,53.6
2011-11-14,1322877.0,61701257.4,2.58,8.72,1.21,72.01,1.0,52883920.26,844788.0,1133833.0,39402364.57,,,,1.79,,,,0.33,29240.0,6825.0,,,1.79,,,2026.0,16902.0,45.31,0.87,,,6.9,6.9,11392248.0,531354030.84,,611.11,6.9,23.58,0.1824,30.73,0.1081,53.46
2011-11-15,1317002.0,60818250.48,2.57,9.09,1.21,71.87,1.0,52135615.63,830422.0,1128982.0,38348319.29,,,600.0,0.07,,,,1.25,1974.0,22966.0,,,0.07,600.0,,8000.0,6825.0,44.41,0.19,,,6.75,6.75,11476866.0,529993812.52,,613.73,6.75,23.64,0.183,30.84,0.107,52.93
2011-11-16,1310388.0,60329898.68,2.56,9.33,1.2,70.88,1.0,51180470.85,844345.0,1111659.0,38873408.72,,,13923.0,0.04,,,,,8083.0,,,,0.04,13923.0,,,25406.0,44.73,1.38,,,6.86,6.86,11467892.0,527978554.76,,607.95,6.85,24.3,0.1863,31.36,0.1064,52.77
2011-11-17,1319932.0,60942039.99,2.58,9.22,1.21,71.31,1.0,52680089.83,831799.0,1140988.0,38404651.09,,,4339.0,1.7,,2900.0,,0.9,33214.0,16885.0,,,1.7,4339.0,0.15,,6785.0,43.95,0.37,,,6.78,6.78,11428692.0,527669459.41,,604.54,6.78,23.86,0.181,30.2,0.1077,52.92
2011-11-18,1348678.0,61433825.65,2.63,9.44,1.23,72.54,1.0,54275235.63,857410.0,1191523.0,39056006.29,,,8921.0,4.33,,8000.0,,1.24,84372.0,23623.0,,,4.33,8921.0,0.42,40313.0,41837.0,45.19,2.32,,,7.01,7.01,11380009.0,518372427.54,,601.49,6.99,19.89,0.1735,31.77,0.1102,52.21
2011-11-21,1358692.0,60977213.26,2.65,9.54,1.24,72.26,1.0,54681717.61,835597.0,1218416.0,37501049.88,,,2061.0,1.56,,,,1.26,32713.0,23874.0,,,1.56,2061.0,,,5820.0,43.53,0.6,,,6.83,6.83,11391635.0,511249169.59,,594.17,6.83,19.55,0.1702,30.94,0.1111,51.44
2011-11-22,1414421.0,63478294.53,2.76,9.79,1.29,74.32,1.0,56434121.58,875619.0,1257463.0,39297211.21,,,20054.0,1.73,,,,0.15,41845.0,291.0,,,1.73,20054.0,,20259.0,2798.0,45.01,0.36,,,7.17,7.17,11335173.0,508715191.75,,584.13,7.15,18.68,0.1604,29.55,0.1158,51.44
2011-11-23,1503060.0,66249904.05,2.93,10.3,1.38,78.86,1.0,57420550.42,885414.0,1302742.0,39026115.09,,,3724.0,2.36,,1000.0,,1.22,48724.0,23929.0,,,2.36,3724.0,0.05,30000.0,4445.0,45.54,0.08,,,7.25,7.25,11322784.0,499070797.99,,583.5,7.24,17.62,0.1508,27.76,0.1231,50.52
2011-11-24,1517968.0,67092410.61,2.96,10.6,1.39,79.04,1.0,58194390.42,889214.0,1316650.0,39302219.03,,,4821.0,1.48,,,,0.12,30881.0,2021.0,,,1.48,4821.0,,1000.0,16973.0,44.93,1.03,,,7.29,7.29,11312860.0,500015183.68,,572.92,7.27,16.55,0.1509,27.94,0.1244,50.66
2011-11-25,1567272.0,69955280.94,3.06,11.07,1.43,81.61,1.0,61034830.14,901538.0,1367419.0,40240203.4,,,56.0,3.02,,,,0.89,56034.0,17732.0,,,3.02,56.0,,30000.0,5265.0,45.76,0.42,,,7.4,7.4,11283484.0,503638993.84,,574.22,7.38,15.57,0.1497,27.77,0.1286,51.16
2011-11-28,1533085.0,70836942.11,2.99,10.91,1.4,80.48,1.0,64161265.47,908345.0,1388607.0,41970524.91,,,,2.64,,,,3.26,42320.0,64095.0,,,2.64,,,70902.0,21132.0,46.61,1.14,,,7.49,7.49,11216196.0,518249820.95,,577.28,7.47,16.67,0.1581,28.79,0.1264,52.96
2011-11-29,1716078.0,80265409.43,3.35,12.46,1.57,92.73,1.0,73507799.45,1124837.0,1571600.0,52611537.68,,,4519.0,11.81,,,,0.14,215019.0,3027.0,,,11.81,4519.0,,215000.0,32026.0,59.62,0.22,,,9.28,9.28,10999749.0,514486729.13,,584.3,9.26,25.62,0.1747,27.21,0.1415,53.61
2011-11-30,1709930.0,81947087.97,3.34,12.42,1.56,93.57,1.0,74364179.97,1089813.0,1551703.0,52228454.84,,,3749.0,0.73,,,,2.05,9389.0,38773.0,,,0.73,3749.0,,,29286.0,58.27,1.52,,,9.21,9.21,10748128.0,515095817.24,,577.48,9.17,25.97,0.1769,27.69,0.1444,54.93
2011-12-01,1723812.0,82807886.65,3.36,12.3,1.58,95.82,1.0,75111869.97,1099805.0,1563604.0,52832053.48,,,9992.0,0.86,,6503.0,,,5398.0,,,,0.86,9992.0,0.36,,,60.17,,,,9.27,9.27,10760785.0,516922880.57,,590.92,9.24,26.21,0.1752,27.13,0.1453,55.06
2011-12-02,1765163.0,84224479.03,3.44,12.44,1.62,98.25,1.0,76481695.69,1102650.0,1602891.0,52612773.89,,,3437.0,2.41,,,,0.15,40790.0,2656.0,,,2.41,3437.0,,2064.0,1503.0,60.54,0.09,,,9.05,9.05,11086087.0,528970923.37,,610.16,9.03,25.97,0.1698,26.27,0.1448,54.69
2011-12-05,1910770.0,90188522.78,3.73,13.46,1.75,105.67,1.0,82124197.99,1166429.0,1739916.0,55055557.94,,,101347.0,7.32,,,,2.54,137025.0,46096.0,,,7.32,101347.0,,8528.0,,63.71,,,,9.57,9.57,11027834.0,520514796.61,,602.71,9.56,24.11,0.1574,24.85,0.1567,54.1
2011-12-06,1924576.0,91008078.86,3.76,13.3,1.76,105.86,1.0,83026448.81,1184365.0,1755786.0,56005469.94,,,,0.69,,,,0.11,16025.0,2064.0,,,0.69,,,20000.0,155.0,64.07,0.15,,,9.7,9.7,11026540.0,521415741.35,,598.12,9.67,24.11,0.1595,25.4,0.1576,54.2
2011-12-07,1967222.0,93196327.02,3.84,13.32,1.8,108.44,1.0,85753495.37,1232440.0,1810116.0,58386334.27,,,60690.0,3.52,,,,0.78,61090.0,14638.0,,,3.52,60690.0,,2023.0,6760.0,66.87,0.36,,,10.12,10.12,10950247.0,518763413.75,,594.64,10.11,23.56,0.1538,24.61,0.1615,54.3
2011-12-08,1918977.0,90408470.85,3.74,12.86,1.76,105.77,1.0,83006759.83,1238417.0,1761871.0,58345351.32,,,,,,,,0.1,,2201.0,,,,,,8178.0,48245.0,67.24,2.49,,,10.15,10.15,10966960.0,516684714.56,,595.68,10.14,24.03,0.1552,24.51,0.1572,54.0
2011-12-09,2003260.0,94431715.92,3.91,13.17,1.83,109.73,1.0,87061199.96,1238431.0,1846903.0,58378425.35,,,4307.0,4.89,,,,0.29,95617.0,4293.0,,,4.89,4307.0,,,10585.0,66.7,0.77,,,10.15,10.15,10960405.0,516662765.34,,592.2,10.12,23.16,0.1597,26.5,0.1642,54.03
2011-12-12,1990563.0,93920026.11,3.88,12.97,1.82,109.64,1.0,86442001.62,1230248.0,1832072.0,58046353.86,,,682.0,0.33,,,,1.52,6538.0,28425.0,,,0.33,682.0,,19560.0,21369.0,66.82,0.88,,,10.11,10.11,10942860.0,516313071.67,,593.68,10.12,23.22,0.1617,26.79,0.1635,54.08
2011-12-13,2079843.0,97969180.39,4.05,13.6,1.9,114.75,1.0,90876665.49,1278681.0,1929272.0,60231147.04,,,57233.0,5.63,,,,0.48,97200.0,8800.0,,,5.63,57233.0,,,,69.42,,,,10.54,10.54,10858216.0,511466741.46,,588.5,10.55,22.06,0.1642,28.24,0.1714,53.99
2011-12-14,2083187.0,97581447.29,4.06,13.8,1.91,114.55,1.0,90104091.07,1110325.0,1923559.0,52010271.02,,,9926.0,0.48,,,,10.3,13726.0,187339.0,,,0.48,9926.0,,9057.0,19439.0,59.96,1.16,,,9.3,9.3,10823602.0,507003330.96,,585.02,9.3,22.23,0.1673,28.74,0.1746,53.69
2011-12-15,1900469.0,89536506.27,3.7,12.57,1.74,103.91,1.0,82801300.7,1089470.0,1757510.0,51328034.02,,,1101.0,,,,,1.32,,21956.0,,,,1101.0,,,166049.0,58.43,9.59,,,9.13,9.13,10845988.0,510985379.17,,582.39,9.12,16.18,0.1635,31.05,0.1592,54.0
2011-12-16,1927485.0,90927022.73,3.76,12.89,1.76,105.73,1.0,83307632.73,1118222.0,1765968.0,52750914.9,,,43449.0,1.44,,,,0.73,24951.0,14697.0,,,1.44,43449.0,,,16493.0,60.35,0.71,,,9.15,9.15,11100747.0,523665748.25,,599.42,9.15,16.94,0.1621,30.51,0.1577,54.07
2011-12-19,1983851.0,93689877.74,3.87,13.67,1.81,109.22,1.0,85017246.0,1150345.0,1800211.0,54326500.54,,,8472.0,1.39,,21123.0,,,23948.0,,,,1.39,8472.0,1.2,23651.0,10828.0,62.18,0.53,,,9.43,9.43,11043630.0,521549423.09,,597.83,9.42,16.6,0.1584,29.97,0.1627,54.13
2011-12-20,1994792.0,95999168.14,3.89,13.96,1.82,109.87,1.0,88124009.29,1132794.0,1831152.0,54515599.46,,,7970.0,1.63,,,,1.71,31808.0,31572.0,,,1.63,7970.0,,6051.0,867.0,61.33,0.06,,,9.3,9.3,11051248.0,531840219.37,,599.9,9.28,16.56,0.1595,30.15,0.1637,55.16
2011-12-21,2006134.0,94672209.78,3.91,14.03,1.84,112.02,1.0,86761048.69,1130523.0,1838494.0,53350928.01,,,4000.0,1.31,,4522.0,,0.31,4620.0,6271.0,,,1.31,4000.0,0.25,,1800.0,62.19,0.1,,,9.3,9.3,11025676.0,520316744.18,,606.69,9.3,16.33,0.1603,30.37,0.165,54.09
2011-12-22,2015948.0,95328817.65,3.93,13.94,1.84,111.14,1.0,86124809.87,1145089.0,1821308.0,54148212.39,,,27611.0,0.0,,,,0.75,2757.0,13045.0,,,0.0,27611.0,,,19943.0,61.92,1.31,,,9.46,9.46,10957045.0,518129507.68,,594.41,9.43,16.68,0.1618,30.56,0.1666,54.2
2011-12-23,1990307.0,95488129.16,3.88,13.87,1.82,109.74,1.0,86149967.02,1122939.0,1795667.0,53874776.24,,,,,,,,1.19,,22150.0,,,,,,,25641.0,60.91,1.46,,,9.29,9.29,10968039.0,526209034.4,,595.35,9.28,16.82,0.1646,30.88,0.1646,54.99
2011-12-26,1971049.0,94564196.12,3.84,13.83,1.8,109.31,1.0,85226033.99,1100639.0,1776409.0,52804898.43,,,,,,,,1.22,,22300.0,,,,,,,19258.0,60.44,1.03,,,9.1,9.1,10994444.0,527475856.07,,603.91,9.1,16.91,0.1668,31.19,0.163,
2011-12-27,2007123.0,96872777.87,3.91,14.08,1.84,112.2,1.0,87507535.27,1069051.0,1813083.0,51597206.57,,,100.0,3.37,,,,2.95,55000.0,53888.0,,,3.37,100.0,,22200.0,18326.0,58.83,0.66,,,8.77,8.77,11120569.0,536728646.17,,611.94,8.77,19.56,0.1672,30.15,0.1647,55.32
2011-12-28,1981698.0,95559205.46,3.86,14.18,1.81,111.3,1.0,86202427.47,1061757.0,1787658.0,51198848.31,,,,0.92,,,,0.71,18751.0,13487.0,,,0.92,,,6193.0,44176.0,58.79,1.88,,,8.71,8.71,11132098.0,536799471.94,,615.98,8.71,19.65,0.1699,30.19,0.1625,55.27
2011-12-29,1985004.0,95822533.87,3.87,14.38,1.82,111.02,1.0,86090845.91,1033300.0,1783408.0,49880717.75,,,700.0,0.69,,,,2.03,13981.0,36013.0,,,0.69,700.0,,6856.0,18231.0,57.04,1.25,,,8.46,8.46,11175833.0,539493439.9,,616.92,8.46,19.7,0.169,29.83,0.1626,55.33
2011-12-30,1967916.0,96663061.52,3.84,14.76,1.8,110.58,1.0,86760765.61,1006505.0,1766320.0,49439028.26,,,,,,,,2.47,,45037.0,,,,,,18242.0,17088.0,55.85,0.86,,,8.23,8.23,11219200.0,551081560.27,,622.49,8.23,19.96,0.168,29.5,0.161,56.3
2012-01-02,2095687.0,102920825.87,4.09,16.1,1.92,127.14,1.0,87333997.0,1012693.0,1778306.0,49734144.42,,,2844.0,1.7,,,,,27486.0,,,,1.7,2844.0,,3344.0,15500.0,57.0,0.68,,,8.21,8.21,11315454.0,555710786.36,,636.52,8.22,17.28,0.1425,25.76,0.17,56.29
2012-01-03,1986067.0,98421011.81,3.87,15.5,1.82,112.72,1.0,88125659.0,1014482.0,1778314.0,50273402.11,,,1145.0,0.3,,,,1.1,5131.0,19368.0,,,0.3,1145.0,,20012.0,5123.0,57.09,0.03,,,8.23,8.23,11313629.0,560655211.26,,636.16,8.24,19.56,0.1643,29.32,0.1611,56.8
2012-01-04,1953572.0,95498299.63,3.81,15.36,1.79,112.34,1.0,84741437.15,1031463.0,1733523.0,50421977.09,,,12296.0,0.38,,,,0.01,5585.0,900.0,,,0.38,12296.0,,5585.0,50376.0,58.55,2.02,,,8.35,8.35,11326106.0,553664704.64,,642.01,8.36,17.68,0.1635,30.01,0.1581,56.03
2012-01-05,1937186.0,94663485.01,3.78,15.28,1.77,110.07,1.0,84537126.11,1020159.0,1729961.0,49851592.05,,,6520.0,0.0,,,,1.19,3438.0,19270.0,,,0.0,6520.0,,1446.0,7000.0,57.12,0.41,,,8.25,8.25,11351001.0,554683604.45,,634.94,8.25,17.65,0.1631,29.94,0.1566,56.01
2012-01-06,1969441.0,96720786.18,3.84,15.64,1.8,112.15,1.0,85379437.01,1008720.0,1738507.0,49539027.28,,,23481.0,1.91,,8096.0,,1.97,33670.0,35220.0,,,1.91,23481.0,0.48,300.0,33220.0,56.58,1.81,,,8.17,8.17,11337142.0,556775900.99,,635.55,8.17,17.62,0.1625,29.79,0.1595,56.29
2012-01-09,1943247.0,96231218.98,3.79,15.43,1.78,110.84,1.0,85319203.39,1009991.0,1722895.0,50015600.22,,,21104.0,0.51,,,,1.22,10274.0,22833.0,,,0.51,21104.0,,3000.0,25886.0,56.81,1.37,,,8.19,8.19,11314599.0,560308418.86,,636.45,8.19,17.35,0.1654,30.28,0.1577,56.76
2012-01-10,1996308.0,99625191.77,3.89,15.68,1.83,114.67,1.0,87742378.89,1057655.0,1758198.0,52781976.63,,,46632.0,3.39,,8000.0,,1.29,56921.0,25081.0,,,3.39,46632.0,0.45,26113.0,29618.0,60.07,1.29,,,8.6,8.6,11233889.0,560624085.02,,637.37,8.61,16.34,0.1611,29.48,0.1624,57.2
2012-01-11,2042549.0,101754631.67,3.98,15.86,1.87,118.11,1.0,90048969.99,1084820.0,1807578.0,54042992.13,,,33855.0,3.46,,,,0.37,50380.0,6690.0,,,3.46,33855.0,,,1000.0,62.04,0.05,,,8.87,8.87,11146466.0,555288779.96,,636.77,8.88,16.52,0.1608,29.4,0.167,57.1
2012-01-12,2081275.0,103702021.46,4.06,16.0,1.9,119.68,1.0,91683892.53,1088331.0,1840074.0,54227396.53,,,3490.0,1.43,,,,0.32,33546.0,5533.0,,,1.43,3490.0,,5554.0,1050.0,61.97,0.08,,,8.83,8.83,11240281.0,560060473.25,,639.49,8.83,16.14,0.1581,28.91,0.1688,57.11
2012-01-13,2113315.0,104892820.58,4.12,16.59,1.93,122.46,1.0,92873835.53,1101143.0,1871164.0,54654415.05,,,13079.0,2.14,,,,0.04,31090.0,1050.0,,,2.14,13079.0,,783.0,,63.04,,,,8.9,8.9,11272161.0,559485340.01,,644.33,8.91,16.77,0.1566,28.53,0.1708,56.89
2012-01-16,2110064.0,103663710.5,4.11,16.78,1.93,121.68,1.0,91383568.89,1135427.0,1860103.0,55781519.34,,,13969.0,1.28,,,,0.31,20679.0,5326.0,,,1.28,13969.0,,25641.0,31740.0,64.46,1.9,,,9.1,9.1,11348649.0,557539043.63,,643.73,9.1,16.72,0.1509,27.49,0.169,56.31
2012-01-17,2130564.0,106399553.14,4.15,17.24,1.95,121.76,1.0,93817665.8,1136366.0,1878622.0,56749684.41,,,4981.0,1.09,,,,0.32,22561.0,4042.0,,,1.09,4981.0,,,4042.0,64.01,0.31,,,9.1,9.1,11357644.0,567196407.31,,639.95,9.09,16.52,0.1496,26.99,0.1705,57.24
2012-01-18,2144285.0,104708854.59,4.18,17.61,1.96,123.22,1.0,92506962.37,1148594.0,1894408.0,56087675.91,,,13845.0,1.03,,,,0.11,16712.0,2265.0,,,1.03,13845.0,,648.0,926.0,65.32,0.04,,,9.14,9.14,11423773.0,557841045.37,,649.64,9.14,16.67,0.1496,26.93,0.1706,55.97
2012-01-19,2140434.0,103867198.95,4.17,17.17,1.96,120.89,1.0,91699973.93,1125967.0,1889699.0,54638936.97,,,,0.51,,,,1.9,17000.0,26627.0,,,0.51,,,4000.0,21709.0,62.87,1.96,,,8.98,8.98,11414800.0,553917244.18,,636.97,8.98,17.41,0.147,25.9,0.1707,55.62
2012-01-20,2141128.0,103770112.74,4.17,16.24,1.96,120.68,1.0,90995374.88,1120849.0,1877542.0,54322126.98,,,17000.0,0.21,,,,2.18,4025.0,38138.0,,,0.21,17000.0,,16020.0,16182.0,62.33,1.09,,,8.86,8.86,11525109.0,558566260.54,,640.88,8.86,17.59,0.1471,25.88,0.1693,55.55
2012-01-23,2086010.0,101717596.61,4.07,15.53,1.91,117.06,1.0,88832096.65,1096926.0,1821756.0,53488083.17,,,3356.0,0.01,,,,1.55,357.0,27948.0,,,0.01,3356.0,,669.0,56143.0,60.84,3.48,,,8.66,8.66,11569570.0,564153026.19,,641.97,8.66,17.99,0.1496,26.61,0.1647,55.89
2012-01-24,1978755.0,96056053.83,3.86,14.87,1.81,111.76,1.0,81933386.0,1163783.0,1687828.0,56494312.08,,,18378.0,0.01,,,,0.09,119.0,2601.0,,,0.01,18378.0,,51080.0,134047.0,64.99,7.22,,,9.18,9.18,11519064.0,559177781.82,,642.63,9.18,19.07,0.1515,28.07,0.156,55.64
2012-01-25,1982612.0,96243286.81,3.86,14.49,1.81,111.31,1.0,83419356.66,1128253.0,1718439.0,54769555.05,,,15673.0,3.86,,,,2.92,67921.0,51415.0,,,3.86,15673.0,,212.0,37310.0,62.7,2.6,,,8.89,8.89,11565509.0,561432393.14,,641.73,8.9,18.93,0.1509,27.96,0.1562,55.64
2012-01-26,1991616.0,97253783.97,3.88,14.7,1.82,111.93,1.0,83770111.23,1144078.0,1715490.0,55867152.43,,,19328.0,0.28,,,,0.19,3510.0,3503.0,,,0.28,19328.0,,,6459.0,63.7,0.42,,,8.98,8.98,11592221.0,566066629.72,,644.81,8.99,19.04,0.1507,27.91,0.1564,55.97
