,WAGA FP Equity_DX_SI_QTY,WAGA FP Equity_DX_SHORT_INTEREST_VALUE,WAGA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WAGA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAGA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAGA FP Equity_DX_SI_MV,WAGA FP Equity_DX_DSS,WAGA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAGA FP Equity_DX_SUPPLY_SI_QTY,WAGA FP Equity_DX_BROKER_SI_QTY,WAGA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAGA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAGA FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAGA FP Equity_DX_BROKER_SI_MV_INC_x,WAGA FP Equity_DX_SUPPLY_SI_MV_NEW,WAGA FP Equity_DX_BROKER_SI_QTY_ADD,WAGA FP Equity_DX_SUPPLY_SI_MV_DEC,WAGA FP Equity_DX_BROKER_SI_QTY_INC,WAGA FP Equity_DX_SUPPLY_SI_QTY_DEC,WAGA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAGA FP Equity_DX_BROKER_SI_MV_INC_y,WAGA FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAGA FP Equity_DX_BROKER_SI_MV_ADD,WAGA FP Equity_DX_SUPPLY_SI_QTY_ADD,WAGA FP Equity_DX_BROKER_SI_QTY_DEC,WAGA FP Equity_DX_SUPPLY_SI_MV,WAGA FP Equity_DX_BROKER_SI_MV_DEC,WAGA FP Equity_DX_SUPPLY_SI_MV_RMV,WAGA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAGA FP Equity_DX_UTILIZATION_QUANTITY,WAGA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAGA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAGA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAGA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAGA FP Equity_DX_ACTIVE_UTILIZATION_MV,WAGA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAGA FP Equity_DX_BROKER_SI_CON_RATIO,WAGA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAGA FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-01-09,76469.0,1261738.5,0.59,10.2,0.31,1.28,0.0,1085848.5,56132.0,65809.0,926178.0,,,,,,0.03,,1142.0,,,,,,,0.93,,,45.27,21.73,67859.0,1119673.5,,1.14,45.04,30.57,0.2411,34.33,0.2961
2025-01-10,76469.0,1232680.28,0.59,11.21,0.31,1.26,0.0,1060841.08,56132.0,65809.0,904847.84,,,,,,,,,,,,,,,0.94,,,45.27,21.73,67859.0,1093887.08,,1.11,45.9,30.68,0.2409,34.19,0.2961
2025-01-13,76694.0,1248578.32,0.59,12.34,0.31,1.24,0.0,1075033.52,56357.0,66034.0,917491.96,,225.0,0.0,,,,225.0,,,0.0,225.0,,,,0.93,,,45.45,21.89,67634.0,1101081.52,,1.07,46.28,30.43,0.2384,33.97,0.2979
2025-01-14,75198.0,1191136.32,0.58,12.06,0.3,1.21,0.0,1045978.56,54861.0,66034.0,868998.24,,,,,,0.02,,1496.0,,,,,,,0.88,,,44.79,21.31,67634.0,1071322.56,,1.12,44.04,30.89,0.2451,35.13,0.2921
2025-01-15,75198.0,1168576.92,0.58,11.92,0.3,1.2,0.0,1026168.36,54861.0,66034.0,852539.94,,,,,,,,,,,,,,,0.89,,,44.79,21.31,67634.0,1051032.36,,1.05,45.8,31.11,0.2438,34.7,0.2921
2025-01-16,73827.0,1151701.2,0.57,11.51,0.3,1.15,0.0,1008742.8,54861.0,64663.0,855831.6,,,,,,,,,,,,,,1371.0,0.86,0.02,,44.79,21.37,67634.0,1055090.4,,1.04,45.42,31.61,0.2508,35.34,0.2875
2025-01-17,73827.0,1148748.12,0.57,12.42,0.3,1.15,0.0,1006156.28,53490.0,64663.0,832304.4,,,,,,0.03,,1371.0,,,,,,,0.83,,,43.67,20.83,69005.0,1073717.8,,1.08,43.59,31.6,0.2512,35.42,0.2875
2025-01-20,73827.0,1148748.12,0.57,11.4,0.3,1.15,0.0,1006156.28,53490.0,64663.0,832304.4,,,,,,,,,,,,,,,0.82,,,43.67,20.92,69005.0,1073717.8,,1.08,43.26,31.34,0.2508,35.58,0.2888
2025-01-21,75904.0,1171957.76,0.58,12.23,0.31,1.18,0.0,1006348.32,54005.0,65178.0,833837.2,,1562.0,0.01,,,0.01,515.0,1047.0,,0.01,1562.0,,,,0.84,,,43.53,23.77,70052.0,1081602.88,,1.09,43.5,30.67,0.2402,34.49,0.3341
2025-01-22,75704.0,1174926.08,0.58,12.09,0.31,1.17,0.0,1008458.56,53805.0,64978.0,835053.6,,,,,,0.0,,200.0,,,,,,200.0,0.84,0.01,,43.37,23.84,70252.0,1090311.04,,1.08,43.63,30.74,0.2391,34.2,0.3355
2025-01-23,71961.0,1072218.9,0.55,9.86,0.29,1.11,0.0,923770.2,62399.0,61998.0,929745.1,,9357.0,0.13,,,0.01,8464.0,763.0,,0.13,9357.0,,,11444.0,0.96,0.18,,50.61,27.65,60895.0,907335.5,,0.95,50.38,16.37,0.2796,47.24,0.3189
2025-01-24,83253.0,1235474.52,0.64,11.0,0.34,1.25,0.0,1099480.76,62916.0,74089.0,933673.44,,1316.0,0.17,,,0.01,12091.0,799.0,,0.17,1316.0,,,,0.96,,,51.36,30.59,59579.0,884152.36,,0.86,52.77,27.85,0.2639,40.47,0.4048
2025-01-27,86990.0,1310069.4,0.67,11.18,0.35,1.3,0.0,1172059.56,68200.0,77826.0,1027092.0,,5284.0,0.05,,,,3737.0,,,0.05,5284.0,,,,1.01,,,55.68,33.99,54295.0,817682.7,,0.8,55.81,26.67,0.2555,39.94,0.4335
2025-01-28,78178.0,1188305.6,0.6,9.87,0.32,1.18,0.0,1049012.8,62653.0,69014.0,952325.6,,,,,,0.08,,5547.0,,,,,,8812.0,0.93,0.13,,51.15,31.22,59842.0,909598.4,,0.91,50.62,29.8,0.2677,39.51,0.3896
2025-01-29,69721.0,1059759.2,0.54,9.0,0.28,1.06,0.0,920466.4,50941.0,60557.0,774303.2,,,,,,0.17,,11712.0,,,,,,8457.0,0.77,0.12,,41.59,25.38,71554.0,1087620.8,,1.09,41.29,33.41,0.2576,34.39,0.3474
2025-01-30,69721.0,1073703.4,0.54,9.04,0.28,1.06,0.0,932577.8,49384.0,60557.0,760513.6,,,,,,0.02,,1557.0,,,,,,,0.75,,,40.32,24.61,73111.0,1125909.4,,1.11,40.38,33.44,0.2571,34.25,0.3474
2025-01-31,55260.0,842162.4,0.43,7.3,0.22,0.85,0.0,715457.04,53834.0,46946.0,820430.16,,5300.0,0.08,,,0.01,5300.0,850.0,,0.08,5300.0,,,18911.0,0.82,0.29,,44.26,26.83,67811.0,1033439.64,,1.05,44.02,14.47,0.3257,52.48,0.2754
2025-02-03,55260.0,820058.4,0.43,7.22,0.22,0.84,0.0,696678.64,53834.0,46946.0,798896.56,,,,,,,,,,,,,,,0.83,,,44.26,26.83,67811.0,1006315.24,,1.02,44.74,14.57,0.3254,52.46,0.2754
2025-02-04,55260.0,822268.8,0.43,6.87,0.22,0.82,0.0,698556.48,53834.0,46946.0,801049.92,,,,,,,,,,,,,,,0.81,,,44.26,28.99,67811.0,1009027.68,,1.0,44.88,14.52,0.3232,52.2,0.2976
2025-02-05,54657.0,808923.6,0.42,6.59,0.22,0.81,0.0,685876.4,53834.0,46343.0,796743.2,,,,,,,,,,,,,,603.0,0.8,0.01,,44.26,28.99,67811.0,1003602.8,,1.01,44.06,14.63,0.3326,53.05,0.2943
2025-02-06,51257.0,752452.76,0.39,6.32,0.21,0.76,0.0,634807.24,50734.0,43243.0,744775.12,,,,,,0.04,,3100.0,,,,,,3100.0,0.76,0.05,,41.81,27.18,70611.0,1036569.48,,1.04,42.05,15.66,0.3189,51.06,0.2746
2025-02-07,51257.0,726824.26,0.39,5.81,0.21,0.75,0.0,613185.74,50734.0,43243.0,719408.12,,,,,,,,,,,,,,,0.75,,,41.81,27.18,70611.0,1001263.98,,1.03,42.26,15.72,0.3195,51.15,0.2746
2025-02-10,51257.0,737075.66,0.39,5.06,0.21,0.73,0.0,621834.34,50734.0,43243.0,729554.92,,,,,,,,,,,,,,,0.74,,,41.81,28.68,70611.0,1015386.18,,0.98,43.08,15.69,0.3152,50.6,0.2898
2025-02-11,57467.0,827524.8,0.44,5.15,0.23,0.82,0.0,712123.2,56944.0,49453.0,819993.6,,6210.0,0.1,,,,7010.0,,,0.1,6210.0,,,800.0,0.81,0.01,,46.93,35.26,64401.0,927374.4,,0.94,46.18,20.65,0.2782,44.36,0.3559
2025-02-12,54603.0,789559.38,0.42,4.36,0.22,0.79,0.0,673676.94,54080.0,46589.0,781996.8,,,0.33,,,0.03,22536.0,2864.0,,0.33,,,,25400.0,0.78,0.37,,44.57,35.82,67265.0,972651.9,,0.97,44.41,14.67,0.4416,63.13,0.3616
2025-02-13,90804.0,1311209.76,0.69,7.13,0.37,1.31,0.0,1195487.6,90281.0,82790.0,1303657.64,,43273.0,0.2,,22536.0,0.1,13665.0,7072.0,,0.2,43273.0,0.33,,,1.29,,,100.0,63.13,0.0,0.0,,0.0,100.0,24.94,0.2463,37.9,0.6349
2025-02-14,96574.0,1381008.2,0.74,7.56,0.39,1.39,0.0,1183897.0,91951.0,82790.0,1314899.3,,1670.0,,,,,,,,,1670.0,,,,1.32,,,100.0,67.64,0.0,0.0,,0.0,100.0,23.4,0.2291,35.76,0.7104
2025-02-17,93577.0,1343765.72,0.71,7.24,0.38,1.35,0.0,1124287.48,87454.0,78293.0,1255839.44,,,,,,0.08,,5997.0,,,,,1500.0,4497.0,1.26,0.06,,100.0,64.0,0.0,0.0,,0.0,100.0,23.95,0.2402,36.97,0.6848
2025-02-18,91136.0,1303244.8,0.69,6.33,0.37,1.31,0.0,1167194.6,89113.0,81622.0,1274315.9,,1659.0,0.05,,,,3329.0,,,0.05,1659.0,,,,1.28,,,100.0,65.22,0.0,0.0,,0.0,100.0,24.63,0.2544,37.99,0.667
2025-02-19,63586.0,916910.12,0.48,4.39,0.26,0.92,0.0,852020.12,61563.0,59086.0,887738.46,,,,,,0.4,,27550.0,,,,,,22536.0,0.89,0.32,,52.25,45.05,56268.0,811384.56,,0.8,52.52,27.86,0.3827,54.32,0.4654
2025-02-20,65257.0,948836.78,0.5,4.56,0.26,0.93,0.0,883406.78,63234.0,60757.0,919422.36,,1671.0,0.02,,,,1671.0,,,0.02,1671.0,,,,0.9,,,53.66,46.26,54597.0,793840.38,,0.8,52.89,29.64,0.3766,52.83,0.4774
2025-02-21,87804.0,1260865.44,0.67,6.26,0.36,1.27,0.0,1196245.44,85781.0,83304.0,1231815.16,,22547.0,,,22547.0,,,,,,22547.0,0.33,,,1.24,,,100.0,62.75,0.0,0.0,,0.0,100.0,25.73,0.2746,39.31,0.6423
2025-02-24,87804.0,1269645.84,0.67,6.23,0.36,1.27,0.0,1204575.84,85781.0,83304.0,1240393.26,,,,,,,,,,,,,,,1.25,,,100.0,62.75,0.0,0.0,,0.0,100.0,25.42,0.2753,39.54,0.6423
2025-02-25,64860.0,940470.0,0.49,4.56,0.26,0.93,0.0,875220.0,63234.0,60360.0,916893.0,,,,,,0.34,,22547.0,,,,,,22944.0,0.91,0.33,,53.66,45.27,54597.0,791656.5,,0.8,53.13,29.85,0.382,53.21,0.4643
2025-02-26,37441.0,541396.86,0.28,2.65,0.15,0.54,0.0,476326.86,35815.0,32941.0,517884.9,,,,,,0.39,,27419.0,,,,,,27419.0,0.52,0.39,,30.4,25.64,82016.0,1185951.36,,1.19,30.38,19.06,0.3334,51.79,0.268
2025-02-27,37441.0,533908.66,0.28,2.67,0.15,0.55,0.0,469738.66,35815.0,32941.0,510721.9,,,,,,,,,,,,,,,0.52,,,30.4,25.64,82016.0,1169548.16,,1.18,30.69,19.07,0.3354,52.04,0.268
2025-02-28,31885.0,448940.8,0.24,2.24,0.13,0.46,0.0,385580.8,30259.0,27385.0,426046.72,,,,,,0.08,,5556.0,,,,,,5556.0,0.44,0.08,,25.68,21.66,87572.0,1233013.76,,1.24,26.03,12.71,0.4152,61.15,0.2282
2025-03-03,31885.0,423432.8,0.24,2.39,0.13,0.45,0.0,363672.8,30259.0,27385.0,401839.52,,,,,,,,,,,,,,,0.43,,,25.68,21.66,87572.0,1162956.16,,1.23,25.7,12.9,0.415,61.13,0.2282
2025-03-04,31885.0,408765.7,0.24,2.23,0.13,0.44,0.0,351075.7,30259.0,27385.0,387920.38,,,,,,,,,,,,,,,0.42,,,25.68,21.66,87572.0,1122673.04,,1.15,26.61,12.47,0.4202,61.66,0.2282
2025-03-05,30223.0,375369.66,0.23,2.05,0.12,0.39,0.0,296328.78,28597.0,23859.0,355174.74,,,,,,0.03,,2526.0,,,,,864.0,3526.0,0.37,0.05,,24.62,20.47,87572.0,1087644.24,,1.12,24.99,13.63,0.4796,66.48,0.2164
2025-03-06,34432.0,395968.0,0.26,2.35,0.14,0.44,0.0,265282.0,32806.0,23068.0,377269.0,,4209.0,,,,,,,,,4209.0,,,791.0,0.42,0.01,,28.24,23.48,83363.0,958674.5,,1.02,29.04,26.67,0.4288,58.8,0.2464
2025-03-07,33742.0,367112.96,0.26,2.14,0.14,0.42,0.0,243472.64,33429.0,22378.0,363707.52,,1313.0,,,,0.02,,690.0,,,1313.0,,,690.0,0.41,0.01,,28.45,23.93,84053.0,914496.64,,0.94,30.3,26.68,0.4502,60.91,0.2415
2025-03-10,39275.0,399819.5,0.3,2.35,0.16,0.45,0.0,219867.64,37649.0,21598.0,383266.82,,4220.0,,,,,,,,,4220.0,,,780.0,0.43,0.01,,32.05,26.82,79833.0,812699.94,,0.85,33.64,36.67,0.4028,51.13,0.2798
2025-03-11,40091.0,396499.99,0.3,2.21,0.16,0.43,0.0,234660.03,38052.0,23727.0,376334.28,,,,,2129.0,,,,,,,0.02,403.0,,0.41,,,32.28,27.11,79833.0,789548.37,,0.79,33.91,35.9,0.3877,50.03,0.2856
2025-03-12,42932.0,473969.28,0.33,2.28,0.17,0.44,0.0,277081.92,42619.0,25098.0,470513.76,,4970.0,,,3500.0,0.0,,403.0,,,4970.0,0.04,,2129.0,0.43,0.02,,36.28,30.36,74863.0,826487.52,,0.73,37.33,36.63,0.3597,46.12,0.3059
2025-03-13,33685.0,371882.4,0.26,1.61,0.14,0.34,0.0,98962.56,42619.0,8964.0,470513.76,,,,,,,,,,,,,,16134.0,0.43,0.17,,36.28,30.4,74863.0,826487.52,,0.87,33.05,24.64,0.31,46.39,0.2403
2025-03-14,25798.0,319895.2,0.2,1.2,0.1,0.29,0.0,111153.6,25485.0,8964.0,316014.0,,,,,,0.15,,17134.0,,,,,,,0.28,,,21.88,18.18,90997.0,1128362.8,,1.01,21.83,13.93,0.3853,57.53,0.184
2025-03-17,25075.0,299897.0,0.19,1.11,0.1,0.28,0.0,110522.36,23271.0,9241.0,278321.16,,,0.02,,,0.02,1491.0,2214.0,,0.02,,,,1214.0,0.26,0.01,,19.98,16.64,93211.0,1114803.56,,1.18,18.12,20.22,0.362,54.11,0.1793
2025-03-18,27393.0,328716.0,0.21,1.2,0.11,0.34,0.0,133164.0,23778.0,11097.0,285336.0,,462.0,0.01,,1394.0,,462.0,,,0.01,462.0,0.02,45.0,,0.29,,,20.32,16.95,93211.0,1118532.0,,1.11,20.89,21.58,0.3401,51.09,0.1953
2025-03-19,29161.0,345266.24,0.22,1.27,0.12,0.35,0.0,141914.24,24657.0,11986.0,291938.88,,879.0,0.03,,,,2515.0,,,0.03,879.0,,,1626.0,0.3,0.02,,20.92,17.47,93211.0,1103618.24,,1.12,20.92,26.67,0.3335,47.35,0.2066
2025-03-20,29676.0,346615.68,0.25,1.28,0.12,0.36,0.0,155834.56,23200.0,13342.0,270976.0,,742.0,0.02,,,0.03,1401.0,2199.0,,0.02,742.0,,,45.0,0.28,0.0,,20.06,16.53,92469.0,1080037.92,,1.09,20.37,30.65,0.3553,46.71,0.2114
2025-03-21,31040.0,372480.0,0.26,1.37,0.13,0.37,0.0,140472.0,26200.0,11706.0,314400.0,,3000.0,,,,,,,,,3000.0,,,1636.0,0.31,0.02,,22.65,18.67,89469.0,1073628.0,,1.04,22.98,29.25,0.4034,54.48,0.2212
2025-03-24,33224.0,396030.08,0.28,1.53,0.13,0.39,0.0,155234.16,27067.0,13023.0,322638.64,,867.0,0.02,,,,1317.0,,,0.02,867.0,,,,0.32,,,23.23,19.17,89469.0,1066470.48,,1.08,22.74,33.2,0.3842,50.16,0.2353
2025-03-25,46737.0,530932.32,0.4,2.24,0.19,0.56,0.0,222462.88,34077.0,19583.0,387114.72,,6953.0,0.03,,4857.0,,2153.0,,,0.03,6953.0,0.06,57.0,450.0,0.41,0.01,,27.58,22.99,89469.0,1016367.84,,1.06,27.73,32.83,0.2881,35.96,0.3153
2025-03-26,46474.0,502848.68,0.4,2.33,0.19,0.54,0.0,208425.66,33814.0,19263.0,365867.48,,,,,,0.0,,263.0,,,,,,320.0,0.4,0.01,,27.37,22.82,89732.0,970900.24,,1.01,28.34,32.03,0.2892,36.97,0.3136
2025-03-27,49017.0,514678.5,0.42,2.41,0.2,0.54,0.0,229561.5,36357.0,21863.0,381748.5,,2600.0,0.03,,,0.0,2600.0,57.0,,0.03,2600.0,,,,0.4,,,28.83,24.11,89732.0,942186.0,,0.96,29.65,30.38,0.2716,34.88,0.3251
2025-03-28,43791.0,454550.58,0.37,2.1,0.18,0.47,0.0,193452.06,33131.0,18637.0,343899.78,,,,,,0.05,,3226.0,,,,,,3226.0,0.35,0.04,,26.7,21.97,90958.0,944144.04,,0.95,27.15,24.81,0.2769,38.69,0.2904
2025-03-31,80966.0,825853.2,0.69,3.89,0.33,0.84,0.0,627085.8,77464.0,61479.0,790132.8,,50000.0,,,50000.0,0.06,,5667.0,,,50000.0,0.52,,7158.0,0.81,0.08,,100.0,51.37,0.0,0.0,,0.0,100.0,20.7,0.4424,62.1,0.5369
2025-04-01,79632.0,780393.6,0.68,4.09,0.32,0.82,0.0,597888.2,76600.0,61009.0,750680.0,,,,,,0.01,,864.0,,,,,,470.0,0.8,0.01,,100.0,53.52,0.0,0.0,,0.0,100.0,20.94,0.4456,62.35,0.5564
2025-04-02,75970.0,752103.0,0.65,3.73,0.31,0.75,0.0,561448.8,72010.0,56712.0,712899.0,,635.0,0.01,,635.0,0.07,1368.0,5270.0,,0.01,635.0,0.01,45.0,6300.0,0.73,0.08,,100.0,50.09,0.0,0.0,,0.0,100.0,22.19,0.41,58.87,0.5285
2025-04-03,75018.0,742678.2,0.64,3.51,0.3,0.74,0.0,560775.6,66726.0,56644.0,660587.4,,,0.04,,,0.08,4332.0,5284.0,,0.04,,,,4400.0,0.64,0.04,,100.0,46.61,0.0,0.0,,0.0,100.0,21.54,0.3721,54.89,0.5241
2025-04-04,81692.0,789961.64,0.7,3.76,0.33,0.81,0.0,594066.78,72380.0,61434.0,699914.6,,4790.0,0.05,,,,4790.0,,,0.05,4790.0,,864.0,,0.72,,,100.0,49.01,0.0,0.0,,0.0,100.0,20.46,0.3334,50.33,0.5531
2025-04-07,84120.0,728479.2,0.72,3.71,0.34,0.82,0.0,542531.68,73594.0,62648.0,637324.04,,1214.0,0.01,,,,1214.0,,,0.01,1214.0,,,,0.73,,,100.0,49.43,0.0,0.0,,0.0,100.0,20.13,0.3161,48.58,0.5649
2025-04-08,92556.0,971838.0,0.79,3.69,0.37,0.82,0.0,719229.0,76880.0,68498.0,807240.0,,3286.0,0.04,,,,5850.0,,,0.04,3286.0,,,,0.73,,,100.0,50.51,0.0,0.0,,0.0,100.0,19.46,0.2805,43.31,0.6081
2025-04-09,81620.0,902717.2,0.7,3.05,0.33,0.84,0.0,740599.72,64835.0,66962.0,717075.1,,,0.03,,,0.14,1722.0,12045.0,,0.03,,,,3258.0,0.59,0.0,,51.68,43.17,60628.0,670545.68,,0.73,44.49,18.03,0.3358,51.55,0.5434
2025-04-10,85453.0,1143361.14,0.73,3.03,0.34,0.94,0.0,974706.24,67896.0,72848.0,908448.48,,3000.0,0.08,,,,5886.0,,,0.08,3000.0,,61.0,,0.71,,,52.83,44.32,60628.0,811202.64,,0.71,49.9,17.23,0.3069,48.75,0.5578
2025-04-11,107053.0,1263225.4,0.91,3.58,0.43,1.41,0.0,761277.0,89055.0,64515.0,1050849.0,,23022.0,,,22.0,0.0,,1863.0,,,23022.0,0.0,,8355.0,1.07,0.08,,58.79,58.13,62430.0,736674.0,,0.96,52.72,32.25,0.2845,38.97,0.6988
2025-04-14,152033.0,1845680.62,1.3,4.96,0.61,1.9,0.0,805998.88,132158.0,66392.0,1604398.12,,48544.0,0.09,,600.0,0.09,8074.0,5441.0,,0.09,48544.0,0.01,,6797.0,1.71,0.09,,100.0,86.27,0.0,0.0,,0.0,100.0,25.54,0.263,38.88,0.9925
2025-04-15,116686.0,1509916.84,1.0,3.83,0.47,1.42,0.0,847634.7,100943.0,65505.0,1306202.42,,204.0,0.01,,,0.52,204.0,31419.0,,0.01,204.0,,,1091.0,1.21,0.01,,100.0,68.22,0.0,0.0,,0.0,100.0,20.99,0.2384,35.1,0.7886
2025-04-16,118134.0,1575907.56,1.01,3.65,0.48,1.52,0.0,865979.44,98296.0,64916.0,1311268.64,,850.0,0.02,,,0.03,911.0,3558.0,,0.02,850.0,,61.0,1500.0,1.21,0.0,,66.79,66.06,48877.0,652019.18,,0.69,63.65,21.22,0.2332,33.81,0.7939
2025-04-17,121340.0,1630809.6,1.04,3.8,0.49,1.61,0.0,872471.04,101502.0,64916.0,1364186.88,,3206.0,,,,,,,,,3206.0,,,,1.33,,,67.5,67.17,48877.0,656906.88,,0.68,66.3,21.32,0.2311,32.77,0.803
2025-04-18,121340.0,1630809.6,1.04,3.88,0.49,1.63,0.0,872471.04,101502.0,64916.0,1364186.88,,,,,,,,,,,,,,,1.35,,,67.5,67.17,48877.0,656906.88,,0.65,67.43,21.3,0.231,32.74,0.803
2025-04-21,124044.0,1667151.36,1.06,3.96,0.5,1.67,0.0,908812.8,101502.0,67620.0,1364186.88,,,0.05,,,,2704.0,,,0.05,,,,,1.34,,,67.5,67.17,48877.0,656906.88,,0.67,66.59,23.39,0.2309,31.87,0.8209
2025-04-22,129163.0,1790199.18,1.1,4.13,0.52,1.76,0.0,1028910.96,100005.0,74236.0,1386069.3,,,0.1,,,0.0,7216.0,1497.0,,0.1,,,,600.0,1.35,0.01,,66.5,66.18,50374.0,698183.64,,0.67,66.86,24.04,0.2331,30.31,0.8547
2025-04-23,98825.0,1363785.0,0.84,3.16,0.4,1.38,0.0,1086901.8,95543.0,78761.0,1318493.4,,,0.07,,,0.05,4525.0,4462.0,,0.07,,,,,1.31,,,63.79,63.48,54236.0,748456.8,,0.77,62.97,25.47,0.2647,39.73,0.6566
2025-04-24,99701.0,1290130.94,0.85,3.3,0.4,1.39,0.0,1030502.78,95543.0,79637.0,1236326.42,,,0.01,,,,876.0,,,0.01,,,,,1.32,,,63.79,63.48,54236.0,701813.84,,0.75,63.69,25.09,0.2613,39.4,0.6624
2025-04-25,101278.0,1379406.36,0.86,3.3,0.41,1.35,0.0,1106134.68,95555.0,81214.0,1301459.1,,12.0,0.0,,,,1577.0,,,0.0,12.0,,,,1.29,,,63.79,63.49,54236.0,738694.32,,0.65,66.41,26.16,0.2579,38.13,0.6729
2025-04-28,145014.0,1983791.52,1.24,4.98,0.59,1.94,0.0,1017792.0,135205.0,74400.0,1849604.4,,39650.0,0.08,,,,4086.0,,,0.08,39650.0,,,10900.0,1.77,0.12,,100.0,89.5,0.0,0.0,,0.0,100.0,20.34,0.288,44.24,0.96
2025-04-29,148774.0,1960841.32,1.27,5.13,0.6,2.05,0.0,1030148.8,135205.0,78160.0,1782001.9,,,0.06,,,,3760.0,,,0.06,,,,,1.85,,,100.0,89.5,0.0,0.0,,0.0,100.0,19.84,0.2853,44.26,0.9849
2025-04-30,148027.0,2010206.66,1.26,5.3,0.6,2.01,0.0,1051268.54,135205.0,77413.0,1836083.9,,,0.0,,,,833.0,,,0.0,,,,1580.0,1.83,0.03,,100.0,89.5,0.0,0.0,,0.0,100.0,20.3,0.2926,45.24,0.9799
2025-05-01,148027.0,2010206.66,1.26,5.39,0.6,2.03,0.0,1051268.54,135205.0,77413.0,1836083.9,,,,,,,,,,,,,,,1.84,,,100.0,89.5,0.0,0.0,,0.0,100.0,20.53,0.2893,44.62,0.9799
2025-05-02,115163.0,1584642.88,0.98,4.2,0.46,1.58,0.0,1069330.88,102041.0,77713.0,1404084.16,,,0.0,,,0.46,300.0,33164.0,,0.0,,,,,1.38,,,67.87,67.56,48300.0,664608.0,,0.66,67.81,26.35,0.2306,28.5,0.7624
2025-05-05,114922.0,1666369.0,0.98,4.15,0.46,1.59,0.0,1123344.0,102041.0,77472.0,1479594.5,,,,,,,,,,,,,,241.0,1.39,0.0,,67.87,67.56,48300.0,700350.0,,0.68,67.25,26.58,0.2311,28.3,0.7609
2025-05-06,117422.0,1742542.48,1.0,4.18,0.47,1.68,0.0,1186784.48,104641.0,79972.0,1552872.44,,2600.0,0.06,,,,2600.0,,,0.06,2600.0,,,100.0,1.46,0.0,,69.6,69.29,45700.0,678188.0,,0.72,67.1,26.98,0.2332,27.1,0.7776
2025-05-07,117322.0,1722286.96,1.0,4.1,0.47,1.74,0.0,1173988.96,104541.0,79972.0,1534661.88,,,,,,0.0,,100.0,,,,,,,1.53,,,69.58,69.23,45700.0,670876.0,,0.7,68.8,26.71,0.2352,27.92,0.7769
2025-05-08,137310.0,2037680.4,1.17,4.78,0.55,2.04,0.0,1483406.4,124529.0,99960.0,1848010.36,,20000.0,0.29,,,0.0,20000.0,12.0,,0.29,20000.0,,,12.0,1.85,0.0,,100.0,82.53,0.0,0.0,,0.0,100.0,24.41,0.2586,37.0,0.91
2025-05-09,132122.0,2029393.92,1.13,4.63,0.53,1.97,0.0,1455697.92,121223.0,94772.0,1861985.28,,,0.0,,,0.07,206.0,3306.0,,0.0,,,,5394.0,1.78,0.05,,100.0,80.33,0.0,0.0,,0.0,100.0,24.64,0.2604,36.77,0.8756
2025-05-12,109693.0,1645395.0,0.94,3.81,0.44,1.7,0.0,1408080.0,98694.0,93872.0,1480410.0,,,0.0,,,0.3,100.0,22529.0,,0.0,,,,1000.0,1.5,0.0,,66.09,65.42,50629.0,759435.0,,0.8,65.32,27.65,0.2906,43.36,0.7271
2025-05-13,105582.0,1590064.92,0.9,3.64,0.43,1.6,0.0,1382462.82,95658.0,91797.0,1440609.48,,,,,,0.04,,3036.0,,,,,,2075.0,1.45,0.06,,64.06,63.44,53665.0,808194.9,,0.79,64.62,28.77,0.2993,43.98,0.7002
2025-05-14,105376.0,1603822.72,0.9,3.67,0.42,1.61,0.0,1394015.02,95658.0,91591.0,1455914.76,,,,,,,,,,,,,,206.0,1.44,0.0,,64.06,63.44,53665.0,816781.3,,0.81,63.93,28.68,0.2994,44.04,0.6988
2025-05-15,105476.0,1580030.48,0.9,3.67,0.43,1.62,0.0,1358551.18,95758.0,90691.0,1434454.84,,100.0,,,,,,,,,100.0,,,900.0,1.45,0.01,,64.13,63.51,53565.0,802403.7,,0.83,63.69,28.69,0.2936,43.19,0.6996
2025-05-16,105476.0,1539949.6,0.9,3.7,0.43,1.61,0.0,1324088.6,95758.0,90691.0,1398066.8,,,,,,,,,,,,,,,1.45,,,64.13,63.51,53565.0,782049.0,,0.79,64.86,28.61,0.2917,42.95,0.6996
