,ABVX FP Equity_DX_SI_QTY,ABVX FP Equity_DX_SHORT_INTEREST_VALUE,ABVX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ABVX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ABVX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ABVX FP Equity_DX_SI_MV,ABVX FP Equity_DX_DSS,ABVX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ABVX FP Equity_DX_SUPPLY_SI_QTY,ABVX FP Equity_DX_BROKER_SI_QTY,ABVX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ABVX FP Equity_DX_BROKER_SI_MV_NEW_x,ABVX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ABVX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ABVX FP Equity_DX_BROKER_SI_MV_INC_x,ABVX FP Equity_DX_SUPPLY_SI_MV_NEW,ABVX FP Equity_DX_BROKER_SI_QTY_ADD,ABVX FP Equity_DX_BROKER_SI_QTY_NEW,ABVX FP Equity_DX_SUPPLY_SI_MV_DEC,ABVX FP Equity_DX_BROKER_SI_QTY_INC,ABVX FP Equity_DX_SUPPLY_SI_QTY_DEC,ABVX FP Equity_DX_BROKER_SI_MV_NEW_y,ABVX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ABVX FP Equity_DX_BROKER_SI_MV_INC_y,ABVX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ABVX FP Equity_DX_BROKER_SI_MV_ADD,ABVX FP Equity_DX_SUPPLY_SI_QTY_ADD,ABVX FP Equity_DX_BROKER_SI_QTY_DEC,ABVX FP Equity_DX_SUPPLY_SI_MV,ABVX FP Equity_DX_BROKER_SI_MV_DEC,ABVX FP Equity_DX_SUPPLY_SI_MV_RMV,ABVX FP Equity_DX_BROKER_SI_MV_RMV,ABVX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ABVX FP Equity_DX_UTILIZATION_QUANTITY,ABVX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ABVX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ABVX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ABVX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ABVX FP Equity_DX_ACTIVE_UTILIZATION_MV,ABVX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ABVX FP Equity_DX_BROKER_SI_CON_RATIO,ABVX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ABVX FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-28,57960.0,741888.0,0.13,2.57,0.09,0.75,0.0,698688.0,48029.0,54585.0,614771.2,,,,0.01,,,,,500.0,,,,0.01,,,,,0.61,,,,33.91,5.48,93617.0,1198297.6,,1.2,33.88,17.95,0.2551,41.81,0.0661
2024-05-29,59890.0,741438.2,0.14,2.7,0.1,0.78,0.0,699655.7,49959.0,56515.0,618492.42,,,,,,7300.0,,0.07,,5370.0,,,,,0.1,7300.0,5370.0,0.64,0.07,,,33.54,5.71,98987.0,1225459.06,,1.27,33.58,16.54,0.3363,53.45,0.0685
2024-05-30,56219.0,688120.56,0.13,2.57,0.09,0.71,0.0,646810.56,45288.0,52844.0,554325.12,,,,0.01,,1000.0,,0.08,1000.0,5671.0,,,0.01,,0.01,1000.0,5671.0,0.56,0.08,,,31.02,5.13,100703.0,1232604.72,,1.25,31.05,17.58,0.3005,49.34,0.0637
2024-05-31,56219.0,707235.02,0.13,2.65,0.09,0.7,0.0,664777.52,43034.0,52844.0,541367.72,,,,,,,,0.05,,3908.0,,,,,,1654.0,,0.53,,,,29.94,4.72,100703.0,1266843.74,,1.23,30.18,17.42,0.3013,49.48,0.0617
2024-06-03,50057.0,626713.64,0.12,2.27,0.08,0.63,0.0,584458.64,42129.0,46682.0,527455.08,,,,,,,,0.01,,905.0,,,,,,,6162.0,0.53,0.08,,,29.5,4.62,100703.0,1260801.56,,1.25,29.71,20.08,0.304,49.13,0.0549
2024-06-04,56975.0,698513.5,0.13,2.55,0.09,0.72,0.0,633106.4,46587.0,51640.0,571156.62,,,4458.0,0.06,,,,,4958.0,,,,0.06,4458.0,,,,0.58,,,,29.54,4.91,111099.0,1362073.74,,1.38,29.56,18.45,0.3083,50.11,0.06
2024-06-05,79713.0,998006.76,0.18,3.59,0.13,0.98,0.0,647922.52,64280.0,51751.0,804785.6,,,7857.0,0.01,,,,0.1,814.0,7746.0,,,0.01,7857.0,,17582.0,703.0,0.79,0.02,,,27.87,6.76,166342.0,2082601.84,,2.03,28.01,22.48,0.2425,40.25,0.0838
2024-06-06,140691.0,1792403.34,0.32,6.47,0.22,1.76,0.0,643892.34,127117.0,50541.0,1619470.58,,,64842.0,0.0,,,,0.02,141.0,2005.0,,,0.0,64842.0,,,1351.0,1.59,0.01,,,54.4,13.31,106554.0,1357497.96,,1.33,54.54,22.42,0.3889,57.41,0.1473
2024-06-07,130058.0,1677748.2,0.3,6.0,0.21,1.66,0.0,652159.5,115625.0,50555.0,1491562.5,,,4294.0,0.03,,,,0.2,2300.0,17440.0,,,0.03,4294.0,,1654.0,2286.0,1.48,0.02,,,52.51,12.09,104554.0,1348746.6,,1.33,52.54,23.33,0.3576,53.84,0.136
2024-06-10,139750.0,1816750.0,0.32,6.46,0.22,1.81,0.0,689416.0,122314.0,53032.0,1590082.0,,,7215.0,0.04,,,,0.01,3003.0,526.0,,,0.04,7215.0,,,526.0,1.58,0.0,,,53.91,12.8,104554.0,1359202.0,,1.34,54.03,21.32,0.3122,50.02,0.1462
2024-06-11,132185.0,1728979.8,0.3,6.05,0.21,1.72,0.0,689080.56,115099.0,52682.0,1505494.92,,,,,,,,0.09,,7215.0,,,,,,,350.0,1.5,0.0,,,52.4,11.98,104554.0,1367566.32,,1.34,52.74,22.53,0.3472,53.02,0.1376
2024-06-12,130638.0,1711357.8,0.3,5.93,0.21,1.71,0.0,648620.3,112280.0,49513.0,1470868.0,,,562.0,0.01,,,,0.04,562.0,3381.0,,,0.01,562.0,,,3731.0,1.47,0.05,,,51.92,11.68,103992.0,1362295.2,,1.36,51.87,23.69,0.3585,53.68,0.1359
2024-06-13,134515.0,1732553.2,0.31,6.16,0.21,1.76,0.0,707756.0,118217.0,54950.0,1522634.96,,,8885.0,0.08,,,,0.04,5937.0,2948.0,,,0.08,8885.0,,,500.0,1.55,0.01,,,54.55,12.27,98492.0,1268576.96,,1.3,54.44,23.06,0.3455,52.01,0.1396
2024-06-14,132140.0,1564537.6,0.3,6.5,0.21,1.7,0.0,544959.68,119448.0,46027.0,1414264.32,,,2942.0,,,,,0.02,,1711.0,,,,2942.0,,,8923.0,1.53,0.12,,,55.56,12.4,95550.0,1131312.0,,1.24,55.15,22.22,0.3759,55.18,0.1371
2024-06-17,128846.0,1548728.92,0.3,6.23,0.2,1.54,0.0,556994.78,115990.0,46339.0,1394199.8,,,4000.0,0.04,,,,0.09,5148.0,7458.0,,,0.04,4000.0,,,4836.0,1.38,0.08,,,54.83,12.02,95550.0,1148511.0,,1.13,54.97,26.46,0.4023,56.47,0.1335
2024-06-18,131574.0,1673621.28,0.3,6.18,0.21,1.59,0.0,572718.0,118882.0,45025.0,1512179.04,,,11000.0,,,,,0.09,,8108.0,,,,11000.0,,,1314.0,1.43,0.01,,,54.22,12.19,100386.0,1276909.92,,1.21,54.15,24.56,0.423,59.21,0.1349
2024-06-19,142617.0,1839759.3,0.33,6.55,0.23,1.8,0.0,770697.6,122513.0,59744.0,1580417.7,,,7861.0,0.2,,,,0.07,14719.0,5646.0,,,0.2,7861.0,,1416.0,,1.56,,,,55.87,12.61,96788.0,1248565.2,,1.23,55.87,26.9,0.3623,52.45,0.1468
2024-06-20,86206.0,1132746.84,0.2,4.18,0.14,1.11,0.0,712569.06,75575.0,54229.0,993055.5,,,2400.0,0.06,,2400.0,,0.68,4717.0,54055.0,,,0.06,2400.0,0.03,4717.0,12632.0,0.98,0.14,,,33.82,7.75,147865.0,1942946.1,,1.91,33.82,26.12,0.2632,39.93,0.0884
2024-06-21,75845.0,981434.3,0.17,3.67,0.12,0.99,0.0,743221.84,63351.0,57436.0,819761.94,,,5633.0,0.1,,,,0.23,7610.0,17857.0,,,0.1,5633.0,,,4403.0,0.83,0.05,,,40.63,6.5,92572.0,1197881.68,,1.22,40.64,14.01,0.2619,44.33,0.0778
2024-06-24,70503.0,924999.36,0.16,3.51,0.11,0.91,0.0,722072.32,60536.0,55036.0,794232.32,,,2600.0,0.0,,,,0.08,127.0,5415.0,,,0.0,2600.0,,,2527.0,0.78,0.04,,,29.99,6.21,141325.0,1854184.0,,1.83,29.97,12.77,0.2839,47.54,0.0723
2024-06-25,72959.0,909069.14,0.17,3.64,0.12,0.95,0.0,782114.2,62992.0,62770.0,784880.32,,,10228.0,0.1,,,,0.1,7734.0,7772.0,,,0.1,10228.0,,,,0.83,,,,31.64,6.5,136091.0,1695693.86,,1.78,31.67,22.4,0.2953,46.04,0.0752
2024-06-26,75584.0,908519.68,0.17,3.82,0.12,0.95,0.0,766683.68,63640.0,63784.0,764952.8,,,,0.03,,,,0.1,2454.0,5352.0,,,0.03,,,6000.0,1440.0,0.8,0.04,,,42.52,6.58,86035.0,1034140.7,,1.08,42.38,24.58,0.2826,43.09,0.0781
2024-06-27,68528.0,826447.68,0.16,3.54,0.11,0.83,0.0,713083.68,60961.0,59128.0,735189.66,,,,,,,,0.04,,2679.0,,,,,,,4656.0,0.74,0.08,,,41.47,6.32,86035.0,1037582.1,,1.05,41.27,24.36,0.3225,47.41,0.071
2024-06-28,64835.0,757272.8,0.15,3.46,0.1,0.79,0.0,670572.16,51168.0,57412.0,597642.24,,,,,,,,0.12,,9793.0,,,,,,,1716.0,0.62,0.02,,,35.28,5.32,93851.0,1096179.68,,1.14,35.13,25.1,0.3333,48.65,0.0674
2024-07-01,63238.0,810711.16,0.15,3.34,0.1,0.75,0.0,651448.3,56104.0,50815.0,719253.28,,5000.0,,0.0,0.06,,,0.03,644.0,1781.0,,5000.0,0.0,,,1717.0,7241.0,0.66,0.09,,,8.17,3.71,630562.0,8083804.84,,7.99,7.62,15.32,0.3206,50.7,0.0419
2024-07-02,66656.0,847864.32,0.15,3.67,0.11,0.85,0.0,689843.76,51956.0,54233.0,660880.32,,,2385.0,0.08,,,,0.06,3418.0,6533.0,,,0.08,2385.0,,,,0.66,,,,7.54,3.44,637095.0,8103848.4,,8.11,7.57,14.81,0.3338,52.49,0.0441
2024-07-03,61502.0,777385.28,0.14,3.37,0.1,0.78,0.0,645132.96,59417.0,51039.0,751030.88,,,9405.0,0.0,,,,0.03,288.0,1944.0,,,0.0,9405.0,,,3482.0,0.76,0.05,,,8.51,3.9,638767.0,8074014.88,,8.08,8.54,16.15,0.3149,49.93,0.0404
2024-07-04,60501.0,763522.62,0.14,3.39,0.1,0.77,0.0,694579.56,55154.0,55038.0,696043.48,,,11051.0,0.05,,,,0.2,3999.0,15314.0,,,0.05,11051.0,,,,0.69,,,,37.51,3.63,91879.0,1159512.98,,1.15,37.63,16.4,0.3601,53.91,0.0399
2024-07-05,115427.0,1438220.42,0.27,6.51,0.18,1.46,0.0,734978.02,109080.0,58987.0,1359136.8,,,1900.0,0.05,,,,0.01,3949.0,1071.0,,,0.05,1900.0,,53097.0,,1.37,,,,14.35,7.19,651072.0,8112357.12,,8.14,14.43,27.01,0.2092,28.83,0.076
2024-07-08,178319.0,2200456.46,0.41,10.26,0.28,2.22,0.0,707489.22,171532.0,57333.0,2116704.88,,,49895.0,0.0,,,,0.04,440.0,2450.0,,,0.0,49895.0,,15007.0,2094.0,2.13,0.03,,,22.56,11.51,588861.0,7266544.74,,7.29,22.65,25.41,0.2577,38.87,0.1196
2024-07-09,159494.0,2009624.4,0.37,9.02,0.25,1.99,0.0,728784.0,151674.0,57840.0,1911092.4,,,,0.01,,,,0.24,1033.0,19858.0,,,0.01,,,,526.0,1.89,0.01,,,19.96,10.18,608193.0,7663231.8,,7.65,19.78,19.09,0.2674,43.42,0.107
2024-07-10,155384.0,1942300.0,0.36,8.2,0.25,1.95,0.0,716950.0,147564.0,57356.0,1844550.0,,,2695.0,0.0,,,,0.08,3.0,6805.0,,,0.0,2695.0,,,487.0,1.85,0.0,,,19.38,9.89,613719.0,7671487.5,,7.68,19.45,19.49,0.2746,44.75,0.1042
2024-07-11,95445.0,1196880.3,0.22,5.08,0.15,1.2,0.0,879342.42,88658.0,70123.0,1111771.32,,,,0.18,,,,0.91,13800.0,72706.0,,,0.18,,,13800.0,1033.0,1.11,0.01,,,38.61,5.94,140937.0,1767349.98,,1.76,38.63,19.29,0.2975,47.06,0.064
2024-07-12,67834.0,861491.8,0.16,3.56,0.11,0.85,0.0,829246.5,65592.0,65295.0,833018.4,,,,,,,,0.29,,23066.0,,,,,,,4828.0,0.82,0.07,,,31.08,4.4,145482.0,1847621.4,,1.81,31.17,19.78,0.3495,52.0,0.0455
2024-07-15,62564.0,795814.08,0.14,3.37,0.1,0.79,0.0,788665.44,60322.0,62002.0,767295.84,,,,,,,,0.06,,5270.0,,,,,,,3293.0,0.77,0.04,,,29.31,4.03,145482.0,1850531.04,,1.85,29.35,20.89,0.333,49.55,0.0418
2024-07-16,47992.0,607578.72,0.11,2.63,0.08,0.61,0.0,600463.8,45750.0,47430.0,579195.0,,,,,,,,0.19,,14572.0,,,,,,,14572.0,0.58,0.19,,,23.19,3.06,151554.0,1918673.64,,1.92,23.22,27.17,0.339,46.99,0.0321
2024-07-17,47830.0,591178.8,0.11,2.61,0.08,0.6,0.0,584232.48,45750.0,47268.0,565470.0,,,,0.01,,,,,1033.0,,,,0.01,,,,1195.0,0.58,0.01,,,23.19,3.06,151554.0,1873207.44,,1.93,23.11,24.86,0.3305,47.03,0.032
2024-07-18,78915.0,964341.3,0.18,4.3,0.13,0.98,0.0,569097.62,48774.0,46571.0,596018.28,,,,0.01,,,,,865.0,,,,0.01,,,3024.0,1562.0,0.61,0.03,,,18.54,3.27,214301.0,2618758.22,,2.69,18.45,25.15,0.3561,51.27,0.0529
2024-07-19,41923.0,487983.72,0.1,2.27,0.07,0.51,0.0,487983.72,41423.0,41923.0,482163.72,,,,,,,,0.1,,7351.0,,,,,,,4648.0,0.51,0.06,,,15.82,2.77,220417.0,2565653.88,,2.69,15.83,25.48,0.3513,47.73,0.0281
2024-07-22,103813.0,1195925.76,0.24,5.63,0.16,1.22,0.0,1195925.76,102613.0,103813.0,1182101.76,,,60149.0,0.71,,,,0.01,61890.0,644.0,,,0.71,60149.0,,1685.0,,1.2,,,,100.0,6.87,0.0,0.0,,0.0,100.0,22.19,0.3995,57.39,0.0695
2024-07-23,135508.0,1550211.52,0.31,7.55,0.22,1.58,0.0,1550211.52,134308.0,135508.0,1536483.52,,,,0.39,,,,0.03,34284.0,2589.0,,,0.39,,,34284.0,2589.0,1.55,0.03,,,100.0,8.99,0.0,0.0,,0.0,100.0,15.14,0.5132,69.13,0.0907
2024-07-24,71822.0,807279.28,0.17,4.11,0.11,0.83,0.0,807279.28,70622.0,71822.0,793791.28,,,,0.0,,,,0.74,359.0,63860.0,,,0.0,,,174.0,64045.0,0.81,0.75,,,100.0,4.73,0.0,0.0,,0.0,100.0,28.82,0.299,41.45,0.0481
2024-07-25,44723.0,504475.44,0.1,2.5,0.07,0.51,0.0,504475.44,43523.0,44723.0,490939.44,,,1313.0,0.01,,,,0.36,1725.0,30912.0,,,0.01,1313.0,,2500.0,28824.0,0.49,0.33,,,41.52,2.91,61301.0,691475.28,,0.69,41.49,24.39,0.3572,49.12,0.0299
2024-07-26,48923.0,548916.06,0.11,2.73,0.08,0.56,0.0,548916.06,45523.0,48923.0,510768.06,,,,0.05,,,,,4200.0,,,,0.05,,,2000.0,,0.51,,,,42.61,3.05,61301.0,687797.22,,0.69,42.56,26.31,0.3229,44.89,0.0327
2024-07-29,51010.0,565190.8,0.12,2.89,0.08,0.58,0.0,556304.64,46808.0,50208.0,518632.64,,,1285.0,0.01,,,,,1285.0,,,,0.01,1285.0,,,,0.53,,,,22.91,3.15,157493.0,1745022.44,,1.76,22.95,25.37,0.3334,47.03,0.0344
2024-07-30,120849.0,1351091.82,0.28,7.02,0.19,1.35,0.0,522821.52,116647.0,46764.0,1304113.46,,,36963.0,,,,,0.04,,3444.0,,,,36963.0,,36320.0,3444.0,1.29,0.04,,,14.65,7.86,679650.0,7598487.0,,7.58,14.59,18.93,0.2641,42.34,0.0814
2024-07-31,99169.0,1092842.38,0.23,5.64,0.16,1.12,0.0,515339.28,94967.0,46764.0,1046536.34,,,,,,,,0.24,,21680.0,,,,,,,,1.06,,,,37.62,6.4,157493.0,1735572.86,,1.77,37.53,23.07,0.3445,51.6,0.0668
2024-08-01,81992.0,919950.24,0.19,4.53,0.13,0.91,0.0,496226.94,77790.0,44227.0,872803.8,,,,,,,,0.19,,17177.0,,,,,,,2537.0,0.86,0.03,,,33.06,5.24,157493.0,1767071.46,,1.74,33.01,24.8,0.2974,44.65,0.0553
2024-08-02,47083.0,514146.36,0.11,2.66,0.07,0.53,0.0,496237.56,42881.0,45443.0,468260.52,,,2000.0,0.02,,,,0.42,1216.0,37769.0,,,0.02,2000.0,,860.0,,0.48,,,,21.62,2.89,155493.0,1697983.56,,1.74,21.57,23.46,0.3148,45.15,0.0318
2024-08-05,47983.0,513418.1,0.11,2.62,0.08,0.53,0.0,500417.6,43781.0,46768.0,468456.7,,,4575.0,0.01,,,,0.04,1325.0,3675.0,,,0.01,4575.0,,,,0.48,,,,21.97,2.96,155493.0,1663775.1,,1.69,21.95,25.61,0.3149,44.15,0.0324
2024-08-06,56297.0,587740.68,0.13,2.92,0.09,0.61,0.0,575056.08,52095.0,55082.0,543871.8,,,2629.0,0.08,,,,,8314.0,,,,0.08,2629.0,,5685.0,,0.55,,,,25.1,3.52,155493.0,1623346.92,,1.65,25.09,22.1,0.3596,52.08,0.0381
2024-08-07,76871.0,796383.56,0.18,3.69,0.12,0.82,0.0,686422.52,63270.0,66257.0,655477.2,,,11175.0,0.01,,9399.0,,,1776.0,,,,0.01,11175.0,0.1,,,0.66,,,,28.92,4.28,155493.0,1610907.48,,1.62,28.94,24.06,0.27,40.45,0.052
2024-08-08,72650.0,762825.0,0.17,3.31,0.11,0.77,0.0,659799.0,61051.0,62838.0,641035.5,,,,,,,,0.02,,2219.0,,,,,,,3419.0,0.63,0.04,,,50.73,4.12,59301.0,622660.5,,0.61,50.74,25.52,0.2668,38.51,0.0491
2024-08-09,78635.0,828812.9,0.18,3.54,0.12,0.84,0.0,725394.42,59236.0,68823.0,624347.44,,,5000.0,0.17,,,,0.07,15000.0,6815.0,,,0.17,5000.0,,,9015.0,0.62,0.09,,,28.14,4.0,151295.0,1594649.3,,1.59,28.1,27.03,0.2623,32.9,0.0531
2024-08-12,76063.0,794097.72,0.17,3.4,0.12,0.81,0.0,673661.88,67060.0,64527.0,700106.4,,,4526.0,0.02,,6100.0,,,1724.0,,,,0.02,4526.0,0.06,3298.0,12120.0,0.71,0.13,,,31.36,4.53,146769.0,1532268.36,,1.54,31.47,24.44,0.2321,32.67,0.0514
2024-08-13,91381.0,928430.96,0.21,3.99,0.14,0.97,0.0,815421.28,74158.0,80258.0,753445.28,,,,0.06,,10000.0,,0.09,5731.0,8633.0,,,0.06,,0.11,15731.0,,0.77,,,,33.15,5.01,149571.0,1519641.36,,1.55,33.2,20.27,0.2841,44.45,0.0617
2024-08-14,76350.0,774189.0,0.17,3.29,0.12,0.8,0.0,661401.78,59127.0,65227.0,599547.78,,,,,,,,0.16,,15031.0,,,,,,,15031.0,0.6,0.16,,,28.26,3.99,150101.0,1522024.14,,1.54,28.11,24.02,0.2357,33.53,0.0516
2024-08-15,74313.0,765423.9,0.17,3.1,0.12,0.78,0.0,650857.0,57090.0,63190.0,588027.0,,,,,,,,0.02,,2037.0,,,,,,,2037.0,0.58,0.02,,,27.55,3.88,150101.0,1546040.3,,1.52,27.62,24.62,0.2304,31.63,0.0505
2024-08-16,110359.0,1112418.72,0.25,4.56,0.17,1.15,0.0,550509.12,93136.0,54614.0,938810.88,,,37828.0,,,,,0.09,,8576.0,,,,37828.0,,6794.0,8576.0,0.96,0.08,,,6.33,6.33,1378063.0,13890875.04,,14.02,6.4,18.92,0.2448,39.88,0.075
2024-08-19,115914.0,1159140.0,0.26,4.76,0.18,1.19,0.0,524880.0,94010.0,52488.0,940100.0,,,7112.0,0.06,,,,0.06,5836.0,6238.0,,,0.06,7112.0,,,7962.0,0.95,0.09,,,6.39,6.39,1376757.0,13767570.0,,13.81,6.42,17.49,0.2293,37.81,0.0788
2024-08-20,117395.0,1185689.5,0.27,4.78,0.19,1.19,0.0,512706.3,92491.0,50763.0,934159.1,,,,,,,,0.12,,11519.0,,,,,,10000.0,1725.0,0.93,0.02,,,6.29,6.29,1378274.0,13920567.4,,13.86,6.26,15.8,0.2395,40.04,0.0798
2024-08-21,126282.0,1313332.8,0.29,5.42,0.2,1.29,0.0,527935.2,89378.0,50763.0,929531.2,,,,,,,,0.03,,3113.0,,,,,,,,0.9,,,,6.08,6.08,1381387.0,14366424.8,,14.16,5.99,19.9,0.2191,34.97,0.0859
2024-08-22,110141.0,1154277.68,0.25,4.74,0.17,1.14,0.0,866863.68,77066.0,82716.0,807651.68,,,,0.23,,8646.0,,0.26,23307.0,26689.0,,,0.23,,0.09,14377.0,,0.8,,,,45.64,5.23,91791.0,961969.68,,0.95,45.73,16.97,0.1737,27.6,0.0748
2024-08-23,137692.0,1431996.8,0.31,6.01,0.22,1.44,0.0,860246.4,122193.0,82716.0,1270807.2,,,26017.0,,,,,0.09,,8441.0,,,,26017.0,,27551.0,,1.29,,,,57.1,8.3,91791.0,954626.4,,0.96,57.28,21.79,0.2061,33.74,0.0936
2024-08-26,125704.0,1309835.68,0.29,5.61,0.2,1.31,0.0,840925.26,111720.0,80703.0,1164122.4,,,,,,,,0.15,,14081.0,,,,,,3608.0,2013.0,1.18,0.02,,,54.9,7.61,91791.0,956462.22,,0.96,55.07,23.87,0.1928,29.17,0.0857
2024-08-27,123544.0,1277444.96,0.28,5.51,0.2,1.29,0.0,780080.62,109055.0,75443.0,1127628.7,,,,,,,,0.06,,5765.0,,,,,,3100.0,5260.0,1.15,0.05,,,52.98,7.43,96791.0,1000818.94,,1.01,53.3,24.29,0.1923,29.67,0.0842
2024-08-28,129044.0,1393675.2,0.29,5.83,0.2,1.35,0.0,907664.4,114295.0,84043.0,1234386.0,,,5500.0,,,8600.0,,0.0,,260.0,,,,5500.0,0.09,,,1.2,,,,54.15,7.81,96791.0,1045342.8,,1.0,54.62,23.28,0.1797,28.32,0.0882
2024-08-29,134646.0,1540350.24,0.31,6.0,0.21,1.44,0.0,917831.2,119897.0,80230.0,1371621.68,,,1834.0,0.04,,,,0.07,3173.0,6986.0,,,0.04,1834.0,,10754.0,6986.0,1.31,0.07,,,55.33,8.15,96791.0,1107289.04,,1.05,55.54,21.73,0.2082,34.27,0.0915
2024-08-30,136201.0,1558139.44,0.31,5.8,0.22,1.51,0.0,924706.64,121452.0,80831.0,1389410.88,,,4225.0,0.02,,,,0.02,601.0,3271.0,,,0.02,4225.0,,601.0,,1.4,,,,44.21,8.26,153291.0,1753649.04,,1.75,44.46,20.75,0.2139,35.71,0.0926
2024-09-02,145135.0,1698079.5,0.33,5.99,0.23,1.62,0.0,963951.3,128828.0,82389.0,1507287.6,,,9067.0,0.06,,,,0.02,5058.0,1691.0,,,0.06,9067.0,,,3500.0,1.49,0.04,,,46.22,8.78,149924.0,1754110.8,,1.72,46.46,19.38,0.2179,34.98,0.0989
2024-09-03,154165.0,1689648.4,0.35,6.35,0.24,1.77,0.0,944576.64,137958.0,86184.0,1512019.68,,,13007.0,0.06,,,,0.11,3895.0,10105.0,,,0.06,13007.0,,6228.0,100.0,1.62,0.0,,,48.81,9.51,144689.0,1585791.44,,1.69,48.92,20.05,0.2243,36.13,0.1063
2024-09-04,151440.0,1671897.6,0.35,6.21,0.24,1.65,0.0,898026.72,135483.0,81343.0,1495732.32,,,2719.0,,,,,0.1,,5194.0,,,,2719.0,,,4841.0,1.5,0.08,,,59.63,9.33,91733.0,1012732.32,,1.0,59.98,18.98,0.2295,37.65,0.1043
2024-09-05,110736.0,1195948.8,0.25,4.62,0.18,1.19,0.0,902804.4,92529.0,83593.0,999313.2,,,2500.0,0.03,,,,0.51,2500.0,45454.0,,,0.03,2500.0,,,250.0,1.02,0.0,,,37.63,6.38,153345.0,1656126.0,,1.7,37.52,26.24,0.2003,28.07,0.0763
2024-09-06,101250.0,1103625.0,0.23,4.31,0.16,1.08,0.0,911163.7,83043.0,83593.0,905168.7,,,,,,,,0.1,,9486.0,,,,,,,,0.9,,,,48.2,5.72,89233.0,972639.7,,0.98,47.81,29.1,0.2304,30.57,0.0697
2024-09-09,104526.0,1137242.88,0.24,4.55,0.17,1.12,0.0,952750.72,86319.0,87569.0,939150.72,,,3919.0,0.05,,,,0.01,3976.0,700.0,,,0.05,3919.0,,57.0,,0.94,,,,49.17,5.94,89233.0,970855.04,,0.97,49.11,28.07,0.2404,33.62,0.072
2024-09-10,103339.0,1109860.86,0.24,4.58,0.16,1.1,0.0,927742.68,85132.0,86382.0,914317.68,,,427.0,0.0,,,,0.02,427.0,1614.0,,,0.0,427.0,,,1614.0,0.93,0.02,,,48.82,5.86,89233.0,958362.42,,0.98,48.7,28.39,0.2487,34.41,0.0711
2024-09-11,103218.0,1085853.36,0.24,4.81,0.16,1.09,0.0,907465.72,85011.0,86261.0,894315.72,,,,,,,,0.0,,121.0,,,,,,,121.0,0.91,0.01,,,48.79,5.86,89233.0,938731.16,,0.97,48.51,28.68,0.2487,34.18,0.0711
2024-09-12,107905.0,1135160.6,0.25,5.17,0.17,1.12,0.0,851572.96,89698.0,80948.0,943622.96,,,,,,,,0.06,,5313.0,,,,,,10000.0,5313.0,0.95,0.06,,,50.13,6.18,89233.0,938731.16,,0.96,49.59,27.56,0.2069,27.88,0.0744
2024-09-13,119215.0,1277984.8,0.27,5.79,0.19,1.24,0.0,877517.76,101008.0,81858.0,1082805.76,,,11310.0,0.01,,,,,910.0,,,,0.01,11310.0,,,,1.06,,,,53.09,6.96,89233.0,956577.76,,0.95,52.95,25.22,0.1955,25.62,0.0822
2024-09-16,170856.0,1773485.28,0.39,8.72,0.27,1.8,0.0,854097.54,152649.0,82283.0,1584496.62,,,425.0,0.01,,,,0.02,425.0,1784.0,,,0.01,425.0,,53000.0,,1.62,,,,18.7,10.52,663518.0,6887316.84,,6.94,18.94,19.96,0.1689,21.37,0.1178
2024-09-17,144357.0,1492651.38,0.33,7.93,0.23,1.5,0.0,840600.64,126150.0,81296.0,1304391.0,,,,,,,,0.37,,35159.0,,,,,,8660.0,987.0,1.31,0.02,,,45.05,8.7,153853.0,1590840.02,,1.61,44.9,21.24,0.1809,24.97,0.0995
2024-09-18,136089.0,1379942.46,0.31,8.35,0.22,1.41,0.0,887817.84,117882.0,87556.0,1195323.48,,,,,,8660.0,,0.09,,8268.0,,,,,0.1,,2400.0,1.22,0.03,,,43.38,8.12,153853.0,1560069.42,,1.59,43.38,22.01,0.1736,22.53,0.0938
2024-09-19,118195.0,1238683.6,0.27,7.81,0.19,1.21,0.0,943786.88,99988.0,90056.0,1047874.24,,,,0.02,,,,0.22,2500.0,20394.0,,,0.02,,,2500.0,,1.02,,,,52.84,6.89,89233.0,935161.84,,0.91,52.78,25.53,0.1847,26.34,0.0815
2024-09-20,104512.0,1061841.92,0.24,7.08,0.17,1.08,0.0,826983.36,86305.0,81396.0,876858.8,,,,,,,,0.14,,13683.0,,,,,,,8660.0,0.9,0.1,,,49.17,5.95,89233.0,906607.28,,0.92,49.3,29.48,0.2252,29.67,0.072
