,ESGE FP Equity_DX_SI_QTY,ESGE FP Equity_DX_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ESGE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ESGE FP Equity_DX_SI_MV,ESGE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY,ESGE FP Equity_DX_BROKER_SI_QTY,ESGE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ESGE FP Equity_DX_BROKER_SI_MV_INC_x,ESGE FP Equity_DX_SUPPLY_SI_MV_NEW,ESGE FP Equity_DX_BROKER_SI_QTY_ADD,ESGE FP Equity_DX_SUPPLY_SI_MV_DEC,ESGE FP Equity_DX_BROKER_SI_QTY_INC,ESGE FP Equity_DX_SUPPLY_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ESGE FP Equity_DX_BROKER_SI_MV_INC_y,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ESGE FP Equity_DX_BROKER_SI_MV_ADD,ESGE FP Equity_DX_SUPPLY_SI_QTY_ADD,ESGE FP Equity_DX_BROKER_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV,ESGE FP Equity_DX_BROKER_SI_MV_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV_RMV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ESGE FP Equity_DX_UTILIZATION_QUANTITY,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ESGE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_MV,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ESGE FP Equity_DX_BROKER_SI_CON_RATIO,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ESGE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-05-22,268514.0,8057031.08,10.62,0.5,8.04,4030225.88,134314.0,134314.0,4030225.88,,,,,,,,,,,,,,,4.01,,,4.99,2.53,2557500.0,76740345.0,,76.37,4.99,49.82,0.4996,50.14,0.0506
2023-05-23,279714.0,8323169.78,11.72,0.53,8.4,4163280.98,139914.0,139914.0,4163280.98,,,0.15,,,,5600.0,,,0.15,,,5600.0,,4.2,,,2.39,2.39,5711800.0,169960320.8,,171.46,2.39,49.98,0.4996,49.98,0.0478
2023-05-24,195600.0,5722669.2,7.95,0.37,5.82,2861334.6,97800.0,97800.0,2861334.6,,,,,,1.27,,42114.0,,,,,,42114.0,2.91,1.3,,1.67,1.67,5753800.0,168338926.6,,171.14,1.67,50.0,0.5,50.0,0.0334
2023-05-25,152600.0,4464770.8,6.15,0.29,4.47,1603338.4,97800.0,54800.0,2861432.4,,42000.0,,,,1.28,,42000.0,,,42000.0,,,43000.0,2.87,1.32,,1.67,1.67,5753800.0,168344680.4,,168.57,1.67,35.91,0.5397,64.09,0.0261
2023-05-26,109678.0,3240326.83,4.38,0.21,3.21,1619011.2,54878.0,54800.0,1621315.63,,,,,,1.26,,42922.0,,,,,,,1.61,,,1.1,0.94,4935822.0,145823925.17,,144.46,1.1,49.96,0.5,50.04,0.0187
2023-05-29,109678.0,3238681.66,4.4,0.21,3.23,1618189.2,54878.0,54800.0,1620492.46,,,,,,,,,,,,,,,1.61,,,1.1,0.94,4935822.0,145749887.84,,144.65,1.1,49.84,0.5,50.16,0.0187
2023-05-30,98478.0,2888753.65,4.2,0.19,2.91,1443232.8,49278.0,49200.0,1445520.85,,,,,,0.16,,5600.0,,,,,,5600.0,1.46,0.16,,2.69,0.84,1781522.0,52259166.35,,52.71,2.69,49.96,0.5,50.04,0.0168
2023-05-31,98478.0,2854975.7,4.24,0.19,2.9,1426357.2,49278.0,49200.0,1428618.5,,,,,,,,,,,,,,,1.45,,,2.69,0.84,1781522.0,51648104.3,,52.52,2.69,49.96,0.5,50.04,0.0168
2023-06-01,39996.0,1166123.38,1.68,0.07,1.16,641373.69,17998.0,21998.0,524749.69,,,,,4000.0,0.96,,32978.0,,,,0.12,1698.0,31202.0,0.52,0.91,,0.98,0.31,1814500.0,52903562.0,,52.62,0.98,40.75,0.4186,49.24,0.0068
2023-06-02,39996.0,1182961.69,1.55,0.07,1.17,650634.85,17998.0,21998.0,532326.85,,,,,,,,,,,,,,,0.52,,,0.98,0.32,1814500.0,53667466.5,,52.89,0.98,40.75,0.4186,49.24,0.007
2023-06-05,293196.0,8647522.82,11.24,0.54,8.67,4382749.41,144598.0,148598.0,4264773.41,,39367.0,3.75,,,,126600.0,,,3.75,39367.0,,87233.0,,4.28,,,2.54,2.54,5549900.0,163688750.6,,164.2,2.54,48.74,0.4867,49.9,0.0515
2023-06-06,285800.0,8453678.2,10.41,0.53,8.44,4226839.1,142900.0,142900.0,4226839.1,,,,,,0.05,,1698.0,,,,,,5698.0,4.22,0.19,,2.51,2.51,5549900.0,164160492.1,,163.81,2.51,48.6,0.4864,50.0,0.0502
2023-06-07,265500.0,7833843.0,9.66,0.49,7.86,3735459.6,138900.0,126600.0,4098383.4,,,,,,0.11,,4000.0,,,,,,16300.0,4.11,0.47,,2.43,2.43,5571500.0,164392679.0,,164.86,2.43,47.68,0.5011,52.32,0.0465
2023-06-08,265500.0,7850835.0,9.57,0.49,7.85,3743562.0,138900.0,126600.0,4107273.0,,,,,,,,,,,,,,,4.11,,,2.43,2.43,5571500.0,164749255.0,,165.02,2.43,47.58,0.5012,52.42,0.0465
2023-06-09,253200.0,7448890.8,8.63,0.47,7.49,3724445.4,126600.0,126600.0,3724445.4,,,,,,0.37,,12300.0,,,,,,,3.74,,,2.17,2.17,5707600.0,167911884.4,,168.84,2.17,50.0,0.5,50.0,0.0434
2023-06-12,253683.0,7483648.5,6.8,0.47,7.47,3748948.5,127083.0,127083.0,3748948.5,,,,,483.0,,,,,,,0.01,483.0,,3.74,,,2.18,2.18,5707600.0,168374200.0,,168.07,2.18,49.9,0.498,49.9,0.0435
2023-06-13,127083.0,3772077.61,3.5,0.23,3.75,14336.41,127083.0,483.0,3772077.61,,,,,,,,,,,,,,126600.0,3.75,3.71,,2.18,2.18,5707600.0,169412983.2,,168.28,2.18,0.38,0.9924,99.62,0.0218
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.73,,127083.0,,,,,,483.0,0.0,0.01,,0.0,0.0,5836685.0,173839826.04,,172.8,0.0,,0.0,,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5837085.0,173419795.35,,173.89,0.0,,0.0,,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5837085.0,174388751.46,,173.45,0.0,,0.0,,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5837085.0,172281563.78,,174.5,0.0,,0.0,,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5837085.0,171236725.56,,172.33,0.0,,0.0,,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5837085.0,170366999.9,,171.51,0.0,,0.0,,0.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5837085.0,169684060.95,,170.39,0.0,,0.0,,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5837085.0,168919402.82,,169.82,0.0,,0.0,,0.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5837085.0,168861031.97,,168.93,0.0,,0.0,,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5836985.0,169091618.47,,168.88,0.0,,0.0,,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5836985.0,170416614.06,,173.47,0.0,,0.0,,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5836985.0,170521679.79,,173.38,0.0,,0.0,,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5709185.0,169014712.74,,166.96,0.0,,0.0,,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5708885.0,168126663.25,,169.0,0.0,,0.0,,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5709356.0,168660085.6,,167.93,0.0,,0.0,,0.0
2023-07-05,45835.0,1343744.7,1.66,0.13,1.34,1343744.7,0.0,45835.0,0.0,,,,,45835.0,,,,,,,1.34,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0078
2023-07-06,1045.0,29897.45,0.04,0.0,0.03,29897.45,1045.0,1045.0,29897.45,,,,,1045.0,,,,,,,0.03,1045.0,45835.0,0.03,1.34,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2023-07-07,261045.0,7471368.95,9.0,0.75,7.4,7471368.95,1045.0,261045.0,29908.95,,,,,260000.0,,,,,,,7.37,,,0.03,,,100.0,0.02,0.0,0.0,,0.0,100.0,0.4,0.992,99.6,0.0444
2023-07-10,306880.0,8789656.96,10.55,0.88,8.76,7476850.89,46880.0,261045.0,1342736.96,,,,,,,,,,,,,45835.0,,1.34,,,1.63,0.8,2827465.0,80984252.53,,81.02,1.63,15.0,0.7392,84.66,0.0522
2023-07-11,352715.0,10161013.72,12.09,1.01,10.1,8840599.04,46880.0,306880.0,1350519.04,,,,,45835.0,,,,,,,1.32,,,1.34,,,1.63,0.75,2827465.0,81453611.72,,81.1,1.63,13.09,0.5757,73.59,0.0565
2023-07-12,352715.0,10318677.32,11.38,1.0,10.09,8977774.4,46880.0,306880.0,1371474.4,,,,,,,,,,,,,,,1.35,,,1.63,0.75,2827465.0,82717488.58,,81.44,1.63,13.29,0.5725,73.32,0.0564
2023-07-13,351670.0,10364769.91,11.58,1.0,10.24,9013874.96,45835.0,305835.0,1350894.96,,,,,,0.03,,1045.0,,,,,,1045.0,1.34,0.03,,1.6,0.73,2827465.0,83333875.94,,82.87,1.6,13.22,0.5773,73.66,0.0563
2023-07-14,351670.0,10367231.6,11.69,1.0,10.33,9016015.8,45835.0,305835.0,1351215.8,,,,,,,,,,,,,,,1.35,,,1.6,0.73,2827465.0,83353668.2,,83.28,1.6,13.07,0.5797,73.86,0.0563
2023-07-17,503205.0,14731326.38,16.87,1.43,14.82,11914046.75,96235.0,406970.0,2817279.63,,22987.0,1.33,,55300.0,,45835.0,,,1.33,22987.0,1.63,27413.0,,2.84,,,1.54,1.54,6148965.0,180010950.38,,181.34,1.54,19.15,0.3493,51.74,0.0805
2023-07-18,457370.0,13461313.84,16.08,1.3,13.41,10628925.32,96235.0,361135.0,2832388.52,,,,,,,,,,,,,,45835.0,2.82,1.34,,1.54,1.54,6148965.0,180976337.88,,180.23,1.54,21.03,0.3918,56.82,0.0732
2023-07-19,457370.0,13488756.04,16.1,1.3,13.5,10650593.42,96235.0,361135.0,2838162.62,,,,,,,,,,,,,,,2.83,,,1.54,1.54,6148965.0,181345275.78,,181.14,1.54,20.99,0.3927,56.92,0.0732
2023-07-20,464170.0,13760319.65,16.43,1.32,13.75,10907433.08,96235.0,367935.0,2852886.58,,,0.19,,,,6800.0,,,0.19,,,,,2.84,,,1.54,1.54,6148965.0,182286067.43,,181.44,1.54,20.65,0.3853,56.14,0.0743
2023-07-21,385570.0,11461068.25,14.48,1.1,11.45,9599242.88,62635.0,322935.0,1861825.38,,2024.0,,,,1.05,,35624.0,,,2024.0,,,45000.0,1.86,1.33,,1.0,1.0,6182565.0,183776744.63,,183.33,1.0,16.22,0.5075,67.48,0.0617
2023-07-24,396135.0,11790562.14,20.51,1.13,11.8,9849949.34,65200.0,330935.0,1940612.8,,2565.0,0.23,,,,8000.0,,,0.23,2565.0,,,,1.94,,,1.04,1.04,6180000.0,183941520.0,,183.53,1.04,17.64,0.4902,65.74,0.0634
2023-07-25,406100.0,12163507.2,24.6,1.16,12.12,10069862.4,71300.0,336200.0,2135577.6,,4700.0,0.14,,1400.0,,4700.0,,,0.14,4700.0,0.04,1400.0,835.0,2.12,0.02,,1.14,1.14,6175300.0,184962585.6,,184.03,1.14,18.4,0.4737,64.05,0.065
2023-07-26,406100.0,12056702.9,24.58,1.16,12.15,9981441.8,71300.0,336200.0,2116825.7,,,,,,,,,,,,,,,2.14,,,1.14,1.14,6175300.0,183338481.7,,185.35,1.14,18.47,0.4725,63.92,0.065
2023-07-27,356200.0,10735155.6,21.28,1.01,10.63,9285517.8,48100.0,308100.0,1449637.8,,,,,,0.72,,23200.0,,,,,,28100.0,1.43,0.88,,0.77,0.77,6197100.0,186768199.8,,183.81,0.77,13.42,0.5712,73.15,0.057
2023-07-28,277400.0,8343914.6,16.05,0.79,8.34,7961911.3,12700.0,264700.0,382003.3,,,,,,1.04,,35400.0,,,,,,43400.0,0.38,1.28,,0.25,0.2,5077600.0,152729130.4,,152.98,0.25,4.59,0.8806,93.71,0.0444
2023-07-31,269400.0,8120524.2,15.64,0.77,8.12,7978852.1,4700.0,264700.0,141672.1,,,,,,0.24,,8000.0,,,,,,,0.14,,,0.16,0.08,2868600.0,86468209.8,,86.24,0.16,1.74,0.9322,96.52,0.0458
2023-08-01,260000.0,7759180.0,14.98,0.74,7.87,7759180.0,0.0,260000.0,0.0,,,,,,0.14,,4700.0,,,,,,4700.0,0.0,0.14,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0442
2023-08-02,260000.0,7653360.0,13.84,0.74,7.77,7653360.0,0.0,260000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0442
2023-08-03,39000.0,1142778.0,2.1,0.11,1.15,1142778.0,0.0,39000.0,0.0,,,,,,,,,,,,,,221000.0,0.0,6.62,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0059
2023-08-04,39000.0,1144845.0,2.13,0.11,1.13,1144845.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-07,39000.0,1145352.0,2.11,0.11,1.15,1145352.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-08,39000.0,1148316.0,2.13,0.11,1.15,1148316.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-09,39000.0,1152684.0,2.09,0.11,1.15,1152684.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-10,39000.0,1163331.0,2.1,0.11,1.15,1163331.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-11,39000.0,1148784.0,2.1,0.11,1.17,1148784.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-14,39000.0,1148628.0,3.04,0.11,1.15,1148628.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-15,39000.0,1137630.0,3.06,0.11,1.15,1137630.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-16,39000.0,1138956.0,3.16,0.11,1.14,1138956.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-17,39000.0,1130259.0,3.7,0.11,1.14,1130259.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-18,39000.0,1122108.0,3.74,0.11,1.13,1122108.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-21,39000.0,1122732.0,3.78,0.11,1.12,1122732.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0058
2023-08-22,39000.0,1129986.0,3.81,0.11,1.13,1129986.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.006
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39000.0,0.0,1.12,,0.0,0.0,6551850.0,190901253.45,,189.9,0.0,,0.0,100.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551850.0,189957787.05,,190.69,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551850.0,189721920.45,,190.26,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551850.0,191739890.25,,189.98,0.0,,0.0,,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551478.0,193569968.99,,191.97,0.0,,0.0,,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551478.0,192751034.24,,193.52,0.0,,0.0,,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551578.0,191935029.09,,192.9,0.0,,0.0,,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551578.0,192616393.2,,192.14,0.0,,0.0,,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551578.0,192518119.53,,192.59,0.0,,0.0,,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551578.0,192079163.8,,192.39,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551578.0,190788502.94,,192.31,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551678.0,190529347.92,,190.7,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551678.0,190621071.41,,190.73,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551678.0,191354859.35,,190.79,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551678.0,190974862.02,,191.75,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6552087.0,190423304.48,,190.81,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551587.0,193166991.11,,190.35,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551587.0,193868010.92,,193.08,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551587.0,191450475.31,,193.87,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551687.0,190863745.68,,191.36,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6551687.0,193038905.77,,189.59,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6669687.0,193961167.65,,196.62,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6669687.0,193434262.37,,194.1,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6669858.0,192151939.12,,193.55,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6669858.0,191351556.16,,192.24,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6669858.0,190938024.97,,191.36,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6669858.0,191665039.49,,191.09,0.0,,0.0,,0.0
2023-09-29,56400.0,1628380.8,4.78,0.15,1.62,814190.4,28200.0,28200.0,814190.4,,,,,28200.0,,,,,,,0.81,28200.0,,0.81,,,0.45,0.45,6209200.0,179272022.4,,178.34,0.45,40.78,0.517,59.22,0.009
2023-10-02,56400.0,1613322.0,4.46,0.15,1.63,806661.0,28200.0,28200.0,806661.0,,,,,,,,,,,,,,,0.81,,,0.45,0.45,6209200.0,177614166.0,,179.08,0.45,40.78,0.517,59.22,0.009
2023-10-03,46000.0,1299178.0,3.6,0.12,1.32,649589.0,23000.0,23000.0,649589.0,,,,,,0.15,,5200.0,,,,,,5200.0,0.66,0.16,,0.37,0.37,6209200.0,175366435.6,,177.69,0.37,50.0,0.5,50.0,0.0074
2023-10-04,46000.0,1302720.0,3.52,0.12,1.3,651360.0,23000.0,23000.0,651360.0,,,,,,,,,,,,,,,0.65,,,0.37,0.37,6209200.0,175844544.0,,175.19,0.37,50.0,0.5,50.0,0.0074
2023-10-05,46000.0,1304514.0,3.44,0.12,1.3,652257.0,23000.0,23000.0,652257.0,,,,,,,,,,,,,,,0.65,,,0.37,0.37,6209200.0,176086702.8,,176.09,0.37,50.0,0.5,50.0,0.0074
2023-10-06,56400.0,1615408.8,4.22,0.15,1.6,807704.4,28200.0,28200.0,807704.4,,,0.15,,,,5200.0,,,0.15,,,5200.0,,0.8,,,0.45,0.45,6209200.0,177843906.4,,176.44,0.45,40.78,0.517,59.22,0.009
2023-10-09,61400.0,1751803.4,4.56,0.16,1.76,947229.2,28200.0,33200.0,804574.2,,,0.15,,,,5000.0,,,0.15,,,,,0.81,,,0.45,0.45,6209200.0,177154685.2,,178.39,0.45,37.46,0.5315,62.54,0.0098
2023-10-10,5000.0,145395.0,0.36,0.01,0.14,145395.0,0.0,5000.0,0.0,,,,,,0.8,,28200.0,,,,,,28200.0,0.0,0.8,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2023-10-11,5000.0,145555.0,0.32,0.01,0.15,145555.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2023-10-12,5900.0,172044.0,0.38,0.02,0.17,172044.0,900.0,5900.0,26244.0,,,,,900.0,,,,,,,0.03,900.0,,0.03,,,100.0,0.02,0.0,0.0,,0.0,100.0,15.89,0.7327,84.11,0.0012
2023-10-13,5900.0,170486.4,0.33,0.02,0.17,170486.4,900.0,5900.0,26006.4,,,,,,,,,,,,,,,0.03,,,100.0,0.02,0.0,0.0,,0.0,100.0,15.24,0.7416,84.76,0.0012
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.03,,900.0,,,,,,5900.0,0.0,0.17,,0.0,0.0,4859658.0,140482993.46,,140.6,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859558.0,140232265.21,,140.42,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859558.0,138580015.49,,140.25,0.0,,0.0,,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859658.0,137154127.73,,138.41,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859658.0,135205404.88,,137.28,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859558.0,134838155.83,,135.26,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859658.0,135837160.42,,134.91,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859558.0,135722595.38,,135.71,0.0,,0.0,,0.0
