,ALSPW FP Equity_DX_SI_QTY,ALSPW FP Equity_DX_SHORT_INTEREST_VALUE,ALSPW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSPW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSPW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSPW FP Equity_DX_SI_MV,ALSPW FP Equity_DX_DSS,ALSPW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSPW FP Equity_DX_SUPPLY_SI_QTY,ALSPW FP Equity_DX_BROKER_SI_QTY,ALSPW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSPW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSPW FP Equity_DX_BROKER_SI_MV_INC_x,ALSPW FP Equity_DX_BROKER_SI_QTY_ADD,ALSPW FP Equity_DX_SUPPLY_SI_MV_DEC,ALSPW FP Equity_DX_BROKER_SI_QTY_INC,ALSPW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSPW FP Equity_DX_BROKER_SI_MV_INC_y,ALSPW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSPW FP Equity_DX_BROKER_SI_MV_ADD,ALSPW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSPW FP Equity_DX_BROKER_SI_QTY_DEC,ALSPW FP Equity_DX_SUPPLY_SI_MV,ALSPW FP Equity_DX_BROKER_SI_MV_DEC,ALSPW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSPW FP Equity_DX_UTILIZATION_QUANTITY,ALSPW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSPW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSPW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSPW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSPW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSPW FP Equity_DX_BROKER_SI_CON_RATIO,ALSPW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSPW FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSPW FP Equity_PX_LAST
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
2018-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05
2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2018-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87
2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
2018-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.475
2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.445
2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.445
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.445
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38
2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.435
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.435
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.495
2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.595
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.345
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21
2018-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.075
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.085
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.135
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.135
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.175
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.145
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.105
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.135
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.055
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.045
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.035
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.035
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.025
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964
2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942
2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.958
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.716
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35
2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374
2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305
2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301
2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292
2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256
2018-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268
2018-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247
2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258
2018-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319
2018-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
2018-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231
2018-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212
2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234
2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228
2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219
2018-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222
2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243
2018-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238
2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254
2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242
2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229
2018-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25
2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245
2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303
2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271
2018-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245
2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242
2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228
2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1925
2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182
2018-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182
2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1815
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.213
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1365
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1415
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1485
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1675
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1515
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1445
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1445
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1445
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1485
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1295
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1325
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1335
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1335
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1365
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1425
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1115
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1185
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1105
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1045
