,ALCOI FP Equity_DX_SI_QTY,ALCOI FP Equity_DX_SHORT_INTEREST_VALUE,ALCOI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCOI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCOI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCOI FP Equity_DX_SI_MV,ALCOI FP Equity_DX_DSS,ALCOI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCOI FP Equity_DX_SUPPLY_SI_QTY,ALCOI FP Equity_DX_BROKER_SI_QTY,ALCOI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCOI FP Equity_DX_BROKER_SI_MV_NEW_x,ALCOI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCOI FP Equity_DX_BROKER_SI_MV_INC_x,ALCOI FP Equity_DX_BROKER_SI_QTY_ADD,ALCOI FP Equity_DX_BROKER_SI_QTY_NEW,ALCOI FP Equity_DX_SUPPLY_SI_MV_DEC,ALCOI FP Equity_DX_BROKER_SI_QTY_INC,ALCOI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCOI FP Equity_DX_BROKER_SI_MV_NEW_y,ALCOI FP Equity_DX_BROKER_SI_MV_INC_y,ALCOI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCOI FP Equity_DX_BROKER_SI_MV_ADD,ALCOI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCOI FP Equity_DX_BROKER_SI_QTY_DEC,ALCOI FP Equity_DX_SUPPLY_SI_MV,ALCOI FP Equity_DX_BROKER_SI_MV_DEC,ALCOI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCOI FP Equity_DX_UTILIZATION_QUANTITY,ALCOI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCOI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCOI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCOI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCOI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCOI FP Equity_DX_BROKER_SI_CON_RATIO,ALCOI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCOI FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-05-07,2184.0,19350.24,0.08,1.77,0.08,0.02,0.0,19350.24,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.36,0.5014,52.64,0.0
2019-05-08,2184.0,19393.92,0.08,1.75,0.08,0.02,0.0,19393.92,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.7,0.5011,52.3,0.0
2019-05-09,2184.0,19350.24,0.08,1.79,0.08,0.02,0.0,19350.24,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.81,0.501,52.19,0.0
2019-05-10,2184.0,19306.56,0.08,1.79,0.08,0.02,0.0,19306.56,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.81,0.501,52.19,0.0
2019-05-13,2184.0,18520.32,0.08,1.79,0.08,0.02,0.0,18520.32,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.79,0.5003,51.21,0.0
2019-05-14,2184.0,19000.8,0.08,1.79,0.08,0.02,0.0,19000.8,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.12,0.5017,52.88,0.0
2019-05-15,2184.0,19000.8,0.08,1.79,0.08,0.02,0.0,19000.8,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.76,0.501,52.24,0.0
2019-05-16,2184.0,19000.8,0.08,1.79,0.08,0.02,0.0,19000.8,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.76,0.501,52.24,0.0
2019-05-17,2184.0,18957.12,0.08,1.84,0.08,0.02,0.0,18957.12,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.81,0.501,52.19,0.0
2019-05-20,2184.0,18913.44,0.08,1.82,0.08,0.02,0.0,18913.44,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.81,0.501,52.19,0.0
2019-05-21,2184.0,18913.44,0.08,1.87,0.08,0.02,0.0,18913.44,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.76,0.501,52.24,0.0
2019-05-22,2184.0,18957.12,0.08,1.87,0.08,0.02,0.0,18957.12,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.7,0.5011,52.3,0.0
2019-05-23,2184.0,18913.44,0.08,2.26,0.08,0.02,0.0,18913.44,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.81,0.501,52.19,0.0
2019-05-24,2184.0,19044.48,0.08,2.25,0.08,0.02,0.0,19044.48,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.58,0.5012,52.42,0.0
2019-05-27,2184.0,19000.8,0.08,2.32,0.08,0.02,0.0,19000.8,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.64,0.5011,52.36,0.0
2019-05-28,2184.0,19000.8,0.08,2.52,0.08,0.02,0.0,19000.8,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.76,0.501,52.24,0.0
2019-05-29,2184.0,19000.8,0.08,2.55,0.08,0.02,0.0,19000.8,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.76,0.501,52.24,0.0
2019-05-30,2184.0,18957.12,0.08,2.72,0.08,0.02,0.0,18957.12,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.81,0.501,52.19,0.0
2019-05-31,2184.0,18782.4,0.08,2.77,0.08,0.02,0.0,18782.4,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.99,0.5008,52.01,0.0
2019-06-03,2184.0,18564.0,0.08,2.97,0.08,0.02,0.0,18564.0,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.05,0.5008,51.95,0.0
2019-06-04,2184.0,19000.8,0.08,3.31,0.08,0.02,0.0,19000.8,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.18,0.5016,52.82,0.0
2019-06-05,2184.0,18869.76,0.08,3.55,0.08,0.02,0.0,18869.76,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.93,0.5009,52.07,0.0
2019-06-06,2184.0,18782.4,0.08,4.26,0.08,0.02,0.0,18782.4,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.87,0.5009,52.13,0.0
2019-06-07,2184.0,18826.08,0.08,4.38,0.08,0.02,0.0,18826.08,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.7,0.5011,52.3,0.0
2019-06-10,2184.0,18345.6,0.08,5.18,0.08,0.02,0.0,18345.6,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.4,0.5005,51.6,0.0
2019-06-11,2184.0,18869.76,0.08,6.08,0.08,0.02,0.0,18869.76,0.0,2184.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.05,0.5017,52.95,0.0
2019-06-12,1924.0,16584.88,0.07,5.19,0.07,0.02,0.0,16584.88,0.0,1924.0,0.0,,,,,,,,,,,,,,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-06-13,1924.0,16623.36,0.07,6.41,0.07,0.02,0.0,16623.36,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.0
2019-06-14,1924.0,16623.36,0.07,6.55,0.07,0.02,0.0,16623.36,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-06-17,1924.0,16354.0,0.07,6.59,0.07,0.02,0.0,16354.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.38,0.5043,54.62,0.0
2019-06-18,1924.0,16546.4,0.07,8.31,0.07,0.02,0.0,16546.4,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.08,0.5031,53.92,0.0
2019-06-19,1924.0,16354.0,0.07,8.49,0.07,0.02,0.0,16354.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.5041,54.5,0.0
2019-06-20,1924.0,16315.52,0.07,8.43,0.07,0.02,0.0,16315.52,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-06-21,1924.0,16315.52,0.07,8.83,0.07,0.02,0.0,16315.52,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-06-24,1924.0,16315.52,0.07,8.95,0.07,0.02,0.0,16315.52,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-06-25,1924.0,16123.12,0.07,10.4,0.07,0.02,0.0,16123.12,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.5041,54.5,0.0
2019-06-26,1924.0,16354.0,0.07,10.01,0.07,0.02,0.0,16354.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.14,0.503,53.86,0.0
2019-06-27,1924.0,16392.48,0.07,9.91,0.07,0.02,0.0,16392.48,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.0
2019-06-28,1924.0,16354.0,0.07,9.92,0.07,0.02,0.0,16354.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-07-01,1924.0,16354.0,0.07,10.75,0.07,0.02,0.0,16354.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-02,1924.0,16354.0,0.07,10.17,0.07,0.02,0.0,16354.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-03,1924.0,16315.52,0.07,10.54,0.07,0.02,0.0,16315.52,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-07-04,1924.0,16354.0,0.07,10.67,0.07,0.02,0.0,16354.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.0
2019-07-05,1924.0,16315.52,0.07,11.29,0.07,0.02,0.0,16315.52,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-07-08,1924.0,16315.52,0.07,11.58,0.07,0.02,0.0,16315.52,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-09,1924.0,16277.04,0.07,11.47,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-07-10,1924.0,16277.04,0.07,11.12,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-11,1924.0,16315.52,0.07,11.03,0.07,0.02,0.0,16315.52,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.0
2019-07-12,1924.0,16315.52,0.07,10.24,0.07,0.02,0.0,16315.52,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-15,1924.0,16277.04,0.07,10.67,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-07-16,1924.0,16277.04,0.07,10.94,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-17,1924.0,16277.04,0.07,10.31,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-18,1924.0,16277.04,0.07,10.34,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-19,1924.0,16277.04,0.07,10.51,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-22,1924.0,16238.56,0.07,10.27,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-07-23,1924.0,16238.56,0.07,12.41,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-24,1924.0,16277.04,0.07,14.02,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.0
2019-07-25,1924.0,16238.56,0.07,14.08,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-07-26,1924.0,16238.56,0.07,14.08,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-29,1924.0,16238.56,0.07,14.08,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-07-30,1924.0,16161.6,0.07,14.43,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.67,0.5037,54.33,0.0
2019-07-31,1924.0,16238.56,0.07,14.74,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.91,0.5033,54.09,0.0
2019-08-01,1924.0,16238.56,0.07,14.31,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-02,1924.0,16238.56,0.07,14.86,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-05,1924.0,16123.12,0.07,15.47,0.07,0.02,0.0,16123.12,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.61,0.5038,54.39,0.0
2019-08-06,1924.0,16277.04,0.07,14.29,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.03,0.5032,53.97,0.0
2019-08-07,1924.0,15776.8,0.07,12.05,0.07,0.02,0.0,15776.8,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.02,0.505,54.98,0.0
2019-08-08,1924.0,16238.56,0.07,11.42,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.51,0.5024,53.49,0.0
2019-08-09,1924.0,16161.6,0.07,11.42,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.67,0.5037,54.33,0.0
2019-08-12,1924.0,16161.6,0.07,10.86,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-13,1924.0,16161.6,0.07,12.12,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-14,1924.0,16277.04,0.07,12.12,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.97,0.5033,54.03,0.0
2019-08-15,1924.0,16277.04,0.07,11.68,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-16,1924.0,16277.04,0.07,11.29,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-19,1924.0,16277.04,0.07,11.45,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-20,1924.0,16277.04,0.07,11.65,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-21,1924.0,16277.04,0.07,12.04,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-22,1924.0,16277.04,0.07,12.17,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-23,1924.0,16277.04,0.07,12.94,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-26,1924.0,16277.04,0.07,12.94,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-08-27,1924.0,16354.0,0.07,11.51,0.07,0.02,0.0,16354.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.91,0.5034,54.09,0.0
2019-08-28,1924.0,16392.48,0.07,12.05,0.07,0.02,0.0,16392.48,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.0
2019-08-29,1924.0,16238.56,0.07,11.7,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.56,0.5039,54.44,0.0
2019-08-30,1924.0,16238.56,0.07,10.16,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-02,1924.0,15776.8,0.07,10.39,0.07,0.02,0.0,15776.8,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.07,0.5049,54.93,0.0
2019-09-03,1924.0,16123.12,0.07,8.66,0.07,0.02,0.0,16123.12,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.33,0.5027,53.67,0.0
2019-09-04,1924.0,16238.56,0.07,8.62,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.97,0.5033,54.03,0.0
2019-09-05,1924.0,16238.56,0.07,8.26,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-06,1924.0,16238.56,0.07,8.01,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-09,1924.0,16238.56,0.07,7.9,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-10,1924.0,16200.08,0.07,7.89,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-09-11,1924.0,16200.08,0.07,8.83,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-12,1924.0,16123.12,0.07,8.74,0.07,0.02,0.0,16123.12,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.67,0.5037,54.33,0.0
2019-09-13,1924.0,16200.08,0.07,8.5,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.91,0.5033,54.09,0.0
2019-09-16,1924.0,16200.08,0.07,8.21,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-17,1924.0,16200.08,0.07,8.44,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-18,1924.0,16200.08,0.07,9.87,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-19,1924.0,16200.08,0.07,10.4,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-20,1924.0,16200.08,0.07,10.4,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-23,1924.0,16161.6,0.07,10.49,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-09-24,1924.0,16200.08,0.07,10.34,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.0
2019-09-25,1924.0,16161.6,0.07,9.53,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-09-26,1924.0,16161.6,0.07,9.82,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-09-27,1924.0,16200.08,0.07,10.12,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.0
2019-09-30,1924.0,16161.6,0.07,9.44,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
2019-10-01,1924.0,16277.04,0.07,9.28,0.07,0.02,0.0,16277.04,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.97,0.5033,54.03,0.0
2019-10-02,1924.0,16392.48,0.07,9.28,0.07,0.02,0.0,16392.48,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.97,0.5033,54.03,0.0
2019-10-03,1924.0,16161.6,0.07,8.85,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.44,0.5042,54.56,0.0
2019-10-04,1924.0,16161.6,0.07,8.65,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-10-07,1924.0,16200.08,0.07,8.37,0.07,0.02,0.0,16200.08,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.85,0.5034,54.15,0.0
2019-10-08,1924.0,16161.6,0.07,8.96,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.73,0.5036,54.27,0.0
