,OR FP Equity_DX_SI_QTY,OR FP Equity_DX_SHORT_INTEREST_VALUE,OR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OR FP Equity_DX_SI_MV,OR FP Equity_DX_DSS,OR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OR FP Equity_DX_SUPPLY_SI_QTY,OR FP Equity_DX_BROKER_SI_QTY,OR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OR FP Equity_DX_BROKER_SI_MV_NEW_x,OR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OR FP Equity_DX_SUPPLY_SI_QTY_INC_x,OR FP Equity_DX_BROKER_SI_MV_INC_x,OR FP Equity_DX_SUPPLY_SI_MV_NEW,OR FP Equity_DX_BROKER_SI_QTY_ADD,OR FP Equity_DX_BROKER_SI_QTY_NEW,OR FP Equity_DX_SUPPLY_SI_MV_DEC,OR FP Equity_DX_BROKER_SI_QTY_INC,OR FP Equity_DX_SUPPLY_SI_QTY_DEC,OR FP Equity_DX_BROKER_SI_MV_NEW_y,OR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OR FP Equity_DX_BROKER_SI_MV_INC_y,OR FP Equity_DX_SUPPLY_SI_QTY_INC_y,OR FP Equity_DX_BROKER_SI_MV_ADD,OR FP Equity_DX_SUPPLY_SI_QTY_ADD,OR FP Equity_DX_BROKER_SI_QTY_DEC,OR FP Equity_DX_SUPPLY_SI_MV,OR FP Equity_DX_BROKER_SI_MV_DEC,OR FP Equity_DX_SUPPLY_SI_MV_RMV,OR FP Equity_DX_BROKER_SI_MV_RMV,OR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OR FP Equity_DX_UTILIZATION_QUANTITY,OR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OR FP Equity_DX_ACTIVE_UTILIZATION_MV,OR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OR FP Equity_DX_BROKER_SI_CON_RATIO,OR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OR FP Equity_DX_DEMAND_SUPPLY_RATIO,OR FP Equity_PX_LAST
2005-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3
2005-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.25
2005-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3
2005-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4
2005-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3
2005-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1
2005-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.75
2005-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7
2005-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8
2006-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.35
2006-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6
2006-01-04,17584200.0,884669733.84,7.13,15.05,2.79,1104.05,1.0,454945694.57,12493179.0,9042760.0,628537968.22,,,212229.0,5.55,,,,9.08,110342.0,129641.0,,,5.55,212229.0,,3280.0,170209.0,784.62,10.32,7.1,,38.87,38.87,19647296.0,988465106.35,112605.0,1235.13,38.85,14.62,0.1619,31.88,0.5471,63.05
2006-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8
2006-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2
2006-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3
2006-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.05
2006-01-11,15484321.0,804970657.49,6.28,12.47,2.46,993.92,1.0,358873838.65,12600669.0,6903255.0,655060613.23,,,207392.0,5.28,,,,5.84,59097.0,110658.0,,,5.28,207392.0,,10756.0,2198602.0,809.9,134.1,,,39.13,39.13,19601808.0,1019023066.86,,1264.42,39.04,17.02,0.1248,20.82,0.4808,65.15
2006-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6
2006-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8
2006-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.15
2006-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.35
2006-01-18,18297016.0,962871942.12,7.42,12.46,2.91,1210.46,1.0,508728948.92,12729758.0,9667144.0,669897583.74,,,226035.0,210.14,,,,16.61,3070859.0,284893.0,,,210.14,226035.0,,233947.0,306970.0,842.5,19.15,2.99,,38.11,38.11,20675622.0,1088044974.63,46000.0,1365.97,38.15,14.16,0.1553,30.38,0.5477,65.95
2006-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6
2006-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.55
2006-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.75
2006-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.65
2006-01-25,16775391.0,868072694.97,6.81,10.76,2.66,1089.25,1.0,425961648.45,12442604.0,8231653.0,643864860.54,,1338937.0,21414.0,18.23,86.62,,,41.34,290489.0,480616.0,,1338937.0,18.23,21414.0,,128074.0,1725981.0,806.54,122.03,85.68,,37.63,37.63,20622870.0,1067167396.51,1294963.0,1337.17,37.62,15.47,0.1685,33.14,0.5073,64.85
2006-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.75
2006-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.45
2006-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1
2006-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8
2006-02-01,15966847.0,851714496.68,6.48,10.59,2.54,1071.28,1.0,417523920.67,11898353.0,7827201.0,634690101.1,,249000.0,58411.0,3.56,16.67,,,37.45,44255.0,686387.0,,249000.0,3.56,58411.0,,127745.0,448706.0,797.03,18.23,19.02,,36.16,36.16,21005136.0,1120470361.86,293021.0,1406.99,36.16,12.77,0.1656,33.22,0.4853,66.85
2006-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4
2006-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2006-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.15
2006-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6
2006-02-08,16187116.0,850547793.32,6.57,10.56,2.57,1063.14,1.0,421633964.92,11871205.0,8024285.0,623769374.16,,,453856.0,0.0,,886036.0,,39.66,35198.0,507566.0,,,0.0,453856.0,57.0,55623.0,724150.0,779.65,54.76,1.95,,36.22,36.22,20908572.0,1098635468.86,29061.0,1373.99,36.2,12.71,0.1426,29.08,0.4938,65.85
2006-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4
2006-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2006-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.95
2006-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9
2006-02-15,17002018.0,934745014.37,7.13,11.07,2.7,1152.53,1.0,488667264.76,12092345.0,8888338.0,664818682.16,9.07,74048.0,321234.0,97.49,4.91,,131625.0,2.17,1231859.0,121988.0,9.07,74048.0,97.49,321234.0,,34744.0,198876.0,821.29,12.08,5.71,19.85,36.82,36.82,20748528.0,1140722419.16,86899.0,1414.12,36.74,12.14,0.1645,33.58,0.5177,68.9
2006-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6
2006-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7
2006-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3
2006-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2
2006-02-22,16886914.0,1003875900.09,7.08,10.3,2.68,1203.02,1.0,519006721.27,12052255.0,8730583.0,716470062.93,,,104361.0,5.03,,,,0.0,58914.0,212896.0,,,5.03,104361.0,,128493.0,216669.0,861.82,0.0,4.07,,36.81,36.81,20686640.0,1229758104.4,60048.0,1493.41,36.59,12.16,0.1672,33.85,0.5158,74.5
2006-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.25
2006-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2006-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5
2006-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.25
2006-03-01,17880324.0,1070064882.21,7.49,11.03,2.84,1321.54,1.0,567382226.39,12580427.0,9480713.0,752887539.17,,189166.0,152510.0,87.66,13.99,,,8.17,891109.0,114819.0,,189166.0,87.66,152510.0,,361315.0,140979.0,932.43,9.52,3.82,,35.73,35.73,22633876.0,1354545692.57,60000.0,1680.63,35.68,12.56,0.1585,31.87,0.5078,75.0
2006-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.05
2006-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.05
2006-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5
2006-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.85
2006-03-08,17601294.0,1039321187.34,7.38,11.11,2.8,1306.16,1.0,548116060.49,12408081.0,9282551.0,732672352.24,,,155325.0,10.81,,,,23.93,113043.0,334802.0,,,10.81,155325.0,,7132.0,311205.0,923.46,22.92,,,36.09,36.09,21975984.0,1297637877.3,,1633.84,36.11,12.97,0.1647,32.88,0.5119,74.0
2006-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5
2006-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5
2006-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2006-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.15
2006-03-15,18238894.0,1087885429.81,6.81,11.42,2.77,1360.5,1.0,585492795.61,12750143.0,9816053.0,760500872.35,,,297086.0,27.36,,270399.0,,37.85,355584.0,543103.0,,,27.36,297086.0,20.12,588079.0,92480.0,953.74,4.19,,,37.13,37.13,21589756.0,1287752480.26,,1614.04,37.14,13.07,0.1497,30.81,0.5311,74.75
2006-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6
2006-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.35
2006-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.25
2006-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.75
2006-03-22,18719628.0,1109837747.34,6.99,11.56,2.84,1386.39,1.0,574156502.87,13330305.0,9684295.0,790318892.69,,55004.0,615451.0,34.94,4.07,,,26.97,475000.0,313213.0,,55004.0,34.94,615451.0,,222920.0,606758.0,985.98,46.61,,,38.51,38.51,21285892.0,1261984822.96,,1575.65,38.49,13.72,0.1422,29.38,0.5408,74.3
2006-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.65
2006-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2
2006-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6
2006-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.65
2006-03-29,18253888.0,1059648537.54,6.82,11.3,2.77,1333.4,1.0,556947234.91,13169036.0,9594174.0,764469998.84,,,32779.0,2.93,,5500.0,,37.16,111824.0,401125.0,,,2.93,32779.0,0.42,262080.0,207445.0,959.79,17.57,4.07,,38.15,38.15,21353916.0,1239606918.82,55004.0,1556.93,38.14,13.33,0.1458,30.24,0.5287,72.75
2006-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6
2006-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7
2006-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.05
2006-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6
2006-04-05,19542968.0,1130581803.74,7.3,13.41,2.97,1421.89,1.0,584569080.04,14350590.0,10104722.0,830197129.06,,,245476.0,66.7,,130000.0,,21.46,951066.0,293037.0,,,66.7,245476.0,9.41,1229116.0,334161.0,1042.25,25.81,,17.5,41.3,41.3,20393486.0,1179785188.53,,1481.25,41.3,15.47,0.1369,27.78,0.5625,72.5
2006-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2
2006-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.25
2006-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1
2006-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8
2006-04-12,20182892.0,1145860541.9,7.54,16.33,3.06,1459.81,1.0,612994784.12,14897105.0,10797132.0,845766048.19,28.52,1401.0,191084.0,45.15,0.1,,400048.0,28.2,660761.0,334761.0,28.52,1401.0,45.15,191084.0,,688790.0,355212.0,1065.37,20.34,,0.96,51.47,51.47,14044567.0,797364181.17,,1002.95,51.51,14.95,0.1236,25.85,0.6974,71.15
2006-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6
2006-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2
2006-04-19,20397510.0,1193852674.85,7.62,16.69,3.1,1502.35,1.0,640168453.18,15379112.0,10937566.0,900129182.34,,55394.0,280000.0,34.08,4.07,,,4.07,359418.0,180669.0,,55394.0,34.08,280000.0,,327283.0,218983.0,1122.42,13.76,,,53.86,53.86,13175114.0,771130647.34,,961.45,53.86,13.91,0.1226,26.03,0.7143,73.35
2006-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.85
2006-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9
2006-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45
2006-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1
2006-04-26,25715910.0,1530784966.76,9.6,21.46,3.9,1919.4,1.0,881423544.57,16829752.0,14807180.0,1001820715.5,,,993265.0,298.87,,,,14.18,3949160.0,240949.0,,,298.87,993265.0,,753717.0,79546.0,1253.15,4.12,4.07,,56.0,56.0,13225142.0,787249938.15,55394.0,983.89,56.02,11.62,0.1039,21.48,0.8556,74.6
2006-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3
2006-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5
2006-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.15
2006-05-03,29948932.0,1757670568.61,11.61,25.14,4.55,2230.78,1.0,1081623472.61,18808468.0,18429772.0,1103848733.05,,113280.0,804521.0,269.03,8.35,,,9.57,3622591.0,117591.0,,113280.0,269.03,804521.0,,1183092.0,,1394.88,,0.34,,81.57,61.18,4250152.0,249436844.11,4585.0,0.0,170.89,12.32,0.0956,18.92,0.9742,73.55
2006-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2
2006-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.65
2006-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6
2006-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4
2006-05-10,32522114.0,1911017655.72,12.61,29.47,4.94,2424.05,1.0,1266331334.28,18328562.0,21550702.0,1076996581.03,,13424.0,1210797.0,309.23,1.0,167674.0,,181.85,4130675.0,2443151.0,,13424.0,309.23,1210797.0,12.48,739023.0,1177418.0,1357.07,86.08,,,79.06,61.02,4855100.0,285288398.54,,0.0,152.73,10.29,0.1089,24.37,1.0827,72.65
2006-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
2006-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.55
2006-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9
2006-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.05
2006-05-17,31689010.0,1739037057.55,12.29,25.85,4.81,2241.52,1.0,1088004766.94,18809308.0,19825796.0,1032221695.75,,1211293.0,143803.0,61.62,83.03,,,92.55,1002110.0,1047572.0,,1211293.0,61.62,143803.0,,220856.0,2727016.0,1313.38,251.76,3.55,,78.24,58.86,5230030.0,287014835.18,47634.0,0.0,148.74,10.78,0.0919,18.93,0.9917,67.85
2006-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9
2006-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2006-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9
2006-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2006-05-24,27974124.0,1565715688.08,10.85,20.57,4.25,1981.39,1.0,985741212.68,17249488.0,17611912.0,965456290.0,,77384.0,213601.0,35.14,5.47,,,133.09,512907.0,1886588.0,,77384.0,35.14,213601.0,,35784.0,2726790.0,1207.79,191.67,,,81.54,57.74,3904678.0,218545381.49,,0.0,144.38,12.27,0.0948,20.18,0.9364,69.2
2006-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0
2006-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.55
2006-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.05
2006-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.75
2006-05-31,28448320.0,1607212672.06,11.03,21.4,4.32,2007.85,1.0,883474156.13,18685504.0,15637853.0,1055653859.79,,484789.0,45457.0,9.85,34.16,,,108.54,134145.0,1540112.0,,484789.0,9.85,45457.0,,2503490.0,2108204.0,1308.75,156.44,4.07,,68.05,50.49,8771164.0,495534566.87,57607.0,0.0,169.07,12.26,0.0949,20.57,0.7687,69.85
2006-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.55
2006-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6
2006-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.45
2006-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.25
2006-06-07,26229932.0,1441573993.23,10.17,20.0,3.98,1807.85,1.0,810387290.42,17554046.0,14745274.0,964754929.2,,168429.0,216572.0,79.6,11.44,,,115.02,1283389.0,1497849.0,,168429.0,79.6,216572.0,,149946.0,2175968.0,1199.33,165.13,11.77,,46.77,46.75,19975554.0,1097838879.14,168557.0,1364.7,46.78,14.39,0.0985,19.37,0.6986,67.95
2006-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.65
2006-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2
2006-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.05
2006-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3
2006-06-14,22333526.0,1232850067.58,8.66,16.2,3.39,1543.27,1.0,677109659.57,15794012.0,12266087.0,871857348.52,,40000.0,197834.0,28.7,2.73,,,186.8,422999.0,2664741.0,,40000.0,28.7,197834.0,,852484.0,2902186.0,1074.06,192.19,12.77,,41.97,41.95,21837556.0,1205471647.89,185611.0,1496.06,41.79,14.18,0.1108,22.21,0.5932,68.25
2006-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2
2006-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.05
2006-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2006-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1
2006-06-21,22657076.0,1295607902.39,8.78,14.53,3.44,1599.47,1.0,747580578.63,15425105.0,13073392.0,882059447.27,,73221.0,352386.0,112.54,5.17,,,57.6,1565913.0,1058232.0,,73221.0,112.54,352386.0,,263717.0,758608.0,1084.51,45.49,,,40.44,40.42,22716520.0,1299007110.49,,1611.84,40.22,14.58,0.1177,21.27,0.5938,70.7
2006-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7
2006-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2
2006-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8
2006-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9
2006-06-28,21720654.0,1244695344.46,8.42,15.2,3.3,1550.23,1.0,711474344.27,14665705.0,12415639.0,840413678.92,,,344938.0,1.73,,,,75.24,18197.0,1081474.0,,,1.73,344938.0,,34857.0,675950.0,1043.35,42.48,4.07,,38.22,38.22,23703232.0,1358306362.18,57721.0,1688.16,38.2,15.38,0.123,22.32,0.5661,70.85
2006-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9
2006-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.85
2006-07-03,22330736.0,1329324976.15,8.66,16.32,3.39,1640.52,1.0,793631989.58,14499617.0,13331869.0,863146786.69,,54796.0,263192.0,102.56,4.02,,,34.0,1255298.0,568910.0,,54796.0,102.56,263192.0,,105173.0,339068.0,1061.93,17.09,1.44,,38.21,38.21,23452096.0,1396078344.93,20339.0,1717.65,38.2,15.04,0.1225,23.28,0.5884,73.6
2006-07-04,22585318.0,1340826493.8,8.76,16.81,3.43,1656.88,1.0,791851234.49,14747132.0,13338200.0,875495545.08,,,252578.0,1.4,,,,0.91,19812.0,5064.0,,,1.4,252578.0,,,13481.0,1077.69,1.57,,,38.6,38.6,23455524.0,1392488164.44,,1717.74,38.55,15.05,0.1221,23.16,0.5912,73.4
2006-07-05,22128354.0,1291325594.4,8.58,16.91,3.36,1623.81,1.0,772689551.55,13967397.0,13240927.0,815083545.45,,20339.0,27637.0,6.07,1.47,,,58.36,82747.0,827710.0,,20339.0,6.07,27637.0,,,180020.0,1022.8,13.45,,,36.36,36.36,24445536.0,1426547419.92,,1788.53,36.38,15.7,0.1275,23.66,0.5761,72.15
2006-07-06,22067084.0,1298459053.61,8.56,16.83,3.35,1598.73,1.0,773668409.64,13962146.0,13148359.0,821552810.58,,,19820.0,1.31,,,,14.03,91032.0,123205.0,,,1.31,19820.0,,173404.0,183600.0,1009.31,16.28,5.5,,36.4,36.4,24395902.0,1435490063.97,75269.0,1769.58,36.32,14.97,0.1264,23.96,0.5753,72.75
2006-07-07,21694630.0,1268647178.73,8.41,16.63,3.29,1581.2,1.0,743863712.08,13967549.0,12720517.0,816786994.41,,,74854.0,3.19,,,,4.92,37767.0,69451.0,,,3.19,74854.0,,,465609.0,1014.76,29.36,,,36.51,36.51,24292560.0,1420567564.79,,1767.98,36.47,15.01,0.1215,22.41,0.567,72.3
2006-07-10,21497478.0,1289285153.22,8.34,16.6,3.26,1570.23,1.0,750693383.43,13972403.0,12517025.0,837977912.7,,,27687.0,7.98,,,,1.44,88868.0,22834.0,,,7.98,27687.0,,,292360.0,1019.64,21.15,,,36.36,36.36,24459908.0,1466953297.2,,1791.06,36.28,14.26,0.1209,22.77,0.5594,74.15
2006-07-11,21410504.0,1271946966.22,8.3,16.34,3.25,1580.39,1.0,738449063.46,13993693.0,12430209.0,831331918.09,,,39079.0,,,2353.0,,1.15,,17788.0,,,,39079.0,0.17,,89168.0,1032.58,2.51,,,36.45,36.45,24399580.0,1449520840.71,,1800.57,36.45,14.21,0.12,22.51,0.5577,73.45
2006-07-12,21834604.0,1290960665.28,8.47,16.69,3.31,1608.18,1.0,760276576.19,13983751.0,12858903.0,826782683.76,,20339.0,98091.0,30.54,1.49,,,11.17,428693.0,151805.0,,20339.0,30.54,98091.0,,23433.0,,1027.61,,,,36.18,36.18,24669516.0,1458573500.46,,1816.89,36.13,14.12,0.1259,24.24,0.5649,73.1
2006-07-13,21954278.0,1307802681.34,8.51,16.87,3.33,1612.8,1.0,762235462.16,14124792.0,12795760.0,841405071.53,,,163920.0,0.11,,,,2.57,2619.0,26049.0,,,0.11,163920.0,,23509.0,65762.0,1036.37,5.58,1.49,,36.29,36.29,24802148.0,1477448525.41,20339.0,1825.89,36.21,14.03,0.1244,23.86,0.564,73.65
2006-07-14,21607580.0,1288023926.17,8.38,15.9,3.28,1596.23,1.0,754820297.39,13909998.0,12662684.0,829172458.79,,,18375.0,2.6,,,,16.89,9895.0,233169.0,,,2.6,18375.0,,,142971.0,1026.24,10.08,,,35.75,35.75,24996306.0,1490025268.63,,1848.66,35.7,14.32,0.127,24.33,0.5554,73.7
