,C6E FP Equity_DX_SI_QTY,C6E FP Equity_DX_SHORT_INTEREST_VALUE,C6E FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,C6E FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,C6E FP Equity_DX_SI_MV,C6E FP Equity_DX_DSS,C6E FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,C6E FP Equity_DX_SUPPLY_SI_QTY,C6E FP Equity_DX_BROKER_SI_QTY,C6E FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,C6E FP Equity_DX_BROKER_SI_MV_NEW_x,C6E FP Equity_DX_SUPPLY_SI_QTY_NEW_x,C6E FP Equity_DX_SUPPLY_SI_QTY_INC_x,C6E FP Equity_DX_BROKER_SI_MV_INC_x,C6E FP Equity_DX_SUPPLY_SI_MV_NEW,C6E FP Equity_DX_BROKER_SI_QTY_ADD,C6E FP Equity_DX_BROKER_SI_QTY_NEW,C6E FP Equity_DX_SUPPLY_SI_MV_DEC,C6E FP Equity_DX_BROKER_SI_QTY_INC,C6E FP Equity_DX_SUPPLY_SI_QTY_DEC,C6E FP Equity_DX_BROKER_SI_MV_NEW_y,C6E FP Equity_DX_SUPPLY_SI_QTY_NEW_y,C6E FP Equity_DX_BROKER_SI_MV_INC_y,C6E FP Equity_DX_SUPPLY_SI_QTY_INC_y,C6E FP Equity_DX_BROKER_SI_MV_ADD,C6E FP Equity_DX_SUPPLY_SI_QTY_ADD,C6E FP Equity_DX_BROKER_SI_QTY_DEC,C6E FP Equity_DX_SUPPLY_SI_MV,C6E FP Equity_DX_BROKER_SI_MV_DEC,C6E FP Equity_DX_SUPPLY_SI_MV_RMV,C6E FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,C6E FP Equity_DX_UTILIZATION_QUANTITY,C6E FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,C6E FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,C6E FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,C6E FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,C6E FP Equity_DX_ACTIVE_UTILIZATION_MV,C6E FP Equity_DX_BROKER_SI_MARKET_SHARE_2,C6E FP Equity_DX_BROKER_SI_CON_RATIO,C6E FP Equity_DX_BROKER_SI_MARKET_SHARE_1,C6E FP Equity_DX_DEMAND_SUPPLY_RATIO,C6E FP Equity_PX_LAST
2016-04-06,3500.0,225785.0,0.27,0.19,0.22,,225785.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0095,64.51
2016-04-07,3500.0,224280.0,0.22,0.19,0.23,,224280.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0095,64.08
2016-04-08,30500.0,1976400.0,1.97,1.64,1.97,,226800.0,27000.0,3500.0,1749600.0,,,,,,,,,,,,,,,,27000.0,,1.75,,,7.37,7.37,339521.0,22000960.8,,21.99,7.37,11.36,0.7986,88.64,0.0832,64.8
2016-04-11,30500.0,1984940.0,2.01,1.64,1.98,,227780.0,27000.0,3500.0,1757160.0,,,,,,,,,,,,,,,,,,1.76,,,7.37,7.37,339521.0,22096026.68,,22.09,7.37,11.43,0.7975,88.57,0.0832,65.08
2016-04-12,30500.0,1996225.0,1.83,1.64,2.0,,229075.0,27000.0,3500.0,1767150.0,,,,,,,,,,,,,,,,,,1.77,,,7.37,7.37,339521.0,22221649.45,,22.25,7.37,11.42,0.7977,88.58,0.0832,65.45
2016-04-13,30500.0,2047770.0,1.83,1.64,2.04,,234990.0,27000.0,3500.0,1812780.0,,,,,,,,,,,,,,,,,,1.81,,,7.37,7.37,339521.0,22795439.94,,22.77,7.37,11.22,0.8008,88.78,0.0832,67.14
2016-04-14,30500.0,2052345.0,1.85,1.64,2.05,,235515.0,27000.0,3500.0,1816830.0,,,,,,,,,,,,,,,,,,1.82,,,7.37,7.37,339521.0,22846368.09,,22.85,7.37,11.45,0.7972,88.55,0.0832,67.29
2016-04-15,30500.0,2046855.0,1.83,1.6,2.04,,234885.0,27000.0,3500.0,1811970.0,,,,,,,,,,,,,,,,,,1.81,,,7.37,7.37,339521.0,22785254.31,,22.75,7.37,11.5,0.7964,88.5,0.0832,67.11
2016-04-18,3500.0,235795.0,0.21,0.18,0.23,,235795.0,0.0,3500.0,0.0,,,,,,,,1.8,,27000.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.45,1.0,100.0,0.0095,67.37
2016-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3500.0,0.0,0.23,,0.0,0.0,366521.0,25051710.35,,25.01,0.0,,0.0,,0.0,68.35
2016-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25154336.23,,25.09,0.0,,0.0,,0.0,68.63
2016-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25066371.19,,25.05,0.0,,0.0,,0.0,68.39
2016-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24982071.36,,25.0,0.0,,0.0,,0.0,68.16
2016-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24875780.27,,24.88,0.0,,0.0,,0.0,67.87
2016-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24941754.05,,24.96,0.0,,0.0,,0.0,68.05
2016-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25022388.67,,25.02,0.0,,0.0,,0.0,68.27
2016-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25095692.87,,25.14,0.0,,0.0,,0.0,68.47
2016-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24542246.16,,24.57,0.0,,0.0,,0.0,66.96
2016-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24564237.42,,24.49,0.0,,0.0,,0.0,67.02
2016-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24146403.48,,24.09,0.0,,0.0,,0.0,65.88
2016-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,23875177.94,,23.85,0.0,,0.0,,0.0,65.14
2016-05-05,8200.0,536362.0,0.48,0.41,0.53,,536362.0,0.0,8200.0,0.0,,,,,,8200.0,,,,,,,,,0.53,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0224,65.41
2016-05-06,8200.0,535132.0,0.48,0.41,0.54,,535132.0,0.0,8200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0224,65.26
2016-05-09,8200.0,537346.0,0.48,0.41,0.53,,537346.0,0.0,8200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0224,65.53
2016-05-10,8200.0,542430.0,0.46,0.41,0.54,,542430.0,0.0,8200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0224,66.15
2016-05-11,8200.0,540380.0,0.45,0.41,0.54,,540380.0,0.0,8200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0224,65.9
2016-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8200.0,0.0,0.54,,0.0,0.0,366521.0,24036447.18,,24.01,0.0,,0.0,,0.0,65.58
2016-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24194051.21,,24.22,0.0,,0.0,,0.0,66.01
2016-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24183055.58,,24.17,0.0,,0.0,,0.0,65.98
2016-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24212377.26,,24.18,0.0,,0.0,,0.0,66.06
2016-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24413963.81,,24.27,0.0,,0.0,,0.0,66.61
2016-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24142738.27,,24.13,0.0,,0.0,,0.0,65.87
2016-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24465276.75,,24.49,0.0,,0.0,,0.0,66.75
2016-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24358985.66,,24.38,0.0,,0.0,,0.0,66.46
2016-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24941754.05,,24.93,0.0,,0.0,,0.0,68.05
2016-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25238636.06,,25.23,0.0,,0.0,,0.0,68.86
2016-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25286283.79,,25.32,0.0,,0.0,,0.0,68.99
2016-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25359587.99,,25.32,0.0,,0.0,,0.0,69.19
2016-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25418231.35,,25.43,0.0,,0.0,,0.0,69.35
2016-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25198318.75,,25.18,0.0,,0.0,,0.0,68.75
2016-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24941754.05,,24.98,0.0,,0.0,,0.0,68.05
2016-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24974740.94,,24.97,0.0,,0.0,,0.0,68.14
2016-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24754828.34,,24.85,0.0,,0.0,,0.0,67.54
2016-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24850123.8,,24.8,0.0,,0.0,,0.0,67.8
2016-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,25136010.18,,25.15,0.0,,0.0,,0.0,68.58
2016-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24993066.99,,24.99,0.0,,0.0,,0.0,68.19
2016-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24773154.39,,24.77,0.0,,0.0,,0.0,67.59
2016-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,24183055.58,,24.12,0.0,,0.0,,0.0,65.98
2016-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,366521.0,23713908.7,,23.76,0.0,,0.0,,0.0,64.7
2016-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,373371.0,23697857.37,,23.71,0.0,,0.0,,0.0,63.47
2016-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,373371.0,23906945.13,,23.95,0.0,,0.0,,0.0,64.03
2016-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,373371.0,23742661.89,,23.79,0.0,,0.0,,0.0,63.59
2016-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,373371.0,24067494.66,,24.09,0.0,,0.0,,0.0,64.46
2016-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,373371.0,24997188.45,,24.98,0.0,,0.0,,0.0,66.95
2016-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,388371.0,26176205.4,,26.13,0.0,,0.0,,0.0,67.4
2016-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,388371.0,26242228.47,,26.23,0.0,,0.0,,0.0,67.57
2016-06-23,8600.0,590476.0,0.71,0.42,0.58,,590476.0,0.0,8600.0,0.0,,,,,,8600.0,,,,,,,,,0.58,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0221,68.66
2016-06-24,24600.0,1566282.0,1.98,1.21,1.68,,1566282.0,0.0,24600.0,0.0,,,,1.09,,,,,16000.0,,,,1.09,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0633,63.67
2016-06-27,24600.0,1505028.0,1.67,1.18,1.56,,1505028.0,0.0,24600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0633,61.18
2016-06-28,24600.0,1544634.0,1.52,1.18,1.51,,1544634.0,0.0,24600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0623,62.79
2016-06-29,24600.0,1593096.0,1.46,1.18,1.55,,1593096.0,0.0,24600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0623,64.76
2016-06-30,24600.0,1607118.0,1.46,1.18,1.6,,1607118.0,0.0,24600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0623,65.33
2016-07-01,49200.0,3240804.0,2.9,2.37,3.23,,3240804.0,0.0,49200.0,0.0,1.62,,,,,,24600.0,,,,1.62,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.81,0.5,50.19,0.1246,65.87
2016-07-04,49200.0,3216696.0,2.91,2.31,3.23,,3216696.0,0.0,49200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.84,0.5,50.16,0.1238,65.38
2016-07-05,49200.0,3163560.0,2.87,2.31,3.19,,3163560.0,0.0,49200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.58,0.5,50.42,0.1238,64.3
2016-07-06,49200.0,3112884.0,2.9,2.31,3.14,,3112884.0,0.0,49200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.6,0.5,50.4,0.1238,63.27
2016-07-07,49200.0,3144864.0,2.91,2.31,3.13,,3144864.0,0.0,49200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.76,0.5,50.24,0.1238,63.92
2016-07-08,49200.0,3195048.0,2.95,2.31,3.17,,3195048.0,0.0,49200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.62,0.5,50.38,0.1238,64.94
2016-07-11,49200.0,3250152.0,3.03,2.31,3.22,,3250152.0,0.0,49200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.59,0.5,50.41,0.1238,66.06
2016-07-12,49200.0,3286560.0,2.98,2.28,3.26,,3286560.0,0.0,49200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.72,0.5,50.28,0.1238,66.8
2016-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,49200.0,0.0,3.25,,0.0,0.0,397344.0,26447216.64,,26.41,0.0,,0.0,,0.0,66.56
2016-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26697543.36,,26.7,0.0,,0.0,,0.0,67.19
2016-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26661782.4,,26.63,0.0,,0.0,,0.0,67.1
2016-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26697543.36,,26.71,0.0,,0.0,,0.0,67.19
2016-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26590260.48,,26.62,0.0,,0.0,,0.0,66.92
2016-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26868401.28,,26.87,0.0,,0.0,,0.0,67.62
2016-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26832640.32,,26.89,0.0,,0.0,,0.0,67.53
2016-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26820720.0,,26.85,0.0,,0.0,,0.0,67.5
2016-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26856480.96,,26.88,0.0,,0.0,,0.0,67.59
2016-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26908135.68,,26.89,0.0,,0.0,,0.0,67.72
2016-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,27027338.88,,27.18,0.0,,0.0,,0.0,68.02
2016-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26757144.96,,26.78,0.0,,0.0,,0.0,67.34
2016-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26955816.96,,26.98,0.0,,0.0,,0.0,67.84
2016-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26780985.6,,26.77,0.0,,0.0,,0.0,67.4
2016-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26443243.2,,26.48,0.0,,0.0,,0.0,66.55
2016-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26471057.28,,26.41,0.0,,0.0,,0.0,66.62
2016-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26665755.84,,26.62,0.0,,0.0,,0.0,67.11
2016-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26947870.08,,26.92,0.0,,0.0,,0.0,67.82
2016-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,26939923.2,,26.96,0.0,,0.0,,0.0,67.8
2016-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,397344.0,27218064.0,,27.23,0.0,,0.0,,0.0,68.5
2016-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,465344.0,31773688.32,,31.81,0.0,,0.0,,0.0,68.28
2016-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,465344.0,32094775.68,,32.01,0.0,,0.0,,0.0,68.97
2016-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,465344.0,32011013.76,,32.0,0.0,,0.0,,0.0,68.79
2016-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,465344.0,32011013.76,,32.03,0.0,,0.0,,0.0,68.79
2016-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,465344.0,31764381.44,,31.81,0.0,,0.0,,0.0,68.26
2016-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,465344.0,31475868.16,,31.53,0.0,,0.0,,0.0,67.64
2016-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31409271.12,,31.46,0.0,,0.0,,0.0,68.23
2016-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31146875.04,,31.18,0.0,,0.0,,0.0,67.66
2016-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31156081.92,,31.16,0.0,,0.0,,0.0,67.68
2016-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31455305.52,,31.39,0.0,,0.0,,0.0,68.33
2016-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31584201.84,,31.57,0.0,,0.0,,0.0,68.61
2016-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31331012.64,,31.36,0.0,,0.0,,0.0,68.06
2016-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31487529.6,,31.38,0.0,,0.0,,0.0,68.4
2016-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31395460.8,,31.44,0.0,,0.0,,0.0,68.2
2016-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31588805.28,,31.56,0.0,,0.0,,0.0,68.62
2016-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31446098.64,,31.46,0.0,,0.0,,0.0,68.31
2016-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,31459908.96,,31.46,0.0,,0.0,,0.0,68.34
2016-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,460344.0,32113597.44,,32.05,0.0,,0.0,,0.0,69.76
2016-09-05,8800.0,614416.0,0.62,0.27,0.61,,614416.0,0.0,8800.0,0.0,,,,,,8800.0,,,,,,,,,0.61,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0191,69.82
2016-09-06,8800.0,611952.0,0.81,0.27,0.62,,611952.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0191,69.54
2016-09-07,8800.0,614152.0,0.7,0.27,0.61,,614152.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0191,69.79
2016-09-08,8800.0,612040.0,0.68,0.27,0.62,,612040.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0191,69.55
2016-09-09,8800.0,604648.0,0.68,0.27,0.61,,604648.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0191,68.71
