,BLUE FP Equity_DX_SI_QTY,BLUE FP Equity_DX_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BLUE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BLUE FP Equity_DX_SI_MV,BLUE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY,BLUE FP Equity_DX_BROKER_SI_QTY,BLUE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BLUE FP Equity_DX_BROKER_SI_MV_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_x,BLUE FP Equity_DX_BROKER_SI_MV_INC_x,BLUE FP Equity_DX_SUPPLY_SI_MV_NEW,BLUE FP Equity_DX_BROKER_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_NEW,BLUE FP Equity_DX_SUPPLY_SI_MV_DEC,BLUE FP Equity_DX_BROKER_SI_QTY_INC,BLUE FP Equity_DX_SUPPLY_SI_QTY_DEC,BLUE FP Equity_DX_BROKER_SI_MV_NEW_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BLUE FP Equity_DX_BROKER_SI_MV_INC_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_y,BLUE FP Equity_DX_BROKER_SI_MV_ADD,BLUE FP Equity_DX_SUPPLY_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV,BLUE FP Equity_DX_BROKER_SI_MV_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV_RMV,BLUE FP Equity_DX_BROKER_SI_MV_RMV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BLUE FP Equity_DX_UTILIZATION_QUANTITY,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BLUE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_MV,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BLUE FP Equity_DX_BROKER_SI_CON_RATIO,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BLUE FP Equity_DX_DEMAND_SUPPLY_RATIO,BLUE FP Equity_PX_LAST
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,510381.0,7160849.58,,7.15,0.0,,0.0,,0.0,14.0304
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,510381.0,7122264.78,,7.16,0.0,,0.0,,0.0,13.9548
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,510381.0,7028967.13,,7.1,0.0,,0.0,,0.0,13.772
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,510381.0,6969865.01,,7.02,0.0,,0.0,,0.0,13.6562
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,510381.0,6953992.16,,6.96,0.0,,0.0,,0.0,13.6251
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,510381.0,6805879.6,,6.97,0.0,,0.0,,0.0,13.3349
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,510381.0,7155847.85,,6.81,0.0,,0.0,,0.0,14.0206
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410381.0,5903248.61,,5.76,0.0,,0.0,,0.0,14.3848
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410381.0,5884494.2,,5.9,0.0,,0.0,,0.0,14.3391
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,410381.0,5881211.15,,5.89,0.0,,0.0,,0.0,14.3311
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,6164237.99,,6.21,0.0,,0.0,,0.0,14.2236
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,6108851.9,,6.16,0.0,,0.0,,0.0,14.0958
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,6084365.87,,6.1,0.0,,0.0,,0.0,14.0393
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,5998686.45,,6.06,0.0,,0.0,,0.0,13.8416
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,6071884.5,,5.98,0.0,,0.0,,0.0,14.0105
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,6100054.27,,6.06,0.0,,0.0,,0.0,14.0755
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,6191497.66,,6.09,0.0,,0.0,,0.0,14.2865
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,6173945.73,,6.17,0.0,,0.0,,0.0,14.246
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,6163371.23,,6.18,0.0,,0.0,,0.0,14.2216
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,433381.0,6334860.09,,6.19,0.0,,0.0,,0.0,14.6173
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,446496.0,6537862.33,,6.5,0.0,,0.0,,0.0,14.6426
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,448789.0,6688975.65,,6.57,0.0,,0.0,,0.0,14.9045
2022-03-21,156000.0,2315586.0,37.92,1.18,2.32,1157793.0,78000.0,78000.0,1157793.0,,,,,,78000.0,,,,,,,,,1.16,78000.0,,1.16,,,,16.56,16.54,393115.0,5835202.5,,5.85,16.56,,1.0,100.0,0.3309,14.8435
2022-03-22,86000.0,1277960.0,20.99,0.65,1.28,1159080.0,8000.0,78000.0,118880.0,,,,,,,,1.04,,70000.0,,,,,,,,0.12,,,,1.41,1.41,559115.0,8308448.9,,8.31,1.41,,1.0,100.0,0.1515,14.86
2022-03-23,16000.0,236294.4,3.93,0.12,0.24,118147.2,8000.0,8000.0,118147.2,,,,,,,,,,,,,,,,,70000.0,0.12,1.04,,,1.41,1.41,559115.0,8257233.97,,8.31,1.41,,1.0,100.0,0.0282,14.7684
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.12,,8000.0,,,,,,,8000.0,0.0,0.12,,,0.0,0.0,567496.0,8318413.12,,8.38,0.0,,0.0,,0.0,14.6581
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,567496.0,8270005.71,,8.31,0.0,,0.0,,0.0,14.5728
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,595060.0,8726078.85,,8.65,0.0,,0.0,,0.0,14.6642
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585265.0,8634648.65,,8.58,0.0,,0.0,,0.0,14.7534
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585265.0,8660810.0,,8.63,0.0,,0.0,,0.0,14.7981
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585265.0,8619841.45,,8.64,0.0,,0.0,,0.0,14.7281
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585265.0,8700315.38,,8.66,0.0,,0.0,,0.0,14.8656
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585265.0,8737011.5,,8.71,0.0,,0.0,,0.0,14.9283
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585265.0,8805780.14,,8.72,0.0,,0.0,,0.0,15.0458
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,585265.0,8627449.89,,8.72,0.0,,0.0,,0.0,14.7411
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530265.0,7840233.16,,7.81,0.0,,0.0,,0.0,14.7855
2022-04-08,13600.0,203506.32,3.82,0.1,0.2,101753.16,6800.0,6800.0,101753.16,,,,,,6800.0,,,,,,,,,0.1,6800.0,,0.1,,,,1.38,1.28,484698.0,7252875.46,,7.17,1.38,,1.0,100.0,0.0256,14.9637
2022-04-11,13600.0,199626.24,3.8,0.1,0.2,99813.12,6800.0,6800.0,99813.12,,,,,,,,,,,,,,,,,,0.1,,,,1.19,1.19,564720.0,8289186.05,,8.46,1.19,,1.0,100.0,0.0238,14.6784
2022-04-12,13600.0,199253.6,3.81,0.1,0.2,99626.8,6800.0,6800.0,99626.8,,,,,,,,,,,,,,,,,,0.1,,,,1.19,1.19,564720.0,8273712.72,,8.28,1.19,,1.0,100.0,0.0238,14.651
2022-04-13,6800.0,99388.12,1.94,0.05,0.1,99388.12,0.0,6800.0,0.0,,,,,,,,0.1,,6800.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0119,14.6159
2022-04-14,468800.0,6915550.08,130.71,3.4,6.86,3457775.04,234400.0,234400.0,3457775.04,,,,3.33,,,,,227600.0,,,,3.33,,,234400.0,,3.43,,,,43.48,40.99,304656.0,4494163.45,,4.46,43.48,,1.0,100.0,0.8197,14.7516
2022-04-15,468800.0,6915550.08,135.44,3.4,6.92,3457775.04,234400.0,234400.0,3457775.04,,,,,,,,,,,,,,,,,,3.46,,,,43.48,40.99,304656.0,4494163.45,,4.5,43.48,,1.0,100.0,0.8197,
2022-04-18,468800.0,6915550.08,135.44,3.4,6.92,3457775.04,234400.0,234400.0,3457775.04,,,,,,,,,,,,,,,,,,3.46,,,,43.48,40.99,304656.0,4494163.45,,4.49,43.48,,1.0,100.0,0.8197,
2022-04-19,468800.0,6916956.48,135.44,3.4,6.91,3458478.24,234400.0,234400.0,3458478.24,,,,,,,,,,,,,,,,,,3.46,,,,43.48,40.99,304656.0,4495077.42,,4.49,43.48,,1.0,100.0,0.8197,14.7546
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.44,,234400.0,,,,,,,234400.0,0.0,3.44,,,0.0,0.0,571901.0,8480376.79,,8.44,0.0,,0.0,,0.0,14.8284
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,571901.0,8496104.07,,8.47,0.0,,0.0,,0.0,14.8559
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,491381.0,7223005.87,,7.31,0.0,,0.0,,0.0,14.6994
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,491381.0,7121830.52,,7.22,0.0,,0.0,,0.0,14.4935
2022-04-26,521200.0,7553751.6,229.51,3.7,7.54,3776875.8,260600.0,260600.0,3776875.8,,,,,,260600.0,,,,,,,,,3.77,260600.0,,3.77,,,,56.02,53.03,204591.0,2965137.36,,2.96,56.02,,1.0,100.0,1.0607,14.493
2022-04-27,339200.0,4957000.96,148.35,2.41,4.92,3932573.58,70100.0,269100.0,1024427.38,,,,0.1,,,,2.79,8500.0,190500.0,,,0.1,,,,,1.02,,,,14.28,14.27,420900.0,6150948.42,,6.1,14.28,,1.0,100.0,0.6903,14.6138
2022-04-28,140200.0,2068314.52,52.97,1.0,2.05,1034157.26,70100.0,70100.0,1034157.26,,,,,,,,,,,,,,,,,199000.0,1.02,2.9,,,14.28,14.27,420900.0,6209369.34,,6.14,14.28,,1.0,100.0,0.2853,14.7526
2022-04-29,70100.0,1047329.05,26.5,0.5,1.03,126994.25,61600.0,8500.0,920334.8,,,,,,,,0.11,,8500.0,,,,,,,61600.0,0.91,0.89,,,12.55,12.54,429400.0,6415450.7,,6.33,12.55,,1.0,100.0,0.1427,14.9405
2022-05-02,8500.0,124136.55,3.08,0.06,0.13,124136.55,0.0,8500.0,0.0,,,,,,,,0.91,,61600.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0173,14.6043
2022-05-03,8500.0,124904.95,4.26,0.06,0.12,0.0,8500.0,0.0,124904.95,,,,,,,,,,,,,,,,8500.0,8500.0,0.12,0.13,,,1.73,1.73,482500.0,7090192.75,,7.05,1.73,,1.0,100.0,0.0173,14.6947
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.12,,8500.0,,,,,,,,0.0,,,,0.0,0.0,491381.0,7199812.69,,7.26,0.0,,0.0,,0.0,14.6522
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,491381.0,7097310.61,,7.22,0.0,,0.0,,0.0,14.4436
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,491381.0,7019230.17,,7.08,0.0,,0.0,,0.0,14.2847
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,583298.0,8041112.91,,8.32,0.0,,0.0,,0.0,13.7856
2022-05-10,59200.0,817202.72,22.26,0.49,0.82,408601.36,29600.0,29600.0,408601.36,,,,,,29600.0,,,,,,,,,0.41,29600.0,,0.41,,,,5.08,5.07,553400.0,7639188.94,,7.63,5.08,,1.0,100.0,0.1015,13.8041
2022-05-11,84200.0,1177629.62,31.69,0.69,1.16,588814.81,42100.0,42100.0,588814.81,,,12500.0,0.17,,,,,12500.0,,,,0.17,12500.0,,,,0.58,,,,7.22,7.22,540900.0,7565081.49,,7.45,7.22,,1.0,100.0,0.1443,13.9861
2022-05-12,25000.0,346215.0,8.51,0.21,0.35,173107.5,12500.0,12500.0,173107.5,,,,,,,,0.41,,29600.0,,,,,,,29600.0,0.18,0.41,,,2.14,2.14,570500.0,7900626.3,,8.0,2.14,,1.0,100.0,0.0429,13.8486
2022-05-13,25000.0,353390.0,8.57,0.21,0.35,176695.0,12500.0,12500.0,176695.0,,,,,,,,,,,,,,,,,,0.17,,,,2.14,2.14,570500.0,8064359.8,,7.9,2.14,,1.0,100.0,0.0429,14.1356
2022-05-16,24300.0,345366.18,8.38,0.2,0.34,177657.5,11800.0,12500.0,167708.68,,,,,,,,0.01,,700.0,,,,,,,,0.17,,,,2.02,2.02,571200.0,8118237.12,,8.08,2.02,,1.0,100.0,0.0417,14.2126
2022-05-17,23600.0,337904.8,7.24,0.19,0.34,168952.4,11800.0,11800.0,168952.4,,,,,,,,,,,,,,,,,700.0,0.17,0.01,,,2.02,2.02,571200.0,8178441.6,,8.12,2.02,,1.0,100.0,0.0405,14.318
2022-05-18,19100.0,272553.18,5.63,0.16,0.27,168383.64,7300.0,11800.0,104169.54,,,,,,,,0.06,,4500.0,,,,,,,,0.1,,,,1.25,1.25,575700.0,8215123.86,,8.22,1.25,,1.0,100.0,0.0327,14.2698
2022-05-19,34400.0,486804.72,10.29,0.28,0.49,166985.34,22600.0,11800.0,319819.38,,,15300.0,,,,,,,,,,,15300.0,,,,0.32,,,,3.88,3.87,560400.0,7930388.52,,7.99,3.88,,1.0,100.0,0.059,14.1513
2022-05-20,59400.0,849443.76,17.82,0.49,0.84,424721.88,29700.0,29700.0,424721.88,,,7100.0,0.25,,,,,17900.0,,,,0.25,7100.0,,,,0.42,,,,5.09,5.09,553300.0,7912411.32,,7.84,5.09,,1.0,100.0,0.1018,14.3004
2022-05-23,59400.0,861626.7,17.49,0.49,0.85,430813.35,29700.0,29700.0,430813.35,,,,,,,,,,,,,,,,,,0.43,,,,5.09,5.09,553300.0,8025893.15,,7.93,5.09,,1.0,100.0,0.1018,14.5055
2022-05-24,45000.0,645003.0,13.31,0.37,0.65,321068.16,22600.0,22400.0,323934.84,,,,,,,,0.1,,7100.0,,,,,,,7300.0,0.33,0.1,,,3.88,3.87,560400.0,8032437.36,,8.13,3.88,,1.0,100.0,0.0771,14.3334
2022-05-25,22400.0,324022.72,6.68,0.18,0.32,324022.72,0.0,22400.0,0.0,,,,,,,,0.04,,2518.0,,,,,,,,0.0,,0.29,,0.0,0.0,0.0,0.0,20082.0,0.0,0.0,,1.0,100.0,58.7927,14.4653
2022-05-26,44400.0,646224.24,12.98,0.36,0.64,323112.12,22200.0,22200.0,323112.12,,19726.0,,,0.29,,,,,,,19726.0,,,,2474.0,200.0,0.32,0.0,,,3.81,3.81,560800.0,8162219.68,,8.13,3.81,,1.0,100.0,0.0761,14.5546
2022-05-27,44400.0,653945.4,12.25,0.36,0.65,326972.7,22200.0,22200.0,326972.7,,,,,,,,,,,,,,,,,,0.32,,,,3.81,3.81,560800.0,8259742.8,,8.17,3.81,,1.0,100.0,0.0761,14.7285
2022-05-30,44400.0,653647.92,12.43,0.36,0.65,326823.96,22200.0,22200.0,326823.96,,,,,,,,,,,,,,,,,,0.33,,,,3.81,3.81,560800.0,8255985.44,,8.26,3.81,,1.0,100.0,0.0761,14.7218
2022-05-31,58000.0,846434.6,16.19,0.47,0.85,423217.3,29000.0,29000.0,423217.3,,,6800.0,0.1,,,,,6800.0,,,,0.1,6800.0,,,,0.43,,,,4.97,4.97,554000.0,8084909.8,,8.16,4.97,,1.0,100.0,0.0994,14.5937
2022-06-01,58000.0,849334.6,14.46,0.46,0.85,424667.3,29000.0,29000.0,424667.3,,,,,,,,,,,,,,,,,,0.42,,,,4.97,4.97,554000.0,8112609.8,,8.1,4.97,,1.0,100.0,0.0994,14.6437
2022-06-02,20600.0,303339.12,5.09,0.16,0.3,201735.24,6900.0,13700.0,101603.88,,,,,,,,0.32,,22100.0,,,,,,,15300.0,0.1,0.22,,,1.18,1.18,576100.0,8483187.72,,8.43,1.18,,1.0,100.0,0.0353,14.7252
2022-06-03,13800.0,202306.62,3.37,0.11,0.2,101153.31,6900.0,6900.0,101153.31,,,,,,,,,,,,,,,,,6800.0,0.1,0.1,,,1.18,1.18,576100.0,8445568.39,,8.47,1.18,,1.0,100.0,0.0237,14.6599
2022-06-06,13800.0,204416.64,3.62,0.11,0.2,102208.32,6900.0,6900.0,102208.32,,,,,,,,,,,,,,,,,,0.1,,,,1.18,1.18,576100.0,8533654.08,,8.44,1.18,,1.0,100.0,0.0237,14.8128
2022-06-07,26800.0,395326.8,6.36,0.21,0.4,101781.9,19900.0,6900.0,293544.9,,,13000.0,,,,,,,,,,,13000.0,,,,0.29,,,,3.41,3.41,563100.0,8306288.1,,8.35,3.41,,1.0,100.0,0.0459,14.751
2022-06-08,26800.0,390307.16,6.38,0.21,0.4,100489.53,19900.0,6900.0,289817.63,,,,,,,,,,,,,,,,,,0.29,,,,3.41,3.41,563100.0,8200819.47,,8.3,3.41,,1.0,100.0,0.0459,14.5637
2022-06-09,247700.0,3562272.78,65.18,1.93,3.6,385421.52,220900.0,26800.0,3176851.26,,,201000.0,0.29,,,,,19900.0,,,,0.29,201000.0,,,,3.21,,,,40.71,37.87,321727.0,4626884.68,,4.67,40.71,40.37,0.5185,59.63,0.4246,14.3814
2022-06-10,425849.0,5985137.36,110.65,3.27,6.13,2774378.04,228449.0,197400.0,3210759.32,,,10748.0,2.45,,,,0.11,170600.0,3199.0,,,2.45,10748.0,,,,3.29,,,,41.28,39.16,324926.0,4566704.96,,4.68,41.28,2.62,0.949,97.38,0.73,14.0546
2022-06-13,394800.0,5434145.64,103.79,3.0,5.53,2717072.82,197400.0,197400.0,2717072.82,,,,,,,,0.55,,31049.0,,,,,,,,2.77,,,,33.86,33.84,385600.0,5307514.08,,5.4,33.86,,1.0,100.0,0.6767,13.7643
2022-06-14,192800.0,2619901.36,46.31,1.47,2.65,1309950.68,96400.0,96400.0,1309950.68,,,,,,,,1.44,,101000.0,,,,,,,101000.0,1.33,1.44,,,16.54,16.52,486600.0,6612261.42,,6.7,16.54,,1.0,100.0,0.3305,13.5887
2022-06-15,192800.0,2647066.88,46.95,1.47,2.64,1323533.44,96400.0,96400.0,1323533.44,,,,,,,,,,,,,,,,,,1.32,,,,16.54,16.52,486600.0,6680823.36,,6.65,16.54,,1.0,100.0,0.3305,13.7296
2022-06-16,52800.0,705967.68,12.89,0.4,0.72,352983.84,26400.0,26400.0,352983.84,,,,,,,,0.93,,70000.0,,,,,,,70000.0,0.36,0.93,,,4.53,4.53,556600.0,7442075.96,,7.64,4.53,,1.0,100.0,0.0905,13.3706
2022-06-17,173600.0,2323879.04,32.55,1.32,2.33,492619.52,136800.0,36800.0,1831259.52,,,110400.0,0.13,,,,,10400.0,,,,0.13,110400.0,,,,1.83,,,,23.46,23.45,446200.0,5973011.68,,5.98,23.46,42.4,0.5116,57.6,0.2976,13.3864
2022-06-20,173600.0,2347141.44,32.83,1.32,2.32,497550.72,136800.0,36800.0,1849590.72,,,,,,,,,,,,,,,,,,1.83,,,,23.46,23.45,446200.0,6032802.48,,5.96,23.46,42.4,0.5115,57.6,0.2976,13.5204
2022-06-21,263200.0,3563096.32,52.2,2.0,3.54,1711152.64,136800.0,126400.0,1851943.68,,,,,,100000.0,,,,,,,,,1.35,,10400.0,1.83,0.13,,,23.46,23.45,446200.0,6040477.12,,5.97,23.46,24.0,0.6352,76.0,0.4512,13.5376
2022-06-22,236800.0,3174896.0,44.18,1.8,3.18,1340750.0,136800.0,100000.0,1834146.0,,,,,,,,,,,,,,,,,26400.0,1.82,0.36,,,23.46,23.45,446200.0,5982426.5,,5.94,23.46,15.44,0.7389,84.56,0.4059,13.4075
2022-06-23,236800.0,3176435.2,44.94,1.8,3.18,1341400.0,136800.0,100000.0,1835035.2,,,,,,,,,,,,,,,,,,1.83,,,,23.46,23.45,446200.0,5985326.8,,5.98,23.46,15.52,0.7377,84.48,0.4059,13.414
2022-06-24,236800.0,3233551.36,44.27,1.8,3.17,1365520.0,136800.0,100000.0,1868031.36,,,,,,,,,,,,,,,,,,1.83,,,,23.46,23.45,446200.0,6092950.24,,5.96,23.46,15.51,0.738,84.49,0.4059,13.6552
2022-06-27,231800.0,3202502.44,43.31,1.76,3.16,1601251.22,115900.0,115900.0,1601251.22,,,,,,15900.0,,0.24,,20900.0,,,,,0.22,,,1.58,,,,19.88,19.87,467100.0,6453360.18,,6.37,19.88,13.72,0.7633,86.28,0.3973,13.8158
2022-06-28,231800.0,3212446.66,47.22,1.76,3.19,1606223.33,115900.0,115900.0,1606223.33,,,,,,,,,,,,,,,,,,1.6,,,,19.88,19.87,467100.0,6473398.77,,6.45,19.88,13.79,0.7623,86.21,0.3973,13.8587
2022-06-29,231800.0,3162377.86,50.41,1.76,3.21,1581188.93,115900.0,115900.0,1581188.93,,,,,,,,,,,,,,,,,,1.61,,,,19.88,19.87,467100.0,6372505.17,,6.48,19.88,13.72,0.7633,86.28,0.3973,13.6427
2022-06-30,200000.0,2719100.0,43.61,1.52,2.73,1359550.0,100000.0,100000.0,1359550.0,,,,,,,,0.24,,15900.0,,,,,,,15900.0,1.36,0.22,,,17.15,17.14,483000.0,6566626.5,,6.59,17.15,,1.0,100.0,0.3428,13.5955
2022-07-01,200000.0,2760700.0,42.26,1.52,2.73,1380350.0,100000.0,100000.0,1380350.0,,,,,,,,,,,,,,,,,,1.36,,,,17.15,17.14,483000.0,6667090.5,,6.58,17.15,,1.0,100.0,0.3428,13.8035
2022-07-04,210600.0,2928666.78,44.19,1.6,2.87,1538036.78,100000.0,110600.0,1390630.0,,,,,,10600.0,,,,,,,,,0.15,,,1.36,,,,17.15,17.14,483000.0,6716742.9,,6.57,17.15,5.09,0.9033,94.91,0.361,13.9063
2022-07-05,217900.0,2996604.38,45.81,1.66,3.01,1621384.38,100000.0,117900.0,1375220.0,,,,0.1,,,,,7300.0,,,,0.1,,,,,1.37,,,,17.15,17.14,483000.0,6642312.6,,6.61,17.15,8.29,0.848,91.71,0.3735,13.7522
2022-07-06,225100.0,3148586.25,47.3,1.71,3.1,1749836.25,100000.0,125100.0,1398750.0,,,,0.09,,,,,7200.0,,,,0.09,,,,,1.37,,,,17.15,17.14,483000.0,6755962.5,,6.64,17.15,11.16,0.8017,88.84,0.3859,13.9875
2022-07-07,225100.0,3225300.33,47.72,1.71,3.14,1792470.33,100000.0,125100.0,1432830.0,,,,,,,,,,,,,,,,,,1.39,,,,17.15,17.14,483000.0,6920568.9,,6.7,17.15,11.19,0.8012,88.81,0.3859,14.3283
2022-07-08,250200.0,3596599.98,55.44,1.9,3.59,1798299.99,125100.0,125100.0,1798299.99,,,25100.0,,,,,,,,,,,25100.0,,,,1.79,,,,21.46,21.44,457900.0,6582266.71,,6.57,21.46,20.06,0.6792,79.94,0.4289,14.3749
2022-07-11,250200.0,3596099.58,55.88,1.9,3.59,1798049.79,125100.0,125100.0,1798049.79,,,,,,,,,,,,,,,,,,1.79,,,,21.46,21.44,457900.0,6581350.91,,6.57,21.46,20.06,0.6792,79.94,0.4289,14.3729
2022-07-12,257200.0,3675748.08,57.48,1.95,3.69,1787854.14,132100.0,125100.0,1887893.94,,,7000.0,,,,,,,,,,,7000.0,,,,1.89,,,,22.66,22.64,450900.0,6443992.26,,6.46,22.66,22.24,0.6541,77.76,0.4409,14.2914
