,BX4 FP Equity_DX_SI_QTY,BX4 FP Equity_DX_SHORT_INTEREST_VALUE,BX4 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BX4 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BX4 FP Equity_DX_SI_MV,BX4 FP Equity_DX_DSS,BX4 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BX4 FP Equity_DX_SUPPLY_SI_QTY,BX4 FP Equity_DX_BROKER_SI_QTY,BX4 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BX4 FP Equity_DX_BROKER_SI_MV_NEW_x,BX4 FP Equity_DX_SUPPLY_SI_QTY_INC_x,BX4 FP Equity_DX_BROKER_SI_MV_INC_x,BX4 FP Equity_DX_BROKER_SI_QTY_ADD,BX4 FP Equity_DX_BROKER_SI_QTY_NEW,BX4 FP Equity_DX_SUPPLY_SI_MV_DEC,BX4 FP Equity_DX_BROKER_SI_QTY_INC,BX4 FP Equity_DX_SUPPLY_SI_QTY_DEC,BX4 FP Equity_DX_BROKER_SI_MV_NEW_y,BX4 FP Equity_DX_BROKER_SI_MV_INC_y,BX4 FP Equity_DX_SUPPLY_SI_QTY_INC_y,BX4 FP Equity_DX_BROKER_SI_MV_ADD,BX4 FP Equity_DX_SUPPLY_SI_QTY_ADD,BX4 FP Equity_DX_BROKER_SI_QTY_DEC,BX4 FP Equity_DX_SUPPLY_SI_MV,BX4 FP Equity_DX_BROKER_SI_MV_DEC,BX4 FP Equity_DX_BROKER_SI_MV_RMV,BX4 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BX4 FP Equity_DX_UTILIZATION_QUANTITY,BX4 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BX4 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BX4 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BX4 FP Equity_DX_ACTIVE_UTILIZATION_MV,BX4 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BX4 FP Equity_DX_BROKER_SI_CON_RATIO,BX4 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BX4 FP Equity_DX_DEMAND_SUPPLY_RATIO,BX4 FP Equity_PX_LAST
2011-04-15,4520.0,166019.6,0.0,0.06,0.17,,166019.6,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.77,0.4782,49.95,0.0,36.73
2011-04-18,4520.0,174065.2,0.0,0.06,0.17,,174065.2,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.81,0.4779,49.88,0.0,38.51
2011-04-19,4520.0,171443.6,0.0,0.06,0.17,,171443.6,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.79,0.4771,48.84,0.0,37.93
2011-04-20,4520.0,163578.8,0.0,0.06,0.17,,163578.8,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.71,0.4779,49.97,0.0,36.19
2011-04-21,4520.0,161544.8,0.0,0.06,0.17,,161544.8,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,46.54,0.4782,51.08,0.0,35.74
2011-04-22,4520.0,161544.8,0.0,0.06,0.17,,161544.8,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,46.22,0.4783,51.39,0.0,
2011-04-25,4520.0,161544.8,0.0,0.06,0.17,,161544.8,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,46.23,0.4783,51.38,0.0,
2011-04-26,4520.0,159872.4,0.0,0.06,0.16,,159872.4,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.65,0.4767,49.91,0.0,35.37
2011-04-27,4520.0,157974.0,0.0,0.06,0.16,,157974.0,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.73,0.4779,49.95,0.0,34.95
2011-04-28,4520.0,155352.4,0.0,0.06,0.16,,155352.4,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.71,0.4779,49.97,0.0,34.37
2011-04-29,4520.0,153996.4,0.0,0.06,0.16,,153996.4,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.73,0.4774,49.9,0.0,34.07
2011-05-02,4520.0,153860.8,0.0,0.06,0.15,,153860.8,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.71,0.4773,49.9,0.0,34.04
2011-05-03,4520.0,154855.2,0.0,0.06,0.15,,154855.2,0.0,4520.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.72,0.4779,49.96,0.0,34.26
2011-05-04,32720.0,1145854.4,0.03,0.42,1.12,,1145854.4,0.0,32720.0,0.0,,,,28200.0,,,,,,,,0.96,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.35,0.3822,45.86,0.0,35.02
2011-05-05,32720.0,1160905.6,0.04,0.42,1.14,,1160905.6,0.0,32720.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.33,0.3819,45.83,0.0,35.48
2011-05-06,32720.0,1128840.0,0.04,0.42,1.15,,1128840.0,0.0,32720.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.37,0.3825,45.88,0.0,34.5
2011-05-09,32720.0,1158288.0,0.04,0.42,1.14,,1158288.0,0.0,32720.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.3806,45.74,0.0,35.4
2011-05-10,19420.0,669990.0,0.02,0.25,0.69,,669990.0,0.0,19420.0,0.0,,,,,,,,,,,,,,13300.0,0.0,0.46,,0.0,0.0,0.0,0.0,0.0,0.0,11.39,0.6254,77.46,0.0,34.5
2011-05-11,4420.0,151871.2,0.0,0.06,0.15,,151871.2,0.0,4420.0,0.0,,,,,,,,,,,,,,15000.0,0.0,0.54,,0.0,0.0,0.0,0.0,0.0,0.0,48.21,0.5006,51.79,0.0,34.36
2011-05-12,4420.0,154567.4,0.0,0.06,0.15,,154567.4,0.0,4420.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.11,0.5007,51.89,0.0,34.97
2011-05-13,4420.0,154921.0,0.0,0.06,0.16,,154921.0,0.0,4420.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.55,0.5004,51.45,0.0,35.05
2011-05-16,4420.0,155827.1,0.0,0.06,0.15,,155827.1,0.0,4420.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.87,0.5003,51.13,0.0,35.255
2011-05-17,4420.0,159650.4,0.01,0.06,0.16,,159650.4,0.0,4420.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.85,0.5003,51.15,0.0,36.12
2011-05-18,4420.0,156887.9,0.0,0.06,0.16,,156887.9,0.0,4420.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.86,0.5003,51.14,0.0,35.495
2011-05-19,2160.0,74736.0,0.0,0.03,0.08,,74736.0,0.0,2160.0,0.0,,,,,,,,,,,,,,2260.0,0.0,0.08,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,34.6
2011-05-20,2160.0,75427.2,0.0,0.03,0.07,,75427.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,34.92
2011-05-23,2160.0,77932.8,0.0,0.03,0.08,,77932.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.08
2011-05-24,2160.0,77608.8,0.0,0.03,0.08,,77608.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,35.93
2011-05-25,2160.0,77090.4,0.0,0.03,0.08,,77090.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,35.69
2011-05-26,2160.0,77436.0,0.0,0.03,0.08,,77436.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,35.85
2011-05-27,2160.0,76204.8,0.0,0.03,0.08,,76204.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,35.28
2011-05-30,2160.0,76474.8,0.0,0.03,0.08,,76474.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,35.405
2011-05-31,2160.0,73850.4,0.0,0.03,0.08,,73850.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,34.19
2011-06-01,2160.0,75211.2,0.0,0.03,0.07,,75211.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,34.82
2011-06-02,2160.0,77922.0,0.0,0.03,0.08,,77922.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.075
2011-06-03,2160.0,77997.6,0.0,0.03,0.08,,77997.6,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.11
2011-06-06,2160.0,78840.0,0.0,0.03,0.08,,78840.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.5
2011-06-07,2160.0,78462.0,0.0,0.03,0.08,,78462.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.325
2011-06-08,2160.0,79833.6,0.0,0.03,0.08,,79833.6,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.96
2011-06-09,2160.0,78332.4,0.0,0.03,0.08,,78332.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.265
2011-06-10,2160.0,80881.2,0.0,0.03,0.08,,80881.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,37.445
2011-06-13,2160.0,80740.8,0.0,0.03,0.08,,80740.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,37.38
2011-06-14,2160.0,78364.8,0.0,0.03,0.08,,78364.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.28
2011-06-15,2160.0,80708.4,0.0,0.03,0.08,,80708.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,37.365
2011-06-16,2160.0,81259.2,0.0,0.03,0.08,,81259.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,37.62
2011-06-17,2160.0,79920.0,0.0,0.03,0.08,,79920.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,37.0
2011-06-20,7160.0,267676.6,0.01,0.11,0.27,,267676.6,0.0,7160.0,0.0,,,,5000.0,,,,,,,,0.19,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.96,0.5803,70.04,0.0,37.385
2011-06-21,7160.0,257795.8,0.01,0.11,0.27,,257795.8,0.0,7160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30.18,0.5786,69.82,0.0,36.005
2011-06-22,7160.0,258082.2,0.01,0.12,0.26,,258082.2,0.0,7160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.39,0.5849,70.61,0.0,36.045
2011-06-23,7160.0,269251.8,0.01,0.12,0.27,,269251.8,0.0,7160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.42,0.5847,70.58,0.0,37.605
2011-06-24,7160.0,269287.6,0.01,0.12,0.27,,269287.6,0.0,7160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.5776,69.7,0.0,37.61
2011-06-27,7160.0,268464.2,0.01,0.12,0.27,,268464.2,0.0,7160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30.31,0.5776,69.69,0.0,37.495
2011-06-28,7160.0,260158.6,0.01,0.12,0.27,,260158.6,0.0,7160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30.24,0.5781,69.76,0.0,36.335
2011-06-29,7160.0,250814.8,0.01,0.12,0.27,,250814.8,0.0,7160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.58,0.5834,70.42,0.0,35.03
2011-06-30,7160.0,243189.4,0.01,0.12,0.26,,243189.4,0.0,7160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28.83,0.5897,71.17,0.0,33.965
2011-07-01,7160.0,240074.8,0.01,0.12,0.26,,240074.8,0.0,7160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.5951,71.8,0.0,33.53
2011-07-04,2160.0,72446.4,0.0,0.04,0.07,,72446.4,0.0,2160.0,0.0,,,,,,,,,,,,,,5000.0,0.0,0.19,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,33.54
2011-07-05,2160.0,73105.2,0.0,0.03,0.07,,73105.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,33.845
2011-07-06,2160.0,73872.0,0.0,0.03,0.07,,73872.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,34.2
2011-07-07,2160.0,73159.2,0.0,0.03,0.07,,73159.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,33.87
2011-07-08,15160.0,530751.6,0.02,0.23,0.51,,530751.6,0.0,15160.0,0.0,,,,13000.0,,,,,,,,0.44,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.7556,85.75,0.0,35.01
2011-07-11,15160.0,558646.0,0.02,0.22,0.52,,558646.0,0.0,15160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.66,0.7498,85.34,0.0,36.85
2011-07-12,6860.0,257867.4,0.01,0.1,0.25,,257867.4,0.0,6860.0,0.0,,,,,,,,,,,,,,8300.0,0.0,0.27,,0.0,0.0,0.0,0.0,0.0,0.0,31.49,0.5685,68.51,0.0,37.59
2011-07-13,6860.0,255020.5,0.01,0.1,0.26,,255020.5,0.0,6860.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.49,0.5685,68.51,0.0,37.175
2011-07-14,6860.0,260885.8,0.01,0.1,0.25,,260885.8,0.0,6860.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.49,0.5685,68.51,0.0,38.03
2011-07-15,6860.0,264110.0,0.01,0.11,0.26,,264110.0,0.0,6860.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.49,0.5685,68.51,0.0,38.5
2011-07-18,2160.0,86788.8,0.0,0.04,0.08,,86788.8,0.0,2160.0,0.0,,,,,,,,,,,,,,4700.0,0.0,0.18,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,40.18
2011-07-19,2160.0,84488.4,0.0,0.04,0.09,,84488.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,39.115
2011-07-20,2160.0,81918.0,0.0,0.04,0.08,,81918.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,37.925
2011-07-21,2160.0,79164.0,0.0,0.04,0.08,,79164.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.65
2011-07-22,2160.0,77889.6,0.0,0.04,0.08,,77889.6,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.06
2011-07-25,2160.0,79207.2,0.0,0.04,0.08,,79207.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,36.67
2011-07-26,2160.0,80222.4,0.0,0.04,0.08,,80222.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,37.14
2011-07-27,44170.0,1686852.3,0.04,0.98,1.68,,1686852.3,0.0,44170.0,0.0,,,,42010.0,,,,,,,,1.6,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.41,0.7324,84.81,0.0,38.19
2011-07-28,44170.0,1706066.25,0.04,0.98,1.7,,1706066.25,0.0,44170.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.41,0.7311,84.73,0.0,38.625
2011-07-29,44170.0,1745156.7,0.04,0.98,1.74,,1745156.7,0.0,44170.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.47,0.7312,84.73,0.0,39.51
2011-08-01,44170.0,1824662.7,0.04,0.98,1.81,,1824662.7,0.0,44170.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.17,0.7369,85.11,0.0,41.31
2011-08-02,44170.0,1886500.7,0.04,0.98,1.87,,1886500.7,0.0,44170.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.07,0.7376,85.16,0.0,42.71
2011-08-03,44170.0,1965565.0,0.04,0.98,1.94,,1965565.0,0.0,44170.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.7432,85.53,0.0,44.5
2011-08-04,39410.0,1894635.75,0.04,0.87,1.88,,1894635.75,0.0,39410.0,0.0,,,,,,,,,,,,,,4760.0,0.0,0.19,,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.9033,94.91,0.0,48.075
2011-08-05,39410.0,1937395.6,0.03,0.87,1.94,,1937395.6,0.0,39410.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.8984,94.63,0.0,49.16
2011-08-08,2160.0,116100.0,0.0,0.05,0.11,,116100.0,0.0,2160.0,0.0,,,,,,,,,,,,,,37250.0,0.0,1.84,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,53.75
2011-08-09,2160.0,112233.6,0.0,0.05,0.12,,112233.6,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,51.96
2011-08-10,2160.0,124988.4,0.0,0.07,0.11,,124988.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,57.865
2011-08-11,2160.0,117957.6,0.0,0.07,0.13,,117957.6,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,54.61
2011-08-12,2160.0,108486.0,0.0,0.08,0.12,,108486.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,50.225
2011-08-15,2160.0,106704.0,0.0,0.08,0.11,,106704.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,49.4
2011-08-16,2160.0,107038.8,0.0,0.08,0.11,,107038.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,49.555
2011-08-17,2160.0,105494.4,0.0,0.08,0.11,,105494.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,48.84
2011-08-18,2160.0,116640.0,0.0,0.08,0.11,,116640.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,54.0
2011-08-19,2160.0,121618.8,0.0,0.08,0.12,,121618.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,56.305
2011-08-22,2160.0,118929.6,0.0,0.08,0.12,,118929.6,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,55.06
2011-08-23,2160.0,116046.0,0.0,0.08,0.12,,116046.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,53.725
2011-08-24,2160.0,112352.4,0.0,0.08,0.12,,112352.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,52.015
2011-08-25,2160.0,113443.2,0.0,0.08,0.11,,113443.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,52.52
2011-08-26,2160.0,115614.0,0.0,0.08,0.11,,115614.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,53.525
2011-08-29,2160.0,110635.2,0.0,0.08,0.12,,110635.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,51.22
2011-08-30,2160.0,110181.6,0.0,0.09,0.11,,110181.6,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,51.01
2011-08-31,2160.0,103701.6,0.0,0.09,0.11,,103701.6,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,48.01
2011-09-01,2160.0,102902.4,0.0,0.09,0.1,,102902.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.64
2011-09-02,2160.0,110224.8,0.0,0.09,0.1,,110224.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,51.03
2011-09-05,2160.0,120031.2,0.0,0.09,0.11,,120031.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,55.57
2011-09-06,2160.0,122860.8,0.0,0.08,0.12,,122860.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,56.88
2011-09-07,2160.0,114177.6,0.0,0.08,0.12,,114177.6,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,52.86
2011-09-08,2160.0,113292.0,0.0,0.08,0.11,,113292.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,52.45
2011-09-09,2160.0,121284.0,0.0,0.08,0.11,,121284.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,56.15
2011-09-12,2160.0,131274.0,0.0,0.08,0.12,,131274.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,60.775
2011-09-13,2160.0,127483.2,0.0,0.08,0.13,,127483.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,59.02
2011-09-14,2160.0,123130.8,0.0,0.08,0.13,,123130.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,57.005
2011-09-15,2160.0,114544.8,0.0,0.08,0.12,,114544.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,53.03
2011-09-16,2160.0,116110.8,0.0,0.08,0.11,,116110.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,53.755
2011-09-19,2160.0,122083.2,0.0,0.08,0.12,,122083.2,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,56.52
2011-09-20,2160.0,118486.8,0.0,0.07,0.12,,118486.8,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,54.855
2011-09-21,2160.0,121716.0,0.0,0.07,0.12,,121716.0,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,56.35
2011-09-22,2160.0,134978.4,0.0,0.07,0.12,,134978.4,0.0,2160.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,62.49
