,CAT31 FP Equity_DX_SI_QTY,CAT31 FP Equity_DX_SHORT_INTEREST_VALUE,CAT31 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CAT31 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAT31 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAT31 FP Equity_DX_SI_MV,CAT31 FP Equity_DX_DSS,CAT31 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAT31 FP Equity_DX_SUPPLY_SI_QTY,CAT31 FP Equity_DX_BROKER_SI_QTY,CAT31 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAT31 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CAT31 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAT31 FP Equity_DX_BROKER_SI_MV_INC_x,CAT31 FP Equity_DX_SUPPLY_SI_MV_NEW,CAT31 FP Equity_DX_BROKER_SI_QTY_ADD,CAT31 FP Equity_DX_SUPPLY_SI_MV_DEC,CAT31 FP Equity_DX_BROKER_SI_QTY_INC,CAT31 FP Equity_DX_SUPPLY_SI_QTY_DEC,CAT31 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CAT31 FP Equity_DX_BROKER_SI_MV_INC_y,CAT31 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAT31 FP Equity_DX_BROKER_SI_MV_ADD,CAT31 FP Equity_DX_SUPPLY_SI_QTY_ADD,CAT31 FP Equity_DX_BROKER_SI_QTY_DEC,CAT31 FP Equity_DX_SUPPLY_SI_MV,CAT31 FP Equity_DX_BROKER_SI_MV_DEC,CAT31 FP Equity_DX_SUPPLY_SI_MV_RMV,CAT31 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAT31 FP Equity_DX_UTILIZATION_QUANTITY,CAT31 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAT31 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAT31 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CAT31 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAT31 FP Equity_DX_ACTIVE_UTILIZATION_MV,CAT31 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAT31 FP Equity_DX_BROKER_SI_CON_RATIO,CAT31 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAT31 FP Equity_DX_DEMAND_SUPPLY_RATIO
2009-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16978.22,,0.03,0.0,,0.0,,0.0
2009-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16881.9,,0.03,0.0,,0.0,,0.0
2009-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16831.2,,0.03,0.0,,0.0,,0.0
2009-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16831.2,,0.03,0.0,,0.0,,0.0
2009-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16886.97,,0.03,0.0,,0.0,,0.0
2009-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16831.2,,0.03,0.0,,0.0,,0.0
2009-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16729.81,,0.03,0.0,,0.0,,0.0
2009-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16729.81,,0.03,0.0,,0.0,,0.0
2009-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16729.81,,0.03,0.0,,0.0,,0.0
2009-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16932.6,,0.03,0.0,,0.0,,0.0
2009-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16734.88,,0.03,0.0,,0.0,,0.0
2009-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16932.6,,0.03,0.0,,0.0,,0.0
2009-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16932.6,,0.03,0.0,,0.0,,0.0
2009-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,16831.2,,0.03,0.0,,0.0,,0.0
2009-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17236.77,,0.03,0.0,,0.0,,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17287.47,,0.03,0.0,,0.0,,0.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17287.47,,0.03,0.0,,0.0,,0.0
2009-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17338.17,,0.03,0.0,,0.0,,0.0
2009-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17338.17,,0.03,0.0,,0.0,,0.0
2009-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17743.74,,0.03,0.0,,0.0,,0.0
2009-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17743.74,,0.03,0.0,,0.0,,0.0
2009-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17743.74,,0.03,0.0,,0.0,,0.0
2009-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17997.22,,0.03,0.0,,0.0,,0.0
2009-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17997.22,,0.03,0.0,,0.0,,0.0
2009-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,17997.22,,0.03,0.0,,0.0,,0.0
2009-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,18352.1,,0.03,0.0,,0.0,,0.0
2009-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,18372.37,,0.03,0.0,,0.0,,0.0
2009-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,18407.86,,0.03,0.0,,0.0,,0.0
2009-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,18504.18,,0.03,0.0,,0.0,,0.0
2009-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,18706.97,,0.03,0.0,,0.0,,0.0
2009-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,18757.67,,0.03,0.0,,0.0,,0.0
2009-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,19011.15,,0.03,0.0,,0.0,,0.0
2009-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,19163.24,,0.03,0.0,,0.0,,0.0
2009-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,19340.67,,0.03,0.0,,0.0,,0.0
2009-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,19543.46,,0.03,0.0,,0.0,,0.0
2009-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,20278.56,,0.03,0.0,,0.0,,0.0
2009-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,20886.91,,0.04,0.0,,0.0,,0.0
2009-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,21191.09,,0.04,0.0,,0.0,,0.0
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,21191.09,,0.04,0.0,,0.0,,0.0
2009-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,21900.84,,0.04,0.0,,0.0,,0.0
2009-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22128.98,,0.04,0.0,,0.0,,0.0
2009-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23723.32,,0.04,0.0,,0.0,,0.0
2009-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23778.1,,0.04,0.0,,0.0,,0.0
2009-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23558.95,,0.04,0.0,,0.0,,0.0
2009-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23115.17,,0.04,0.0,,0.0,,0.0
2009-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22956.28,,0.04,0.0,,0.0,,0.0
2009-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22901.49,,0.04,0.0,,0.0,,0.0
2009-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22572.76,,0.04,0.0,,0.0,,0.0
2009-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22737.13,,0.04,0.0,,0.0,,0.0
2009-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23011.07,,0.04,0.0,,0.0,,0.0
2009-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23613.74,,0.04,0.0,,0.0,,0.0
2009-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24052.04,,0.04,0.0,,0.0,,0.0
2009-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23860.29,,0.04,0.0,,0.0,,0.0
2009-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23975.34,,0.04,0.0,,0.0,,0.0
2009-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23975.34,,0.04,0.0,,0.0,,0.0
2009-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23991.78,,0.04,0.0,,0.0,,0.0
2009-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23997.26,,0.04,0.0,,0.0,,0.0
2009-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24008.21,,0.04,0.0,,0.0,,0.0
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23997.26,,0.04,0.0,,0.0,,0.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23778.1,,0.04,0.0,,0.0,,0.0
2009-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24271.2,,0.04,0.0,,0.0,,0.0
2009-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24161.62,,0.04,0.0,,0.0,,0.0
2009-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23838.37,,0.04,0.0,,0.0,,0.0
2009-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23843.85,,0.04,0.0,,0.0,,0.0
2009-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24106.83,,0.04,0.0,,0.0,,0.0
2009-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24106.83,,0.04,0.0,,0.0,,0.0
2009-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24106.83,,0.04,0.0,,0.0,,0.0
2009-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23942.47,,0.04,0.0,,0.0,,0.0
2009-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23778.1,,0.04,0.0,,0.0,,0.0
2009-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23558.95,,0.04,0.0,,0.0,,0.0
2009-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23011.07,,0.04,0.0,,0.0,,0.0
2009-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22791.91,,0.04,0.0,,0.0,,0.0
2009-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22463.19,,0.04,0.0,,0.0,,0.0
2009-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22737.13,,0.04,0.0,,0.0,,0.0
2009-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22791.91,,0.04,0.0,,0.0,,0.0
2009-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22764.52,,0.04,0.0,,0.0,,0.0
2009-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22791.91,,0.04,0.0,,0.0,,0.0
2009-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22682.34,,0.04,0.0,,0.0,,0.0
2009-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22463.19,,0.04,0.0,,0.0,,0.0
2009-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22463.19,,0.04,0.0,,0.0,,0.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22244.03,,0.04,0.0,,0.0,,0.0
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22244.03,,0.04,0.0,,0.0,,0.0
2009-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,21915.3,,0.04,0.0,,0.0,,0.0
2009-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,21915.3,,0.04,0.0,,0.0,,0.0
2009-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,21915.3,,0.04,0.0,,0.0,,0.0
2009-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22244.03,,0.04,0.0,,0.0,,0.0
2009-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22463.19,,0.04,0.0,,0.0,,0.0
2009-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23011.07,,0.04,0.0,,0.0,,0.0
2009-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,22682.34,,0.04,0.0,,0.0,,0.0
2009-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23120.64,,0.04,0.0,,0.0,,0.0
2009-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23558.95,,0.04,0.0,,0.0,,0.0
2009-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23778.1,,0.04,0.0,,0.0,,0.0
2009-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24106.83,,0.04,0.0,,0.0,,0.0
2009-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24325.99,,0.04,0.0,,0.0,,0.0
2009-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24325.99,,0.04,0.0,,0.0,,0.0
2009-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24161.62,,0.04,0.0,,0.0,,0.0
2009-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24161.62,,0.04,0.0,,0.0,,0.0
2009-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,23997.26,,0.04,0.0,,0.0,,0.0
2009-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24599.93,,0.04,0.0,,0.0,,0.0
2009-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24654.72,,0.04,0.0,,0.0,,0.0
2009-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24682.11,,0.04,0.0,,0.0,,0.0
2009-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24654.72,,0.04,0.0,,0.0,,0.0
2009-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24654.72,,0.04,0.0,,0.0,,0.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24928.66,,0.04,0.0,,0.0,,0.0
2009-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24106.83,,0.04,0.0,,0.0,,0.0
2009-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24380.77,,0.04,0.0,,0.0,,0.0
2009-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24517.74,,0.04,0.0,,0.0,,0.0
2009-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,25202.6,,0.04,0.0,,0.0,,0.0
2009-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24654.72,,0.04,0.0,,0.0,,0.0
2009-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24873.87,,0.04,0.0,,0.0,,0.0
2009-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24873.87,,0.04,0.0,,0.0,,0.0
2009-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24709.5,,0.04,0.0,,0.0,,0.0
2009-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24709.5,,0.04,0.0,,0.0,,0.0
2009-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24928.66,,0.04,0.0,,0.0,,0.0
2009-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24654.72,,0.04,0.0,,0.0,,0.0
2009-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24654.72,,0.04,0.0,,0.0,,0.0
2009-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24654.72,,0.04,0.0,,0.0,,0.0
2009-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24873.87,,0.04,0.0,,0.0,,0.0
2009-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,24983.44,,0.04,0.0,,0.0,,0.0
2009-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,25871.01,,0.04,0.0,,0.0,,0.0
2009-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,26079.21,,0.04,0.0,,0.0,,0.0
2009-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,900.0,26188.79,,0.04,0.0,,0.0,,0.0
