,MLCFM FP Equity_DX_SI_QTY,MLCFM FP Equity_DX_SHORT_INTEREST_VALUE,MLCFM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLCFM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLCFM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLCFM FP Equity_DX_SI_MV,MLCFM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLCFM FP Equity_DX_SUPPLY_SI_QTY,MLCFM FP Equity_DX_BROKER_SI_QTY,MLCFM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLCFM FP Equity_DX_SUPPLY_SI_MV,MLCFM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLCFM FP Equity_DX_UTILIZATION_QUANTITY,MLCFM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLCFM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLCFM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLCFM FP Equity_DX_ACTIVE_UTILIZATION_MV,MLCFM FP Equity_DX_BROKER_SI_CON_RATIO,MLCFM FP Equity_DX_DEMAND_SUPPLY_RATIO,MLCFM FP Equity_PX_LAST
2008-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,418595.96,0.66,0.0,0.0,0.0,1220.0
2008-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,410844.18,0.65,0.0,0.0,0.0,
2008-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,403092.4,0.63,0.0,0.0,0.0,
2008-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,419609.28,0.63,0.0,0.0,0.0,1269.99
2008-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,419612.58,0.66,0.0,0.0,0.0,1270.0
2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,400482.22,0.66,0.0,0.0,0.0,1212.1
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,400482.22,0.63,0.0,0.0,0.0,
2008-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,400482.22,0.63,0.0,0.0,0.0,
2008-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,400482.22,0.63,0.0,0.0,0.0,
2008-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,429524.69,0.63,0.0,0.0,0.0,1300.0
2008-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,472146.76,0.68,0.0,0.0,0.0,1429.0
2008-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,463067.01,0.73,0.0,0.0,0.0,
2008-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,463067.01,0.73,0.0,0.0,0.0,
2008-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,375897.65,0.73,0.0,0.0,0.0,1160.0
2008-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,375897.65,0.59,0.0,0.0,0.0,
2008-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,375897.65,0.59,0.0,0.0,0.0,
2008-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,420616.5,0.59,0.0,0.0,0.0,1298.0
2008-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,420616.5,0.66,0.0,0.0,0.0,
2008-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,420616.5,0.66,0.0,0.0,0.0,1298.0
2008-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,420616.5,0.66,0.0,0.0,0.0,
2008-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,420616.5,0.66,0.0,0.0,0.0,
2008-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,380758.39,0.66,0.0,0.0,0.0,1175.0
2008-10-23,,,,,,,,,,,,,,,,,,,,1170.0
2008-10-24,,,,,,,,,,,,,,,,,,,,1089.0
2008-10-28,,,,,,,,,,,,,,,,,,,,1069.99
2008-11-03,,,,,,,,,,,,,,,,,,,,1000.0
2008-11-04,,,,,,,,,,,,,,,,,,,,926.0
2008-11-10,,,,,,,,,,,,,,,,,,,,926.12
2008-11-11,,,,,,,,,,,,,,,,,,,,926.1
2008-11-12,,,,,,,,,,,,,,,,,,,,926.11
2008-11-13,,,,,,,,,,,,,,,,,,,,1018.58
2008-11-17,,,,,,,,,,,,,,,,,,,,935.0
2008-11-18,,,,,,,,,,,,,,,,,,,,930.0
2008-11-19,,,,,,,,,,,,,,,,,,,,1008.0
2008-11-20,,,,,,,,,,,,,,,,,,,,931.0
2008-11-25,,,,,,,,,,,,,,,,,,,,1009.98
2008-11-26,,,,,,,,,,,,,,,,,,,,1105.0
2008-11-27,,,,,,,,,,,,,,,,,,,,1105.0
2008-12-03,,,,,,,,,,,,,,,,,,,,1105.0
2008-12-04,,,,,,,,,,,,,,,,,,,,995.0
2008-12-05,,,,,,,,,,,,,,,,,,,,1090.0
2008-12-08,,,,,,,,,,,,,,,,,,,,1090.0
2008-12-12,,,,,,,,,,,,,,,,,,,,1000.0
2008-12-17,,,,,,,,,,,,,,,,,,,,1000.0
2008-12-18,,,,,,,,,,,,,,,,,,,,1090.0
2008-12-19,,,,,,,,,,,,,,,,,,,,1145.0
2008-12-22,,,,,,,,,,,,,,,,,,,,1145.0
2008-12-24,,,,,,,,,,,,,,,,,,,,985.0
2008-12-31,,,,,,,,,,,,,,,,,,,,1149.0
2009-01-02,,,,,,,,,,,,,,,,,,,,1139.99
2009-01-06,,,,,,,,,,,,,,,,,,,,1099.0
2009-01-09,,,,,,,,,,,,,,,,,,,,978.02
2009-01-12,,,,,,,,,,,,,,,,,,,,991.0
2009-01-13,,,,,,,,,,,,,,,,,,,,980.0
2009-01-15,,,,,,,,,,,,,,,,,,,,1046.98
2009-01-19,,,,,,,,,,,,,,,,,,,,999.0
2009-01-28,,,,,,,,,,,,,,,,,,,,980.0
2009-01-29,,,,,,,,,,,,,,,,,,,,950.0
2009-01-30,,,,,,,,,,,,,,,,,,,,950.0
2009-02-05,,,,,,,,,,,,,,,,,,,,995.0
2009-02-09,,,,,,,,,,,,,,,,,,,,805.95
2009-02-10,,,,,,,,,,,,,,,,,,,,825.01
2009-02-17,,,,,,,,,,,,,,,,,,,,825.0
2009-03-17,,,,,,,,,,,,,,,,,,,,601.43
2009-03-25,,,,,,,,,,,,,,,,,,,,990.0
2009-03-26,,,,,,,,,,,,,,,,,,,,990.0
2009-03-31,,,,,,,,,,,,,,,,,,,,989.99
2009-04-01,,,,,,,,,,,,,,,,,,,,900.0
2009-04-03,,,,,,,,,,,,,,,,,,,,900.0
2009-04-21,,,,,,,,,,,,,,,,,,,,900.0
2009-04-22,,,,,,,,,,,,,,,,,,,,900.0
2009-05-04,,,,,,,,,,,,,,,,,,,,900.0
2009-05-05,,,,,,,,,,,,,,,,,,,,900.0
2009-05-07,,,,,,,,,,,,,,,,,,,,950.0
2009-05-19,,,,,,,,,,,,,,,,,,,,980.0
2009-05-26,,,,,,,,,,,,,,,,,,,,940.0
2009-05-27,,,,,,,,,,,,,,,,,,,,846.89
2009-05-29,,,,,,,,,,,,,,,,,,,,931.57
2009-06-01,,,,,,,,,,,,,,,,,,,,950.0
2009-06-02,,,,,,,,,,,,,,,,,,,,980.0
2009-06-03,,,,,,,,,,,,,,,,,,,,980.0
2009-06-05,,,,,,,,,,,,,,,,,,,,980.0
2009-07-07,,,,,,,,,,,,,,,,,,,,960.0
2009-07-08,,,,,,,,,,,,,,,,,,,,960.0
2009-07-10,,,,,,,,,,,,,,,,,,,,920.0
2009-07-13,,,,,,,,,,,,,,,,,,,,920.0
2009-07-22,,,,,,,,,,,,,,,,,,,,920.0
2009-07-27,,,,,,,,,,,,,,,,,,,,950.0
2009-07-31,,,,,,,,,,,,,,,,,,,,950.0
2009-08-11,,,,,,,,,,,,,,,,,,,,965.0
2009-08-17,,,,,,,,,,,,,,,,,,,,965.0
2009-08-19,,,,,,,,,,,,,,,,,,,,945.0
2009-08-21,,,,,,,,,,,,,,,,,,,,920.0
2009-08-24,,,,,,,,,,,,,,,,,,,,965.0
2009-08-25,,,,,,,,,,,,,,,,,,,,965.0
2009-08-28,,,,,,,,,,,,,,,,,,,,920.0
2009-08-31,,,,,,,,,,,,,,,,,,,,935.0
2009-09-03,,,,,,,,,,,,,,,,,,,,850.01
2009-09-09,,,,,,,,,,,,,,,,,,,,853.01
2009-09-11,,,,,,,,,,,,,,,,,,,,929.99
2009-09-14,,,,,,,,,,,,,,,,,,,,935.0
2009-09-15,,,,,,,,,,,,,,,,,,,,935.0
2009-09-16,,,,,,,,,,,,,,,,,,,,935.0
2009-09-21,,,,,,,,,,,,,,,,,,,,935.0
2009-09-22,,,,,,,,,,,,,,,,,,,,935.0
2009-09-23,,,,,,,,,,,,,,,,,,,,915.0
2009-09-25,,,,,,,,,,,,,,,,,,,,930.0
2009-09-30,,,,,,,,,,,,,,,,,,,,930.0
2009-10-02,,,,,,,,,,,,,,,,,,,,930.0
2009-10-05,,,,,,,,,,,,,,,,,,,,930.0
2009-10-12,,,,,,,,,,,,,,,,,,,,930.0
2009-10-22,,,,,,,,,,,,,,,,,,,,855.11
2009-10-27,,,,,,,,,,,,,,,,,,,,857.0
2009-11-03,,,,,,,,,,,,,,,,,,,,857.99
2009-11-04,,,,,,,,,,,,,,,,,,,,850.0
2009-11-05,,,,,,,,,,,,,,,,,,,,856.0
2009-11-16,,,,,,,,,,,,,,,,,,,,929.99
2009-11-17,,,,,,,,,,,,,,,,,,,,929.99
2009-11-18,,,,,,,,,,,,,,,,,,,,929.98
2009-11-24,,,,,,,,,,,,,,,,,,,,856.02
2009-11-25,,,,,,,,,,,,,,,,,,,,928.8
2009-11-26,,,,,,,,,,,,,,,,,,,,870.0
2009-11-27,,,,,,,,,,,,,,,,,,,,870.0
2009-12-03,,,,,,,,,,,,,,,,,,,,800.0
2009-12-04,,,,,,,,,,,,,,,,,,,,801.0
2009-12-08,,,,,,,,,,,,,,,,,,,,725.0
2009-12-09,,,,,,,,,,,,,,,,,,,,797.5
2009-12-10,,,,,,,,,,,,,,,,,,,,800.0
2009-12-11,,,,,,,,,,,,,,,,,,,,800.01
2009-12-14,,,,,,,,,,,,,,,,,,,,760.0
2009-12-15,,,,,,,,,,,,,,,,,,,,798.99
2009-12-16,,,,,,,,,,,,,,,,,,,,798.0
2009-12-17,,,,,,,,,,,,,,,,,,,,850.0
2009-12-18,,,,,,,,,,,,,,,,,,,,839.0
2009-12-21,,,,,,,,,,,,,,,,,,,,835.0
2009-12-23,,,,,,,,,,,,,,,,,,,,760.0
2009-12-29,,,,,,,,,,,,,,,,,,,,850.0
2009-12-30,,,,,,,,,,,,,,,,,,,,878.0
2010-01-04,,,,,,,,,,,,,,,,,,,,880.0
2010-01-05,,,,,,,,,,,,,,,,,,,,878.0
2010-01-06,,,,,,,,,,,,,,,,,,,,878.0
2010-01-07,,,,,,,,,,,,,,,,,,,,875.0
2010-01-18,,,,,,,,,,,,,,,,,,,,850.0
2010-01-19,,,,,,,,,,,,,,,,,,,,850.0
2010-01-25,,,,,,,,,,,,,,,,,,,,850.0
2010-01-26,,,,,,,,,,,,,,,,,,,,875.0
2010-01-29,,,,,,,,,,,,,,,,,,,,875.0
2010-02-10,,,,,,,,,,,,,,,,,,,,875.0
2010-03-12,,,,,,,,,,,,,,,,,,,,874.99
2010-03-22,,,,,,,,,,,,,,,,,,,,875.0
2010-04-06,,,,,,,,,,,,,,,,,,,,878.0
2010-04-07,,,,,,,,,,,,,,,,,,,,878.0
2010-04-12,,,,,,,,,,,,,,,,,,,,887.0
2010-04-20,,,,,,,,,,,,,,,,,,,,816.0
2010-05-04,,,,,,,,,,,,,,,,,,,,880.0
2010-05-07,,,,,,,,,,,,,,,,,,,,820.0
2010-05-19,,,,,,,,,,,,,,,,,,,,879.0
2010-05-24,,,,,,,,,,,,,,,,,,,,815.0
2010-05-26,,,,,,,,,,,,,,,,,,,,815.0
2010-06-01,,,,,,,,,,,,,,,,,,,,815.0
2010-06-09,,,,,,,,,,,,,,,,,,,,917.5
2010-06-18,,,,,,,,,,,,,,,,,,,,900.0
2010-06-23,,,,,,,,,,,,,,,,,,,,800.0
2010-06-30,,,,,,,,,,,,,,,,,,,,810.0
2010-07-01,,,,,,,,,,,,,,,,,,,,750.0
2010-07-06,,,,,,,,,,,,,,,,,,,,799.99
2010-07-12,,,,,,,,,,,,,,,,,,,,795.99
2010-07-27,,,,,,,,,,,,,,,,,,,,792.99
2010-08-06,,,,,,,,,,,,,,,,,,,,751.01
2010-08-19,,,,,,,,,,,,,,,,,,,,792.94
2010-08-20,,,,,,,,,,,,,,,,,,,,713.65
2010-09-01,,,,,,,,,,,,,,,,,,,,750.0
2010-09-02,,,,,,,,,,,,,,,,,,,,750.0
2010-09-03,,,,,,,,,,,,,,,,,,,,750.0
2010-09-06,,,,,,,,,,,,,,,,,,,,750.0
2010-09-07,,,,,,,,,,,,,,,,,,,,699.0
2010-09-08,,,,,,,,,,,,,,,,,,,,749.98
2010-09-13,,,,,,,,,,,,,,,,,,,,700.0
2010-09-14,,,,,,,,,,,,,,,,,,,,749.98
2010-09-15,,,,,,,,,,,,,,,,,,,,724.99
2010-09-16,,,,,,,,,,,,,,,,,,,,725.0
2010-09-20,,,,,,,,,,,,,,,,,,,,725.0
2010-09-27,,,,,,,,,,,,,,,,,,,,701.0
2010-09-28,,,,,,,,,,,,,,,,,,,,701.0
2010-09-29,,,,,,,,,,,,,,,,,,,,725.0
2010-10-01,,,,,,,,,,,,,,,,,,,,720.0
2010-10-04,,,,,,,,,,,,,,,,,,,,702.0
2010-10-07,,,,,,,,,,,,,,,,,,,,720.0
2010-10-12,,,,,,,,,,,,,,,,,,,,720.01
2010-10-13,,,,,,,,,,,,,,,,,,,,720.0
2010-10-14,,,,,,,,,,,,,,,,,,,,720.0
2010-10-15,,,,,,,,,,,,,,,,,,,,720.11
2010-10-18,,,,,,,,,,,,,,,,,,,,720.0
2010-10-19,,,,,,,,,,,,,,,,,,,,723.99
2010-10-21,,,,,,,,,,,,,,,,,,,,720.02
2010-10-22,,,,,,,,,,,,,,,,,,,,720.0
2010-10-25,,,,,,,,,,,,,,,,,,,,720.0
2010-11-01,,,,,,,,,,,,,,,,,,,,699.5
2010-11-02,,,,,,,,,,,,,,,,,,,,702.2
2010-11-10,,,,,,,,,,,,,,,,,,,,631.98
2010-11-11,,,,,,,,,,,,,,,,,,,,659.1
2010-11-15,,,,,,,,,,,,,,,,,,,,700.0
2010-11-18,,,,,,,,,,,,,,,,,,,,753.96
2010-11-22,,,,,,,,,,,,,,,,,,,,708.99
2010-12-01,,,,,,,,,,,,,,,,,,,,706.99
2010-12-02,,,,,,,,,,,,,,,,,,,,707.01
2010-12-03,,,,,,,,,,,,,,,,,,,,708.0
2010-12-06,,,,,,,,,,,,,,,,,,,,777.0
2010-12-07,,,,,,,,,,,,,,,,,,,,702.0
2010-12-08,,,,,,,,,,,,,,,,,,,,708.01
2010-12-10,,,,,,,,,,,,,,,,,,,,793.0
2010-12-13,,,,,,,,,,,,,,,,,,,,795.0
2010-12-14,,,,,,,,,,,,,,,,,,,,815.0
2010-12-15,,,,,,,,,,,,,,,,,,,,815.0
2010-12-16,,,,,,,,,,,,,,,,,,,,815.0
2010-12-17,,,,,,,,,,,,,,,,,,,,880.0
2010-12-20,,,,,,,,,,,,,,,,,,,,880.0
2010-12-22,,,,,,,,,,,,,,,,,,,,870.0
2010-12-23,,,,,,,,,,,,,,,,,,,,870.0
2010-12-28,,,,,,,,,,,,,,,,,,,,875.0
2010-12-30,,,,,,,,,,,,,,,,,,,,880.0
2011-01-19,,,,,,,,,,,,,,,,,,,,816.0
2011-01-20,,,,,,,,,,,,,,,,,,,,830.0
2011-01-28,,,,,,,,,,,,,,,,,,,,830.0
2011-02-08,,,,,,,,,,,,,,,,,,,,800.0
2011-02-10,,,,,,,,,,,,,,,,,,,,800.05
2011-02-21,,,,,,,,,,,,,,,,,,,,871.99
2011-03-01,,,,,,,,,,,,,,,,,,,,800.0
2011-03-09,,,,,,,,,,,,,,,,,,,,800.0
2011-03-15,,,,,,,,,,,,,,,,,,,,850.0
2011-03-18,,,,,,,,,,,,,,,,,,,,850.0
2011-03-21,,,,,,,,,,,,,,,,,,,,865.0
2011-04-12,,,,,,,,,,,,,,,,,,,,864.99
2011-04-15,,,,,,,,,,,,,,,,,,,,821.0
2011-04-19,,,,,,,,,,,,,,,,,,,,778.0
2011-04-21,,,,,,,,,,,,,,,,,,,,785.0
2011-04-29,,,,,,,,,,,,,,,,,,,,727.0
2011-05-02,,,,,,,,,,,,,,,,,,,,749.97
2011-05-03,,,,,,,,,,,,,,,,,,,,750.0
2011-05-06,,,,,,,,,,,,,,,,,,,,740.98
2011-05-09,,,,,,,,,,,,,,,,,,,,735.99
2011-05-16,,,,,,,,,,,,,,,,,,,,749.99
2011-05-23,,,,,,,,,,,,,,,,,,,,711.0
2011-05-26,,,,,,,,,,,,,,,,,,,,774.0
2011-06-08,,,,,,,,,,,,,,,,,,,,767.0
2011-06-15,,,,,,,,,,,,,,,,,,,,772.0
2011-06-20,,,,,,,,,,,,,,,,,,,,749.99
2011-06-30,,,,,,,,,,,,,,,,,,,,775.0
2011-07-07,,,,,,,,,,,,,,,,,,,,799.0
2011-07-21,,,,,,,,,,,,,,,,,,,,799.0
2011-07-28,,,,,,,,,,,,,,,,,,,,780.0
2011-08-03,,,,,,,,,,,,,,,,,,,,780.0
2011-08-04,,,,,,,,,,,,,,,,,,,,780.0
2011-08-08,,,,,,,,,,,,,,,,,,,,658.0
2011-08-09,,,,,,,,,,,,,,,,,,,,722.99
2011-08-10,,,,,,,,,,,,,,,,,,,,758.0
2011-08-15,,,,,,,,,,,,,,,,,,,,761.0
2011-08-16,,,,,,,,,,,,,,,,,,,,768.0
2011-08-23,,,,,,,,,,,,,,,,,,,,774.0
2011-08-24,,,,,,,,,,,,,,,,,,,,800.0
2011-09-07,,,,,,,,,,,,,,,,,,,,720.0
2011-09-13,,,,,,,,,,,,,,,,,,,,799.0
2011-09-19,,,,,,,,,,,,,,,,,,,,750.0
2011-09-23,,,,,,,,,,,,,,,,,,,,750.0
2011-09-29,,,,,,,,,,,,,,,,,,,,796.0
2011-10-10,,,,,,,,,,,,,,,,,,,,716.4
2011-10-11,,,,,,,,,,,,,,,,,,,,720.0
2011-10-18,,,,,,,,,,,,,,,,,,,,720.0
2011-11-01,,,,,,,,,,,,,,,,,,,,725.0
2011-11-02,,,,,,,,,,,,,,,,,,,,725.0
2011-11-14,,,,,,,,,,,,,,,,,,,,715.01
2011-11-21,,,,,,,,,,,,,,,,,,,,720.0
2011-11-22,,,,,,,,,,,,,,,,,,,,720.0
2011-11-23,,,,,,,,,,,,,,,,,,,,686.01
2011-12-15,,,,,,,,,,,,,,,,,,,,754.61
2011-12-16,,,,,,,,,,,,,,,,,,,,774.0
2011-12-19,,,,,,,,,,,,,,,,,,,,772.0
2011-12-21,,,,,,,,,,,,,,,,,,,,772.0
2011-12-22,,,,,,,,,,,,,,,,,,,,772.0
2011-12-27,,,,,,,,,,,,,,,,,,,,773.0
2011-12-28,,,,,,,,,,,,,,,,,,,,800.0
2011-12-29,,,,,,,,,,,,,,,,,,,,800.0
2011-12-30,,,,,,,,,,,,,,,,,,,,800.0
2012-01-06,,,,,,,,,,,,,,,,,,,,800.0
2012-01-17,,,,,,,,,,,,,,,,,,,,805.0
2012-02-01,,,,,,,,,,,,,,,,,,,,775.0
2012-02-10,,,,,,,,,,,,,,,,,,,,775.0
2012-02-17,,,,,,,,,,,,,,,,,,,,810.0
2012-02-23,,,,,,,,,,,,,,,,,,,,760.01
2012-02-24,,,,,,,,,,,,,,,,,,,,810.0
2012-03-09,,,,,,,,,,,,,,,,,,,,820.0
2012-04-02,,,,,,,,,,,,,,,,,,,,877.0
2012-04-05,,,,,,,,,,,,,,,,,,,,770.04
2012-04-16,,,,,,,,,,,,,,,,,,,,809.0
2012-04-19,,,,,,,,,,,,,,,,,,,,820.0
2012-04-20,,,,,,,,,,,,,,,,,,,,819.99
2012-04-24,,,,,,,,,,,,,,,,,,,,771.0
2012-04-26,,,,,,,,,,,,,,,,,,,,697.01
2012-05-02,,,,,,,,,,,,,,,,,,,,700.0
2012-05-09,,,,,,,,,,,,,,,,,,,,719.99
2012-05-11,,,,,,,,,,,,,,,,,,,,754.0
2012-05-15,,,,,,,,,,,,,,,,,,,,706.0
2012-05-16,,,,,,,,,,,,,,,,,,,,710.0
2012-05-23,,,,,,,,,,,,,,,,,,,,740.94
2012-05-28,,,,,,,,,,,,,,,,,,,,700.0
2012-05-31,,,,,,,,,,,,,,,,,,,,723.89
2012-06-05,,,,,,,,,,,,,,,,,,,,718.99
2012-06-06,,,,,,,,,,,,,,,,,,,,718.99
2012-06-14,,,,,,,,,,,,,,,,,,,,727.94
2012-06-19,,,,,,,,,,,,,,,,,,,,727.94
2012-06-21,,,,,,,,,,,,,,,,,,,,730.0
2012-06-25,,,,,,,,,,,,,,,,,,,,706.01
2012-06-28,,,,,,,,,,,,,,,,,,,,718.0
2012-07-02,,,,,,,,,,,,,,,,,,,,740.94
2012-07-03,,,,,,,,,,,,,,,,,,,,718.0
2012-07-05,,,,,,,,,,,,,,,,,,,,789.8
2012-07-20,,,,,,,,,,,,,,,,,,,,720.0
2012-07-27,,,,,,,,,,,,,,,,,,,,775.0
2012-07-30,,,,,,,,,,,,,,,,,,,,775.0
2012-08-02,,,,,,,,,,,,,,,,,,,,774.0
2012-08-03,,,,,,,,,,,,,,,,,,,,773.0
2012-08-22,,,,,,,,,,,,,,,,,,,,726.0
2012-08-23,,,,,,,,,,,,,,,,,,,,727.01
2012-09-04,,,,,,,,,,,,,,,,,,,,748.0
2012-09-12,,,,,,,,,,,,,,,,,,,,710.0
2012-09-13,,,,,,,,,,,,,,,,,,,,709.0
2012-09-14,,,,,,,,,,,,,,,,,,,,728.0
2012-09-17,,,,,,,,,,,,,,,,,,,,728.0
2012-09-18,,,,,,,,,,,,,,,,,,,,707.0
2012-09-24,,,,,,,,,,,,,,,,,,,,726.99
2012-09-28,,,,,,,,,,,,,,,,,,,,708.0
2012-10-19,,,,,,,,,,,,,,,,,,,,716.0
2012-10-22,,,,,,,,,,,,,,,,,,,,711.0
2012-10-23,,,,,,,,,,,,,,,,,,,,720.0
2012-10-24,,,,,,,,,,,,,,,,,,,,720.0
2012-10-25,,,,,,,,,,,,,,,,,,,,720.0
2012-10-26,,,,,,,,,,,,,,,,,,,,727.0
2012-10-30,,,,,,,,,,,,,,,,,,,,727.01
2012-11-01,,,,,,,,,,,,,,,,,,,,727.01
2012-11-05,,,,,,,,,,,,,,,,,,,,727.01
2012-11-06,,,,,,,,,,,,,,,,,,,,727.01
2012-11-12,,,,,,,,,,,,,,,,,,,,727.01
2012-11-21,,,,,,,,,,,,,,,,,,,,702.0
2012-11-26,,,,,,,,,,,,,,,,,,,,690.0
2012-11-28,,,,,,,,,,,,,,,,,,,,621.0
2012-11-29,,,,,,,,,,,,,,,,,,,,656.0
2012-12-03,,,,,,,,,,,,,,,,,,,,666.5
2012-12-04,,,,,,,,,,,,,,,,,,,,686.0
2012-12-05,,,,,,,,,,,,,,,,,,,,717.01
2012-12-12,,,,,,,,,,,,,,,,,,,,715.0
2012-12-21,,,,,,,,,,,,,,,,,,,,695.01
2012-12-28,,,,,,,,,,,,,,,,,,,,797.0
2012-12-31,,,,,,,,,,,,,,,,,,,,717.3
2013-01-23,,,,,,,,,,,,,,,,,,,,748.0
2013-01-25,,,,,,,,,,,,,,,,,,,,710.51
2013-01-28,,,,,,,,,,,,,,,,,,,,705.05
2013-01-29,,,,,,,,,,,,,,,,,,,,705.51
2013-01-30,,,,,,,,,,,,,,,,,,,,710.0
2013-01-31,,,,,,,,,,,,,,,,,,,,705.5
2013-02-06,,,,,,,,,,,,,,,,,,,,727.94
2013-02-20,,,,,,,,,,,,,,,,,,,,700.0
2013-02-22,,,,,,,,,,,,,,,,,,,,723.0
2013-03-01,,,,,,,,,,,,,,,,,,,,722.99
2013-03-06,,,,,,,,,,,,,,,,,,,,755.0
2013-03-20,,,,,,,,,,,,,,,,,,,,750.0
2013-03-25,,,,,,,,,,,,,,,,,,,,799.99
2013-03-27,,,,,,,,,,,,,,,,,,,,800.0
2013-04-03,,,,,,,,,,,,,,,,,,,,772.0
2013-04-10,,,,,,,,,,,,,,,,,,,,795.0
2013-04-15,,,,,,,,,,,,,,,,,,,,796.0
2013-04-18,,,,,,,,,,,,,,,,,,,,795.0
2013-04-19,,,,,,,,,,,,,,,,,,,,795.0
2013-04-22,,,,,,,,,,,,,,,,,,,,796.0
2013-04-24,,,,,,,,,,,,,,,,,,,,820.0
2013-05-16,,,,,,,,,,,,,,,,,,,,795.0
2013-05-20,,,,,,,,,,,,,,,,,,,,815.0
2013-05-23,,,,,,,,,,,,,,,,,,,,800.0
2013-05-24,,,,,,,,,,,,,,,,,,,,820.0
2013-05-27,,,,,,,,,,,,,,,,,,,,820.0
2013-05-28,,,,,,,,,,,,,,,,,,,,820.0
2013-05-29,,,,,,,,,,,,,,,,,,,,900.0
2013-06-03,,,,,,,,,,,,,,,,,,,,900.0
2013-06-10,,,,,,,,,,,,,,,,,,,,900.0
2013-06-12,,,,,,,,,,,,,,,,,,,,810.0
2013-06-13,,,,,,,,,,,,,,,,,,,,820.0
2013-06-17,,,,,,,,,,,,,,,,,,,,820.0
2013-06-20,,,,,,,,,,,,,,,,,,,,800.01
2013-06-24,,,,,,,,,,,,,,,,,,,,800.0
2013-06-26,,,,,,,,,,,,,,,,,,,,796.0
2013-06-28,,,,,,,,,,,,,,,,,,,,800.0
2013-07-01,,,,,,,,,,,,,,,,,,,,800.0
2013-07-02,,,,,,,,,,,,,,,,,,,,800.0
2013-07-05,,,,,,,,,,,,,,,,,,,,819.99
2013-07-08,,,,,,,,,,,,,,,,,,,,800.0
2013-07-12,,,,,,,,,,,,,,,,,,,,809.99
2013-07-17,,,,,,,,,,,,,,,,,,,,800.0
2013-07-23,,,,,,,,,,,,,,,,,,,,809.99
2013-07-24,,,,,,,,,,,,,,,,,,,,801.0
2013-07-29,,,,,,,,,,,,,,,,,,,,810.0
2013-08-12,,,,,,,,,,,,,,,,,,,,839.0
2013-08-13,,,,,,,,,,,,,,,,,,,,800.01
2013-08-26,,,,,,,,,,,,,,,,,,,,795.0
2013-08-27,,,,,,,,,,,,,,,,,,,,797.0
