,STQ FP Equity_DX_SI_QTY,STQ FP Equity_DX_SHORT_INTEREST_VALUE,STQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STQ FP Equity_DX_SI_MV,STQ FP Equity_DX_DSS,STQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STQ FP Equity_DX_SUPPLY_SI_QTY,STQ FP Equity_DX_BROKER_SI_QTY,STQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STQ FP Equity_DX_BROKER_SI_MV_NEW_x,STQ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,STQ FP Equity_DX_BROKER_SI_MV_INC_x,STQ FP Equity_DX_SUPPLY_SI_MV_NEW,STQ FP Equity_DX_BROKER_SI_QTY_ADD,STQ FP Equity_DX_BROKER_SI_QTY_NEW,STQ FP Equity_DX_SUPPLY_SI_MV_DEC,STQ FP Equity_DX_BROKER_SI_QTY_INC,STQ FP Equity_DX_SUPPLY_SI_QTY_DEC,STQ FP Equity_DX_BROKER_SI_MV_NEW_y,STQ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STQ FP Equity_DX_BROKER_SI_MV_INC_y,STQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,STQ FP Equity_DX_BROKER_SI_MV_ADD,STQ FP Equity_DX_SUPPLY_SI_QTY_ADD,STQ FP Equity_DX_BROKER_SI_QTY_DEC,STQ FP Equity_DX_SUPPLY_SI_MV,STQ FP Equity_DX_BROKER_SI_MV_DEC,STQ FP Equity_DX_SUPPLY_SI_MV_RMV,STQ FP Equity_DX_BROKER_SI_MV_RMV,STQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STQ FP Equity_DX_UTILIZATION_QUANTITY,STQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STQ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STQ FP Equity_DX_ACTIVE_UTILIZATION_MV,STQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STQ FP Equity_DX_BROKER_SI_CON_RATIO,STQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STQ FP Equity_DX_DEMAND_SUPPLY_RATIO,STQ FP Equity_PX_LAST
2007-08-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,170775.1,,0.17,0.0,,0.0,,0.0,104.77
2007-08-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,169389.6,,0.17,0.0,,0.0,,0.0,103.92
2007-08-15,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,166634.9,,0.17,0.0,,0.0,,0.0,102.23
2007-08-16,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,161337.4,,0.17,0.0,,0.0,,0.0,98.98
2007-08-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,161500.4,,0.16,0.0,,0.0,,0.0,99.08
2007-08-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,164923.4,,0.16,0.0,,0.0,,0.0,101.18
2007-08-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,163603.1,,0.16,0.0,,0.0,,0.0,100.37
2007-08-22,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,168868.0,,0.17,0.0,,0.0,,0.0,103.6
2007-08-23,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,171687.9,,0.17,0.0,,0.0,,0.0,105.33
2007-08-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,171965.0,,0.17,0.0,,0.0,,0.0,105.5
2007-08-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,171997.6,,0.17,0.0,,0.0,,0.0,105.52
2007-08-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,167922.6,,0.17,0.0,,0.0,,0.0,103.02
2007-08-29,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,168753.9,,0.17,0.0,,0.0,,0.0,103.53
2007-08-30,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3179.0,331569.7,,0.68,0.0,,0.0,,0.0,104.3
2007-08-31,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3179.0,339453.6,,0.69,0.0,,0.0,,0.0,106.78
2007-09-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3179.0,341742.5,,0.69,0.0,,0.0,,0.0,107.5
2007-09-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3019.0,325267.1,,0.64,0.0,,0.0,,0.0,107.74
2007-09-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3019.0,323002.8,,0.64,0.0,,0.0,,0.0,106.99
2007-09-06,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2934.0,310123.8,,0.61,0.0,,0.0,,0.0,105.7
2007-09-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2934.0,301380.5,,0.6,0.0,,0.0,,0.0,102.72
2007-09-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2934.0,298681.2,,0.6,0.0,,0.0,,0.0,101.8
2007-09-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2934.0,300969.7,,0.6,0.0,,0.0,,0.0,102.58
2007-09-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2934.0,299708.1,,0.6,0.0,,0.0,,0.0,102.15
2007-09-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2934.0,302348.7,,0.6,0.0,,0.0,,0.0,103.05
2007-09-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2934.0,298681.2,,0.6,0.0,,0.0,,0.0,101.8
2007-09-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2934.0,293400.0,,0.59,0.0,,0.0,,0.0,100.0
2007-09-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2934.0,293400.0,,0.6,0.0,,0.0,,0.0,100.0
2007-09-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,171035.9,,0.17,0.0,,0.0,,0.0,104.93
2007-09-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,169275.5,,0.17,0.0,,0.0,,0.0,103.85
2007-09-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,171541.2,,0.17,0.0,,0.0,,0.0,105.24
2007-09-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,171802.0,,0.17,0.0,,0.0,,0.0,105.4
2007-09-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,169634.1,,0.17,0.0,,0.0,,0.0,104.07
2007-09-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,169927.5,,0.17,0.0,,0.0,,0.0,104.25
2007-09-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,172144.3,,0.17,0.0,,0.0,,0.0,105.61
2007-09-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,170824.0,,0.17,0.0,,0.0,,0.0,104.8
2007-10-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,173758.0,,0.17,0.0,,0.0,,0.0,106.6
2007-10-02,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,176056.3,,0.17,0.0,,0.0,,0.0,108.01
2007-10-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,177099.5,,0.17,0.0,,0.0,,0.0,108.65
2007-10-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,176447.5,,0.17,0.0,,0.0,,0.0,108.25
2007-10-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,177670.0,,0.17,0.0,,0.0,,0.0,109.0
2007-10-08,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,177930.8,,0.17,0.0,,0.0,,0.0,109.16
2007-10-09,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,178533.9,,0.17,0.0,,0.0,,0.0,109.53
2007-10-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,179348.9,,0.17,0.0,,0.0,,0.0,110.03
2007-10-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,181027.8,,0.17,0.0,,0.0,,0.0,111.06
2007-10-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,630.0,68985.0,,0.07,0.0,,0.0,,0.0,109.5
2007-10-15,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,180441.0,,0.18,0.0,,0.0,,0.0,110.7
2007-10-16,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,175241.3,,0.18,0.0,,0.0,,0.0,107.51
2007-10-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,178061.2,,0.18,0.0,,0.0,,0.0,109.24
2007-10-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,175306.5,,0.18,0.0,,0.0,,0.0,107.55
2007-10-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,177132.1,,0.18,0.0,,0.0,,0.0,108.67
2007-10-22,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,170742.5,,0.17,0.0,,0.0,,0.0,104.75
2007-10-23,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,175159.8,,0.18,0.0,,0.0,,0.0,107.46
2007-10-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,175942.2,,0.18,0.0,,0.0,,0.0,107.94
2007-10-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,176268.2,,0.18,0.0,,0.0,,0.0,108.14
2007-10-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,176789.8,,0.18,0.0,,0.0,,0.0,108.46
2007-10-29,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,178485.0,,0.18,0.0,,0.0,,0.0,109.5
2007-10-30,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,178077.5,,0.18,0.0,,0.0,,0.0,109.25
2007-10-31,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,178485.0,,0.18,0.0,,0.0,,0.0,109.5
2007-11-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,177213.6,,0.18,0.0,,0.0,,0.0,108.72
2007-11-02,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,176300.8,,0.18,0.0,,0.0,,0.0,108.16
2007-11-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,175648.8,,0.18,0.0,,0.0,,0.0,107.76
2007-11-06,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,178419.8,,0.18,0.0,,0.0,,0.0,109.46
2007-11-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,176855.0,,0.18,0.0,,0.0,,0.0,108.5
2007-11-08,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,177262.5,,0.18,0.0,,0.0,,0.0,108.75
2007-11-09,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,175143.5,,0.18,0.0,,0.0,,0.0,107.45
2007-11-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,173106.0,,0.18,0.0,,0.0,,0.0,106.2
2007-11-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,170726.2,,0.17,0.0,,0.0,,0.0,104.74
2007-11-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,172421.4,,0.17,0.0,,0.0,,0.0,105.78
2007-11-15,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,169552.6,,0.17,0.0,,0.0,,0.0,104.02
2007-11-16,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,166260.0,,0.17,0.0,,0.0,,0.0,102.0
2007-11-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,161565.6,,0.17,0.0,,0.0,,0.0,99.12
2007-11-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,163228.2,,0.16,0.0,,0.0,,0.0,100.14
2007-11-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,159055.4,,0.16,0.0,,0.0,,0.0,97.58
2007-11-22,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,160489.8,,0.16,0.0,,0.0,,0.0,98.46
2007-11-23,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,162608.8,,0.16,0.0,,0.0,,0.0,99.76
2007-11-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,164874.5,,0.16,0.0,,0.0,,0.0,101.15
2007-11-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,160457.2,,0.16,0.0,,0.0,,0.0,98.44
2007-11-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,166374.1,,0.16,0.0,,0.0,,0.0,102.07
2007-11-29,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,166586.0,,0.16,0.0,,0.0,,0.0,102.2
2007-11-30,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,169780.8,,0.17,0.0,,0.0,,0.0,104.16
2007-12-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,170335.0,,0.17,0.0,,0.0,,0.0,104.5
2007-12-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,165379.8,,0.17,0.0,,0.0,,0.0,101.46
2007-12-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,169226.6,,0.17,0.0,,0.0,,0.0,103.82
2007-12-06,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1630.0,169373.3,,0.17,0.0,,0.0,,0.0,103.91
2007-12-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,232834.3,,0.23,0.0,,0.0,,0.0,104.41
2007-12-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,236536.1,,0.23,0.0,,0.0,,0.0,106.07
2007-12-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,236090.1,,0.24,0.0,,0.0,,0.0,105.87
2007-12-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,233681.7,,0.24,0.0,,0.0,,0.0,104.79
2007-12-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,232053.8,,0.23,0.0,,0.0,,0.0,104.06
2007-12-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,229244.0,,0.23,0.0,,0.0,,0.0,102.8
2007-12-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,225163.1,,0.23,0.0,,0.0,,0.0,100.97
2007-12-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,227660.7,,0.23,0.0,,0.0,,0.0,102.09
2007-12-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,225453.0,,0.23,0.0,,0.0,,0.0,101.1
2007-12-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,226233.5,,0.23,0.0,,0.0,,0.0,101.45
2007-12-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,228418.9,,0.23,0.0,,0.0,,0.0,102.43
2007-12-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,227950.6,,0.23,0.0,,0.0,,0.0,102.22
2007-12-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,227950.6,,0.23,0.0,,0.0,,0.0,
2007-12-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,227950.6,,0.23,0.0,,0.0,,0.0,
2007-12-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,229556.2,,0.23,0.0,,0.0,,0.0,102.94
2007-12-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,229556.2,,0.23,0.0,,0.0,,0.0,
2007-12-31,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,229890.7,,0.23,0.0,,0.0,,0.0,103.09
2008-01-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,229890.7,,0.23,0.0,,0.0,,0.0,
2008-01-02,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,230604.3,,0.23,0.0,,0.0,,0.0,103.41
2008-01-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,222643.2,,0.23,0.0,,0.0,,0.0,99.84
2008-01-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,216265.4,,0.22,0.0,,0.0,,0.0,96.98
2008-01-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,214303.0,,0.22,0.0,,0.0,,0.0,96.1
2008-01-08,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,215150.4,,0.21,0.0,,0.0,,0.0,96.48
2008-01-09,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,207902.9,,0.21,0.0,,0.0,,0.0,93.23
2008-01-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,204535.6,,0.21,0.0,,0.0,,0.0,91.72
2008-01-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,204669.4,,0.21,0.0,,0.0,,0.0,91.78
2008-01-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,208460.4,,0.21,0.0,,0.0,,0.0,93.48
2008-01-15,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,201636.6,,0.21,0.0,,0.0,,0.0,90.42
2008-01-16,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,200588.5,,0.2,0.0,,0.0,,0.0,89.95
2008-01-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,201480.5,,0.2,0.0,,0.0,,0.0,90.35
2008-01-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,195392.6,,0.2,0.0,,0.0,,0.0,87.62
2008-01-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,186361.1,,0.19,0.0,,0.0,,0.0,83.57
2008-01-22,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,192939.6,,0.19,0.0,,0.0,,0.0,86.52
2008-01-23,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,184933.9,,0.19,0.0,,0.0,,0.0,82.93
2008-01-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,194299.9,,0.19,0.0,,0.0,,0.0,87.13
2008-01-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2230.0,198403.1,,0.2,0.0,,0.0,,0.0,88.97
