,BYBE FP Equity_DX_SI_QTY,BYBE FP Equity_DX_SHORT_INTEREST_VALUE,BYBE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BYBE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BYBE FP Equity_DX_SI_MV,BYBE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BYBE FP Equity_DX_SUPPLY_SI_QTY,BYBE FP Equity_DX_BROKER_SI_QTY,BYBE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BYBE FP Equity_DX_BROKER_SI_QTY_ADD,BYBE FP Equity_DX_BROKER_SI_MV_ADD,BYBE FP Equity_DX_BROKER_SI_QTY_DEC,BYBE FP Equity_DX_SUPPLY_SI_MV,BYBE FP Equity_DX_BROKER_SI_MV_DEC,BYBE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BYBE FP Equity_DX_UTILIZATION_QUANTITY,BYBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BYBE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BYBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BYBE FP Equity_DX_ACTIVE_UTILIZATION_MV,BYBE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BYBE FP Equity_DX_BROKER_SI_CON_RATIO,BYBE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BYBE FP Equity_DX_DEMAND_SUPPLY_RATIO,BYBE FP Equity_PX_LAST
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,208.15
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,206.4
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,208.55
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,206.0
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,207.85
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,208.2
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,208.9
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,207.9
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,208.05
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,207.95
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,204.35
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,208.2
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,209.0
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,209.2
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,212.0
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,211.5
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,209.9
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,210.4
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,210.85
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,210.7
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,211.4
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,212.2
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,212.75
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,212.45
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,214.75
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,214.9
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,217.1
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,218.3
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,217.45
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,217.7
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,218.0
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,217.85
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,218.0
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,216.6
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,218.15
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,219.0
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,219.65
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,220.15
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,219.05
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,219.75
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,220.45
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,219.75
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,217.85
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,218.55
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,218.3
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,219.0
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,217.6
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,216.0
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,216.35
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,215.35
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,215.25
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,213.9
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,213.8
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,215.8
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,214.55
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,210.5
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,210.85
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,212.5
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,214.65
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,214.55
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,215.5
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,212.75
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,214.3
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,212.55
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,210.15
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,208.5
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,211.9
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,209.65
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,215.55
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,214.05
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,214.4
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,212.8
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,211.45
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,214.65
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,216.9
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,217.6
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,217.9
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,219.85
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,219.3
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,220.9
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,222.2
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,222.2
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,220.85
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,219.05
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,222.25
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,221.8
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,222.55
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,223.05
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,224.7
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,225.9
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,225.25
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,225.35
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,227.8
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,228.6
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,230.8
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,232.1
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,234.45
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,233.15
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,232.0
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,232.35
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,235.45
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,233.3
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,235.95
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,236.0
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,227.7
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,229.6
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,225.55
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,227.65
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,225.65
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,226.7
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,229.05
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,234.5
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,231.25
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,232.2
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,230.6
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,230.45
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,230.5
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,229.9
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,233.95
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,231.8
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,223.6
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,229.2
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,230.2
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,232.8
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,232.9
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,233.95
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,235.85
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,236.45
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,237.4
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,236.4
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,236.55
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,240.8
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,241.1
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,237.4
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,236.65
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,233.75
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,235.05
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,235.25
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,236.5
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,233.05
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,235.75
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,231.9
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,230.4
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,231.65
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,225.6
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,219.05
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,222.05
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,225.85
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,227.5
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,223.7
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,226.3
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,227.65
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,229.95
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,227.0
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,223.5
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,225.7
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,228.0
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,231.3
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,230.25
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,229.8
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,225.6
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,228.7
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,227.8
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,226.2
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,224.9
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,223.25
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,223.3
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,221.3
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,218.6
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,224.7
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,225.55
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,223.4
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,228.25
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,228.65
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,227.6
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,227.1
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,222.15
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,224.15
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,221.8
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,225.75
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,223.9
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,226.6
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,229.9
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,228.75
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,230.35
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,233.15
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,234.95
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,233.55
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,234.1
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,236.9
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,235.5
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,235.95
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,234.1
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,233.5
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,231.2
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,232.0
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,233.7
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,230.9
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,230.0
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,236.15
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,234.9
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,236.5
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,234.35
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,237.15
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,239.0
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,241.55
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,241.05
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,233.65
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,228.3
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,231.25
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,232.3
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,232.35
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,234.0
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,228.9
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,234.0
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,231.2
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,232.8
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,229.3
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,225.65
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,223.05
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,226.1
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,224.55
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,228.85
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,227.35
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,229.15
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,224.25
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,218.9
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,217.25
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,220.8
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,214.8
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,221.45
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,226.75
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,230.5
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,231.5
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,229.45
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,227.7
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,227.45
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,228.25
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,229.8
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,229.2
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,229.4
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,227.2
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,220.6
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,214.45
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,214.2
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,215.7
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,205.6
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,206.95
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,208.85
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,208.6
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,207.85
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,208.3
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,214.8
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,214.8
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,215.65
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,212.15
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,210.6
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,212.0
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,213.5
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,213.15
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,216.05
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,221.6
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,222.1
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,221.2
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,223.5
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,218.55
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,216.2
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,220.85
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,222.25
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,223.3
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,226.75
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,226.2
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,227.4
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,227.65
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,227.0
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,227.65
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,229.7
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,230.65
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,230.3
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,231.35
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,231.3
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,230.2
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,230.6
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,233.0
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,230.05
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,233.85
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,236.7
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,239.9
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,241.1
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,244.1
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,241.5
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,244.2
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,243.25
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,242.35
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,240.5
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,241.25
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,243.85
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,239.8
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,237.05
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,232.9
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,230.35
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,229.8
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,233.35
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,232.5
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,231.6
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,231.65
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,236.05
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,237.7
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,238.75
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,234.8
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,230.4
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,230.8
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,226.2
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,227.95
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,226.3
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,230.55
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,223.05
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,220.05
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,220.5
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,219.95
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,222.1
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,216.9
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,218.65
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,219.9
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,225.75
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,225.95
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,228.3
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,224.3
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,224.7
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,224.4
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,223.45
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,223.85
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,224.6
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,224.8
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,225.95
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,227.1
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,226.0
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,225.15
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,228.45
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,231.1
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,232.45
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,234.0
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,234.55
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,237.15
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,239.15
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,236.75
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,234.3
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,231.35
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,232.65
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,235.45
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,232.95
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,238.2
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,237.05
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,238.35
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,237.7
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,232.8
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,230.6
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,233.45
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,234.25
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,238.75
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,237.85
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,237.5
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,238.0
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,235.55
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,234.1
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,237.05
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,236.85
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,234.65
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,233.75
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,231.05
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,226.85
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,227.8
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,228.55
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,226.1
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,231.35
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,229.8
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,223.0
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,220.2
