,EFG FP Equity_DX_SI_QTY,EFG FP Equity_DX_SHORT_INTEREST_VALUE,EFG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EFG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EFG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EFG FP Equity_DX_SI_MV,EFG FP Equity_DX_DSS,EFG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EFG FP Equity_DX_SUPPLY_SI_QTY,EFG FP Equity_DX_BROKER_SI_QTY,EFG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EFG FP Equity_DX_BROKER_SI_MV_NEW_x,EFG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EFG FP Equity_DX_SUPPLY_SI_QTY_INC_x,EFG FP Equity_DX_BROKER_SI_MV_INC_x,EFG FP Equity_DX_SUPPLY_SI_MV_NEW,EFG FP Equity_DX_BROKER_SI_QTY_ADD,EFG FP Equity_DX_BROKER_SI_QTY_NEW,EFG FP Equity_DX_SUPPLY_SI_MV_DEC,EFG FP Equity_DX_BROKER_SI_QTY_INC,EFG FP Equity_DX_SUPPLY_SI_QTY_DEC,EFG FP Equity_DX_BROKER_SI_MV_NEW_y,EFG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EFG FP Equity_DX_BROKER_SI_MV_INC_y,EFG FP Equity_DX_SUPPLY_SI_QTY_INC_y,EFG FP Equity_DX_BROKER_SI_MV_ADD,EFG FP Equity_DX_SUPPLY_SI_QTY_ADD,EFG FP Equity_DX_BROKER_SI_QTY_DEC,EFG FP Equity_DX_SUPPLY_SI_MV,EFG FP Equity_DX_BROKER_SI_MV_DEC,EFG FP Equity_DX_SUPPLY_SI_MV_RMV,EFG FP Equity_DX_BROKER_SI_MV_RMV,EFG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EFG FP Equity_DX_UTILIZATION_QUANTITY,EFG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EFG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EFG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EFG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EFG FP Equity_DX_ACTIVE_UTILIZATION_MV,EFG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EFG FP Equity_DX_BROKER_SI_CON_RATIO,EFG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EFG FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-06-26,10000.0,202765.72,0.14,1.5,0.08,0.21,0.0,202765.72,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1037045.3,,1.09,0.0,,1.0,100.0,0.1955
2007-06-27,10000.0,201804.75,0.14,1.51,0.08,0.21,0.0,201804.75,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1032130.39,,1.08,0.0,,1.0,100.0,0.1955
2007-06-28,10000.0,201804.75,0.14,1.4,0.08,0.21,0.0,201804.75,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1032130.39,,1.07,0.0,,1.0,100.0,0.1955
2007-06-29,10000.0,206609.62,0.14,1.27,0.08,0.21,0.0,206609.62,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1056704.93,,1.07,0.0,,1.0,100.0,0.1955
2007-07-02,10000.0,204687.67,0.14,0.96,0.08,0.21,0.0,204687.67,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1046875.11,,1.09,0.0,,1.0,100.0,0.1955
2007-07-03,10000.0,207378.4,0.14,0.98,0.08,0.21,0.0,207378.4,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1060636.85,,1.09,0.0,,1.0,100.0,0.1955
2007-07-04,10000.0,205648.65,0.14,0.98,0.08,0.21,0.0,205648.65,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1051790.02,,1.1,0.0,,1.0,100.0,0.1955
2007-07-05,10000.0,205648.65,0.14,0.98,0.08,0.21,0.0,205648.65,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1051790.02,,1.1,0.0,,1.0,100.0,0.1955
2007-07-06,10000.0,205648.65,0.14,0.98,0.08,0.21,0.0,205648.65,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1051790.02,,1.09,0.0,,1.0,100.0,0.1955
2007-07-09,10000.0,204495.48,0.14,0.97,0.08,0.21,0.0,204495.48,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1045892.13,,1.09,0.0,,1.0,100.0,0.1955
2007-07-10,10000.0,203438.41,0.14,0.84,0.08,0.21,0.0,203438.41,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1040485.73,,1.08,0.0,,1.0,100.0,0.1955
2007-07-11,10000.0,203726.7,0.14,0.74,0.08,0.21,0.0,203726.7,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51145.0,1041960.21,,1.08,0.0,,1.0,100.0,0.1955
2007-07-12,10000.0,198537.43,0.14,0.75,0.08,0.21,0.0,198537.43,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74559.0,1480275.26,,1.58,0.0,,1.0,100.0,0.1341
2007-07-13,10000.0,202573.53,0.14,0.75,0.08,0.21,0.0,202573.53,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74473.0,1508625.85,,1.54,0.0,,1.0,100.0,0.1343
2007-07-16,10000.0,202765.72,0.14,0.74,0.08,0.21,0.0,202765.72,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74473.0,1510057.18,,1.57,0.0,,1.0,100.0,0.1343
2007-07-17,10000.0,201612.55,0.14,0.74,0.08,0.21,0.0,201612.55,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,70000.0,1411287.88,,1.48,0.0,,1.0,100.0,0.1429
2007-07-18,10000.0,201708.65,0.14,0.71,0.08,0.21,0.0,201708.65,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69096.0,1393726.1,,1.45,0.0,,1.0,100.0,0.1447
2007-07-19,10000.0,201804.75,0.14,0.73,0.08,0.21,0.0,201804.75,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,76143.0,1536601.91,,1.6,0.0,,1.0,100.0,0.1313
2007-07-20,10000.0,199882.8,0.14,0.73,0.08,0.21,0.0,199882.8,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53545.0,1070272.45,,1.12,0.0,,1.0,100.0,0.1868
2007-07-23,10000.0,200843.77,0.14,0.74,0.08,0.21,0.0,200843.77,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45075.0,905303.32,,0.94,0.0,,1.0,100.0,0.2219
2007-07-24,10000.0,200651.58,0.14,0.61,0.08,0.21,0.0,200651.58,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45075.0,904437.0,,0.94,0.0,,1.0,100.0,0.2219
2007-07-25,10000.0,198633.53,0.14,0.61,0.08,0.21,0.0,198633.53,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,66883.0,1328520.65,,1.4,0.0,,1.0,100.0,0.1495
2007-07-26,10000.0,196999.87,0.14,0.61,0.08,0.21,0.0,196999.87,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,66172.0,1303587.57,,1.37,0.0,,1.0,100.0,0.1511
2007-07-27,10000.0,196231.09,0.14,0.61,0.08,0.21,0.0,196231.09,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,66148.0,1298029.45,,1.36,0.0,,1.0,100.0,0.1512
2007-07-30,10075.0,193152.37,0.14,0.61,0.08,0.21,0.0,193152.37,75.0,10075.0,1437.86,,,,,,75.0,,,,,,,,,0.0,75.0,,0.0,,,,0.11,0.11,65897.0,1263341.12,,1.34,0.11,0.73,0.9856,99.27,0.1527
2007-07-31,10075.0,193636.46,0.14,0.61,0.08,0.21,0.0,193636.46,75.0,10075.0,1441.46,,,,,,,,,,,,,,,,,,0.0,,,,0.11,0.11,65961.0,1267737.44,,1.32,0.11,0.71,0.9859,99.29,0.1526
2007-08-01,10075.0,188989.19,0.14,0.62,0.08,0.21,0.0,188989.19,75.0,10075.0,1406.87,,,,,,,,,,,,,,,,,,0.0,,,,0.11,0.11,66097.0,1239862.86,,1.32,0.11,0.71,0.9859,99.29,0.1523
2007-08-02,10075.0,188892.37,0.14,0.62,0.08,0.21,0.0,188892.37,75.0,10075.0,1406.15,,,,,,,,,,,,,,,,,,0.0,,,,0.11,0.11,65631.0,1230490.83,,1.28,0.11,0.69,0.9863,99.31,0.1533
2007-08-03,10075.0,188601.91,0.14,0.69,0.08,0.21,0.0,188601.91,75.0,10075.0,1403.98,,,,,,,,,,,,,,,,,,0.0,,,,0.11,0.11,65395.0,1224180.86,,1.27,0.12,0.69,0.9863,99.31,0.1539
2007-08-06,10075.0,188795.55,0.14,0.7,0.08,0.21,0.0,188795.55,75.0,10075.0,1405.43,,,,,,,,,,,,,,,,,,0.0,,,,0.11,0.11,65361.0,1224800.6,,1.27,0.11,0.69,0.9863,99.31,0.154
2007-08-07,10075.0,188795.55,0.14,0.72,0.08,0.21,0.0,188795.55,75.0,10075.0,1405.43,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,65113.0,1220153.32,,1.27,0.11,0.69,0.9863,99.31,0.1546
2007-08-08,10075.0,188795.55,0.14,0.72,0.08,0.21,0.0,188795.55,75.0,10075.0,1405.43,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,65051.0,1218991.5,,1.27,0.12,0.69,0.9863,99.31,0.1547
2007-08-09,10075.0,188698.73,0.14,0.63,0.08,0.21,0.0,188698.73,75.0,10075.0,1404.71,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,64798.0,1213627.84,,1.27,0.11,0.69,0.9863,99.31,0.1553
2007-08-10,10075.0,187827.37,0.14,0.66,0.08,0.21,0.0,187827.37,75.0,10075.0,1398.22,,,,,,,,,,,,,,,,,,0.0,,,,0.11,0.11,66338.0,1236733.69,,1.29,0.11,0.69,0.9863,99.31,0.1517
2007-08-13,10075.0,183954.64,0.14,0.8,0.08,0.21,0.0,183954.64,75.0,10075.0,1369.39,,,,,,,,,,,,,,,,,,0.0,,,,0.11,0.11,65602.0,1197795.76,,1.28,0.11,0.69,0.9863,99.31,0.1534
2007-08-14,10075.0,184922.82,0.14,0.79,0.08,0.21,0.0,184922.82,75.0,10075.0,1376.6,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,65043.0,1193839.71,,1.24,0.11,0.69,0.9863,99.31,0.1547
2007-08-15,10075.0,183470.55,0.14,0.79,0.08,0.21,0.0,183470.55,75.0,10075.0,1365.79,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,63478.0,1155964.61,,1.22,0.12,0.67,0.9866,99.33,0.1585
2007-08-16,10075.0,177080.54,0.14,0.79,0.08,0.21,0.0,177080.54,75.0,10075.0,1318.22,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,63111.0,1109253.62,,1.2,0.12,0.67,0.9866,99.33,0.1595
2007-08-17,10075.0,178920.09,0.14,0.79,0.08,0.21,0.0,178920.09,75.0,10075.0,1331.91,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,63062.0,1119906.58,,1.15,0.12,0.65,0.9872,99.35,0.1596
2007-08-20,10075.0,174272.82,0.14,0.79,0.08,0.21,0.0,174272.82,75.0,10075.0,1297.32,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,62509.0,1081252.55,,1.16,0.12,0.65,0.987,99.35,0.161
2007-08-21,10075.0,174272.82,0.14,0.91,0.08,0.21,0.0,174272.82,75.0,10075.0,1297.32,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,62153.0,1075094.62,,1.14,0.12,0.64,0.9873,99.36,0.1619
2007-08-22,10075.0,171755.54,0.14,1.06,0.08,0.21,0.0,171755.54,75.0,10075.0,1278.58,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,61829.0,1054042.03,,1.13,0.12,0.64,0.9873,99.36,0.1628
2007-08-23,10075.0,169431.9,0.14,1.05,0.08,0.21,0.0,169431.9,75.0,10075.0,1261.28,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,61389.0,1032382.65,,1.09,0.12,0.62,0.9876,99.38,0.1639
2007-08-24,10075.0,169335.09,0.14,1.04,0.08,0.21,0.0,169335.09,75.0,10075.0,1260.56,,,,,,,,,,,,,,,,,,0.0,,,,0.18,0.18,41421.0,696181.5,,0.72,0.18,0.62,0.9877,99.38,0.2428
2007-08-27,10075.0,164590.99,0.14,1.08,0.08,0.21,0.0,164590.99,75.0,10075.0,1225.24,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,61181.0,999487.99,,1.07,0.12,0.62,0.9877,99.38,0.1645
2007-08-28,10075.0,156555.08,0.14,1.07,0.08,0.21,0.0,156555.08,75.0,10075.0,1165.42,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,61103.0,949477.42,,1.04,0.12,0.6,0.988,99.4,0.1647
2007-08-29,10075.0,158297.81,0.14,1.13,0.08,0.21,0.0,158297.81,75.0,10075.0,1178.4,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,60965.0,957878.5,,0.98,0.12,0.58,0.9886,99.42,0.1651
2007-08-30,10075.0,162267.36,0.14,1.04,0.08,0.21,0.0,162267.36,75.0,10075.0,1207.95,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,60965.0,981898.69,,1.0,0.12,0.58,0.9886,99.42,0.1651
2007-08-31,10075.0,161395.99,0.14,1.04,0.08,0.21,0.0,161395.99,75.0,10075.0,1201.46,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,60965.0,976625.97,,1.02,0.12,0.59,0.9882,99.41,0.1651
2007-09-03,10075.0,165559.18,0.14,1.03,0.08,0.21,0.0,165559.18,75.0,10075.0,1232.45,,,,,,,,,,,,,,,,,,0.0,,,,0.12,0.12,60435.0,993108.56,,1.01,0.12,0.59,0.9882,99.41,0.1665
2007-09-04,10700.0,175829.6,0.15,1.4,0.08,0.22,0.0,164326.72,700.0,10000.0,11502.87,,,625.0,,,,,,,,,,,625.0,,,75.0,0.01,0.0,,,1.16,1.16,59604.0,979453.01,,1.02,1.16,,1.0,100.0,0.1774
2007-09-05,10700.0,178194.56,0.15,1.4,0.08,0.22,0.0,166536.97,700.0,10000.0,11657.59,,,,,,,,,,,,,,,,,,0.01,,,,1.16,1.16,59858.0,996856.98,,1.02,1.16,,1.0,100.0,0.1767
2007-09-06,10700.0,182718.83,0.15,1.4,0.08,0.22,0.0,170765.26,700.0,10000.0,11953.57,,,,,,,,,,,,,,,,,,0.01,,,,1.16,1.16,59858.0,1022166.68,,1.04,1.16,,1.0,100.0,0.1767
2007-09-07,10700.0,186009.2,0.15,1.4,0.08,0.22,0.0,173840.38,700.0,10000.0,12168.83,,,,,,,,,,,,,,,,,,0.01,,,,1.21,1.21,56943.0,989899.26,,1.01,1.22,,1.0,100.0,0.1856
2007-09-10,10700.0,187140.27,0.15,1.32,0.08,0.22,0.0,174897.45,700.0,10000.0,12242.82,,,,,,,,,,,,,,,,,,0.01,,,,1.22,1.22,56879.0,994799.21,,1.03,1.22,,1.0,100.0,0.1858
2007-09-11,11311.0,198261.29,0.16,1.42,0.09,0.24,0.0,185991.56,700.0,10611.0,12269.73,,,,,,611.0,,,,,,,,,0.01,,,0.01,,,,1.21,1.21,57161.0,1001928.52,,1.04,1.21,5.71,0.8924,94.29,0.1955
2007-09-12,11316.0,193672.94,0.16,1.42,0.09,0.23,0.0,181692.47,700.0,10616.0,11980.48,,,,0.0,,,,,5.0,,,,0.0,,,,,0.01,,,,1.21,1.21,57169.0,978445.42,,1.04,1.21,5.76,0.8915,94.24,0.1955
2007-09-13,11303.0,195514.21,0.16,1.39,0.09,0.23,0.0,183405.92,700.0,10603.0,12108.28,,,,,,,,,,,,,,,,,13.0,0.01,0.0,,,1.21,1.21,57131.0,988226.33,,1.02,1.21,5.63,0.8937,94.37,0.1954
2007-09-14,11314.0,193747.44,0.16,1.32,0.09,0.23,0.0,181760.23,700.0,10614.0,11987.2,,,,0.0,,,,,11.0,,,,0.0,,,,,0.01,,,,1.21,1.21,57131.0,978344.07,,1.02,1.2,5.73,0.892,94.27,0.1956
2007-09-17,11299.0,192730.5,0.16,1.25,0.09,0.24,0.0,180790.39,700.0,10599.0,11940.11,,,,,,,,,,,,,,,,,15.0,0.01,0.0,,,1.21,1.21,57131.0,974500.96,,1.01,1.2,5.59,0.8944,94.41,0.1954
2007-09-18,11296.0,188011.61,0.16,1.26,0.09,0.24,0.0,176360.75,700.0,10596.0,11650.86,,,,,,,,,,,,,,,,,3.0,0.01,0.0,,,1.21,1.21,57131.0,950893.33,,1.01,1.21,5.57,0.8948,94.43,0.1953
2007-09-19,11283.0,192349.16,0.16,0.95,0.09,0.23,0.0,180415.77,700.0,10583.0,11933.39,,,,,,,,,,,,,,,,,14.0,0.01,0.0,,,1.2,1.2,57751.0,984521.52,,1.0,1.2,5.45,0.897,94.55,0.193
2007-09-20,11298.0,190867.74,0.16,1.22,0.09,0.23,0.0,179041.98,700.0,10598.0,11825.76,,,,0.0,,,,,15.0,,,,0.0,,,,,0.01,,,,1.16,1.16,59641.0,1007571.5,,1.05,1.17,5.59,0.8945,94.41,0.1872
2007-09-21,11298.0,190542.03,0.16,1.22,0.09,0.24,0.0,178736.45,700.0,10598.0,11805.58,,,,0.0,,,,,1.0,,,,0.0,,,,,0.01,,,,1.16,1.16,59631.0,1005683.45,,1.05,1.16,5.59,0.8945,94.41,0.1873
2007-09-24,11299.0,190884.63,0.16,1.19,0.09,0.24,0.0,179058.88,700.0,10599.0,11825.76,,,,0.0,,,,,1.0,,,,0.0,,,,,0.01,,,,1.16,1.16,59637.0,1007503.93,,1.05,1.16,5.6,0.8943,94.4,0.1873
2007-09-25,11296.0,191702.37,0.16,1.21,0.09,0.24,0.0,179822.79,700.0,10596.0,11879.57,,,,,,,,,,,,,,,,,3.0,0.01,0.0,,,1.16,1.16,59637.0,1012088.7,,1.05,1.16,5.57,0.8949,94.43,0.1872
2007-09-26,11294.0,195358.53,0.16,1.14,0.09,0.24,0.0,183250.24,700.0,10594.0,12108.28,,,,,,,,,,,,,,,,,2.0,0.01,0.0,,,1.16,1.16,59833.0,1034964.31,,1.06,1.16,5.55,0.8952,94.45,0.1866
2007-09-27,11304.0,211825.8,0.16,1.09,0.09,0.24,0.0,198708.49,700.0,10604.0,13117.31,,,,0.0,,,,,11.0,,,,0.0,,,,,0.01,,,,1.54,1.54,44879.0,840988.14,,0.81,1.54,5.65,0.8934,94.35,0.248
2007-09-28,11355.0,212781.49,0.16,0.81,0.09,0.24,0.0,199664.18,700.0,10655.0,13117.31,,,,0.0,,,,,50.0,,,,0.0,,,,,0.01,,,,1.58,1.58,43467.0,814528.66,,0.8,1.54,6.09,0.8856,93.91,0.2571
2007-10-01,11355.0,218237.42,0.16,0.76,0.09,0.24,0.0,204783.77,700.0,10655.0,13453.65,,,,,,,,,,,,,,,,,0.0,0.01,0.0,,,1.58,1.58,43467.0,835414.01,,0.8,1.54,6.09,0.8856,93.91,0.2571
2007-10-02,11357.0,218275.86,0.16,0.54,0.09,0.24,0.0,204822.21,700.0,10657.0,13453.65,,,,0.0,,,,,3.0,,,,0.0,,,,,0.01,,,,1.58,1.58,43467.0,835414.01,,0.81,1.54,6.12,0.8852,93.88,0.2571
2007-10-03,11371.0,207617.69,0.16,0.44,0.09,0.24,0.0,194836.72,700.0,10671.0,12780.97,,,,0.0,,,,,14.0,,,,0.0,,,,,0.01,,,,1.85,1.85,37055.0,676569.64,,0.69,1.81,6.24,0.883,93.76,0.3012
2007-10-04,11338.0,208104.71,0.16,0.44,0.09,0.24,0.0,195256.47,700.0,10638.0,12848.24,,,,,,,,,,,,,,,,,34.0,0.01,0.0,,,1.85,1.85,37055.0,680130.54,,0.68,1.83,5.94,0.8882,94.06,0.3003
2007-10-05,11338.0,202656.94,0.16,0.44,0.09,0.24,0.0,190145.05,700.0,10638.0,12511.89,,,,,,,,,,,,,,,,,,0.01,,,,1.85,1.85,37055.0,662326.07,,0.68,1.83,5.94,0.8882,94.06,0.3003
2007-10-08,11341.0,206307.04,0.16,0.44,0.09,0.24,0.0,193573.16,700.0,10641.0,12733.88,,,,0.0,,,,,3.0,,,,0.0,,,,,0.01,,,,1.85,1.85,37055.0,674077.02,,0.68,1.84,5.97,0.8877,94.03,0.3004
2007-10-09,11341.0,206960.95,0.16,0.44,0.09,0.24,0.0,194186.71,700.0,10641.0,12774.24,,,,0.0,,,,,0.0,,,,0.0,,,,,0.01,,,,1.85,1.85,37055.0,676213.55,,0.68,1.84,5.97,0.8877,94.03,0.3004
2007-10-10,11337.0,210918.94,0.16,0.44,0.09,0.24,0.0,197895.81,700.0,10637.0,13023.13,,,,,,,,,,,,,,,,,4.0,0.01,0.0,,,1.85,1.85,37055.0,689388.86,,0.68,1.83,5.94,0.8883,94.06,0.3003
2007-10-11,11350.0,210179.17,0.16,0.45,0.09,0.24,0.0,197216.57,700.0,10650.0,12962.59,,,,0.0,,,,,13.0,,,,0.0,,,,,0.01,,,,1.85,1.85,37055.0,686184.05,,0.68,1.82,6.05,0.8863,93.95,0.3006
2007-10-12,10641.0,197458.94,0.15,0.43,0.08,0.22,0.0,197458.94,0.0,10641.0,0.0,,,,,,,,,,,,,,,,,9.0,0.0,0.0,0.01,,0.0,0.0,9320.0,172945.9,700.0,0.18,0.0,6.02,0.8868,93.98,1.1417
2007-10-15,11345.0,209759.51,0.16,0.46,0.09,0.24,0.0,196817.1,700.0,10645.0,12942.41,,700.0,,0.0,0.01,,,,4.0,,,700.0,0.0,,,,,0.01,,,,4.49,4.49,14903.0,275543.94,,0.29,4.48,6.03,0.8867,93.97,0.7271
2007-10-16,11344.0,209086.94,0.16,0.47,0.09,0.24,0.0,196184.89,700.0,10644.0,12902.05,,,,,,,,,,,,,,,,,1.0,0.01,0.0,,,4.49,4.49,14903.0,274684.65,,0.29,4.47,6.02,0.8868,93.98,0.727
2007-10-17,11342.0,209268.07,0.16,0.47,0.09,0.24,0.0,196352.56,700.0,10642.0,12915.5,,,,,,,,,,,,,,,,,3.0,0.01,0.0,,,1.47,1.47,46981.0,866833.28,,0.9,1.47,6.0,0.8872,94.0,0.2379
2007-10-18,11345.0,209759.51,0.16,0.47,0.09,0.24,0.0,196817.1,700.0,10645.0,12942.41,,,,0.0,,,,,3.0,,,,0.0,,,,,0.01,,,,1.47,1.47,46969.0,868417.31,,0.9,1.47,6.03,0.8868,93.97,0.238
2007-10-19,11344.0,209741.02,0.16,0.47,0.09,0.24,0.0,196798.61,700.0,10644.0,12942.41,,,,,,,,,,,,,,,,,0.0,0.01,0.0,,,4.49,4.49,14903.0,275543.94,,0.29,4.49,6.02,0.8868,93.98,0.727
2007-10-22,11345.0,207142.97,0.16,0.45,0.09,0.24,0.0,194362.0,700.0,10645.0,12780.97,,,,0.0,,,,,1.0,,,,0.0,,,,,0.01,,,,1.81,1.81,37893.0,691870.29,,0.73,1.81,6.03,0.8867,93.97,0.294
2007-10-23,11336.0,206978.64,0.16,0.41,0.09,0.24,0.0,194197.67,700.0,10636.0,12780.97,,,,,,,,,,,,,,,,,9.0,0.01,0.0,,,1.78,1.78,38707.0,706732.73,,0.74,1.78,5.94,0.8882,94.06,0.2877
2007-10-24,11336.0,209266.3,0.16,0.41,0.09,0.24,0.0,196344.07,700.0,10636.0,12922.23,,,,0.0,,,,,0.0,,,,0.0,,,,,0.01,,,,1.78,1.78,38707.0,714543.98,,0.73,1.78,5.94,0.8882,94.06,0.2877
2007-10-25,11343.0,209286.52,0.16,0.42,0.09,0.24,0.0,196371.01,700.0,10643.0,12915.5,,,,0.0,,,,,7.0,,,,0.0,,,,,0.01,,,,1.78,1.78,38707.0,714172.02,,0.73,1.78,6.0,0.8871,94.0,0.2878
2007-10-26,11343.0,208414.49,0.16,0.43,0.09,0.24,0.0,195552.8,700.0,10643.0,12861.69,,,,,,,,,,,,,,,,,0.0,0.01,0.0,,,1.78,1.78,38707.0,711196.3,,0.73,1.78,6.0,0.8872,94.0,0.2878
2007-10-29,11340.0,206506.8,0.16,0.44,0.09,0.24,0.0,193759.47,700.0,10640.0,12747.33,,,,,,,,,,,,,,,,,3.0,0.01,0.0,,,11.14,11.14,5583.0,101669.09,,0.11,11.14,5.98,0.8876,94.02,1.8049
2007-10-30,11334.0,206833.21,0.16,0.39,0.09,0.24,0.0,194058.96,700.0,10634.0,12774.24,,,,,,,,,,,,,,,,,5.0,0.01,0.0,,,11.14,11.14,5583.0,101883.69,,0.11,11.14,5.93,0.8885,94.07,1.8039
2007-10-31,10631.0,200236.05,0.15,0.38,0.08,0.22,0.0,200236.05,0.0,10631.0,0.0,,,,,,,,0.01,,700.0,,,,,,,3.0,0.0,0.0,,,0.0,0.0,6283.0,118341.0,,0.12,0.0,5.94,0.8883,94.06,1.692
2007-11-01,10652.0,194489.81,0.15,0.38,0.08,0.22,0.0,194489.81,0.0,10652.0,0.0,,,,0.0,,,,,20.0,,,,0.0,,,,,0.0,,,,0.0,0.0,6283.0,114718.31,,0.12,0.0,6.12,0.8851,93.88,1.6954
2007-11-02,10000.0,181624.27,0.14,0.35,0.08,0.21,0.0,181624.27,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,652.0,0.0,0.01,,,0.0,0.0,4283.0,77789.68,,0.08,0.0,,1.0,100.0,2.3348
2007-11-05,10000.0,182585.25,0.14,0.35,0.08,0.21,0.0,182585.25,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4283.0,78201.26,,0.08,0.0,,1.0,100.0,2.3348
2007-11-06,10000.0,185756.47,0.14,0.35,0.08,0.21,0.0,185756.47,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4283.0,79559.49,,0.08,0.0,,1.0,100.0,2.3348
2007-11-07,10000.0,186333.05,0.14,0.35,0.08,0.21,0.0,186333.05,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4283.0,79806.45,,0.08,0.0,,1.0,100.0,2.3348
2007-11-08,10000.0,184507.2,0.14,0.36,0.08,0.21,0.0,184507.2,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4283.0,79024.43,,0.08,0.0,,1.0,100.0,2.3348
2007-11-09,10000.0,182585.25,0.14,0.42,0.08,0.21,0.0,182585.25,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4283.0,78201.26,,0.08,0.0,,1.0,100.0,2.3348
2007-11-12,10000.0,182393.05,0.16,0.43,0.08,0.21,0.0,182393.05,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4283.0,78118.95,,0.08,0.0,,1.0,100.0,2.3348
