,ALTOU FP Equity_DX_SI_QTY,ALTOU FP Equity_DX_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTOU FP Equity_DX_SI_MV,ALTOU FP Equity_DX_DSS,ALTOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY,ALTOU FP Equity_DX_BROKER_SI_QTY,ALTOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTOU FP Equity_DX_BROKER_SI_MV_INC_x,ALTOU FP Equity_DX_SUPPLY_SI_MV_NEW,ALTOU FP Equity_DX_BROKER_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_NEW,ALTOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALTOU FP Equity_DX_BROKER_SI_QTY_INC,ALTOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTOU FP Equity_DX_BROKER_SI_MV_INC_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTOU FP Equity_DX_BROKER_SI_MV_ADD,ALTOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV,ALTOU FP Equity_DX_BROKER_SI_MV_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALTOU FP Equity_DX_BROKER_SI_MV_RMV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTOU FP Equity_DX_BROKER_SI_CON_RATIO,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,154905.83,,0.15,0.0,,0.0,,0.0
2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,155644.18,,0.16,0.0,,0.0,,0.0
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,156530.2,,0.16,0.0,,0.0,,0.0
2016-12-07,1920.0,20524.8,0.05,0.47,0.03,0.02,0.0,0.0,1920.0,0.0,20524.8,,,,,,,,,,,,,,,,1920.0,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-08,1920.0,20313.6,0.05,0.46,0.03,0.02,0.0,0.0,1920.0,0.0,20313.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-09,1920.0,20409.6,0.05,0.45,0.03,0.02,0.0,0.0,1920.0,0.0,20409.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-12,1920.0,20448.0,0.05,0.42,0.03,0.02,0.0,0.0,1920.0,0.0,20448.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-13,4920.0,52102.8,0.12,1.01,0.07,0.05,0.0,0.0,4920.0,0.0,52102.8,,,,,,,,,,,,,,,,3000.0,,0.05,,,,100.0,33.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3332
2016-12-14,4920.0,51906.0,0.12,1.0,0.07,0.05,0.0,0.0,4920.0,0.0,51906.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,33.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3332
2016-12-15,1920.0,19968.0,0.05,0.39,0.03,0.02,0.0,0.0,1920.0,0.0,19968.0,,,,,,,,0.03,,3000.0,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-16,1920.0,20179.2,0.05,0.38,0.03,0.02,0.0,0.0,1920.0,0.0,20179.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-19,1920.0,20467.2,0.05,0.2,0.03,0.02,0.0,0.0,1920.0,0.0,20467.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-20,1920.0,21100.8,0.05,0.19,0.03,0.02,0.0,0.0,1920.0,0.0,21100.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-21,1920.0,20620.8,0.05,0.18,0.03,0.02,0.0,0.0,1920.0,0.0,20620.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-22,1920.0,20736.0,0.05,0.18,0.03,0.02,0.0,0.0,1920.0,0.0,20736.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-23,1920.0,20755.2,0.05,0.17,0.03,0.02,0.0,0.0,1920.0,0.0,20755.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-26,1920.0,20755.2,0.05,0.17,0.03,0.02,0.0,0.0,1920.0,0.0,20755.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-27,1920.0,20812.8,0.05,0.17,0.03,0.02,0.0,0.0,1920.0,0.0,20812.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-28,1920.0,20928.0,0.05,0.17,0.03,0.02,0.0,0.0,1920.0,0.0,20928.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-29,1920.0,21024.0,0.05,0.17,0.03,0.02,0.0,0.0,1920.0,0.0,21024.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2016-12-30,1920.0,21120.0,0.05,0.18,0.03,0.02,0.0,0.0,1920.0,0.0,21120.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-02,1920.0,22291.2,0.05,0.17,0.03,0.02,0.0,0.0,1920.0,0.0,22291.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-03,1920.0,22732.8,0.05,0.16,0.03,0.02,0.0,0.0,1920.0,0.0,22732.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-04,1920.0,23808.0,0.05,0.15,0.03,0.02,0.0,0.0,1920.0,0.0,23808.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-05,1920.0,23712.0,0.05,0.14,0.03,0.02,0.0,0.0,1920.0,0.0,23712.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-06,1920.0,23232.0,0.05,0.14,0.03,0.02,0.0,0.0,1920.0,0.0,23232.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-09,1920.0,23328.0,0.05,0.15,0.03,0.02,0.0,0.0,1920.0,0.0,23328.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-10,1920.0,23097.6,0.05,0.14,0.03,0.02,0.0,0.0,1920.0,0.0,23097.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-11,1920.0,23155.2,0.05,0.14,0.03,0.02,0.0,0.0,1920.0,0.0,23155.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-12,1920.0,23174.4,0.05,0.14,0.03,0.02,0.0,0.0,1920.0,0.0,23174.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-13,1920.0,22924.8,0.05,0.14,0.03,0.02,0.0,0.0,1920.0,0.0,22924.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-16,1920.0,22886.4,0.05,0.14,0.03,0.02,0.0,0.0,1920.0,0.0,22886.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-17,1920.0,22905.6,0.05,0.14,0.03,0.02,0.0,0.0,1920.0,0.0,22905.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-18,1920.0,22944.0,0.05,0.14,0.03,0.02,0.0,0.0,1920.0,0.0,22944.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-19,1920.0,22963.2,0.05,0.15,0.03,0.02,0.0,0.0,1920.0,0.0,22963.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-20,1920.0,23001.6,0.05,0.15,0.03,0.02,0.0,0.0,1920.0,0.0,23001.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-23,1920.0,22944.0,0.05,0.15,0.03,0.02,0.0,0.0,1920.0,0.0,22944.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-24,1920.0,22176.0,0.05,0.15,0.03,0.02,0.0,0.0,1920.0,0.0,22176.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,13.0,0.0,0.0,,0.0,100.0,,0.0,,0.13
2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.02,,1920.0,,,,,,,,0.0,,,,0.0,0.0,14767.0,170411.18,,0.17,0.0,,0.0,,0.0
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,171740.21,,0.17,0.0,,0.0,,0.0
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,173512.25,,0.17,0.0,,0.0,,0.0
2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,175579.63,,0.17,0.0,,0.0,,0.0
2017-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,177204.0,,0.18,0.0,,0.0,,0.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,176613.32,,0.18,0.0,,0.0,,0.0
2017-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,175431.96,,0.18,0.0,,0.0,,0.0
2017-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,175431.96,,0.18,0.0,,0.0,,0.0
2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,178385.36,,0.18,0.0,,0.0,,0.0
2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,180157.4,,0.18,0.0,,0.0,,0.0
2017-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,180305.07,,0.18,0.0,,0.0,,0.0
2017-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,180009.73,,0.18,0.0,,0.0,,0.0
2017-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,179419.05,,0.18,0.0,,0.0,,0.0
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,179714.39,,0.18,0.0,,0.0,,0.0
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,179566.72,,0.18,0.0,,0.0,,0.0
2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,177056.33,,0.18,0.0,,0.0,,0.0
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,173216.91,,0.18,0.0,,0.0,,0.0
2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,173364.58,,0.17,0.0,,0.0,,0.0
2017-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,172773.9,,0.17,0.0,,0.0,,0.0
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,173364.58,,0.17,0.0,,0.0,,0.0
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,169820.5,,0.17,0.0,,0.0,,0.0
2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,169820.5,,0.17,0.0,,0.0,,0.0
2017-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,165095.06,,0.17,0.0,,0.0,,0.0
2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,164652.05,,0.17,0.0,,0.0,,0.0
2017-02-28,200.0,2264.0,0.0,0.02,0.0,0.0,0.0,0.0,200.0,0.0,2264.0,,,,,,,,,,,,,,,,200.0,,0.0,,,,1.35,1.35,14567.0,164898.44,,0.16,1.35,,0.0,,0.0135
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,200.0,,,,,,,,0.0,,,,0.0,0.0,14767.0,163766.03,,0.17,0.0,,0.0,,0.0
2017-03-02,200.0,2232.0,0.0,0.02,0.0,0.0,0.0,2232.0,0.0,200.0,0.0,,,,,,200.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,14767.0,164799.72,,0.16,0.0,,1.0,100.0,0.0135
2017-03-03,200.0,2232.0,0.0,0.02,0.0,0.0,0.0,2232.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,164799.72,,0.16,0.0,,1.0,100.0,0.0135
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,0.0,0.0,,,0.0,0.0,14767.0,162732.34,,0.16,0.0,,0.0,,0.0
2017-03-07,200.0,2210.0,0.0,0.02,0.0,0.0,0.0,2210.0,0.0,200.0,0.0,,,,,,200.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,14767.0,163175.35,,0.16,0.0,,1.0,100.0,0.0135
2017-03-08,200.0,2214.0,0.0,0.02,0.0,0.0,0.0,2214.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,163470.69,,0.16,0.0,,1.0,100.0,0.0135
2017-03-09,200.0,2240.0,0.0,0.03,0.0,0.0,0.0,2240.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,165390.4,,0.16,0.0,,1.0,100.0,0.0135
2017-03-10,200.0,2308.0,0.0,0.03,0.0,0.0,0.0,2308.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,170411.18,,0.17,0.0,,1.0,100.0,0.0135
2017-03-13,200.0,2302.0,0.0,0.03,0.0,0.0,0.0,2302.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,169968.17,,0.17,0.0,,1.0,100.0,0.0135
2017-03-14,200.0,2350.0,0.0,0.03,0.0,0.0,0.0,2350.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,173512.25,,0.17,0.0,,1.0,100.0,0.0135
2017-03-15,200.0,2340.0,0.0,0.03,0.0,0.0,0.0,2340.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,172773.9,,0.17,0.0,,1.0,100.0,0.0135
2017-03-16,200.0,2340.0,0.0,0.03,0.0,0.0,0.0,2340.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,172773.9,,0.17,0.0,,1.0,100.0,0.0135
2017-03-17,200.0,2342.0,0.0,0.03,0.0,0.0,0.0,2342.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,172921.57,,0.17,0.0,,1.0,100.0,0.0135
2017-03-20,200.0,2300.0,0.0,0.03,0.0,0.0,0.0,2300.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,169820.5,,0.17,0.0,,1.0,100.0,0.0135
2017-03-21,200.0,2280.0,0.0,0.03,0.0,0.0,0.0,2280.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,168343.8,,0.17,0.0,,1.0,100.0,0.0135
2017-03-22,200.0,2250.0,0.0,0.03,0.0,0.0,0.0,2250.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,166398.75,,0.17,0.0,,1.0,100.0,0.0135
2017-03-23,200.0,2250.0,0.0,0.03,0.0,0.0,0.0,2250.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,166398.75,,0.17,0.0,,1.0,100.0,0.0135
2017-03-24,200.0,2262.0,0.0,0.03,0.0,0.0,0.0,2262.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,167286.21,,0.17,0.0,,1.0,100.0,0.0135
2017-03-27,200.0,2262.0,0.0,0.03,0.0,0.0,0.0,2262.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,167286.21,,0.17,0.0,,1.0,100.0,0.0135
2017-03-28,200.0,2260.0,0.0,0.03,0.0,0.0,0.0,2260.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,167138.3,,0.17,0.0,,1.0,100.0,0.0135
2017-03-29,200.0,2298.0,0.0,0.03,0.0,0.0,0.0,2298.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,169948.59,,0.17,0.0,,1.0,100.0,0.0135
2017-03-30,200.0,2272.0,0.0,0.03,0.0,0.0,0.0,2272.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,168025.76,,0.17,0.0,,1.0,100.0,0.0135
2017-03-31,200.0,2272.0,0.0,0.03,0.0,0.0,0.0,2272.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,168025.76,,0.17,0.0,,1.0,100.0,0.0135
2017-04-03,200.0,2252.0,0.0,0.03,0.0,0.0,0.0,2252.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,166546.66,,0.17,0.0,,1.0,100.0,0.0135
2017-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,0.0,0.0,,,0.0,0.0,14791.0,167286.21,,0.17,0.0,,0.0,100.0,0.0
2017-04-05,200.0,2280.0,0.0,0.04,0.0,0.0,0.0,2280.0,0.0,200.0,0.0,,,,,,200.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,14791.0,168617.4,,0.17,0.0,,1.0,100.0,0.0135
2017-04-06,200.0,2280.0,0.0,0.04,0.0,0.0,0.0,2280.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14791.0,168617.4,,0.17,0.0,,1.0,100.0,0.0135
2017-04-07,200.0,2280.0,0.0,0.03,0.0,0.0,0.0,2280.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,168343.8,,0.17,0.0,,1.0,100.0,0.0135
2017-04-10,200.0,2250.0,0.0,0.04,0.0,0.0,0.0,2250.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,166128.75,,0.17,0.0,,1.0,100.0,0.0135
2017-04-11,200.0,2180.0,0.0,0.04,0.0,0.0,0.0,2180.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,160960.3,,0.16,0.0,,1.0,100.0,0.0135
2017-04-12,200.0,2140.0,0.0,0.04,0.0,0.0,0.0,2140.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,158006.9,,0.16,0.0,,1.0,100.0,0.0135
2017-04-13,200.0,2100.0,0.0,0.04,0.0,0.0,0.0,2100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,155053.5,,0.16,0.0,,1.0,100.0,0.0135
2017-04-14,200.0,2100.0,0.0,0.04,0.0,0.0,0.0,2100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,155053.5,,0.16,0.0,,1.0,100.0,0.0135
2017-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,0.0,0.0,,,0.0,0.0,14767.0,155053.5,,0.16,0.0,,0.0,,0.0
2017-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,158745.25,,0.16,0.0,,0.0,,0.0
2017-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,158745.25,,0.16,0.0,,0.0,,0.0
2017-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,160074.28,,0.16,0.0,,0.0,,0.0
2017-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,159926.61,,0.16,0.0,,0.0,,0.0
2017-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,165833.41,,0.16,0.0,,0.0,,0.0
2017-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,169525.16,,0.17,0.0,,0.0,,0.0
2017-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,168491.47,,0.17,0.0,,0.0,,0.0
2017-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,167162.44,,0.17,0.0,,0.0,,0.0
2017-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,167014.77,,0.17,0.0,,0.0,,0.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,167014.77,,0.17,0.0,,0.0,,0.0
2017-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,168196.13,,0.17,0.0,,0.0,,0.0
2017-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,166867.1,,0.17,0.0,,0.0,,0.0
2017-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,164652.05,,0.17,0.0,,0.0,,0.0
2017-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14767.0,164061.37,,0.16,0.0,,0.0,,0.0
