,ALLAM FP Equity_DX_SI_QTY,ALLAM FP Equity_DX_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLAM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLAM FP Equity_DX_SI_MV,ALLAM FP Equity_DX_DSS,ALLAM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SUPPLY_SI_QTY,ALLAM FP Equity_DX_BROKER_SI_QTY,ALLAM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_x,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLAM FP Equity_DX_BROKER_SI_MV_INC_x,ALLAM FP Equity_DX_BROKER_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_NEW,ALLAM FP Equity_DX_SUPPLY_SI_MV_DEC,ALLAM FP Equity_DX_BROKER_SI_QTY_INC,ALLAM FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_y,ALLAM FP Equity_DX_BROKER_SI_MV_INC_y,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLAM FP Equity_DX_BROKER_SI_MV_ADD,ALLAM FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_DEC,ALLAM FP Equity_DX_SUPPLY_SI_MV,ALLAM FP Equity_DX_BROKER_SI_MV_DEC,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLAM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLAM FP Equity_DX_BROKER_SI_CON_RATIO,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLAM FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,43132.0,14233.56,0.02,0.0,,0.0,,0.0
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,37132.0,12996.2,0.01,0.0,,0.0,,0.0
2022-12-13,4186.0,3373.92,0.06,0.01,0.03,0.0,0.0,1686.96,2093.0,2093.0,1686.96,,,,2093.0,,,,,,,,0.0,2093.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-14,4186.0,3231.59,0.06,0.01,0.03,0.0,0.0,1615.8,2093.0,2093.0,1615.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-15,4186.0,3106.01,0.06,0.01,0.03,0.0,0.0,1553.01,2093.0,2093.0,1553.01,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-16,4186.0,2812.99,0.06,0.01,0.03,0.0,0.0,1406.5,2093.0,2093.0,1406.5,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-19,4186.0,2561.83,0.06,0.01,0.03,0.0,0.0,1280.92,2093.0,2093.0,1280.92,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-20,14386.0,9322.13,0.19,0.02,0.11,0.01,0.0,4661.06,7193.0,7193.0,4661.06,,5100.0,,5100.0,,,,,,,5100.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,28.5,0.5924,71.5,2.0
2022-12-21,10200.0,6242.4,0.14,0.01,0.08,0.01,0.0,3121.2,5100.0,5100.0,3121.2,,,,,,0.0,,2093.0,,,,,,2093.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-22,13800.0,9080.4,0.19,0.02,0.11,0.01,0.0,4540.2,6900.0,6900.0,4540.2,,1800.0,0.0,,,,1800.0,,,0.0,1800.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-23,13800.0,8804.4,0.19,0.02,0.11,0.01,0.0,4402.2,6900.0,6900.0,4402.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-26,13800.0,8804.4,0.19,0.02,0.11,0.01,0.0,4402.2,6900.0,6900.0,4402.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-27,13800.0,8583.6,0.19,0.02,0.11,0.01,0.0,4291.8,6900.0,6900.0,4291.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-28,13800.0,8418.0,0.19,0.02,0.11,0.01,0.0,4209.0,6900.0,6900.0,4209.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-29,13800.0,7810.8,0.19,0.02,0.11,0.01,0.0,3905.4,6900.0,6900.0,3905.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-12-30,13800.0,8197.2,0.19,0.02,0.11,0.01,0.0,4098.6,6900.0,6900.0,4098.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-02,13800.0,7838.4,0.19,0.02,0.11,0.01,0.0,3919.2,6900.0,6900.0,3919.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-03,13800.0,7341.6,0.19,0.02,0.11,0.01,0.0,3670.8,6900.0,6900.0,3670.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-04,13800.0,8280.0,0.19,0.02,0.11,0.01,0.0,4140.0,6900.0,6900.0,4140.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-05,13800.0,7948.8,0.19,0.02,0.11,0.01,0.0,3974.4,6900.0,6900.0,3974.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-06,13800.0,7783.2,0.19,0.02,0.11,0.01,0.0,3891.6,6900.0,6900.0,3891.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-09,13800.0,8721.6,0.19,0.02,0.11,0.01,0.0,4360.8,6900.0,6900.0,4360.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-01-10,14800.0,9472.0,0.2,0.02,0.11,0.01,0.0,4416.0,7900.0,6900.0,5056.0,,1000.0,,,,,,,,,1000.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.72,0.8747,93.28,1.8734
2023-01-11,14800.0,9353.6,0.2,0.02,0.11,0.01,0.0,4360.8,7900.0,6900.0,4992.8,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.8,0.8733,93.2,1.8734
2023-01-12,14800.0,8732.0,0.2,0.02,0.11,0.01,0.0,4071.0,7900.0,6900.0,4661.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.97,0.8703,93.03,1.8734
2023-01-13,14800.0,9146.4,0.2,0.02,0.11,0.01,0.0,4264.2,7900.0,6900.0,4882.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,6.61,0.8765,93.39,1.8734
2023-01-16,14800.0,9353.6,0.2,0.02,0.11,0.01,0.0,4360.8,7900.0,6900.0,4992.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,6.69,0.8752,93.31,1.8734
2023-01-17,14800.0,12402.4,0.2,0.03,0.11,0.01,0.0,5782.2,7900.0,6900.0,6620.2,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,5.87,0.8896,94.13,1.8734
2023-01-18,14800.0,12343.2,0.2,0.03,0.11,0.01,0.0,5754.6,7900.0,6900.0,6588.6,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.77,0.8737,93.23,1.8734
2023-01-19,14800.0,11396.0,0.2,0.03,0.11,0.01,0.0,5313.0,7900.0,6900.0,6083.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,7.01,0.8697,92.99,1.8734
2023-01-20,14800.0,15540.0,0.2,0.03,0.11,0.01,0.0,7245.0,7900.0,6900.0,8295.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,5.78,0.8911,94.22,1.8734
2023-01-23,14800.0,15910.0,0.2,0.03,0.11,0.02,0.0,7417.5,7900.0,6900.0,8492.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.68,0.8753,93.32,1.8734
2023-01-24,14800.0,11988.0,0.2,0.03,0.11,0.01,0.0,5589.0,7900.0,6900.0,6399.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,7.63,0.859,92.37,1.8734
2023-01-25,14800.0,12491.2,0.2,0.03,0.11,0.01,0.0,5823.6,7900.0,6900.0,6667.6,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.63,0.8762,93.37,1.8734
2023-01-26,14800.0,12432.0,0.2,0.03,0.11,0.01,0.0,5796.0,7900.0,6900.0,6636.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.77,0.8737,93.23,1.8734
2023-01-27,14800.0,12165.6,0.2,0.04,0.11,0.01,0.0,5671.8,7900.0,6900.0,6493.8,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.82,0.8728,93.18,1.8734
2023-01-30,14800.0,11425.6,0.2,0.04,0.11,0.01,0.0,5326.8,7900.0,6900.0,6098.8,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.95,0.8706,93.05,1.8734
2023-01-31,14800.0,13704.8,0.2,0.04,0.11,0.01,0.0,6389.4,7900.0,6900.0,7315.4,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.18,0.884,93.82,1.8734
2023-02-01,14800.0,13260.8,0.2,0.04,0.11,0.01,0.0,6182.4,7900.0,6900.0,7078.4,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.86,0.8722,93.14,1.8734
2023-02-02,14800.0,12698.4,0.2,0.04,0.11,0.01,0.0,5920.2,7900.0,6900.0,6778.2,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.76,0.874,93.24,1.8734
2023-02-03,14800.0,12284.0,0.2,0.04,0.11,0.01,0.0,5727.0,7900.0,6900.0,6557.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.86,0.8722,93.14,1.8734
2023-02-06,14800.0,11396.0,0.2,0.04,0.11,0.01,0.0,5313.0,7900.0,6900.0,6083.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.99,0.8699,93.01,1.8734
2023-02-07,14800.0,12550.4,0.2,0.04,0.11,0.01,0.0,5851.2,7900.0,6900.0,6699.2,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.45,0.8793,93.55,1.8734
2023-02-08,14800.0,11840.0,0.2,0.04,0.11,0.01,0.0,5520.0,7900.0,6900.0,6320.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.94,0.8708,93.06,1.8734
2023-02-09,14800.0,11899.2,0.2,0.04,0.11,0.01,0.0,5547.6,7900.0,6900.0,6351.6,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.74,0.8743,93.26,1.8734
2023-02-10,14800.0,12136.0,0.2,0.04,0.11,0.01,0.0,5658.0,7900.0,6900.0,6478.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.69,0.8751,93.31,1.8734
2023-02-13,14800.0,12668.8,0.2,0.04,0.11,0.01,0.0,5906.4,7900.0,6900.0,6762.4,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.62,0.8763,93.38,1.8734
2023-02-14,14800.0,12994.4,0.2,0.04,0.11,0.01,0.0,6058.2,7900.0,6900.0,6936.2,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.68,0.8754,93.32,1.8734
2023-02-15,14800.0,17760.0,0.2,0.04,0.11,0.02,0.0,8280.0,7900.0,6900.0,9480.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,5.77,0.8913,94.23,1.8734
2023-02-16,14800.0,19980.0,0.2,0.04,0.11,0.02,0.0,9315.0,7900.0,6900.0,10665.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.38,0.8805,93.62,1.8734
2023-02-17,14800.0,22200.0,0.2,0.04,0.11,0.02,0.0,10350.0,7900.0,6900.0,11850.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.42,0.8798,93.58,1.8734
2023-02-20,14800.0,25308.0,0.2,0.03,0.11,0.02,0.0,11799.0,7900.0,6900.0,13509.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.34,0.8812,93.66,1.8734
2023-02-21,14800.0,30932.0,0.2,0.03,0.11,0.03,0.0,14421.0,7900.0,6900.0,16511.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.12,0.885,93.88,1.8734
2023-02-22,30200.0,61608.0,0.41,0.06,0.23,0.06,0.0,29784.0,15600.0,14600.0,31824.0,,7700.0,,7700.0,,,,,,,7700.0,0.02,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,45.4,0.4701,51.27,1.9359
2023-02-23,30200.0,59947.0,0.41,0.06,0.23,0.06,0.0,28981.0,15600.0,14600.0,30966.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,45.36,0.4701,51.31,1.9359
2023-02-24,30200.0,66742.0,0.41,0.06,0.23,0.06,0.0,32266.0,15600.0,14600.0,34476.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,47.07,0.4696,49.71,1.9359
2023-02-27,30200.0,63118.0,0.41,0.06,0.23,0.07,0.0,30514.0,15600.0,14600.0,32604.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,45.01,0.4703,51.63,1.9359
2023-02-28,30200.0,50585.0,0.41,0.06,0.23,0.06,0.0,24455.0,15600.0,14600.0,26130.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,43.11,0.4724,53.42,1.9359
2023-03-01,30200.0,34277.0,0.41,0.06,0.23,0.05,0.0,16571.0,15600.0,14600.0,17706.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,41.38,0.4755,55.05,1.9359
2023-03-02,14800.0,20054.0,0.2,0.03,0.11,0.02,0.0,9349.5,7900.0,6900.0,10704.5,,,,,,0.02,,7700.0,,,,,,7700.0,0.01,0.01,100.0,100.0,0.0,0.0,0.0,100.0,6.2,0.8837,93.8,1.8734
2023-03-03,14800.0,21756.0,0.2,0.03,0.11,0.02,0.0,10143.0,7900.0,6900.0,11613.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,6.5,0.8785,93.5,1.8734
2023-03-06,13400.0,30954.0,0.18,0.02,0.1,0.02,0.0,14322.0,7200.0,6200.0,16632.0,,,,,,0.0,,700.0,,,,,,700.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,5.9,0.8889,94.1,1.8611
2023-03-07,13400.0,29882.0,0.18,0.02,0.1,0.03,0.0,13826.0,7200.0,6200.0,16056.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,7.58,0.8598,92.42,1.8611
2023-03-08,13400.0,31356.0,0.18,0.02,0.1,0.03,0.0,14508.0,7200.0,6200.0,16848.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,7.3,0.8647,92.7,1.8611
2023-03-09,13400.0,27068.0,0.18,0.02,0.1,0.03,0.0,12524.0,7200.0,6200.0,14544.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,7.97,0.8534,92.03,1.8611
2023-03-10,14800.0,29896.0,0.2,0.03,0.11,0.03,0.0,15352.0,8600.0,7600.0,17372.0,,1400.0,,1400.0,,,,,,,1400.0,0.0,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,10.8,0.6975,82.55,1.7209
2023-03-13,13400.0,27336.0,0.18,0.02,0.1,0.03,0.0,12648.0,7200.0,6200.0,14688.0,,,,,,0.0,,1400.0,,,,,,1400.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,7.66,0.8586,92.34,1.8611
2023-03-14,13400.0,28676.0,0.18,0.02,0.1,0.03,0.0,13268.0,7200.0,6200.0,15408.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,7.52,0.861,92.48,1.8611
2023-03-15,13400.0,24321.0,0.18,0.02,0.1,0.03,0.0,11253.0,7200.0,6200.0,13068.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.29,0.8479,91.71,1.8611
2023-03-16,13400.0,21038.0,0.18,0.02,0.1,0.02,0.0,9734.0,7200.0,6200.0,11304.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.22,0.8491,91.78,1.8611
2023-03-17,13400.0,21172.0,0.18,0.02,0.1,0.02,0.0,9796.0,7200.0,6200.0,11376.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,7.67,0.8584,92.33,1.8611
2023-03-20,13400.0,20904.0,0.18,0.02,0.1,0.02,0.0,9672.0,7200.0,6200.0,11232.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,7.74,0.8572,92.26,1.8611
2023-03-21,20900.0,36993.0,0.28,0.03,0.16,0.03,0.0,24249.0,15800.0,13700.0,27966.0,,8600.0,,8600.0,,,,,,,8600.0,0.01,,1100.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,40.75,0.4658,54.55,1.3228
2023-03-22,19800.0,34353.0,0.27,0.03,0.15,0.03,0.0,23769.5,14700.0,13700.0,25504.5,,,,,,0.0,,1100.0,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,44.56,0.4538,50.26,1.3469
2023-03-23,19800.0,36531.0,0.27,0.03,0.15,0.03,0.0,25276.5,14700.0,13700.0,27121.5,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,43.6,0.4561,51.33,1.3469
2023-03-24,19800.0,34452.0,0.27,0.03,0.15,0.04,0.0,23838.0,14700.0,13700.0,25578.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,45.0,0.4529,49.76,1.3469
2023-03-27,5000.0,8475.0,0.07,0.01,0.04,0.01,0.0,6102.0,4600.0,3600.0,7797.0,,,,,,0.02,,10100.0,,,,,,10100.0,0.01,0.02,100.0,100.0,0.0,0.0,0.0,100.0,20.04,0.4765,64.13,1.087
2023-03-28,4600.0,7590.0,0.06,0.01,0.04,0.01,0.0,5940.0,4200.0,3600.0,6930.0,,,,,,0.0,,400.0,,,,,,,0.01,,100.0,91.3,0.0,0.0,0.0,100.0,21.79,0.5409,69.73,1.0
2023-03-29,674.0,1169.39,0.01,0.0,0.01,0.0,0.0,475.39,400.0,274.0,694.0,,,,,,0.01,,3800.0,,,,,,3326.0,0.0,0.01,100.0,100.0,0.0,0.0,0.0,100.0,0.3,0.9941,99.7,1.685
2023-03-30,274.0,502.79,0.0,0.0,0.0,0.0,0.0,3.67,272.0,2.0,499.12,,,,,,0.0,,128.0,,,,,,272.0,0.0,0.0,100.0,90.67,0.0,0.0,0.0,100.0,0.7,0.986,99.3,0.9133
2023-03-31,5002.0,9478.79,0.07,0.01,0.04,0.01,0.0,9478.79,5000.0,5002.0,9475.0,,4728.0,,5000.0,,,,,,,4728.0,0.01,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,0.04,0.9993,99.96,1.0004
2023-04-03,5002.0,8503.4,0.07,0.01,0.04,0.01,0.0,8503.4,5000.0,5002.0,8500.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,0.04,0.9993,99.96,1.0004
2023-04-04,5002.0,8763.5,0.07,0.01,0.04,0.01,0.0,8763.5,5000.0,5002.0,8760.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,0.04,0.9992,99.96,1.0004
2023-04-05,6202.0,10853.5,0.08,0.01,0.05,0.01,0.0,9803.5,5600.0,5602.0,9800.0,,600.0,,600.0,,,,,,,600.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,19.35,0.6874,80.62,1.1075
2023-04-06,8002.0,14003.5,0.11,0.02,0.06,0.01,0.0,11378.5,6500.0,6502.0,11375.0,,900.0,0.0,200.0,,,700.0,,,0.0,900.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.49,0.4985,62.49,1.2311
2023-04-07,8002.0,14003.5,0.11,0.02,0.06,0.01,0.0,11378.5,6500.0,6502.0,11375.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.49,0.4985,62.49,1.2311
2023-04-10,8002.0,14003.5,0.11,0.02,0.06,0.01,0.0,11378.5,6500.0,6502.0,11375.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.49,0.4985,62.49,1.2311
2023-04-11,8002.0,13651.41,0.11,0.02,0.06,0.01,0.0,11092.41,6500.0,6502.0,11089.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.51,0.4991,62.52,1.2311
2023-04-12,8002.0,13203.3,0.11,0.02,0.06,0.01,0.0,10728.3,6500.0,6502.0,10725.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.52,0.4992,62.54,1.2311
2023-04-13,8002.0,9778.44,0.11,0.02,0.06,0.01,0.0,7945.44,6500.0,6502.0,7943.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.7,0.5044,62.89,1.2311
2023-04-14,8002.0,10370.59,0.11,0.02,0.06,0.01,0.0,8426.59,6500.0,6502.0,8424.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,31.26,0.5067,63.76,1.2311
2023-04-17,6802.0,7958.34,0.09,0.02,0.05,0.01,0.0,6905.34,5900.0,5902.0,6903.0,,,,,,0.0,,600.0,,,,,,600.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,20.64,0.5892,73.72,1.1529
2023-04-18,5402.0,5250.74,0.07,0.01,0.04,0.01,0.0,5056.34,5200.0,5202.0,5054.4,,,,,,0.0,,700.0,,,,,,700.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,6.82,0.8722,93.14,1.0388
2023-04-19,7002.0,6924.98,0.09,0.02,0.05,0.01,0.0,5935.98,6000.0,6002.0,5934.0,,800.0,0.0,,,,800.0,,,0.0,800.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,28.74,0.5899,71.22,1.167
2023-04-20,7002.0,5342.53,0.09,0.02,0.05,0.01,0.0,4579.53,6000.0,6002.0,4578.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,26.15,0.6132,73.81,1.167
2023-04-21,7002.0,5111.46,0.09,0.02,0.05,0.01,0.0,4381.46,6000.0,6002.0,4380.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,28.12,0.5953,71.85,1.167
2023-04-24,7002.0,5930.69,0.09,0.02,0.05,0.01,0.0,5083.69,6000.0,6002.0,5082.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,30.16,0.5783,69.81,1.167
2023-04-25,2002.0,1529.53,0.03,0.01,0.02,0.0,0.0,765.53,1000.0,1002.0,764.0,,,,,,0.0,,5000.0,,,,,,5000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.09,0.9981,99.91,2.002
2023-04-26,2002.0,1601.6,0.03,0.01,0.02,0.0,0.0,801.6,1000.0,1002.0,800.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-04-27,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-04-28,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-05-01,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-05-02,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-05-03,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-05-04,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-05-05,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-05-08,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
