,ALPCV FP Equity_DX_SI_QTY,ALPCV FP Equity_DX_SHORT_INTEREST_VALUE,ALPCV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPCV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPCV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPCV FP Equity_DX_SI_MV,ALPCV FP Equity_DX_DSS,ALPCV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPCV FP Equity_DX_SUPPLY_SI_QTY,ALPCV FP Equity_DX_BROKER_SI_QTY,ALPCV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPCV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPCV FP Equity_DX_BROKER_SI_MV_INC_x,ALPCV FP Equity_DX_BROKER_SI_QTY_ADD,ALPCV FP Equity_DX_SUPPLY_SI_MV_DEC,ALPCV FP Equity_DX_BROKER_SI_QTY_INC,ALPCV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPCV FP Equity_DX_BROKER_SI_MV_INC_y,ALPCV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPCV FP Equity_DX_BROKER_SI_MV_ADD,ALPCV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPCV FP Equity_DX_BROKER_SI_QTY_DEC,ALPCV FP Equity_DX_SUPPLY_SI_MV,ALPCV FP Equity_DX_BROKER_SI_MV_DEC,ALPCV FP Equity_DX_SUPPLY_SI_MV_RMV,ALPCV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPCV FP Equity_DX_UTILIZATION_QUANTITY,ALPCV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPCV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPCV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALPCV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPCV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPCV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPCV FP Equity_DX_BROKER_SI_CON_RATIO,ALPCV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPCV FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-01-27,11000.0,16016.0,0.45,0.2,0.24,0.02,0.0,8008.0,5500.0,5500.0,8008.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-01-28,11000.0,15862.0,0.45,0.24,0.24,0.02,0.0,7931.0,5500.0,5500.0,7931.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-01-31,11000.0,15972.0,0.45,0.27,0.24,0.02,0.0,7986.0,5500.0,5500.0,7986.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-01,11000.0,16390.0,0.45,0.28,0.24,0.02,0.0,8195.0,5500.0,5500.0,8195.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-02,11000.0,16412.0,0.45,0.29,0.24,0.02,0.0,8206.0,5500.0,5500.0,8206.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-03,11000.0,16104.0,0.45,0.3,0.24,0.02,0.0,8052.0,5500.0,5500.0,8052.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-04,11000.0,15972.0,0.45,0.31,0.24,0.02,0.0,7986.0,5500.0,5500.0,7986.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.94,0.8209,90.06,1.4667
2022-02-07,11000.0,15950.0,0.45,0.31,0.24,0.02,0.0,7975.0,5500.0,5500.0,7975.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-08,11000.0,16412.0,0.45,0.31,0.24,0.02,0.0,8206.0,5500.0,5500.0,8206.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-09,11000.0,15972.0,0.45,0.32,0.24,0.02,0.0,7986.0,5500.0,5500.0,7986.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-10,11000.0,16280.0,0.45,0.32,0.24,0.02,0.0,8140.0,5500.0,5500.0,8140.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-11,11000.0,16192.0,0.45,0.32,0.24,0.02,0.0,8096.0,5500.0,5500.0,8096.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.06,0.8191,89.94,1.4667
2022-02-14,11000.0,15884.0,0.45,0.32,0.24,0.02,0.0,7942.0,5500.0,5500.0,7942.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-15,11000.0,16610.0,0.45,0.34,0.24,0.02,0.0,8305.0,5500.0,5500.0,8305.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-16,11000.0,17270.0,0.45,0.34,0.24,0.02,0.0,8635.0,5500.0,5500.0,8635.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-17,11000.0,17402.0,0.45,0.35,0.24,0.02,0.0,8701.0,5500.0,5500.0,8701.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-18,11000.0,17050.0,0.45,0.35,0.24,0.02,0.0,8525.0,5500.0,5500.0,8525.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.06,0.8191,89.94,1.4667
2022-02-21,11000.0,16280.0,0.45,0.35,0.24,0.02,0.0,8140.0,5500.0,5500.0,8140.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.93,0.8211,90.07,1.4667
2022-02-22,11000.0,16060.0,0.45,0.39,0.24,0.02,0.0,8030.0,5500.0,5500.0,8030.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-23,11000.0,16236.0,0.45,0.39,0.24,0.02,0.0,8118.0,5500.0,5500.0,8118.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-24,11000.0,14630.0,0.45,0.42,0.24,0.02,0.0,7315.0,5500.0,5500.0,7315.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-02-25,11000.0,14850.0,0.45,0.42,0.24,0.02,0.0,7425.0,5500.0,5500.0,7425.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.55,0.8273,90.45,1.4667
2022-02-28,11000.0,15598.0,0.45,0.42,0.24,0.01,0.0,7799.0,5500.0,5500.0,7799.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-01,11000.0,16390.0,0.45,0.42,0.24,0.02,0.0,8195.0,5500.0,5500.0,8195.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-02,11000.0,15708.0,0.45,0.36,0.24,0.02,0.0,7854.0,5500.0,5500.0,7854.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-03,11000.0,15928.0,0.45,0.37,0.24,0.02,0.0,7964.0,5500.0,5500.0,7964.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-04,11000.0,14762.0,0.45,0.44,0.24,0.02,0.0,7381.0,5500.0,5500.0,7381.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.05,0.8193,89.95,1.4667
2022-03-07,11000.0,13574.0,0.45,0.43,0.24,0.01,0.0,6787.0,5500.0,5500.0,6787.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-08,11000.0,13926.0,0.45,0.45,0.24,0.01,0.0,6963.0,5500.0,5500.0,6963.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-09,11000.0,14410.0,0.45,0.47,0.24,0.01,0.0,7205.0,5500.0,5500.0,7205.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-10,11000.0,14278.0,0.45,0.47,0.24,0.01,0.0,7139.0,5500.0,5500.0,7139.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-11,11000.0,13860.0,0.45,0.43,0.24,0.01,0.0,6930.0,5500.0,5500.0,6930.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.95,0.8209,90.05,1.4667
2022-03-14,11000.0,14080.0,0.45,0.42,0.24,0.01,0.0,7040.0,5500.0,5500.0,7040.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-15,11000.0,13860.0,0.45,0.41,0.24,0.01,0.0,6930.0,5500.0,5500.0,6930.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-16,11000.0,14410.0,0.45,0.41,0.24,0.01,0.0,7205.0,5500.0,5500.0,7205.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-17,11000.0,14190.0,0.45,0.41,0.24,0.01,0.0,7095.0,5500.0,5500.0,7095.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-18,11000.0,14520.0,0.45,0.41,0.24,0.01,0.0,7260.0,5500.0,5500.0,7260.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-21,11000.0,14234.0,0.45,0.41,0.24,0.01,0.0,7117.0,5500.0,5500.0,7117.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-22,11000.0,14498.0,0.45,0.41,0.24,0.01,0.0,7249.0,5500.0,5500.0,7249.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-23,11000.0,14234.0,0.45,0.41,0.24,0.01,0.0,7117.0,5500.0,5500.0,7117.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.09,0.8185,89.91,1.4667
2022-03-24,11000.0,14080.0,0.45,0.41,0.24,0.01,0.0,7040.0,5500.0,5500.0,7040.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.01,0.8198,89.99,1.4667
2022-03-25,11000.0,15092.0,0.45,0.4,0.24,0.01,0.0,7546.0,5500.0,5500.0,7546.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.96,0.8207,90.04,1.4667
2022-03-28,11000.0,15576.0,0.45,0.37,0.24,0.02,0.0,7788.0,5500.0,5500.0,7788.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-29,11000.0,15180.0,0.45,0.37,0.24,0.02,0.0,7590.0,5500.0,5500.0,7590.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-30,11000.0,15686.0,0.45,0.39,0.24,0.02,0.0,7843.0,5500.0,5500.0,7843.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-03-31,11000.0,15400.0,0.45,0.39,0.24,0.02,0.0,7700.0,5500.0,5500.0,7700.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-01,11000.0,15180.0,0.45,0.4,0.24,0.02,0.0,7590.0,5500.0,5500.0,7590.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.92,0.8213,90.08,1.4667
2022-04-04,11000.0,15334.0,0.45,0.4,0.24,0.02,0.0,7667.0,5500.0,5500.0,7667.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.82,0.8229,90.18,1.4667
2022-04-05,11000.0,15708.0,0.45,0.41,0.24,0.02,0.0,7854.0,5500.0,5500.0,7854.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-06,11000.0,15334.0,0.45,0.42,0.24,0.02,0.0,7667.0,5500.0,5500.0,7667.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-07,11000.0,15334.0,0.45,0.42,0.24,0.02,0.0,7667.0,5500.0,5500.0,7667.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-08,11000.0,15334.0,0.45,0.44,0.24,0.02,0.0,7667.0,5500.0,5500.0,7667.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.02,0.8197,89.98,1.4667
2022-04-11,11000.0,15510.0,0.45,0.45,0.24,0.02,0.0,7755.0,5500.0,5500.0,7755.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-12,11000.0,14850.0,0.45,0.45,0.24,0.02,0.0,7425.0,5500.0,5500.0,7425.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-13,11000.0,15334.0,0.45,0.58,0.24,0.01,0.0,7667.0,5500.0,5500.0,7667.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-14,11000.0,14960.0,0.45,0.6,0.24,0.02,0.0,7480.0,5500.0,5500.0,7480.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.27,0.8157,89.73,1.4667
2022-04-15,11000.0,14960.0,0.45,0.61,0.24,0.01,0.0,7480.0,5500.0,5500.0,7480.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.27,0.8158,89.73,1.4667
2022-04-18,11000.0,14960.0,0.45,0.61,0.24,0.02,0.0,7480.0,5500.0,5500.0,7480.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.11,0.8182,89.89,1.4667
2022-04-19,11000.0,14960.0,0.45,0.61,0.24,0.02,0.0,7480.0,5500.0,5500.0,7480.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-20,11000.0,15114.0,0.45,0.65,0.24,0.02,0.0,7557.0,5500.0,5500.0,7557.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-21,11000.0,14696.0,0.45,0.71,0.24,0.02,0.0,7348.0,5500.0,5500.0,7348.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-22,11000.0,14938.0,0.45,0.73,0.24,0.01,0.0,7469.0,5500.0,5500.0,7469.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.92,0.8212,90.08,1.4667
2022-04-25,11000.0,14652.0,0.45,0.76,0.24,0.01,0.0,7326.0,5500.0,5500.0,7326.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-26,11000.0,14586.0,0.45,0.9,0.24,0.01,0.0,7293.0,5500.0,5500.0,7293.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-27,11000.0,14410.0,0.45,0.96,0.24,0.01,0.0,7205.0,5500.0,5500.0,7205.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-28,11000.0,15224.0,0.45,1.02,0.24,0.01,0.0,7612.0,5500.0,5500.0,7612.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-04-29,11000.0,15510.0,0.45,0.89,0.24,0.01,0.0,7755.0,5500.0,5500.0,7755.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.23,0.8164,89.77,1.4667
2022-05-02,11000.0,14498.0,0.45,0.85,0.24,0.02,0.0,7249.0,5500.0,5500.0,7249.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.32,0.8149,89.68,1.4667
2022-05-03,11000.0,14630.0,0.45,0.81,0.24,0.01,0.0,7315.0,5500.0,5500.0,7315.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-04,11000.0,14102.0,0.45,0.81,0.24,0.01,0.0,7051.0,5500.0,5500.0,7051.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-05,11000.0,13728.0,0.45,0.79,0.24,0.01,0.0,6864.0,5500.0,5500.0,6864.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.9,0.8216,90.1,1.4667
2022-05-06,11000.0,14498.0,0.45,0.66,0.24,0.01,0.0,7249.0,5500.0,5500.0,7249.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.79,0.8234,90.21,1.4667
2022-05-09,11000.0,14542.0,0.45,0.62,0.24,0.01,0.0,7271.0,5500.0,5500.0,7271.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-10,11000.0,13992.0,0.45,0.61,0.24,0.01,0.0,6996.0,5500.0,5500.0,6996.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-11,11000.0,14300.0,0.45,0.7,0.24,0.01,0.0,7150.0,5500.0,5500.0,7150.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-12,11000.0,13772.0,0.45,0.71,0.24,0.01,0.0,6886.0,5500.0,5500.0,6886.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.06,0.8191,89.94,1.4667
2022-05-13,11000.0,13772.0,0.45,0.7,0.24,0.01,0.0,6886.0,5500.0,5500.0,6886.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.88,0.8219,90.12,1.4667
2022-05-16,11000.0,13970.0,0.45,0.72,0.24,0.01,0.0,6985.0,5500.0,5500.0,6985.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.87,0.8221,90.13,1.4667
2022-05-17,11000.0,14190.0,0.45,0.71,0.24,0.01,0.0,7095.0,5500.0,5500.0,7095.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-18,11000.0,13882.0,0.45,0.71,0.24,0.01,0.0,6941.0,5500.0,5500.0,6941.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-19,11000.0,13530.0,0.45,0.72,0.24,0.01,0.0,6765.0,5500.0,5500.0,6765.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-20,11000.0,13200.0,0.45,0.71,0.24,0.01,0.0,6600.0,5500.0,5500.0,6600.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.87,0.8221,90.13,1.4667
2022-05-23,11000.0,12870.0,0.45,0.69,0.24,0.01,0.0,6435.0,5500.0,5500.0,6435.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-24,11000.0,12430.0,0.45,0.68,0.24,0.01,0.0,6215.0,5500.0,5500.0,6215.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-25,11000.0,12672.0,0.45,0.7,0.24,0.01,0.0,6336.0,5500.0,5500.0,6336.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-26,11000.0,12430.0,0.45,0.7,0.24,0.01,0.0,6215.0,5500.0,5500.0,6215.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-05-27,11000.0,12936.0,0.45,0.71,0.24,0.01,0.0,6468.0,5500.0,5500.0,6468.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.81,0.8231,90.19,1.4667
2022-05-30,11000.0,12760.0,0.45,0.7,0.24,0.01,0.0,6380.0,5500.0,5500.0,6380.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.1,0.8185,89.9,1.4667
2022-05-31,11000.0,12650.0,0.45,0.72,0.24,0.01,0.0,6325.0,5500.0,5500.0,6325.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-01,11000.0,12848.0,0.45,0.76,0.24,0.01,0.0,6424.0,5500.0,5500.0,6424.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.97,0.8205,90.03,1.4667
2022-06-02,11000.0,13046.0,0.45,0.79,0.24,0.01,0.0,6523.0,5500.0,5500.0,6523.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.04,0.8193,89.96,1.4667
2022-06-03,11000.0,12980.0,0.45,0.8,0.24,0.01,0.0,6490.0,5500.0,5500.0,6490.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.13,0.8179,89.87,1.4667
2022-06-06,11000.0,13222.0,0.45,0.8,0.24,0.01,0.0,6611.0,5500.0,5500.0,6611.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-07,11000.0,13156.0,0.45,0.8,0.24,0.01,0.0,6578.0,5500.0,5500.0,6578.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.08,0.8187,89.92,1.4667
2022-06-08,11000.0,13046.0,0.45,0.79,0.24,0.01,0.0,6523.0,5500.0,5500.0,6523.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-09,11000.0,12958.0,0.45,0.79,0.24,0.01,0.0,6479.0,5500.0,5500.0,6479.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-10,11000.0,12650.0,0.45,0.89,0.24,0.01,0.0,6325.0,5500.0,5500.0,6325.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.99,0.8201,90.01,1.4667
2022-06-13,11000.0,11462.0,0.45,0.94,0.24,0.01,0.0,5731.0,5500.0,5500.0,5731.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-14,11000.0,12430.0,0.45,0.91,0.24,0.01,0.0,6215.0,5500.0,5500.0,6215.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-15,11000.0,13860.0,0.45,0.88,0.24,0.01,0.0,6930.0,5500.0,5500.0,6930.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-16,11000.0,13310.0,0.45,0.85,0.24,0.01,0.0,6655.0,5500.0,5500.0,6655.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.47,0.8125,89.53,1.4667
2022-06-17,11000.0,12870.0,0.45,1.04,0.24,0.01,0.0,6435.0,5500.0,5500.0,6435.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.14,0.8177,89.86,1.4667
2022-06-20,11000.0,13200.0,0.45,1.13,0.24,0.01,0.0,6600.0,5500.0,5500.0,6600.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.69,0.825,90.31,1.4667
2022-06-21,11000.0,13156.0,0.45,1.23,0.24,0.01,0.0,6578.0,5500.0,5500.0,6578.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-22,11000.0,13310.0,0.45,1.25,0.24,0.01,0.0,6655.0,5500.0,5500.0,6655.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-23,11000.0,12980.0,0.45,1.27,0.24,0.01,0.0,6490.0,5500.0,5500.0,6490.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-24,11000.0,13288.0,0.45,1.32,0.24,0.01,0.0,6644.0,5500.0,5500.0,6644.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.9,0.8217,90.1,1.4667
2022-06-27,11000.0,12892.0,0.45,1.32,0.24,0.01,0.0,6446.0,5500.0,5500.0,6446.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.0,0.82,90.0,1.4667
2022-06-28,11000.0,12980.0,0.45,1.34,0.24,0.01,0.0,6490.0,5500.0,5500.0,6490.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,9.86,0.8222,90.14,1.4667
2022-06-29,11000.0,12672.0,0.45,1.33,0.24,0.01,0.0,6336.0,5500.0,5500.0,6336.0,,,,,,,,,,,,0.01,,,100.0,73.33,0.0,0.0,,0.0,100.0,10.02,0.8197,89.98,1.4667
