,ALMOU FP Equity_DX_SI_QTY,ALMOU FP Equity_DX_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMOU FP Equity_DX_SI_MV,ALMOU FP Equity_DX_DSS,ALMOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY,ALMOU FP Equity_DX_BROKER_SI_QTY,ALMOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMOU FP Equity_DX_BROKER_SI_MV_INC_x,ALMOU FP Equity_DX_BROKER_SI_QTY_ADD,ALMOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALMOU FP Equity_DX_BROKER_SI_QTY_INC,ALMOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMOU FP Equity_DX_BROKER_SI_MV_INC_y,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMOU FP Equity_DX_BROKER_SI_MV_ADD,ALMOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMOU FP Equity_DX_BROKER_SI_QTY_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV,ALMOU FP Equity_DX_BROKER_SI_MV_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMOU FP Equity_DX_BROKER_SI_CON_RATIO,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-08-16,6731.0,301212.25,0.59,1.45,0.22,0.31,0.0,287787.25,2029.0,6431.0,90797.75,,,,,,,,,,,,0.09,,,100.0,34.77,0.0,0.0,,0.0,100.0,36.57,0.3378,41.35,1.1536
2022-08-17,6731.0,283375.1,0.59,1.46,0.22,0.3,0.0,270745.1,2029.0,6431.0,85420.9,,,,,,,,,,,,0.09,,,100.0,35.91,0.0,0.0,,0.0,100.0,35.87,0.3372,41.79,1.1913
2022-08-18,6731.0,277317.2,0.59,1.47,0.22,0.29,0.0,264957.2,2029.0,6431.0,83594.8,,,,,,,,,,,,0.09,,,100.0,46.6,0.0,0.0,,0.0,100.0,36.64,0.3382,41.37,1.5459
2022-08-19,6781.0,293278.25,0.6,1.48,0.22,0.29,0.0,280303.25,2079.0,6481.0,89916.75,,0.01,,,50.0,,0.01,,,50.0,,0.09,,,100.0,46.45,0.0,0.0,,0.0,100.0,38.45,0.3405,40.22,1.515
2022-08-22,6252.0,264459.6,0.55,1.34,0.2,0.28,0.0,251769.6,1550.0,5952.0,65565.0,,,,0.02,,529.0,,,,,529.0,0.07,0.02,,100.0,41.72,0.0,0.0,,0.0,100.0,36.55,0.3679,44.58,1.6829
2022-08-23,6252.0,266960.4,0.55,1.35,0.2,0.27,0.0,254150.4,1550.0,5952.0,66185.0,,,,,,,,,,,,0.07,,,100.0,41.26,0.0,0.0,,0.0,100.0,37.36,0.3672,43.86,1.6641
2022-08-24,6252.0,270086.4,0.55,1.29,0.2,0.27,0.0,257126.4,1550.0,5952.0,66960.0,,,,,,,,,,,,0.07,,,100.0,41.11,0.0,0.0,,0.0,100.0,37.26,0.3667,43.84,1.6584
2022-08-25,6252.0,262584.0,0.55,1.29,0.2,0.27,0.0,249984.0,1550.0,5952.0,65100.0,,,,,,,,,,,,0.07,,,100.0,45.99,0.0,0.0,,0.0,100.0,36.55,0.3673,44.46,1.8552
2022-08-26,6452.0,273242.2,0.57,1.34,0.21,0.28,0.0,256302.2,1650.0,6052.0,69877.5,100.0,,100.0,,,,,100.0,0.0,,,0.07,,,100.0,49.68,0.0,0.0,,0.0,100.0,36.22,0.3463,42.55,1.9428
2022-08-29,6447.0,303009.0,0.57,1.33,0.21,0.29,0.0,288909.0,1745.0,6147.0,82015.0,,0.0,,,95.0,,0.0,,,95.0,,0.07,,,100.0,51.08,0.0,0.0,,0.0,100.0,38.19,0.3483,41.29,1.8873
2022-08-30,6447.0,302041.95,0.57,1.24,0.21,0.31,0.0,287986.95,1745.0,6147.0,81753.25,,,,,,,,,,,,0.08,,,100.0,51.49,0.0,0.0,,0.0,100.0,36.03,0.3461,42.62,1.9023
2022-08-31,6447.0,299785.5,0.57,1.21,0.21,0.31,0.0,285835.5,1745.0,6147.0,81142.5,,,,,,,,,,,,0.08,,,100.0,50.89,0.0,0.0,,0.0,100.0,35.95,0.3462,42.71,1.8801
2022-09-01,6447.0,291082.05,0.57,1.18,0.21,0.3,0.0,277537.05,1745.0,6147.0,78786.75,,,,,,,,,,,,0.08,,,100.0,55.59,0.0,0.0,,0.0,100.0,35.25,0.3472,43.39,2.0538
2022-09-02,6447.0,300107.85,0.57,1.18,0.21,0.3,0.0,286142.85,1745.0,6147.0,81229.75,,,,,,,,,,,,0.08,,,100.0,55.33,0.0,0.0,,0.0,100.0,36.2,0.3494,43.11,2.0441
2022-09-05,6447.0,298173.75,0.57,1.18,0.21,0.31,0.0,284298.75,1745.0,6147.0,80706.25,,,,,,,,,,,,0.08,,,100.0,55.33,0.0,0.0,,0.0,100.0,35.78,0.3477,43.06,2.0441
2022-09-06,6447.0,309133.65,0.57,1.2,0.21,0.31,0.0,294748.65,1745.0,6147.0,83672.75,,,,,,,,,,,,0.08,,,100.0,56.02,0.0,0.0,,0.0,100.0,36.72,0.3472,42.3,2.0697
2022-09-07,6547.0,300507.3,0.58,1.21,0.21,0.31,0.0,282147.3,1845.0,6147.0,84685.5,,,,,,,,,,100.0,,0.09,,,100.0,61.6,0.0,0.0,,0.0,100.0,34.65,0.3356,42.52,2.186
2022-09-08,6547.0,304435.5,0.58,1.24,0.21,0.31,0.0,285835.5,1845.0,6147.0,85792.5,,,,,,,,,,,,0.08,,,100.0,62.97,0.0,0.0,,0.0,100.0,35.74,0.3364,41.87,2.2345
2022-09-09,6147.0,293211.9,0.54,1.21,0.2,0.29,0.0,278901.9,1745.0,5847.0,83236.5,,,,0.0,,100.0,,,,,300.0,0.08,0.01,,100.0,61.6,0.0,0.0,,0.0,100.0,38.26,0.3408,39.67,2.1698
2022-09-12,6147.0,313497.0,0.54,1.27,0.2,0.3,0.0,298197.0,1745.0,5847.0,88995.0,,,,,,,,,,,,0.08,,,100.0,61.6,0.0,0.0,,0.0,100.0,39.03,0.3415,39.1,2.1698
2022-09-13,6252.0,303534.6,0.55,1.27,0.2,0.32,0.0,284357.35,1755.0,5857.0,85205.25,10.0,0.0,,,10.0,,0.0,10.0,,,,0.09,,,100.0,61.62,0.0,0.0,,0.0,100.0,36.12,0.3311,40.31,2.1952
2022-09-14,6162.0,288381.6,0.54,1.21,0.2,0.3,0.0,269661.6,1660.0,5762.0,77688.0,,,,0.0,,95.0,,,,,95.0,0.08,0.01,,100.0,58.08,0.0,0.0,,0.0,100.0,37.31,0.3411,40.72,2.1561
2022-09-15,6162.0,280371.0,0.54,1.21,0.2,0.29,0.0,262171.0,1660.0,5762.0,75530.0,,,,,,,,,,,,0.08,,,100.0,56.93,0.0,0.0,,0.0,100.0,37.23,0.339,40.28,2.1132
2022-09-16,6162.0,261885.0,0.54,1.19,0.2,0.28,0.0,244885.0,1660.0,5762.0,70550.0,,,,,,,,,,,,0.08,,,100.0,57.16,0.0,0.0,,0.0,100.0,36.95,0.3421,41.26,2.1219
2022-09-19,6062.0,260666.0,0.53,1.17,0.2,0.26,0.0,243466.0,1660.0,5662.0,71380.0,,,,,,,,,,,100.0,0.07,0.0,,100.0,57.32,0.0,0.0,,0.0,100.0,37.02,0.3381,40.33,2.0932
2022-09-20,5962.0,242355.3,0.52,1.12,0.19,0.25,0.0,230160.3,1560.0,5662.0,63414.0,,,,0.0,,100.0,,,,,,0.07,,,100.0,55.71,0.0,0.0,,0.0,100.0,34.93,0.3402,42.47,2.1293
2022-09-21,5957.0,236195.05,0.52,1.1,0.19,0.25,0.0,228265.05,1655.0,5757.0,65620.75,,0.0,,,95.0,,0.0,,,95.0,,0.07,,,100.0,57.55,0.0,0.0,,0.0,100.0,35.05,0.3379,41.84,2.0713
2022-09-22,5957.0,230238.05,0.52,1.07,0.19,0.24,0.0,222508.05,1655.0,5757.0,63965.75,,,,,,,,,,,,0.07,,,100.0,58.48,0.0,0.0,,0.0,100.0,35.26,0.3382,41.81,2.1049
2022-09-23,5957.0,218621.9,0.52,1.07,0.19,0.23,0.0,211281.9,1655.0,5757.0,60738.5,,,,,,,,,,,,0.06,,,100.0,58.56,0.0,0.0,,0.0,100.0,34.45,0.3369,42.12,2.1079
2022-09-26,6057.0,227137.5,0.53,1.07,0.2,0.23,0.0,219637.5,1755.0,5857.0,65812.5,100.0,0.0,,,100.0,,0.0,100.0,,,,0.06,,,100.0,59.98,0.0,0.0,,0.0,100.0,35.53,0.3288,40.43,2.0701
2022-09-27,6057.0,232285.95,0.53,1.06,0.2,0.23,0.0,224615.95,1755.0,5857.0,67304.25,,,,,,,,,,,,0.07,,,100.0,60.5,0.0,0.0,,0.0,100.0,35.65,0.3295,40.4,2.0879
2022-09-28,6057.0,230166.0,0.53,1.06,0.2,0.23,0.0,222566.0,1755.0,5857.0,66690.0,,,,,,,,,,,,0.07,,,100.0,62.79,0.0,0.0,,0.0,100.0,35.01,0.3277,40.52,2.1671
2022-09-29,6057.0,215023.5,0.53,1.06,0.2,0.23,0.0,207923.5,1755.0,5857.0,62302.5,,,,,,,,,,,,0.07,,,100.0,64.64,0.0,0.0,,0.0,100.0,33.99,0.3266,41.05,2.2309
2022-09-30,6057.0,225926.1,0.53,1.05,0.2,0.22,0.0,218466.1,1755.0,5857.0,65461.5,,,,,,,,,,,,0.06,,,100.0,63.47,0.0,0.0,,0.0,100.0,36.28,0.3295,39.88,2.1906
2022-10-03,6057.0,225320.4,0.53,1.06,0.2,0.23,0.0,217880.4,1755.0,5857.0,65286.0,,,,,,,,,,,,0.07,,,100.0,63.47,0.0,0.0,,0.0,100.0,35.16,0.3285,40.58,2.1906
2022-10-04,6057.0,231377.4,0.53,1.09,0.2,0.23,0.0,223737.4,1755.0,5857.0,67041.0,,,,,,,,,,,,0.07,,,100.0,62.77,0.0,0.0,,0.0,100.0,35.75,0.3268,39.69,2.1663
2022-10-05,6152.0,229777.2,0.54,1.16,0.2,0.24,0.0,218758.95,1755.0,5857.0,65549.25,,,,,,,,,,,,0.07,,,100.0,62.95,0.0,0.0,,0.0,100.0,34.2,0.3218,40.66,2.2066
2022-10-06,6162.0,228610.2,0.54,1.18,0.2,0.23,0.0,213770.2,1660.0,5762.0,61586.0,,,,0.0,,95.0,,,,,95.0,0.06,0.0,,100.0,61.94,0.0,0.0,,0.0,100.0,34.49,0.32,40.07,2.2993
2022-10-07,6162.0,227377.8,0.54,1.21,0.2,0.23,0.0,212617.8,1660.0,5762.0,61254.0,,,,,,,,,,,,0.06,,,100.0,62.48,0.0,0.0,,0.0,100.0,34.51,0.3205,40.18,2.3192
2022-10-10,6162.0,223064.4,0.54,1.23,0.2,0.23,0.0,208584.4,1660.0,5762.0,60092.0,,,,,,,,,,,,0.06,,,100.0,62.48,0.0,0.0,,0.0,100.0,34.12,0.3199,40.34,2.3192
2022-10-11,5962.0,212247.2,0.52,1.3,0.19,0.22,0.0,198007.2,1460.0,5562.0,51976.0,,,,0.01,,200.0,,,,,200.0,0.05,0.01,,100.0,59.25,0.0,0.0,,0.0,100.0,35.44,0.3288,41.41,2.4196
2022-10-12,5857.0,202652.2,0.52,1.38,0.19,0.21,0.0,195732.2,1555.0,5657.0,53803.0,,0.0,,,95.0,,0.0,,,95.0,,0.06,,,100.0,63.39,0.0,0.0,,0.0,100.0,35.78,0.3384,42.35,2.3877
2022-10-13,5857.0,193281.0,0.52,1.39,0.19,0.2,0.0,186681.0,1555.0,5657.0,51315.0,,,,,,,,,,,,0.05,,,100.0,65.58,0.0,0.0,,0.0,100.0,35.7,0.3401,42.79,2.4703
2022-10-14,5857.0,209387.75,0.52,1.37,0.19,0.2,0.0,202237.75,1555.0,5657.0,55591.25,,,,,,,,,,,,0.05,,,100.0,65.81,0.0,0.0,,0.0,100.0,38.12,0.3407,40.83,2.4786
2022-10-17,5857.0,212023.4,0.52,1.34,0.19,0.21,0.0,204783.4,1555.0,5657.0,56291.0,,,,,,,,,,,,0.06,,,100.0,65.81,0.0,0.0,,0.0,100.0,36.67,0.3377,41.49,2.4786
2022-10-18,5657.0,204783.4,0.5,1.3,0.18,0.21,0.0,197543.4,1355.0,5457.0,49051.0,,,,0.01,,200.0,,,,,200.0,0.05,0.01,,100.0,63.32,0.0,0.0,,0.0,100.0,37.72,0.36,43.28,2.6435
2022-10-19,5657.0,201389.2,0.5,1.31,0.18,0.21,0.0,194269.2,1355.0,5457.0,48238.0,,,,,,,,,,,,0.05,,,100.0,64.13,0.0,0.0,,0.0,100.0,37.23,0.3606,43.77,2.6772
2022-10-20,5657.0,199692.1,0.5,1.35,0.18,0.21,0.0,192632.1,1355.0,5457.0,47831.5,,,,,,,,,,,,0.05,,,100.0,64.77,0.0,0.0,,0.0,100.0,37.59,0.3602,43.43,2.7041
2022-10-21,5761.0,205955.75,0.51,1.38,0.19,0.21,0.0,198805.75,1459.0,5561.0,52159.25,104.0,0.0,,,104.0,,0.0,104.0,,,,0.05,,,100.0,69.05,0.0,0.0,,0.0,100.0,37.1,0.3477,42.36,2.7265
2022-10-24,5761.0,216037.5,0.51,1.39,0.19,0.21,0.0,208537.5,1459.0,5561.0,54712.5,,,,,,,,,,,,0.05,,,100.0,69.05,0.0,0.0,,0.0,100.0,37.83,0.3461,41.41,2.7265
2022-10-25,5761.0,218341.9,0.51,1.51,0.19,0.22,0.0,210761.9,1459.0,5561.0,55296.1,,,,,,,,,,,,0.05,,,100.0,69.61,0.0,0.0,,0.0,100.0,37.26,0.3475,42.2,2.7486
2022-10-26,5761.0,225255.1,0.51,1.62,0.19,0.23,0.0,217435.1,1459.0,5561.0,57046.9,,,,,,,,,,,,0.06,,,100.0,70.14,0.0,0.0,,0.0,100.0,37.57,0.3464,41.71,2.7697
2022-10-27,5761.0,216613.6,0.51,1.65,0.19,0.23,0.0,209093.6,1459.0,5561.0,54858.4,,,,,,,,,,,,0.06,,,100.0,70.52,0.0,0.0,,0.0,100.0,36.08,0.3488,43.37,2.7844
2022-10-28,5761.0,211140.65,0.51,1.68,0.19,0.22,0.0,203810.65,1459.0,5561.0,53472.35,,,,,,,,,,,,0.05,,,100.0,73.06,0.0,0.0,,0.0,100.0,36.36,0.3485,43.11,2.8848
2022-10-31,6061.0,222741.75,0.53,1.85,0.2,0.23,0.0,215391.75,1759.0,5861.0,64643.25,300.0,0.01,,,300.0,,0.01,300.0,,,,0.06,,,100.0,76.58,0.0,0.0,,0.0,100.0,35.16,0.3214,40.65,2.6387
2022-11-01,6261.0,230717.85,0.55,1.99,0.2,0.23,0.0,223347.85,1959.0,6061.0,72189.15,200.0,0.01,,,200.0,,0.01,200.0,,,,0.07,,,100.0,79.41,0.0,0.0,,0.0,100.0,34.12,0.3071,39.26,2.5379
2022-11-02,6261.0,234161.4,0.55,2.09,0.2,0.24,0.0,226681.4,1959.0,6061.0,73266.6,,,,,,,,,,,,0.07,,,100.0,79.63,0.0,0.0,,0.0,100.0,34.41,0.3079,39.19,2.5451
2022-11-03,6261.0,224456.85,0.55,2.16,0.2,0.24,0.0,217286.85,1959.0,6061.0,70230.15,,,,,,,,,,,,0.07,,,100.0,80.42,0.0,0.0,,0.0,100.0,33.08,0.3071,40.06,2.5702
2022-11-04,6261.0,223830.75,0.55,2.21,0.2,0.23,0.0,216680.75,1959.0,6061.0,70034.25,,,,,,,,,,,,0.07,,,100.0,79.99,0.0,0.0,,0.0,100.0,34.2,0.3057,38.92,2.5566
2022-11-07,6261.0,232283.1,0.55,2.26,0.2,0.23,0.0,224863.1,1959.0,6061.0,72678.9,,,,,,,,,,,,0.07,,,100.0,79.99,0.0,0.0,,0.0,100.0,34.85,0.3078,38.79,2.5566
2022-11-08,6261.0,240422.4,0.55,2.34,0.2,0.24,0.0,232742.4,1959.0,6061.0,75225.6,,,,,,,,,,,,0.07,,,100.0,80.29,0.0,0.0,,0.0,100.0,34.89,0.3074,38.69,2.566
2022-11-09,5261.0,197813.6,0.46,2.02,0.17,0.21,0.0,190293.6,959.0,5061.0,36058.4,,,,0.04,,1000.0,,,,,1000.0,0.04,0.04,,100.0,67.02,0.0,0.0,,0.0,100.0,39.88,0.3977,47.07,3.6765
2022-11-10,5661.0,215684.1,0.5,2.28,0.18,0.22,0.0,200444.1,1159.0,5261.0,44157.9,200.0,0.01,,,200.0,,0.01,200.0,,,,0.04,,,100.0,71.41,0.0,0.0,,0.0,100.0,42.79,0.4011,45.09,3.488
2022-11-11,5661.0,212287.5,0.5,2.46,0.18,0.22,0.0,197287.5,1159.0,5261.0,43462.5,,,,,,,,,,,,0.04,,,100.0,73.54,0.0,0.0,,0.0,100.0,43.19,0.4,44.54,3.592
2022-11-14,5661.0,216533.25,0.5,2.56,0.18,0.22,0.0,201233.25,1159.0,5261.0,44331.75,,,,,,,,,,,,0.04,,,100.0,73.54,0.0,0.0,,0.0,100.0,43.01,0.4018,44.98,3.592
2022-11-15,5661.0,223892.55,0.5,2.55,0.18,0.22,0.0,208072.55,1159.0,5261.0,45838.45,,,,,,,,,,,,0.04,,,100.0,74.44,0.0,0.0,,0.0,100.0,42.75,0.4023,45.31,3.6358
2022-11-16,5661.0,217099.35,0.5,2.57,0.18,0.23,0.0,201759.35,1159.0,5261.0,44447.65,,,,,,,,,,,,0.05,,,100.0,74.58,0.0,0.0,,0.0,100.0,43.82,0.4001,43.95,3.6429
2022-11-17,5661.0,212004.45,0.5,2.49,0.18,0.22,0.0,197024.45,1159.0,5261.0,43404.55,,,,,,,,,,,,0.05,,,100.0,74.82,0.0,0.0,,0.0,100.0,43.79,0.4005,44.04,3.6546
2022-11-18,5861.0,220373.6,0.52,2.51,0.19,0.23,0.0,205333.6,1159.0,5461.0,43578.4,,0.01,,,200.0,,0.01,,,,,0.05,,,100.0,72.12,0.0,0.0,,0.0,100.0,41.63,0.4054,46.76,3.6472
2022-11-21,6101.0,232143.05,0.54,2.66,0.2,0.24,0.0,209313.05,1399.0,5501.0,53231.95,240.0,0.0,,,40.0,,0.0,240.0,,,,0.05,,,100.0,75.74,0.0,0.0,,0.0,100.0,40.4,0.4058,47.83,3.3032
2022-11-22,6129.0,233514.9,0.54,2.75,0.2,0.24,0.0,210654.9,1427.0,5529.0,54368.7,28.0,0.0,,,28.0,,0.0,28.0,,,,0.05,,,100.0,76.19,0.0,0.0,,0.0,100.0,39.99,0.4027,47.71,3.2723
2022-11-23,7224.0,269816.4,0.64,3.26,0.23,0.28,0.0,243858.15,2427.0,6529.0,90648.45,1000.0,0.04,,,1000.0,,0.04,1000.0,,,,0.09,,,100.0,81.5,0.0,0.0,,0.0,100.0,34.33,0.3441,40.12,2.4258
2022-11-24,7498.0,280050.3,0.66,3.51,0.24,0.29,0.0,217750.5,1728.0,5830.0,64540.8,,,,0.03,,699.0,,,,,699.0,0.06,0.03,,100.0,76.06,0.0,0.0,,0.0,100.0,33.39,0.3393,38.77,3.3002
2022-11-25,7498.0,279300.5,0.66,3.8,0.24,0.28,0.0,217167.5,1728.0,5830.0,64368.0,,,,,,,,,,,,0.06,,,100.0,77.59,0.0,0.0,,0.0,100.0,32.94,0.3393,39.0,3.3669
2022-11-28,7498.0,271427.6,0.66,3.97,0.24,0.28,0.0,211046.0,1728.0,5830.0,62553.6,,,,,,,,,,,,0.06,,,100.0,77.59,0.0,0.0,,0.0,100.0,33.27,0.3386,38.52,3.3669
2022-11-29,7418.0,268160.7,0.65,3.98,0.24,0.27,0.0,209308.5,1688.0,5790.0,61021.2,,,,0.0,,40.0,,,,,40.0,0.06,0.0,,100.0,77.18,0.0,0.0,,0.0,100.0,33.37,0.3408,39.4,3.3919
2022-11-30,7418.0,261855.4,0.65,4.14,0.24,0.27,0.0,204387.0,1688.0,5790.0,59586.4,,,,,,,,,,,,0.06,,,100.0,75.12,0.0,0.0,,0.0,100.0,33.43,0.3398,38.96,3.3013
2022-12-01,8657.0,306457.8,0.76,4.65,0.28,0.31,0.0,228577.8,2355.0,6457.0,83367.0,572.0,0.03,,,695.0,,0.03,572.0,,95.0,28.0,0.08,0.0,,100.0,80.82,0.0,0.0,,0.0,100.0,28.13,0.3713,48.96,2.9708
2022-12-02,8657.0,313383.4,0.76,4.38,0.28,0.31,0.0,233743.4,2355.0,6457.0,85251.0,,,,,,,,,,,,0.08,,,100.0,80.82,0.0,0.0,,0.0,100.0,28.28,0.372,49.05,2.9708
2022-12-05,8048.0,301397.6,0.71,4.11,0.26,0.3,0.0,219007.6,2355.0,5848.0,88194.75,,,,,,,,,,,609.0,0.09,0.02,,100.0,82.52,0.0,0.0,,0.0,100.0,30.34,0.3571,45.43,2.8199
2022-12-06,8048.0,299385.6,0.71,4.21,0.26,0.31,0.0,217545.6,2355.0,5848.0,87606.0,,,,,,,,,,,,0.09,,,100.0,82.52,0.0,0.0,,0.0,100.0,30.86,0.3546,44.65,2.8199
2022-12-07,8048.0,296971.2,0.71,4.34,0.26,0.3,0.0,215791.2,2355.0,5848.0,86899.5,,,,,,,,,,,,0.09,,,100.0,82.52,0.0,0.0,,0.0,100.0,30.8,0.3546,44.67,2.8199
2022-12-08,8048.0,292544.8,0.71,4.4,0.26,0.3,0.0,212574.8,2355.0,5848.0,85604.25,,,,,,,,,,,,0.09,,,100.0,82.52,0.0,0.0,,0.0,100.0,30.71,0.3544,44.65,2.8199
2022-12-09,8048.0,296971.2,0.71,4.55,0.26,0.3,0.0,215791.2,2355.0,5848.0,86899.5,,,,,,,,,,,,0.09,,,100.0,82.29,0.0,0.0,,0.0,100.0,30.55,0.3559,45.07,2.812
2022-12-12,8048.0,293752.0,0.71,4.68,0.26,0.3,0.0,213452.0,2355.0,5848.0,85957.5,,,,,,,,,,,,0.09,,,100.0,82.29,0.0,0.0,,0.0,100.0,30.77,0.3544,44.65,2.812
2022-12-13,8048.0,289728.0,0.71,4.72,0.26,0.3,0.0,210528.0,2355.0,5848.0,84780.0,,,,,,,,,,,,0.09,,,100.0,82.29,0.0,0.0,,0.0,100.0,30.6,0.3546,44.74,2.812
2022-12-14,8048.0,298983.2,0.71,4.67,0.26,0.3,0.0,217253.2,2355.0,5848.0,87488.25,,,,,,,,,,,,0.08,,,100.0,82.29,0.0,0.0,,0.0,100.0,30.36,0.3569,45.36,2.812
2022-12-15,8048.0,293752.0,0.71,4.4,0.26,0.3,0.0,213452.0,2355.0,5848.0,85957.5,,,,,,,,,,,,0.09,,,100.0,82.29,0.0,0.0,,0.0,100.0,30.88,0.3541,44.52,2.812
2022-12-16,8048.0,277656.0,0.71,4.49,0.26,0.29,0.0,201756.0,2355.0,5848.0,81247.5,,,,,,,,,,,,0.09,,,100.0,82.29,0.0,0.0,,0.0,100.0,31.31,0.352,43.84,2.812
2022-12-19,8048.0,280070.4,0.71,4.35,0.26,0.28,0.0,203510.4,2355.0,5848.0,81954.0,,,,,,,,,,,,0.08,,,100.0,82.29,0.0,0.0,,0.0,100.0,30.64,0.3555,44.94,2.812
2022-12-20,7848.0,268401.6,0.69,4.29,0.26,0.28,0.0,193161.6,2355.0,5648.0,80541.0,,,,,,,,,,,200.0,0.08,0.01,,100.0,82.29,0.0,0.0,,0.0,100.0,31.58,0.3502,43.26,2.7421
2022-12-21,7648.0,261179.2,0.67,4.19,0.25,0.24,0.0,192879.2,2155.0,5648.0,73593.25,,,,0.03,,200.0,,,,,,0.05,,,100.0,80.95,0.0,0.0,,0.0,100.0,35.49,0.372,46.02,2.873
2022-12-22,7248.0,244982.4,0.64,4.03,0.24,0.25,0.0,201042.4,1455.0,5948.0,49179.0,,0.01,,0.0,300.0,700.0,0.01,,,,,0.05,,,100.0,74.16,0.0,0.0,,0.0,100.0,34.12,0.358,44.02,3.6942
2022-12-23,7248.0,243532.8,0.64,4.1,0.24,0.25,0.0,199852.8,1455.0,5948.0,48888.0,,,,,,,,,,,,0.05,,,100.0,75.0,0.0,0.0,,0.0,100.0,34.33,0.3585,44.01,3.7361
2022-12-26,7248.0,243532.8,0.64,4.17,0.24,0.25,0.0,199852.8,1455.0,5948.0,48888.0,,,,,,,,,,,,0.05,,,100.0,75.0,0.0,0.0,,0.0,100.0,34.36,0.3587,44.06,3.7361
2022-12-27,7248.0,242808.0,0.64,4.17,0.24,0.25,0.0,199258.0,1455.0,5948.0,48742.5,,,,,,,,,,,,0.05,,,100.0,75.0,0.0,0.0,,0.0,100.0,34.03,0.3587,44.22,3.7361
2022-12-28,7248.0,233748.0,0.64,4.27,0.24,0.24,0.0,191823.0,1455.0,5948.0,46923.75,,,,,,,,,,,,0.05,,,100.0,75.0,0.0,0.0,,0.0,100.0,34.46,0.3568,43.56,3.7361
2022-12-29,7248.0,247519.2,0.64,4.29,0.24,0.24,0.0,203124.2,1455.0,5948.0,49688.25,,,,,,,,,,,,0.05,,,100.0,75.0,0.0,0.0,,0.0,100.0,33.35,0.3622,45.33,3.7361
2022-12-30,7248.0,260203.2,0.64,4.32,0.24,0.25,0.0,213533.2,1455.0,5948.0,52234.5,,,,,,,,,,,,0.05,,,100.0,75.0,0.0,0.0,,0.0,100.0,32.18,0.3629,46.03,3.7361
2023-01-02,7248.0,250056.0,0.64,4.24,0.24,0.25,0.0,205206.0,1455.0,5948.0,50197.5,,,,,,,,,,,,0.05,,,100.0,75.0,0.0,0.0,,0.0,100.0,31.95,0.3588,45.23,3.7361
2023-01-03,7248.0,250418.4,0.64,4.22,0.24,0.26,0.0,205503.4,1455.0,5948.0,50270.25,,,,,,,,,,,,0.05,,,100.0,75.0,0.0,0.0,,0.0,100.0,34.22,0.3584,44.05,3.7361
2023-01-04,7248.0,243895.2,0.64,4.2,0.24,0.25,0.0,200150.2,1455.0,5948.0,48960.75,,,,,,,,,,,,0.05,,,100.0,74.31,0.0,0.0,,0.0,100.0,34.19,0.3577,43.92,3.7017
2023-01-05,7248.0,245707.2,0.64,4.23,0.24,0.25,0.0,201637.2,1455.0,5948.0,49324.5,,,,,,,,,,,,0.05,,,100.0,74.31,0.0,0.0,,0.0,100.0,33.91,0.3589,44.34,3.7017
2023-01-06,7248.0,244620.0,0.64,4.25,0.24,0.25,0.0,200745.0,1455.0,5948.0,49106.25,,,,,,,,,,,,0.05,,,100.0,74.31,0.0,0.0,,0.0,100.0,33.88,0.3591,44.4,3.7017
2023-01-09,7248.0,243532.8,0.64,4.07,0.24,0.25,0.0,199852.8,1455.0,5948.0,48888.0,,,,,,,,,,,,0.05,,,100.0,74.31,0.0,0.0,,0.0,100.0,33.85,0.3592,44.44,3.7017
2023-01-10,7248.0,242808.0,0.64,4.1,0.24,0.25,0.0,199258.0,1455.0,5948.0,48742.5,,,,,,,,,,,,0.05,,,100.0,74.31,0.0,0.0,,0.0,100.0,34.08,0.3586,44.19,3.7017
