,STS FP Equity_DX_SI_QTY,STS FP Equity_DX_SHORT_INTEREST_VALUE,STS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STS FP Equity_DX_SI_MV,STS FP Equity_DX_DSS,STS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STS FP Equity_DX_SUPPLY_SI_QTY,STS FP Equity_DX_BROKER_SI_QTY,STS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STS FP Equity_DX_BROKER_SI_MV_NEW_x,STS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STS FP Equity_DX_SUPPLY_SI_QTY_INC_x,STS FP Equity_DX_BROKER_SI_MV_INC_x,STS FP Equity_DX_SUPPLY_SI_MV_NEW,STS FP Equity_DX_BROKER_SI_QTY_ADD,STS FP Equity_DX_BROKER_SI_QTY_NEW,STS FP Equity_DX_SUPPLY_SI_MV_DEC,STS FP Equity_DX_BROKER_SI_QTY_INC,STS FP Equity_DX_SUPPLY_SI_QTY_DEC,STS FP Equity_DX_BROKER_SI_MV_NEW_y,STS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STS FP Equity_DX_BROKER_SI_MV_INC_y,STS FP Equity_DX_SUPPLY_SI_QTY_INC_y,STS FP Equity_DX_BROKER_SI_MV_ADD,STS FP Equity_DX_SUPPLY_SI_QTY_ADD,STS FP Equity_DX_BROKER_SI_QTY_DEC,STS FP Equity_DX_SUPPLY_SI_MV,STS FP Equity_DX_BROKER_SI_MV_DEC,STS FP Equity_DX_SUPPLY_SI_MV_RMV,STS FP Equity_DX_BROKER_SI_MV_RMV,STS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STS FP Equity_DX_UTILIZATION_QUANTITY,STS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STS FP Equity_DX_ACTIVE_UTILIZATION_MV,STS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STS FP Equity_DX_BROKER_SI_CON_RATIO,STS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STS FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-09-03,700.0,123326.0,0.11,0.05,0.12,,0.0,700.0,0.0,123326.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,9.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0943
2018-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.12,,700.0,,,,,,,,0.0,,,,0.0,0.0,7425.0,1296256.5,,1.31,0.0,,0.0,100.0,0.0
2018-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7425.0,1283040.0,,1.29,0.0,,0.0,,0.0
2018-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7425.0,1277397.0,,1.28,0.0,,0.0,,0.0
2018-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7425.0,1284079.5,,1.28,0.0,,0.0,,0.0
2018-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7425.0,1290465.0,,1.28,0.0,,0.0,,0.0
2018-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7425.0,1280961.0,,1.29,0.0,,0.0,,0.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7425.0,1294326.0,,1.28,0.0,,0.0,,0.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7425.0,1289574.0,,1.29,0.0,,0.0,,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7425.0,1289574.0,,1.29,0.0,,0.0,,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2573120.22,,2.57,0.0,,0.0,,0.0
2018-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2563044.66,,2.58,0.0,,0.0,,0.0
2018-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2542300.86,,2.56,0.0,,0.0,,0.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2562155.64,,2.54,0.0,,0.0,,0.0
2018-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2577268.98,,2.56,0.0,,0.0,,0.0
2018-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2544967.92,,2.56,0.0,,0.0,,0.0
2018-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2546449.62,,2.54,0.0,,0.0,,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2565119.04,,2.55,0.0,,0.0,,0.0
2018-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2579936.04,,2.56,0.0,,0.0,,0.0
2018-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2579936.04,,2.58,0.0,,0.0,,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2582306.76,,2.58,0.0,,0.0,,0.0
2018-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2576083.62,,2.58,0.0,,0.0,,0.0
2018-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2592975.0,,2.57,0.0,,0.0,,0.0
2018-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2538448.44,,2.59,0.0,,0.0,,0.0
2018-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2526298.5,,2.54,0.0,,0.0,,0.0
2018-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2519779.02,,2.53,0.0,,0.0,,0.0
2018-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2527483.86,,2.53,0.0,,0.0,,0.0
2018-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2504962.02,,2.52,0.0,,0.0,,0.0
2018-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2455769.58,,2.51,0.0,,0.0,,0.0
2018-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2436211.14,,2.45,0.0,,0.0,,0.0
2018-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2452806.18,,2.44,0.0,,0.0,,0.0
2018-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2467623.18,,2.45,0.0,,0.0,,0.0
2018-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2457843.96,,2.46,0.0,,0.0,,0.0
2018-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2465548.8,,2.46,0.0,,0.0,,0.0
2018-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2511185.16,,2.47,0.0,,0.0,,0.0
2018-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2519482.68,,2.51,0.0,,0.0,,0.0
2018-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2515333.92,,2.52,0.0,,0.0,,0.0
2018-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2534596.02,,2.52,0.0,,0.0,,0.0
2018-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14817.0,2538744.78,,2.54,0.0,,0.0,,0.0
2018-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14167.0,2414623.48,,2.43,0.0,,0.0,,0.0
2018-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14167.0,2405556.6,,2.41,0.0,,0.0,,0.0
2018-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14167.0,2399039.78,,2.41,0.0,,0.0,,0.0
2018-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14167.0,2417173.54,,2.4,0.0,,0.0,,0.0
2018-11-01,1200.0,206328.0,0.37,0.09,0.2,,206328.0,0.0,1200.0,0.0,,,,,,1200.0,,,,,,,,,0.2,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0847
2018-11-02,2800.0,477512.0,0.86,0.2,0.48,,341080.0,800.0,2000.0,136432.0,,,,0.14,,,,,800.0,,,,0.14,,,800.0,,0.14,,,,100.0,5.65,0.0,0.0,,0.0,100.0,30.0,0.58,70.0,0.1976
2018-11-05,2800.0,479808.0,0.87,0.2,0.48,,342720.0,800.0,2000.0,137088.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,5.65,0.0,0.0,,0.0,100.0,30.0,0.58,70.0,0.1976
2018-11-06,4000.0,684080.0,1.2,0.29,0.69,,444652.0,1400.0,2600.0,239428.0,,,600.0,0.1,,,,,600.0,,,,0.1,600.0,,,,0.24,,,,100.0,9.88,0.0,0.0,,0.0,100.0,23.08,0.645,76.92,0.2823
2018-11-07,4000.0,690960.0,1.22,0.29,0.68,,449124.0,1400.0,2600.0,241836.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,9.88,0.0,0.0,,0.0,100.0,23.08,0.645,76.92,0.2823
2018-11-08,4000.0,690640.0,1.03,0.29,0.69,,448916.0,1400.0,2600.0,241724.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,9.88,0.0,0.0,,0.0,100.0,23.08,0.645,76.92,0.2823
2018-11-09,4000.0,695440.0,1.04,0.33,0.69,,452036.0,1400.0,2600.0,243404.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,9.88,0.0,0.0,,0.0,100.0,23.08,0.645,76.92,0.2823
2018-11-12,4000.0,688240.0,0.51,0.42,0.69,,447356.0,1400.0,2600.0,240884.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,9.88,0.0,0.0,,0.0,100.0,23.08,0.645,76.92,0.2823
2018-11-13,4000.0,688400.0,0.5,0.42,0.69,,447460.0,1400.0,2600.0,240940.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,9.88,0.0,0.0,,0.0,100.0,23.08,0.645,76.92,0.2823
2018-11-14,4000.0,685120.0,0.5,0.42,0.69,,445328.0,1400.0,2600.0,239792.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,9.88,0.0,0.0,,0.0,100.0,23.08,0.645,76.92,0.2823
2018-11-15,4000.0,681680.0,0.51,0.44,0.69,,443092.0,1400.0,2600.0,238588.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,9.88,0.0,0.0,,0.0,100.0,23.08,0.645,76.92,0.2823
2018-11-16,3200.0,545344.0,0.41,0.36,0.55,,443092.0,600.0,2600.0,102252.0,,,,,,,,0.14,,800.0,,,,,,,,0.1,,,,100.0,4.24,0.0,0.0,,0.0,100.0,23.08,0.645,76.92,0.2259
2018-11-19,2400.0,406176.0,0.32,0.27,0.41,,304632.0,600.0,1800.0,101544.0,,,,,,,,,,,,,,,,,800.0,0.1,0.14,,,100.0,4.24,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1694
2018-11-20,2400.0,406224.0,0.32,0.27,0.41,,304668.0,600.0,1800.0,101556.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.24,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1694
2018-11-21,2400.0,408096.0,0.32,0.27,0.41,,306072.0,600.0,1800.0,102024.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.24,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1694
2018-11-22,2400.0,406560.0,0.3,0.27,0.41,,304920.0,600.0,1800.0,101640.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.24,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1694
2018-11-23,2400.0,409584.0,0.31,0.27,0.41,,307188.0,600.0,1800.0,102396.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.24,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1694
2018-11-26,2400.0,409680.0,0.31,0.27,0.41,,307260.0,600.0,1800.0,102420.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.24,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1694
2018-11-27,2400.0,411792.0,0.31,0.27,0.41,,308844.0,600.0,1800.0,102948.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.24,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1694
2018-11-28,2400.0,410592.0,0.3,0.27,0.41,,307944.0,600.0,1800.0,102648.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.24,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1694
2018-11-29,2400.0,411024.0,0.32,0.27,0.41,,308268.0,600.0,1800.0,102756.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.24,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1694
2018-11-30,1200.0,205320.0,0.16,0.14,0.21,,102660.0,600.0,600.0,102660.0,,,,,,,,,,,,,,,,,1200.0,0.1,0.21,,,100.0,4.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0847
2018-12-03,1200.0,205176.0,0.16,0.14,0.21,,102588.0,600.0,600.0,102588.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.64,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0529
2018-12-04,1200.0,206160.0,0.16,0.14,0.21,,103080.0,600.0,600.0,103080.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.64,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0529
2018-12-05,1200.0,203928.0,0.16,0.14,0.2,,101964.0,600.0,600.0,101964.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.64,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0529
2018-12-06,1200.0,199344.0,0.17,0.14,0.2,,99672.0,600.0,600.0,99672.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.64,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0529
2018-12-07,1200.0,201360.0,0.17,0.14,0.2,,100680.0,600.0,600.0,100680.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0522
2018-12-10,1200.0,199104.0,0.17,0.14,0.2,,99552.0,600.0,600.0,99552.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0522
2018-12-11,1200.0,202152.0,0.18,0.14,0.2,,101076.0,600.0,600.0,101076.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0522
2018-12-12,1200.0,204312.0,0.16,0.14,0.2,,102156.0,600.0,600.0,102156.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0522
2018-12-13,1200.0,203544.0,0.18,0.14,0.2,,101772.0,600.0,600.0,101772.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,2.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0522
2018-12-14,2400.0,403584.0,0.35,0.27,0.41,,201792.0,1200.0,1200.0,201792.0,,,600.0,0.1,,,,,600.0,,,,0.1,600.0,,,,0.2,,,,100.0,5.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1043
2018-12-17,2400.0,398064.0,0.35,0.27,0.4,,199032.0,1200.0,1200.0,199032.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,5.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1043
2018-12-18,3600.0,592272.0,0.54,0.41,0.59,,296136.0,1800.0,1800.0,296136.0,,,300.0,0.1,,,,,600.0,,,,0.1,300.0,,300.0,,0.3,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2018-12-19,3600.0,591264.0,0.53,0.41,0.59,,295632.0,1800.0,1800.0,295632.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2018-12-20,3600.0,587088.0,0.55,0.41,0.59,,293544.0,1800.0,1800.0,293544.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2018-12-21,3600.0,588384.0,0.55,0.41,0.59,,294192.0,1800.0,1800.0,294192.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2018-12-24,3600.0,579600.0,1.42,0.41,0.58,,289800.0,1800.0,1800.0,289800.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2018-12-25,3600.0,579600.0,1.53,0.41,0.58,,289800.0,1800.0,1800.0,289800.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2018-12-26,3600.0,579600.0,1.53,0.41,0.58,,289800.0,1800.0,1800.0,289800.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2018-12-27,3600.0,571968.0,1.53,0.41,0.58,,285984.0,1800.0,1800.0,285984.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2018-12-28,3600.0,580536.0,1.53,0.41,0.58,,290268.0,1800.0,1800.0,290268.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2018-12-31,3600.0,583056.0,1.53,0.4,0.58,,291528.0,1800.0,1800.0,291528.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2019-01-01,3600.0,583056.0,1.53,0.4,0.58,,291528.0,1800.0,1800.0,291528.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2019-01-02,3600.0,579096.0,1.53,0.4,0.58,,289548.0,1800.0,1800.0,289548.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2019-01-03,3600.0,579816.0,1.43,0.4,0.58,,289908.0,1800.0,1800.0,289908.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2019-01-04,3600.0,589608.0,1.43,0.41,0.58,,294804.0,1800.0,1800.0,294804.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2019-01-07,3600.0,581472.0,1.43,0.41,0.59,,290736.0,1800.0,1800.0,290736.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1565
2019-01-08,3600.0,585432.0,1.82,0.41,0.58,,292716.0,1800.0,1800.0,292716.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549
2019-01-09,3600.0,584712.0,1.8,0.41,0.59,,292356.0,1800.0,1800.0,292356.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549
2019-01-10,3600.0,589680.0,1.8,0.41,0.59,,294840.0,1800.0,1800.0,294840.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549
2019-01-11,3600.0,594648.0,1.86,0.41,0.59,,297324.0,1800.0,1800.0,297324.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,7.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549
2019-01-14,3600.0,590832.0,1.92,0.46,0.59,,295416.0,1800.0,1800.0,295416.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,7.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549
2019-01-15,3600.0,594432.0,1.93,0.46,0.59,,297216.0,1800.0,1800.0,297216.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,7.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549
2019-01-16,3600.0,588384.0,1.95,0.46,0.59,,294192.0,1800.0,1800.0,294192.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549
2019-01-17,3600.0,594144.0,1.8,0.46,0.59,,297072.0,1800.0,1800.0,297072.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,7.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549
2019-01-18,3600.0,601200.0,1.79,0.46,0.6,,300600.0,1800.0,1800.0,300600.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,7.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1549
2019-01-21,1800.0,299592.0,0.9,0.23,0.3,,299592.0,0.0,1800.0,0.0,,,,,,,,0.3,,1800.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0775
2019-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1800.0,0.0,0.3,,,0.0,0.0,23240.0,3867136.0,,3.86,0.0,,0.0,,0.0
2019-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,3875037.6,,3.86,0.0,,0.0,,0.0
2019-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,3865276.8,,3.88,0.0,,0.0,,0.0
2019-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,3858769.6,,3.86,0.0,,0.0,,0.0
2019-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,3833205.6,,3.85,0.0,,0.0,,0.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,3895488.8,,3.84,0.0,,0.0,,0.0
2019-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,3930813.6,,3.91,0.0,,0.0,,0.0
2019-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,3958236.8,,3.93,0.0,,0.0,,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,3968927.2,,3.96,0.0,,0.0,,0.0
2019-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,3973575.2,,3.97,0.0,,0.0,,0.0
2019-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,4040971.2,,3.97,0.0,,0.0,,0.0
2019-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,4019125.6,,4.04,0.0,,0.0,,0.0
2019-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,4012153.6,,4.02,0.0,,0.0,,0.0
2019-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23240.0,4013083.2,,4.01,0.0,,0.0,,0.0
