,LHYFE FP Equity_DX_SI_QTY,LHYFE FP Equity_DX_SHORT_INTEREST_VALUE,LHYFE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LHYFE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LHYFE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LHYFE FP Equity_DX_SI_MV,LHYFE FP Equity_DX_DSS,LHYFE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LHYFE FP Equity_DX_SUPPLY_SI_QTY,LHYFE FP Equity_DX_BROKER_SI_QTY,LHYFE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LHYFE FP Equity_DX_BROKER_SI_MV_NEW_x,LHYFE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LHYFE FP Equity_DX_BROKER_SI_MV_INC_x,LHYFE FP Equity_DX_BROKER_SI_QTY_ADD,LHYFE FP Equity_DX_BROKER_SI_QTY_NEW,LHYFE FP Equity_DX_SUPPLY_SI_MV_DEC,LHYFE FP Equity_DX_BROKER_SI_QTY_INC,LHYFE FP Equity_DX_SUPPLY_SI_QTY_DEC,LHYFE FP Equity_DX_BROKER_SI_MV_NEW_y,LHYFE FP Equity_DX_BROKER_SI_MV_INC_y,LHYFE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LHYFE FP Equity_DX_BROKER_SI_MV_ADD,LHYFE FP Equity_DX_SUPPLY_SI_QTY_ADD,LHYFE FP Equity_DX_BROKER_SI_QTY_DEC,LHYFE FP Equity_DX_SUPPLY_SI_MV,LHYFE FP Equity_DX_BROKER_SI_MV_DEC,LHYFE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LHYFE FP Equity_DX_UTILIZATION_QUANTITY,LHYFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LHYFE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LHYFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LHYFE FP Equity_DX_ACTIVE_UTILIZATION_MV,LHYFE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LHYFE FP Equity_DX_BROKER_SI_CON_RATIO,LHYFE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LHYFE FP Equity_DX_DEMAND_SUPPLY_RATIO,LHYFE FP Equity_PX_LAST
2023-11-20,26618.0,131359.83,0.13,0.41,0.06,0.13,0.0,46472.9,23940.0,9417.0,118143.9,,,,,,,,,,,,,,232.0,0.12,0.0,100.0,73.14,0.0,0.0,0.0,100.0,17.75,0.3881,56.75,0.8132,4.935
2023-11-21,26560.0,117926.4,0.13,0.41,0.06,0.12,0.0,34449.96,23940.0,7759.0,106293.6,,,,,,,,,,,,,,1658.0,0.11,0.01,100.0,73.14,0.0,0.0,0.0,100.0,17.98,0.3769,55.27,0.8115,4.44
2023-11-22,26163.0,122442.84,0.13,0.4,0.05,0.12,0.0,41942.16,22340.0,8962.0,104551.2,,,0.01,,,0.01,1203.0,1600.0,,0.01,,,,,0.1,,100.0,68.25,0.0,0.0,0.0,100.0,17.56,0.3777,56.8,0.7993,4.68
2023-11-23,26163.0,119695.73,0.13,0.39,0.05,0.12,0.0,41001.15,22340.0,8962.0,102205.5,,,,,,,,,,,,,,,0.1,,100.0,68.25,0.0,0.0,0.0,100.0,17.68,0.3753,56.51,0.7993,4.575
2023-11-24,24940.0,112230.0,0.12,0.38,0.05,0.11,0.0,34825.5,22340.0,7739.0,100530.0,,,,,,,,,,,,,,1223.0,0.1,0.01,100.0,68.25,0.0,0.0,0.0,100.0,17.88,0.4151,59.83,0.762,4.5
2023-11-27,24940.0,117592.1,0.12,0.38,0.05,0.11,0.0,36489.39,22340.0,7739.0,105333.1,,,,,,,,,,,,,,,0.1,,100.0,68.25,0.0,0.0,0.0,100.0,17.33,0.4213,60.54,0.762,4.715
2023-11-28,24940.0,119337.9,0.12,0.39,0.05,0.12,0.0,37031.12,22340.0,7739.0,106896.9,,,,,,,,,,,,,,,0.11,,100.0,68.25,0.0,0.0,0.0,100.0,17.67,0.4206,60.41,0.762,4.785
2023-11-29,26840.0,131516.0,0.13,0.44,0.06,0.13,0.0,47231.1,24240.0,9639.0,118776.0,,,,1900.0,,,,,,,,0.01,1900.0,,0.12,,100.0,70.0,0.0,0.0,0.0,100.0,16.36,0.3693,56.27,0.775,4.9
2023-11-30,26840.0,135542.0,0.13,0.47,0.06,0.13,0.0,48171.95,24240.0,9539.0,122412.0,,,,,,,,,,,,,,100.0,0.12,0.0,100.0,74.06,0.0,0.0,0.0,100.0,16.34,0.3712,56.47,0.82,5.05
2023-12-01,26640.0,135864.0,0.13,0.49,0.06,0.13,0.0,48138.9,24140.0,9439.0,123114.0,,,,,,0.0,,100.0,,,,,,100.0,0.12,0.0,100.0,73.98,0.0,0.0,0.0,100.0,15.87,0.3732,56.75,0.8164,5.1
2023-12-04,26740.0,133298.9,0.13,0.51,0.06,0.13,0.0,47551.92,24540.0,9539.0,122331.9,,300.0,0.0,,,,100.0,,,0.0,300.0,,100.0,,0.12,,100.0,74.97,0.0,0.0,0.0,100.0,16.45,0.3682,56.14,0.817,4.985
2023-12-05,34840.0,172806.4,0.17,0.68,0.07,0.15,0.0,62689.44,27640.0,12639.0,137094.4,,5000.0,0.0,,,0.01,5000.0,1900.0,,0.0,5000.0,,,1900.0,0.14,0.01,100.0,73.26,0.0,0.0,0.0,100.0,33.98,0.3673,48.62,0.9234,4.96
2023-12-06,34952.0,174410.48,0.17,0.74,0.07,0.15,0.0,63627.49,27752.0,12751.0,138482.48,,112.0,,112.0,,,,,,,112.0,0.0,,,0.14,,100.0,73.33,0.0,0.0,0.0,100.0,33.7,0.365,48.58,0.9236,4.99
2023-12-07,34094.0,166719.66,0.17,0.74,0.07,0.15,0.0,63653.13,26782.0,13017.0,130963.98,,266.0,0.0,,,0.01,266.0,1236.0,,0.0,266.0,,,,0.13,,100.0,73.16,0.0,0.0,0.0,100.0,35.04,0.3452,45.38,0.9314,4.89
2023-12-08,33870.0,166809.75,0.16,0.75,0.07,0.14,0.0,63557.13,26670.0,12905.0,131349.75,,,,,,0.0,,112.0,,,,,,112.0,0.13,0.0,100.0,73.08,0.0,0.0,0.0,100.0,34.89,0.3513,46.13,0.9281,4.925
2023-12-11,35270.0,175291.9,0.17,0.78,0.07,0.15,0.0,71095.85,27770.0,14305.0,138016.9,,1100.0,0.01,,,,1400.0,,,0.01,1100.0,,,,0.14,,100.0,76.09,0.0,0.0,0.0,100.0,33.24,0.3223,44.01,0.9664,4.97
2023-12-12,37007.0,175968.29,0.18,0.82,0.08,0.16,0.0,71524.71,29507.0,15042.0,140305.79,,1737.0,0.0,,,,737.0,,,0.0,1737.0,,,,0.14,,100.0,79.25,0.0,0.0,0.0,100.0,32.22,0.2937,41.0,0.994,4.755
2023-12-13,36830.0,179362.1,0.18,0.82,0.08,0.16,0.0,77262.55,29330.0,15865.0,142837.1,,231.0,0.0,592.0,,0.0,231.0,408.0,,0.0,231.0,0.0,,,0.14,,100.0,79.86,0.0,0.0,0.0,100.0,31.4,0.2979,42.05,1.0028,4.87
2023-12-14,39972.0,199660.14,0.19,0.91,0.08,0.17,0.0,94939.97,32472.0,19007.0,162197.64,,3142.0,0.02,,,,3165.0,,,0.02,3142.0,,,23.0,0.16,0.0,100.0,88.02,0.0,0.0,0.0,100.0,28.65,0.2683,38.4,1.0835,4.995
2023-12-15,39927.0,201232.08,0.19,0.97,0.08,0.18,0.0,95568.48,32427.0,18962.0,163432.08,,,,,,0.0,,45.0,,,,,,45.0,0.16,0.0,100.0,87.9,0.0,0.0,0.0,100.0,28.95,0.2691,38.33,1.0823,5.04
2023-12-18,38167.0,191598.34,0.18,1.04,0.08,0.17,0.0,89386.12,31271.0,17806.0,156980.42,,,,,,0.01,,1156.0,,,,,,1156.0,0.16,0.01,100.0,87.13,0.0,0.0,0.0,100.0,30.67,0.2827,40.21,1.0634,5.02
2023-12-19,32917.0,165572.51,0.16,0.99,0.07,0.14,0.0,64645.56,28455.0,12852.0,143128.65,,,,,,0.01,,2816.0,,,,,,4954.0,0.14,0.02,100.0,80.17,0.0,0.0,0.0,100.0,28.06,0.3211,46.71,0.9274,5.03
2023-12-20,30226.0,151130.0,0.15,0.97,0.06,0.13,0.0,51305.0,24726.0,10261.0,123630.0,,,,,,0.02,,3729.0,,,,,,2591.0,0.12,0.01,100.0,69.86,0.0,0.0,0.0,100.0,26.81,0.3613,51.33,0.854,5.0
2023-12-21,29208.0,143703.36,0.14,0.99,0.06,0.12,0.0,50395.56,23708.0,10243.0,116643.36,,,,,,0.01,,1018.0,,,,,,18.0,0.12,0.0,100.0,66.98,0.0,0.0,0.0,100.0,24.03,0.3696,53.27,0.8252,4.92
2023-12-22,29204.0,140909.3,0.14,0.99,0.06,0.12,0.0,49403.18,23704.0,10239.0,114371.8,,,,,,0.0,,4.0,,,,,,4.0,0.12,0.0,100.0,66.97,0.0,0.0,0.0,100.0,23.91,0.3711,53.5,0.8251,4.825
2023-12-25,29204.0,140909.3,0.14,1.04,0.06,0.12,0.0,49403.18,23704.0,10239.0,114371.8,,,,,,,,,,,,,,,0.12,,100.0,66.97,0.0,0.0,0.0,100.0,23.9,0.3712,53.51,0.8251,
2023-12-26,29204.0,140909.3,0.14,1.04,0.06,0.12,0.0,49403.18,23704.0,10239.0,114371.8,,,,,,,,,,,,,,,0.12,,100.0,68.92,0.0,0.0,0.0,100.0,23.82,0.3715,53.58,0.8491,
2023-12-27,29203.0,146307.03,0.14,1.04,0.06,0.12,0.0,51292.38,23704.0,10238.0,118757.04,,,,,,0.0,,1.0,,,,,,1.0,0.11,0.0,100.0,68.92,0.0,0.0,0.0,100.0,23.64,0.3672,53.08,0.849,5.01
2023-12-28,29203.0,147183.12,0.14,1.09,0.06,0.13,0.0,51599.52,23703.0,10238.0,119463.12,,,,,,,,,,,,,,,0.12,,100.0,68.91,0.0,0.0,0.0,100.0,23.76,0.3715,53.55,0.849,5.04
2023-12-29,25839.0,130228.56,0.13,1.05,0.05,0.11,0.0,51599.52,20339.0,10238.0,102508.56,,,,,,0.02,,3364.0,,,,,,,0.1,,100.0,59.13,0.0,0.0,0.0,100.0,27.51,0.3279,46.34,0.7512,5.04
2024-01-01,25839.0,130228.56,0.13,1.07,0.05,0.11,0.0,51599.52,20339.0,10238.0,102508.56,,,,,,,,,,,,,,,0.1,,100.0,59.13,0.0,0.0,0.0,100.0,27.5,0.328,46.36,0.7512,
2024-01-02,25839.0,131778.9,0.13,1.07,0.05,0.11,0.0,52213.8,20339.0,10238.0,103728.9,,,,,,,,,,,,,,,0.1,,100.0,65.54,0.0,0.0,0.0,100.0,27.32,0.3289,46.55,0.8327,5.1
2024-01-03,25839.0,129195.0,0.13,1.07,0.05,0.11,0.0,51190.0,20339.0,10238.0,101695.0,,,,,,,,,,,,,,,0.1,,100.0,65.54,0.0,0.0,0.0,100.0,27.89,0.3269,46.03,0.8327,5.0
2024-01-04,24521.0,122850.21,0.12,1.02,0.05,0.1,0.0,43131.09,18650.0,8609.0,93436.5,,,,,,0.01,,1689.0,,,,,,1629.0,0.09,0.01,100.0,60.1,0.0,0.0,0.0,100.0,29.24,0.3037,41.07,0.7902,5.01
2024-01-05,22521.0,113505.84,0.11,0.95,0.05,0.09,0.0,43389.36,17021.0,8609.0,85785.84,,,,,,0.01,,1629.0,,,,,,,0.09,,100.0,54.85,0.0,0.0,0.0,100.0,32.34,0.3369,45.61,0.7258,5.04
2024-01-08,22521.0,112379.79,0.11,1.01,0.05,0.09,0.0,42958.91,17021.0,8609.0,84934.79,,,,,,,,,,,,,,,0.09,,100.0,54.85,0.0,0.0,0.0,100.0,32.64,0.3361,45.31,0.7258,4.99
2024-01-09,22521.0,111816.77,0.11,1.06,0.05,0.09,0.0,42743.69,17021.0,8609.0,84509.27,,,,,,,,,,,,,,,0.08,,100.0,54.85,0.0,0.0,0.0,100.0,32.52,0.336,45.36,0.7258,4.965
2024-01-10,22521.0,110578.11,0.11,1.07,0.05,0.09,0.0,42270.19,17021.0,8609.0,83573.11,,,,,,,,,,,,,,,0.08,,100.0,54.85,0.0,0.0,0.0,100.0,32.61,0.3353,45.21,0.7258,4.91
2024-01-11,22521.0,111028.53,0.11,1.1,0.05,0.09,0.0,42442.37,17021.0,8609.0,83913.53,,,,,,,,,,,,,,,0.08,,100.0,54.85,0.0,0.0,0.0,100.0,32.3,0.3358,45.47,0.7258,4.93
2024-01-12,22771.0,110211.64,0.11,1.16,0.05,0.09,0.0,42877.56,17271.0,8859.0,83591.64,,250.0,0.0,,,,250.0,,,0.0,250.0,,,,0.08,,100.0,55.21,0.0,0.0,0.0,100.0,32.26,0.3286,44.42,0.728,4.84
2024-01-15,22771.0,111008.63,0.11,1.2,0.05,0.09,0.0,43187.63,17271.0,8859.0,84196.13,,,,,,,,,,,,,,,0.08,,100.0,55.66,0.0,0.0,0.0,100.0,31.84,0.3297,44.85,0.7338,4.875
2024-01-16,23071.0,114201.45,0.11,1.25,0.05,0.09,0.0,45337.05,17571.0,9159.0,86976.45,,300.0,0.0,,,,300.0,,,0.0,300.0,,,,0.09,,100.0,56.08,0.0,0.0,0.0,100.0,31.16,0.3241,44.36,0.7364,4.95
2024-01-17,23071.0,108664.41,0.11,1.34,0.05,0.09,0.0,43138.89,17571.0,9159.0,82759.41,,,,,,,,,,,,,,,0.08,,100.0,56.62,0.0,0.0,0.0,100.0,32.3,0.3206,43.09,0.7435,4.71
2024-01-18,21766.0,104912.12,0.11,1.35,0.05,0.09,0.0,36988.68,17751.0,7674.0,85559.82,,180.0,,180.0,,,,,,,180.0,0.0,,1665.0,0.08,0.0,100.0,56.87,0.0,0.0,0.0,100.0,29.13,0.3121,44.25,0.6974,4.82
2024-01-19,20837.0,99705.05,0.1,1.35,0.04,0.09,0.0,41103.15,17002.0,8590.0,81354.57,,900.0,0.0,,,0.01,916.0,1649.0,,0.0,900.0,,,,0.08,,100.0,54.46,0.0,0.0,0.0,100.0,21.98,0.2964,45.86,0.6674,4.785
2024-01-22,24615.0,117905.85,0.12,1.6,0.05,0.11,0.0,41720.9,17493.0,8710.0,83791.47,,,0.0,,,,491.0,,,0.0,,,491.0,371.0,0.08,0.0,100.0,58.19,0.0,0.0,0.0,100.0,23.51,0.2561,38.21,0.8188,4.79
2024-01-23,22844.0,108737.44,0.11,1.49,0.05,0.1,0.0,50441.72,19009.0,10597.0,90482.84,,2803.0,0.01,,,0.01,2624.0,1287.0,,0.01,2803.0,,,737.0,0.09,0.0,100.0,62.87,0.0,0.0,0.0,100.0,24.83,0.284,41.55,0.7555,4.76
2024-01-24,25844.0,121983.68,0.13,1.72,0.05,0.11,0.0,64177.84,19009.0,13597.0,89722.48,,,0.01,,,,3000.0,,,0.01,,,,,0.09,,100.0,62.87,0.0,0.0,0.0,100.0,21.74,0.2515,36.08,0.8547,4.72
2024-01-25,25844.0,119399.28,0.13,1.78,0.05,0.11,0.0,62818.14,19009.0,13597.0,87821.58,,,,,,,,,,,,,,,0.09,,100.0,62.87,0.0,0.0,0.0,100.0,21.97,0.2504,35.68,0.8547,4.62
2024-01-26,32509.0,151166.85,0.16,2.25,0.07,0.15,0.0,70968.3,24009.0,15262.0,111641.85,,5000.0,0.02,,,,1665.0,,,0.02,5000.0,,,,0.11,,100.0,68.14,0.0,0.0,0.0,100.0,25.86,0.2798,40.73,0.9226,4.65
2024-01-29,29665.0,138238.9,0.14,2.11,0.06,0.14,0.0,71120.92,20674.0,15262.0,96340.84,,,,,,0.02,,3335.0,,,,,,,0.1,,100.0,64.8,0.0,0.0,0.0,100.0,28.26,0.2541,33.52,0.9299,4.66
2024-01-30,28153.0,131333.75,0.14,2.09,0.06,0.13,0.0,64708.22,19283.0,13871.0,89955.2,,,,,,0.01,,1391.0,,,,,,1391.0,0.09,0.01,100.0,61.39,0.0,0.0,0.0,100.0,29.78,0.2652,35.36,0.8963,4.665
2024-01-31,27413.0,148578.46,0.13,2.07,0.06,0.14,0.0,73175.42,18913.0,13501.0,102508.46,,,,,,0.0,,370.0,,,,,,370.0,0.1,0.0,100.0,60.93,0.0,0.0,0.0,100.0,33.71,0.2761,34.49,0.8831,5.42
2024-02-01,27413.0,144466.51,0.13,1.56,0.06,0.14,0.0,71150.27,18913.0,13501.0,99671.51,,,,,,,,,,,,,,,0.1,,100.0,60.93,0.0,0.0,0.0,100.0,30.77,0.2779,37.62,0.8831,5.27
2024-02-02,27413.0,141999.34,0.13,1.53,0.06,0.14,0.0,69935.18,18913.0,13501.0,97969.34,,,,,,,,,,,,,,,0.1,,100.0,60.93,0.0,0.0,0.0,100.0,30.84,0.2769,37.3,0.8831,5.18
2024-02-05,27413.0,140628.69,0.13,1.44,0.06,0.14,0.0,69260.13,18913.0,13501.0,97023.69,,,,,,,,,,,,,,,0.1,,100.0,60.93,0.0,0.0,0.0,100.0,30.89,0.2762,37.08,0.8831,5.13
2024-02-06,27413.0,141176.95,0.13,1.39,0.06,0.14,0.0,69530.15,18913.0,13501.0,97401.95,,,,,,,,,,,,,,,0.1,,100.0,60.93,0.0,0.0,0.0,100.0,31.16,0.2764,36.9,0.8831,5.15
2024-02-07,27413.0,138161.52,0.13,1.41,0.06,0.14,0.0,68045.04,18913.0,13501.0,95321.52,,,,,,,,,,,,,,,0.1,,100.0,60.91,0.0,0.0,0.0,100.0,30.65,0.2762,37.23,0.8828,5.04
2024-02-08,27413.0,138435.65,0.13,1.46,0.06,0.14,0.0,68180.05,18913.0,13501.0,95510.65,,,,,,,,,,,,,,,0.1,,100.0,60.91,0.0,0.0,0.0,100.0,31.02,0.2757,36.81,0.8828,5.05
2024-02-09,27613.0,138617.26,0.13,1.49,0.06,0.14,0.0,68277.02,19013.0,13601.0,95445.26,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.1,,100.0,61.03,0.0,0.0,0.0,100.0,30.63,0.277,37.38,0.8864,5.02
2024-02-12,27613.0,138893.39,0.13,1.5,0.06,0.14,0.0,68413.03,19013.0,13601.0,95635.39,,,,,,,,,,,,,,,0.1,,100.0,61.03,0.0,0.0,0.0,100.0,30.76,0.2769,37.24,0.8864,5.03
2024-02-13,27613.0,137788.87,0.13,1.49,0.06,0.14,0.0,67868.99,19013.0,13601.0,94874.87,,,,,,,,,,,,,,,0.1,,100.0,61.03,0.0,0.0,0.0,100.0,30.54,0.2766,37.35,0.8864,4.99
2024-02-14,27613.0,135855.96,0.13,1.54,0.06,0.14,0.0,66916.92,19013.0,13601.0,93543.96,,,,,,,,,,,,,,,0.09,,100.0,61.03,0.0,0.0,0.0,100.0,30.4,0.2766,37.4,0.8864,4.92
2024-02-15,27513.0,132887.79,0.13,1.53,0.06,0.13,0.0,65209.83,19013.0,13501.0,91832.79,,,,,,,,,,,,,,100.0,0.09,0.0,100.0,61.03,0.0,0.0,0.0,100.0,30.36,0.2754,37.13,0.8832,4.83
2024-02-16,27413.0,130760.01,0.13,1.48,0.06,0.13,0.0,64399.77,18913.0,13501.0,90215.01,,,,,,0.0,,100.0,,,,,,,0.09,,100.0,60.71,0.0,0.0,0.0,100.0,30.38,0.2746,36.91,0.88,4.77
2024-02-19,27413.0,126099.8,0.13,1.4,0.06,0.13,0.0,62104.6,18913.0,13501.0,86999.8,,,,,,,,,,,,,,,0.09,,100.0,60.71,0.0,0.0,0.0,100.0,29.74,0.2742,37.21,0.88,4.6
2024-02-20,27413.0,127744.58,0.13,1.33,0.06,0.13,0.0,62914.66,18913.0,13501.0,88134.58,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.74,0.2728,36.08,0.8828,4.66
2024-02-21,27413.0,128841.1,0.13,1.32,0.06,0.13,0.0,63454.7,18913.0,13501.0,88891.1,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.72,0.2731,36.2,0.8828,4.7
2024-02-22,27413.0,131034.14,0.13,1.3,0.06,0.13,0.0,64534.78,18913.0,13501.0,90404.14,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.94,0.2735,36.17,0.8828,4.78
2024-02-23,27413.0,130485.88,0.13,1.3,0.06,0.13,0.0,64264.76,18913.0,13501.0,90025.88,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.6,0.2738,36.53,0.8828,4.76
2024-02-26,27413.0,131171.2,0.13,1.28,0.06,0.13,0.0,64602.29,18913.0,13501.0,90498.71,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.78,0.2738,36.39,0.8828,4.785
2024-02-27,27413.0,128978.17,0.13,1.26,0.06,0.13,0.0,63522.21,18913.0,13501.0,88985.67,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.34,0.2736,36.68,0.8828,4.705
2024-02-28,27413.0,127744.58,0.13,1.24,0.06,0.13,0.0,62914.66,18913.0,13501.0,88134.58,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.39,0.2732,36.48,0.8828,4.66
2024-02-29,27413.0,126373.93,0.13,1.26,0.06,0.13,0.0,62239.61,18913.0,13501.0,87188.93,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.53,0.2729,36.3,0.8828,4.61
2024-03-01,27413.0,124455.02,0.13,1.26,0.06,0.13,0.0,61294.54,18913.0,13501.0,85865.02,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.17,0.2725,36.42,0.8828,4.54
2024-03-04,27413.0,125003.28,0.13,1.22,0.06,0.13,0.0,61564.56,18913.0,13501.0,86243.28,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.49,0.2723,36.08,0.8828,4.56
2024-03-05,27413.0,125003.28,0.13,1.19,0.06,0.13,0.0,61564.56,18913.0,13501.0,86243.28,,,,,,,,,,,,,,,0.09,,100.0,60.91,0.0,0.0,0.0,100.0,30.41,0.2723,36.15,0.8828,4.56
2024-03-06,27463.0,122622.3,0.13,1.19,0.06,0.13,0.0,60393.59,18938.0,13526.0,84558.17,,25.0,0.0,,,,25.0,,,0.0,25.0,,,,0.09,,100.0,60.94,0.0,0.0,0.0,100.0,29.93,0.2715,36.34,0.8837,4.465
2024-03-07,27463.0,115619.23,0.13,1.14,0.06,0.12,0.0,56944.46,18938.0,13526.0,79728.98,,,,,,,,,,,,,,,0.08,,100.0,60.94,0.0,0.0,0.0,100.0,29.05,0.2707,36.63,0.8837,4.21
2024-03-08,27463.0,110950.52,0.13,1.12,0.06,0.12,0.0,54645.04,18938.0,13526.0,76509.52,,,,,,,,,,,,,,,0.08,,100.0,60.94,0.0,0.0,0.0,100.0,28.86,0.267,35.75,0.8837,4.04
2024-03-11,27463.0,114520.71,0.13,1.08,0.06,0.12,0.0,56403.42,18938.0,13526.0,78971.46,,,,,,,,,,,,,,,0.08,,100.0,60.94,0.0,0.0,0.0,100.0,30.27,0.2685,34.86,0.8837,4.17
2024-03-12,27463.0,112598.3,0.13,1.05,0.06,0.12,0.0,55456.6,18938.0,13526.0,77645.8,,,,,,,,,,,,,,,0.08,,100.0,60.94,0.0,0.0,0.0,100.0,29.59,0.2701,35.77,0.8837,4.1
2024-03-13,25463.0,105034.88,0.12,0.97,0.05,0.11,0.0,55794.75,16938.0,13526.0,69869.25,,,,,,0.01,,2000.0,,,,,,,0.07,,100.0,54.51,0.0,0.0,0.0,100.0,24.5,0.2681,37.97,0.8194,4.125
2024-03-14,37373.0,150426.33,0.18,1.77,0.08,0.16,0.0,53838.4,28998.0,13376.0,116716.95,,11586.0,,,,0.0,,25.0,,,11586.0,,499.0,150.0,0.12,0.0,100.0,91.91,0.0,0.0,0.0,100.0,26.5,0.226,31.27,1.1846,4.025
2024-03-15,37248.0,143218.56,0.18,1.84,0.08,0.15,0.0,51430.72,28873.0,13376.0,111016.69,,,,,,0.0,,125.0,,,,,,,0.11,,100.0,91.52,0.0,0.0,0.0,100.0,26.77,0.2264,30.95,1.1806,3.845
2024-03-18,49333.0,188452.06,0.24,2.55,0.1,0.2,0.0,97261.02,28873.0,25461.0,110294.86,,,,12085.0,,,,,,,,0.05,,,0.11,,100.0,91.88,0.0,0.0,0.0,100.0,19.56,0.3066,48.38,1.5699,3.82
2024-03-19,49333.0,208925.26,0.24,2.43,0.1,0.2,0.0,107827.34,28873.0,25461.0,122277.16,,,,,,,,,,,,,,,0.12,,100.0,91.88,0.0,0.0,0.0,100.0,18.98,0.3063,48.42,1.5699,4.235
2024-03-20,41153.0,174077.19,0.2,1.74,0.09,0.17,0.0,95010.03,23693.0,22461.0,100221.39,,,,,,0.02,,5180.0,,,,,,3000.0,0.1,0.01,100.0,75.4,0.0,0.0,0.0,100.0,23.73,0.406,57.31,1.3096,4.23
2024-03-21,43053.0,181468.4,0.21,1.79,0.09,0.19,0.0,102681.62,25593.0,24361.0,107874.5,,,,1900.0,,,,,,,,0.01,1900.0,,0.11,,100.0,76.8,0.0,0.0,0.0,100.0,22.85,0.3762,55.15,1.2919,4.215
2024-03-22,51553.0,211109.54,0.25,2.13,0.11,0.22,0.0,134565.8,34093.0,32861.0,139610.84,,8500.0,0.04,,,,8500.0,,,0.04,8500.0,,,,0.14,,100.0,85.39,0.0,0.0,0.0,100.0,20.05,0.3017,46.01,1.2912,4.095
2024-03-25,58675.0,239100.63,0.28,2.42,0.12,0.24,0.0,128293.23,32715.0,31483.0,133313.63,,,0.0,,,0.01,522.0,1378.0,,0.0,,,,1900.0,0.13,0.01,100.0,81.94,0.0,0.0,0.0,100.0,28.43,0.2865,40.91,1.4696,4.075
2024-03-26,58675.0,232353.0,0.28,2.43,0.12,0.24,0.0,124672.68,32715.0,31483.0,129551.4,,,,,,,,,,,,,,,0.13,,100.0,81.94,0.0,0.0,0.0,100.0,28.71,0.2845,40.36,1.4696,3.96
2024-03-27,58675.0,236460.25,0.28,2.35,0.12,0.24,0.0,126876.49,32715.0,31483.0,131841.45,,,,,,,,,,,,,,,0.13,,100.0,81.94,0.0,0.0,0.0,100.0,28.07,0.285,40.83,1.4696,4.03
2024-03-28,58675.0,242327.75,0.28,2.25,0.12,0.24,0.0,130024.79,32715.0,31483.0,135112.95,,,,,,,,,,,,,,,0.13,,100.0,81.94,0.0,0.0,0.0,100.0,28.53,0.2829,40.2,1.4696,4.13
2024-03-29,58675.0,242327.75,0.28,2.24,0.12,0.24,0.0,130024.79,32715.0,31483.0,135112.95,,,,,,,,,,,,,,,0.13,,100.0,81.94,0.0,0.0,0.0,100.0,28.79,0.283,40.06,1.4696,
2024-04-01,58675.0,242327.75,0.28,2.24,0.12,0.25,0.0,130024.79,32715.0,31483.0,135112.95,,,,,,,,,,,,,,,0.13,,100.0,81.94,0.0,0.0,0.0,100.0,28.28,0.2852,40.7,1.4696,
2024-04-02,58675.0,254062.75,0.28,2.24,0.12,0.25,0.0,136321.39,32715.0,31483.0,141655.95,,,,,,,,,,,,,,,0.14,,100.0,81.94,0.0,0.0,0.0,100.0,28.16,0.286,40.96,1.4696,4.33
2024-04-03,41675.0,182119.75,0.2,1.58,0.09,0.18,0.0,100435.71,24215.0,22983.0,105819.55,,,,,,0.03,,8500.0,,,,,,8500.0,0.11,0.04,100.0,60.65,0.0,0.0,0.0,100.0,24.07,0.4017,57.02,1.0438,4.37
2024-04-04,46165.0,205203.43,0.22,1.78,0.1,0.21,0.0,112138.46,26460.0,25228.0,117614.7,,2245.0,,2245.0,,,,,,,2245.0,0.01,,,0.12,,100.0,78.59,0.0,0.0,0.0,100.0,21.75,0.3387,51.71,1.3711,4.445
