,BALYO FP Equity_DX_SI_QTY,BALYO FP Equity_DX_SHORT_INTEREST_VALUE,BALYO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BALYO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BALYO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BALYO FP Equity_DX_SI_MV,BALYO FP Equity_DX_DSS,BALYO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BALYO FP Equity_DX_SUPPLY_SI_QTY,BALYO FP Equity_DX_BROKER_SI_QTY,BALYO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BALYO FP Equity_DX_BROKER_SI_MV_NEW_x,BALYO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BALYO FP Equity_DX_SUPPLY_SI_QTY_INC_x,BALYO FP Equity_DX_BROKER_SI_MV_INC_x,BALYO FP Equity_DX_SUPPLY_SI_MV_NEW,BALYO FP Equity_DX_BROKER_SI_QTY_ADD,BALYO FP Equity_DX_BROKER_SI_QTY_NEW,BALYO FP Equity_DX_SUPPLY_SI_MV_DEC,BALYO FP Equity_DX_BROKER_SI_QTY_INC,BALYO FP Equity_DX_SUPPLY_SI_QTY_DEC,BALYO FP Equity_DX_BROKER_SI_MV_NEW_y,BALYO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BALYO FP Equity_DX_BROKER_SI_MV_INC_y,BALYO FP Equity_DX_SUPPLY_SI_QTY_INC_y,BALYO FP Equity_DX_BROKER_SI_MV_ADD,BALYO FP Equity_DX_SUPPLY_SI_QTY_ADD,BALYO FP Equity_DX_BROKER_SI_QTY_DEC,BALYO FP Equity_DX_SUPPLY_SI_MV,BALYO FP Equity_DX_BROKER_SI_MV_DEC,BALYO FP Equity_DX_SUPPLY_SI_MV_RMV,BALYO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BALYO FP Equity_DX_UTILIZATION_QUANTITY,BALYO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BALYO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BALYO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BALYO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BALYO FP Equity_DX_ACTIVE_UTILIZATION_MV,BALYO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BALYO FP Equity_DX_BROKER_SI_CON_RATIO,BALYO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BALYO FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-10-10,60403.0,401679.95,0.88,1.88,0.22,0.4,0.0,388379.95,58403.0,58403.0,388379.95,,,,,,2000.0,,,,,,,,,0.01,2000.0,,0.39,,,76.44,76.44,18000.0,119700.0,,0.12,76.45,2.53,0.9342,96.62,0.7906
2017-10-11,51436.0,344621.2,0.75,1.59,0.18,0.34,0.0,331221.2,49436.0,49436.0,331221.2,,,,,,,,0.06,,8967.0,,,,,,,8967.0,0.33,0.06,,73.31,73.31,18000.0,120600.0,,0.12,73.42,3.01,0.9223,95.98,0.7627
2017-10-12,51436.0,344106.84,0.75,1.58,0.18,0.34,0.0,330726.84,49436.0,49436.0,330726.84,,,,,,,,,,,,,,,,,,0.33,,,73.31,73.31,18000.0,120420.0,,0.12,73.33,3.04,0.9217,95.95,0.7627
2017-10-13,16436.0,109299.4,0.24,0.5,0.06,0.11,0.0,95999.4,14436.0,14436.0,95999.4,,,,,,,,0.23,,35000.0,,,,,,,35000.0,0.1,0.24,,100.0,5.91,0.0,0.0,,0.0,100.0,10.48,0.7524,86.03,0.0673
2017-10-16,16336.0,108961.12,0.24,0.49,0.06,0.11,0.0,95621.12,14336.0,14336.0,95621.12,,,,,,,,0.0,,100.0,,,,,,,100.0,0.1,0.0,,100.0,5.87,0.0,0.0,,0.0,100.0,10.47,0.7527,86.05,0.0669
2017-10-17,16336.0,111738.24,0.24,0.48,0.06,0.11,0.0,98058.24,14336.0,14336.0,98058.24,,,,,,,,,,,,,,,,,,0.1,,,100.0,5.87,0.0,0.0,,0.0,100.0,10.28,0.7567,86.31,0.0669
2017-10-18,17936.0,119453.76,0.26,0.52,0.06,0.12,0.0,95477.76,15936.0,14336.0,106133.76,,,1600.0,,,,,,,,,,,1600.0,,,,0.11,,,100.0,6.52,0.0,0.0,,0.0,100.0,10.71,0.7473,85.71,0.0734
2017-10-19,17436.0,111764.76,0.25,0.49,0.06,0.11,0.0,88688.76,15936.0,13836.0,102149.76,,,,,,,,,,,,,,,,,500.0,0.1,0.0,,100.0,6.52,0.0,0.0,,0.0,100.0,11.18,0.8015,88.82,0.0714
2017-10-20,17436.0,112113.48,0.25,0.51,0.06,0.11,0.0,88965.48,15936.0,13836.0,102468.48,,,,,,,,,,,,,,,,,,0.1,,,100.0,6.52,0.0,0.0,,0.0,100.0,10.85,0.8066,89.15,0.0714
2017-10-23,17254.0,112151.0,0.25,0.51,0.06,0.11,0.0,96167.5,14795.0,14795.0,96167.5,,,,,,959.0,,0.01,,1141.0,,,,,0.01,,,0.1,,,100.0,6.06,0.0,0.0,,0.0,100.0,10.1,0.7114,83.49,0.0706
2017-10-24,17654.0,114751.0,0.26,0.52,0.06,0.11,0.0,96167.5,15195.0,14795.0,98767.5,,,400.0,,,,,,,,,,,400.0,,,,0.1,,,100.0,6.22,0.0,0.0,,0.0,100.0,10.14,0.7097,83.38,0.0723
2017-10-25,24054.0,151540.2,0.35,0.73,0.09,0.15,0.0,114628.5,18195.0,18195.0,114628.5,,,3000.0,0.02,,400.0,,,3000.0,,,,0.02,3000.0,0.0,,,0.11,,,100.0,7.45,0.0,0.0,,0.0,100.0,22.28,0.5069,67.06,0.0985
2017-10-26,20095.0,124187.1,0.29,0.64,0.07,0.13,0.0,112445.1,14236.0,18195.0,87978.48,,,,,,,,0.02,,3959.0,,,,,,,,0.09,,,100.0,5.83,0.0,0.0,,0.0,100.0,21.88,0.5112,67.51,0.0823
2017-10-27,30385.0,195679.4,0.44,0.96,0.11,0.19,0.0,183443.4,28485.0,28485.0,183443.4,,,14249.0,0.07,,,,,10290.0,,,,0.07,14249.0,,,,0.18,,,100.0,11.66,0.0,0.0,,0.0,100.0,43.48,0.4424,50.05,0.1244
2017-10-30,26951.0,173564.44,0.39,0.83,0.1,0.17,0.0,163904.44,25051.0,25451.0,161328.44,,,,,,,,0.02,,3434.0,,,,,,,3034.0,0.16,0.02,,100.0,10.26,0.0,0.0,,0.0,100.0,43.97,0.4329,48.56,0.1103
2017-10-31,26551.0,171784.97,0.39,0.91,0.1,0.17,0.0,162079.97,25051.0,25051.0,162079.97,,,,,,,,,,,,,,,,,400.0,0.16,0.0,,100.0,10.26,0.0,0.0,,0.0,100.0,44.69,0.4467,49.34,0.1087
2017-11-01,23773.0,157377.26,0.35,0.86,0.09,0.16,0.0,147447.26,22273.0,22273.0,147447.26,,,,,,,,0.02,,2778.0,,,,,,,2778.0,0.15,0.02,,100.0,9.12,0.0,0.0,,0.0,100.0,37.5,0.4569,55.84,0.0973
2017-11-02,50435.0,337914.5,0.73,1.83,0.18,0.33,0.0,327864.5,48935.0,48935.0,327864.5,,,26662.0,0.17,,,,,26662.0,,,,0.17,26662.0,,,,0.33,,,100.0,20.35,0.0,0.0,,0.0,100.0,25.74,0.5738,71.17,0.2098
2017-11-03,60435.0,423045.0,0.88,2.21,0.22,0.41,0.0,342545.0,58935.0,48935.0,412545.0,,,3000.0,,,,,,,,,,,3000.0,,7000.0,,0.41,,,100.0,24.63,0.0,0.0,,0.0,100.0,25.13,0.5798,71.81,0.2526
2017-11-06,60376.0,449801.2,0.88,2.06,0.22,0.43,0.0,341776.2,58876.0,45876.0,438626.2,,,3000.0,,,,,0.0,,3059.0,,,,3000.0,,,3059.0,0.43,0.01,,100.0,24.61,0.0,0.0,,0.0,100.0,28.04,0.5523,68.75,0.2523
2017-11-07,60376.0,458857.6,0.88,2.05,0.22,0.45,0.0,348657.6,58876.0,45876.0,447457.6,,,,,,,,,,,,,,,,,,0.45,,,100.0,24.61,0.0,0.0,,0.0,100.0,27.21,0.5587,69.54,0.2523
2017-11-08,57301.0,435487.6,0.83,1.89,0.21,0.44,0.0,325287.6,55801.0,42801.0,424087.6,,,,,,,,0.02,,3075.0,,,,,,,3075.0,0.42,0.02,,100.0,19.98,0.0,0.0,,0.0,100.0,28.83,0.5422,67.66,0.2052
2017-11-09,57301.0,424027.4,0.83,2.02,0.21,0.43,0.0,316727.4,55801.0,42801.0,412927.4,,,,,,,,,,,,,,,,,,0.42,,,100.0,19.98,0.0,0.0,,0.0,100.0,28.26,0.5466,68.23,0.2052
2017-11-10,57301.0,401680.01,0.83,2.04,0.21,0.41,0.0,300035.01,55801.0,42801.0,391165.01,,,,,,,,,,,,,,,,,,0.39,,,100.0,19.98,0.0,0.0,,0.0,100.0,27.66,0.551,68.79,0.2052
2017-11-13,50563.0,349390.33,0.74,1.91,0.18,0.35,0.0,269925.33,49063.0,39063.0,339025.33,,,,,,,,0.05,,6738.0,,,,,,,3738.0,0.34,0.04,,100.0,17.57,0.0,0.0,,0.0,100.0,31.2,0.5207,64.95,0.1811
2017-11-14,70563.0,491824.11,1.03,2.63,0.25,0.49,0.0,411669.11,49063.0,59063.0,341969.11,,,,,,20000.0,,,,,,,,,0.14,,,0.34,,,100.0,17.57,0.0,0.0,,0.0,100.0,34.26,0.3408,42.32,0.2527
2017-11-15,67249.0,454603.24,0.98,2.55,0.24,0.46,0.0,376863.24,45749.0,55749.0,309263.24,,,,,,,,0.03,,3314.0,,,,,,,3314.0,0.31,0.02,,100.0,16.38,0.0,0.0,,0.0,100.0,35.95,0.334,39.59,0.2408
2017-11-16,66976.0,457446.08,0.97,2.54,0.24,0.46,0.0,378901.08,45476.0,55476.0,310601.08,,,,,,,,0.0,,273.0,,,,,,,273.0,0.31,0.01,,100.0,16.28,0.0,0.0,,0.0,100.0,36.41,0.3325,38.74,0.2398
2017-11-17,80435.0,571088.5,1.17,2.99,0.29,0.55,0.0,489438.5,58935.0,68935.0,418438.5,,,13459.0,0.09,,,,,13459.0,,,,0.09,13459.0,,,,0.42,,,100.0,21.1,0.0,0.0,,0.0,100.0,28.61,0.3737,50.7,0.288
2017-11-20,69232.0,501239.68,1.01,2.7,0.25,0.49,0.0,417979.68,45732.0,57732.0,331099.68,,,,0.01,,,,0.09,1000.0,13203.0,,,0.01,,,,12203.0,0.33,0.08,,100.0,16.38,0.0,0.0,,0.0,100.0,35.21,0.3343,40.15,0.2479
2017-11-21,59522.0,444629.34,0.87,2.17,0.21,0.43,0.0,429689.34,36022.0,57522.0,269084.34,,,,,,,,0.06,,9710.0,,,,,,,210.0,0.27,0.0,,100.0,13.13,0.0,0.0,,0.0,100.0,35.75,0.3339,39.6,0.217
2017-11-22,62522.0,458911.48,0.91,2.25,0.22,0.46,0.0,422211.48,39022.0,57522.0,286421.48,,,3000.0,,,,,,,,,,,3000.0,,,,0.29,,,100.0,14.23,0.0,0.0,,0.0,100.0,36.06,0.3365,40.04,0.228
2017-11-23,61522.0,446034.5,0.89,2.2,0.22,0.45,0.0,409784.5,39022.0,56522.0,282909.5,,,,,,,,,,,,,,,,,1000.0,0.28,0.01,,100.0,14.23,0.0,0.0,,0.0,100.0,36.71,0.3345,39.01,0.2243
2017-11-24,47686.0,333325.14,0.69,1.71,0.17,0.35,0.0,298375.14,26686.0,42686.0,186535.14,,,,,,,,0.09,,12336.0,,,,,,,13836.0,0.19,0.1,,100.0,9.73,0.0,0.0,,0.0,100.0,49.74,0.5,50.26,0.1739
2017-11-27,48047.0,346418.87,0.7,1.72,0.17,0.35,0.0,310368.87,26686.0,43047.0,192406.06,,,,,,361.0,,,,,,,,,0.0,,,0.19,,,100.0,9.73,0.0,0.0,,0.0,100.0,49.51,0.4915,49.63,0.1752
2017-11-28,34883.0,251157.6,0.51,1.27,0.12,0.25,0.0,215157.6,13522.0,29883.0,97358.4,,,,,,,,0.1,,13164.0,,,,,,,13164.0,0.1,0.1,,100.0,4.93,0.0,0.0,,0.0,100.0,28.54,0.5744,70.2,0.1272
2017-11-29,34522.0,247177.52,0.5,1.28,0.12,0.24,0.0,211377.52,13522.0,29522.0,96817.52,,,,,,,,,,,,,,,,,361.0,0.1,0.0,,100.0,4.93,0.0,0.0,,0.0,100.0,29.53,0.5838,70.47,0.1259
2017-11-30,34522.0,241654.0,0.5,1.3,0.12,0.25,0.0,206654.0,13522.0,29522.0,94654.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,4.93,0.0,0.0,,0.0,100.0,28.69,0.5908,71.31,0.1259
2017-12-01,29522.0,197797.4,0.43,1.11,0.11,0.21,0.0,197797.4,8522.0,29522.0,57097.4,,,,,,,,,,,,,,,,,,0.06,,0.04,100.0,3.22,0.0,0.0,5000.0,0.0,100.0,28.35,0.5937,71.65,0.1117
2017-12-04,17044.0,118967.12,0.25,0.61,0.06,0.12,0.0,59483.56,8522.0,8522.0,59483.56,,,,,,,,,,,,,,,,,21000.0,0.06,0.15,,100.0,3.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0645
2017-12-05,8522.0,58801.8,0.12,0.31,0.03,0.06,0.0,58801.8,8522.0,8522.0,58801.8,,,,,,,,,,,,,,,,,,0.06,,,100.0,3.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0322
2017-12-06,8522.0,57097.4,0.12,0.31,0.03,0.06,0.0,57097.4,8522.0,8522.0,57097.4,,,,,,,,,,,,,,,,,,0.06,,,100.0,3.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0322
2017-12-07,8522.0,56330.42,0.12,0.32,0.03,0.06,0.0,56330.42,8522.0,8522.0,56330.42,,,,,,,,,,,,,,,,,,0.06,,,100.0,3.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0322
2017-12-08,17044.0,114194.8,0.25,0.64,0.06,0.11,0.0,57097.4,8522.0,8522.0,57097.4,,,,,,,,,,,,,,,,,,0.06,,,100.0,3.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0645
2017-12-11,37044.0,249676.56,0.54,1.46,0.13,0.25,0.0,57438.28,28522.0,8522.0,192238.28,,,14751.0,,,,,,,,,,,14751.0,,5249.0,,0.19,,,100.0,10.79,0.0,0.0,,0.0,100.0,45.93,0.5033,54.07,0.1402
2017-12-12,11070.0,75276.0,0.16,0.46,0.04,0.08,0.0,57949.6,11070.0,8522.0,75276.0,,,,,,,,0.12,,17452.0,,,,,,,,0.08,,,100.0,4.19,0.0,0.0,,0.0,100.0,22.96,0.6462,77.04,0.0419
2017-12-13,11070.0,73836.9,0.16,0.47,0.04,0.07,0.0,56841.74,11070.0,8522.0,73836.9,,,,,,,,,,,,,,,,,,0.07,,,100.0,4.19,0.0,0.0,,0.0,100.0,22.67,0.6494,77.33,0.0419
2017-12-14,19588.0,131239.6,0.28,0.83,0.07,0.13,0.0,57084.0,11068.0,8520.0,74155.6,,,,,,,,0.0,,2.0,,,,,,,2.0,0.07,0.0,,100.0,4.19,0.0,0.0,,0.0,100.0,13.04,0.7733,86.96,0.0741
2017-12-15,18834.0,126941.16,0.27,0.78,0.07,0.13,0.0,54883.82,10691.0,8143.0,72057.34,,,,,,,,0.0,,377.0,,,,,,,377.0,0.07,0.0,,100.0,4.05,0.0,0.0,,0.0,100.0,13.55,0.7657,86.45,0.0713
2017-12-18,18376.0,126794.4,0.27,0.86,0.07,0.13,0.0,54606.6,10462.0,7914.0,72187.8,,,,,,,,0.0,,229.0,,,,,,,229.0,0.07,0.0,,100.0,3.96,0.0,0.0,,0.0,100.0,14.01,0.759,85.99,0.0695
2017-12-19,10462.0,70513.88,0.15,0.55,0.04,0.07,0.0,53340.36,10462.0,7914.0,70513.88,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.96,0.0,0.0,,0.0,100.0,23.81,0.6372,76.19,0.0396
2017-12-20,42370.0,280065.7,0.62,2.39,0.15,0.28,0.0,280065.7,42370.0,42370.0,280065.7,,,31908.0,,,34680.0,,,,,,,,31908.0,0.23,,224.0,0.28,0.0,,100.0,16.03,0.0,0.0,,0.0,100.0,18.42,0.6994,81.58,0.1603
2017-12-21,41992.0,272528.08,0.61,2.39,0.15,0.28,0.0,272528.08,41992.0,41992.0,272528.08,,,,,,,,0.01,,378.0,,,,,,,378.0,0.27,0.0,,100.0,15.89,0.0,0.0,,0.0,100.0,17.41,0.7124,82.59,0.1589
2017-12-22,41992.0,269588.64,0.61,2.18,0.15,0.28,0.0,269588.64,41992.0,41992.0,269588.64,,,,,,,,,,,,,,,,,,0.27,,,100.0,15.89,0.0,0.0,,0.0,100.0,17.41,0.7124,82.59,0.1589
2017-12-25,41992.0,269588.64,0.61,2.23,0.15,0.28,0.0,269588.64,41992.0,41992.0,269588.64,,,,,,,,,,,,,,,,,,0.27,,,100.0,15.89,0.0,0.0,,0.0,100.0,17.4,0.7125,82.6,0.1589
2017-12-26,41992.0,269588.64,0.61,2.23,0.15,0.28,0.0,269588.64,41992.0,41992.0,269588.64,,,,,,,,,,,,,,,,,,0.27,,,100.0,15.89,0.0,0.0,,0.0,100.0,17.41,0.7124,82.59,0.1589
2017-12-27,41992.0,268748.8,0.61,2.23,0.15,0.28,0.0,268748.8,41992.0,41992.0,268748.8,,,,,,,,,,,,,,,,,,0.27,,,100.0,15.89,0.0,0.0,,0.0,100.0,17.41,0.7124,82.59,0.1589
2017-12-28,40777.0,261380.57,0.59,2.14,0.15,0.26,0.0,261380.57,40777.0,40777.0,261380.57,,,,,,,,0.01,,1215.0,,,,,,,1215.0,0.26,0.01,,100.0,15.43,0.0,0.0,,0.0,100.0,15.37,0.7399,84.63,0.1543
2017-12-29,46820.0,301989.0,0.68,2.49,0.17,0.3,0.0,262837.5,40750.0,40750.0,262837.5,,,,,,,,0.0,,27.0,,,,,,,27.0,0.26,0.0,,100.0,15.42,0.0,0.0,,0.0,100.0,26.36,0.6118,73.64,0.1772
2018-01-01,46820.0,301989.0,0.68,2.56,0.17,0.3,0.0,262837.5,40750.0,40750.0,262837.5,,,,,,,,,,,,,,,,,,0.26,,,100.0,15.42,0.0,0.0,,0.0,100.0,26.38,0.6116,73.62,0.1772
2018-01-02,65552.0,422810.4,0.95,3.58,0.23,0.42,0.0,262837.5,59482.0,40750.0,383658.9,,18732.0,,,0.12,,,,,,,18732.0,,,,,,0.38,,,7.05,4.47,784188.0,5058012.6,,5.06,7.04,28.85,0.3937,52.51,0.0492
2018-01-03,65552.0,421499.36,0.95,3.72,0.23,0.42,0.0,262022.5,59482.0,40750.0,382469.26,,,,,,,,,,,,,,,,,,0.38,,,7.05,4.43,784188.0,5042328.84,,5.06,7.04,28.77,0.3939,52.56,0.0488
2018-01-04,59482.0,376521.06,0.87,3.37,0.21,0.38,0.0,257947.5,59482.0,40750.0,376521.06,,,,,,,,,,,,,,,,,,0.38,,,7.05,4.43,784188.0,4963910.04,,5.04,6.98,31.52,0.4494,58.28,0.0443
2018-01-05,59482.0,374141.78,0.87,3.48,0.21,0.38,0.0,256317.5,59482.0,40750.0,374141.78,,,,,,,,,,,,,,,,,,0.37,,,7.05,4.43,784188.0,4932542.52,,4.96,7.02,31.14,0.4509,58.6,0.0443
2018-01-08,60748.0,382712.4,0.88,3.46,0.22,0.39,0.0,255250.8,60748.0,40516.0,382712.4,,,,,,,,0.0,,234.0,,,,,,1500.0,234.0,0.38,0.0,,7.19,4.47,784188.0,4940384.4,,4.93,7.2,32.67,0.4483,57.63,0.0447
2018-01-09,71011.0,443818.75,1.03,3.95,0.25,0.45,0.0,251743.75,71011.0,40279.0,443818.75,,,,,,,,0.01,,1737.0,,,,,,12000.0,237.0,0.44,0.0,,8.3,5.19,784188.0,4901175.0,,4.94,8.26,26.02,0.3475,49.64,0.0519
2018-01-10,61011.0,378268.2,0.89,3.22,0.22,0.39,0.0,249729.8,61011.0,40279.0,378268.2,,,,,,,,0.06,,10000.0,,,,,,,,0.38,,,100.0,4.46,0.0,0.0,,0.0,100.0,19.13,0.3986,57.81,0.0446
2018-01-11,66610.0,419643.0,0.97,3.34,0.24,0.41,0.0,253757.7,61011.0,40279.0,384369.3,,,,,,,,,,,,,,,,,,0.38,,,100.0,4.46,0.0,0.0,,0.0,100.0,18.24,0.3473,51.81,0.0487
2018-01-12,74610.0,494664.3,1.09,3.52,0.27,0.47,0.0,267049.77,69011.0,40279.0,457542.93,,,,,,,,,,,,,,,,8000.0,,0.45,,,100.0,5.04,0.0,0.0,,0.0,100.0,19.04,0.3402,50.74,0.0545
2018-01-15,74432.0,503904.64,1.08,3.26,0.27,0.47,0.0,272086.3,68922.0,40190.0,466601.94,,,,,,,,0.0,,89.0,,,,,,,89.0,0.47,0.0,,100.0,5.04,0.0,0.0,,0.0,100.0,19.32,0.3354,50.08,0.0544
2018-01-16,74432.0,502416.0,1.08,3.22,0.27,0.48,0.0,271282.5,68922.0,40190.0,465223.5,,,,,,,,,,,,,,,,,,0.46,,,100.0,5.04,0.0,0.0,,0.0,100.0,19.22,0.3347,50.0,0.0544
2018-01-17,70836.0,476017.92,1.03,3.09,0.25,0.46,0.0,268141.44,65614.0,39902.0,440926.08,,,,,,,,0.02,,3308.0,,,,,,,288.0,0.44,0.0,,100.0,4.8,0.0,0.0,,0.0,100.0,20.06,0.3586,52.74,0.0518
2018-01-18,77836.0,544852.0,1.12,3.55,0.28,0.51,0.0,279314.0,72614.0,39902.0,508298.0,,,1000.0,,,,,,,,,,,1000.0,,6000.0,,0.5,,,6.74,5.31,1004320.0,7030240.0,,6.75,6.96,18.85,0.3139,46.79,0.0569
2018-01-19,69836.0,501422.48,1.01,3.04,0.25,0.48,0.0,286496.36,64614.0,39902.0,463928.52,,,,,,,,0.06,,8000.0,,,,,,,,0.46,,,6.04,4.72,1004320.0,7211017.6,,7.03,6.17,18.39,0.3237,48.43,0.051
2018-01-22,67836.0,489775.92,0.98,2.56,0.24,0.47,0.0,288092.44,62614.0,39902.0,452073.08,,,,,,,,0.09,,12000.0,,,,,,10000.0,,0.45,,,5.87,4.58,1004320.0,7251190.4,,7.21,5.89,22.83,0.4282,58.37,0.0496
2018-01-23,67836.0,481635.6,0.98,2.42,0.24,0.47,0.0,283304.2,62614.0,39902.0,444559.4,,,,,,,,,,,,,,,,,,0.45,,,5.87,4.55,1004320.0,7130672.0,,7.25,5.81,23.0,0.4277,58.3,0.0493
2018-01-24,68836.0,492865.76,0.99,2.2,0.25,0.47,0.0,292858.32,62614.0,40902.0,448316.24,,,,,,1000.0,,,,,,,,,0.01,,,0.45,,,5.87,4.39,1004320.0,7190931.2,,7.13,5.89,22.47,0.4143,57.4,0.0483
2018-01-25,68836.0,488735.6,0.99,2.17,0.25,0.48,0.0,290404.2,62614.0,40902.0,444559.4,,,,,,,,,,,,,,,,,,0.45,,,5.87,4.39,1004320.0,7130672.0,,7.19,5.87,22.54,0.412,57.14,0.0483
2018-01-26,68836.0,495619.2,0.99,2.16,0.25,0.47,0.0,294494.4,62614.0,40902.0,450820.8,,,,,,,,,,,,,,,,,,0.45,,,5.87,4.42,1004320.0,7231104.0,,7.13,5.93,22.44,0.4122,57.17,0.0486
2018-01-29,70909.0,506999.35,1.02,2.2,0.25,0.49,0.0,292449.3,64687.0,40902.0,462512.05,,,5000.0,,,,,0.02,,2927.0,,,,5000.0,,,,0.46,,,6.06,4.54,1002247.0,7166066.05,,7.22,6.03,25.34,0.3994,55.03,0.0498
2018-01-30,72049.0,515150.35,1.04,2.25,0.26,0.5,0.0,292449.3,65827.0,40902.0,470663.05,,,,,,,,,,,,,,,,1140.0,,0.47,,,6.16,4.62,1002247.0,7166066.05,,7.17,6.17,24.8,0.3855,54.11,0.0506
2018-01-31,73189.0,518178.12,1.06,2.32,0.26,0.51,0.0,297657.36,65827.0,42042.0,466055.16,,,,,,1140.0,,,,,,,,,0.01,,,0.47,,,6.16,4.62,1002247.0,7095908.76,,7.17,6.14,24.35,0.3723,53.09,0.0514
2018-02-01,73189.0,504272.21,1.06,2.29,0.26,0.5,0.0,289669.38,65827.0,42042.0,453548.03,,,,,,,,,,,,,,,,,,0.46,,,6.16,4.62,1002247.0,6905481.83,,7.1,6.06,24.39,0.3739,53.29,0.0514
2018-02-02,62826.0,430358.1,0.91,1.81,0.22,0.42,0.0,287987.7,60686.0,42042.0,415699.1,,,,,,,,0.04,,5141.0,,,,,,,,0.42,,,7.12,4.3,792136.0,5426131.6,,5.46,7.08,20.95,0.4741,64.73,0.0446
2018-02-05,87826.0,588434.2,1.27,2.47,0.31,0.59,0.0,281681.4,85686.0,42042.0,574096.2,,,,,,,,,,,,,,,,25000.0,,0.58,,,8.03,6.07,981248.0,6574361.6,,6.72,7.95,43.88,0.4138,46.49,0.0622
2018-02-06,87523.0,554895.82,1.26,2.3,0.31,0.59,0.0,264625.26,85383.0,41739.0,541328.22,,,,,,,,0.02,,303.0,,,,,,,303.0,0.56,0.0,,8.0,6.05,981248.0,6221112.32,,6.57,7.81,44.59,0.4172,46.25,0.062
2018-02-07,86383.0,544212.9,1.25,2.26,0.31,0.56,0.0,255773.7,85383.0,40599.0,537912.9,,,,,,,,,,,,,,,,,1140.0,0.54,0.01,,8.21,6.16,954658.0,6014345.4,,6.05,8.19,45.57,0.4312,46.84,0.0624
2018-02-08,86607.0,529168.77,1.25,2.2,0.31,0.55,0.0,249428.53,84467.0,40823.0,516093.37,,,,,,1140.0,,0.01,,916.0,,,,,0.01,,916.0,0.52,0.01,,8.13,6.1,954658.0,5832960.38,,6.01,8.03,45.32,0.4255,46.58,0.0625
2018-02-09,86607.0,518775.93,1.25,2.17,0.31,0.54,0.0,244529.77,84467.0,40823.0,505957.33,,,,,,,,,,,,,,,,,,0.51,,,8.56,6.33,902872.0,5408203.28,,5.52,8.47,45.93,0.4265,46.1,0.065
2018-02-12,76607.0,464238.42,1.1,1.87,0.27,0.47,0.0,247387.38,74467.0,40823.0,451270.02,,,,,,,,,,,,,,,,,,0.45,,0.06,7.64,5.71,899929.0,5453569.74,10000.0,5.39,7.68,45.61,0.4273,46.5,0.0588
2018-02-13,76607.0,455811.65,1.1,1.55,0.27,0.47,0.0,242896.85,74467.0,40823.0,443078.65,,,,,,,,,,,,,,,,,,0.45,,,7.64,5.76,899929.0,5354577.55,,5.45,7.58,45.96,0.4269,46.11,0.0593
2018-02-14,76607.0,462706.28,1.1,1.51,0.27,0.47,0.0,246570.92,74467.0,40823.0,449780.68,,,,,,,,,,,,,,,,,,0.45,,,7.64,5.76,899929.0,5435571.16,,5.35,7.68,45.73,0.4271,46.36,0.0593
2018-02-15,76607.0,462706.28,1.1,1.52,0.27,0.47,0.0,246570.92,74467.0,40823.0,449780.68,,,,,,,,,,,,,,,,,,0.45,,,7.59,5.74,906179.0,5473321.16,,5.47,7.59,45.9,0.4267,46.16,0.059
2018-02-16,76607.0,460408.07,1.1,1.56,0.27,0.47,0.0,245346.23,74467.0,40823.0,447546.67,,,,,,,,,,,,,,,,,,0.45,,,7.59,5.74,906179.0,5446135.79,,5.47,7.58,46.0,0.4264,46.01,0.059
2018-02-19,76607.0,468068.77,1.1,1.55,0.27,0.47,0.0,249428.53,74467.0,40823.0,454993.37,,,,,,,,,,,,,,,,,,0.45,,,7.59,5.74,906179.0,5536753.69,,5.45,7.65,45.88,0.4262,46.11,0.059
2018-02-20,75607.0,463470.91,1.09,1.55,0.27,0.47,0.0,250244.99,73467.0,40823.0,450352.71,,,,,,,,0.01,,1000.0,,,,,,,,0.45,,,7.49,5.66,907179.0,5561007.27,,5.54,7.5,45.39,0.4254,46.49,0.0582
