,BOI FP Equity_DX_SI_QTY,BOI FP Equity_DX_SHORT_INTEREST_VALUE,BOI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BOI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BOI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BOI FP Equity_DX_SI_MV,BOI FP Equity_DX_DSS,BOI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BOI FP Equity_DX_SUPPLY_SI_QTY,BOI FP Equity_DX_BROKER_SI_QTY,BOI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BOI FP Equity_DX_BROKER_SI_MV_NEW_x,BOI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BOI FP Equity_DX_SUPPLY_SI_QTY_INC_x,BOI FP Equity_DX_BROKER_SI_MV_INC_x,BOI FP Equity_DX_SUPPLY_SI_MV_NEW,BOI FP Equity_DX_BROKER_SI_QTY_ADD,BOI FP Equity_DX_BROKER_SI_QTY_NEW,BOI FP Equity_DX_SUPPLY_SI_MV_DEC,BOI FP Equity_DX_BROKER_SI_QTY_INC,BOI FP Equity_DX_SUPPLY_SI_QTY_DEC,BOI FP Equity_DX_BROKER_SI_MV_NEW_y,BOI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BOI FP Equity_DX_BROKER_SI_MV_INC_y,BOI FP Equity_DX_SUPPLY_SI_QTY_INC_y,BOI FP Equity_DX_BROKER_SI_MV_ADD,BOI FP Equity_DX_SUPPLY_SI_QTY_ADD,BOI FP Equity_DX_BROKER_SI_QTY_DEC,BOI FP Equity_DX_SUPPLY_SI_MV,BOI FP Equity_DX_BROKER_SI_MV_DEC,BOI FP Equity_DX_SUPPLY_SI_MV_RMV,BOI FP Equity_DX_BROKER_SI_MV_RMV,BOI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BOI FP Equity_DX_UTILIZATION_QUANTITY,BOI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BOI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BOI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BOI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BOI FP Equity_DX_ACTIVE_UTILIZATION_MV,BOI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BOI FP Equity_DX_BROKER_SI_CON_RATIO,BOI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BOI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-02-08,47409.0,2033846.1,0.89,4.94,0.27,2.04,0.0,1778247.9,34573.0,41451.0,1483181.7,,,2049.0,,,2500.0,,0.02,,470.0,,,,2049.0,0.11,,448.0,1.47,0.02,,,5.58,5.58,585087.0,25100232.3,,24.86,5.57,20.34,0.1483,21.04,0.0765
2023-02-09,44677.0,1909941.75,0.84,4.65,0.25,1.93,0.0,1741549.5,31841.0,40738.0,1361202.75,,,,,,,,0.16,,3914.0,,,,,,1182.0,713.0,1.37,0.03,,,5.14,5.14,587819.0,25129262.25,,25.2,5.15,21.38,0.1602,22.2,0.0721
2023-02-10,47812.0,2053525.4,0.9,5.03,0.27,2.07,0.0,1820607.55,33492.0,42389.0,1438481.4,,,2674.0,0.07,,,,0.04,1651.0,1023.0,,,0.07,2674.0,,,,1.44,,,,5.4,5.4,586625.0,25195543.75,,25.17,5.41,20.07,0.1649,25.15,0.0771
2023-02-13,50701.0,2180143.0,0.95,5.4,0.29,2.19,0.0,1864093.0,35781.0,43351.0,1538583.0,,,2312.0,0.04,,,,0.06,962.0,1350.0,,,0.04,2312.0,,1327.0,,1.53,,,,5.76,5.76,584986.0,25154398.0,,25.1,5.75,18.92,0.162,26.4,0.0817
2023-02-14,46931.0,2018033.0,0.88,5.06,0.27,2.04,0.0,1803162.0,34598.0,41934.0,1487714.0,,,1324.0,0.24,,,,0.34,5543.0,7907.0,,,0.24,1324.0,,5400.0,6960.0,1.49,0.3,,,5.58,5.58,585276.0,25166868.0,,25.16,5.58,20.4,0.1655,25.14,0.0757
2023-02-15,51823.0,2218024.4,0.97,5.73,0.3,2.24,0.0,1930408.4,36940.0,45103.0,1581032.0,,,,0.14,,,,0.03,3169.0,774.0,,,0.14,,,3116.0,,1.59,,,,5.97,5.97,582303.0,24922568.4,,25.04,5.97,18.74,0.1631,23.19,0.0837
2023-02-16,49706.0,2095107.9,0.93,5.54,0.28,2.13,0.0,1811859.9,34090.0,42986.0,1436893.5,,,,0.02,,,,0.25,500.0,5650.0,,,0.02,,,2800.0,2617.0,1.46,0.12,,,5.51,5.51,585153.0,24664198.95,,24.96,5.51,19.11,0.1624,24.12,0.0803
2023-02-17,49594.0,2097826.2,0.93,5.61,0.28,2.11,0.0,1865683.8,35210.0,44106.0,1489383.0,,,,0.05,,,,0.1,1120.0,2232.0,,,0.05,,,3352.0,,1.48,,,,5.69,5.69,583931.0,24700281.3,,24.62,5.68,19.3,0.163,24.28,0.0801
2023-02-20,49680.0,2101464.0,0.93,5.53,0.28,2.12,0.0,1869321.6,35447.0,44192.0,1499408.1,,,2002.0,0.0,,,,0.07,86.0,1765.0,,,0.0,2002.0,,,,1.5,,,,5.73,5.73,582692.0,24647871.6,,24.63,5.74,19.27,0.1628,24.25,0.0804
2023-02-21,49972.0,2136303.0,0.94,5.68,0.28,2.14,0.0,1891089.0,35340.0,44236.0,1510785.0,,,,0.0,,,,0.02,44.0,506.0,,,0.0,,,399.0,,1.5,,,,5.73,5.73,581355.0,24852926.25,,24.69,5.73,19.47,0.1636,24.44,0.081
2023-02-22,50292.0,2142439.2,0.95,5.77,0.29,2.17,0.0,1898085.6,35660.0,44556.0,1519116.0,,,1123.0,0.01,,,,0.03,320.0,803.0,,,0.01,1123.0,,,,1.53,,,,5.78,5.78,581035.0,24752091.0,,24.89,5.79,19.18,0.1623,24.14,0.0816
2023-02-23,49830.0,2100334.5,0.94,5.9,0.28,2.13,0.0,1858562.1,35198.0,44094.0,1483595.7,,,1808.0,,,,,0.12,,2817.0,,,,1808.0,,547.0,462.0,1.5,0.02,,,5.7,5.7,581950.0,24529192.5,,24.76,5.71,19.22,0.1629,24.25,0.0807
2023-02-24,49573.0,2084544.65,0.93,5.83,0.28,2.11,0.0,1843345.85,34941.0,43837.0,1469269.05,,,,,,,,0.01,,257.0,,,,,,,257.0,1.48,0.01,,,5.66,5.66,582210.0,24481930.5,,24.58,5.67,19.41,0.1638,24.44,0.0803
2023-02-27,49207.0,2086376.8,0.93,5.8,0.28,2.09,0.0,1843170.4,34575.0,43471.0,1465980.0,,,,,,,,0.02,,366.0,,,,,,,366.0,1.45,0.02,,,6.34,6.34,510970.0,21665128.0,,21.48,6.32,19.73,0.1657,24.76,0.0902
2023-02-28,49019.0,2068601.8,0.92,5.88,0.28,2.09,0.0,1826542.6,34387.0,43283.0,1451131.4,,,,,,,,0.0,,188.0,,,,,,,188.0,1.46,0.01,,,6.3,6.3,511158.0,21570867.6,,21.67,6.31,19.64,0.1658,24.76,0.0899
2023-03-01,50030.0,2081248.0,0.94,6.05,0.29,2.12,0.0,1794041.6,35398.0,43126.0,1472556.8,,,1011.0,,,,,,,,,,,1011.0,,,157.0,1.49,0.01,,,6.5,6.5,508977.0,21173443.2,,21.35,6.51,19.15,0.1591,24.16,0.0919
2023-03-02,48599.0,2041158.0,0.91,6.06,0.28,2.05,0.0,1801506.0,33967.0,42893.0,1426614.0,,,,,,,,0.06,,1431.0,,,,,,,233.0,1.42,0.01,,,6.28,6.28,506638.0,21278796.0,,21.2,6.26,19.97,0.168,25.1,0.0899
2023-03-03,48155.0,2034548.75,0.91,6.27,0.27,2.04,0.0,1797822.0,33523.0,42552.0,1416346.75,,,,,,,,0.02,,444.0,,,,,,,341.0,1.41,0.02,,,6.22,6.22,505815.0,21370683.75,,21.26,6.2,20.11,0.1695,25.27,0.0893
2023-03-06,51392.0,2148185.6,0.97,8.19,0.29,2.17,0.0,1789165.4,33863.0,42803.0,1415473.4,,,,0.0,,,,0.11,251.0,2660.0,,,0.0,,,3000.0,,1.43,,,,6.28,6.28,505482.0,21129147.6,,21.24,6.29,18.72,0.1603,23.6,0.0953
2023-03-07,51378.0,2147600.4,0.97,9.36,0.29,2.16,0.0,1788580.2,33863.0,42789.0,1415473.4,,,,,,,,,,,,,,,,,14.0,1.42,0.0,,,6.28,6.28,505572.0,21132909.6,,21.25,6.28,18.81,0.1604,23.68,0.0952
2023-03-08,51018.0,2163163.2,0.96,10.08,0.29,2.16,0.0,1806621.6,33683.0,42609.0,1428159.2,,,,,,,,0.01,,180.0,,,,,,,180.0,1.41,0.01,,,6.25,6.25,505363.0,21427391.2,,21.24,6.22,19.13,0.1617,24.0,0.0946
2023-03-09,53222.0,2256612.8,1.0,10.27,0.3,2.26,0.0,1901428.0,35919.0,44845.0,1522965.6,,,1958.0,,,2268.0,,0.0,,32.0,,,,1958.0,0.1,310.0,32.0,1.52,0.0,,,6.67,6.67,502676.0,21313462.4,,21.29,6.66,18.17,0.1497,22.87,0.0988
2023-03-10,53090.0,2229780.0,1.0,10.12,0.3,2.25,0.0,1880718.0,35853.0,44779.0,1505826.0,,,,,,,,0.0,,66.0,,,,,,,66.0,1.51,0.0,,,5.9,5.9,571848.0,24017616.0,,24.17,5.9,18.12,0.1497,22.89,0.0874
2023-03-13,53326.0,2191698.6,1.0,10.42,0.3,2.24,0.0,1845595.5,35697.0,44905.0,1467146.7,,,2002.0,0.01,,,,0.19,157.0,4395.0,,,0.01,2002.0,,2237.0,31.0,1.5,0.0,,,5.87,5.87,572592.0,23533531.2,,23.9,5.89,17.77,0.1453,22.44,0.0877
2023-03-14,55411.0,2313409.25,1.04,10.93,0.32,2.31,0.0,1833117.25,36480.0,43907.0,1523040.0,,,3083.0,0.05,,,,0.1,1302.0,2300.0,,,0.05,3083.0,,,2300.0,1.5,0.1,,,6.0,6.0,571830.0,23873902.5,,23.59,5.98,17.47,0.1367,21.93,0.0911
2023-03-15,48676.0,1985980.8,0.92,10.08,0.28,2.03,0.0,1663252.8,31886.0,40766.0,1300948.8,,,,,,,,0.18,,4594.0,,,,,,,3141.0,1.34,0.13,,,5.24,5.24,576409.0,23517487.2,,24.07,5.29,19.37,0.1572,24.5,0.08
2023-03-16,47524.0,1965117.4,0.89,9.69,0.27,1.97,0.0,1711476.5,33283.0,41390.0,1376252.05,,,1002.0,0.03,,,,0.08,624.0,1804.0,,,0.03,1002.0,,2199.0,,1.36,,,,5.47,5.47,575179.0,23783651.65,,23.48,5.46,20.23,0.1604,25.42,0.0781
2023-03-17,49528.0,2000931.2,0.93,10.3,0.28,2.05,0.0,1789073.6,35293.0,44284.0,1425837.2,,,2894.0,,,2900.0,,0.03,,884.0,,,,2894.0,0.12,,6.0,1.45,0.0,,,5.8,5.8,573179.0,23156431.6,,23.55,5.81,19.06,0.1632,24.08,0.0814
2023-03-20,54046.0,2205076.8,1.02,12.15,0.31,2.21,0.0,1897689.6,39811.0,46512.0,1624288.8,,,1302.0,0.13,,,,0.1,3300.0,2392.0,,,0.13,1302.0,,5608.0,1072.0,1.61,0.05,,,6.54,6.54,568810.0,23207448.0,,22.97,6.54,22.11,0.161,22.4,0.0888
2023-03-21,51781.0,2174802.0,0.97,11.76,0.3,2.15,0.0,1902852.0,36446.0,45306.0,1530732.0,,,1516.0,0.09,,,,0.25,1894.0,6241.0,,,0.09,1516.0,,1360.0,3100.0,1.48,0.12,,,5.98,5.98,573418.0,24083556.0,,23.52,5.94,18.86,0.1796,29.09,0.0849
2023-03-22,54665.0,2211199.25,1.03,13.02,0.31,2.25,0.0,1989735.5,38330.0,49190.0,1550448.5,,,3500.0,0.04,,3500.0,,0.14,1000.0,3757.0,,,0.04,3500.0,0.15,2141.0,616.0,1.6,0.03,,,6.28,6.28,571537.0,23118671.65,,23.75,6.29,17.24,0.1619,27.04,0.0896
2023-03-23,54393.0,2140364.55,1.02,11.63,0.31,2.2,0.0,1924923.3,39558.0,48918.0,1556607.3,,,71.0,0.05,,,,,1228.0,,,,0.05,71.0,,1157.0,1500.0,1.6,0.06,,,6.51,6.51,568393.0,22366264.55,,22.82,6.56,17.34,0.162,27.02,0.0895
2023-03-24,59652.0,2362219.2,1.12,11.9,0.34,2.39,0.0,2088306.0,41317.0,52735.0,1636153.2,,,4292.0,0.26,,,,0.21,6617.0,5086.0,,,0.26,4292.0,,2553.0,2800.0,1.65,0.11,,,6.8,6.8,566131.0,22418787.6,,22.41,6.84,15.97,0.1464,24.79,0.0982
2023-03-27,64294.0,2574974.7,1.21,12.99,0.37,2.59,0.0,2297948.85,44517.0,57377.0,1782905.85,,,1963.0,0.18,,,,0.01,4642.0,292.0,,,0.18,1963.0,,1529.0,,1.77,,,,7.33,7.33,563111.0,22552595.55,,22.33,7.33,14.93,0.1406,23.14,0.1058
2023-03-28,64318.0,2582367.7,1.21,12.41,0.37,2.61,0.0,2284414.55,44541.0,56897.0,1788321.15,,,479.0,,,,,0.08,,2207.0,,,,479.0,,1752.0,480.0,1.78,0.02,,,7.33,7.33,563087.0,22607943.05,,22.52,7.33,14.86,0.1353,23.08,0.1059
2023-03-29,60222.0,2396835.6,1.13,11.6,0.34,2.43,0.0,2154294.4,40445.0,54128.0,1609711.0,,,,,,,,0.16,,4096.0,,,,,,,2769.0,1.63,0.11,,,6.66,6.66,567183.0,22573883.4,,22.72,6.68,15.77,0.144,24.55,0.0991
2023-03-30,57388.0,2284042.4,1.08,10.76,0.33,2.31,0.0,2041501.2,39091.0,51294.0,1555821.8,,,,,,,,0.05,,1354.0,,,,,,,2834.0,1.56,0.12,,,6.44,6.44,568357.0,22620608.6,,22.57,6.45,16.68,0.1465,24.77,0.0945
2023-03-31,57388.0,2278303.6,1.08,10.46,0.33,2.31,0.0,2036371.8,39091.0,51294.0,1551912.7,,,,,,,,,,,,,,,,,,1.56,,,,6.44,6.44,568370.0,22564289.0,,22.67,6.45,16.63,0.1462,24.71,0.0945
2023-04-03,56552.0,2216838.4,1.06,10.3,0.32,2.26,0.0,1977953.6,38255.0,50458.0,1499596.0,,,255.0,,,,,0.04,,1091.0,,,,255.0,,,836.0,1.52,0.03,,,6.46,6.46,553899.0,21712840.8,,21.95,6.46,16.78,0.1477,24.98,0.0955
2023-04-04,58472.0,2277484.4,1.1,10.58,0.33,2.31,0.0,1841711.8,40175.0,47284.0,1564816.25,,,2451.0,,,,,0.02,,531.0,,,,2451.0,,,3174.0,1.57,0.13,,,6.77,6.77,552913.0,21535961.35,,21.61,6.77,16.28,0.1498,24.25,0.0986
2023-04-05,60370.0,2351411.5,1.14,10.58,0.34,2.38,0.0,1949174.85,39367.0,50043.0,1533344.65,,,,0.11,,,,0.08,2759.0,1979.0,,,0.11,,,1171.0,,1.54,,,,6.64,6.64,553721.0,21567432.95,,21.62,6.65,19.79,0.156,23.48,0.1018
2023-04-06,61934.0,2390652.4,1.16,10.82,0.35,2.43,0.0,1993690.0,38543.0,51650.0,1487759.8,,,,0.09,,,,0.03,2388.0,824.0,,,0.09,,,,781.0,1.5,0.03,,,6.5,6.5,554635.0,21408911.0,,21.56,6.5,22.84,0.1628,23.14,0.1044
2023-04-07,61934.0,2390652.4,1.16,10.52,0.35,2.42,0.0,1993690.0,38543.0,51650.0,1487759.8,,,,,,,,,,,,,,,,,,1.49,,,,6.5,6.5,554630.0,21408718.0,,21.42,6.51,22.92,0.163,23.12,0.1044
2023-04-10,58857.0,2271880.2,1.11,10.0,0.34,2.31,0.0,1874917.8,38543.0,48573.0,1487759.8,,,,,,,,,,,,,,,,,3077.0,1.49,0.12,,,6.5,6.5,554630.0,21408718.0,,21.46,6.51,19.09,0.1578,24.13,0.0992
2023-04-11,55317.0,2132470.35,1.04,9.4,0.32,2.16,0.0,1736022.15,36610.0,45033.0,1411315.5,,,,,,,,0.08,,1933.0,,,,,,,3540.0,1.41,0.14,,,6.17,6.17,556510.0,21453460.5,,21.43,6.16,20.08,0.1521,20.25,0.0933
2023-04-12,53222.0,2062352.5,1.0,8.85,0.3,2.08,0.0,1663847.5,34515.0,42938.0,1337456.25,,,,,,,,0.08,,2095.0,,,,,,,2095.0,1.32,0.08,,,5.82,5.82,558540.0,21643425.0,,21.51,5.79,20.7,0.1609,21.02,0.0897
2023-04-13,52679.0,2043945.2,0.99,8.57,0.3,2.06,0.0,1644926.0,30895.0,42395.0,1198726.0,,,,0.12,,,,0.14,3077.0,3620.0,,,0.12,,,,3620.0,1.19,0.14,,,5.2,5.2,562839.0,21838153.2,,21.77,5.19,20.92,0.1883,27.09,0.0887
2023-04-14,49046.0,1947126.2,0.92,7.74,0.28,1.94,0.0,1656403.1,27262.0,41723.0,1082301.4,,,,,,,,0.14,,3633.0,,,,,,,672.0,1.06,0.03,,,4.58,4.58,567580.0,22532926.0,,22.18,4.57,22.57,0.1858,22.96,0.0825
2023-04-17,49850.0,2008955.0,0.94,7.65,0.28,2.01,0.0,1653388.1,26566.0,41027.0,1070609.8,,,,,,,,0.02,,696.0,,,,,,,696.0,1.06,0.02,,,4.47,4.47,568180.0,22897654.0,,22.7,4.46,20.81,0.1764,22.45,0.0838
2023-04-18,43552.0,1737724.8,0.82,6.53,0.25,1.77,0.0,1445537.1,24729.0,36229.0,986687.1,,,,,,,,0.07,,1837.0,,,,,,,4798.0,0.99,0.19,,,4.16,4.16,569384.0,22718421.6,,22.86,4.16,21.78,0.1921,22.83,0.0733
2023-04-19,42593.0,1710108.95,0.8,6.3,0.24,1.72,0.0,1416090.5,23770.0,35270.0,954365.5,,,,,,,,0.04,,959.0,,,,,,,959.0,0.95,0.04,,,4.0,4.0,570343.0,22899271.45,,22.8,4.0,21.2,0.1911,22.49,0.0717
2023-04-20,42593.0,1688812.45,0.8,6.25,0.24,1.72,0.0,1398455.5,23770.0,35270.0,942480.5,,,,,,,,0.0,,39.0,,,,,,39.0,,0.95,,,,4.0,4.0,570288.0,22611919.2,,22.83,4.01,21.16,0.1906,22.3,0.0717
2023-04-21,42380.0,1671891.0,0.8,6.16,0.24,1.7,0.0,1382998.65,23557.0,35057.0,929323.65,,,,,,,,0.01,,291.0,,,,,,78.0,213.0,0.93,0.01,,,3.96,3.96,570846.0,22519874.7,,22.61,3.96,21.03,0.1907,22.44,0.0713
2023-04-24,42380.0,1652820.0,0.8,6.37,0.24,1.68,0.0,1367223.0,23557.0,35057.0,918723.0,,,,,,,,,,,,,,,,,,0.93,,,,3.98,3.98,568696.0,22179144.0,,22.33,3.98,21.09,0.1906,22.36,0.0716
2023-04-25,42362.0,1641527.5,0.8,6.45,0.24,1.67,0.0,1357761.25,23539.0,35039.0,912136.25,,,,,,,,0.0,,18.0,,,,,,,18.0,0.92,0.0,,,3.98,3.98,568555.0,22031506.25,,22.19,3.99,21.0,0.1906,22.42,0.0715
2023-04-26,39762.0,1510956.0,0.75,6.07,0.23,1.54,0.0,1232682.0,23539.0,32439.0,894482.0,,,,,,,,,,,,,,,,,2600.0,0.91,0.1,,,3.98,3.98,568555.0,21605090.0,,21.9,3.98,22.16,0.1914,23.82,0.0672
2023-04-27,73748.0,2842985.4,1.39,11.07,0.42,2.88,0.0,2678531.1,20482.0,69482.0,789581.1,,,,,,40000.0,,0.12,,3057.0,,,,,1.56,,2957.0,0.78,0.11,,,3.48,3.48,568399.0,21911781.45,,21.68,3.47,12.94,0.3427,54.21,0.1252
2023-04-28,73748.0,2942545.2,1.39,11.12,0.42,2.9,0.0,2772331.8,20482.0,69482.0,817231.8,,,,,,,,,,,,,,,,,,0.79,,,,3.48,3.48,568611.0,22687578.9,,22.07,3.46,13.31,0.3398,53.87,0.1252
2023-05-01,73748.0,2942545.2,1.39,10.34,0.42,2.93,0.0,2772331.8,20482.0,69482.0,817231.8,,,,,,,,,,,,,,,,,,0.82,,,,3.49,3.49,566405.0,22599559.5,,22.65,3.5,13.17,0.3343,53.24,0.1257
2023-05-02,73748.0,2942545.2,1.39,10.34,0.42,2.93,0.0,2772331.8,20482.0,69482.0,817231.8,,,,,,,,,,,,,,,,,,0.82,,,,3.49,3.49,566051.0,22585434.9,,22.57,3.49,13.14,0.335,53.32,0.1257
2023-05-03,73748.0,2935170.4,1.39,10.3,0.42,2.92,0.0,2765383.6,20482.0,69482.0,815183.6,,,,,,,,,,,,,,,,,,0.81,,,,3.47,3.47,569460.0,22664508.0,,22.64,3.47,13.15,0.3353,53.35,0.125
2023-05-04,73748.0,2935170.4,1.39,10.17,0.42,2.93,0.0,2765383.6,20482.0,69482.0,815183.6,,,24.0,,,,,0.0,,24.0,,,,24.0,,,,0.82,,,,3.46,3.46,571943.0,22763331.4,,22.79,3.47,13.15,0.335,53.32,0.1245
2023-05-05,73748.0,2964669.6,1.39,10.41,0.42,2.93,0.0,2793176.4,20482.0,69482.0,823376.4,,,,,,,,,,,,,,,,,,0.82,,,,3.46,3.46,571925.0,22991385.0,,22.77,3.46,13.24,0.3348,53.3,0.1245
2023-05-08,73748.0,2972044.4,1.39,10.56,0.42,2.94,0.0,2800124.6,20482.0,69482.0,825424.6,,,,,,,,,,,,,,,,,,0.83,,,,3.46,3.46,571925.0,23048577.5,,23.0,3.47,13.25,0.3332,53.1,0.1245
2023-05-09,73748.0,2913046.0,1.39,11.49,0.42,2.93,0.0,2744539.0,20482.0,69482.0,809039.0,,,,,,,,,,,,,,,,,,0.83,,,,3.46,3.46,570710.0,22543045.0,,22.94,3.49,13.01,0.334,53.21,0.1247
2023-05-10,73748.0,2913046.0,1.39,12.06,0.42,2.92,0.0,2744539.0,20482.0,69482.0,809039.0,,,,,,,,,,,,,,,,,,0.81,,,,3.46,3.46,570790.0,22546205.0,,22.52,3.47,13.08,0.3365,53.49,0.1247
2023-05-11,73748.0,2909358.6,1.39,12.11,0.42,2.91,0.0,2741064.9,20482.0,69482.0,808014.9,,,,,,,,,,,,,,,,,,0.81,,,,3.46,3.46,570790.0,22517665.5,,22.59,3.47,13.06,0.3367,53.52,0.1247
2023-05-12,73748.0,2894609.0,1.39,12.46,0.42,2.91,0.0,2727168.5,20482.0,69482.0,803918.5,,,,,,,,,,,,,,,,,,0.81,,,,3.46,3.46,571261.0,22421994.25,,22.56,3.47,13.03,0.3371,53.57,0.1246
2023-05-15,73748.0,2879859.4,1.39,12.67,0.42,2.9,0.0,2713272.1,20482.0,69482.0,799822.1,,,,,,,,,,,,,,,,,,0.8,,,,3.46,3.46,571629.0,22322112.45,,22.4,3.46,13.0,0.3389,53.77,0.1246
2023-05-16,73748.0,2876172.0,1.39,12.97,0.42,2.9,0.0,2709798.0,20482.0,69482.0,798798.0,,,,,,,,,,,,,,,,,,0.8,,,,3.46,3.46,571709.0,22296651.0,,22.32,3.46,13.0,0.3394,53.83,0.1245
2023-05-17,75748.0,2931447.6,1.42,13.56,0.43,2.97,0.0,2727653.4,21482.0,70482.0,831353.4,,,,0.04,,,,,1000.0,,,,0.04,,,1000.0,,0.84,,,,3.62,3.62,571872.0,22131446.4,,22.29,3.63,14.43,0.3295,52.51,0.1277
2023-05-18,76748.0,2993172.0,1.44,13.48,0.44,3.01,0.0,2787798.0,21482.0,71482.0,837798.0,,,,0.04,,,,,1000.0,,,,0.04,,,,,0.83,,,,3.6,3.6,574591.0,22409049.0,,22.31,3.61,15.45,0.3249,51.86,0.1288
2023-05-19,75248.0,2938434.4,1.42,13.21,0.43,2.95,0.0,2732797.1,18982.0,69982.0,741247.1,,,,0.04,,,,0.1,1000.0,2500.0,,,0.04,,,,2500.0,0.74,0.1,,,3.17,3.17,579163.0,22616315.15,,22.57,3.17,17.16,0.3404,52.8,0.1258
2023-05-22,75248.0,2964771.2,1.42,13.71,0.43,2.96,0.0,2757290.8,18982.0,69982.0,747890.8,,,,,,,,,,,,,,,,,,0.74,,,,3.18,3.18,577488.0,22753027.2,,22.57,3.18,17.16,0.3396,52.7,0.1262
2023-05-23,75248.0,2945959.2,1.42,13.57,0.43,2.97,0.0,2739795.3,18982.0,69982.0,743145.3,,,,,,,,,,,,,,,,,,0.75,,,,3.18,3.18,577488.0,22608655.2,,22.75,3.19,17.26,0.3386,52.59,0.1262
2023-05-24,75248.0,2953484.0,1.42,13.6,0.43,2.96,0.0,2746793.5,18982.0,69982.0,745043.5,,,,,,,,,,,,,,,,,,0.74,,,,3.18,3.18,577488.0,22666404.0,,22.64,3.18,17.18,0.339,52.64,0.1262
2023-05-25,75248.0,2964771.2,1.42,13.64,0.43,2.97,0.0,2757290.8,18982.0,69982.0,747890.8,,,,,,,,,,,,,,,,,,0.75,,,,3.18,3.18,578781.0,22803971.4,,22.76,3.18,17.2,0.3388,52.6,0.1259
2023-05-26,75248.0,2938434.4,1.42,13.94,0.43,2.97,0.0,2732797.1,18982.0,69982.0,741247.1,,,,,,,,,,,,,,,,,,0.75,,,,3.17,3.17,579132.0,22615104.6,,22.78,3.18,17.26,0.3389,52.61,0.1258
2023-05-29,31090.0,1212510.0,0.58,6.12,0.18,1.24,0.0,996255.0,14545.0,25545.0,567255.0,,,,,,,,0.17,,4437.0,,,,,,,44437.0,0.57,1.73,,,2.42,2.42,585299.0,22826661.0,,22.91,2.42,27.03,0.2878,41.07,0.0518
2023-05-30,31204.0,1168590.25,0.59,6.38,0.18,1.24,0.0,1043057.8,17352.0,27852.0,649832.65,,,2250.0,0.11,,,,0.04,2586.0,1126.0,,,0.11,2250.0,,1683.0,279.0,0.67,0.01,,,2.9,2.9,580321.0,21733029.75,,22.55,2.9,19.91,0.296,44.06,0.0522
2023-05-31,27379.0,1037664.1,0.52,4.67,0.16,1.07,0.0,921197.4,13093.0,24306.0,496224.7,,,,,,,,0.21,,5279.0,,,,,,1020.0,3546.0,0.51,0.15,,,2.19,2.19,585326.0,22183855.4,,22.51,2.2,22.97,0.2796,39.6,0.0458
2023-06-01,26038.0,967311.7,0.49,3.55,0.15,1.0,0.0,890299.75,13945.0,23965.0,518056.75,,,1852.0,,,1852.0,,0.04,,1000.0,,,,1852.0,0.07,,2193.0,0.52,0.09,,,2.33,2.33,584474.0,21713209.1,,21.98,2.33,19.88,0.2516,38.06,0.0435
2023-06-02,35819.0,1353958.2,0.67,4.84,0.2,1.36,0.0,1248571.8,23626.0,33031.0,893062.8,,,1037.0,0.19,,4007.0,,,5059.0,,,,0.19,1037.0,0.15,8644.0,,0.88,,,,3.85,3.85,589630.0,22288014.0,,22.01,3.85,14.55,0.1592,27.4,0.0584
2023-06-05,52365.0,1974160.5,0.98,6.82,0.3,2.0,0.0,1797121.3,36336.0,47669.0,1369867.2,,,8000.0,0.57,,615.0,,0.03,14838.0,815.0,,,0.57,8000.0,0.02,5525.0,815.0,1.37,0.03,,,5.91,5.91,578746.0,21818724.2,,21.87,5.9,22.71,0.1663,24.95,0.0851
2023-06-06,47268.0,1772550.0,0.89,6.13,0.27,1.8,0.0,1657612.5,30439.0,44203.0,1141462.5,,,,,,,,0.22,,5897.0,,,,,,,3466.0,1.15,0.13,,,4.95,4.95,584846.0,21931725.0,,22.04,4.95,25.16,0.1981,27.51,0.0768
2023-06-07,85265.0,3180384.5,1.6,11.11,0.49,3.23,0.0,3066060.0,28436.0,82200.0,1060662.8,,,,1.43,,,,0.08,37997.0,2003.0,,,1.43,,,,,1.07,,,,4.62,4.62,587120.0,21899576.0,,21.99,4.63,15.28,0.2792,46.76,0.1385
2023-06-08,85265.0,3295492.25,1.6,11.17,0.49,3.24,0.0,3177030.0,28436.0,82200.0,1099051.4,,,,,,,,,,,,,,,,,,1.06,,,,4.62,4.62,586566.0,22670775.9,,22.0,4.58,15.76,0.2778,46.5,0.1386
