,ENGI FP Equity_DX_SI_QTY,ENGI FP Equity_DX_SHORT_INTEREST_VALUE,ENGI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ENGI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ENGI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ENGI FP Equity_DX_SI_MV,ENGI FP Equity_DX_DSS,ENGI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ENGI FP Equity_DX_SUPPLY_SI_QTY,ENGI FP Equity_DX_BROKER_SI_QTY,ENGI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ENGI FP Equity_DX_BROKER_SI_MV_NEW_x,ENGI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ENGI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ENGI FP Equity_DX_BROKER_SI_MV_INC_x,ENGI FP Equity_DX_SUPPLY_SI_MV_NEW,ENGI FP Equity_DX_BROKER_SI_QTY_ADD,ENGI FP Equity_DX_BROKER_SI_QTY_NEW,ENGI FP Equity_DX_SUPPLY_SI_MV_DEC,ENGI FP Equity_DX_BROKER_SI_QTY_INC,ENGI FP Equity_DX_SUPPLY_SI_QTY_DEC,ENGI FP Equity_DX_BROKER_SI_MV_NEW_y,ENGI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ENGI FP Equity_DX_BROKER_SI_MV_INC_y,ENGI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ENGI FP Equity_DX_BROKER_SI_MV_ADD,ENGI FP Equity_DX_SUPPLY_SI_QTY_ADD,ENGI FP Equity_DX_BROKER_SI_QTY_DEC,ENGI FP Equity_DX_SUPPLY_SI_MV,ENGI FP Equity_DX_BROKER_SI_MV_DEC,ENGI FP Equity_DX_SUPPLY_SI_MV_RMV,ENGI FP Equity_DX_BROKER_SI_MV_RMV,ENGI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ENGI FP Equity_DX_UTILIZATION_QUANTITY,ENGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ENGI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ENGI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ENGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ENGI FP Equity_DX_ACTIVE_UTILIZATION_MV,ENGI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ENGI FP Equity_DX_BROKER_SI_CON_RATIO,ENGI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ENGI FP Equity_DX_DEMAND_SUPPLY_RATIO,ENGI FP Equity_PX_LAST
2010-09-24,54115644.0,835361011.55,4.42,14.27,2.41,1394.34,1.0,419884356.86,29110418.0,27200590.0,449365588.76,,,119638.0,0.3,,270000.0,,3.04,11800.0,118741.0,,,0.3,119638.0,6.84,5274.0,1490000.0,748.56,40.01,,,11.51,11.51,223769152.0,3454232664.55,,5736.92,11.54,13.95,0.0979,18.4,0.214,26.07
2010-09-27,54378464.0,843281890.7,4.45,14.16,2.42,1422.62,1.0,424939948.6,29171864.0,27401966.0,452386897.67,,,664925.0,7.39,,,,15.64,201376.0,609403.0,,,7.39,664925.0,,5924.0,,762.08,,,,11.49,11.49,224697984.0,3484536466.18,,5867.18,11.5,13.96,0.0977,18.41,0.2142,26.19
2010-09-28,54198760.0,843704326.42,4.43,14.19,2.41,1417.33,1.0,422790221.99,29152972.0,27159640.0,453820135.45,,,155241.0,,,3731.0,,4.77,,202320.0,,,,155241.0,0.1,28188.0,246058.0,762.48,6.31,,,11.47,11.47,225090800.0,3503956212.22,,5875.4,11.49,14.12,0.0972,18.34,0.2132,26.29
2010-09-29,54220172.0,845000790.75,4.43,14.25,2.41,1428.33,1.0,420847085.35,29016004.0,27004000.0,452203403.64,,,122332.0,2.47,,50000.0,,5.76,70000.0,234981.0,,,2.47,122332.0,1.38,125000.0,275639.0,763.03,6.15,3.88,,11.11,11.11,232168704.0,3618261086.8,149321.0,6100.73,11.12,14.21,0.0977,18.54,0.2076,26.32
2010-09-30,54244620.0,843454641.38,4.44,14.04,2.41,1429.05,1.0,419887707.5,29126464.0,27004000.0,452890097.63,,,137882.0,,,,,0.75,,27420.0,,,,137882.0,,,,765.36,,,,11.2,11.2,230965536.0,3591304600.12,,6065.3,11.2,14.23,0.0978,18.58,0.2086,26.26
2010-10-01,54672408.0,840232691.93,4.47,14.08,2.43,1433.73,1.0,422133676.25,29580464.0,27467468.0,454607247.14,,,453506.0,15.32,,,,0.59,614890.0,19506.0,,,15.32,453506.0,,20000.0,151422.0,773.36,4.22,,,11.37,11.37,230589616.0,3543815626.04,,6021.22,11.38,14.09,0.0978,18.45,0.2101,25.955
2010-10-04,54989608.0,829966949.97,4.5,14.24,2.44,1433.49,1.0,417819087.32,29682452.0,27682678.0,448001996.2,,,197695.0,10.14,,,,6.11,370900.0,203533.0,,,10.14,197695.0,,107825.0,155690.0,768.7,3.85,,,11.28,11.28,233393232.0,3522641385.38,,6042.15,11.29,14.27,0.0958,18.29,0.209,25.49
2010-10-05,55497320.0,854389099.19,4.54,14.31,2.47,1420.81,1.0,436918398.14,30268836.0,28380278.0,465993015.95,,,609417.0,18.12,,,,6.94,697600.0,290405.0,,,18.12,609417.0,,301371.0,,773.79,,0.88,,11.48,11.48,233316672.0,3591943200.45,34000.0,5954.13,11.5,13.85,0.093,18.09,0.2105,26.0
2010-10-06,55425388.0,862306790.73,4.53,14.42,2.46,1440.39,1.0,438055566.43,30285776.0,28156336.0,471185340.32,,,83403.0,,,,,6.37,,371236.0,,,,83403.0,,375984.0,223942.0,787.87,1.04,1.79,,61.95,11.51,18598292.0,289351758.58,71209.0,484.97,61.9,13.61,0.0934,18.22,0.2106,26.275
2010-10-07,55098764.0,875495253.26,4.51,14.48,2.45,1445.41,1.0,448027442.64,29924152.0,28196336.0,475481682.93,,,28151.0,,,90000.0,,11.9,,464775.0,,,,28151.0,2.33,75000.0,50000.0,787.7,1.29,,,61.16,11.37,19004404.0,301971664.79,,505.39,60.92,13.47,0.093,18.2,0.2094,26.835
2010-10-08,53675072.0,859706567.84,4.39,13.84,2.39,1439.87,1.0,433147633.42,30214584.0,27043216.0,483943017.52,,,208475.0,,,86279.0,,5.76,,254420.0,,,,208475.0,2.43,336375.0,1239400.0,810.38,23.49,,,61.73,11.39,18732160.0,300030542.7,,507.2,61.51,13.11,0.0896,18.69,0.2024,27.05
2010-10-11,55021192.0,885665385.98,4.5,13.99,2.45,1485.94,1.0,455754628.38,30563020.0,28313360.0,491966966.2,,,201683.0,35.2,,136398.0,,0.03,1172747.0,1000.0,,,35.2,201683.0,3.7,147753.0,39000.0,824.88,0.0,,,61.59,11.67,19059136.0,306791191.33,,519.04,61.38,12.83,0.0873,18.24,0.2101,27.185
2010-10-12,55338432.0,872422394.88,4.52,14.03,2.46,1494.96,1.0,445765171.25,30370690.0,28275232.0,478800521.56,,,225331.0,8.9,,,,11.51,300000.0,419724.0,,,8.9,225331.0,,2064.0,338127.0,817.26,8.62,,,62.98,11.67,17854702.0,281483253.42,,481.72,62.92,12.76,0.0881,18.23,0.2126,26.625
2010-10-13,54655304.0,893529839.47,4.47,13.96,2.43,1460.65,1.0,455399258.75,30324252.0,27855796.0,495754703.36,,,7815.0,11.1,,,,1.52,533364.0,95557.0,,,11.1,7815.0,,41304.0,952800.0,810.61,30.37,,,65.11,11.58,16246716.0,265608723.71,,443.07,64.66,12.76,0.0866,17.08,0.2087,27.61
2010-10-14,54311748.0,887591638.11,4.44,14.02,2.41,1485.04,1.0,449480112.23,30269746.0,27503696.0,494684380.94,,,32400.0,9.99,,,,12.55,90000.0,479844.0,,,9.99,32400.0,,392938.0,442102.0,827.0,11.38,,,64.36,11.47,16760782.0,273913665.08,,465.01,64.01,13.02,0.0886,17.55,0.2057,27.6
2010-10-15,54435960.0,896551600.21,4.45,13.93,2.42,1503.69,1.0,455026590.25,30363394.0,27627868.0,500080268.24,,,98038.0,13.29,,,,0.0,424173.0,4770.0,,,13.29,98038.0,,380.0,300000.0,836.82,2.33,,,64.4,11.54,16786286.0,276467459.65,,470.07,64.03,13.0,0.0881,17.55,0.2069,27.815
2010-10-18,57028572.0,939082668.33,4.66,14.72,2.54,1581.04,1.0,495457799.58,30357724.0,30088140.0,499897007.03,,,138499.0,75.59,,,,5.54,2673990.0,203369.0,,,75.59,138499.0,,59200.0,213719.0,839.7,5.2,,,40.25,11.51,45056556.0,741940914.0,,1262.02,39.95,12.33,0.0866,17.47,0.2163,27.81
2010-10-19,55110176.0,900313656.74,4.51,14.32,2.45,1529.68,1.0,457074698.14,29945350.0,27978546.0,489205615.33,,,23251.0,2.14,,4000.0,,14.01,74465.0,505625.0,,,2.14,23251.0,0.11,70000.0,2188058.0,828.76,60.63,,,40.0,11.34,44913104.0,733728030.52,,1265.03,39.58,12.84,0.0868,18.07,0.2087,27.59
2010-10-20,49913368.0,818666433.87,4.08,13.07,2.22,1369.7,1.0,369859952.52,30113268.0,22550034.0,493910203.09,,,886.0,1.5,,,,4.15,54900.0,149171.0,,,1.5,886.0,,316202.0,5483412.0,824.58,153.28,,,40.17,11.42,44842204.0,735490484.94,,1232.01,40.09,10.87,0.0733,14.14,0.1893,27.7
2010-10-21,49856648.0,832644312.48,4.08,13.24,2.22,1379.78,1.0,375927808.22,30115448.0,22509612.0,502951110.85,,,52323.0,3.17,,,,2.13,84858.0,93074.0,,,3.17,52323.0,,42932.0,125279.0,833.57,3.49,,,40.27,11.43,44675960.0,746122844.01,,1249.78,40.01,11.0,0.074,14.23,0.1892,28.205
2010-10-22,53717832.0,896174827.33,4.39,14.24,2.39,1500.07,1.0,441830619.7,36254960.0,26483876.0,604841657.01,,,245679.0,119.43,,,,4.83,4288263.0,173411.0,,,119.43,245679.0,,6067242.0,314000.0,1015.29,8.55,,,44.14,13.75,45873528.0,765308269.22,,1301.64,43.82,13.25,0.0862,18.58,0.2037,28.175
2010-10-25,62415368.0,1037949689.08,5.1,16.7,2.77,1746.25,1.0,584251059.91,36069120.0,35132960.0,599819132.52,,,309471.0,249.0,,,,11.94,8684084.0,422308.0,,,249.0,309471.0,,,34999.0,1007.54,1.17,1.91,,43.76,13.7,46359656.0,770947798.16,73000.0,1309.07,43.49,11.1,0.1332,31.0,0.2371,28.085
2010-10-26,60759764.0,1018152550.07,4.97,16.26,2.7,1702.26,1.0,519806833.56,38530608.0,31020244.0,645658149.54,,73500.0,290051.0,8.08,1.92,127000.0,,15.05,300000.0,538115.0,,73500.0,8.08,290051.0,3.6,2636052.0,4539716.0,1081.48,128.51,,,61.89,14.41,23725644.0,397571079.12,,674.67,61.58,11.46,0.1187,28.16,0.2272,28.3
2010-10-27,64092960.0,1055221345.97,5.24,17.37,2.85,1802.31,1.0,560740294.16,44127300.0,34058736.0,726508323.22,,,1081227.0,102.27,,,,6.85,3518406.0,257655.0,,,102.27,1081227.0,,4773118.0,479914.0,1242.09,13.13,,,55.75,16.2,35019580.0,576559552.61,,989.3,55.66,10.85,0.1256,29.99,0.2353,27.805
2010-10-28,65989540.0,1103834319.41,5.4,17.72,2.93,1826.1,1.0,607537917.11,47160516.0,36319896.0,788873449.98,,,1735453.0,34.32,,1000000.0,,25.01,1655304.0,882101.0,,,34.32,1735453.0,28.25,2573059.0,394147.0,1305.16,11.48,10.93,,53.64,17.41,40752332.0,681681106.7,393194.0,1144.83,53.27,10.34,0.1109,26.94,0.2437,28.25
2010-10-29,79887336.0,1356648770.21,6.53,21.37,3.55,2243.9,1.0,824840885.05,63307584.0,48571408.0,1075091000.39,,393194.0,3428953.0,355.64,11.28,,,12.78,12270114.0,505440.0,,393194.0,355.64,3428953.0,,12957360.0,18600.0,1783.12,0.0,3.49,,53.49,23.21,55050224.0,934864303.01,127000.0,1565.59,53.25,8.55,0.1532,35.25,0.2929,28.68
2010-11-01,81259336.0,1369603309.79,6.64,22.33,3.61,2314.82,1.0,798658318.53,51473288.0,47384848.0,867567827.66,,,376251.0,97.52,,,,351.51,3105136.0,12516462.0,,,97.52,376251.0,,305918.0,4291698.0,1465.32,111.53,,,54.26,18.86,43396400.0,731434146.51,,1249.32,53.98,8.82,0.1207,29.19,0.2978,28.465
2010-11-02,91834328.0,1562795513.09,7.51,25.54,4.08,2592.22,1.0,901507370.96,57342740.0,52975148.0,975833097.84,,,1367753.0,157.83,,43000.0,,18.76,5938490.0,657896.0,,,157.83,1367753.0,1.27,5159594.0,391187.0,1620.89,15.89,,,52.44,20.92,52007228.0,885035741.39,,1488.48,52.13,13.92,0.1083,25.34,0.3351,28.74
2010-11-03,98784416.0,1643341461.42,8.08,27.89,4.39,2797.26,1.0,971204591.82,60907100.0,58380976.0,1013228267.96,,,3754220.0,112.3,,1775000.0,,78.12,3812344.0,2724475.0,,,112.3,3754220.0,51.97,2534613.0,181516.0,1727.88,5.16,,,53.93,22.98,52029772.0,865548281.99,,1488.02,53.73,13.28,0.0961,23.28,0.3726,28.095
2010-11-04,102719760.0,1741956674.46,8.4,28.78,4.57,2871.53,1.0,975885820.23,62788996.0,57546068.0,1064797178.89,,,1378600.0,121.93,,425000.0,,18.59,4733835.0,610917.0,,,121.93,1378600.0,11.54,1779568.0,5993745.0,1756.36,176.29,18.69,,55.23,23.82,50907516.0,863306994.45,665354.0,1440.08,54.95,12.77,0.0882,21.09,0.3896,28.64
2010-11-05,145704416.0,2476944334.04,11.91,40.4,6.48,4160.19,2.0,1524815253.61,83451720.0,89696128.0,1418661634.93,,646394.0,12355799.0,312.65,18.56,23430000.0,,27.4,10295761.0,1001598.0,,646394.0,312.65,12355799.0,672.57,8662129.0,1575704.0,2393.46,46.46,,,62.4,31.67,50289680.0,854913950.83,,1446.64,62.33,14.14,0.0885,16.76,0.553,28.71
2010-11-08,176764080.0,3004428741.19,14.45,49.51,7.86,5044.86,2.0,2073433446.56,89522320.0,121989432.0,1521595514.12,,,3945855.0,901.57,,1105000.0,,37.37,31651604.0,1294122.0,,,901.57,3945855.0,32.0,3418867.0,463298.0,2569.31,13.37,,,63.62,34.35,51182224.0,869935480.24,,1472.69,63.57,14.81,0.094,17.89,0.6783,28.705
2010-11-09,208717168.0,3567921550.05,17.06,58.33,9.28,5972.06,2.0,2388204625.04,108824664.0,139705792.0,1860306306.3,,46800.0,12581966.0,421.54,1.35,3833942.0,,19.27,14557420.0,667150.0,,46800.0,421.54,12581966.0,110.05,7340726.0,675000.0,3128.0,20.58,,,76.39,42.98,33629144.0,574874356.23,,971.04,76.31,13.71,0.0809,16.59,0.8244,28.87
2010-11-10,222787728.0,3760913536.69,18.21,62.08,9.9,6373.58,2.0,2522647533.24,118633336.0,149435744.0,2002667396.77,,,7104115.0,324.45,,34000.0,,4.19,11448873.0,133684.0,,,324.45,7104115.0,0.98,2838244.0,1752916.0,3414.55,45.16,,,80.24,46.86,29209896.0,493096699.08,,836.71,80.32,12.86,0.0706,14.81,0.8799,27.69
2010-11-11,225498352.0,3742058925.48,18.43,62.12,10.02,6301.74,3.0,2562961957.97,122378488.0,154445376.0,2030824213.33,,,2526778.0,94.89,,50000.0,,1.45,5033618.0,42911.0,,,94.89,2526778.0,1.36,1270683.0,74000.0,3394.25,2.12,0.26,,69.2,47.98,54458808.0,903723094.83,9400.0,1507.91,69.24,13.31,0.0717,14.78,0.8841,27.22
2010-11-12,221651152.0,3651865923.67,18.12,61.15,9.85,6078.65,2.0,2410251802.46,124703312.0,146290992.0,2054578880.16,,2000.0,2345332.0,33.57,0.05,,,69.45,1936445.0,2197831.0,,2000.0,33.57,2345332.0,,2175322.0,10090818.0,3392.08,314.15,,,69.35,48.27,55118816.0,908123075.78,,1497.17,69.38,11.44,0.0665,13.9,0.858,27.025
2010-11-15,239752240.0,4037062532.58,19.6,65.77,10.66,6560.98,3.0,2638631344.44,133242744.0,156702496.0,2243604854.5,,,10295419.0,385.91,,37000.0,,73.38,14336164.0,2736485.0,,,385.91,10295419.0,1.0,980502.0,3961668.0,3628.03,113.63,,,73.29,50.98,48563624.0,817737456.37,,1326.39,73.23,12.07,0.0677,12.5,0.9173,27.62
2010-11-16,230143072.0,3767222963.26,18.81,62.92,10.23,6348.55,3.0,2429322799.63,129901776.0,148409536.0,2126368390.16,,,314666.0,4.67,,,,166.73,161957.0,6278836.0,,,4.67,314666.0,,2623203.0,8454918.0,3588.79,217.51,,,70.69,49.77,53862304.0,881674632.74,,1481.13,70.79,12.63,0.0707,12.83,0.8818,26.85
2010-11-17,216612208.0,3567525039.34,17.71,59.13,9.63,5876.74,2.0,2403464338.39,116389496.0,145933024.0,1916893074.17,,,942041.0,7.56,,,,420.33,336993.0,14645256.0,,,7.56,942041.0,,190927.0,2813500.0,3131.2,87.4,,,68.28,44.98,54080424.0,890685102.84,,1453.67,68.29,13.3,0.0772,13.71,0.8371,27.015
2010-11-18,203426816.0,3440900066.13,16.63,56.29,9.04,5530.83,2.0,2345429700.71,110187680.0,138662352.0,1863789655.93,,,855647.0,65.83,,13500.0,,187.14,2062542.0,7070957.0,,,65.83,855647.0,0.36,13497.0,9346712.0,2974.49,264.39,,,64.56,41.88,60480288.0,1023004887.31,,1642.63,64.42,11.33,0.0763,13.58,0.7732,27.745
2010-11-19,164819696.0,2801940356.34,13.47,46.03,7.33,4574.22,2.0,1934893494.86,95293792.0,113817040.0,1619997658.01,,,4720000.0,365.78,,,,526.79,12304935.0,20127784.0,,,365.78,4720000.0,,770000.0,37150252.0,2639.54,996.47,6.87,,63.51,37.33,54749376.0,930741227.06,256100.0,1516.34,63.51,14.23,0.1036,21.36,0.6457,27.885
2010-11-22,117543440.0,2002542026.91,9.61,33.22,5.22,3285.78,2.0,1366028292.16,70819888.0,80181920.0,1206530981.74,,40685.0,,,1.14,36000.0,,673.04,,24514594.0,,40685.0,,,1.0,,33671120.0,1979.38,923.14,,,49.02,27.34,73660880.0,1254931861.27,,2056.17,49.05,9.27,0.1061,25.81,0.4538,27.945
2010-11-23,85829280.0,1416716863.58,7.02,23.91,3.82,2402.88,1.0,994418199.9,50685156.0,60245064.0,836620268.03,,,,89.45,,,,559.57,3025327.0,20134728.0,,,89.45,,,,22962178.0,1421.81,644.52,,,39.17,19.37,78715040.0,1299287662.5,,2203.01,39.22,12.26,0.1397,30.83,0.328,27.075
2010-11-24,63565404.0,1047093069.43,5.2,17.51,2.83,1745.01,1.0,620518844.12,40531684.0,37669556.0,667665785.76,,,1077011.0,6.19,,,,327.35,237745.0,11252101.0,,,6.19,1077011.0,,21618.0,22813254.0,1101.02,647.3,,,32.81,15.28,82991968.0,1367100797.64,,2252.97,32.83,11.01,0.1084,25.13,0.2396,27.02
2010-11-25,56612184.0,926342415.08,4.63,15.53,2.52,1543.29,1.0,552158238.81,33560256.0,33744416.0,549144837.68,,,1216174.0,7.15,,,,236.08,265000.0,8678476.0,,,7.15,1216174.0,,493972.0,4190139.0,906.47,120.88,0.08,,30.84,12.68,75270448.0,1231646682.0,3100.0,2033.6,30.83,11.86,0.1231,28.38,0.2138,26.84
2010-11-26,44947192.0,725192981.41,3.67,12.42,2.0,1208.42,1.0,437869803.39,23772954.0,27139008.0,383560765.89,,,371198.0,0.93,,,,276.2,41065.0,10187663.0,,,0.93,371198.0,,29164.0,6646474.0,638.19,195.77,,,28.53,9.04,59567016.0,961074096.18,,1604.07,28.46,13.11,0.1609,33.98,0.171,26.465
2010-11-29,35904704.0,560035943.02,2.93,9.88,1.6,956.07,1.0,325007516.95,21195844.0,20836696.0,330609451.14,,,533929.0,34.87,,,,97.49,1302348.0,3611038.0,,,34.87,533929.0,,500000.0,7604659.0,560.79,206.65,,,29.99,7.84,49479404.0,771771985.07,,1313.26,29.92,18.36,0.1238,22.74,0.1329,25.585
2010-11-30,34848456.0,542817167.18,2.85,9.19,1.55,900.29,1.0,328110864.34,18212050.0,21064472.0,283680097.32,,,45354.0,42.57,,,,95.05,2007000.0,3529149.0,,,42.57,45354.0,,500000.0,1779226.0,467.59,49.88,,,27.47,6.8,48096536.0,749175958.41,,1236.92,27.43,15.55,0.1642,32.79,0.1301,25.55
2010-12-01,32711138.0,511519449.43,2.67,8.36,1.45,839.08,1.0,287673252.72,17732918.0,18396406.0,277297978.82,,,1277210.0,8.39,,,,54.97,318000.0,2125817.0,,,8.39,1277210.0,,369475.0,2986065.0,452.05,80.69,,,27.62,6.74,46472688.0,726715279.04,,1180.9,27.68,13.83,0.174,35.81,0.1243,25.65
2010-12-02,32101488.0,514609107.07,2.62,8.0,1.43,825.02,1.0,300679986.54,17314190.0,18756518.0,277558468.8,,,41524.0,81.4,,,,28.87,3139640.0,1117207.0,,,81.4,41524.0,,656955.0,2779528.0,443.48,72.57,,,6.69,6.69,241535984.0,3871989268.92,,6187.06,6.69,9.17,0.2192,43.46,0.124,26.295
2010-12-03,26094210.0,417831027.71,2.13,6.31,1.16,684.06,1.0,220368850.04,16149414.0,13762384.0,258590938.32,,,17215.0,1.09,,69161.0,,30.04,40900.0,1191740.0,,,1.09,17215.0,1.87,9749.0,5104195.0,422.56,127.09,,,6.21,6.21,243947248.0,3906181844.15,,6371.99,6.22,11.27,0.158,33.78,0.1003,26.265
2010-12-06,26600560.0,427074096.79,2.17,6.36,1.18,700.38,1.0,219351780.64,16755693.0,13662454.0,269013977.68,,,2977.0,1.0,,,,13.81,1213.0,522977.0,,,1.0,2977.0,,1126279.0,101143.0,441.1,3.01,,,6.45,6.45,243043712.0,3902086038.18,,6403.73,6.44,11.65,0.1638,34.34,0.1024,26.335
2010-12-07,26901926.0,439948896.96,2.2,6.44,1.2,710.27,1.0,221827236.66,17155256.0,13564257.0,280553740.07,,,115992.0,,,,,5.88,,229234.0,,,,115992.0,,512806.0,98197.0,453.1,2.23,,,6.61,6.61,242572928.0,3966990768.88,,6419.17,6.59,11.52,0.1595,33.84,0.1036,26.825
2010-12-08,26871796.0,441995418.81,2.2,6.37,1.19,721.49,1.0,223224135.13,17118128.0,13571257.0,281564140.88,,,133768.0,,,21000.0,,3.28,,170898.0,,,,133768.0,0.55,,14000.0,460.17,0.37,,,6.6,6.6,242071680.0,3981668124.61,,6513.95,6.6,11.14,0.16,34.01,0.1037,26.98
2010-12-09,26508702.0,444992480.82,2.17,6.31,1.18,716.08,1.0,225298554.52,16874640.0,13421288.0,283268789.12,,,,,,180394.0,,6.56,,243488.0,,,,,5.07,,330363.0,456.21,7.79,,,6.5,6.5,242769312.0,4075285105.02,,6577.44,6.49,11.27,0.1528,32.84,0.1021,27.535
2010-12-10,26540384.0,444472596.76,2.17,6.23,1.18,729.78,1.0,225129833.41,16884640.0,13442971.0,282767566.07,,,15694.0,0.73,,157228.0,,0.09,21600.0,5694.0,,,0.73,15694.0,4.53,,157145.0,464.48,4.12,,,6.49,6.49,243400800.0,4076240405.14,,6686.42,6.5,11.19,0.1525,32.9,0.102,27.47
2010-12-13,26182332.0,441189830.23,2.14,6.22,1.16,717.46,1.0,224935647.65,16765535.0,13348766.0,282510493.73,,,192355.0,5.61,,,,9.0,204345.0,325789.0,,,5.61,192355.0,,14330.0,298550.0,459.22,8.36,,,6.47,6.47,242393232.0,4084488305.94,,6640.31,6.47,11.61,0.1578,33.54,0.101,27.64
2010-12-14,26576140.0,448959905.07,2.17,6.27,1.18,733.93,1.0,229768718.31,16906972.0,13601138.0,285615312.99,,,287442.0,3.65,,154274.0,,4.78,122665.0,178747.0,,,3.65,287442.0,4.4,32743.0,24567.0,467.35,0.72,,,6.49,6.49,243405168.0,4111927507.88,,6729.61,6.49,11.38,0.1502,32.62,0.1021,27.71
2010-12-15,28105204.0,471107040.65,2.3,6.59,1.25,780.36,1.0,235549296.23,18137452.0,14052350.0,304024882.24,,,2327057.0,10.01,,220000.0,,35.66,360656.0,1290577.0,,,10.01,2327057.0,6.18,194000.0,129444.0,504.0,3.6,,,6.99,6.99,241251312.0,4043919825.24,,6700.21,7.0,10.41,0.1311,29.51,0.1084,27.495
2010-12-16,28697044.0,484701592.85,2.35,6.76,1.28,789.88,1.0,228221421.25,19326976.0,13511984.0,326438362.5,,,312815.0,9.84,,,,8.31,361541.0,273850.0,,,9.84,312815.0,,1150558.0,901907.0,532.45,25.94,,,7.46,7.46,239811760.0,4050491822.61,,6620.3,7.44,10.89,0.1321,29.53,0.1107,27.705
2010-12-17,30932428.0,512557499.06,2.53,7.37,1.37,854.48,1.0,257092861.58,19555004.0,15515345.0,324030947.21,,,387756.0,0.44,,2000000.0,,9.52,3361.0,364770.0,,,0.44,387756.0,54.36,205042.0,,540.64,,,,7.78,7.78,231737712.0,3839947581.89,,6387.99,7.8,15.22,0.1291,27.16,0.1231,27.18
2010-12-20,31353692.0,530720049.15,2.56,7.35,1.39,854.53,1.0,262269617.16,20127340.0,15494272.0,340692983.59,,,758427.0,0.0,,,,7.73,30000.0,264739.0,,,0.0,758427.0,,78649.0,51073.0,548.33,5.01,,,7.93,7.93,233829328.0,3957999984.49,,6395.69,7.9,15.18,0.1247,26.54,0.1235,27.765
2010-12-21,31620792.0,543626952.58,2.58,7.38,1.41,878.31,1.0,275678907.51,19997796.0,16035234.0,343803561.2,,,645301.0,17.23,,,,24.86,617455.0,946290.0,,,17.23,645301.0,,171444.0,76493.0,555.75,0.98,,,7.81,7.81,236119136.0,4059377334.65,,6583.17,7.78,15.02,0.1223,26.34,0.1235,28.2
2010-12-22,32020778.0,549722684.85,2.62,7.49,1.42,897.42,1.0,270815450.87,20647762.0,15774720.0,354474309.24,,,23332.0,12.38,,2390.0,,19.75,410970.0,723266.0,,,12.38,23332.0,0.07,1349900.0,673874.0,581.87,18.2,,,8.06,8.06,235470464.0,4042483154.94,,6636.24,8.06,14.78,0.1199,25.6,0.125,28.16
2010-12-23,30794832.0,529708598.37,2.52,7.4,1.37,862.81,1.0,258718418.54,20111104.0,15040704.0,345935470.97,,,27107.0,,,,,15.95,,564387.0,,,,27107.0,,621.0,734016.0,566.24,20.54,,,7.93,7.93,233569392.0,4017677877.19,,6573.77,7.93,15.48,0.129,26.85,0.1214,28.215
2010-12-24,30520640.0,521922032.58,2.49,7.53,1.36,855.91,1.0,250496391.16,20084494.0,14648376.0,343457408.88,,,39419.0,,,,,4.81,,175211.0,,,,39419.0,,109183.0,392328.0,565.94,10.66,,,7.9,7.9,234012480.0,4001759766.85,,6584.3,7.92,15.64,0.1322,27.19,0.1201,28.05
2010-12-27,30655440.0,515630244.64,2.51,7.81,1.36,854.14,1.0,246388428.95,20219294.0,14648376.0,340092313.52,,,155855.0,,,,,0.75,,26739.0,,,,155855.0,,5684.0,,566.2,,,,7.92,7.92,235066432.0,3953861430.09,,6559.97,7.95,15.49,0.131,27.09,0.1201,27.59
2010-12-28,26152736.0,437183446.11,2.14,6.78,1.16,721.47,1.0,126313440.32,20132494.0,7556192.0,336545786.48,,,,,,52800.0,,2.45,,86800.0,,,,,1.46,,7144984.0,555.65,196.84,,,7.96,7.96,232853200.0,3892501511.63,,6426.31,7.96,13.63,0.1022,18.71,0.1034,27.42
2010-12-29,23701472.0,399241182.1,1.94,6.27,1.05,649.82,1.0,130823614.25,19280008.0,7766514.0,324763507.72,,,373987.0,13.7,,265000.0,,34.23,500000.0,1229255.0,,,13.7,373987.0,7.32,2783.0,554678.0,528.28,15.7,,,7.6,7.6,234531936.0,3950590383.93,,6435.31,7.59,13.59,0.0933,15.36,0.0934,27.63
2010-12-30,24435688.0,405798842.0,2.0,6.52,1.09,671.86,1.0,130399084.66,19831024.0,7852145.0,329330059.17,,,8161.0,5.05,,,,2.55,185000.0,98190.0,,,5.05,8161.0,,641045.0,99369.0,546.06,2.71,,,7.8,7.8,234270608.0,3890487611.46,,6423.2,7.84,13.1,0.0964,17.37,0.0962,27.24
