,MEU FP Equity_DX_SI_QTY,MEU FP Equity_DX_SHORT_INTEREST_VALUE,MEU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MEU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MEU FP Equity_DX_SI_MV,MEU FP Equity_DX_DSS,MEU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MEU FP Equity_DX_SUPPLY_SI_QTY,MEU FP Equity_DX_BROKER_SI_QTY,MEU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MEU FP Equity_DX_BROKER_SI_MV_NEW_x,MEU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MEU FP Equity_DX_SUPPLY_SI_QTY_INC_x,MEU FP Equity_DX_BROKER_SI_MV_INC_x,MEU FP Equity_DX_SUPPLY_SI_MV_NEW,MEU FP Equity_DX_BROKER_SI_QTY_ADD,MEU FP Equity_DX_BROKER_SI_QTY_NEW,MEU FP Equity_DX_SUPPLY_SI_MV_DEC,MEU FP Equity_DX_BROKER_SI_QTY_INC,MEU FP Equity_DX_SUPPLY_SI_QTY_DEC,MEU FP Equity_DX_BROKER_SI_MV_NEW_y,MEU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MEU FP Equity_DX_BROKER_SI_MV_INC_y,MEU FP Equity_DX_SUPPLY_SI_QTY_INC_y,MEU FP Equity_DX_BROKER_SI_MV_ADD,MEU FP Equity_DX_SUPPLY_SI_QTY_ADD,MEU FP Equity_DX_BROKER_SI_QTY_DEC,MEU FP Equity_DX_SUPPLY_SI_MV,MEU FP Equity_DX_BROKER_SI_MV_DEC,MEU FP Equity_DX_SUPPLY_SI_MV_RMV,MEU FP Equity_DX_BROKER_SI_MV_RMV,MEU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MEU FP Equity_DX_UTILIZATION_QUANTITY,MEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MEU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MEU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MEU FP Equity_DX_ACTIVE_UTILIZATION_MV,MEU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MEU FP Equity_DX_BROKER_SI_CON_RATIO,MEU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MEU FP Equity_DX_DEMAND_SUPPLY_RATIO,MEU FP Equity_PX_LAST
2009-03-06,39163.0,1657640.09,1.76,0.4,2.28,1.0,1657640.09,14063.0,39163.0,595240.22,,,,0.1,,,,,2000.0,,,,0.1,,,,,0.82,,,,3.82,3.65,354343.0,14998165.65,,20.54,3.82,27.84,0.3621,48.32,0.1017,56.2
2009-03-09,39163.0,1646136.89,1.68,0.4,2.22,1.0,1646136.89,14063.0,39163.0,591109.54,,,,,,,,,,,,,,,,,,0.8,,,,3.82,3.65,354343.0,14894085.85,,20.13,3.82,28.12,0.3596,47.79,0.1017,55.81
2009-03-10,39163.0,1726069.36,1.73,0.4,2.2,1.0,1726069.36,14063.0,39163.0,619812.41,,,,,,,,,,,,,,,,,,0.79,,,,3.82,3.65,354343.0,15617307.01,,20.0,3.82,28.19,0.3592,47.68,0.1017,58.52
2009-03-11,34163.0,1519336.16,1.46,0.35,1.95,1.0,1519336.16,14063.0,34163.0,625425.88,,,,,,,,,,,,,,,,,5000.0,0.79,0.27,,,3.82,3.65,354343.0,15758748.78,,19.91,3.82,33.31,0.4089,53.23,0.0887,59.05
2009-03-12,34163.0,1527312.36,1.43,0.35,2.01,1.0,1527312.36,14063.0,34163.0,628709.24,,,,,,,,,,,,,,,,,,0.83,,,,3.89,3.72,347069.0,15516282.9,,20.6,3.89,32.58,0.414,54.21,0.0904,59.36
2009-03-13,22642.0,1018045.27,0.93,0.23,1.34,1.0,1018045.27,8067.0,22642.0,362714.03,,,,,,475.0,,0.35,,5996.0,,,,,0.03,,11996.0,0.48,0.7,,,2.23,2.14,353065.0,15874752.79,,21.08,2.23,22.64,0.3901,55.35,0.0599,59.7
2009-03-16,18642.0,862483.89,0.75,0.19,1.11,1.0,862483.89,8067.0,18642.0,373224.84,,,,,,,,,,,,,,,,,4000.0,0.5,0.24,,,2.23,2.13,353347.0,16347821.85,,21.71,2.23,27.48,0.5289,67.23,0.0493,61.43
2009-03-17,28642.0,1313060.13,1.19,0.3,1.72,1.0,1313060.13,8067.0,28642.0,369822.5,,,,0.6,,,,,10000.0,,,,0.6,,,,,0.49,,,,2.24,2.14,352267.0,16149282.63,,21.44,2.24,18.23,0.6471,78.31,0.076,60.87
2009-03-18,17064.0,778038.76,0.73,0.18,1.02,0.0,778038.76,2064.0,17064.0,94108.77,,,,,,,,0.37,,6003.0,,,,,,,11578.0,0.13,0.7,,,0.57,0.55,358717.0,16355820.97,,21.72,0.57,2.97,0.9425,97.03,0.0452,60.54
2009-03-19,17064.0,781894.25,0.71,0.18,1.01,0.0,781894.25,2064.0,17064.0,94575.11,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.55,0.0,0.0,,0.0,100.0,2.96,0.9425,97.04,0.0453,60.84
2009-03-20,17064.0,786906.39,0.71,0.18,1.04,0.0,786906.39,2064.0,17064.0,95181.36,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.55,0.0,0.0,,0.0,100.0,2.93,0.9432,97.07,0.0454,61.23
2009-03-23,803.0,38040.32,0.03,0.01,0.05,0.0,38040.32,0.0,803.0,0.0,,,,,,,,0.13,,2064.0,,,,,,,16261.0,0.0,0.99,,,0.0,0.0,0.0,0.0,,0.0,0.0,37.57,0.5309,62.43,0.0021,62.9
2009-03-24,30803.0,1454351.08,1.25,0.32,1.94,1.0,1454351.08,0.0,30803.0,0.0,,,,,,30000.0,,,,,,,,,1.89,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.61,0.9496,97.43,0.0818,62.69
2009-03-25,30803.0,1475926.24,1.21,0.32,1.93,1.0,1475926.24,0.0,30803.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.63,0.9488,97.39,0.082,63.62
2009-03-26,50803.0,2413947.71,1.91,0.52,3.23,1.0,1938789.22,10000.0,40803.0,475158.5,,,,,,10000.0,,,,,,,,,0.64,10000.0,,0.63,,,,2.79,2.67,348303.0,16549913.0,,21.97,2.79,19.72,0.4272,59.16,0.1354,63.09
2009-03-27,50803.0,2397877.69,2.03,0.52,3.2,1.0,1925882.39,10000.0,40803.0,471995.29,,,,,,,,,,,,,,,,,,0.63,,,,2.8,2.67,347634.0,16408161.15,,21.79,2.8,19.71,0.4268,59.12,0.1356,62.67
2009-03-30,55803.0,2533429.15,2.15,0.57,3.47,1.0,2079434.0,10000.0,45803.0,453995.15,,,,0.31,,,,,5000.0,,,,0.31,,,,,0.6,,,,2.79,2.67,348129.0,15804887.86,,20.99,2.79,27.06,0.3964,54.12,0.1488,60.28
2009-03-31,55803.0,2631773.95,2.1,0.57,3.42,1.0,2160155.23,10000.0,45803.0,471618.72,,,,,,,,,,,,,,,,,,0.63,,,,2.79,2.65,347953.0,16410114.87,,21.79,2.79,27.44,0.3879,52.82,0.1479,62.62
2009-04-01,55803.0,2666236.65,2.08,0.57,3.5,1.0,2188442.15,10000.0,45803.0,477794.5,,,,,,,,,,,,,,,,,,0.63,,,,2.8,2.65,347368.0,16597052.01,,22.04,2.8,26.82,0.3927,53.65,0.1481,63.44
2009-04-02,55803.0,2803667.2,1.99,0.57,3.57,1.0,2301244.89,10000.0,45803.0,502422.31,,,,,,,,,,,,,,,,,,0.67,,,,2.8,2.66,347142.0,17441188.44,,23.16,2.8,26.64,0.3898,53.28,0.1482,66.71
2009-04-03,55803.0,2765001.72,2.02,0.57,3.71,1.0,2269508.34,10000.0,45803.0,495493.38,,,,,,,,,,,,,,,,,,0.66,,,,2.8,2.66,346927.0,17190003.28,,22.82,2.8,26.96,0.3949,53.91,0.1483,65.79
2009-04-06,60500.0,2984521.06,2.11,0.62,3.98,1.0,2491211.79,10000.0,50500.0,493309.27,,,,0.3,,,,,5000.0,,,,0.3,,,,303.0,0.66,0.02,,,2.81,2.66,345911.0,17064110.13,,22.66,2.81,24.81,0.4239,57.89,0.1612,65.5
2009-04-07,60500.0,2954903.67,2.09,0.62,3.96,1.0,2466489.84,10000.0,50500.0,488413.83,,,,,,,,,,,,,,,,,,0.65,,,,2.81,2.67,345394.0,16869520.64,,22.4,2.81,24.83,0.4244,57.95,0.1614,64.85
2009-04-08,74803.0,3674890.19,2.6,0.77,4.86,1.0,3183614.42,10000.0,64803.0,491275.78,,,,,,14303.0,,,,,,,,,0.94,,,0.65,,,,2.81,2.67,345544.0,16975739.7,,22.54,2.81,20.0,0.3129,46.67,0.1995,65.23
2009-04-09,74803.0,3742495.1,2.57,0.77,4.89,1.0,3242181.6,10000.0,64803.0,500313.5,,,,,,,,,,,,,,,,,,0.66,,,,2.81,2.67,345544.0,17288032.94,,22.95,2.81,20.02,0.3129,46.71,0.1995,66.43
2009-04-10,74803.0,3742495.1,2.6,0.77,4.89,1.0,3242181.6,10000.0,64803.0,500313.5,,,,,,,,,,,,,,,,,,0.66,,,,2.81,2.67,345544.0,17288032.94,,22.95,2.81,20.01,0.3127,46.68,0.1995,
2009-04-13,74803.0,3742495.1,2.6,0.77,4.91,1.0,3242181.6,10000.0,64803.0,500313.5,,,,,,,,,,,,,,,,,,0.66,,,,2.81,2.67,345544.0,17288032.94,,22.95,2.81,19.93,0.3118,46.49,0.1995,
2009-04-14,74803.0,3793762.16,2.6,0.77,4.98,1.0,3286595.05,10000.0,64803.0,507167.11,,,,,,,,,,,,,,,,,,0.67,,,,2.81,2.67,345391.0,17517095.65,,23.26,2.81,20.01,0.3129,46.69,0.1996,67.34
2009-04-15,78803.0,4009092.5,2.8,0.81,5.3,1.0,3500343.79,10000.0,68803.0,508748.72,,,,0.3,,,,,4000.0,,,,0.3,,,,,0.68,,,,2.82,2.7,345003.0,17551983.32,,23.31,2.82,19.07,0.3308,49.58,0.2131,67.55
2009-04-16,78803.0,4063694.5,2.84,0.81,5.33,1.0,3548016.86,10000.0,68803.0,515677.64,,,,,,,,,,,,,,,,,,0.68,,,,2.82,2.7,345231.0,17802790.73,,23.64,2.82,19.0,0.3296,49.4,0.213,68.47
2009-04-17,118803.0,6209617.52,4.31,1.22,8.26,2.0,5686935.64,10000.0,108803.0,522681.88,,,,2.91,,,,,40000.0,,,,2.91,,,,,0.69,,,,2.82,2.7,345231.0,18044598.75,,23.67,2.82,12.44,0.4871,67.17,0.3211,69.4
2009-04-20,118803.0,6031560.76,4.37,1.22,8.33,2.0,5523866.45,50000.0,108803.0,2538471.57,,,40000.0,,,,,,,,,,,40000.0,,,,3.37,,,,14.08,13.51,305170.0,15493307.39,,20.57,14.08,12.5,0.4911,67.51,0.3211,67.41
2009-04-21,118803.0,6029771.25,4.39,1.22,8.16,2.0,5522227.56,50000.0,108803.0,2537718.43,,,,,,,,,,,,,,,,,,3.37,,,,14.13,13.56,303845.0,15421461.11,,20.48,14.13,12.39,0.4844,66.91,0.3223,67.39
2009-04-22,114803.0,5876902.42,4.31,1.18,7.9,2.0,5364990.5,50000.0,104803.0,2559559.6,,,,,,,,,,,,,,,,,4000.0,3.4,0.26,,,14.13,13.56,303845.0,15554187.74,,20.65,14.13,12.8,0.5095,69.1,0.3114,67.97
2009-04-23,99803.0,5098511.29,3.68,1.03,6.92,2.0,4587653.78,50000.0,89803.0,2554287.59,,,,,,,,,,,,,,,,,15000.0,3.39,1.03,,,14.17,13.6,302913.0,15474538.36,,20.55,14.17,9.83,0.6527,79.59,0.2714,67.83
2009-04-24,79803.0,4188588.1,3.0,0.82,5.57,1.0,3663722.11,50000.0,69803.0,2624329.98,,,,,,,,,,,,,,,,,20000.0,3.48,1.37,,,14.8,14.18,287829.0,15107165.46,,20.06,14.8,12.52,0.5828,74.31,0.2263,69.69
2009-04-27,59500.0,3136844.41,2.32,0.61,4.29,1.0,3136844.41,40000.0,59500.0,2108802.97,,,,,,,,0.68,,10000.0,,,,,,,10303.0,2.8,0.7,,,11.87,11.37,297004.0,15658072.91,,20.79,11.87,0.81,0.984,99.19,0.1691,70.0
2009-04-28,59500.0,3078588.73,2.33,0.61,4.3,1.0,3078588.73,40000.0,59500.0,2069639.48,,,,,,,,,,,,,,,,,,2.75,,,,11.9,11.4,296007.0,15315694.36,,20.34,11.9,0.8,0.9841,99.2,0.1696,68.7
2009-04-29,59500.0,3141773.74,2.39,0.61,4.23,1.0,3141773.74,40000.0,59500.0,2112116.8,,,,,,,,,,,,,,,,,,2.75,,,,11.9,11.4,296007.0,15630033.94,,20.35,11.9,0.82,0.9838,99.18,0.1696,70.11
2009-04-30,49500.0,2656990.06,2.03,0.51,3.58,1.0,2656990.06,40000.0,49500.0,2147062.68,,,,,,,,,,,,,,,,,10000.0,2.76,0.65,,,11.9,11.4,296007.0,15888639.55,,20.43,11.9,0.98,0.9805,99.02,0.1411,71.27
2009-05-01,49500.0,2656990.06,2.05,0.51,3.64,1.0,2656990.06,30000.0,49500.0,1610297.01,,,,,,,,0.62,,10000.0,,,,,,,,2.14,,,,9.1,8.71,299557.0,16079191.36,,21.35,9.1,0.99,0.9804,99.01,0.1437,
2009-05-04,49500.0,2718130.29,2.05,0.51,2.87,1.0,2718130.29,30000.0,49500.0,1647351.69,,,,,,,,,,,,,,,,,,2.19,,,,9.11,8.72,299217.0,16430521.01,,21.82,9.11,1.25,0.9753,98.75,0.1439,72.91
2009-05-05,49500.0,2722976.77,2.03,0.51,3.72,1.0,2722976.77,30000.0,49500.0,1650288.95,,,,,,,,,,,,,,,,,,2.19,,,,9.11,8.72,299304.0,16464602.8,,21.86,9.11,0.98,0.9806,99.02,0.1439,73.04
2009-05-06,49500.0,2766967.9,2.06,0.51,3.73,1.0,2766967.9,30000.0,49500.0,1676950.24,,,,,,,,,,,,,,,,,,2.23,,,,8.96,8.58,304832.0,17039603.24,,22.62,8.96,0.98,0.9806,99.02,0.1416,74.22
2009-05-07,49500.0,2747954.79,2.07,0.51,3.79,1.0,2747954.79,30000.0,49500.0,1665427.14,,,,,,,,,,,,,,,,,,2.21,,,,8.96,8.58,304787.0,16920018.09,,22.47,8.96,0.98,0.9806,99.02,0.1416,73.71
2009-05-08,49500.0,2794928.37,2.09,0.51,3.76,1.0,2794928.37,30000.0,49500.0,1693895.98,,,,,,,,,,,,,,,,,,2.25,,,,9.04,8.65,301874.0,17044771.87,,22.63,9.04,0.98,0.9807,99.02,0.1428,74.97
2009-05-11,74000.0,4119757.48,3.24,0.76,5.65,1.0,4119757.48,30000.0,74000.0,1670171.95,,,,1.56,,4500.0,,,20000.0,,,,1.56,,0.33,,,2.22,,,,9.11,8.72,299132.0,16653395.86,,22.11,9.11,5.81,0.8785,93.55,0.2152,73.92
2009-05-12,94000.0,5233205.44,4.54,0.97,7.06,2.0,5233205.44,30000.0,94000.0,1670171.95,,,,1.4,,,,,20000.0,,,,1.4,,,,,2.22,,,,9.12,8.73,298886.0,16639700.45,,22.09,9.12,4.77,0.8993,94.71,0.2735,73.92
2009-05-13,94000.0,5083118.92,4.63,0.97,7.06,2.0,5083118.92,30000.0,94000.0,1622272.0,,,,,,,,,,,,,,,,,,2.15,,,,9.12,8.74,298995.0,16168373.85,,21.47,9.12,4.71,0.9003,94.77,0.274,71.8
2009-05-14,93500.0,5106782.7,4.63,0.96,6.83,2.0,5106782.7,30000.0,93500.0,1638539.91,,,,,,,,,,,,,,,,,500.0,2.18,0.04,,,9.13,8.75,298750.0,16317126.56,,21.67,9.13,4.86,0.9075,95.14,0.2727,72.52
2009-05-15,117700.0,6445380.79,6.14,1.21,8.64,2.0,6445380.79,30100.0,117700.0,1648308.93,,,100.0,,,24200.0,,,,,,,,100.0,1.75,,,2.19,,,,9.15,8.77,298907.0,16368474.38,,21.73,9.15,20.22,0.619,75.94,0.343,72.71
2009-05-18,117700.0,6596077.35,6.55,1.21,8.67,2.0,6596077.35,30100.0,117700.0,1686847.31,,,,,,,,,,,,,,,,,,2.24,,,,9.19,8.81,297342.0,16663473.51,,22.13,9.19,20.22,0.619,75.94,0.3445,74.41
2009-05-19,138600.0,7907220.32,8.25,1.43,10.49,2.0,7907220.32,50100.0,138600.0,2858237.65,,,20000.0,1.78,,,,,20900.0,,,,1.78,20000.0,,,,3.8,,,,15.13,14.51,280992.0,16030776.72,,21.29,15.13,17.1,0.6659,79.73,0.4014,75.75
2009-05-20,138600.0,7956281.63,8.25,1.43,10.68,2.0,7956281.63,50100.0,138600.0,2875971.93,,,,,,,,,,,,,,,,,,3.82,,,,15.14,14.51,280908.0,16125419.62,,21.41,15.14,17.09,0.6654,79.7,0.4015,76.22
2009-05-21,138600.0,7733939.98,8.24,1.43,10.75,2.0,7733939.98,50100.0,138600.0,2795601.68,,,,,,,,,,,,,,,,,,3.71,,,,15.14,14.51,280908.0,15674787.97,,20.81,15.14,17.09,0.6657,79.72,0.4015,74.09
2009-05-22,138600.0,7786132.86,8.27,1.43,10.46,2.0,7786132.86,50100.0,138600.0,2814467.94,,,,,,,,,,,,,,,,,,3.74,,,,15.11,14.49,281438.0,15810343.86,,20.99,15.11,17.08,0.6645,79.64,0.4009,74.59
2009-05-25,139576.0,7851473.7,8.41,1.44,10.6,2.0,7851473.7,50100.0,139576.0,2818241.19,,,,0.07,,,,,976.0,,,,0.07,,,,,3.74,,,,15.21,14.58,279337.0,15713354.07,,20.86,15.21,16.96,0.6558,79.12,0.4062,74.69
2009-05-26,124576.0,7034897.77,7.65,1.28,9.49,2.0,7034897.77,50100.0,124576.0,2829183.62,,,,,,,,,,,,,,,,,15000.0,3.76,1.12,,,15.23,14.6,278762.0,15741893.88,,20.9,15.23,7.16,0.7889,88.46,0.3631,74.98
2009-05-27,124576.0,7089315.49,7.51,1.28,9.52,2.0,7089315.49,50100.0,124576.0,2851068.47,,,,,,,,,,,,,,,,,,3.79,,,,15.2,14.57,279552.0,15908620.63,,21.12,15.2,7.16,0.7894,88.48,0.3623,75.56
2009-05-28,123600.0,6920205.64,7.44,1.27,9.53,2.0,6920205.64,50100.0,123600.0,2805034.81,,,,,,,,,,,,,,,,,976.0,3.72,0.07,,,15.0,14.39,283812.0,15890270.25,,21.1,15.0,7.22,0.8013,89.16,0.355,74.34
2009-05-29,123600.0,6967680.82,7.36,1.27,9.39,2.0,6967680.82,50100.0,123600.0,2824278.39,,,,,,,,,,,,,,,,,,3.75,,,,15.0,14.39,283812.0,15999283.4,,21.24,15.0,7.32,0.7987,89.0,0.355,74.85
2009-06-01,143600.0,8299543.53,8.64,1.48,11.0,2.0,8299543.53,50100.0,143600.0,2895592.83,,,,1.62,,,,,20000.0,,,,1.62,,,,,3.81,,,,15.0,14.39,283812.0,16403273.33,,21.56,15.0,6.19,0.8271,90.68,0.4125,76.74
2009-06-02,140600.0,8156863.43,8.45,1.45,11.05,2.0,8156863.43,70000.0,140600.0,4061027.31,,,19900.0,,,,,,,,,,,19900.0,,,3000.0,5.39,0.0,,,20.98,20.12,263658.0,15296033.42,,20.31,20.98,6.32,0.8251,90.57,0.4042,77.03
2009-06-03,137511.0,7847163.48,8.06,1.42,10.86,2.0,7847163.48,70000.0,137511.0,3994600.02,,,,,,,,,,,,,,,,,3089.0,5.3,0.23,,,20.96,20.11,263948.0,15062381.23,,20.0,20.96,6.46,0.86,92.5,0.395,75.77
2009-06-04,207511.0,11815194.94,12.11,2.14,15.99,3.0,11815194.94,70000.0,207511.0,3985637.61,,,,5.14,,,,,70000.0,,,,5.14,,,,,5.29,,,,20.96,20.11,263948.0,15028586.79,,19.95,20.96,4.31,0.9037,94.96,0.596,75.6
2009-06-05,207511.0,11923032.03,12.33,2.14,15.95,3.0,11923032.03,70000.0,207511.0,4022014.46,,,,,,,,,,,,,,,,,,5.34,,,,21.01,20.15,263218.0,15123808.6,,20.08,21.01,4.31,0.9039,94.97,0.5973,76.29
2009-06-08,207511.0,11744866.39,12.16,2.14,16.1,3.0,11744866.39,50000.0,207511.0,2829938.27,,,,,,,,1.58,,20000.0,,,,,,,,3.76,,,,15.07,14.45,281868.0,15953380.79,,21.18,15.07,4.31,0.904,94.98,0.5996,75.15
2009-06-09,128411.0,7343339.39,7.54,1.38,9.69,2.0,7343339.39,0.0,128411.0,0.0,,,,,,,,3.76,,50000.0,,,,,,,79100.0,0.0,6.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.18,0.9766,98.82,0.3527,75.93
2009-06-10,133411.0,7709652.62,7.46,1.43,10.14,2.0,7709652.62,0.0,133411.0,0.0,,,,,,5000.0,,,,,,,,,0.38,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.74,0.9066,95.13,0.3661,76.73
2009-06-11,133411.0,7780991.78,7.54,1.43,10.16,2.0,7780991.78,0.0,133411.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.75,0.9064,95.12,0.3664,77.44
2009-06-12,155411.0,9031334.89,8.8,1.67,12.03,2.0,9031334.89,0.0,155411.0,0.0,,,,1.71,,,,,22000.0,,,,1.71,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.38,0.6972,81.66,0.4266,77.16
2009-06-15,165411.0,9360812.59,9.9,1.78,12.76,2.0,9360812.59,0.0,165411.0,0.0,,,,0.74,,,,,10000.0,,,,0.74,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.32,0.7117,82.76,0.4543,75.14
2009-06-16,165411.0,9364549.94,10.28,1.78,12.64,2.0,9364549.94,0.0,165411.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.04,0.7153,83.03,0.4552,75.17
2009-06-17,165411.0,9165224.68,9.94,1.78,12.51,2.0,9165224.68,0.0,165411.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.23,0.7131,82.86,0.4548,73.57
2009-06-18,128411.0,7152816.82,7.78,1.38,9.45,2.0,7152816.82,0.0,128411.0,0.0,,,,,,,,,,,,,,,,,37000.0,0.0,3.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.02,0.6493,77.78,0.3534,73.96
2009-06-19,87011.0,4916196.04,5.3,0.93,6.43,1.0,4916196.04,0.0,87011.0,0.0,,,,,,,,,,,,,,,,,41400.0,0.0,3.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.03,0.5487,67.24,0.2393,75.02
2009-06-22,127011.0,6970566.54,7.29,1.36,9.68,2.0,6970566.54,40000.0,127011.0,2195263.89,,,,3.21,,,,,40000.0,,,,3.21,,,40000.0,,2.91,,,,11.93,10.88,295231.0,16202748.83,,21.51,11.93,20.93,0.6511,77.92,0.3456,72.87
2009-06-23,157011.0,8581538.9,8.28,1.69,11.7,2.0,8581538.9,70000.0,157011.0,3825895.78,,,30000.0,2.08,,,,,30000.0,,,,2.08,30000.0,,,,5.08,,,,20.85,19.03,265671.0,14520422.26,,19.28,20.85,16.82,0.7047,82.24,0.4267,72.57
2009-06-24,157011.0,8809765.02,7.3,1.69,11.66,2.0,8809765.02,70000.0,157011.0,3927645.53,,,,,,,,,,,,,,,,,,5.22,,,,16.57,15.39,352547.0,19781137.82,,26.26,16.57,16.88,0.7039,82.18,0.3452,74.5
2009-06-25,172011.0,9563310.0,6.76,1.85,13.09,2.0,9563310.0,85000.0,172011.0,4725752.13,,,15000.0,1.43,,,,,15000.0,,,,1.43,15000.0,,,,6.27,,,,19.94,18.53,341340.0,18977508.63,,25.2,19.94,15.04,0.7303,84.12,0.3751,73.82
2009-06-26,145011.0,8029424.49,5.67,1.56,11.02,2.0,8029424.49,85000.0,145011.0,4706546.96,,,,,,,,,,,,,,,,,27000.0,6.25,1.97,,,19.82,18.43,343875.0,19040751.03,,25.28,19.82,1.0,0.9803,99.0,0.3145,73.52
2009-06-29,148811.0,8404586.69,5.64,1.6,11.25,2.0,8404586.69,85000.0,148811.0,4800652.3,,,,,,3800.0,,,,,,,,,0.28,,,6.37,,,,19.79,18.41,344435.0,19453090.28,,25.83,19.79,2.48,0.9325,96.53,0.3223,74.99
2009-06-30,163861.0,9159558.14,6.24,1.76,12.58,2.0,9159558.14,99800.0,163861.0,5578654.48,,,11000.0,1.1,,50.0,,,15000.0,,,,1.1,11000.0,0.0,3800.0,,7.41,,,,23.05,21.45,333203.0,18625495.08,,24.73,23.06,9.66,0.785,88.05,0.3522,74.22
2009-07-01,185861.0,10547499.14,6.86,2.0,14.16,3.0,10547499.14,99800.0,185861.0,5663589.53,,,,1.56,,,,,22000.0,,,,1.56,,,,,7.52,,,,22.88,21.3,336392.0,19090042.19,,25.35,22.87,8.73,0.7106,83.49,0.3968,75.35
2009-07-02,185811.0,10289966.46,7.05,2.0,14.34,3.0,10289966.46,99800.0,185811.0,5526791.49,,,,,,,,,,,,,,,,,50.0,7.35,0.0,,,22.82,21.25,337488.0,18689637.32,,24.82,22.84,8.53,0.7138,83.69,0.3957,73.53
2009-07-03,185811.0,10275972.22,6.88,2.0,14.05,3.0,10275972.22,99800.0,185811.0,5519275.11,,,,,,,,,,,,,,,,,,7.34,,,,22.15,20.67,350710.0,19395440.62,,25.75,22.17,8.87,0.7092,83.39,0.3849,73.43
2009-07-06,185811.0,10162618.85,6.81,1.95,14.0,3.0,10162618.85,99800.0,185811.0,5458392.46,,,,,,,,,,,,,,,,,,7.25,,,,22.15,20.99,350830.0,19188054.38,,25.48,22.15,8.68,0.7118,83.56,0.3907,72.62
2009-07-07,51211.0,2782000.23,1.81,0.54,3.73,1.0,2782000.23,3800.0,51211.0,206432.23,,,,,,,,6.97,,96000.0,,,,,,,134600.0,0.28,10.25,,,100.0,0.8,0.0,0.0,,0.0,100.0,32.51,0.3384,38.7,0.1076,72.13
2009-07-08,51211.0,2749602.05,1.73,0.54,3.7,1.0,2749602.05,3800.0,51211.0,204028.19,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.8,0.0,0.0,,0.0,100.0,32.42,0.3384,38.76,0.1076,71.29
2009-07-09,51211.0,2778528.99,1.71,0.54,3.67,1.0,2778528.99,13800.0,51211.0,748739.53,,,,,,,,,,,,,,,,10000.0,,1.0,,,,3.07,2.91,435596.0,23633909.04,,31.38,3.08,32.51,0.3384,38.7,0.1079,72.04
2009-07-10,65411.0,3502170.42,2.22,0.69,4.74,1.0,3502170.42,13800.0,65411.0,738865.81,,,,1.07,,,,,14200.0,,,,1.07,,,,,0.98,,,,3.07,2.9,436321.0,23361063.11,,31.02,3.08,24.89,0.3893,52.61,0.1376,71.09
2009-07-13,52013.0,2838103.74,1.68,0.55,3.75,1.0,2838103.74,13800.0,52013.0,753000.82,,,,,,,,,,,,,,,,,13398.0,0.99,0.96,,,3.05,2.89,438935.0,23950609.76,,31.8,3.03,28.41,0.5148,65.62,0.1088,72.45
2009-07-14,41813.0,2309880.0,1.33,0.43,3.06,1.0,2309880.0,13800.0,41813.0,762354.87,,,,,,,,,,,,,,,,,10200.0,1.01,0.73,,,3.05,2.89,438708.0,24235592.67,,32.18,3.04,10.88,0.6869,81.84,0.0875,73.35
2009-07-15,40302.0,2285899.95,1.28,0.42,2.99,1.0,2285899.95,13800.0,40302.0,782725.9,,,,,,,,,,,,,,,,,1511.0,1.01,0.11,,,3.06,2.89,437778.0,24830447.87,,32.11,3.06,11.28,0.734,84.84,0.0845,75.31
2009-07-16,40302.0,2292577.66,1.29,0.43,3.07,1.0,2292577.66,13800.0,40302.0,785012.45,,,,,,,,,,,,,,,,,,1.04,,,,3.04,2.88,440820.0,25076028.08,,33.3,3.03,11.29,0.7355,84.93,0.084,75.53
