,ALUVI FP Equity_DX_SI_QTY,ALUVI FP Equity_DX_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALUVI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALUVI FP Equity_DX_SI_MV,ALUVI FP Equity_DX_DSS,ALUVI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SUPPLY_SI_QTY,ALUVI FP Equity_DX_BROKER_SI_QTY,ALUVI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALUVI FP Equity_DX_BROKER_SI_MV_INC_x,ALUVI FP Equity_DX_BROKER_SI_QTY_ADD,ALUVI FP Equity_DX_SUPPLY_SI_MV_DEC,ALUVI FP Equity_DX_BROKER_SI_QTY_INC,ALUVI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALUVI FP Equity_DX_BROKER_SI_MV_INC_y,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALUVI FP Equity_DX_BROKER_SI_MV_ADD,ALUVI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALUVI FP Equity_DX_BROKER_SI_QTY_DEC,ALUVI FP Equity_DX_SUPPLY_SI_MV,ALUVI FP Equity_DX_BROKER_SI_MV_DEC,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALUVI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALUVI FP Equity_DX_BROKER_SI_CON_RATIO,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALUVI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-03-30,1602.0,6408.0,0.07,0.65,0.05,0.01,0.0,3804.0,951.0,951.0,3804.0,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.54,0.5311,62.46,1.3751
2023-03-31,1602.0,6816.51,0.07,0.61,0.05,0.01,0.0,4046.51,951.0,951.0,4046.51,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.61,0.5307,62.39,1.3751
2023-04-03,1602.0,6424.02,0.07,0.46,0.05,0.01,0.0,3813.51,951.0,951.0,3813.51,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.56,0.5309,62.44,1.3751
2023-04-04,1602.0,6632.28,0.07,0.43,0.05,0.01,0.0,3937.14,951.0,951.0,3937.14,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.54,0.531,62.46,1.3751
2023-04-05,1602.0,6584.22,0.07,0.43,0.05,0.01,0.0,3908.61,951.0,951.0,3908.61,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.61,0.5307,62.39,1.3751
2023-04-06,1602.0,6520.14,0.07,0.45,0.05,0.01,0.0,3870.57,951.0,951.0,3870.57,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.57,0.5309,62.43,1.3751
2023-04-07,1602.0,6520.14,0.07,0.48,0.05,0.01,0.0,3870.57,951.0,951.0,3870.57,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.47,0.5314,62.53,1.3751
2023-04-10,1602.0,6520.14,0.07,0.48,0.05,0.01,0.0,3870.57,951.0,951.0,3870.57,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.5,0.5313,62.5,1.3751
2023-04-11,1602.0,6520.14,0.07,0.48,0.05,0.01,0.0,3870.57,951.0,951.0,3870.57,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.54,0.5311,62.46,1.3751
2023-04-12,1602.0,6408.0,0.07,0.5,0.05,0.01,0.0,3804.0,951.0,951.0,3804.0,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.54,0.5311,62.46,1.3751
2023-04-13,1602.0,6247.8,0.07,0.5,0.05,0.01,0.0,3708.9,951.0,951.0,3708.9,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.54,0.531,62.46,1.3751
2023-04-14,1602.0,6408.0,0.07,0.52,0.05,0.01,0.0,3804.0,951.0,951.0,3804.0,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.61,0.5307,62.39,1.3751
2023-04-17,1602.0,6616.26,0.07,0.54,0.05,0.01,0.0,3927.63,951.0,951.0,3927.63,,,,,,,,,,,,0.0,,100.0,81.63,0.0,0.0,0.0,100.0,37.62,0.5306,62.38,1.3751
2023-04-18,1702.0,7029.26,0.08,0.54,0.05,0.01,0.0,4340.63,1051.0,1051.0,4340.63,100.0,0.0,,,100.0,,0.0,100.0,,,,0.0,,100.0,83.08,0.0,0.0,0.0,100.0,41.22,0.5154,58.78,1.3455
2023-04-19,1702.0,7233.5,0.08,0.53,0.05,0.01,0.0,4466.75,1051.0,1051.0,4466.75,,,,,,,,,,,,0.0,,100.0,83.08,0.0,0.0,0.0,100.0,41.25,0.5153,58.75,1.3455
2023-04-20,1702.0,7250.52,0.08,0.53,0.05,0.01,0.0,4477.26,1051.0,1051.0,4477.26,,,,,,,,,,,,0.0,,100.0,83.08,0.0,0.0,0.0,100.0,41.24,0.5154,58.76,1.3455
2023-04-21,1702.0,7284.56,0.08,0.53,0.05,0.01,0.0,4498.28,1051.0,1051.0,4498.28,,,,,,,,,,,,0.0,,100.0,83.08,0.0,0.0,0.0,100.0,41.24,0.5153,58.76,1.3455
2023-04-24,1702.0,7812.18,0.08,0.55,0.05,0.01,0.0,4824.09,1051.0,1051.0,4824.09,,,,,,,,,,,,0.0,,100.0,83.08,0.0,0.0,0.0,100.0,41.21,0.5154,58.79,1.3455
2023-04-25,1702.0,8135.56,0.08,0.47,0.05,0.01,0.0,5023.78,1051.0,1051.0,5023.78,,,,,,,,,,,,0.0,,100.0,83.08,0.0,0.0,0.0,100.0,41.27,0.5152,58.73,1.3455
2023-04-26,1702.0,8033.44,0.08,0.43,0.05,0.01,0.0,4960.72,1051.0,1051.0,4960.72,,,,,,,,,,,,0.01,,100.0,83.08,0.0,0.0,0.0,100.0,41.21,0.5154,58.79,1.3455
2023-04-27,1702.0,8169.6,0.08,0.4,0.05,0.01,0.0,5044.8,1051.0,1051.0,5044.8,,,,,,,,,,,,0.01,,100.0,83.08,0.0,0.0,0.0,100.0,41.25,0.5153,58.75,1.3455
2023-04-28,1702.0,7761.12,0.08,0.39,0.05,0.01,0.0,4792.56,1051.0,1051.0,4792.56,,,,,,,,,,,,0.01,,100.0,83.08,0.0,0.0,0.0,100.0,41.24,0.5154,58.76,1.3455
2023-05-01,1702.0,7761.12,0.08,0.38,0.05,0.01,0.0,4792.56,1051.0,1051.0,4792.56,,,,,,,,,,,,0.01,,100.0,83.08,0.0,0.0,0.0,100.0,40.65,0.5175,59.35,1.3455
2023-05-02,1702.0,8356.82,0.08,0.38,0.05,0.01,0.0,5160.41,1051.0,1051.0,5160.41,,,,,,,,,,,,0.0,,100.0,83.08,0.0,0.0,0.0,100.0,41.24,0.5154,58.76,1.3455
2023-05-03,1702.0,8288.74,0.08,0.31,0.05,0.01,0.0,5118.37,1051.0,1051.0,5118.37,,,,,,,,,,,,0.01,,100.0,83.08,0.0,0.0,0.0,100.0,41.21,0.5155,58.79,1.3455
2023-05-04,1702.0,8322.78,0.08,0.3,0.05,0.01,0.0,5139.39,1051.0,1051.0,5139.39,,,,,,,,,,,,0.01,,100.0,83.08,0.0,0.0,0.0,100.0,41.26,0.5153,58.74,1.3455
2023-05-05,1708.0,8198.4,0.08,0.3,0.05,0.01,0.0,5059.2,1054.0,1054.0,5059.2,3.0,0.0,,,3.0,,0.0,3.0,,,,0.01,,100.0,83.12,0.0,0.0,0.0,100.0,41.08,0.5159,58.92,1.347
2023-05-08,1726.0,8319.32,0.08,0.3,0.05,0.01,0.0,5123.66,1063.0,1063.0,5123.66,9.0,0.0,,,9.0,,0.0,9.0,,,,0.01,,100.0,83.24,0.0,0.0,0.0,100.0,40.67,0.5174,59.33,1.3516
2023-05-09,1726.0,7905.08,0.08,0.3,0.05,0.01,0.0,4868.54,1063.0,1063.0,4868.54,,,,,,,,,,,,0.01,,100.0,83.24,0.0,0.0,0.0,100.0,40.69,0.5173,59.31,1.3516
2023-05-10,2526.0,12680.52,0.12,0.44,0.08,0.01,0.0,7344.26,1463.0,1463.0,7344.26,400.0,0.0,,,400.0,,0.0,400.0,,,,0.01,,100.0,87.24,0.0,0.0,0.0,100.0,27.78,0.5987,72.22,1.5063
2023-05-11,2526.0,11998.5,0.12,0.42,0.08,0.01,0.0,6949.25,1463.0,1463.0,6949.25,,,,,,,,,,,,0.01,,100.0,87.24,0.0,0.0,0.0,100.0,27.81,0.5985,72.19,1.5063
2023-05-12,2526.0,12680.52,0.12,0.41,0.08,0.01,0.0,7344.26,1463.0,1463.0,7344.26,,,,,,,,,,,,0.01,,100.0,87.24,0.0,0.0,0.0,100.0,27.82,0.5984,72.18,1.5063
2023-05-15,2520.0,12499.2,0.12,0.41,0.08,0.01,0.0,7241.6,1460.0,1460.0,7241.6,,,,0.0,,3.0,,,,,3.0,0.01,0.0,100.0,87.22,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.5054
2023-05-16,2502.0,12184.74,0.12,0.4,0.08,0.01,0.0,7066.37,1451.0,1451.0,7066.37,,,,0.0,,9.0,,,,,9.0,0.01,0.0,100.0,87.15,0.0,0.0,0.0,100.0,28.06,0.5963,71.94,1.5027
2023-05-17,2102.0,9900.42,0.1,0.34,0.07,0.01,0.0,4950.21,1451.0,1051.0,6834.21,,,,,,,,,,,400.0,0.01,0.0,100.0,87.15,0.0,0.0,0.0,100.0,33.41,0.5551,66.59,1.2625
2023-05-18,1702.0,8033.44,0.08,0.32,0.05,0.01,0.0,4960.72,1051.0,1051.0,4960.72,,,,0.0,,400.0,,,,,,0.01,,100.0,83.08,0.0,0.0,0.0,100.0,41.27,0.5152,58.73,1.3455
2023-05-19,2126.0,10204.8,0.1,0.42,0.07,0.01,0.0,6062.4,1263.0,1263.0,6062.4,212.0,0.0,,,212.0,,0.0,212.0,,,,0.01,,100.0,85.51,0.0,0.0,0.0,100.0,47.07,0.5017,52.93,1.4394
2023-05-22,2166.0,10180.2,0.1,0.43,0.07,0.01,0.0,6030.1,1283.0,1283.0,6030.1,20.0,0.0,,,20.0,,0.0,20.0,,,,0.01,,100.0,99.84,0.0,0.0,0.0,100.0,48.04,0.5008,51.96,1.6856
2023-05-23,2166.0,9747.0,0.1,0.43,0.07,0.01,0.0,5773.5,1283.0,1283.0,5773.5,,,,,,,,,,,,0.01,,100.0,99.84,0.0,0.0,0.0,100.0,47.99,0.5008,52.01,1.6856
2023-05-24,2166.0,9985.26,0.1,0.42,0.07,0.01,0.0,5914.63,1283.0,1283.0,5914.63,,,,,,,,,,,,0.01,,100.0,99.84,0.0,0.0,0.0,100.0,47.99,0.5008,52.01,1.6856
2023-05-25,2166.0,9552.06,0.1,0.41,0.07,0.01,0.0,5658.03,1283.0,1283.0,5658.03,,,,,,,,,,,,0.01,,100.0,99.84,0.0,0.0,0.0,100.0,47.99,0.5008,52.01,1.6856
2023-05-26,2166.0,9530.4,0.1,0.41,0.07,0.01,0.0,5645.2,1283.0,1283.0,5645.2,,,,,,,,,,,,0.01,,100.0,99.84,0.0,0.0,0.0,100.0,48.01,0.5008,51.99,1.6856
2023-05-29,2766.0,12004.44,0.13,0.53,0.09,0.01,0.0,6870.22,1583.0,1583.0,6870.22,300.0,0.0,,,300.0,,0.0,300.0,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.71,0.5173,59.29,1.7451
2023-05-30,2766.0,12170.4,0.13,0.52,0.09,0.01,0.0,6965.2,1583.0,1583.0,6965.2,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.69,0.5174,59.31,1.7451
2023-05-31,2766.0,12170.4,0.13,0.52,0.09,0.01,0.0,6965.2,1583.0,1583.0,6965.2,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.74,0.5172,59.26,1.7451
2023-06-01,2766.0,12281.04,0.13,0.53,0.09,0.01,0.0,7028.52,1583.0,1583.0,7028.52,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.63,0.5175,59.37,1.7451
2023-06-02,2766.0,12308.7,0.13,0.54,0.09,0.01,0.0,7044.35,1583.0,1583.0,7044.35,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.73,0.5172,59.27,1.7451
2023-06-05,2766.0,12364.02,0.13,0.54,0.09,0.01,0.0,7076.01,1583.0,1583.0,7076.01,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.72,0.5172,59.28,1.7451
2023-06-06,2766.0,12861.9,0.13,0.54,0.09,0.01,0.0,7360.95,1583.0,1583.0,7360.95,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.72,0.5172,59.28,1.7451
2023-06-07,2766.0,12308.7,0.13,0.6,0.09,0.01,0.0,7044.35,1583.0,1583.0,7044.35,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.7,0.5173,59.3,1.7451
2023-06-08,2766.0,12668.28,0.13,0.65,0.09,0.01,0.0,7250.14,1583.0,1583.0,7250.14,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.66,0.5175,59.34,1.7451
2023-06-09,2766.0,12447.0,0.13,0.69,0.09,0.01,0.0,7123.5,1583.0,1583.0,7123.5,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.72,0.5172,59.28,1.7451
2023-06-12,2766.0,12170.4,0.13,0.71,0.09,0.01,0.0,6965.2,1583.0,1583.0,6965.2,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.71,0.5173,59.29,1.7451
2023-06-13,2766.0,12142.74,0.13,0.76,0.09,0.01,0.0,6949.37,1583.0,1583.0,6949.37,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.67,0.5174,59.33,1.7451
2023-06-14,2766.0,12419.34,0.13,1.06,0.09,0.01,0.0,7107.67,1583.0,1583.0,7107.67,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.69,0.5174,59.31,1.7451
2023-06-15,2766.0,12391.68,0.13,1.15,0.09,0.01,0.0,7091.84,1583.0,1583.0,7091.84,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.64,0.5175,59.36,1.7451
2023-06-16,2766.0,12198.06,0.13,1.23,0.09,0.01,0.0,6981.03,1583.0,1583.0,6981.03,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.69,0.5173,59.31,1.7451
2023-06-19,2766.0,12198.06,0.13,1.27,0.09,0.01,0.0,6981.03,1583.0,1583.0,6981.03,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.71,0.5173,59.29,1.7451
2023-06-20,2766.0,12170.4,0.13,1.33,0.09,0.01,0.0,6965.2,1583.0,1583.0,6965.2,,,,,,,,,,,,0.01,,100.0,99.87,0.0,0.0,0.0,100.0,40.71,0.5172,59.29,1.7451
2023-06-21,2726.0,11994.4,0.13,1.31,0.08,0.01,0.0,6877.2,1563.0,1563.0,6877.2,,,,0.0,,20.0,,,,,20.0,0.01,0.0,100.0,98.61,0.0,0.0,0.0,100.0,41.24,0.5153,58.76,1.7199
2023-06-22,3126.0,14067.0,0.14,1.82,0.1,0.01,0.0,7933.5,1763.0,1763.0,7933.5,200.0,0.0,,,200.0,,0.0,200.0,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,36.02,0.5391,63.98,1.7711
2023-06-23,3126.0,13566.84,0.14,1.97,0.1,0.01,0.0,7651.42,1763.0,1763.0,7651.42,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,36.06,0.5388,63.94,1.7711
2023-06-26,3126.0,13941.96,0.14,2.07,0.1,0.01,0.0,7862.98,1763.0,1763.0,7862.98,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,36.0,0.5392,64.0,1.7711
2023-06-27,3126.0,14004.48,0.14,2.2,0.1,0.01,0.0,7898.24,1763.0,1763.0,7898.24,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,35.99,0.5393,64.01,1.7711
2023-06-28,3126.0,13910.7,0.14,2.14,0.1,0.01,0.0,7845.35,1763.0,1763.0,7845.35,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,36.04,0.5389,63.96,1.7711
2023-06-29,3226.0,14129.88,0.15,2.27,0.1,0.01,0.0,8159.94,1863.0,1863.0,8159.94,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.7298
2023-06-30,3226.0,14775.08,0.15,2.26,0.1,0.01,0.0,8532.54,1863.0,1863.0,8532.54,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,37.98,0.5289,62.02,1.7298
2023-07-03,3226.0,15388.02,0.15,2.25,0.1,0.01,0.0,8886.51,1863.0,1863.0,8886.51,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,38.0,0.5288,62.0,1.7298
2023-07-04,3226.0,16033.22,0.15,2.14,0.1,0.02,0.0,9259.11,1863.0,1863.0,9259.11,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.7298
2023-07-05,3226.0,15936.44,0.15,2.11,0.1,0.02,0.0,9203.22,1863.0,1863.0,9203.22,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,38.03,0.5287,61.97,1.7298
2023-07-06,3226.0,15258.98,0.15,2.15,0.1,0.02,0.0,8811.99,1863.0,1863.0,8811.99,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,37.99,0.5289,62.01,1.7298
2023-07-07,3226.0,15904.18,0.15,2.19,0.1,0.02,0.0,9184.59,1863.0,1863.0,9184.59,,,,,,,,,,,,0.01,,100.0,99.89,0.0,0.0,0.0,100.0,37.94,0.5291,62.06,1.7298
2023-07-10,3024.0,18144.0,0.14,1.79,0.09,0.01,0.0,10572.0,1762.0,1762.0,10572.0,,,,0.0,,101.0,,,,,101.0,0.01,0.0,100.0,94.48,0.0,0.0,0.0,100.0,33.84,0.5523,66.16,1.6214
2023-07-11,3024.0,17720.64,0.14,0.73,0.09,0.02,0.0,10325.32,1762.0,1762.0,10325.32,,,,,,,,,,,,0.01,,100.0,94.48,0.0,0.0,0.0,100.0,33.84,0.5522,66.16,1.6214
2023-07-12,3024.0,17176.32,0.14,0.67,0.09,0.02,0.0,10008.16,1762.0,1762.0,10008.16,,,,,,,,,,,,0.01,,100.0,94.48,0.0,0.0,0.0,100.0,33.79,0.5526,66.21,1.6214
2023-07-13,3024.0,16511.04,0.14,0.58,0.09,0.02,0.0,9620.52,1762.0,1762.0,9620.52,,,,,,,,,,,,0.01,,100.0,94.48,0.0,0.0,0.0,100.0,33.81,0.5524,66.19,1.6214
2023-07-14,3024.0,17236.8,0.14,0.58,0.09,0.02,0.0,10043.4,1762.0,1762.0,10043.4,,,,,,,,,,,,0.01,,100.0,94.48,0.0,0.0,0.0,100.0,33.84,0.5522,66.16,1.6214
2023-07-17,3624.0,21599.04,0.17,0.66,0.11,0.02,0.0,14077.52,2362.0,2362.0,14077.52,600.0,0.0,,,600.0,,0.0,600.0,,,,0.01,,100.0,95.82,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,1.4702
2023-07-18,3624.0,21381.6,0.17,0.61,0.11,0.02,0.0,13935.8,2362.0,2362.0,13935.8,,,,,,,,,,,,0.01,,100.0,95.82,0.0,0.0,0.0,100.0,44.81,0.5054,55.19,1.4702
2023-07-19,3626.0,21683.48,0.17,0.54,0.11,0.02,0.0,14130.74,2363.0,2363.0,14130.74,1.0,0.0,,,1.0,,0.0,1.0,,,,0.01,,100.0,95.82,0.0,0.0,0.0,100.0,44.74,0.5055,55.26,1.4704
2023-07-20,3826.0,22496.88,0.18,0.55,0.12,0.02,0.0,14482.44,2463.0,2463.0,14482.44,100.0,0.0,,,100.0,,0.0,100.0,,,,0.01,,100.0,95.99,0.0,0.0,0.0,100.0,42.47,0.5113,57.53,1.491
2023-07-21,4624.0,28113.92,0.21,0.63,0.14,0.03,0.0,17400.96,2862.0,2862.0,17400.96,399.0,0.0,,,399.0,,0.0,399.0,,,,0.02,,100.0,96.53,0.0,0.0,0.0,100.0,35.13,0.5442,64.87,1.5595
2023-07-24,4624.0,27744.0,0.21,0.62,0.14,0.03,0.0,17172.0,2862.0,2862.0,17172.0,,,,,,,,,,,,0.02,,100.0,96.53,0.0,0.0,0.0,100.0,35.14,0.5442,64.87,1.5595
2023-07-25,4646.0,27039.72,0.21,0.59,0.14,0.03,0.0,16720.86,2873.0,2873.0,16720.86,11.0,0.0,,,11.0,,0.0,11.0,,,,0.02,,100.0,96.54,0.0,0.0,0.0,100.0,34.96,0.5452,65.04,1.5612
2023-07-26,4746.0,27716.64,0.22,0.58,0.15,0.03,0.0,17362.32,2973.0,2973.0,17362.32,100.0,0.0,,,100.0,,0.0,100.0,,,,0.02,,100.0,96.65,0.0,0.0,0.0,100.0,36.31,0.5375,63.69,1.5429
2023-07-27,4746.0,28096.32,0.22,0.58,0.15,0.03,0.0,17600.16,2973.0,2973.0,17600.16,,,,,,,,,,,,0.02,,100.0,96.65,0.0,0.0,0.0,100.0,36.35,0.5373,63.65,1.5429
2023-07-28,4746.0,28001.4,0.22,0.54,0.15,0.03,0.0,17540.7,2973.0,2973.0,17540.7,,,,,,,,,,,,0.02,,100.0,96.65,0.0,0.0,0.0,100.0,36.32,0.5375,63.68,1.5429
2023-07-31,4746.0,28665.84,0.22,0.52,0.15,0.03,0.0,17956.92,2973.0,2973.0,17956.92,,,,,,,,,,,,0.02,,100.0,96.65,0.0,0.0,0.0,100.0,36.34,0.5373,63.66,1.5429
2023-08-01,4846.0,30045.2,0.22,0.51,0.15,0.03,0.0,19052.6,3073.0,3073.0,19052.6,100.0,0.0,,,100.0,,0.0,100.0,,,,0.02,,100.0,96.76,0.0,0.0,0.0,100.0,37.65,0.5305,62.35,1.5258
2023-08-02,4824.0,29715.84,0.22,0.48,0.15,0.03,0.0,18861.92,3062.0,3062.0,18861.92,,,,0.0,,11.0,,,,,11.0,0.02,0.0,100.0,96.41,0.0,0.0,0.0,100.0,37.82,0.5297,62.18,1.5189
2023-08-03,4824.0,27014.4,0.22,0.46,0.15,0.03,0.0,17147.2,3062.0,3062.0,17147.2,,,,,,,,,,,,0.02,,100.0,96.75,0.0,0.0,0.0,100.0,37.8,0.5298,62.2,1.5242
2023-08-04,4824.0,27979.2,0.22,0.44,0.15,0.03,0.0,17759.6,3062.0,3062.0,17759.6,,,,,,,,,,,,0.02,,100.0,96.75,0.0,0.0,0.0,100.0,37.79,0.5298,62.21,1.5242
2023-08-07,4824.0,25663.68,0.22,0.43,0.15,0.03,0.0,16289.84,3062.0,3062.0,16289.84,,,,,,,,,,,,0.02,,100.0,96.75,0.0,0.0,0.0,100.0,37.81,0.5297,62.19,1.5242
2023-08-08,4824.0,24312.96,0.22,0.4,0.15,0.03,0.0,15432.48,3062.0,3062.0,15432.48,,,,,,,,,,,,0.02,,100.0,96.75,0.0,0.0,0.0,100.0,37.82,0.5297,62.18,1.5242
2023-08-09,5224.0,26955.84,0.24,0.44,0.16,0.03,0.0,16831.92,3262.0,3262.0,16831.92,200.0,0.0,,,200.0,,0.0,200.0,,,,0.02,,100.0,96.94,0.0,0.0,0.0,100.0,34.91,0.5456,65.09,1.5525
2023-08-10,5224.0,27478.24,0.24,0.43,0.16,0.03,0.0,17158.12,3262.0,3262.0,17158.12,,,,,,,,,,,,0.02,,100.0,96.94,0.0,0.0,0.0,100.0,34.91,0.5455,65.09,1.5525
2023-08-11,5736.0,29483.04,0.26,0.48,0.18,0.03,0.0,18082.52,3518.0,3518.0,18082.52,256.0,0.0,,,256.0,,0.0,256.0,,,,0.02,,100.0,97.16,0.0,0.0,0.0,100.0,31.82,0.5661,68.18,1.5841
2023-08-14,5738.0,29378.56,0.26,0.47,0.18,0.03,0.0,18017.28,3519.0,3519.0,18017.28,1.0,0.0,,,1.0,,0.0,1.0,,,,0.02,,100.0,97.16,0.0,0.0,0.0,100.0,31.81,0.5662,68.19,1.5842
2023-08-15,7538.0,39499.12,0.35,0.63,0.23,0.04,0.0,23155.56,4419.0,4419.0,23155.56,900.0,0.0,,,900.0,,0.0,900.0,,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,24.2,0.6332,75.8,1.667
2023-08-16,7538.0,36182.4,0.35,0.63,0.23,0.04,0.0,21211.2,4419.0,4419.0,21211.2,,,,,,,,,,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,24.21,0.633,75.79,1.667
2023-08-17,7538.0,36408.54,0.35,0.62,0.23,0.04,0.0,21343.77,4419.0,4419.0,21343.77,,,,,,,,,,,,0.02,,100.0,97.72,0.0,0.0,0.0,100.0,24.21,0.6331,75.79,1.667
2023-08-18,6738.0,32679.3,0.31,0.56,0.21,0.03,0.0,19492.15,4019.0,4019.0,19492.15,,,,0.0,,400.0,,,,,400.0,0.02,0.0,100.0,88.88,0.0,0.0,0.0,100.0,27.07,0.6051,72.93,1.49
2023-08-21,6738.0,34094.28,0.31,0.56,0.21,0.03,0.0,20336.14,4019.0,4019.0,20336.14,,,,,,,,,,,,0.02,,100.0,97.5,0.0,0.0,0.0,100.0,27.06,0.6052,72.94,1.6346
2023-08-22,6224.0,32364.8,0.29,0.64,0.19,0.03,0.0,19562.4,3762.0,3762.0,19562.4,,,,0.0,,257.0,,,,,257.0,0.02,0.0,100.0,97.34,0.0,0.0,0.0,100.0,29.32,0.5856,70.68,1.6103
2023-08-23,6224.0,32613.76,0.29,0.66,0.19,0.03,0.0,19712.88,3762.0,3762.0,19712.88,,,,,,,,,,,,0.02,,100.0,97.34,0.0,0.0,0.0,100.0,29.3,0.5857,70.7,1.6103
2023-08-24,6224.0,33111.68,0.29,0.69,0.19,0.03,0.0,20013.84,3762.0,3762.0,20013.84,,,,,,,,,,,,0.02,,100.0,97.34,0.0,0.0,0.0,100.0,29.32,0.5856,70.68,1.6103
2023-08-25,6224.0,34729.92,0.29,0.7,0.19,0.03,0.0,20991.96,3762.0,3762.0,20991.96,,,,,,,,,,,,0.02,,100.0,97.34,0.0,0.0,0.0,100.0,29.31,0.5856,70.69,1.6103
2023-08-28,5962.0,35175.8,0.27,0.67,0.18,0.03,0.0,22195.8,3762.0,3762.0,22195.8,,,,,,,,,,,,0.02,,100.0,97.34,0.0,0.0,0.0,100.0,26.2,0.6133,73.8,1.5426
2023-08-29,6030.0,36059.4,0.28,0.67,0.19,0.04,0.0,22700.08,3796.0,3796.0,22700.08,34.0,0.0,,,34.0,,0.0,34.0,,,,0.02,,100.0,97.36,0.0,0.0,0.0,100.0,25.9,0.6161,74.1,1.5466
